name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
	TotalNonCurrentLiabilitiesNetMinorityInterest,"26,142,000,000","21,585,000,000","20,844,000,000","19,195,000,000","19,481,000,000","22,449,000,000","21,721,000,000","24,329,000,000","24,788,000,000","25,226,000,000","15,022,000,000","14,645,000,000","13,823,000,000","15,276,000,000","39,668,000,000","21,924,000,000","21,783,000,000","22,148,000,000","14,098,000,000","12,384,000,000","10,401,000,000","9,610,000,000","8,218,000,000","6,648,000,000","7,388,000,000","7,125,000,000",,
		LongTermDebtAndCapitalLeaseObligation,"18,311,000,000","13,349,000,000","12,699,000,000","10,740,000,000","10,400,000,000","10,692,000,000","10,924,000,000","11,232,000,000","11,424,000,000","12,470,000,000","7,572,000,000","7,199,000,000","7,521,000,000","8,803,000,000","1,400,000,000","301,000,000","163,000,000","700,000,000","8,565,000,000","6,949,000,000","4,987,000,000","4,971,000,000","3,771,000,000","2,986,000,000","3,913,000,000","3,617,000,000","3,529,000,000","3,613,000,000"
			LongTermDebt,"13,145,000,000","12,215,000,000","11,703,000,000","9,918,000,000","9,673,000,000","10,121,000,000","10,171,000,000","10,440,000,000","10,496,000,000","11,434,000,000","6,378,000,000","6,007,000,000","6,415,000,000","7,453,000,000","1,298,000,000","154,000,000",,"700,000,000","6,622,000,000","4,688,000,000","2,650,000,000","2,858,000,000","2,092,000,000","1,661,000,000","2,919,000,000","2,887,000,000","3,529,000,000","3,613,000,000"
			LongTermCapitalLeaseObligation,"5,166,000,000","1,134,000,000","996,000,000","822,000,000","727,000,000","571,000,000","753,000,000","792,000,000","928,000,000","1,036,000,000","1,194,000,000","1,192,000,000","1,106,000,000","1,350,000,000","102,000,000","147,000,000","163,000,000","0","1,943,000,000","2,261,000,000","2,337,000,000","2,113,000,000","1,679,000,000","1,325,000,000","994,000,000","730,000,000",,
		NonCurrentDeferredLiabilities,"4,572,000,000","3,533,000,000","2,790,000,000","3,178,000,000","3,836,000,000","5,687,000,000","5,535,000,000","5,836,000,000","4,856,000,000","6,235,000,000","4,428,000,000","4,654,000,000","638,000,000","3,257,000,000","523,000,000","2,333,000,000","4,747,000,000","4,661,000,000","2,068,000,000","2,289,000,000","2,203,000,000","1,667,000,000","1,653,000,000","1,329,000,000","1,582,000,000","520,000,000",,
			NonCurrentDeferredTaxesLiabilities,"1,736,000,000","814,000,000","225,000,000",,,"1,591,000,000","1,662,000,000","1,543,000,000","1,603,000,000","1,585,000,000","551,000,000","799,000,000","638,000,000","688,000,000","428,000,000","389,000,000","285,000,000","249,000,000","0","1,241,000,000","1,147,000,000","398,000,000","79,000,000",,,,,
			NonCurrentDeferredRevenue,"2,836,000,000","2,719,000,000","2,565,000,000","3,178,000,000","3,836,000,000","4,096,000,000","3,873,000,000","4,293,000,000","3,253,000,000","4,650,000,000","3,877,000,000","3,855,000,000",,"2,569,000,000",,,,"0","827,000,000","912,000,000","986,000,000","1,180,000,000","1,210,000,000","1,151,000,000","1,214,000,000",,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,"904,000,000","0","551,000,000","408,000,000","395,000,000","371,000,000","368,000,000","352,000,000","272,000,000",,,
		EmployeeBenefits,"2,235,000,000","2,871,000,000","3,523,000,000","3,473,000,000","3,370,000,000","4,159,000,000","3,353,000,000","5,014,000,000","4,269,000,000","3,817,000,000","1,928,000,000","1,812,000,000","1,829,000,000","2,085,000,000",,,,,"1,690,000,000",,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"2,235,000,000","2,871,000,000","3,523,000,000","3,473,000,000","3,370,000,000","4,159,000,000","3,353,000,000","5,014,000,000","4,269,000,000","3,817,000,000","1,928,000,000","1,812,000,000","1,829,000,000","2,085,000,000",,,,,"1,690,000,000",,,,,,,,,
