name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		NetIncomeIncludingNoncontrollingInterests,"6,243,000,000","6,230,000,000","5,046,000,000","2,002,000,000","5,302,000,000","3,605,000,000","3,614,000,000","2,981,000,000","2,745,000,000","2,655,000,000","2,926,000,000","3,024,000,000","3,217,000,000","3,033,000,000","2,529,000,000","1,825,000,000","1,266,000,000","1,053,000,000","500,000,000","-1,046,000,000","-519,000,000","382,000,000","1,001,000,000","1,300,000,000","1,347,000,000","682,000,000","1,018,000,000","829,000,000","-361,000,000"
			NetIncomeContinuousOperations,"6,243,000,000","6,230,000,000","5,046,000,000","1,929,000,000","3,753,000,000","3,605,000,000","3,614,000,000","2,950,000,000","2,745,000,000","2,667,000,000","2,645,000,000","3,024,000,000","3,217,000,000","3,033,000,000","2,529,000,000","1,825,000,000","1,266,000,000","1,053,000,000","533,000,000","79,000,000","-424,000,000","737,000,000","1,001,000,000","1,300,000,000","1,347,000,000","682,000,000","1,055,000,000","829,000,000","649,000,000"
			NetIncomeDiscontinuousOperations,,"0","0","73,000,000","1,549,000,000","0","0","31,000,000","0","-12,000,000","281,000,000",,,,,,"0","0","-33,000,000","-1,089,000,000",,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,"-36,000,000","-95,000,000","-355,000,000",,,"0","0","-37,000,000","0","-1,010,000,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,"1,879,000,000",,,,,
DilutedNIAvailtoComStockholders,"6,243,000,000","6,230,000,000","5,046,000,000","2,002,000,000","5,302,000,000","3,605,000,000","3,614,000,000","2,981,000,000","2,745,000,000","2,655,000,000","2,926,000,000","3,024,000,000","3,217,000,000","3,033,000,000","2,529,000,000","1,825,000,000","1,266,000,000","1,053,000,000","500,000,000","-1,046,000,000","-519,000,000","382,000,000","1,001,000,000","-579,000,000","1,347,000,000","682,000,000","1,018,000,000","829,000,000","-361,000,000"
BasicEPS,,"22.09","17.74","6.96","17.71","11.62","11.41","9.29","8.48","7.9","8.03","7.86","8.05","7.29","5.91","4.15","2.86","2.36","1.13","-2.45","-1.29","1","2.66","-1.56","3.4","1.64","2.56","1.995","-0.92"
DilutedEPS,,"21.95","17.59","6.89","17.49","11.46","11.21","9.13","8.36","7.81","7.94","7.78","7.86","7.1","5.8","4.1","2.83","2.34","1.11","-2.45","-1.29","0.99","2.63","-1.56","3.02","1.525","2.33","1.875","-0.92"
BasicAverageShares,,"282,000,000","284,500,000","287,800,000","299,300,000","310,300,000","316,800,000","320,900,000","323,700,000","335,900,000","364,200,000","384,800,000","399,700,000","416,000,000","428,100,000","440,300,000","443,100,000","446,500,000","445,100,000","427,400,000","402,325,581","382,300,000","376,500,000","370,600,000","378,200,000","378,600,000","374,000,000","393,200,000","392,200,000"
DilutedAverageShares,,"283,800,000","286,800,000","290,600,000","303,100,000","314,700,000","322,400,000","326,500,000","328,400,000","339,900,000","368,300,000","388,900,000","409,700,000","427,100,000","436,400,000","445,700,000","447,100,000","450,000,000","452,000,000","432,500,000","402,325,581","384,100,000","381,100,000","427,000,000","446,000,000","446,400,000","436,600,000","442,200,000","392,200,000"
TotalOperatingIncomeAsReported,"8,384,000,000","8,545,000,000","7,334,000,000","5,921,000,000","5,549,000,000","5,436,000,000","5,592,000,000","4,505,000,000","4,434,000,000","3,980,000,000","4,097,000,000","4,466,000,000","5,131,000,000","4,527,000,000","3,953,000,000","2,986,000,000","2,089,000,000","1,976,000,000","1,949,000,000","1,543,000,000","1,614,000,000","1,665,000,000","2,352,000,000","2,297,000,000","2,281,000,000","1,282,000,000","1,779,000,000","1,540,000,000","1,139,000,000"
TotalExpenses,"52,857,000,000","51,445,000,000","46,392,000,000","45,500,000,000","42,106,000,000","40,830,000,000","40,226,000,000","40,775,000,000","42,938,000,000","42,795,000,000","41,967,000,000","40,965,000,000","38,082,000,000","37,628,000,000","36,186,000,000","34,676,000,000","33,558,000,000","29,848,000,000","24,629,000,000","22,447,000,000","23,715,000,000","23,865,000,000","23,914,000,000","25,772,000,000","24,594,000,000","20,881,000,000","21,127,000,000","20,857,000,000","14,891,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"6,243,000,000","6,230,000,000","5,046,000,000","2,002,000,000","5,302,000,000","3,605,000,000","3,614,000,000","2,981,000,000","2,745,000,000","2,655,000,000","2,926,000,000","3,024,000,000","3,217,000,000","3,033,000,000","2,529,000,000","1,825,000,000","1,266,000,000","1,053,000,000","500,000,000","-1,010,000,000","-424,000,000","737,000,000","1,001,000,000","1,300,000,000","1,347,000,000","682,000,000","1,055,000,000","829,000,000","649,000,000"
NormalizedIncome,"6,243,000,000","6,230,000,000","5,128,944,000","1,929,000,000","3,814,440,000","3,678,236,000","3,695,753,000","3,231,160,000","2,777,352,000","2,460,465,000","2,413,406,952.431","2,766,352,941.176","2,947,434,283.284","2,898,986,950.549","2,163,590,478.842","1,825,000,000","1,266,000,000","1,023,444,516.971","533,000,000","472,000,000","-178,600,000","525,726,666.667","898,549,668.874","976,510,067.114","1,047,519,429.415","1,054,626,262.626","929,029,850.746","801,070,444.104","621,850,597.61"
InterestExpense,"630,000,000","653,000,000","668,000,000","651,000,000","663,000,000","443,000,000","340,000,000","350,000,000","383,000,000","354,000,000","345,000,000","305,000,000","341,000,000","352,000,000","361,000,000","370,000,000","425,000,000","487,000,000","581,000,000","700,000,000",,"809,000,000","861,000,000","842,000,000","700,000,000","288,000,000","304,000,000","278,000,000","177,000,000"
NetInterestIncome,"-630,000,000","-653,000,000","-668,000,000","-651,000,000","-663,000,000","-443,000,000","-340,000,000","-350,000,000","-383,000,000","-354,000,000","-345,000,000","-305,000,000","-341,000,000","-352,000,000","-361,000,000","-370,000,000","-425,000,000","-487,000,000","-581,000,000","-700,000,000",,"-809,000,000","-861,000,000","-842,000,000","-700,000,000","-288,000,000","-304,000,000","-278,000,000","-177,000,000"
EBIT,"7,956,000,000","7,894,000,000","6,506,000,000","5,920,000,000","5,549,000,000","5,466,000,000","5,598,000,000","4,505,000,000","4,455,000,000","3,985,000,000","4,171,000,000","4,589,000,000","5,043,000,000","4,720,000,000","3,953,000,000","2,986,000,000","2,089,000,000","2,019,000,000","1,158,000,000","888,000,000","1,614,000,000","2,009,000,000","2,522,000,000","2,779,000,000","2,733,000,000","1,377,000,000","1,979,000,000","1,584,000,000","1,181,000,000"
EBITDA,"9,169,000,000"
ReconciledCostOfRevenue,"52,857,000,000","51,445,000,000","46,392,000,000","45,500,000,000","42,106,000,000","40,830,000,000","40,226,000,000","40,775,000,000","42,938,000,000","42,795,000,000","41,967,000,000","40,965,000,000","38,082,000,000","37,628,000,000","36,186,000,000","34,676,000,000","33,558,000,000","29,848,000,000","24,629,000,000","22,447,000,000","22,747,000,000","23,865,000,000","23,914,000,000","25,772,000,000","24,594,000,000","20,881,000,000","21,127,000,000","20,857,000,000","14,891,000,000"
ReconciledDepreciation,"1,213,000,000","1,189,000,000","1,161,000,000","1,195,000,000","1,215,000,000","1,026,000,000","994,000,000","990,000,000","988,000,000","1,008,000,000","841,000,000","854,000,000","845,000,000","819,000,000","764,000,000","705,000,000","656,000,000","609,000,000","558,000,000","823,000,000","968,000,000","969,000,000","1,005,000,000","1,052,000,000","1,197,000,000","921,000,000","937,000,000","936,000,000","594,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"6,243,000,000","6,230,000,000","5,046,000,000","1,929,000,000","3,753,000,000","3,605,000,000","3,614,000,000","2,950,000,000","2,745,000,000","2,667,000,000","2,645,000,000","3,024,000,000","3,217,000,000","3,033,000,000","2,529,000,000","1,825,000,000","1,266,000,000","1,053,000,000","533,000,000","79,000,000","-424,000,000","737,000,000","1,001,000,000","1,300,000,000","1,347,000,000","682,000,000","1,055,000,000","829,000,000","649,000,000"
TotalUnusualItemsExcludingGoodwill,,"0","-96,000,000","0","-80,000,000","-102,000,000","-119,000,000","-396,000,000","-48,000,000","281,000,000","335,000,000","365,000,000","394,000,000","193,000,000","519,000,000",,,"43,000,000",,"-655,000,000","-409,000,000","344,000,000","170,000,000","482,000,000","452,000,000","-595,000,000","200,000,000","44,000,000","42,000,000"
TotalUnusualItems,,"0","-96,000,000","0","-80,000,000","-102,000,000","-119,000,000","-396,000,000","-48,000,000","281,000,000","335,000,000","365,000,000","394,000,000","193,000,000","519,000,000",,,"43,000,000",,"-655,000,000","-409,000,000","344,000,000","170,000,000","482,000,000","452,000,000","-595,000,000","200,000,000","44,000,000","42,000,000"
NormalizedEBITDA,"9,169,000,000","9,083,000,000","7,763,000,000","7,115,000,000","6,844,000,000","6,594,000,000","6,711,000,000","5,891,000,000","5,491,000,000","4,712,000,000","4,677,000,000","5,078,000,000","5,494,000,000","5,346,000,000","4,198,000,000","3,691,000,000","2,745,000,000","2,585,000,000","1,716,000,000","2,366,000,000","2,991,000,000","2,634,000,000","3,357,000,000","3,349,000,000","3,478,000,000","2,893,000,000","2,716,000,000","2,476,000,000","1,733,000,000"
TaxRateForCalcs,"0.148","0.14","0.136","0.4","0.232","0.282","0.313","0.29","0.326","0.265","0.309","0.294","0.316","0.306","0.296","0.302","0.239","0.313","0.076","0.4","0.4","0.386","0.397","0.329","0.337","0.374","0.37","0.365","0.354"
TaxEffectOfUnusualItems,"0","0","-13,056,000","0","-18,560,000","-28,764,000","-37,247,000","-114,840,000","-15,648,000","74,465,000","103,406,952.431","107,352,941.176","124,434,283.284","58,986,950.549","153,590,478.842","0","0","13,444,516.971","0","-262,000,000","-163,600,000","132,726,666.667","67,549,668.874","158,510,067.114","152,519,429.415","-222,373,737.374","74,029,850.746","16,070,444.104","14,850,597.61"
