name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002
TotalLiabilitiesNetMinorityInterest,"1,625,332,000","740,863,000","631,070,000","545,905,000","501,663,000","447,054,000","391,038,000","347,612,000","339,376,000","328,204,000","415,872,000","385,689,000","409,821,000","392,780,000","190,020,155.923","176,019,879.732","170,997,812.086","126,504,780.115","126,497,401.839","137,450,620.005","129,271,760.39","145,826,338.536","151,164,155.025","157,090,570.55","154,380,069.006","181,312,129.133","175,128,105.59","199,046,386.149","191,341,300.401","123,908,781.756","86,030,145.738","38,393,494.079","27,870,046.184","24,587,080.291","24,511,530.398","26,691,704.582","22,284,462.843","20,004,842.353","18,919,822.974","16,462,782.221","12,864,052.055","12,306,945.858","13,117,784.59","11,833,123.089","8,958,683.965","9,308,451.339","10,115,111.22","9,964,109.222","9,923,414.853","9,935,222.216","8,785,852.193","8,254,579.218","8,841,403.866","7,195,303.03","11,387,245.083","10,545,109.62","12,394,813.519","8,160,197.97","10,733,417.266","9,517,616.934","8,412,775.757","11,866,088.849","10,197,969.185","9,248,806.956","8,198,174.34","8,630,510.581","7,727,516.2","6,706,329.979","5,977,212.295","6,070,264.254","5,978,810.033"
	CurrentLiabilities,"477,850,000","416,945,000","332,714,000","265,815,000","233,704,000","192,627,000","162,371,000","134,890,000","126,723,000","130,472,000","172,931,000","169,165,000","201,322,000","197,579,000","93,624,643.468","86,131,336.085","43,274,475.363","22,715,105.163","24,577,990.96","29,818,447.95","25,040,257.017","30,135,371.647","34,002,493.308","41,633,427.953","38,906,663.082","55,919,558.871","46,225,737.578","70,720,596.083","69,371,346.488","63,070,614.123","26,795,767.618","25,490,695.636","23,417,222.771","20,120,908.524","20,053,459.119","23,075,836.419","18,923,866.334","16,743,237.403","15,736,979.866","13,251,992.351","9,888,394.345","9,399,072.652","10,207,770.192","11,833,123.089","6,797,492.804","7,117,615.712","7,589,478.049","7,127,105.902","7,112,236.888","6,877,841.477","6,094,527.186","5,704,578.677","7,206,238.555","5,343,561.497","9,522,964.862","10,545,109.62","10,442,261.379","6,274,478.003","8,937,519.621","7,801,204.218","6,720,578.817","10,119,139.432","8,598,995.115","7,698,333.965","5,999,073.962","6,446,829.612","5,694,956.206","5,280,525.126","4,634,269.622","4,189,116.139","4,143,480.375"
		PayablesAndAccruedExpenses,"437,598,000","340,210,000","296,607,000","230,247,000","193,434,000","160,069,000","129,997,000","101,045,000","91,086,000","93,083,000","92,785,000","87,695,000","79,241,000","75,823,000","41,874,120.555","77,860,996.46","36,317,062.648","19,095,219.885","17,396,150.417","24,129,040.843","20,821,321.687","22,836,375.326","23,475,598.577","26,155,292.485","24,322,265.537","33,511,094.999","30,451,281.056","33,099,788.525","28,377,192.107","27,025,405.081","23,826,112.997","22,494,547.826","23,343,408.046","20,046,472.328","20,053,459.119","23,075,836.419","18,923,866.334","16,716,727.237","15,689,242.292","13,176,004.143","9,815,153.076","9,314,445.164","10,122,832.195","9,285,538.384","6,797,492.804","7,117,615.712","7,589,478.049","7,127,105.902","7,112,236.888","6,877,841.477","6,094,527.186","5,704,578.677","7,206,238.555","5,343,561.497","9,522,964.862","8,682,666.667","10,442,261.379","6,274,478.003","8,937,519.621","7,801,204.218","5,917,029.772","7,414,888.323","6,278,449.455","5,447,205.784","4,348,130.566","4,040,330.487","3,451,090.223","2,417,332.087","1,984,674.128","1,586,094.449","1,431,415.926"
			Payables,"437,598,000","322,573,000","296,607,000","230,247,000","193,434,000","142,729,000","129,997,000","101,045,000","91,086,000","77,492,000","92,785,000","87,695,000","79,241,000","61,644,000","28,493,629.968","68,705,653.202","20,620,319.867","7,639,770.554","6,695,261.815","8,349,065.627","8,156,660.671","9,442,976.033","10,942,140.579","9,213,132.41","9,554,151.544","16,015,721.89","17,399,068.323","14,595,727.019","28,377,192.107",,"23,826,112.997",,,,,,,,,,,,,,"6,797,492.804","7,117,615.712","7,589,478.049","7,127,105.902","7,112,236.888","6,877,841.477","6,094,527.186","5,704,578.677","7,206,238.555","5,343,561.497","9,522,964.862",,"10,442,261.379","6,274,478.003","8,937,519.621","7,801,204.218","5,917,029.772","7,414,888.323","6,278,449.455","5,447,205.784","4,348,130.566","4,040,330.487","3,451,090.223","2,417,332.087","1,984,674.128","1,586,094.449","1,431,415.926"
				AccountsPayable,"239,583,000","134,123,000","156,450,000","143,797,000","138,762,000","108,295,000","108,177,000","86,405,000","81,523,000","69,155,000","72,424,000","76,119,000","69,801,000","57,897,000","25,545,540.977","26,851,551.268","19,576,438.322","7,518,929.254","6,499,246.687","8,349,065.627","8,074,182.881","9,295,638.818","10,516,811.499","9,006,854.629","9,554,151.544","16,015,721.89","17,243,788.82","14,595,727.019","28,377,192.107",,"23,710,321.421",,,,,,,,,,,,,,"6,797,492.804","7,117,615.712","7,589,478.049","7,127,105.902","7,112,236.888","6,877,841.477","6,094,527.186","5,704,578.677","7,206,238.555","5,343,561.497","9,522,964.862",,"10,442,261.379","6,274,478.003","8,937,519.621","7,801,204.218","5,917,029.772","7,414,888.323","6,278,449.455","5,447,205.784","4,348,130.566","4,040,330.487","3,451,090.223","2,417,332.087","1,984,674.128","1,586,094.449","1,431,415.926"
				TotalTaxPayable,"198,015,000","188,450,000","140,157,000","86,450,000","54,672,000","34,434,000","21,820,000","14,640,000","9,563,000","8,337,000","20,361,000","11,576,000","9,440,000","3,747,000","2,948,088.99","41,854,101.934","1,043,881.544","120,841.3","196,015.128","0","82,477.79","147,337.215","425,329.08","206,277.781",,,"155,279.503",,,,"115,791.575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"198,015,000","188,450,000","140,157,000","86,450,000","54,672,000","34,434,000","21,820,000","14,640,000","9,563,000","8,337,000","20,361,000","11,576,000","9,440,000","3,747,000","2,948,088.99","41,854,101.934","1,043,881.544","120,841.3","196,015.128","0","82,477.79","147,337.215","425,329.08","206,277.781",,,"155,279.503",,,,"115,791.575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"17,637,000",,,,"17,340,000",,,,"15,591,000",,,,"14,179,000","13,380,490.588","9,155,343.258","15,696,742.781","11,455,449.331","10,700,888.602","15,779,975.216","12,664,661.016","13,393,399.293","12,533,457.999","16,942,160.075","14,768,113.994","17,495,373.109","13,052,212.733","18,504,061.506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,,,,,,,,,,,,,,,,"1,554,651.629","2,065,774.379","528,856.502","2,287,073.461","682,601.899","2,702,075.222","796,575.368","2,761,931.709","778,778.51","2,886,798.573","843,361.801","3,539,735.557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"15,921,000","29,776,000","17,096,000","17,255,000","16,713,000","15,817,000","15,279,000","16,139,000","16,211,000","19,133,000","15,824,000","20,899,000","20,414,000","20,975,000",,"6,428,449.968","199,531.601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,651,704.698",,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"14,263,000","36,783,000","7,224,000","6,217,000","6,710,000","4,276,000","3,308,000","3,343,000","2,569,000","1,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"10,068,000","10,176,000","10,940,000","11,900,000","12,629,000","12,465,000","13,787,000","14,363,000","16,857,000","16,358,000","63,920,000","58,796,000","99,107,000","97,838,000","49,496,862.521","1,321,708.482","6,757,881.113","3,577,820.268","6,258,647.726","5,528,896.134","4,027,272.656","7,035,575.24","10,203,314.634","15,478,135.468","14,584,397.544","15,770,544.351","8,180,318.323","37,620,807.558","40,994,154.38","36,045,209.042","2,969,654.622","2,996,147.81","73,814.725","74,436.196",,,,"26,510.166","47,737.574","75,988.208","73,241.27","84,627.487","84,937.996",,,,,,,,,,,,,,,,,,"803,549.045","2,704,251.109","2,320,545.66","2,251,128.181","1,650,943.396","2,406,499.125","2,243,865.983","2,863,193.039","2,649,595.494","1,236,693.334","2,712,064.448"
			CurrentDebt,,,,,,,,,,,"48,875,000","46,400,000","86,897,000","84,961,000","41,707,548.964",,,,"2,690,403.714","1,663,326.153",,"1,785,905.633","4,124,958.75","8,969,432.554","7,910,561.455","8,728,129.591","1,356,754.658","31,450,481.254","37,463,838.956","32,584,516.903",,"2,996,147.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,650,943.396","2,406,499.125","686,150.395","1,518,735.958","1,234,273.566","1,236,693.334","1,185,206.23"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,"0","0","0","0","3,036,664.507","2,981,583.546","1,573,143.042","1,356,754.658","31,450,481.254","37,463,838.956","32,584,516.903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"749,138.93","686,150.395",,"1,234,273.566","1,236,693.334","1,185,206.23"
				LineOfCredit,,,,,,,,,,,,,,,,,,"0","2,690,403.714","1,663,326.153","0","1,785,905.633","4,124,958.75","5,932,768.047","4,928,977.909","7,154,986.549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,"48,875,000","46,400,000","86,897,000","84,961,000","41,707,548.964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,657,360.195",,"1,518,735.958",,,
			CurrentCapitalLeaseObligation,"10,068,000","10,176,000","10,940,000","11,900,000","12,629,000","12,465,000","13,787,000","14,363,000","16,857,000","16,358,000","15,045,000","12,396,000","12,210,000","12,877,000","7,789,313.558","1,321,708.482","6,757,881.113","3,577,820.268","3,568,244.012","3,865,569.98","4,027,272.656","5,249,669.607","6,078,355.883","6,508,702.914","6,673,836.089","7,042,414.76","6,823,563.665","6,170,326.304","3,530,315.424","3,460,692.138","2,969,654.622",,"73,814.725","74,436.196","0","0","0","26,510.166","47,737.574","75,988.208","73,241.27","84,627.487","84,937.996",,,,,,,,,,,,,,,,,,"803,549.045","2,704,251.109","2,320,545.66","2,251,128.181",,,"1,557,715.588","1,344,457.081","1,415,321.929",,"1,526,858.218"
		CurrentDeferredLiabilities,,,,,,,,,,"0","402,000","1,775,000","2,560,000","2,943,000","529,378.209","520,181.175",,,,,,,,,,"6,637,919.521","7,594,138.199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,"6,637,919.521","7,594,138.199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,"847,000","196,000","4,218,000",,,,,,,,,,"1,724,282.183",,,"42,065.01","923,192.817","160,510.974","191,662.674","263,421.081","323,580.098",,,,,,,,,,,,,,,,,,,,,"2,547,584.705",,,,,,,,,,,,"210,738.255",,,,,,,,,,,,,,"1,366,328.357",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,147,482,000","323,918,000","298,356,000","280,090,000","267,959,000","254,427,000","228,667,000","212,722,000","212,653,000","197,732,000","242,941,000","216,524,000","208,499,000","195,201,000","96,395,512.455","89,888,543.647","127,723,336.723","103,789,674.952","101,919,410.878","107,632,172.054","104,231,503.374","115,690,966.889","117,161,661.717","115,457,142.596","115,473,405.924","125,392,570.262","128,902,368.012","128,325,790.067","121,969,953.913","60,838,167.634","59,234,378.119","12,902,798.443","4,452,823.413","4,466,171.767","4,458,071.279","3,615,868.162","3,360,596.509","3,261,604.95","3,182,843.109","3,210,789.869","2,975,657.71","2,907,873.207","2,910,014.398","0","2,161,191.162","2,190,835.627","2,525,633.171","2,837,003.32","2,811,177.965","3,057,380.739","2,691,325.007","2,550,000.542","1,635,165.31","1,851,741.533","1,864,280.221","0","1,952,552.14","1,885,719.966","1,795,897.646","1,716,412.716","1,692,196.94","1,746,949.417","1,598,974.07","1,550,472.991","2,199,100.377","2,183,680.969","2,032,559.994","1,425,804.854","1,342,942.673","1,881,148.114","1,835,329.659"
		LongTermProvisions,"144,842,000","43,987,000","40,784,000","41,423,000","41,081,000","40,878,000","38,712,000","38,009,000","40,633,000","41,652,000","44,723,000","43,507,000","43,117,000","40,994,000","12,453,318.121","12,567,824.514","12,239,222.212","5,476,099.426","5,479,968.023","5,902,312.855","4,613,257.716","5,206,807.872","5,307,446.926","5,247,305.154","5,637,854.55","5,966,304.783","6,034,549.689","6,108,069.648","6,338,407.518","6,319,263.853","6,270,712.717","6,366,304.547","4,326,141.385","4,320,317.058","4,458,071.279",,"3,360,596.509","3,261,604.95",,,,"2,899,285.516",,,,,,"2,837,003.32",,,,"2,436,268.123",,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"16,294,000","5,140,000","7,213,000","7,249,000","9,592,000","9,759,000","13,189,000","16,195,000","22,236,000","22,217,000","19,151,000","14,614,000","14,120,000","15,157,000","53,192,622.172","51,641,701.062","93,787,556.624","87,948,757.17","89,314,485.134","96,421,353.781","94,422,144.894","107,280,244.312","110,091,482.419","108,825,220.653","107,289,510.239","114,946,289.901","116,214,091.615","116,107,674.368","107,120,483.61","52,716,543.309","51,380,515.073","5,999,429.305","126,682.028","145,854.709",,,,,,,,"8,587.691","42,468.998",,,,,,,,,,,,,,"23,173.451","46,108.291","44,555.265","43,205.962","43,959.767","68,976.843","63,134.16","61,219.135",,"635,471.675","577,432.885",,,"570,186.626","545,209.008"
			LongTermDebt,,,,,,,,,,,,,,,"44,042,593.649","44,145,063.303","84,698,468.46","82,796,175.908","83,541,647.449","89,326,436.074","86,853,040.288","97,615,815.98","99,095,259.047","97,596,772.574","94,899,852.131","99,964,702.066","100,649,262.422","101,455,619.898","101,979,131.337","46,703,340.668","46,259,732.482",,,,,,,,,,,,,,,,,,,,,,,,,,"23,173.451","46,108.291","44,555.265","43,205.962","43,959.767","68,976.843","63,134.16","61,219.135",,"635,471.675","577,432.885",,,"570,186.626","545,209.008"
			LongTermCapitalLeaseObligation,"16,294,000","5,140,000","7,213,000","7,249,000","9,592,000","9,759,000","13,189,000","16,195,000","22,236,000","22,217,000","19,151,000","14,614,000","14,120,000","15,157,000","9,150,028.523","7,496,637.759","9,089,088.164","5,152,581.262","5,772,837.684","7,094,917.707","7,569,104.605","9,664,428.332","10,996,223.371","11,228,448.079","12,389,658.108","14,981,587.835","15,564,829.193","14,652,054.47","5,141,352.273","6,013,202.641","5,120,782.591","5,999,429.305","126,682.028","145,854.709",,,,,,,,"8,587.691","42,468.998",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"983,172,000","256,317,000","250,359,000","231,418,000","217,286,000","203,790,000","176,766,000","158,518,000","149,336,000","133,645,000","177,157,000","157,043,000","150,011,000","138,614,000","30,749,572.162","25,679,018.071","21,696,557.887","10,364,818.356","7,124,957.722","5,308,505.418","5,196,100.764","3,203,914.705","1,762,732.373","1,384,616.789","2,546,041.135","4,479,975.578","6,653,726.708","6,110,046.05","8,511,062.786","1,802,360.472","1,583,150.329","537,064.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"983,172,000","256,317,000","250,359,000","231,418,000","217,286,000","203,790,000","176,766,000","158,518,000","149,336,000","133,645,000","177,157,000","157,043,000","150,011,000","138,614,000","30,749,572.162","25,679,018.071","21,696,557.887","10,364,818.356","7,124,957.722","5,308,505.418","5,196,100.764","3,203,914.705","1,762,732.373","1,384,616.789","2,546,041.135","4,479,975.578","6,653,726.708","6,110,046.05","8,511,062.786","1,802,360.472","1,583,150.329","537,064.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,732.419",,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"3,174,000","18,474,000",,,,"0","0","0","448,000","218,000","1,910,000","1,360,000","1,251,000","436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,867,545.4",,,,,,,,,,,,,,"1,929,378.689","1,839,611.675","1,751,342.381","1,673,206.754","1,648,237.173","1,677,972.573","1,535,839.91","1,489,253.855",,"1,548,209.293","1,455,127.11",,,"1,310,961.488","1,290,120.651"
TotalEquityGrossMinorityInterest,"4,324,348,000","1,816,754,000","1,609,167,000","1,473,593,000","1,383,852,000","1,263,106,000","1,208,657,000","1,205,794,000","1,190,691,000","1,157,596,000","1,131,409,000","1,012,881,000","957,210,000","905,914,000","415,644,799.392","392,276,894.062","378,340,420.942","237,947,227.533","236,009,900.686","251,151,437.53","203,417,722.513","226,966,282.102","229,818,868.478","216,568,852.055","213,870,143.837","231,565,892.656","239,096,467.391","244,440,381.841","239,306,306.486","240,657,131.426","240,467,159.114","237,098,220.655","230,023,640.662","219,645,120.406","216,721,174.004","195,192,557.401","168,912,399.002","156,607,884.294","145,161,393.833","145,083,827.147","101,750,716.225","107,151,769.551","82,775,044.355","72,679,671.651","57,180,848.976","61,984,525.06","76,538,009.756","80,748,824.818","80,302,286.198","86,266,146.321","74,349,367.077","64,661,868.195","50,053,679.213","53,853,814.617","54,187,495.249","43,832,099.329","40,615,585.676","36,930,648.9","25,785,566.547","28,324,908.039","30,795,949.249","21,541,914.107","25,841,569.335","20,289,506.02","18,811,806.038","10,667,672.574","8,105,035.249","8,179,140.792","7,678,605.556","5,934,211.185","4,871,491.436"
	StockholdersEquity,"4,324,348,000","1,816,754,000","1,609,167,000","1,473,593,000","1,383,852,000","1,263,106,000","1,208,657,000","1,205,794,000","1,190,691,000","1,157,596,000","1,131,409,000","1,012,881,000","957,210,000","905,914,000","415,644,799.392","392,276,894.062","378,340,420.942","237,947,227.533","236,009,900.686","251,151,437.53","203,417,722.513","226,966,282.102","229,818,868.478","216,568,852.055","213,870,143.837","231,565,892.656","239,096,467.391","244,440,381.841","239,306,306.486","240,657,131.426","240,467,159.114","237,098,220.655","230,023,640.662","219,645,120.406","216,721,174.004","195,192,557.401","168,912,399.002","156,607,884.294","145,161,393.833","145,083,827.147","101,750,716.225","107,151,769.551","82,775,044.355","72,679,671.651","57,180,848.976","61,984,525.06","76,538,009.756","80,748,824.818","80,302,286.198","86,266,146.321","74,349,367.077","64,661,868.195","50,053,679.213","53,853,814.617","54,187,495.249","43,832,099.329","40,615,585.676","36,930,648.9","25,785,566.547","28,324,908.039","30,795,949.249","21,541,914.107","25,841,569.335","20,289,506.02","18,811,806.038","10,667,672.574","8,105,035.249","8,179,140.792","7,678,605.556","5,934,211.185","4,871,491.436"
		CapitalStock,"3,689,230,000","886,309,000","915,378,000","915,362,000","924,924,000","923,964,000","922,933,000","952,677,000","953,270,000","951,184,000","910,769,000","933,628,000","918,257,000","900,389,000","365,293,782.088","360,391,256.628","356,878,832.702","228,484,894.837","228,180,825.877","246,425,096.265","205,594,350.664","233,683,966.139","239,882,851.171","232,904,044.322","228,735,045.033","243,553,834.119","247,704,774.845","252,409,233.749","254,934,860.244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152,059,423.956","0","0","0","127,224,674.912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"3,689,230,000","886,309,000","915,378,000","915,362,000","924,924,000","923,964,000","922,933,000","952,677,000","953,270,000","951,184,000","910,769,000","933,628,000","918,257,000","900,389,000","365,293,782.088","360,391,256.628","356,878,832.702","228,484,894.837","228,180,825.877","246,425,096.265","205,594,350.664","233,683,966.139","239,882,851.171","232,904,044.322","228,735,045.033","243,553,834.119","247,704,774.845","252,409,233.749","254,934,860.244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152,059,423.956","0","0","0","127,224,674.912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,,,"915,378,000","915,362,000","924,924,000","923,964,000","922,933,000","952,677,000","953,270,000","951,184,000","910,769,000","933,628,000","918,257,000","900,389,000","26,691,766.496","24,630,926.433","24,382,145.388","24,146,845.124","23,974,571.841","25,705,874.036","24,264,180.289","27,290,423.974","26,922,230.778","26,679,201.541","26,260,698.123","27,591,536.128","26,085,015.528","25,952,131.549","25,552,141.731","272,679,535.907","272,244,959.074","271,233,923.731","263,747,992.539","263,637,918.201","273,551,362.683","274,700,359.75","246,712,432.918","236,213,428.936","224,702,690.4","230,030,532.124","186,975,946.072","183,800,319.297","156,934,328.178","2,579,106.253","126,985,796.878","130,315,600.033","152,408,852.683","2,773,739.135","155,775,942.621","164,189,187.398","142,372,462.203","2,526,056.875","109,944,083.588","114,506,082.888","112,955,426.298","101,017,028.188","93,469,622.666","87,486,961.083","74,010,817.528","70,612,102.426","70,221,452.366","55,801,689.933","50,406,534.386","37,865,857.942","31,290,424.151","20,163,466.099","13,210,721.356","12,390,336.175","9,040,132.491","6,108,618.555","5,884,411.362"
		RetainedEarnings,"1,062,637,000","887,031,000","759,721,000","591,525,000","495,738,000","391,918,000","291,560,000","240,487,000","187,676,000","137,212,000","99,604,000","57,520,000","24,572,000","11,439,000","17,488,495.912","-1,364,992.503","-11,964,192.167","-22,247,801.147","-23,950,742.551","-29,430,061.294","-33,981,634.945","-42,422,402.4","-46,007,956.587","-50,358,247.917","-48,385,535.69","-47,481,444.735","-44,502,135.093","-43,575,706.07","-50,406,001.237","-40,828,165.633","-39,965,062.887","-41,222,509.834","-39,433,023.112","-49,335,103.708","-61,121,593.291","-83,977,107.184","-83,165,799.501","-86,023,140.163","-93,517,314.464","-99,052,805.027","-97,533,800.206","-88,767,427.117","-79,493,293.391","-73,037,956.192","-72,609,397.121","-70,767,381.369","-78,113,960","-76,031,688.984","-77,321,392.638","-79,655,346.342","-68,861,951.357","-66,234,168.999","-61,187,194.812","-62,073,371.658","-60,357,431.16","-58,151,162.416","-54,672,615.977","-54,848,328.257","-52,264,206.181","-46,398,734.739","-44,054,178.598","-39,649,694.531","-29,612,447.2","-21,543,982.305","-16,111,344.151","-11,824,256.934","-7,797,920.672","-4,845,707.448","-2,500,094.637","-1,156,388.855","-2,000,630.718"
		GainsLossesNotAffectingRetainedEarnings,"-427,519,000","43,414,000","-65,932,000","-33,294,000","-36,810,000","-52,776,000","-5,836,000","12,630,000","49,745,000","69,200,000","105,362,000","6,059,000","-1,293,000","-21,588,000","283,704.126","258,158.265","63,172.167",,,,,,,,,,,,,,,,,"5,342,305.913",,,,"5,081,730.675",,,,,,,"2,804,449.22","2,436,306.396","2,243,117.073","1,947,350.711","1,847,736.216","1,732,305.265","838,856.231","1,145,305.408","1,296,790.437","1,421,103.387","1,589,500.11",,"1,818,578.986","4,292,016.074","4,038,955.199","4,111,540.352","4,628,674.674","5,389,918.706","5,047,482.15","3,967,630.382","3,632,726.038","2,328,463.409","2,692,234.565","634,512.064","1,138,567.701","981,981.485","987,710.792"
			OtherEquityAdjustments,,,"-65,932,000","-33,294,000","-36,810,000","-52,776,000","-5,836,000","12,630,000","49,745,000","69,200,000","105,362,000","6,059,000","-1,293,000","-21,588,000","283,704.126","258,158.265","63,172.167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,947,350.711",,,,"1,145,305.408",,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,"15,674,000","15,674,000","15,674,000","15,674,000","5,887,050.77","8,361,545.24","8,980,462.852","7,563,288.719","7,805,245.519","8,450,528.522","7,540,826.506","8,414,294.389","9,021,743.116","7,343,854.109","7,259,936.371","7,901,967.144","9,808,812.112","9,654,722.612","9,225,305.748","8,805,761.152","8,187,262.927","7,086,806.759","5,708,671.235",,"4,291,404.612","4,469,304.835","5,365,765.586","1,335,864.846","13,976,017.897","14,106,100.051","12,308,570.359","12,118,877.372","5,334,009.568","143,138,521.59",,,,,,,,,,,,"966,233.557",,,,,"0.807",,,,,,,,,,
TotalCapitalization,"4,324,348,000","1,816,754,000","1,609,167,000","1,473,593,000","1,383,852,000","1,263,106,000","1,208,657,000","1,205,794,000","1,190,691,000","1,157,596,000","1,131,409,000","1,012,881,000","957,210,000","905,914,000","459,687,393.041","436,421,957.365","463,038,889.402","320,743,403.442","319,551,548.135","340,477,873.604","290,270,762.802","324,582,098.082","328,914,127.525","314,165,624.629","308,769,995.967","331,530,594.722","339,745,729.814","345,896,001.739","341,285,437.823","287,360,472.094","286,726,891.595","237,098,220.655","230,023,640.662","219,645,120.406","216,721,174.004","195,192,557.401","168,912,399.002","156,607,884.294","145,161,393.833","145,083,827.147","101,750,716.225","107,151,769.551","82,775,044.355","72,679,671.651","57,180,848.976","61,984,525.06","76,538,009.756","80,748,824.818","80,302,286.198","86,266,146.321","74,349,367.077","64,661,868.195","50,053,679.213","53,853,814.617","54,187,495.249","43,832,099.329","40,638,759.127","36,976,757.191","25,830,121.812","28,368,114","30,839,909.015","21,610,890.951","25,904,703.495","20,350,725.155","18,811,806.038","11,303,144.249","8,682,468.134","8,179,140.792","7,678,605.556","6,504,397.811","5,416,700.444"
CommonStockEquity,"4,324,348,000","1,816,754,000","1,609,167,000","1,473,593,000","1,383,852,000","1,263,106,000","1,208,657,000","1,205,794,000","1,190,691,000","1,157,596,000","1,131,409,000","1,012,881,000","957,210,000","905,914,000","415,644,799.392","392,276,894.062","378,340,420.942","237,947,227.533","236,009,900.686","251,151,437.53","203,417,722.513","226,966,282.102","229,818,868.478","216,568,852.055","213,870,143.837","231,565,892.656","239,096,467.391","244,440,381.841","239,306,306.486","240,657,131.426","240,467,159.114","237,098,220.655","230,023,640.662","219,645,120.406","216,721,174.004","195,192,557.401","168,912,399.002","156,607,884.294","145,161,393.833","145,083,827.147","101,750,716.225","107,151,769.551","82,775,044.355","72,679,671.651","57,180,848.976","61,984,525.06","76,538,009.756","80,748,824.818","80,302,286.198","86,266,146.321","74,349,367.077","64,661,868.195","50,053,679.213","53,853,814.617","54,187,495.249","43,832,099.329","40,615,585.676","36,930,648.9","25,785,566.547","28,324,908.039","30,795,949.249","21,541,914.107","25,841,569.335","20,289,506.02","18,811,806.038","10,667,672.574","8,105,035.249","8,179,140.792","7,678,605.556","5,934,211.185","4,871,491.436"
