name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
				DividendsPayable,"168,000,000","1,000,000","32,000,000","164,000,000","57,000,000","98,000,000","0","78,000,000","78,000,000","0","0","0","0","3,000,000","3,000,000","2,000,000","0","1,000,000","1,000,000","321,000,000","321,000,000","687,000","1,272,000","152,000,000","151,835,000","99,910,000","738,000","168,786,000","168,798,000","1,000,000",,"103,396,000","103,396,000","0","2,130,000","116,262,000","116,287,000","2,981,000","3,349,000","96,161,000","98,052,000","1,902,000","2,660,000","64,429,000","67,994,000",,,"50,084,000","50,084,000",,"0","20,312,000","20,312,000","0","0","62,053,000","62,053,000","0","4,905,000","89,059,000","89,059,000",,,"54,792,000",,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,"379,000,000",,,"159,000,000","145,000,000","160,000,000","145,000,000","160,000,000","153,000,000","167,000,000","160,000,000","145,000,000","147,000,000","171,000,000","1,247,000,000","1,446,000,000","563,000,000","1,647,000,000","1,286,000,000","924,000,000","261,000,000","317,582,000","23,343,000","25,000,000","32,621,000","34,870,000","48,942,000","77,572,000","81,641,000",,,,"27,878,000",,"12,517,000","19,909,000","274,291,000","94,332,000",,,"31,734,000",,"13,649,000","13,886,000","12,433,000",,,,,,,,,,,,,,,,,,,"1,017,000","851,125.15",,,,"1,571,680.08",,,,"222,940.8",,,,"32,927,792.43",,,,,,,,,,,
				OtherPayable,,"13,000,000","12,000,000","280,000,000","127,000,000","66,000,000","67,000,000","77,000,000","128,000,000","89,000,000","75,000,000","76,000,000","371,000,000","126,000,000","201,000,000","213,000,000","1,442,000,000","174,000,000","169,000,000","179,000,000","805,000,000","677,005,000","684,185,000","70,000,000","967,768,000","528,729,000","742,775,000","582,112,000","975,164,000","2,353,000,000",,"20,661,000","382,104,000","2,092,700,000",,,"399,324,000","237,246,000",,"45,144,000","60,834,000","42,050,000",,,"42,130,000",,,"304,792,000","44,159,000",,"328,684,000","327,657,000","40,924,000","34,844,000","34,252,000","34,608,000","40,586,000","25,102,000","24,671,000","24,444,000",,,,"100,117,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"980,000,000","769,000,000","652,000,000","694,000,000","686,000,000","696,000,000","615,000,000","664,000,000","640,000,000","647,000,000","602,000,000","609,000,000","614,000,000","1,111,000,000","1,052,000,000","1,001,000,000","1,023,000,000","914,000,000","805,000,000","926,000,000","864,000,000","1,019,298,000","867,322,000","781,000,000","796,188,000","964,160,000","799,174,000","732,169,000","728,970,000","105,000,000",,,,"97,600,000",,,"595,558,000","25,160,000","364,994,000","25,538,000","428,188,000","346,435,000",,,"224,103,000",,,,"173,053,000",,,,"173,010,000",,,,"157,639,000",,,,"150,257,000",,,,"112,039,806.61",,,,"98,212,305.9",,,,"101,349,816.6",,,,"256,777,114.32",,,,"64,765,796.7",,,,,,,
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"174,275,318.53",,,,"0",,,,,,,
		CurrentProvisions,,"5,000,000","4,000,000",,"10,000,000","9,000,000","13,000,000","3,000,000",,"3,000,000","2,000,000","3,000,000","4,000,000","5,000,000","8,000,000","10,000,000","6,000,000","8,000,000","8,000,000",,,"3,317,000","4,428,000","23,000,000",,"1,459,000","3,312,000","20,178,000",,"13,000,000","255,788,000","185,416,000",,"6,100,000","135,807,000",,,,"124,197,000","41,004,000","84,701,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"965,000,000","836,817,000","712,236,000","758,663,000","803,100,000","645,427,000","530,471,000",,"400,164,000",,"324,592,000",,,"235,040,000","180,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"4,425,000,000","6,438,000,000","3,819,000,000","2,823,000,000","2,016,000,000","1,855,000,000","1,821,000,000","1,389,000,000","1,251,000,000","1,418,000,000","1,486,000,000","2,231,000,000","2,957,000,000","4,532,000,000","3,759,000,000","3,712,000,000","3,814,000,000","2,093,000,000","2,462,000,000","3,304,000,000","6,594,000,000","5,625,151,000","5,057,753,000","1,592,000,000","5,171,418,000","4,748,567,000","4,575,218,000","5,047,181,000","4,211,150,000","2,495,000,000","4,600,168,000","4,741,625,000","4,917,498,000","1,502,800,000","3,487,192,000","3,432,539,000","2,977,504,000","1,317,150,000","1,364,706,000","1,145,937,000","529,708,000","1,218,756,000","2,003,381,000","735,367,000","337,441,000","394,089,072","390,670,368.32","153,860,000","1,466,910,000","1,293,870,867.1","454,856,000","738,357,000","1,286,082,000","696,020,000","449,008,000","596,666,000","440,593,000","506,773,000","956,612,000","705,207,000","1,304,314,000","1,213,884,516.64","1,216,747,820.91","1,610,266,000","1,796,482,837.37","1,516,209,792.72","1,804,118,535.36","1,688,756,149.11","1,670,129,553.84","1,713,965,175.76","1,679,110,600.2","1,226,341,149.6","1,305,708,530.4","1,005,435,524","725,576,178.3","872,305,382.46","1,021,100,846.19","577,596,756.33","429,867,801.89","366,509,982.4","971,019,236.5","902,305,980","752,529,752","555,070,324.65","365,647,231.6","293,096,404.4","305,150,404.4","251,040,504"
			CurrentDebt,"3,488,000,000","5,763,000,000","3,215,000,000","2,342,000,000","2,016,000,000","1,855,000,000","1,821,000,000","1,389,000,000","1,251,000,000","1,418,000,000","1,486,000,000","2,231,000,000","2,916,000,000","4,532,000,000","3,759,000,000","3,712,000,000","3,814,000,000","2,093,000,000","2,462,000,000","3,304,000,000","6,594,000,000","5,586,924,000","5,023,021,000","1,592,000,000","5,115,088,000","4,748,567,000","4,516,463,000","4,986,735,000","4,128,096,000","2,495,000,000","4,600,168,000","4,665,808,000","4,917,498,000","1,502,800,000","3,487,192,000","3,374,044,000","2,977,504,000","1,317,150,000","1,364,706,000","1,145,937,000","529,708,000","1,218,756,000","2,003,381,000","735,367,000","337,441,000","394,089,072","390,670,368.32","153,860,000","1,466,910,000","1,293,870,867.1","454,856,000","738,357,000","1,286,082,000","696,020,000","449,008,000","596,666,000","440,593,000","506,773,000","956,612,000","705,207,000","1,304,314,000","1,213,884,516.64","1,216,747,820.91","1,610,266,000","1,769,541,119.91","1,516,209,792.72","1,804,118,535.36","1,688,756,149.11","1,637,641,085.88","1,713,965,175.76","1,679,110,600.2","1,226,341,149.6","1,290,843,488.1","1,005,435,524","725,576,178.3","872,305,382.46","1,012,410,186.46","577,596,756.33","429,867,801.89","366,509,982.4","967,765,026.4","902,305,980","752,529,752","555,070,324.65","365,647,231.6","293,096,404.4","305,150,404.4","251,040,504"
				OtherCurrentBorrowings,"3,488,000,000","5,763,000,000","3,215,000,000","2,342,000,000","2,016,000,000","1,855,000,000","1,821,000,000","1,389,000,000","1,251,000,000","1,418,000,000","1,486,000,000","2,231,000,000","2,916,000,000","4,532,000,000","3,759,000,000","3,712,000,000","3,814,000,000","2,093,000,000","2,462,000,000","3,304,000,000","6,594,000,000","5,586,924,000","5,023,021,000","1,592,000,000","5,115,088,000","4,748,567,000","4,516,463,000","4,986,735,000","4,128,096,000","2,495,000,000","4,600,168,000","4,665,808,000","4,917,498,000","1,502,800,000",,"3,374,044,000","2,977,504,000","1,317,150,000",,"1,145,937,000","529,708,000",,,,"337,441,000",,,"153,860,000","1,466,910,000",,"454,856,000","738,357,000","1,286,082,000","696,020,000","449,008,000","596,666,000","440,593,000","506,773,000","956,612,000","705,207,000","1,304,314,000",,,"1,610,266,000","1,769,541,119.91",,,,"1,637,641,085.88",,,,"1,290,843,488.1",,,,"1,012,410,186.46",,,,"967,765,026.4",,,,,,,
			CurrentCapitalLeaseObligation,"937,000,000","675,000,000","604,000,000","481,000,000",,,,,,,,,"41,000,000",,,,,,,,,"38,227,000","34,732,000","46,851,000","56,330,000",,"58,755,000","60,446,000","83,054,000",,,"75,817,000",,,,"58,495,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,941,717.46",,,,"32,488,467.96",,,,"14,865,042.3",,,,"8,690,659.73",,,,"3,254,210.1",,,,,,,
		CurrentDeferredLiabilities,"365,000,000","127,000,000","171,000,000","213,000,000","250,000,000","76,000,000","151,000,000","125,000,000","146,000,000","56,000,000","79,000,000","103,000,000","224,000,000","327,000,000","350,000,000","426,000,000","420,000,000","306,000,000","311,000,000","236,000,000","214,000,000","138,966,000","141,321,000","131,000,000","114,749,000","82,726,000","84,912,000","89,534,000","92,120,000","78,000,000",,,"81,915,000","77,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,549,913.09",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,549,913.09",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"365,000,000","127,000,000","171,000,000","213,000,000","250,000,000","76,000,000","151,000,000","125,000,000","146,000,000","56,000,000","79,000,000","103,000,000","224,000,000","327,000,000","350,000,000","426,000,000","420,000,000","306,000,000","311,000,000","236,000,000","214,000,000","138,966,000","141,321,000","131,000,000","114,749,000","82,726,000","84,912,000","89,534,000","92,120,000","78,000,000",,,"81,915,000","77,600,000",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"1,400,000,000","526,000,000","566,000,000","21,546,000,000","19,888,000,000","16,923,000,000","16,570,000,000","17,332,000,000","18,167,000,000","14,968,000,000","14,222,000,000","15,301,000,000","15,783,000,000","4,035,000,000","1,266,000,000","1,457,000,000","1,673,000,000","1,309,000,000","945,000,000","766,000,000","600,000,000","508,014,000","294,694,000","1,129,000,000","262,169,000","348,603,000","469,643,000","463,660,000","88,181,000","631,000,000","854,649,000","384,973,000","439,773,000","692,800,000","5,378,615,000","5,193,391,000","545,853,000","313,255,000","359,010,000","502,938,000","286,515,000","2,031,428,000","161,163,000","2,385,429,000","214,159,000","560,318,824","341,226,907.92","608,930,826","191,115,000","537,144,580.7","533,535,618.4","378,352,117.5","207,638,000","472,578,000","397,870,000","387,629,000","124,573,000","391,178,000","267,861,000","271,544,000","104,512,000","325,575,759.86","265,592,959.08","138,587,000","64,786,492.35","227,870,867","215,488,578.72","285,093,222.48","53,033,583.24","207,028,506.58","469,002,737.2","266,204,472","74,657,300.4","208,894,538.5","274,197,365.7","369,997,702.94","49,215,223.6","403,945,528.8","399,728,682.1","295,543,272","52,702,373.3","227,267,685","223,733,328","314,727,166.11","210,649,670","158,719,613.6","166,774,780.4","150,691,158"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"21,345,000,000","16,319,000,000","9,584,000,000","11,268,000,000","6,125,000,000","7,506,000,000","6,738,000,000","6,536,000,000","5,644,000,000","5,610,000,000","5,850,000,000","4,659,000,000","5,038,000,000","6,991,000,000","7,483,000,000","7,517,000,000","8,616,000,000","8,275,000,000","7,767,000,000","7,577,000,000","7,170,000,000","8,142,700,000","7,451,903,000","8,584,000,000","8,283,634,000","8,688,227,000","8,671,560,000","9,205,310,000","10,372,890,000","12,166,000,000","12,150,958,000","10,319,666,000","10,173,378,000","10,832,800,000","10,685,409,000","10,463,224,000","9,532,080,000","5,764,063,000","5,226,008,000","5,141,055,000","5,512,307,000","3,485,898,000","3,224,933,000","4,236,740,000","4,616,207,000","4,711,647,044","4,700,410,072.88","3,330,482,000","3,243,582,000","2,882,423,632.9","2,415,346,000","1,605,461,000","2,877,821,000","3,627,456,000","3,796,119,000","3,918,173,000","3,814,022,000","4,059,339,000","3,898,292,000","4,080,369,000","2,772,109,000","2,889,109,547.57","2,758,780,072.41","2,516,456,000","2,367,432,013.84","2,154,988,746.4","2,034,922,751.52","2,239,457,321.43","2,377,983,819.42","1,858,322,945.24","1,890,431,077.2","1,546,857,492","1,517,834,379.3","1,164,092,454.5","1,156,749,640.5","1,412,383,128.6","1,335,310,020.57","992,002,247.39","1,398,475,758.17","1,336,884,917.6","992,856,083.6","1,164,353,355","843,671,920","1,015,993,826.67","879,868,025.4","866,529,350","636,884,103.2","435,082,146"
		LongTermProvisions,"1,691,000,000","1,636,000,000","1,574,000,000","1,605,000,000","1,502,000,000","1,508,000,000","1,431,000,000","1,401,000,000","1,272,000,000","1,038,000,000","1,016,000,000","1,116,000,000","1,199,000,000","1,831,000,000","1,784,000,000","1,437,000,000","1,396,000,000","1,395,000,000","1,310,000,000","1,370,000,000","1,344,000,000","1,153,436,000","643,862,000","1,201,000,000","1,147,522,000","1,101,321,000","466,223,000","794,510,000","774,361,000","752,000,000","721,071,000","700,628,000","680,123,000","529,200,000","514,574,000","675,517,000","697,806,000","297,295,000","284,237,000","293,733,000","367,165,000","427,518,000","1,289,942,000","1,269,356,000","1,244,125,000",,,"1,223,890,000","1,216,189,000",,"1,233,755,000",,"1,209,463,000","1,190,061,000","1,146,662,000","1,112,824,000","1,076,911,000","1,034,678,000","992,529,000","965,856,000","922,324,000",,,"844,447,000",,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"18,436,000,000","13,872,000,000","7,250,000,000","8,583,000,000","3,509,000,000","4,930,000,000","4,172,000,000","4,102,000,000","3,337,000,000","3,340,000,000","3,649,000,000","2,569,000,000","2,912,000,000","2,148,000,000","2,701,000,000","2,950,000,000","4,164,000,000","4,267,000,000","3,751,000,000","3,419,000,000","3,134,000,000","3,936,609,000","3,394,729,000","4,399,000,000","4,321,850,000","4,741,535,000","4,653,346,000","5,123,637,000","6,281,104,000","5,658,000,000","8,210,852,000","6,322,131,000","6,240,900,000","4,299,600,000","6,685,641,000","7,663,873,000","5,591,936,000","2,812,364,000","2,445,716,000","2,385,769,000","3,582,599,000","2,935,871,000","1,666,849,000","2,685,244,000","3,078,103,000","3,170,097,840","3,096,600,195","1,871,567,000","1,698,944,000","1,349,067,407.1","932,762,000","120,000,000","1,382,152,000","1,920,538,000","2,104,825,000","2,226,850,000","1,615,328,000","1,583,811,000","1,477,586,000","1,686,739,000","1,400,464,000","1,546,483,429.54","1,596,574,874.7","1,335,558,000","682,541,781.73","987,879,146.8","943,520,440.32","1,187,693,305.14","1,398,356,333.52","1,011,173,921.54","1,103,702,465.6","859,212,808","903,971,531.1","633,770,928.5","610,418,131.5","801,697,050.88","843,573,111.14","515,401,090.71","976,155,837.05","951,244,869.6","718,295,373.3","604,122,480","602,889,768","824,747,971.53","736,591,212","703,189,826.8","520,123,020","328,147,296"
			LongTermDebt,"10,706,000,000","9,654,000,000","3,125,000,000","4,197,000,000","3,509,000,000","4,930,000,000","4,172,000,000","4,102,000,000","3,337,000,000","3,340,000,000","3,649,000,000","2,569,000,000","2,738,000,000","2,148,000,000","2,701,000,000","2,950,000,000","4,164,000,000","4,267,000,000","3,751,000,000","3,419,000,000","3,134,000,000","3,700,332,000","3,199,201,000","4,399,000,000","4,123,339,000","4,741,535,000","4,497,943,000","4,955,640,000","6,118,567,000","5,658,000,000","8,210,852,000","6,143,134,000","6,240,900,000","4,299,600,000","6,685,641,000","7,574,193,000","5,591,936,000","2,812,364,000","2,445,716,000","2,385,769,000","3,582,599,000","2,935,871,000","1,666,849,000","2,685,244,000","3,078,103,000","3,170,097,840","3,096,600,195","1,871,567,000","1,698,944,000","1,349,067,407.1","932,762,000","120,000,000","1,382,152,000","1,920,538,000","2,104,825,000","2,226,850,000","1,615,328,000","1,583,811,000","1,477,586,000","1,686,739,000","1,400,464,000","1,546,483,429.54","1,596,574,874.7","1,335,558,000","663,652,573.74","987,879,146.8","943,520,440.32","1,187,693,305.14","1,365,828,927.54","1,011,173,921.54","1,103,702,465.6","859,212,808","886,161,812.4","633,770,928.5","610,418,131.5","801,697,050.88","830,465,950.56","515,401,090.71","976,155,837.05","951,244,869.6","714,413,347.1","604,122,480","602,889,768","824,747,971.53","736,591,212","703,189,826.8","520,123,020","328,147,296"
			LongTermCapitalLeaseObligation,"7,730,000,000","4,218,000,000","4,125,000,000","4,386,000,000",,,,,,,,,"174,000,000",,,,,,,,,"236,277,000","195,528,000","194,834,000","198,511,000",,"155,403,000","167,997,000","162,537,000",,,"178,997,000",,,,"89,680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,889,207.99",,,,"32,527,405.98",,,,"17,809,718.7",,,,"13,107,160.58",,,,"3,882,026.2",,,,,,,
		NonCurrentDeferredLiabilities,"774,000,000","343,000,000","258,000,000","579,000,000","594,000,000","549,000,000","563,000,000","443,000,000","416,000,000","380,000,000","277,000,000","22,000,000","341,000,000","2,176,000,000","2,175,000,000","2,319,000,000","2,407,000,000","1,848,000,000","1,904,000,000","1,958,000,000","1,967,000,000","1,939,354,000","2,227,502,000","1,575,000,000","1,516,489,000","1,519,753,000","2,163,802,000","1,590,448,000","1,609,041,000","1,473,000,000","1,478,447,000","1,474,893,000","1,496,279,000","1,519,900,000","1,509,661,000","1,345,017,000","1,325,333,000","11,057,000","13,331,000","18,287,000","46,794,000",,,,,,,,,,,,,,,,,,,,,,,"0","5,403,923.41",,,,,,,"8,099,256",,"1,294,250","2,078,785.5","5,832,429.18",,"6,441,154.06","6,861,216.97","8,716,282.4","0","7,428,465","7,742,072","8,286,718.62","8,386,116.2","8,657,886","8,970,589.6","9,309,756"
			NonCurrentDeferredTaxesLiabilities,"748,000,000","315,000,000","227,000,000","561,000,000","581,000,000","537,000,000","548,000,000","424,000,000","394,000,000","364,000,000","258,000,000",,"317,000,000","1,039,000,000","1,058,000,000","1,148,000,000","1,184,000,000","1,195,000,000","1,214,000,000","1,181,000,000","1,133,000,000","1,128,864,000","1,744,427,000","1,061,000,000","1,060,852,000","1,089,582,000","1,722,981,000","1,136,274,000","1,137,376,000","1,108,000,000","1,103,607,000","1,107,392,000","1,114,873,000","1,129,200,000","1,102,204,000","1,312,818,000","1,325,333,000",,,,"46,794,000",,,,,,,,,,,,,,,,,,,,,,,"0","5,403,923.41",,,,,,,"8,099,256",,"1,294,250","2,078,785.5","5,832,429.18",,"6,441,154.06","6,861,216.97","8,716,282.4","0","7,428,465","7,742,072","8,286,718.62","8,386,116.2","8,657,886","8,970,589.6","9,309,756"
			NonCurrentDeferredRevenue,"26,000,000","28,000,000","31,000,000","18,000,000","13,000,000","12,000,000","15,000,000","19,000,000","22,000,000","16,000,000","19,000,000","22,000,000","24,000,000","1,137,000,000","1,117,000,000","1,171,000,000","1,223,000,000","653,000,000","690,000,000","777,000,000","834,000,000","810,490,000","483,075,000","514,000,000","455,637,000","430,171,000","440,821,000","454,174,000","471,665,000","365,000,000","374,840,000","367,501,000","381,406,000","390,700,000","407,457,000",,,"11,057,000","13,331,000","18,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"376,000,000","399,000,000","423,000,000","501,000,000","471,000,000","495,000,000","517,000,000","540,000,000","566,000,000","681,000,000","765,000,000","528,000,000","586,000,000","773,000,000","771,000,000","761,000,000","621,000,000","702,000,000","748,000,000","783,000,000","668,000,000","1,098,540,000","1,177,810,000","1,180,000,000","1,189,983,000","1,325,618,000","1,388,189,000","1,696,715,000","1,550,183,000","1,228,000,000",,,"1,291,810,000","1,446,900,000",,"1,401,143,000","1,591,848,000","1,313,313,000",,"1,275,556,000","1,361,250,000",,,,"200,827,000",,,"235,025,000","250,837,000",,"248,829,000",,"261,101,000","296,208,000","299,754,000","307,098,000","313,471,000","318,370,000","323,270,000","327,677,000","331,841,000",,,"329,919,000","107,801,491.88",,,,"12,368,131.08",,,,"2,203,862.7",,,,"2,209,225.37",,,,"4,446,880.8",,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000,000",,,,"183,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,146,745,438.54",,,,"954,749,630.94",,,,"611,658,985.5",,,,"485,062,435.96",,,,"265,611,182.8",,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,"6,761,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,"6,761,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"738,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"68,000,000","69,000,000","79,000,000",,"49,000,000","24,000,000","55,000,000","50,000,000","53,000,000","171,000,000","143,000,000","424,000,000","68,000,000","63,000,000","52,000,000","50,000,000","28,000,000","63,000,000","54,000,000","47,000,000","57,000,000","8,000,000","8,000,000","229,000,000","107,790,000",,,,"158,201,000","2,905,000,000","1,740,588,000","1,822,014,000","464,266,000","2,853,500,000","1,975,533,000","-622,326,000","325,157,000","1,330,034,000","2,482,724,000","1,167,710,000","154,499,000","122,509,000","268,142,000","282,140,000","93,152,000","1,541,549,204","1,603,809,877.88","1,575,561,649","77,612,000","1,533,356,225.8","1,523,202,494.2","1,485,461,000","25,105,000","220,649,000","244,878,000","271,401,000","69,700,000","1,122,480,000","1,104,907,000","1,100,097,000","117,480,000","1,342,626,118.03","1,162,205,197.71","6,532,000","424,939,378.28","1,167,109,599.6","1,091,402,311.2","1,051,764,016.29","12,509,723.88","847,149,023.7","786,728,611.6","679,545,428",,"529,027,276","544,252,723.5","604,853,648.54","4,465,248.1","470,160,002.62","415,458,704.15","376,923,765.6","4,502,646.7","552,802,410","233,040,080","182,959,136.52","134,890,697.2","154,681,637.2","107,790,493.6","97,625,094"
TotalEquityGrossMinorityInterest,"13,511,000,000","10,862,000,000","10,729,000,000","13,680,000,000","13,939,000,000","13,763,000,000","13,740,000,000","13,271,000,000","13,292,000,000","13,073,000,000","13,000,000,000","12,821,000,000","12,597,000,000","12,637,000,000","12,883,000,000","13,558,000,000","13,352,000,000","14,072,000,000","14,657,000,000","14,717,000,000","14,482,000,000","13,800,789,000","13,413,460,000","13,079,000,000","12,711,964,000","11,652,488,000","11,420,959,000","11,357,404,000","11,067,951,000","10,698,000,000","10,506,778,000","10,265,487,000","10,094,425,000","9,900,000,000","9,776,349,000","9,707,614,000","9,583,770,000","6,940,568,000","6,843,911,000","6,790,944,000","6,643,239,000","6,573,529,000","5,736,695,000","5,601,048,000","5,511,991,000","5,608,134,844","5,446,727,028.42","5,055,702,000","5,149,810,000","5,018,599,183.5","4,911,281,000","4,878,077,000","4,970,543,000","4,317,387,000","4,360,756,000","4,312,543,000","4,539,759,000","4,243,192,000","4,172,890,000","4,108,728,000","4,402,561,000","4,258,206,890.23","4,071,011,418.81","4,039,490,000","3,571,517,320.96","3,711,166,698.68","3,632,339,764.32","3,657,714,017.52","3,301,080,379.92","3,360,217,528.26","3,388,472,181.6","3,324,682,114.4","3,243,442,617.3","3,248,054,977","3,173,609,565.6","3,018,578,701.54","2,739,088,478.6","3,018,550,804.39","2,457,792,002.43","2,373,354,107.2","2,194,899,052.6","1,991,304,630","914,812,704","921,554,968.89","976,922,731.4","983,694,666.4","936,434,250.4","890,947,515"
	StockholdersEquity,"10,940,000,000","10,862,000,000","10,729,000,000","10,395,000,000","11,083,000,000","10,781,000,000","10,751,000,000","10,339,000,000","10,333,000,000","10,198,000,000","10,167,000,000","9,994,000,000","9,860,000,000","10,020,000,000","10,114,000,000","10,427,000,000","10,354,000,000","10,467,000,000","10,799,000,000","10,766,000,000","10,580,000,000","10,235,278,000","9,995,375,000","9,756,000,000","9,483,190,000","9,029,902,000","8,773,930,000","8,745,349,000","8,494,725,000","8,221,000,000","8,051,041,000","7,800,569,000","7,625,273,000","7,457,000,000","7,327,598,000","7,235,547,000","7,098,589,000","6,878,754,000","6,775,350,000","6,700,494,000","6,624,197,000","6,456,678,000","5,635,205,000","5,495,988,000","5,407,716,000","5,501,468,284","5,343,671,407.86","5,055,702,000","5,011,992,000","4,931,105,356.8","4,911,281,000","4,878,077,000","4,842,127,000","4,317,387,000","4,360,756,000","4,312,543,000","4,252,372,000","4,243,192,000","4,172,890,000","4,108,728,000","4,050,990,000","4,034,246,661.02","3,840,281,931.72","3,798,124,000","3,571,517,320.96","3,711,166,698.68","3,632,339,764.32","3,657,714,017.52","3,301,080,379.92","3,360,217,528.26","3,388,472,181.6","3,324,682,114.4","3,243,442,617.3","3,248,054,977","3,173,609,565.6","3,018,578,701.54","2,739,088,478.6","3,018,550,804.39","2,457,792,002.43","2,373,354,107.2","2,194,899,052.6","1,991,304,630","914,812,704","921,554,968.89","976,922,731.4","983,694,666.4","936,434,250.4","890,947,515"
		CapitalStock,"6,857,000,000","6,850,000,000","6,836,000,000","6,825,000,000","6,825,000,000","6,824,000,000","6,823,000,000","6,822,000,000","6,822,000,000","6,818,000,000","6,818,000,000","6,815,000,000","6,811,000,000","6,808,000,000","6,807,000,000","6,806,000,000","6,806,000,000","6,806,000,000","6,805,000,000","6,793,000,000","6,792,000,000","6,789,085,000","6,786,171,000","6,780,000,000","6,764,300,000","6,759,809,000","6,758,931,000","6,711,123,000","6,710,035,000","6,702,000,000","6,701,571,000","0","0","6,129,200,000","6,118,232,000","6,106,434,000","0","0","5,573,438,000","0","0","5,364,412,000","4,691,092,000","4,439,816,000","0","0","0","4,157,421,000","0","0","4,146,417,000","3,954,629,000","0","3,954,629,000","3,954,629,000","3,680,240,000","0","3,673,795,000","3,673,795,000","3,509,421,000","0","0","3,323,398,027.2","3,158,975,000","3,424,653,512.45","2,955,294,951.28","2,933,355,975.36","2,768,735,459.19","3,591,642,964.8","2,602,984,460.94","2,651,964,260.8","2,164,469,270.4","1,869,432,921.6","2,181,838,884.5","2,158,908,785.4","2,003,712,209.55","1,359,402,861.41","1,989,216,041.01","1,516,948,754.8","1,506,900,450.4","751,143,287.3","1,234,750,590","542,676,992","556,162,359.12","540,603,049","538,023,910.4","537,976,297.6","538,153,470"
