name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
			NetIncomeContinuousOperations,"37,633,000,000","-13,349,000,000","13,540,000,000","14,337,000,000","23,089,000,000","16,049,000,000","9,090,000,000","25,984,000,000","22,130,000,000","15,212,000,000","6,899,000,000","8,931,000,000","10,344,000,000","10,619,000,000","8,578,000,000","3,889,000,000","27,845,000,000","-10,940,000,000","6,197,000,000","7,301,000,000","20,865,000,000","7,726,000,000","13,004,000,000","31,969,000,000","36,784,000,000","37,271,000,000","36,720,000,000","32,997,000,000","32,198,000,000","40,359,000,000","31,548,000,000","29,243,000,000","26,023,000,000","43,806,000,000","31,562,000,000","40,700,000,000","33,089,000,000","40,608,000,000","42,738,000,000","37,616,000,000","35,019,000,000","35,419,000,000","22,223,000,000","32,292,000,000","31,545,000,000","18,956,000,000","8,467,000,000","45,110,000,000","26,797,641,330","26,791,035,200","32,077,170,880","31,850,504,000","40,846,002,000","43,082,064,000","30,261,973,600","30,838,956,500","40,353,086,620","40,310,882,220","36,432,105,840","36,737,634,600","30,811,274,300","30,811,274,300","28,816,240,150","28,824,518,300","22,649,018,400","22,649,018,400","15,496,696,800","15,496,696,800","19,312,923,950","19,312,923,950","13,713,516,300","13,636,359,000","9,779,979,300","9,780,334,200","9,868,201,920","9,804,424,800","13,565,654,700","13,567,295,700","16,043,938,800","16,068,221,400","11,531,365,440","11,531,365,440"
		MinorityInterests,"-18,430,000,000","-2,881,000,000","-5,111,000,000","-5,507,000,000","-4,921,000,000","-5,794,000,000","-4,623,000,000","-4,948,000,000","-5,195,000,000","-5,059,000,000","-1,467,000,000","-4,241,000,000","-3,369,000,000","-4,918,000,000","-2,452,000,000","-2,689,000,000","-13,529,000,000","-2,845,000,000","-1,281,000,000","-2,106,000,000","-1,609,000,000","-1,576,000,000","-1,879,000,000","-4,046,000,000","-2,908,000,000","-3,023,000,000","-2,409,000,000","-3,231,000,000","-2,693,000,000","-4,342,000,000","-3,178,000,000","-4,313,000,000","-3,150,000,000","-4,653,000,000","-2,007,000,000","-3,301,000,000","-4,085,000,000","-3,605,000,000","-2,776,000,000","-2,916,000,000","-2,181,000,000","-2,927,000,000","-184,000,000","-1,445,000,000","1,641,000,000","-98,000,000","24,684,000,000","-5,225,000,000","-3,619,635,360",,,,"-2,243,032,500",,,,"-2,278,706,100",,,,"-298,013,400",,,,"-372,516,750",,,,"-149,006,700",,,,"-24,801,300",,,,"165,334,000",,,,,
DilutedNIAvailtoComStockholders,"19,203,000,000","-16,230,000,000","8,429,000,000","8,830,000,000","18,168,000,000","10,255,000,000","4,467,000,000","21,036,000,000","16,935,000,000","10,153,000,000","5,432,000,000","4,690,000,000","6,975,000,000","5,701,000,000","6,126,000,000","1,200,000,000","14,316,000,000","-13,785,000,000","4,916,000,000","5,195,000,000","19,256,000,000","6,150,000,000","11,125,000,000","27,923,000,000","33,876,000,000","34,248,000,000","34,311,000,000","29,766,000,000","29,505,000,000","36,017,000,000","28,370,000,000","24,930,000,000","22,873,000,000","39,153,000,000","29,555,000,000","37,399,000,000","29,004,000,000","37,003,000,000","39,962,000,000","34,700,000,000","32,838,000,000","32,492,000,000","22,039,000,000","30,847,000,000","33,186,000,000","18,858,000,000","20,931,000,000","39,885,000,000","26,797,641,330","26,791,035,200","32,077,170,880","31,850,504,000","40,846,002,000","43,082,064,000","30,261,973,600","30,838,956,500","40,353,086,620","40,310,882,220","36,432,105,840","36,737,634,600","30,811,274,300","30,811,274,300","28,816,240,150","28,824,518,300","22,649,018,400","22,649,018,400","15,496,696,800","15,496,696,800","19,312,923,950","19,312,923,950","13,713,516,300","13,636,359,000","9,779,979,300","9,780,334,200","9,868,201,920","9,804,424,800","13,565,654,700","13,567,295,700","16,043,938,800","16,068,221,400","11,531,365,440","11,531,365,440"
BasicEPS,,"-8.9",,"4.8",,"5.6",,"11.5",,"6",,"3",,"3",,"1",,"-8",,"3",,"3",,"15",,"19",,"16",,"20",,"14",,"21",,"20",,"20",,"19",,"18",,"17",,"10",,"22","14.642","14.638",,"17.792","22.962","22.961",,"17.226","22.506","22.485",,"20.491","17.5","17.5",,"16.5","13","13",,"9.031","10.969","10.969",,"6.86","5.493","5.493",,"5.964","7.49","7.491",,"8.991","7","7"
DilutedEPS,,"-8.9",,"4.8",,"5.6",,"11.5",,"6",,"3",,"3",,"1",,"-8",,"3",,"3",,"15",,"19",,"16",,"20",,"14",,"21",,"20",,"20",,"19",,"18",,"17",,"10",,"22","14.642","14.638",,"17.792","22.962","22.961",,"17.226","22.506","22.485",,"20.491","17.5","17.5",,"16.5","13","13",,"9.031","10.969","10.969",,"6.86","5.493","5.493",,"5.964","7.49","7.491",,"8.991","7","7"
BasicAverageShares,,"1,823,595,506",,"1,839,583,333",,"1,831,250,000",,"1,829,217,391",,"1,692,166,667",,"1,563,333,333",,"1,900,333,333",,"1,830,210,000",,"1,723,125,000",,"1,731,666,667",,"2,050,000,000",,"1,861,533,333",,"1,802,526,316",,"1,860,375,000",,"1,800,850,000",,"1,830,210,000",,"1,864,428,571",,"1,869,950,000",,"1,850,150,000",,"1,826,315,789",,"1,805,111,111",,"1,814,529,412",,"1,885,800,000",,"1,812,954,545","1,830,209,778","1,830,209,778",,"1,790,210,000","1,790,210,000","1,790,210,000",,"1,790,210,000","1,790,210,000","1,790,210,000",,"1,792,836,552","1,758,241,760","1,760,643,330",,"1,746,939,595","1,758,240,000","1,742,231,279",,"1,715,857,012","1,758,240,000","1,758,240,000",,"1,987,951,807","1,758,240,000","1,780,553,883",,"1,644,025,506","1,758,240,000","1,811,258,278",,"1,787,159,676","1,647,350,993","1,647,350,993"
DilutedAverageShares,,"1,823,595,506",,"1,839,583,333",,"1,831,250,000",,"1,829,217,391",,"1,692,166,667",,"1,563,333,333",,"1,900,333,333",,"1,830,210,000",,"1,723,125,000",,"1,731,666,667",,"2,050,000,000",,"1,861,533,333",,"1,802,526,316",,"1,860,375,000",,"1,800,850,000",,"1,830,210,000",,"1,864,428,571",,"1,869,950,000",,"1,850,150,000",,"1,826,315,789",,"1,805,111,111",,"1,814,529,412",,"1,885,800,000",,"1,812,954,545","1,830,209,778","1,830,209,778",,"1,790,210,000","1,790,210,000","1,790,210,000",,"1,790,210,000","1,790,210,000","1,790,210,000",,"1,792,836,552","1,758,241,760","1,760,643,330",,"1,746,939,595","1,758,240,000","1,742,231,279",,"1,715,857,012","1,758,240,000","1,758,240,000",,"1,987,951,807","1,758,240,000","1,780,553,883",,"1,644,025,506","1,758,240,000","1,811,258,278",,"1,787,159,676","1,647,350,993","1,647,350,993"
TotalOperatingIncomeAsReported,"88,875,000,000","-3,379,000,000","26,379,000,000","24,720,000,000","41,226,000,000","29,437,000,000","11,119,000,000","43,987,000,000","37,851,000,000","28,040,000,000","14,362,000,000","16,877,000,000","16,801,000,000","19,682,000,000","15,120,000,000","10,975,000,000","37,213,000,000","-2,673,000,000","15,931,000,000","16,206,000,000","33,224,000,000","13,891,000,000","24,298,000,000","42,455,000,000","50,917,000,000","52,163,000,000","44,834,000,000","43,948,000,000","46,781,000,000","53,079,000,000","44,573,000,000","39,327,000,000","35,769,000,000","54,850,000,000","40,070,000,000","44,933,000,000","44,281,000,000","53,177,000,000","54,104,000,000","44,738,000,000","44,386,000,000","44,549,000,000","33,867,000,000","43,577,000,000","39,667,000,000","26,333,000,000","26,815,000,000","54,721,000,000","38,863,092,530",,,,"54,471,474,000",,,,"57,431,389,180",,,,"42,764,922,900",,,,"32,127,500,150",,,,"27,500,014,300",,,,"15,666,154,500",,,,"20,724,616,900",,,,,
TotalExpenses,"2,347,743,000,000","512,477,000,000","681,554,000,000","593,423,000,000","563,992,000,000","561,604,000,000","638,214,000,000","557,124,000,000","528,317,000,000","514,614,000,000","549,277,000,000","464,918,000,000","465,549,000,000","473,877,000,000","456,472,000,000","400,395,000,000","349,024,000,000","355,503,000,000","410,342,000,000","411,275,000,000","434,064,000,000","396,445,000,000","509,522,000,000","558,125,000,000","574,104,000,000","476,784,000,000","535,196,000,000","537,740,000,000","514,052,000,000","487,184,000,000","556,691,000,000","512,281,000,000","483,636,000,000","472,406,000,000","482,471,000,000","485,728,000,000","462,295,000,000","392,494,000,000","363,212,000,000","318,564,000,000","321,743,000,000","274,119,000,000","302,788,000,000","223,832,000,000","194,028,000,000","155,249,000,000","190,673,000,000","249,415,000,000","235,763,029,670",,,,"141,561,963,000",,,,"105,875,881,320",,,,"83,476,864,600",,,,"57,649,036,600",,,,"46,481,812,250",,,,"38,227,070,400",,,,"40,275,362,400",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"19,203,000,000","-16,230,000,000","8,429,000,000","8,830,000,000","18,168,000,000","10,255,000,000","4,467,000,000","21,036,000,000","16,935,000,000","10,153,000,000","5,432,000,000","4,690,000,000","6,975,000,000","5,701,000,000","6,126,000,000","1,200,000,000","14,316,000,000","-13,785,000,000","4,916,000,000","5,195,000,000","19,256,000,000","6,150,000,000","11,125,000,000","27,923,000,000","33,876,000,000","34,248,000,000","34,311,000,000","29,766,000,000","29,505,000,000","36,017,000,000","28,370,000,000","24,930,000,000","22,873,000,000","39,153,000,000","29,555,000,000","37,399,000,000","29,004,000,000","37,003,000,000","39,962,000,000","34,700,000,000","32,838,000,000","32,492,000,000","22,039,000,000","30,847,000,000","33,186,000,000","18,858,000,000","33,151,000,000","39,885,000,000","26,797,641,330","26,791,035,200","32,077,170,880","31,850,504,000","40,846,002,000","43,082,064,000","30,261,973,600","30,838,956,500","40,353,086,620","40,310,882,220","36,432,105,840","36,737,634,600","30,811,274,300","30,811,274,300","28,816,240,150","28,824,518,300","22,649,018,400","22,649,018,400","15,496,696,800","15,496,696,800","19,312,923,950","19,312,923,950","13,713,516,300","13,636,359,000","9,779,979,300","9,780,334,200","9,868,201,920","9,804,424,800","13,565,654,700","13,567,295,700","16,043,938,800","16,068,221,400","11,531,365,440","11,531,365,440"
NormalizedIncome,"18,989,400,000","-16,211,400,000","8,746,415,927.478","8,300,929,063.098","18,109,017,129.181","10,506,295,957.378","4,165,370,040.84","20,832,985,177.072","16,204,604,607.376","10,668,353,229.325","5,209,250,000","5,162,288,670.419","7,400,729,068.674","5,841,177,844.113","5,606,321,114.244","1,191,750,000","13,539,242,452.072","-13,458,750,000","4,487,633,075.455","6,010,697,931.034","19,277,287,820.152","6,333,640,067.912","10,905,110,253.152","28,512,275,800.887","33,354,763,087.331","36,297,964,179.104","34,549,776,950.216","29,142,091,901.796","29,300,535,799.333","36,602,054,360.957","28,523,562,204.724","24,516,150,687.502","24,272,177,860.659","37,813,959,039.888","29,409,834,664.73","37,942,225,690.868","29,167,429,858.085","37,382,471,461.145","39,962,000,000","35,017,595,681.278","32,897,587,199.673","32,978,334,791.681","22,300,743,765.911","31,146,391,118.761","33,295,946,226.968","19,400,411,700.183","33,176,758,002.972","39,902,652,436.855","26,203,284,013.243","26,791,035,200","32,077,170,880","31,850,504,000","40,846,002,000","43,082,064,000","30,261,973,600","30,838,956,500","40,147,306,348.975","40,310,882,220","36,432,105,840","36,737,634,600","30,353,522,433.282","30,811,274,300","28,816,240,150","28,824,518,300","22,553,848,559.731","22,649,018,400","15,496,696,800","15,496,696,800","19,170,040,396.742","19,312,923,950","13,713,516,300","13,636,359,000","9,708,531,907.735","9,780,334,200","9,868,201,920","9,804,424,800","13,221,772,297.93","13,567,295,700","16,043,938,800","16,068,221,400","11,531,365,440","11,531,365,440"
InterestIncome,"3,622,000,000","790,000,000","810,000,000","928,000,000","1,096,000,000","797,000,000","1,297,000,000","1,038,000,000","853,000,000","581,000,000","1,054,000,000","658,000,000","677,000,000","512,000,000","658,000,000","1,075,000,000","261,000,000","497,000,000","800,000,000","344,000,000","162,000,000","713,000,000","-407,000,000","963,000,000","441,000,000","599,000,000","959,000,000","546,000,000","404,000,000","313,000,000","486,000,000","585,000,000","537,000,000","455,000,000","752,000,000","727,000,000","768,000,000","427,000,000","562,000,000","428,000,000","591,000,000","402,000,000","609,000,000","346,000,000","236,000,000","268,000,000","669,000,000","201,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"25,024,000,000","7,830,000,000","2,237,000,000","7,450,000,000","7,595,000,000","7,602,000,000","-16,000,000","5,581,000,000","5,516,000,000","5,593,000,000","106,000,000","5,517,000,000","5,480,000,000","5,852,000,000","46,000,000","6,245,000,000","5,671,000,000","6,260,000,000","26,000,000","5,787,000,000","6,529,000,000","6,036,000,000","-160,000,000","5,519,000,000","6,655,000,000","5,899,000,000","672,000,000","6,984,000,000","5,016,000,000","5,719,000,000","584,000,000","4,778,000,000","4,613,000,000","3,952,000,000","2,757,000,000","2,706,000,000","3,079,000,000","2,344,000,000","1,433,000,000","1,370,000,000","1,748,000,000","1,770,000,000","1,675,000,000","1,046,000,000","1,273,000,000","1,278,000,000","819,000,000","509,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-21,402,000,000","-7,040,000,000","-1,427,000,000","-6,522,000,000","-6,499,000,000","-6,805,000,000","1,313,000,000","-4,543,000,000","-4,663,000,000","-5,012,000,000","948,000,000","-4,859,000,000","-4,803,000,000","-5,340,000,000","612,000,000","-5,170,000,000","-5,410,000,000","-5,763,000,000","774,000,000","-5,443,000,000","-6,367,000,000","-5,323,000,000","-247,000,000","-4,556,000,000","-6,214,000,000","-5,300,000,000","287,000,000","-6,438,000,000","-4,612,000,000","-5,406,000,000","-98,000,000","-4,193,000,000","-4,076,000,000","-3,497,000,000","-2,005,000,000","-1,979,000,000","-2,311,000,000","-1,917,000,000","-871,000,000","-942,000,000","-1,157,000,000","-1,368,000,000","-1,066,000,000","-700,000,000","-1,037,000,000","-1,010,000,000","-150,000,000","-308,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"92,995,000,000","-2,841,000,000","22,755,000,000","28,370,000,000","44,783,000,000","32,190,000,000","13,696,000,000","46,666,000,000","41,632,000,000","29,886,000,000","12,751,000,000","18,130,000,000","18,236,000,000","20,927,000,000","11,749,000,000","13,082,000,000","40,515,000,000","-1,984,000,000","9,979,000,000","15,212,000,000","34,953,000,000","16,049,000,000","20,302,000,000","46,099,000,000","55,137,000,000","53,134,000,000","44,039,000,000","47,919,000,000","49,109,000,000","55,387,000,000","42,494,000,000","42,087,000,000","38,128,000,000","58,029,000,000","44,067,000,000","47,360,000,000","47,824,000,000","55,850,000,000","55,780,000,000","47,680,000,000","45,825,000,000","46,341,000,000","34,278,000,000","44,621,000,000","40,512,000,000","25,893,000,000","25,716,000,000","56,729,000,000","38,863,092,530","274,594,084,080","-413,073,435,200","220,817,168,000","54,471,474,000","196,031,112,000","-311,266,078,000","181,606,310,800","57,431,389,180","163,168,441,680","-208,007,882,390","153,424,130,400","42,764,922,900","126,241,787,500","-137,508,349,650","104,544,756,350","32,127,500,150","89,776,536,750","-126,299,734,550","77,913,947,800","27,500,014,300","73,981,826,550","-101,414,670,900","68,107,414,860","15,666,154,500","53,895,180,600","-107,584,275,840","58,280,940,000","20,724,616,900","61,007,358,300","-84,039,670,200","65,480,276,400","55,446,579,840","55,446,579,840"
EBITDA,"320,991,000,000"
ReconciledCostOfRevenue,"1,883,542,000,000","412,410,000,000","537,888,000,000","480,498,000,000","455,385,000,000","449,325,000,000","501,883,000,000","435,635,000,000","422,399,000,000","411,022,000,000","420,281,000,000","356,144,000,000","372,195,000,000","374,471,000,000","340,754,000,000","303,114,000,000","276,793,000,000","257,126,000,000","328,395,000,000","311,370,000,000","326,301,000,000","293,604,000,000","390,600,000,000","446,710,000,000","458,653,000,000","367,725,000,000","403,883,000,000","425,474,000,000","424,523,000,000","374,290,000,000","543,840,000,000","361,060,000,000","336,592,000,000","321,519,000,000","332,826,000,000","338,112,000,000","304,798,000,000","251,797,000,000","229,876,000,000","203,120,000,000","199,250,000,000","163,279,000,000","186,122,000,000","125,433,000,000","103,500,000,000","77,417,000,000","107,519,000,000","160,063,376,580","153,608,275,590",,,,"88,656,810,000",,,,"60,765,496,000",,,,"58,841,090,200",,,,"34,403,991,400",,,,"22,640,740,250",,,,"20,601,613,200",,,,"19,401,944,900",,,,,
ReconciledDepreciation,"227,996,000,000","57,825,000,000",,,,"55,010,000,000","65,496,000,000","52,059,000,000","62,891,000,000","51,483,000,000","72,200,000,000",,,"58,270,000,000","61,587,000,000","50,575,000,000","53,836,000,000","52,149,000,000","65,328,000,000","45,664,000,000","45,047,000,000","46,836,000,000","46,200,000,000",,,"41,936,000,000","44,827,000,000",,,"39,622,000,000","38,643,000,000","39,286,000,000","35,105,000,000","38,941,000,000","35,359,000,000","36,212,000,000","35,237,000,000","31,265,000,000","30,569,000,000","26,788,000,000","28,406,000,000","27,446,000,000","24,626,000,000","24,774,000,000","21,966,000,000","20,893,000,000","30,358,000,000","21,508,623,420","21,368,188,290",,"19,047,634,680","16,407,650,000","15,587,175,000",,,,"14,959,505,660",,,,"12,897,357,700",,,,"12,334,443,500",,,,"10,455,303,450",,,,"9,424,494,000",,,,"9,085,103,300",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"19,203,000,000","-16,230,000,000","8,429,000,000","8,830,000,000","18,168,000,000","10,255,000,000","4,467,000,000","21,036,000,000","16,935,000,000","10,153,000,000","5,432,000,000","4,690,000,000","6,975,000,000","5,701,000,000","6,126,000,000","1,200,000,000","14,316,000,000","-13,785,000,000","4,916,000,000","5,195,000,000","19,256,000,000","6,150,000,000","11,125,000,000","27,923,000,000","33,876,000,000","34,248,000,000","34,311,000,000","29,766,000,000","29,505,000,000","36,017,000,000","28,370,000,000","24,930,000,000","22,873,000,000","39,153,000,000","29,555,000,000","37,399,000,000","29,004,000,000","37,003,000,000","39,962,000,000","34,700,000,000","32,838,000,000","32,492,000,000","22,039,000,000","30,847,000,000","33,186,000,000","18,858,000,000","33,151,000,000","39,885,000,000","26,797,641,330","26,791,035,200","32,077,170,880","31,850,504,000","40,846,002,000","43,082,064,000","30,261,973,600","30,838,956,500","40,353,086,620","40,310,882,220","36,432,105,840","36,737,634,600","30,811,274,300","30,811,274,300","28,816,240,150","28,824,518,300","22,649,018,400","22,649,018,400","15,496,696,800","15,496,696,800","19,312,923,950","19,312,923,950","13,713,516,300","13,636,359,000","9,779,979,300","9,780,334,200","9,868,201,920","9,804,424,800","13,565,654,700","13,567,295,700","16,043,938,800","16,068,221,400","11,531,365,440","11,531,365,440"
TotalUnusualItemsExcludingGoodwill,"356,000,000","-31,000,000","-481,000,000","772,000,000","95,000,000","-385,000,000","455,000,000","321,000,000","1,192,000,000","-823,000,000","297,000,000","-667,000,000","-525,000,000","-199,000,000","709,000,000","11,000,000","972,000,000","-435,000,000","688,000,000","-1,053,000,000","-29,000,000","-238,000,000","346,000,000","-748,000,000","687,000,000","-2,598,000,000","-282,000,000","774,000,000","280,000,000","-720,000,000","-204,000,000","528,000,000","-1,802,000,000","1,653,000,000","190,000,000","-596,000,000","-221,000,000","-500,000,000",,"-391,000,000","-75,000,000","-612,000,000","-384,000,000","-404,000,000","-130,000,000","-708,000,000","-31,000,000","-22,000,000","788,367,550",,,,,,,,"279,841,100",,,,"529,801,600",,,,"132,450,400",,,,"198,675,600",,,,"107,472,300",,,,"512,535,400",,,,,
TotalUnusualItems,"356,000,000","-31,000,000","-481,000,000","772,000,000","95,000,000","-385,000,000","455,000,000","321,000,000","1,192,000,000","-823,000,000","297,000,000","-667,000,000","-525,000,000","-199,000,000","709,000,000","11,000,000","972,000,000","-435,000,000","688,000,000","-1,053,000,000","-29,000,000","-238,000,000","346,000,000","-748,000,000","687,000,000","-2,598,000,000","-282,000,000","774,000,000","280,000,000","-720,000,000","-204,000,000","528,000,000","-1,802,000,000","1,653,000,000","190,000,000","-596,000,000","-221,000,000","-500,000,000",,"-391,000,000","-75,000,000","-612,000,000","-384,000,000","-404,000,000","-130,000,000","-708,000,000","-31,000,000","-22,000,000","788,367,550",,,,,,,,"279,841,100",,,,"529,801,600",,,,"132,450,400",,,,"198,675,600",,,,"107,472,300",,,,"512,535,400",,,,,
NormalizedEBITDA,"320,635,000,000","55,015,000,000","23,236,000,000","27,598,000,000","44,688,000,000","87,585,000,000","78,737,000,000","98,404,000,000","103,331,000,000","82,192,000,000","84,654,000,000","18,797,000,000","18,761,000,000","79,396,000,000","72,627,000,000","63,646,000,000","93,379,000,000","50,600,000,000","74,619,000,000","61,929,000,000","80,029,000,000","63,123,000,000","66,156,000,000","46,847,000,000","54,450,000,000","97,668,000,000","89,148,000,000","47,145,000,000","48,829,000,000","95,729,000,000","81,341,000,000","80,845,000,000","75,035,000,000","95,317,000,000","79,236,000,000","84,168,000,000","83,282,000,000","87,615,000,000","86,349,000,000","74,859,000,000","74,306,000,000","74,399,000,000","59,288,000,000","69,799,000,000","62,608,000,000","47,494,000,000","56,105,000,000","78,259,623,420","59,442,913,270","274,594,084,080","-394,025,800,520","237,224,818,000","70,058,649,000","196,031,112,000","-311,266,078,000","181,606,310,800","72,111,053,740","163,168,441,680","-208,007,882,390","153,424,130,400","55,132,479,000","126,241,787,500","-137,508,349,650","104,544,756,350","44,329,493,250","89,776,536,750","-126,299,734,550","77,913,947,800","37,756,642,150","73,981,826,550","-101,414,670,900","68,107,414,860","24,983,176,200","53,895,180,600","-107,584,275,840","58,280,940,000","29,297,184,800","61,007,358,300","-84,039,670,200","65,480,276,400","55,446,579,840","55,446,579,840"
TaxRateForCalcs,"0.4","0.4","0.34","0.315","0.379","0.347","0.337","0.368","0.387","0.374","0.25","0.292","0.189","0.296","0.267","0.25","0.201","0.25","0.377","0.225","0.266","0.228","0.364","0.212","0.241","0.211","0.153","0.194","0.27","0.187","0.247","0.216","0.224","0.19","0.236","0.089","0.26","0.241","0.214","0.188","0.206","0.205","0.318","0.259","0.154","0.234","0.169","0.198","0.246","0.25","0.3","0.3","0.218","0.3","0.4","0.4","0.265","0.4","0.4","0.4","0.136","0.4","0.4","0.4","0.281","0.4","0.4","0.4","0.281","0.4","0.4","0.4","0.335","0.4","0.4","0.4","0.329","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"142,400,000","-12,400,000","-163,584,072.522","242,929,063.098","36,017,129.181","-133,704,042.622","153,370,040.84","117,985,177.072","461,604,607.376","-307,646,770.675","74,250,000","-194,711,329.581","-99,270,931.326","-58,822,155.887","189,321,114.244","2,750,000","195,242,452.072","-108,750,000","259,633,075.455","-237,302,068.966","-7,712,179.848","-54,359,932.088","126,110,253.152","-158,724,199.113","165,763,087.331","-548,035,820.896","-43,223,049.784","150,091,901.796","75,535,799.333","-134,945,639.043","-50,437,795.276","114,150,687.502","-402,822,139.341","313,959,039.888","44,834,664.73","-52,774,309.132","-57,570,141.915","-120,528,538.855","0","-73,404,318.722","-15,412,800.327","-125,665,208.319","-122,256,234.089","-104,608,881.239","-20,053,773.032","-165,588,299.817","-5,241,997.028","-4,347,563.145","194,010,233.243","0","0","0","0","0","0","0","74,060,828.975","0","0","0","72,049,733.282","0","0","0","37,280,559.731","0","0","0","55,792,046.742","0","0","0","36,024,907.735","0","0","0","168,652,997.93","0","0","0","0","0"
