name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
				OtherPayable,"135,079,000","207,939,000","207,751,000","186,206,000","215,613,000","194,811,000","193,692,000","180,869,000","194,695,000","187,273,000","154,578,000","142,943,000","141,376,000","119,715,000","107,766,000","99,209,000","84,252,000","95,744,000","122,728,000","164,671,000","141,840,000","190,892,000","218,025,000","197,473,000","169,842,000","154,173,000","187,065,000","172,956,000","147,945,000","149,300,000","151,798,000","133,186,000","157,159,000","150,655,000","135,274,000","139,261,000","136,000,000","134,495,000","117,061,000","113,430,000","132,910,000","108,832,000","90,027,000","85,930,000","84,359,000","104,438,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"360,790,000","364,532,000","382,338,000","359,009,000","430,981,000","345,833,000","377,703,000","345,979,000","284,847,000","328,162,000","320,730,000","277,628,000","253,372,000","260,015,000","240,627,000","204,207,000","219,056,000","229,963,000","264,062,000","239,045,000","319,588,000","420,434,000","444,062,000","441,818,000","384,809,000","384,986,000","374,391,000","392,992,000","392,247,000","363,730,000","434,966,000","424,993,000","364,804,000","385,651,000","379,344,000","398,941,000","328,271,000","320,989,000","323,496,000","251,630,000","232,622,000","235,815,000","202,544,000","162,287,000","178,230,000","263,994,000","304,266,000","236,830,000","234,664,000","240,387,000","227,293,000","199,620,000","176,343,000","202,163,000","154,153,000","178,830,000","223,992,000","179,076,000","190,102,000","171,962,000","66,991,000","77,362,000","62,199,000","67,217,000","49,556,000","48,339,000","38,574,000","34,611,000","29,793,000","21,892,000","41,275,000"
		CurrentDebtAndCapitalLeaseObligation,"65,958,000","66,003,000","67,208,000","62,119,000","62,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,871,000",,,,,,,,,,,,,,,,,,,,"758,000",,,,,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,871,000",,,,,,,,,,,,,,,,,,,,"758,000",,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"65,958,000","66,003,000","67,208,000","62,119,000","62,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,186,000",,,,,,"9,587,000",,,,,,,,,,,,,,,,,,,,,,,"37,516,000",,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,186,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,516,000",,,,,,,,,,
		OtherCurrentLiabilities,"6,772,000","16,681,000","24,983,000","50,056,000","77,557,000","27,627,000","97,480,000","90,480,000","54,168,000","42,066,000","5,778,000","98,000","10,838,000","49,370,000","21,573,000","28,399,000","3,812,000",,,,,,"156,000","8,506,000","7,072,000","389,000","4,320,000","59,000","2,617,000",,,,"4,333,000","245,000",,"12,631,000","28,109,000",,"438,000","109,000","7,171,000","13,902,000","12,645,000","528,000",,,"160,063,000","201,374,000","152,247,000","131,513,000","103,029,000","102,572,000","95,670,000","96,184,000","99,594,000","109,401,000","115,144,000","136,395,000","176,639,000","104,022,000",,"39,129,000","33,013,000","34,049,000","24,316,000","18,776,000","22,580,000","19,272,000","24,197,000","24,022,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,722,127,000","2,723,647,000","2,851,328,000","2,837,754,000","2,804,296,000","2,023,591,000","1,947,268,000","1,907,936,000","1,850,473,000","1,794,787,000","1,774,366,000","1,725,004,000","1,675,728,000","1,799,277,000","1,764,147,000","1,781,695,000","1,929,838,000","2,035,541,000","2,421,287,000","2,873,457,000","3,220,718,000","3,448,334,000","3,398,477,000","3,311,186,000","2,741,912,000","2,547,760,000","2,532,199,000","2,445,557,000","2,369,731,000","2,184,554,000","2,283,556,000","2,128,981,000","1,918,229,000","1,681,625,000","1,521,822,000","1,398,188,000","1,308,522,000","1,236,102,000","1,153,814,000","1,081,504,000","1,052,884,000","1,017,668,000","1,138,117,000","1,237,585,000","1,208,359,000","1,345,979,000","1,648,494,000","1,802,106,000","1,741,201,000","1,678,936,000","1,705,928,000","1,619,036,000","1,590,753,000","1,499,019,000","1,389,773,000","1,321,634,000","1,220,234,000","1,187,464,000","1,193,710,000","1,377,802,000","280,201,000","261,732,000","230,231,000","213,167,000","195,715,000","185,259,000","167,471,000","160,618,000","161,054,000","161,153,000","161,813,000"
		LongTermProvisions,,"154,045,000","157,431,000","157,381,000","165,529,000","152,758,000","151,868,000","159,568,000","156,254,000","158,421,000","144,635,000","147,363,000","144,523,000","140,770,000",,,,"153,857,000",,,,"159,792,000",,,,"126,968,000",,,,"133,991,000",,,,"139,680,000",,,,"109,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"2,168,348,000","2,169,418,000","2,184,379,000","2,175,643,000","2,170,083,000","1,488,554,000","1,488,147,000","1,487,739,000","1,487,330,000","1,486,920,000","1,486,509,000","1,486,097,000","1,488,500,000","1,487,939,000","1,487,371,000","1,486,795,000","1,486,211,000","1,485,620,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,025,000,000","924,000,000","900,000,000","892,000,000","870,000,000","750,000,000","830,000,000","750,000,000","572,000,000","405,000,000","350,000,000","350,000,000","350,000,000","350,000,000","350,000,000","350,000,000","367,832,000","392,793,000","523,753,000","706,712,000","712,672,000","591,223,000","486,587,000","486,778,000","486,968,000","487,159,000","526,349,000","487,540,000","508,720,000","443,667,000","399,613,000","403,560,000","351,506,000","352,451,000","438,396,000","572,489,000",,,,,,,,,"5,000,000","32,000,000","36,000,000"
			LongTermDebt,"1,985,758,000","1,985,246,000","1,984,734,000","1,984,230,000","1,983,727,000","1,488,554,000","1,488,147,000","1,487,739,000","1,487,330,000","1,486,920,000","1,486,509,000","1,486,097,000","1,488,500,000","1,487,939,000","1,487,371,000","1,486,795,000","1,486,211,000","1,485,620,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,025,000,000","924,000,000","900,000,000","892,000,000","870,000,000","750,000,000","830,000,000","750,000,000","572,000,000","405,000,000","350,000,000","350,000,000","350,000,000","350,000,000","350,000,000","350,000,000","367,832,000","392,793,000","523,753,000","706,712,000","712,672,000","591,223,000","486,587,000","486,778,000","486,968,000","487,159,000","526,349,000","487,540,000","508,720,000","443,667,000","399,613,000","403,560,000","351,506,000","352,451,000","438,396,000","572,489,000",,,,,,,,,"5,000,000","32,000,000","36,000,000"
			LongTermCapitalLeaseObligation,"182,590,000","184,172,000","199,645,000","191,413,000","186,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"322,067,000","338,424,000","446,961,000","439,429,000","405,294,000","334,473,000","244,592,000","201,350,000","158,511,000","101,618,000","99,695,000","48,322,000",,"126,894,000","87,523,000","92,446,000","246,553,000","352,705,000","733,371,000","1,177,289,000","1,522,629,000","1,754,706,000","1,710,662,000","1,626,206,000","1,539,114,000","1,459,841,000","1,338,623,000","1,260,836,000","1,178,221,000","1,121,353,000","1,128,642,000","1,074,633,000","1,041,257,000","974,932,000","906,118,000","787,192,000","694,384,000","619,040,000","531,587,000","455,987,000","407,166,000","348,897,000","327,653,000","273,803,000","235,147,000","499,634,000","1,027,949,000","1,178,369,000","1,121,923,000","1,076,223,000","1,045,351,000","997,833,000","945,411,000","921,665,000","867,724,000","800,047,000","761,760,000","717,790,000","633,057,000","643,673,000","241,640,000","225,285,000","194,774,000","180,847,000","164,568,000","155,293,000","149,641,000","143,544,000","139,631,000","127,023,000","124,092,000"
			NonCurrentDeferredTaxesLiabilities,"322,067,000","338,424,000","446,961,000","439,429,000","405,294,000","334,473,000","244,592,000","201,350,000","158,511,000","101,618,000","99,695,000","48,322,000",,"126,894,000","87,523,000","92,446,000","246,553,000","352,705,000","733,371,000","1,177,289,000","1,522,629,000","1,754,706,000","1,710,662,000","1,626,206,000","1,539,114,000","1,459,841,000","1,338,623,000","1,260,836,000","1,178,221,000","1,121,353,000","1,128,642,000","1,074,633,000","1,041,257,000","974,932,000","906,118,000","787,192,000","694,384,000","619,040,000","531,587,000","455,987,000","407,166,000","348,897,000","327,653,000","273,803,000","235,147,000","499,634,000","1,027,949,000","1,178,369,000","1,121,923,000","1,076,223,000","1,045,351,000","997,833,000","945,411,000","921,665,000","867,724,000","800,047,000","761,760,000","717,790,000","633,057,000","643,673,000","241,640,000","225,285,000","194,774,000","180,847,000","164,568,000","155,293,000","149,641,000","143,544,000","139,631,000","127,023,000","124,092,000"
		DerivativeProductLiabilities,"16,235,000","1,018,000","403,000","840,000","756,000","2,267,000","14,076,000","11,511,000","3,980,000","4,268,000","212,000","0","0","2,570,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"215,477,000","60,742,000","62,154,000","64,461,000","62,634,000","45,539,000","48,585,000","47,768,000","44,398,000","43,560,000","43,315,000","43,222,000","42,705,000","41,104,000","189,253,000","202,454,000","197,074,000","43,359,000","187,916,000","196,168,000","198,089,000","33,836,000","187,815,000","184,980,000","177,798,000","36,951,000","293,576,000","292,721,000","321,510,000","179,210,000","324,914,000","304,348,000","304,972,000","162,013,000","265,704,000","260,996,000","264,138,000","157,569,000","272,227,000","275,517,000","277,886,000","275,978,000","286,711,000","257,070,000","260,540,000","255,122,000","133,958,000","136,959,000","132,310,000","115,554,000","134,228,000","133,663,000","136,622,000","133,687,000","122,436,000","118,027,000","106,968,000","117,223,000","122,257,000","161,640,000","38,561,000","36,447,000","35,457,000","32,320,000","31,147,000","29,966,000","17,830,000","17,074,000","16,423,000","2,130,000","1,721,000"
TotalEquityGrossMinorityInterest,"2,871,120,000","3,657,761,000","3,971,178,000","3,943,513,000","3,842,982,000","3,329,786,000","3,025,822,000","2,886,498,000","2,751,593,000","2,568,278,000","2,402,063,000","2,311,755,000","2,210,949,000","2,360,064,000","2,333,282,000","2,346,802,000","2,614,331,000","2,797,678,000","3,433,967,000","4,196,163,000","4,086,138,000","4,500,632,000","4,429,974,000","4,286,631,000","4,147,737,000","4,022,208,000","3,816,285,000","3,678,997,000","3,554,593,000","3,474,736,000","3,377,947,000","3,291,974,000","3,230,462,000","3,130,613,000","3,013,407,000","2,887,601,000","2,721,547,000","2,609,832,000","2,502,259,000","2,367,652,000","2,238,062,000","2,038,106,000","1,933,183,000","1,892,501,000","1,854,033,000","2,349,365,000","3,403,424,000","3,621,265,000","3,398,042,000","3,259,287,000","3,135,684,000","3,096,339,000","3,019,473,000","2,976,143,000","2,906,685,000","2,792,520,000","2,710,020,000","2,595,453,000","2,426,941,000","2,303,606,000","745,611,000","700,712,000","650,916,000","607,954,000","570,735,000","534,740,000","525,780,000","502,529,000","479,399,000","444,880,000","428,377,000"
	StockholdersEquity,"2,871,120,000","3,657,761,000","3,971,178,000","3,943,513,000","3,842,982,000","3,329,786,000","3,025,822,000","2,886,498,000","2,751,593,000","2,568,278,000","2,402,063,000","2,311,755,000","2,210,949,000","2,360,064,000","2,333,282,000","2,346,802,000","2,614,331,000","2,797,678,000","3,433,967,000","4,196,163,000","4,086,138,000","4,500,632,000","4,429,974,000","4,286,631,000","4,147,737,000","4,022,208,000","3,816,285,000","3,678,997,000","3,554,593,000","3,474,736,000","3,377,947,000","3,291,974,000","3,230,462,000","3,130,613,000","3,013,407,000","2,887,601,000","2,721,547,000","2,609,832,000","2,502,259,000","2,367,652,000","2,238,062,000","2,038,106,000","1,933,183,000","1,892,501,000","1,854,033,000","2,349,365,000","3,403,424,000","3,621,265,000","3,398,042,000","3,259,287,000","3,135,684,000","3,096,339,000","3,019,473,000","2,976,143,000","2,906,685,000","2,792,520,000","2,710,020,000","2,595,453,000","2,426,941,000","2,303,606,000","745,611,000","700,712,000","650,916,000","607,954,000","570,735,000","534,740,000","525,780,000","502,529,000","479,399,000","444,880,000","428,377,000"
		CapitalStock,"82,641,000","82,641,000","82,638,000","82,635,000","82,634,000","958,000","956,000","954,000","954,000","954,000","953,000","953,000","951,000","951,000","950,000","950,000","948,000","948,000","946,000","945,000","877,000","876,000","872,000","870,000","870,000","872,000","868,000","865,000","864,000","866,000","865,000","860,000","857,000","858,000","857,000","856,000","855,000","852,000","847,000","841,000","839,000","835,000","835,000","834,000","842,000","841,000","842,000","840,000","839,000","836,000","836,000","844,000","844,000","840,000","839,000","838,000","837,000","835,000","849,000","846,000","418,000","417,000","416,000","414,000","413,000","411,000","416,000","416,000","415,000","414,000","407,000"
			PreferredStock,"81,620,000","81,620,000","81,620,000","81,620,000","81,620,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,021,000","1,021,000","1,018,000","1,015,000","1,014,000","958,000","956,000","954,000","954,000","954,000","953,000","953,000","951,000","951,000","950,000","950,000","948,000","948,000","946,000","945,000","877,000","876,000","872,000","870,000","870,000","872,000","868,000","865,000","864,000","866,000","865,000","860,000","857,000","858,000","857,000","856,000","855,000","852,000","847,000","841,000","839,000","835,000","835,000","834,000","842,000","841,000","842,000","840,000","839,000","836,000","836,000","844,000","844,000","840,000","839,000","838,000","837,000","835,000","849,000","846,000","418,000","417,000","416,000","414,000","413,000","411,000","416,000","416,000","415,000","414,000","407,000"
		AdditionalPaidInCapital,"3,254,760,000","3,243,325,000","3,234,318,000","3,223,331,000","3,210,818,000","2,785,188,000","2,778,203,000","2,770,532,000","2,761,567,000","2,764,384,000","2,773,260,000","2,774,597,000","2,771,296,000","2,763,452,000","2,774,804,000","2,775,805,000","2,773,254,000","2,762,976,000","2,753,768,000","2,737,008,000","2,011,454,000","1,997,080,000","1,988,257,000","1,975,159,000","1,970,946,000","1,970,113,000","1,959,160,000","1,948,381,000","1,941,443,000","1,939,628,000","1,931,583,000","1,919,777,000","1,912,125,000","1,908,506,000","1,899,725,000","1,892,898,000","1,885,036,000","1,883,065,000","1,886,414,000","1,873,414,000","1,861,417,000","1,859,255,000","1,853,876,000","1,847,209,000","1,876,127,000","1,855,825,000","1,851,031,000","1,846,365,000","1,848,532,000","1,842,690,000","1,837,812,000","1,875,173,000","1,872,286,000","1,867,448,000","1,864,054,000","1,860,820,000","1,858,617,000","1,865,597,000","1,916,505,000","1,858,256,000","252,031,000","250,248,000","247,685,000","243,752,000","243,254,000","237,430,000","247,188,000","246,506,000","244,931,000","243,420,000","232,212,000"
		RetainedEarnings,"-466,281,000","331,795,000","654,212,000","635,339,000","547,626,000","542,885,000","243,923,000","112,811,000","-12,937,000","-199,259,000","-373,955,000","-465,366,000","-562,645,000","-405,284,000","-443,480,000","-430,674,000","-160,397,000","33,313,000","678,950,000","1,457,298,000","2,072,603,000","2,501,574,000","2,439,794,000","2,309,429,000","2,174,692,000","2,050,034,000","1,855,382,000","1,729,178,000","1,611,732,000","1,533,768,000","1,445,011,000","1,371,087,000","1,317,095,000","1,221,263,000","1,112,978,000","993,415,000","835,233,000","725,651,000","614,901,000","493,565,000","375,726,000","178,035,000","78,546,000","44,898,000","11,128,000","526,998,000","1,580,728,000","1,817,902,000","1,593,627,000","1,448,763,000","1,323,815,000","1,253,973,000","1,178,635,000","1,117,402,000","1,062,011,000","971,376,000","891,848,000","788,356,000","619,948,000","555,873,000","503,396,000","460,031,000","411,956,000","372,774,000","336,304,000","306,439,000","288,135,000","265,594,000","244,608,000","211,860,000","196,073,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","33,344,000","33,344,000","33,344,000","33,344,000","40,628,000","40,628,000","40,628,000","47,566,000","40,628,000","40,628,000","40,628,000","40,628,000","41,363,000","43,554,000","93,236,000","93,236,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,"0","10,000","2,208,000","1,904,000","755,000","2,740,000","2,201,000","2,009,000","2,199,000","1,805,000","1,571,000","1,347,000","945,000","1,008,000","721,000","526,000","441,000","303,000","912,000","1,204,000","1,102,000","1,051,000","1,173,000","1,229,000","1,189,000","875,000","573,000","554,000","474,000","488,000","250,000","385,000","-14,000","-153,000","432,000","423,000","264,000","97,000","-168,000","80,000","-19,000","-74,000","-440,000","-720,000","-955,000","4,167,000","-10,498,000","-4,328,000","7,626,000","13,849,000","13,915,000","8,336,000","31,081,000","20,409,000","114,000","81,000","-15,781,000","-17,125,000","-18,133,000","-10,234,000","-9,984,000","-9,141,000","-8,986,000","-9,236,000","-9,540,000","-9,959,000","-9,987,000","-10,555,000","-10,814,000","-315,000"
TotalCapitalization,"4,856,878,000","5,643,007,000","5,955,912,000","5,927,743,000","5,826,709,000","4,818,340,000","4,513,969,000","4,374,237,000","4,238,923,000","4,055,198,000","3,888,572,000","3,797,852,000","3,699,449,000","3,848,003,000","3,820,653,000","3,833,597,000","4,100,542,000","4,283,298,000","4,933,967,000","5,696,163,000","5,586,138,000","6,000,632,000","5,929,974,000","5,786,631,000","5,172,737,000","4,946,208,000","4,716,285,000","4,570,997,000","4,424,593,000","4,224,736,000","4,207,947,000","4,041,974,000","3,802,462,000","3,535,613,000","3,363,407,000","3,237,601,000","3,071,547,000","2,959,832,000","2,852,259,000","2,717,652,000","2,605,894,000","2,430,899,000","2,456,936,000","2,599,213,000","2,566,705,000","2,940,588,000","3,890,011,000","4,108,043,000","3,885,010,000","3,746,446,000","3,662,033,000","3,583,879,000","3,528,193,000","3,419,810,000","3,306,298,000","3,196,080,000","3,061,526,000","2,947,904,000","2,865,337,000","2,876,095,000","745,611,000","700,712,000","650,916,000","607,954,000","570,735,000","534,740,000","525,780,000","502,529,000","484,399,000","476,880,000","464,377,000"
PreferredStockEquity,"81,620,000","81,620,000","81,620,000","81,620,000","81,620,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"2,789,500,000","3,576,141,000","3,889,558,000","3,861,893,000","3,761,362,000","3,329,786,000","3,025,822,000","2,886,498,000","2,751,593,000","2,568,278,000","2,402,063,000","2,311,755,000","2,210,949,000","2,360,064,000","2,333,282,000","2,346,802,000","2,614,331,000","2,797,678,000","3,433,967,000","4,196,163,000","4,086,138,000","4,500,632,000","4,429,974,000","4,286,631,000","4,147,737,000","4,022,208,000","3,816,285,000","3,678,997,000","3,554,593,000","3,474,736,000","3,377,947,000","3,291,974,000","3,230,462,000","3,130,613,000","3,013,407,000","2,887,601,000","2,721,547,000","2,609,832,000","2,502,259,000","2,367,652,000","2,238,062,000","2,038,106,000","1,933,183,000","1,892,501,000","1,854,033,000","2,349,365,000","3,403,424,000","3,621,265,000","3,398,042,000","3,259,287,000","3,135,684,000","3,096,339,000","3,019,473,000","2,976,143,000","2,906,685,000","2,792,520,000","2,710,020,000","2,595,453,000","2,426,941,000","2,303,606,000","745,611,000","700,712,000","650,916,000","607,954,000","570,735,000","534,740,000","525,780,000","502,529,000","479,399,000","444,880,000","428,377,000"
CapitalLeaseObligations,"248,548,000","250,175,000","266,853,000","253,532,000","249,181,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,871,120,000","2,940,896,000","3,219,342,000","3,215,940,000","3,115,409,000","2,709,554,000","2,405,590,000","2,266,266,000","2,131,361,000","1,948,046,000","1,781,831,000","1,691,523,000","1,590,717,000","1,739,832,000","1,713,050,000","1,726,570,000","1,994,099,000","2,177,446,000","2,813,735,000","3,575,931,000","3,465,906,000","3,880,400,000","3,809,742,000","3,666,399,000","3,527,505,000","3,401,976,000","3,196,053,000","3,058,765,000","2,934,361,000","2,854,504,000","2,686,515,000","2,600,542,000","2,539,030,000","2,439,181,000","2,321,975,000","2,196,169,000","2,030,115,000","1,918,400,000","1,810,827,000","1,676,220,000","1,546,630,000","1,346,674,000","1,241,751,000","1,201,069,000","1,162,601,000","1,657,933,000","2,711,992,000","2,929,833,000","2,706,610,000","2,567,855,000","2,444,252,000","2,404,907,000","2,328,041,000","2,284,711,000","2,215,253,000","2,101,088,000","1,993,032,000","1,878,062,000","1,710,123,000","1,573,207,000","700,644,000","655,745,000","605,949,000","562,987,000","525,768,000","489,773,000","480,813,000","457,677,000","433,459,000","399,044,000","375,411,000"
WorkingCapital,"51,492,000","-137,135,000","-240,120,000","-294,611,000","-313,706,000","715,432,000","582,370,000","253,183,000","319,692,000","256,061,000","301,507,000","401,655,000","441,905,000","446,952,000","525,185,000","514,281,000","573,998,000","667,863,000","757,353,000","768,565,000","7,990,000","155,477,000","294,894,000","-114,838,000","-214,308,000","-214,028,000","-209,007,000","-185,275,000","-201,128,000","-175,725,000","-224,194,000","-156,637,000","-122,635,000","-158,444,000","-74,447,000","-44,617,000","-33,832,000","49,454,000","73,561,000","106,082,000","101,921,000","18,495,000","56,647,000","174,318,000","153,666,000","45,355,000","147,209,000","149,352,000","105,499,000","140,006,000","21,087,000","42,835,000","61,312,000","62,169,000","46,824,000","-12,879,000","-16,562,000","31,610,000","-76,108,000","26,225,000","98,046,000","93,445,000","69,482,000","41,344,000","39,437,000","37,695,000","46,072,000","39,601,000","25,573,000","19,292,000","5,354,000"
InvestedCapital,"4,775,258,000","5,561,387,000","5,874,292,000","5,846,123,000","5,745,089,000","4,818,340,000","4,513,969,000","4,374,237,000","4,238,923,000","4,055,198,000","3,888,572,000","3,797,852,000","3,699,449,000","3,848,003,000","3,820,653,000","3,833,597,000","4,100,542,000","4,283,298,000","4,933,967,000","5,696,163,000","5,586,138,000","6,000,632,000","5,929,974,000","5,786,631,000","5,172,737,000","4,946,208,000","4,716,285,000","4,570,997,000","4,424,593,000","4,224,736,000","4,207,947,000","4,041,974,000","3,802,462,000","3,535,613,000","3,363,407,000","3,237,601,000","3,071,547,000","2,959,832,000","2,852,259,000","2,735,523,000","2,605,894,000","2,430,899,000","2,456,936,000","2,599,213,000","2,566,705,000","2,940,588,000","3,890,011,000","4,108,043,000","3,885,010,000","3,746,446,000","3,662,033,000","3,583,879,000","3,528,193,000","3,419,810,000","3,306,298,000","3,196,080,000","3,061,526,000","2,947,904,000","2,865,337,000","2,876,853,000","745,611,000","700,712,000","650,916,000","607,954,000","570,735,000","534,740,000","525,780,000","502,529,000","484,399,000","476,880,000","464,377,000"
TangibleBookValue,"2,789,500,000","2,859,276,000","3,137,722,000","3,134,320,000","3,033,789,000","2,709,554,000","2,405,590,000","2,266,266,000","2,131,361,000","1,948,046,000","1,781,831,000","1,691,523,000","1,590,717,000","1,739,832,000","1,713,050,000","1,726,570,000","1,994,099,000","2,177,446,000","2,813,735,000","3,575,931,000","3,465,906,000","3,880,400,000","3,809,742,000","3,666,399,000","3,527,505,000","3,401,976,000","3,196,053,000","3,058,765,000","2,934,361,000","2,854,504,000","2,686,515,000","2,600,542,000","2,539,030,000","2,439,181,000","2,321,975,000","2,196,169,000","2,030,115,000","1,918,400,000","1,810,827,000","1,676,220,000","1,546,630,000","1,346,674,000","1,241,751,000","1,201,069,000","1,162,601,000","1,657,933,000","2,711,992,000","2,929,833,000","2,706,610,000","2,567,855,000","2,444,252,000","2,404,907,000","2,328,041,000","2,284,711,000","2,215,253,000","2,101,088,000","1,993,032,000","1,878,062,000","1,710,123,000","1,573,207,000","700,644,000","655,745,000","605,949,000","562,987,000","525,768,000","489,773,000","480,813,000","457,677,000","433,459,000","399,044,000","375,411,000"
TotalDebt,"2,234,306,000","2,235,421,000","2,251,587,000","2,237,762,000","2,232,908,000","1,488,554,000","1,488,147,000","1,487,739,000","1,487,330,000","1,486,920,000","1,486,509,000","1,486,097,000","1,488,500,000","1,487,939,000","1,487,371,000","1,486,795,000","1,486,211,000","1,485,620,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,025,000,000","924,000,000","900,000,000","892,000,000","870,000,000","750,000,000","830,000,000","750,000,000","572,000,000","405,000,000","350,000,000","350,000,000","350,000,000","350,000,000","350,000,000","367,871,000","367,832,000","392,793,000","523,753,000","706,712,000","712,672,000","591,223,000","486,587,000","486,778,000","486,968,000","487,159,000","526,349,000","487,540,000","508,720,000","443,667,000","399,613,000","403,560,000","351,506,000","352,451,000","438,396,000","573,247,000",,,,,,,,,"5,000,000","32,000,000","36,000,000"
NetDebt,"1,897,052,000","1,890,524,000","1,960,849,000","1,964,816,000","1,962,797,000","687,888,000","624,201,000","1,076,916,000","1,023,520,000","1,086,386,000","1,063,701,000","966,502,000","909,592,000","835,063,000","788,675,000","845,056,000","809,572,000","706,238,000","600,688,000","643,120,000","1,379,068,000","1,094,138,000","936,343,000","1,371,445,000","1,020,470,000","919,469,000","895,469,000","887,468,000","851,468,000","680,462,000","824,589,000","653,068,000","567,594,000","402,594,000","292,840,000","336,850,000","295,854,000","235,874,000","201,904,000","225,814,000","305,290,000","390,249,000","520,791,000","703,752,000","709,714,000","590,010,000","285,204,000","317,977,000","339,681,000","364,109,000","526,326,000","468,129,000","501,369,000","438,619,000","391,529,000","398,171,000","300,831,000","290,804,000","410,923,000","515,942,000",,,,,,,,,,"11,739,000","20,694,000"
ShareIssued,"102,101,878","102,144,577","101,820,140","101,473,177","101,407,583","95,755,797","95,602,550","95,392,547","95,433,321","95,437,434","95,260,701","95,341,554","95,116,764","95,123,525","94,964,174","94,986,852","94,815,010","94,820,570","94,559,630","94,456,420","87,673,459","87,592,535","87,248,508","87,021,935","87,033,110","87,152,197","86,838,423","86,503,109","86,449,746","86,595,976","86,540,753","85,987,555","85,718,280","85,774,084","85,742,139","85,568,583","85,539,995","85,234,721","84,700,678","84,094,582","83,883,540","83,541,995","83,511,991","83,401,551","84,181,876","84,235,880","84,157,024","83,077,382","82,850,823","82,541,658","82,489,091","83,121,178","83,286,560","82,883,310","82,850,019","82,714,939","82,595,668","82,377,463","82,395,826","82,076,316","41,774,841","41,729,000","41,600,675","41,393,306","41,370,235","41,063,653","41,638,226","41,593,608","41,512,899","41,410,308","40,707,779"
