name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
			CustomerAccounts,"6,484,776,000","4,976,213,000","4,569,857,000","4,355,167,000","4,144,110,000","3,748,266,000","3,616,986,000","3,298,283,000","2,884,411,000","1,375,254,000","1,073,990,000","2,059,754,000","1,555,446,000","2,090,344,000","2,205,494,000","2,060,235,000","1,783,338,000","1,688,732,000","1,581,618,000","1,489,222,000","1,081,806,000","1,043,300,000","988,100,000","918,600,000","871,100,000","796,600,000","743,400,000","729,000,000","794,100,000"
		NonInterestBearingDeposits,"2,662,591,000","2,450,907,000","2,159,396,000","2,057,086,000","1,846,593,000","1,462,200,000","1,369,432,000","1,248,394,000","992,418,000","2,252,529,000","2,301,304,000","519,326,000","471,164,000",,,,,,,,,,,,,,,,
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,,,"162,679,000","176,913,000","133,958,000","197,890,000","204,288,000","203,359,000","216,128,000","168,119,000","190,452,000","170,880,000","138,603,000","108,248,000","113,335,000","61,533,000","39,425,000","58,092,000","66,176,000","76,025,000","93,366,000","82,400,000","38,300,000","800,000","4,100,000","26,600,000","11,900,000","8,000,000","200,000"
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,,"0","162,679,000","176,913,000","133,958,000","197,890,000","204,288,000","203,359,000",,"168,119,000",,,,,,,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","4,800,000","6,400,000"
		Payables,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","4,800,000","6,400,000"
			TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","4,800,000","6,400,000"
				IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","4,800,000","6,400,000"
	CurrentDebtAndCapitalLeaseObligation,,"147,806,000",,,,,,,,,,,,,"210,118,000","330,330,000","4,808,000","6,471,000","6,967,000","72,794,000","194,877,000","314,200,000","140,500,000","78,000,000","20,000,000","25,000,000",,,
		CurrentDebt,,"147,806,000",,,,,,,,,,,,,"210,118,000","330,330,000","4,808,000","6,471,000","6,967,000","72,794,000","194,877,000","314,200,000","140,500,000","78,000,000","20,000,000","25,000,000",,,
			OtherCurrentBorrowings,,"147,806,000",,,,,,,,,,,,,"210,118,000","330,330,000","4,808,000","6,471,000","6,967,000","72,794,000","194,877,000","314,200,000","140,500,000","78,000,000","20,000,000","25,000,000",,,
	LongTermDebtAndCapitalLeaseObligation,"303,103,000","110,901,000","161,019,000","158,561,000","210,544,000","208,765,000","244,200,000","387,696,000","321,558,000","397,315,000","456,945,000","521,491,000","362,672,000","382,448,000","258,905,000","263,298,000","371,136,000","297,592,000","313,934,000","126,224,000","71,224,000",,"69,400,000","2,300,000","8,900,000","8,800,000","7,000,000","8,600,000","9,500,000"
		LongTermDebt,"303,103,000","110,901,000","161,019,000","158,561,000","210,544,000","208,765,000","244,200,000","387,696,000","321,558,000","397,315,000","456,945,000","521,491,000","362,672,000","382,448,000","258,905,000","263,298,000","371,136,000","297,592,000","313,934,000","126,224,000","71,224,000",,"69,400,000","2,300,000","8,900,000","8,800,000","7,000,000","8,600,000","9,500,000"
			AdvanceFromFederalHomeLoanBanks,"115,748,000","147,806,000","53,264,000","50,819,000","102,080,000","70,080,000","140,294,000","283,569,000","229,701,000","302,414,000","362,936,000",,,,,,,,,,,,,,,,,,
	OtherLiabilities,"236,552,000","92,275,000","85,269,000","96,958,000","103,370,000","107,264,000","72,788,000","89,933,000","86,668,000","66,049,000","46,681,000","51,744,000","20,063,000","18,096,000","25,681,000","17,787,000","18,344,000","25,469,000","21,903,000","19,681,000","21,904,000","10,600,000","12,400,000","12,000,000","10,900,000","8,000,000","5,000,000","4,000,000","4,800,000"
TotalEquityGrossMinorityInterest,"1,708,143,000","1,073,490,000","943,809,000","864,690,000","771,463,000","640,527,000","591,540,000","529,320,000","469,057,000","436,472,000","412,649,000","305,274,000","220,465,000","229,783,000","228,152,000","210,743,000","219,704,000","209,016,000","208,590,000","166,030,000","126,879,000","124,600,000","121,300,000","81,100,000","72,600,000","64,200,000","57,400,000","52,700,000","31,300,000"
	StockholdersEquity,"1,708,143,000","1,073,490,000","943,809,000","864,690,000","771,463,000","640,527,000","591,540,000","529,320,000","469,057,000","436,472,000","412,649,000","305,274,000","220,465,000","229,783,000","228,152,000","210,743,000","171,847,000","161,242,000","133,261,000","114,712,000","98,129,000","95,800,000","92,500,000","81,100,000","72,600,000","64,200,000","57,400,000","52,700,000","31,300,000"
		CapitalStock,"342,000","279,000","273,000","268,000","260,000","237,000","235,000","225,000","213,000","210,000","209,000","163,000","137,000","147,000","154,000","155,000","149,000","149,000","149,000","149,000","149,000",,,,,,,,
			PreferredStock,"0","0","0","0",,"0","0","0","0",,,,,,,,,,,,,,,,,,,,
			CommonStock,"342,000","279,000","273,000","268,000","260,000","237,000","235,000","225,000","213,000","210,000","209,000","163,000","137,000","147,000","154,000","155,000","149,000","149,000","149,000","149,000","149,000",,,,,,,,
		RetainedEarnings,"654,182,000","546,736,000","465,937,000","414,095,000","368,169,000","330,444,000","293,560,000","263,671,000","239,452,000","210,320,000","184,599,000","177,493,000","164,565,000","175,146,000","175,284,000","152,130,000","129,760,000","110,910,000","92,779,000","77,028,000","67,547,000","56,100,000","45,800,000","36,700,000","28,700,000","20,900,000","14,000,000","9,300,000","9,200,000"
		AdditionalPaidInCapital,"1,035,450,000","527,648,000","479,430,000","451,664,000","405,486,000","311,978,000","305,179,000","269,950,000","233,878,000","226,708,000","225,088,000","137,488,000","60,632,000","60,181,000","59,700,000","59,470,000","42,292,000","41,994,000","43,633,000","44,078,000","44,950,000",,,,,,,,
		TreasuryStock,,,,,,,,,"2,980,000","2,738,000","2,482,000","2,267,000","2,012,000","1,786,000",,"1,946,000","3,685,000","7,481,000","8,369,000","9,495,000","10,678,000",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"18,169,000","-1,173,000","-1,831,000","-1,337,000","-2,452,000","-2,132,000","-7,434,000","-4,526,000","-4,486,000","-766,000","2,753,000","-7,603,000","-2,857,000","-3,905,000","-6,986,000","934,000","3,331,000","15,670,000","5,069,000","2,952,000","-3,839,000",,"1,400,000","-100,000","-100,000","-300,000",,,
		OtherEquityInterest,,,,,,,,,"2,980,000","2,738,000","2,482,000",,,,,,,,,,,"39,700,000","45,300,000","44,500,000","44,000,000","43,600,000","43,400,000","43,400,000","22,100,000"
	MinorityInterest,,,,,,,,,,,,,,,,,"47,857,000","47,774,000","75,329,000","51,318,000","28,750,000","28,800,000","28,800,000",,,,,,
TotalCapitalization,"2,011,246,000","1,184,391,000","1,104,828,000","1,023,251,000","982,007,000","849,292,000","835,740,000","917,016,000","790,615,000","833,787,000","869,594,000","826,765,000","583,137,000","612,231,000","487,057,000","474,041,000","542,983,000","458,834,000","447,195,000","240,936,000","169,353,000",,"161,900,000","83,400,000","81,500,000","73,000,000","64,400,000","61,300,000","40,800,000"
CommonStockEquity,"1,708,143,000","1,073,490,000","943,809,000","864,690,000","771,463,000","640,527,000","591,540,000","529,320,000","469,057,000","436,472,000","412,649,000","305,274,000","220,465,000","229,783,000","228,152,000","210,743,000","171,847,000","161,242,000","133,261,000","114,712,000","98,129,000","95,800,000","92,500,000","81,100,000","72,600,000","64,200,000","57,400,000","52,700,000","31,300,000"
NetTangibleAssets,"1,172,651,000","802,135,000","702,662,000","633,316,000","558,554,000","460,221,000","408,898,000","367,176,000","328,335,000","294,516,000","266,724,000","178,066,000","157,981,000","170,809,000","168,402,000","107,500,000","135,611,000","122,967,000","97,025,000","75,644,000","98,129,000","95,800,000","92,500,000","81,100,000","72,600,000","64,200,000","57,400,000","52,700,000","31,300,000"
InvestedCapital,"2,011,246,000","1,332,197,000","1,104,828,000","1,023,251,000","982,007,000","849,292,000","835,740,000","917,016,000","790,615,000","833,787,000","869,594,000","826,765,000","583,137,000","612,231,000","697,175,000","804,371,000","547,791,000","465,305,000","454,162,000","313,730,000","364,230,000","410,000,000","302,400,000","161,400,000","101,500,000","98,000,000","64,400,000","61,300,000","40,800,000"
TangibleBookValue,"1,172,651,000","802,135,000","702,662,000","633,316,000","558,554,000","460,221,000","408,898,000","367,176,000","328,335,000","294,516,000","266,724,000","178,066,000","157,981,000","170,809,000","168,402,000","107,500,000","135,611,000","122,967,000","97,025,000","75,644,000","98,129,000","95,800,000","92,500,000","81,100,000","72,600,000","64,200,000","57,400,000","52,700,000","31,300,000"
TotalDebt,"303,103,000","258,707,000","161,019,000","158,561,000","210,544,000","208,765,000","244,200,000","387,696,000","321,558,000","397,315,000","456,945,000","521,491,000","362,672,000","382,448,000","469,023,000","593,628,000","375,944,000","304,063,000","320,901,000","199,018,000","266,101,000","314,200,000","209,900,000","80,300,000","28,900,000","33,800,000","7,000,000","8,600,000","9,500,000"
NetDebt,"152,129,000","8,252,000",,,,"30,511,000","27,875,000","172,222,000","84,054,000","236,033,000","335,040,000","471,484,000","295,256,000","319,675,000","402,734,000","530,667,000","300,449,000","232,746,000","253,934,000","141,013,000","217,152,000","228,000,000","144,900,000","26,800,000",,,,,
ShareIssued,"34,377,388","28,080,408","27,450,190","27,005,813","26,236,352","23,998,738","23,805,984","22,774,009","21,499,768","21,220,801","20,935,421","16,107,887","13,577,977","14,517,520","15,413,841","15,325,786","14,628,154","14,461,481","14,327,536","14,254,869","14,251,519","12,100,781","12,836,794","12,700,434","14,508,000","14,434,000","14,409,000","14,408,000","5,208,000"
OrdinarySharesNumber,"34,377,388","28,080,408","27,450,190","27,005,813","26,236,352","23,998,738","23,805,984","22,774,009","21,499,768","21,220,801","20,935,421","16,107,887","13,577,977","14,517,520","15,413,841","15,325,786","14,628,154","14,461,481","14,327,536","14,254,869","14,251,519","12,100,781","12,836,794","12,700,434","14,508,000","14,434,000","14,409,000","14,408,000","5,208,000"
