name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,"165,977,000",,,,,,,,,,,
	ProvisionForDoubtfulAccounts,,,,,,,,,,"0",,,"0",,,,,,,,,,,
	OtherTaxes,"211,000,000","211,000,000","181,000,000","217,000,000","40,000,000","51,000,000","-23,000,000","0",,"27,951,000","100,379,000","358,973,000","109,871,000","99,575,000","84,923,000","63,150,000",,,,,,,,
	OtherOperatingExpenses,,,"215,000,000","8,000,000","329,000,000","19,000,000","152,000,000","432,039,000","33,014,000",,"-8,483,000",,"934,860,000",,,,,,,,,,"21,381,515.4",
OperatingIncome,"2,206,000,000","2,206,000,000","2,179,000,000","1,923,000,000","994,000,000","2,225,000,000","4,208,000,000","3,141,996,000","2,858,388,000","2,333,280,000","1,527,542,000","749,826,000","-217,129,000","475,317,000","338,498,000","481,161,000","493,803,000","535,620,269.82","510,080,982.36","275,524,638.9","285,491,194.46","274,888,110.1","201,253,498.6","128,770,776"
NetNonOperatingInterestIncomeExpense,"-1,206,000,000","-1,206,000,000","-474,000,000","-730,000,000","-903,000,000","-1,653,000,000","-1,508,000,000","-1,193,449,000","-1,192,936,000","-1,332,708,000","-823,001,000","-299,752,000","595,866,000","-211,165,000","-220,627,000","-236,849,000","-288,004,000","-121,791,681.21","-228,562,637.58","-45,013,140.9","30,751,715.19","-395,626,680.3","-13,760,189.8","34,929,684"
	InterestIncomeNonOperating,,,"231,000,000","181,000,000","84,000,000","778,000,000","417,000,000","375,407,000","357,927,000","350,418,000","152,189,000","147,772,000","207,580,000","193,976,000","273,514,000","383,061,000","278,592,000","418,040,936.81","445,921,744.86","330,553,859.7","367,172,086.56","278,207,080.6","205,166,858.4","129,885,660"
	InterestExpenseNonOperating,"1,250,000,000","1,250,000,000","390,000,000","498,000,000","705,000,000","1,133,000,000","687,000,000","867,661,000","924,498,000","411,248,000","111,353,000","120,670,000","68,041,000",,,"622,599,000","583,575,000","743,364,050.5","686,700,301.26","375,567,000.6","336,420,371.37","673,833,760.9","218,927,048.2","94,955,976"
	TotalOtherFinanceCost,"-44,000,000","-44,000,000","84,000,000","232,000,000","282,000,000","520,000,000","1,238,000,000","701,195,000","626,365,000","1,271,878,000","863,837,000","326,854,000","-456,327,000","405,141,000","494,141,000","-2,689,000","-16,979,000","-203,531,432.48","-12,215,918.82",,,,,
OtherIncomeExpense,"-258,000,000","-258,000,000","-2,000,000","-414,000,000","-138,000,000","-502,000,000","-204,000,000","-193,757,000","10,819,000","-195,917,000","108,862,000","288,186,000","14,214,000","-38,007,000","-376,426,000","15,941,000","85,585,000","7,172,532.62","5,546,897.94","1,690,634.4","7,748,862.86","-1,302,403.6","3,229,518.6","-4,977,360"
	EarningsFromEquityInterest,"-10,000,000","-10,000,000","33,000,000","-60,000,000","60,000,000","112,000,000","108,000,000","47,310,000","10,819,000","34,825,000","34,499,000","7,016,000",,,,,,,,,,,,
	SpecialIncomeCharges,"-248,000,000","-248,000,000","-35,000,000","-354,000,000","-198,000,000","-614,000,000","-312,000,000","-241,067,000","-37,790,000","-230,742,000","74,363,000","281,170,000","14,214,000","-38,007,000","-53,197,000","-16,190,000","5,307,000","7,172,532.62",,,,,"2,683,412.2",
		RestructuringAndMergernAcquisition,"292,000,000","292,000,000","147,000,000","107,000,000","99,000,000","352,000,000","114,000,000","33,272,000","32,063,000","83,393,000","-421,466,000","76,036,000",,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,"58,000,000","60,562,000","11,805,000",,,,"0",,,,,,,,,,,
		WriteOff,,,,,,,,,,"0","0",,"11,103,000",,,,,,,,,,,
		OtherSpecialCharges,,,,,,"114,000,000","140,000,000","147,233,000","17,532,000","98,529,000","273,586,000","-378,798,000","-3,111,000",,,,,,,,,,,
		GainOnSaleOfPPE,"44,000,000","44,000,000","112,000,000","-247,000,000","-99,000,000","-148,000,000","-58,000,000",,,"-48,820,000","-73,517,000","-21,592,000",,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,"-323,229,000","32,131,000","80,278,000",,"5,546,897.94","1,690,634.4","7,748,862.86","-1,302,403.6","3,229,518.6","-4,977,360"
PretaxIncome,"742,000,000","742,000,000","1,703,000,000","779,000,000","-47,000,000","70,000,000","2,496,000,000","1,754,790,000","1,676,334,000","804,655,000","813,403,000","738,260,000","392,951,000","226,145,000","-258,555,000","260,253,000","291,384,000","421,001,121.23","287,065,242.72","232,202,132.4","323,991,772.51","-122,040,973.8","190,722,827.4","158,723,100"
TaxProvision,"244,000,000","244,000,000","449,000,000","297,000,000","24,000,000","346,000,000","736,000,000","358,583,000","519,898,000","84,999,000","86,558,000","95,840,000","111,006,000","11,404,000","1,472,000","52,994,000","-49,544,000","95,239,461.7","72,987,548.58","-1,586,130.9","11,654,492.53","-32,743,577.8","18,694,478.6","14,588,352"
NetIncomeCommonStockholders,"790,000,000","790,000,000","1,193,000,000","619,000,000","-482,000,000","265,000,000","1,270,000,000","1,052,495,000","1,051,181,000","718,219,000","722,422,000","609,091,000","260,427,000","210,878,000","85,524,000","256,990,000","369,830,000","325,761,659.53","214,077,694.14","233,788,263.3","312,337,279.98","-89,297,396","172,028,348.8","144,134,748"
	NetIncome,"790,000,000","790,000,000","1,193,000,000","619,000,000","-482,000,000","265,000,000","1,270,000,000","1,052,495,000","1,051,181,000","718,219,000","722,422,000","609,091,000","260,427,000","210,878,000","85,524,000","256,990,000","369,830,000","325,761,659.53","214,077,694.14","233,788,263.3","312,337,279.98","-89,297,396","172,028,348.8","144,134,748"
		NetIncomeIncludingNoncontrollingInterests,"836,000,000","836,000,000","1,180,000,000","865,000,000","-1,076,000,000","-276,000,000","1,760,000,000","1,396,207,000","1,156,436,000","719,656,000","691,735,000","609,915,000","281,945,000","214,741,000","-260,027,000","207,259,000","340,928,000","325,761,659.53","214,077,694.14","233,788,263.3","312,337,279.98","-89,297,396","172,028,348.8","144,134,748"
			NetIncomeContinuousOperations,"488,000,000","488,000,000","1,254,000,000","482,000,000","-71,000,000","-276,000,000","1,760,000,000","1,396,207,000","1,156,436,000","719,656,000","726,845,000","642,420,000","281,945,000","214,741,000","-260,027,000","207,259,000","340,928,000","325,761,659.53","214,077,694.14","233,788,263.3","312,337,279.98","-89,297,396","172,028,348.8","144,134,748"
			NetIncomeDiscontinuousOperations,"348,000,000","348,000,000","-74,000,000","383,000,000","-1,005,000,000",,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-46,000,000","-46,000,000","13,000,000","-246,000,000","594,000,000","541,000,000","-490,000,000","-343,712,000","-105,255,000","-1,437,000","30,687,000","-824,000","655,000","9,536,000","358,972,000","64,184,000","43,219,000",,,,,,,
DilutedNIAvailtoComStockholders,"790,000,000","790,000,000","1,193,000,000","619,000,000","-482,000,000","265,000,000","1,270,000,000","1,052,495,000","1,051,181,000","718,219,000","722,422,000","609,091,000","260,427,000","210,878,000","85,524,000","256,990,000","369,830,000","325,761,659.53","214,077,694.14","233,788,263.3","312,337,279.98","-89,297,396","172,028,348.8","144,134,748"
BasicEPS,,,"4.199","2.324","-1.816","0.945","4.514","3.75","3.78","2.76","2.82","2.325","1.107","0.93","0.375","1.3","1.63","1.385","0.885","1.045","1.56","-0.54","1.087","0.949"
DilutedEPS,,,"4.199","2.324","-1.816","0.945","4.513","3.75","3.78","2.76","2.8","2.325","1.107","0.93","0.375","1.3","1.63","1.37","0.885","1.045","1.56","-0.54","1.087","0.949"
BasicAverageShares,,,"284,135,566","266,346,844","265,469,127","265,702,000","265,000,000","264,005,000","262,097,000","260,000,000","256,178,014","254,482,000","235,249,000","227,920,000","227,542,756","227,335,832","227,044,478","226,391,924","226,263,404","220,105,494","201,908,912","165,523,422","156,232,250","148,785,676"
DilutedAverageShares,,,"284,135,566","266,346,844","265,469,127","265,702,000","265,000,000","264,632,000","263,426,000","260,000,000","258,007,857","254,482,000","235,249,000","227,920,000","227,542,756","227,335,832","227,044,478","226,919,038","254,908,274","223,901,476","205,417,514","165,523,422","157,607,586","148,785,676"
TotalOperatingIncomeAsReported,"1,948,000,000","1,948,000,000","2,144,000,000","1,569,000,000","796,000,000","1,611,000,000","3,896,000,000","2,900,929,000","2,858,388,000","2,102,538,000","1,601,905,000","1,030,996,000","392,951,000","235,229,000","64,674,000","228,122,000","211,106,000","542,792,802.44","510,080,982.36","275,524,638.9","285,491,194.46","274,888,110.1","201,253,498.6","128,770,776"
TotalExpenses,"54,429,000,000","54,429,000,000","47,209,000,000","42,711,000,000","40,460,000,000","66,995,000,000","61,317,000,000","54,588,266,000","48,066,073,000","44,261,206,000","30,564,132,000","22,490,714,000","18,250,239,000","14,427,570,000","13,541,905,000","12,932,235,000","12,071,214,000","9,662,287,186.33","11,021,116,295.76","7,888,260,913.5","7,884,489,408.84","5,491,295,156.5","4,412,815,181.6","3,139,480,980"
NetIncomeFromContinuingAndDiscontinuedOperation,"790,000,000","790,000,000","1,193,000,000","619,000,000","-482,000,000","265,000,000","1,270,000,000","1,052,495,000","1,051,181,000","718,219,000","722,422,000","609,091,000","260,427,000","210,878,000","85,524,000","256,990,000","369,830,000","325,761,659.53","214,077,694.14","233,788,263.3","312,337,279.98","-89,297,396","172,028,348.8","144,134,748"
NormalizedIncome,"605,109,600","605,109,600","1,292,770,500","455,019,800","653,680,000","670,240,000","1,489,991,200","1,244,312,011.9","1,051,181,000","924,586,778.429","655,972,313.024","364,422,141.603","250,228,358.872","246,968,389.737","117,442,200","269,883,312.315","366,645,800","320,211,707.258","214,077,694.14","233,788,263.3","312,337,279.98","-89,297,396","172,028,348.8","144,134,748"
InterestIncome,,,"231,000,000","181,000,000","84,000,000","778,000,000","417,000,000","375,407,000","357,927,000","350,418,000","152,189,000","147,772,000","207,580,000","193,976,000","273,514,000","383,061,000","278,592,000","418,040,936.81","445,921,744.86","330,553,859.7","367,172,086.56","278,207,080.6","205,166,858.4","129,885,660"
InterestExpense,"1,250,000,000","1,250,000,000","390,000,000","498,000,000","705,000,000","1,133,000,000","687,000,000","867,661,000","924,498,000","411,248,000","111,353,000","120,670,000","68,041,000",,,"622,599,000","583,575,000","743,364,050.5","686,700,301.26","375,567,000.6","336,420,371.37","673,833,760.9","218,927,048.2","94,955,976"
NetInterestIncome,"-1,206,000,000","-1,206,000,000","-474,000,000","-730,000,000","-903,000,000","-1,653,000,000","-1,508,000,000","-1,193,449,000","-1,192,936,000","-1,332,708,000","-823,001,000","-299,752,000","595,866,000","-211,165,000","-220,627,000","-236,849,000","-288,004,000","-121,791,681.21","-228,562,637.58","-45,013,140.9","30,751,715.19","-395,626,680.3","-13,760,189.8","34,929,684"
EBIT,"1,992,000,000","1,992,000,000","2,093,000,000","1,277,000,000","658,000,000","1,203,000,000","3,183,000,000","2,622,451,000","2,600,832,000","1,215,903,000","924,756,000","858,930,000","460,992,000","475,317,000","338,498,000","882,852,000","874,959,000","1,164,365,171.73","973,765,543.98","607,769,133","660,412,143.88","551,792,787.1","409,649,875.6","253,679,076"
EBITDA,"3,551,000,000"
ReconciledCostOfRevenue,"44,305,000,000","44,305,000,000","37,785,000,000","33,877,000,000","31,551,000,000","52,793,000,000","48,470,000,000","42,626,059,000","37,084,977,000","33,907,017,000","24,241,476,000","17,493,806,000","13,279,497,000","10,724,499,000","9,962,965,000","9,438,126,000","8,891,475,000","7,322,994,235.5","8,301,745,155.9","5,821,520,739.3","5,880,257,924.43","4,176,108,573.1","3,313,565,824.8","2,357,401,572"
ReconciledDepreciation,"1,559,000,000","1,559,000,000","889,000,000","833,000,000","1,089,000,000","1,102,000,000","931,000,000","865,425,000","834,109,000","706,494,000","440,139,000","461,611,000","604,743,000","550,696,000","547,943,000","625,281,000","489,569,000","333,173,661.26","381,691,710.96","339,631,730.4","263,981,957.87","156,997,198.6","122,017,326.2","67,211,100"
NetIncomeFromContinuingOperationNetMinorityInterest,"442,000,000","442,000,000","1,267,000,000","236,000,000","523,000,000","265,000,000","1,270,000,000","1,052,495,000","1,051,181,000","718,219,000","722,422,000","609,091,000","260,427,000","210,878,000","85,524,000","256,990,000","369,830,000","325,761,659.53","214,077,694.14","233,788,263.3","312,337,279.98","-89,297,396","172,028,348.8","144,134,748"
TotalUnusualItemsExcludingGoodwill,"-248,000,000","-248,000,000","-35,000,000","-354,000,000","-198,000,000","-614,000,000","-312,000,000","-241,067,000","-37,790,000","-230,742,000","74,363,000","281,170,000","14,214,000","-38,007,000","-53,197,000","-16,190,000","5,307,000","7,172,532.62",,,,,"2,683,412.2",
TotalUnusualItems,"-248,000,000","-248,000,000","-35,000,000","-354,000,000","-198,000,000","-614,000,000","-312,000,000","-241,067,000","-37,790,000","-230,742,000","74,363,000","281,170,000","14,214,000","-38,007,000","-53,197,000","-16,190,000","5,307,000","7,172,532.62",,,,,"2,683,412.2",
NormalizedEBITDA,"3,799,000,000","3,799,000,000","3,017,000,000","2,464,000,000","1,945,000,000","2,919,000,000","4,426,000,000","3,728,943,000","3,434,941,000","2,153,139,000","1,290,532,000","1,039,371,000","1,051,521,000","1,064,020,000","939,638,000","1,524,323,000","1,359,221,000","1,490,366,300.37","1,355,457,254.94","947,400,863.4","924,394,101.75","708,789,985.7","531,667,201.8","320,890,176"
TaxRateForCalcs,"0.342","0.342","0.264","0.381","0.34","0.34","0.295","0.204","0.31","0.106","0.106","0.13","0.282","0.05","0.4","0.204","0.4","0.226","0.254","0.4","0.036","0.268","0.098","0.092"
TaxEffectOfUnusualItems,"-84,890,400","-84,890,400","-9,229,500","-134,980,200","-67,320,000","-208,760,000","-92,008,800","-49,249,988.1","0","-24,374,221.571","7,913,313.024","36,501,141.603","4,015,358.872","-1,916,610.263","-21,278,800","-3,296,687.685","2,122,800","1,622,580.348","0","0","0","0","0","0"
