name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
NetIncomeCommonStockholders,"3,663,934,000","161,841,000","613,127,000","687,000,000","2,022,100,000","120,034,000","632,183,000","1,333,250,000","334,537,000","245,130,000","604,398,000","279,093,000","218,925,000","132,091,000","363,994,000","184,077,000","74,449,000","127,908,000","475,583,000","356,467,000","926,394,000","312,701,000","460,343,000","348,329,000","365,614,000","372,132,000","498,974,000","315,016,000","385,558,000","306,067,000","507,631,000","318,030,000","344,305,000","276,438,000","401,764,000","316,632,000","349,981,000","213,456,000","1,955,650,000","124,720,000","125,964,000","29,951,000","313,343,000","60,811,000","-144,014,000","301,171,600","22,822,488","-34,042,253.4","-107,739,237","183,034,850.6","-121,448,837.3","65,599,400.4","-19,431,366.6","81,960,210.5","20,481,854.5","-248,962,000","-153,014,230.74","-131,985,000","97,045,492.5","72,536,058","84,367,892","-111,397,379.19","150,880,547.17","17,966,981.76","32,332,381.26","44,248,560.89","26,242,392.96","21,231,366.24","28,861,214.43","19,885,922.86","17,467,761.4","12,386,379.8","16,493,030.4","18,044,369.9","10,576,611","16,919,313","14,591,897.8","8,243,837.73","-3,945,068.6","5,545,713.69","11,842,338.4","-2,706,835.1","-6,966,000","15,204,800","16,460,163"
	NetIncome,"3,663,934,000","161,841,000","613,127,000","687,000,000","2,022,100,000","120,034,000","632,183,000","1,333,250,000","334,537,000","245,130,000","604,398,000","279,093,000","218,925,000","132,091,000","363,994,000","184,077,000","74,449,000","127,908,000","475,583,000","356,467,000","926,394,000","312,701,000","460,343,000","348,329,000","365,614,000","372,132,000","498,974,000","315,016,000","385,558,000","306,067,000","507,631,000","318,030,000","344,305,000","276,438,000","401,159,000","316,632,000","349,981,000","213,456,000","1,955,650,000","124,720,000","125,964,000","29,951,000","313,343,000","60,811,000","-144,014,000","301,171,600","22,822,488","-34,042,253.4","-107,739,237","183,034,850.6","-121,448,837.3","65,599,400.4","-19,431,366.6","81,960,210.5","20,481,854.5","-248,962,000","-153,014,230.74","144,374,000","97,045,492.5","72,536,058","84,367,892","64,502,620.81","150,880,547.17","17,966,981.76","32,332,381.26","44,248,560.89","26,242,392.96","21,231,366.24","28,861,214.43","19,885,922.86","17,467,761.4","12,386,379.8","16,493,030.4","18,044,369.9","10,576,611","16,919,313","14,591,897.8","8,243,837.73","-3,945,068.6","5,545,713.69","11,842,338.4","-2,706,835.1","-6,966,000","15,204,800","16,460,163"
		NetIncomeIncludingNoncontrollingInterests,"3,663,934,000","161,841,000","613,127,000","687,000,000","2,022,100,000","120,034,000","632,183,000","1,333,250,000","334,537,000","245,130,000","604,398,000","279,093,000","218,925,000","132,091,000","363,994,000","184,077,000","74,449,000","127,908,000","475,583,000","356,467,000","926,394,000","312,701,000","460,343,000","348,329,000","365,614,000","372,132,000","498,974,000","315,016,000","385,558,000","306,067,000","507,631,000","318,030,000","344,305,000","276,438,000","401,159,000","316,632,000","349,981,000","213,456,000","1,955,650,000","124,720,000","125,964,000","29,951,000","313,343,000","60,811,000","-144,014,000","301,171,600","22,822,488","-34,042,253.4","-107,739,237","183,034,850.6","-121,448,837.3","65,599,400.4","-19,431,366.6","81,960,210.5","20,481,854.5","-248,962,000","-153,014,230.74","144,318,122.5","97,045,492.5","74,603,655","103,767,167.42","87,961,409.96","185,667,459.52","22,215,012.99","39,892,818.97","52,670,112.01","32,826,132.64","27,745,761.12","37,049,604.21","22,442,919.94","21,825,350.7","14,785,160.2","19,835,368","21,470,961.3","12,344,556.5","20,449,913.4","16,875,941.15","9,521,910.11","-5,349,807.98","4,107,333.73","11,751,525.6","604,273.1","-13,932,000","17,856,800","13,097,334"
			NetIncomeContinuousOperations,"3,663,934,000","161,841,000","613,127,000","687,000,000","2,022,100,000","120,034,000","632,183,000","1,333,250,000","334,537,000","245,130,000","604,398,000","279,093,000","218,925,000","132,091,000","363,994,000","184,077,000","74,449,000","127,908,000","475,583,000","356,467,000","926,394,000","312,701,000","460,343,000","348,329,000","365,614,000","372,132,000","498,974,000","315,016,000","385,558,000","306,067,000","507,631,000","318,030,000","344,305,000","276,438,000","401,159,000","316,632,000","349,981,000","213,456,000","1,955,650,000","124,720,000","125,964,000","29,951,000","313,343,000","60,811,000","-144,014,000","301,171,600","22,822,488","-34,042,253.4","-107,739,237","183,034,850.6","-121,448,837.3","65,599,400.4","-19,431,366.6","81,960,210.5","20,481,854.5","-248,962,000","-153,014,230.74","165,838,000","97,045,492.5","72,536,058","84,367,892","134,615,620.81","150,880,547.17","17,966,981.76","32,332,381.26","44,248,560.89","26,242,392.96","21,231,366.24","28,861,214.43","19,885,922.86","17,467,761.4","12,386,379.8","16,493,030.4","18,044,369.9","10,576,611","16,919,313","14,591,897.8","8,243,837.73","-3,945,068.6","5,545,713.69","11,842,338.4","-2,706,835.1","-6,966,000","15,204,800","16,460,163"
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,"0",,,,,,,,,,,"0",,"55,877.5",,"-2,067,597","-19,399,275.42","-23,458,789.15","-34,786,912.35","-4,248,031.23","-7,560,437.71","-8,421,551.12","-6,583,739.68","-6,514,394.88","-8,188,389.78","-2,556,997.08","-4,357,589.3","-2,398,780.4","-3,342,337.6","-3,426,591.4","-1,767,945.5","-3,530,600.4","-2,284,043.35","-1,278,072.38","1,404,739.38","1,438,379.96","90,812.8","-3,311,108.2","6,966,000","-2,652,000","3,362,829"
DilutedNIAvailtoComStockholders,"3,663,934,000","161,841,000","613,127,000","687,000,000","2,022,100,000","120,034,000","632,183,000","1,333,250,000","334,537,000","245,130,000","604,398,000","279,093,000","218,925,000","132,091,000","363,994,000","184,077,000","74,449,000","127,908,000","475,583,000","356,467,000","926,394,000","312,701,000","460,343,000","348,329,000","365,614,000","372,132,000","498,974,000","315,016,000","385,558,000","306,067,000","507,631,000","318,030,000","344,305,000","276,438,000","401,764,000","316,632,000","349,981,000","213,456,000","1,955,650,000","124,720,000","125,964,000","29,951,000","313,343,000","60,811,000","-144,014,000","301,171,600","22,822,488","-34,042,253.4","-107,739,237","183,034,850.6","-121,448,837.3","65,599,400.4","-19,431,366.6","81,960,210.5","20,481,854.5","-248,962,000","-153,014,230.74","-131,985,000","97,045,492.5","72,536,058","84,367,892","-111,397,379.19","150,880,547.17","17,966,981.76","32,332,381.26","44,248,560.89","26,242,392.96","21,231,366.24","28,861,214.43","19,885,922.86","17,467,761.4","12,386,379.8","16,493,030.4","18,044,369.9","10,576,611","16,919,313","14,591,897.8","8,243,837.73","-3,945,068.6","5,545,713.69","11,842,338.4","-2,706,835.1","-6,966,000","15,204,800","16,460,163"
BasicEPS,,"0.35",,"1.419","4.2","0.25",,"2.75","0.7","0.5",,"0.577","0.453","0.273",,"0.38","0.154","0.264",,"0.736","1.914","0.646",,"0.721","0.756","0.77",,"0.652","0.798","0.633",,"0.658","0.712","0.572",,"0.714","0.706","1.266",,"0.252","0.254","0.061",,"0.38","-0.307",,"0.049","-0.073","-0.231",,"-0.261","0.413","-0.042",,"0.044","-4.155","-0.329",,"0.551","0.412","0.6",,"1.052","0.249","0.399",,"0.347","0.295","0.403",,"0.237","0.193","0.24",,"0.146","0.24","0.2",,"-0.046","0.072","0.201",,"-0.097","0.248","0.257"
DilutedEPS,,"0.35",,"1.419","4.2","0.25",,"2.75","0.7","0.5",,"0.577","0.452","0.273",,"0.38","0.154","0.264",,"0.736","1.914","0.646",,"0.72","0.756","0.77",,"0.652","0.798","0.633",,"0.658","0.712","0.572",,"0.714","0.706","1.266",,"0.252","0.254","0.061",,"0.38","-0.307",,"0.049","-0.073","-0.231",,"-0.261","0.413","-0.042",,"0.044","-4.155","-0.329",,"0.551","0.412","0.6",,"1.052","0.249","0.399",,"0.347","0.295","0.403",,"0.237","0.193","0.24",,"0.146","0.24","0.2",,"-0.046","0.072","0.201",,"-0.097","0.248","0.257"
BasicAverageShares,,"484,189,400",,"484,114,519","481,452,381","484,172,200",,"484,818,182","477,910,000","484,205,400",,"484,116,219","483,812,155","484,033,000",,"484,031,028","484,063,719","484,047,400",,"484,034,218","484,009,404","484,047,400",,"483,420,998","483,360,656","483,367,400",,"483,367,400","483,367,392","483,367,400",,"483,526,529","483,370,771","483,526,529",,"443,474,855","495,560,800","168,656,295",,"495,147,000","495,147,000","495,147,000",,"159,984,961","468,765,400",,"468,765,400","468,765,400","466,792,800",,"465,942,972","465,942,972","465,942,972",,"465,942,000","464,518,000","464,518,000",,"175,915,298","175,915,360","140,501,018",,"140,502,000","72,752,000","71,296,000",,"71,296,000","71,296,000","68,594,000",,"68,594,000","67,443,720","67,443,720",,"67,443,720","67,443,720","66,879,806",,"66,879,806","66,879,806","66,879,806",,"72,000,000","61,428,571","64,137,931"
DilutedAverageShares,,"484,189,400",,"484,114,519","481,452,381","484,275,600",,"484,818,182","477,910,000","484,304,200",,"484,116,219","484,347,345","484,073,000",,"484,031,028","484,063,719","484,047,400",,"484,034,218","484,009,404","484,193,000",,"483,723,094","483,744,377","483,759,800",,"483,377,000","483,367,392","483,367,400",,"483,526,529","483,506,530","483,526,529",,"443,474,855","495,560,800","168,656,295",,"495,147,000","495,147,000","495,147,000",,"159,984,961","468,765,400",,"468,765,400","468,765,400","466,792,800",,"465,942,972","465,942,972","465,942,972",,"465,942,000","464,518,000","464,518,000",,"175,915,298","175,915,360","140,501,018",,"140,502,000","72,752,000","71,296,000",,"71,296,000","71,296,000","68,594,000",,"68,594,000","67,443,720","67,443,720",,"67,443,720","67,443,720","66,879,806",,"66,879,806","66,879,806","66,879,806",,"72,000,000","61,428,571","64,137,931"
TotalOperatingIncomeAsReported,"4,581,324,000","515,122,000",,,,"448,655,000","804,374,000","576,537,000","516,823,000","519,789,000","729,094,000","533,139,000","397,269,000","273,848,000","587,962,000","334,958,000","289,877,000","211,400,000","645,575,000","713,575,000","1,356,869,000","528,201,000","755,616,000","569,274,000","573,823,000","586,975,000","775,713,000","557,926,000","560,901,000","540,823,000","714,202,000","545,048,000","545,134,000","514,023,000","675,439,000","512,878,000","529,372,000","349,753,000","783,862,000","195,322,000","238,632,000","68,874,000","522,169,000","33,232,000","-101,085,000","539,586,756","64,309,700","-18,819,796.16","-92,577,024","259,425,319.88","-102,535,797.7","335,047,963.6","18,499,500.3","111,522,963","19,136,157.5","-62,904,000","-28,974,645.21","177,353,555","141,958,575","209,100,024","136,422,347.39","127,636,549.88","237,869,274.97","28,579,347.36","46,572,991.24","15,749,700.03","44,544,379.32","35,582,328.48","40,164,825.63","39,012,250.02","31,210,064.48","25,395,783.8","35,250,728.8","18,755,605.3","32,930,897","39,514,710.9","27,908,628.27","-34,523,377.13","7,112,184.42","21,006,491.25","28,129,264.8","-23,204,948.5","-6,385,500","33,592,000","38,584,038"
RentExpenseSupplemental,,,,,,,"213,015,000",,,"169,097,000","146,228,000",,,"185,823,000","154,160,000",,,"162,521,000","150,276,000",,,"131,759,000","117,694,000",,,"120,108,000","111,008,000",,,"104,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"12,864,149,000","3,707,314,000","3,405,995,000","3,642,000,000","2,104,956,000","3,742,171,000","3,664,366,000","3,665,052,000","3,645,743,000","3,610,075,000","3,534,979,000","3,550,222,000","3,545,123,000","3,687,373,000","3,470,775,000","3,564,316,000","3,530,274,000","3,642,946,000","3,510,200,000","3,403,452,000","2,996,168,000","4,027,978,000","4,420,883,000","4,283,490,000","4,200,910,000","4,120,679,000","4,418,417,000","4,525,233,000","4,383,240,000","4,179,748,000","4,664,560,000","4,041,665,000","4,002,197,000","6,011,502,000","4,001,630,000","3,870,771,000","3,647,477,000","3,402,510,000","3,422,640,000","3,391,251,000","3,266,703,000","3,141,748,000","3,127,402,000","3,242,382,000","3,082,686,000","2,807,207,808","3,337,087,572","3,202,483,892.12","3,080,254,496","3,143,824,780.4","3,255,886,712.4","7,818,201,109.2","2,819,868,565.8","2,734,012,508","2,745,066,108","3,327,103,000","2,178,306,800.88","693,266,092.5","596,067,862.5","504,934,227","523,214,423.9","623,786,202.82","922,192,038.69","311,997,378.66","268,315,909.43","136,225,319.14","216,100,552.08","220,093,484.16","208,158,018.75","246,504,651.9","183,433,937.22","172,503,599.2","164,414,896.8","224,225,162.7","157,857,084","133,735,941.6","160,106,026.41","211,610,467.2","164,763,762.24","163,268,774.53","165,913,239.2","262,000,878.5","171,634,500","124,997,600","111,150,348"
NetIncomeFromContinuingAndDiscontinuedOperation,"3,663,934,000","161,841,000","613,127,000","687,000,000","2,022,100,000","120,034,000","632,183,000","1,333,250,000","334,537,000","245,130,000","604,398,000","279,093,000","218,925,000","132,091,000","363,994,000","184,077,000","74,449,000","127,908,000","475,583,000","356,467,000","926,394,000","312,701,000","460,343,000","348,329,000","365,614,000","372,132,000","498,974,000","315,016,000","385,558,000","306,067,000","507,631,000","318,030,000","344,305,000","276,438,000","401,159,000","316,632,000","349,981,000","213,456,000","1,955,650,000","124,720,000","125,964,000","29,951,000","313,343,000","60,811,000","-144,014,000","301,171,600","22,822,488","-34,042,253.4","-107,739,237","183,034,850.6","-121,448,837.3","65,599,400.4","-19,431,366.6","81,960,210.5","20,481,854.5","-248,962,000","-153,014,230.74","144,374,000","97,045,492.5","72,536,058","84,367,892","64,502,620.81","150,880,547.17","17,966,981.76","32,332,381.26","44,248,560.89","26,242,392.96","21,231,366.24","28,861,214.43","19,885,922.86","17,467,761.4","12,386,379.8","16,493,030.4","18,044,369.9","10,576,611","16,919,313","14,591,897.8","8,243,837.73","-3,945,068.6","5,545,713.69","11,842,338.4","-2,706,835.1","-6,966,000","15,204,800","16,460,163"
NormalizedIncome,"2,772,677,149.461","178,479,974.415","613,127,000","685,680,000","2,022,100,000","142,735,116.551","569,757,437.816","1,333,250,000","334,537,000","302,199,524.274","629,883,850.706","279,093,000","218,925,000","174,037,930","402,010,462.936","184,077,000","74,449,000","171,458,247","478,428,589.924","356,467,000","926,394,000","322,718,196","473,355,803.949","348,329,000","365,614,000","380,119,664.768","458,896,897.838","315,016,000","385,558,000","331,066,513.756","242,757,224.9","369,212,496.755","344,305,000","342,513,240","545,550,018.313","308,032,123.714","403,991,784.406","221,328,921.898","2,025,697,120","124,720,000","163,563,750.413","20,124,920","348,501,860","60,811,000","-154,765,400","489,170,136.88","-1,261,297.44","20,315,708.214","-68,919,359.64","55,573,567.713","-75,383,340.284","51,038,971.836","20,737,131.396","136,194,836.954","218,513.5","-272,681,800","-153,562,783.026","97,335,203.343","118,563,422.119","100,521,404.863","97,766,744.94","77,605,938.12","172,980,487.133","19,596,474.771","37,257,710.069","26,112,459.565","31,168,207.723","27,561,420.409","36,396,005.445","56,026,768.074","20,556,743.532","15,576,128.515","20,937,222.374","25,413,048.02","11,882,394.702","24,441,589.979","14,011,098.91","12,146,657.562","-1,415,431.622","5,838,659.131","9,249,597.519","11,480,418.22","-12,422,700","19,484,669.63","11,044,238.4"
InterestIncome,"153,164,000","35,927,000","-1,249,479,000","153,000,000","1,254,413,000","44,284,000","39,869,000","81,530,000","142,983,000","66,623,000","88,094,000","160,472,000","419,542,000","156,930,000","175,199,000","209,307,000","1,171,870,000","208,170,000","221,182,000","953,040,000","159,748,000","153,262,000","168,563,000","174,530,000","287,542,000","133,895,000","188,683,000","17,755,000","308,082,000","70,216,000","-10,733,000","58,107,000","298,618,000","79,310,000","90,719,000","271,176,000","64,608,000","68,641,000","-383,985,000","122,612,000","235,650,000","42,322,000","-531,074,000","161,937,000","27,963,000",,,,,,,"50,403,961",,,,"38,917,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"961,542,000","210,182,000","275,198,000","270,000,000","467,886,000","238,491,000","83,843,000","209,201,000","324,440,000","126,108,000","111,393,000","308,598,000","546,789,000","166,135,000","169,920,000","285,213,000","1,336,673,000","192,113,000","123,486,000","1,120,053,000","197,977,000","180,785,000","206,273,000","248,866,000","360,247,000","114,344,000","284,496,000","107,992,000","348,963,000","60,741,000","-59,672,000","139,687,000","362,254,000","106,291,000","102,679,000","332,626,000","108,582,000","89,560,000","-441,919,000","184,062,000","294,561,000","80,785,000","-524,765,000","223,803,000","67,733,000",,,,,,,"211,283,915.8",,,,"101,929,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-1,048,532,000","-220,660,000","-1,750,223,000","-117,000,000","786,527,000","-227,351,000","-120,233,000","-127,671,000","-181,457,000","-78,874,000","-86,281,000","-148,126,000","-127,247,000","-39,181,000","-35,432,000","-75,906,000","-164,803,000","-20,270,000","56,274,000","-167,013,000","-38,229,000","-53,837,000","-83,587,000","-74,336,000","-72,705,000","-18,575,000","-143,896,000","-90,237,000","-40,881,000","-19,062,000","-35,720,000","-81,580,000","-63,636,000","-26,981,000","72,509,000","-61,450,000","-43,974,000","-20,919,000","57,934,000","-61,450,000","-58,911,000","-73,709,000","-6,309,000","-61,866,000","-69,314,000",,,,,,,"-160,879,954.8",,,,"-63,012,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"5,572,049,000","470,729,000","827,265,000","851,000,000","3,412,198,000","424,598,000","830,273,000","658,067,000","659,806,000","475,637,000","721,249,000","693,611,000","816,811,000","336,759,000","656,532,000","544,265,000","1,461,747,000","334,692,000","787,660,000","1,666,615,000","1,516,617,000","631,248,000","851,994,000","743,804,000","861,365,000","665,484,000","959,691,000","575,681,000","868,983,000","533,991,000","621,261,000","655,805,000","843,752,000","576,136,000","677,300,000","784,054,000","593,980,000","406,697,000","96,486,000","379,384,000","474,282,000","149,659,000","-259,212,000","257,035,000","-33,352,000","610,175,756","64,311,624","-18,819,796.16","-92,577,024","259,425,319.88","-102,535,797.7","384,296,693.2","18,501,557.4","111,522,963","19,136,157.5","-46,868,000","-28,974,645.21","258,727,555","141,956,347.5","209,100,024","136,422,347.39","191,845,549.88","237,866,415.38","28,579,347.36","46,572,991.24","184,517,719.18","44,544,379.32","35,582,328.48","40,164,825.63","39,012,250.02","31,210,064.48","25,395,783.8","35,250,728.8","18,750,694.5","32,930,897","39,514,710.9","27,908,628.27","-34,523,377.13","7,112,184.42","21,006,491.25","28,129,264.8","-23,204,948.5","-6,385,500","33,592,000","38,584,038"
EBITDA,"10,775,425,000"
ReconciledCostOfRevenue,"7,437,798,000","1,961,448,000",,,"1,859,134,000","1,957,381,000","1,965,805,000","1,907,032,000","1,856,456,000","1,159,863,000","1,107,095,000","1,891,931,000","1,913,210,000","1,219,116,000","1,039,243,000","1,927,377,000","2,004,722,000","1,140,170,000","1,047,739,000","2,028,774,000","2,223,461,000","1,654,431,000","2,043,535,000","2,525,696,000","2,426,928,000","1,818,691,000","2,143,907,000","2,791,592,000","2,769,941,000","1,978,580,000","6,008,007,000","683,792,000","2,406,535,000","2,660,024,000","1,536,762,000","1,663,343,000","1,614,222,000","332,583,000","1,913,252,000","1,878,115,000","995,584,000","1,232,276,000","1,596,032,000","1,683,126,000","1,248,058,000","1,782,043,744","1,836,819,712","1,747,890,164.34","1,648,642,153","1,829,339,592.98","1,758,768,294.5","2,229,349,741.2","1,525,520,674.8","1,572,856,495.5","1,517,277,694.5","881,224,000","767,971,018.41","350,937,297.5","350,566,177.5","264,013,722","308,452,750.97","373,797,602.7","555,901,436.41","198,750,480.75","162,698,534.68","-64,137.32","140,384,653.08","145,552,464","120,652,592.88","171,172,953.64","118,814,441.3","107,330,327.6","92,347,136.8","132,955,068.4","99,139,550","79,992,110.7","95,873,531.48","-52,114,978.78","106,745,444.96","104,508,423.35","110,505,206.4","78,869,788.2","123,259,500","81,504,800","75,929,139"
ReconciledDepreciation,"5,203,376,000","1,408,605,000","-2,332,140,000","1,060,000,000","1,297,772,000","1,334,210,000","1,017,821,000","1,031,003,000","1,004,025,000","901,472,000","1,039,721,000","993,667,000","991,330,000","988,953,000","980,075,000","944,274,000","951,240,000","909,583,000","868,844,000","849,236,000","832,592,000","811,299,000","802,565,000","762,628,000","757,073,000","730,313,000","723,059,000","694,076,000","671,296,000","679,439,000","687,875,000","663,494,000","665,031,000","672,188,000","638,588,000","639,527,000","608,852,000","682,800,000","986,557,000","455,789,000","883,900,000","667,215,000","630,450,000",,"641,222,000","598,986,444","642,070,458.36","596,465,424.64","571,022,673","607,441,564.1",,"1,099,273,071","581,280,918.3","580,446,580",,"562,905,000","551,524,156.38",,,"130,561,641",,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"3,663,934,000","161,841,000","613,127,000","687,000,000","2,022,100,000","120,034,000","632,183,000","1,333,250,000","334,537,000","245,130,000","604,398,000","279,093,000","218,925,000","132,091,000","363,994,000","184,077,000","74,449,000","127,908,000","475,583,000","356,467,000","926,394,000","312,701,000","460,343,000","348,329,000","365,614,000","372,132,000","498,974,000","315,016,000","385,558,000","306,067,000","507,631,000","318,030,000","344,305,000","276,438,000","401,159,000","316,632,000","349,981,000","213,456,000","1,955,650,000","124,720,000","125,964,000","29,951,000","313,343,000","60,811,000","-144,014,000","301,171,600","22,822,488","-34,042,253.4","-107,739,237","183,034,850.6","-121,448,837.3","65,599,400.4","-19,431,366.6","81,960,210.5","20,481,854.5","-248,962,000","-153,014,230.74","144,374,000","97,045,492.5","72,536,058","84,367,892","64,502,620.81","150,880,547.17","17,966,981.76","32,332,381.26","44,248,560.89","26,242,392.96","21,231,366.24","28,861,214.43","19,885,922.86","17,467,761.4","12,386,379.8","16,493,030.4","18,044,369.9","10,576,611","16,919,313","14,591,897.8","8,243,837.73","-3,945,068.6","5,545,713.69","11,842,338.4","-2,706,835.1","-6,966,000","15,204,800","16,460,163"
TotalUnusualItemsExcludingGoodwill,"1,121,512,000","-26,787,000",,"2,000,000",,"-35,197,000","73,707,000",,,"-81,375,000","-25,716,000",,,"-54,195,000","-50,823,000",,,"-48,551,000","-3,974,000",,,"-14,434,000","-18,253,000",,,"-11,830,000","54,231,000",,,"-38,655,000","355,300,000","-83,062,000",,"-100,114,000","-206,826,000","12,261,000","-74,909,000","-11,697,000","-106,132,000","0","-53,646,000","14,888,000","-53,271,000","0","16,290,000","-284,846,268","36,490,584","-82,360,547.9","-58,817,996","175,391,957.46","-69,796,207.6","22,061,255.4","-60,861,360.6","-74,660,224","33,772,235","39,533,000","914,253.81","57,668,660","-29,788,357.5","-38,153,808","-17,658,520.18","-18,955,305.29","-27,883,862.09","-2,051,518.35","-6,691,754.71","23,699,003.62","-7,136,241.56","-8,670,727.68","-9,917,573.16","-36,827,290.8","-4,540,869.88","-4,276,086.8","-6,287,521.6","-12,281,130.2","-1,426,263.5","-8,635,297.2","699,285.31","-6,504,699.72","-4,216,061.63","-392,121.17","4,062,126.4","-23,645,422.2","9,094,500","-6,718,400","9,026,541"
TotalUnusualItems,"1,121,512,000","-26,787,000",,"2,000,000",,"-35,197,000","73,707,000",,,"-81,375,000","-25,716,000",,,"-54,195,000","-50,823,000",,,"-48,551,000","-3,974,000",,,"-14,434,000","-18,253,000",,,"-11,830,000","54,231,000",,,"-38,655,000","355,300,000","-83,062,000",,"-100,114,000","-206,826,000","12,261,000","-74,909,000","-11,697,000","-106,132,000","0","-53,646,000","14,888,000","-53,271,000","0","16,290,000","-284,846,268","36,490,584","-82,360,547.9","-58,817,996","175,391,957.46","-69,796,207.6","22,061,255.4","-60,861,360.6","-74,660,224","33,772,235","39,533,000","914,253.81","57,668,660","-29,788,357.5","-38,153,808","-17,658,520.18","-18,955,305.29","-27,883,862.09","-2,051,518.35","-6,691,754.71","23,699,003.62","-7,136,241.56","-8,670,727.68","-9,917,573.16","-36,827,290.8","-4,540,869.88","-4,276,086.8","-6,287,521.6","-12,281,130.2","-1,426,263.5","-8,635,297.2","699,285.31","-6,504,699.72","-4,216,061.63","-392,121.17","4,062,126.4","-23,645,422.2","9,094,500","-6,718,400","9,026,541"
NormalizedEBITDA,"9,653,913,000","1,906,121,000","827,265,000","1,909,000,000","4,709,970,000","1,794,005,000","1,774,387,000","1,689,070,000","1,663,831,000","1,458,484,000","1,786,686,000","1,687,278,000","1,808,141,000","1,379,907,000","1,687,430,000","1,488,539,000","2,412,987,000","1,292,826,000","1,660,478,000","2,515,851,000","2,349,209,000","1,456,981,000","1,672,812,000","1,506,432,000","1,618,438,000","1,407,627,000","1,628,519,000","1,269,757,000","1,540,279,000","1,252,085,000","953,836,000","1,402,361,000","1,508,783,000","1,348,438,000","1,522,714,000","1,411,320,000","1,277,741,000","1,101,194,000","1,189,175,000","835,173,000","1,411,828,000","801,986,000","424,509,000","257,035,000","591,580,000","1,494,008,468","669,891,498.36","660,006,176.38","537,263,645","691,474,926.52","-32,739,590.1","1,461,508,508.8","660,643,836.3","766,629,767","-14,636,077.5","476,504,000","521,635,257.36","201,058,895","171,744,705","377,815,473","154,080,867.57","210,800,855.17","265,750,277.47","30,630,865.71","53,264,745.95","160,818,715.56","51,680,620.88","44,253,056.16","50,082,398.79","75,839,540.82","35,750,934.36","29,671,870.6","41,538,250.4","31,031,824.7","34,357,160.5","48,150,008.1","27,209,342.96","-28,018,677.41","11,328,246.05","21,398,612.42","24,067,138.4","440,473.7","-15,480,000","40,310,400","29,557,497"
TaxRateForCalcs,"0.205","0.379","0.34","0.34","0.313","0.355","0.153","0.34","0.002","0.299","0.009","0.275","0.189","0.226","0.252","0.289","0.244","0.103","0.284","0.348","0.291","0.306","0.287","0.296","0.27","0.325","0.261","0.326","0.259","0.353","0.255","0.384","0.285","0.34","0.302","0.299","0.279","0.327","0.34","0.361","0.299","0.34","0.34","0.34","0.34","0.34","0.34","0.34","0.34","0.273","0.34","0.34","0.34","0.274","0.4","0.4","0.4","0.184","0.278","0.267","0.241","0.309","0.207","0.206","0.264","0.235","0.31","0.27","0.24","0.019","0.32","0.254","0.293","0.4","0.084","0.129","0.169","0.4","0.4","0.253","0.362","0.4","0.4","0.363","0.4"
