name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
	OtherLiabilities,"43,696,672,000,000","41,963,487,000,000","37,529,243,000,000","10,441,469,000,000","8,881,658,000,000","8,126,648,000,000","8,427,133,000,000","6,728,215,000,000","16,602,736,000,000","6,309,144,000,000","13,426,490,000,000","16,406,539,000,000","7,669,914,810,267.71","4,946,030,322,954.6","7,034,246,030,193.3","6,367,418,000,000","4,346,522,500,000","4,444,831,552,462.66","7,696,884,381,538.05","7,597,787,591,625","1,573,711,000,000"
TotalEquityGrossMinorityInterest,"39,119,325,000,000","35,713,027,000,000","34,044,829,000,000","31,261,403,000,000","28,902,722,000,000","27,512,672,000,000","25,652,831,000,000","24,704,040,000,000","23,099,795,000,000","17,035,546,000,000","17,576,275,000,000","15,594,788,000,000","16,995,602,095,955.77","14,107,060,189,570.59","11,285,851,907,538.48","7,434,472,000,000","6,904,042,500,000","8,905,671,408,597.22","7,946,499,362,438.7","4,266,929,192,872.5","1,755,624,000,000"
	StockholdersEquity,"38,533,918,000,000","35,703,916,000,000","34,038,685,000,000","30,998,044,000,000","28,680,621,000,000","27,315,092,000,000","25,652,831,000,000","24,509,518,000,000","22,917,975,000,000","16,996,533,000,000","17,539,568,000,000","15,594,707,000,000","16,975,177,938,609.1","14,090,356,561,483.29","11,271,721,798,609.88","7,421,775,000,000","6,887,428,750,000","8,834,999,996,996.1","7,638,007,903,075.8","4,050,905,173,185","1,755,624,000,000"
		CapitalStock,"2,090,558,000,000","2,090,558,000,000","2,090,558,000,000","2,090,558,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,781,758,000,000","1,682,847,381,844.79","1,604,266,827,381.9","1,664,078,145,869.07","1,624,863,000,000","1,763,733,750,000","1,641,209,963,854.8","1,589,064,392,855.1","1,704,163,080,442.5","841,813,000,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,"200,718,077,880","296,500,000,000"
			CommonStock,"2,090,558,000,000","2,090,558,000,000","2,090,558,000,000","2,090,558,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,931,758,000,000","1,781,758,000,000","1,682,847,381,844.79","1,604,266,827,381.9","1,664,078,145,869.07","1,624,863,000,000","1,763,733,750,000","1,641,209,963,854.8","1,589,064,392,855.1","1,503,445,002,562.5","545,313,000,000"
		RetainedEarnings,"19,709,545,000,000","17,282,441,000,000","15,044,204,000,000","12,229,228,000,000","10,464,109,000,000","9,067,145,000,000","7,530,156,000,000","6,377,491,000,000","4,952,751,000,000","10,096,917,000,000","10,778,124,000,000","10,032,771,000,000","10,019,529,047,458.63","6,930,636,899,026.17","4,314,136,106,206.44","1,751,083,000,000","796,703,750,000","2,031,900,355,181.04","277,193,167,564.8","710,697,849,045","349,450,000,000"
		AdditionalPaidInCapital,"17,122,777,000,000","17,121,660,000,000","17,122,228,000,000","16,994,902,000,000","15,854,510,000,000","15,854,510,000,000","15,854,605,000,000","15,840,300,000,000","15,841,824,000,000","7,210,213,000,000","7,200,553,000,000","6,253,322,000,000","5,407,819,299,854.09","5,154,241,091,416.56","5,359,017,689,456.81","5,217,116,000,000","5,655,778,750,000","5,145,219,452,580.4","4,962,538,776,941.4","1,653,206,064,135","838,878,000,000"
		TreasuryStock,"1,136,188,000,000","968,549,000,000","755,973,000,000","721,973,000,000",,,,,"0","2,615,518,000,000","2,615,518,000,000","2,863,053,000,000","1,956,928,843.1","3,683,136,687.12","9,558,309,186.85","1,277,480,000,000","1,392,945,000,000","148,965,599,000.36","1,363,994,747.1",,
		GainsLossesNotAffectingRetainedEarnings,"348,021,000,000","177,806,000,000","537,668,000,000","405,329,000,000","430,244,000,000","461,679,000,000","336,312,000,000","359,969,000,000","191,642,000,000","373,163,000,000","244,651,000,000","389,909,000,000","-133,060,861,705.31","404,894,880,345.78","-55,951,833,735.59","106,193,000,000","64,157,500,000","165,635,824,380.22","810,575,560,461.6","-17,161,820,437.5","22,708,000,000"
