name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
		NetPPE,"2,542,911,000","1,220,162,000","913,089,000","811,576,000","696,567,000","629,987,000","546,651,000","494,379,000","424,098,000","331,312,000","289,902,000","258,956,000","217,059,000","127,084,000","97,218,000","70,730,186","43,892,930","39,861,133",,
			GrossPPE,"3,350,591,000","1,905,913,000","1,519,201,000","1,307,220,000","1,134,513,000","1,004,278,000","840,834,000","725,509,000","604,048,000","473,713,000","397,861,000","336,496,000","270,967,000","170,153,000","132,347,000","97,033,463","64,935,182","56,019,746",,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
				LandAndImprovements,"194,437,000","177,998,000","137,790,000","127,211,000","118,420,000","112,582,000","101,018,000","87,720,000","81,170,000","71,931,000","63,601,000","49,955,000","40,397,000","31,521,000","28,145,000","20,763,083","9,166,380","8,094,000",,
				BuildingsAndImprovements,"384,918,000","378,490,000","233,078,000","209,773,000","183,480,000","173,366,000","143,535,000","133,368,000","119,414,000","103,198,000","87,083,000","103,770,000","88,463,000","55,401,000","44,878,000","33,559,686","23,434,955","21,090,318",,
				MachineryFurnitureEquipment,"1,042,127,000","1,005,267,000","848,342,000","716,430,000","611,209,000","550,957,000","455,667,000","386,340,000","312,534,000","235,755,000","195,507,000","169,430,000","122,888,000","72,963,000","54,134,000","40,294,277","24,761,150","21,126,737",,
				OtherProperties,"1,380,235,000",,,,,,,,,,,,,,,,"5,271,280","5,122,824",,
				ConstructionInProgress,"53,340,000","65,471,000","42,485,000","101,450,000","80,672,000","38,064,000","31,989,000","26,801,000","21,851,000","20,890,000","14,062,000","13,341,000","19,219,000","10,268,000","5,190,000","2,416,417","2,301,417","585,867",,
				Leases,"295,534,000","278,687,000","257,506,000","152,356,000","140,732,000","129,309,000","108,625,000","91,280,000","69,079,000","41,939,000","37,608,000",,,,,,,,,
			AccumulatedDepreciation,"-807,680,000","-685,751,000","-606,112,000","-495,644,000","-437,946,000","-374,291,000","-294,183,000","-231,130,000","-179,950,000","-142,401,000","-107,959,000","-77,540,000","-53,908,000","-43,069,000","-35,129,000","-26,303,277","-21,042,252","-16,158,613",,
		GoodwillAndOtherIntangibleAssets,"5,256,873,000","5,310,210,000","4,280,280,000","3,639,000,000","2,534,363,000","2,534,420,000","2,091,183,000","1,796,999,000","1,584,973,000","1,102,275,000","1,006,022,000","994,957,000","900,832,000","246,300,000","181,880,000","100,364,047","50,846,271","49,327,638",,
			Goodwill,"4,406,535,000","4,381,458,000","3,536,511,000","3,054,769,000","2,319,246,000","2,288,895,000","1,937,444,000","1,690,284,000","1,476,063,000","1,032,973,000","938,783,000","923,807,000","825,881,000","246,232,000",,,,,,
			OtherIntangibleAssets,"850,338,000","928,752,000","743,769,000","584,231,000","215,117,000","245,525,000","153,739,000","106,715,000","108,910,000","69,302,000","67,239,000","71,150,000","74,951,000","68,000","181,880,000","100,364,047","50,846,271","49,327,638",,
		InvestmentsAndAdvances,"139,243,000","179,169,000","208,404,000","183,467,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"139,243,000","179,169,000","208,404,000","183,467,000",,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,"2,146,000","4,621,500","8,555,700","11,712,600",,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,"2,146,000","4,621,500","8,555,700","11,712,600",,
		OtherNonCurrentAssets,"153,110,000","162,912,000","142,965,000","101,562,000","76,195,000","91,668,000","81,123,000","47,727,000","40,898,000","29,046,000","21,329,000","18,973,000","21,472,000","7,157,000","6,845,000","5,117,575","4,153,572","1,441,687",,
TotalLiabilitiesNetMinorityInterest,"7,731,376,000","6,554,650,000","5,160,219,000","4,860,250,000","2,533,155,000","2,852,835,000","2,168,029,000","1,759,362,000","1,555,619,000","885,348,000","840,687,000","861,298,000","842,878,000","163,153,000","98,206,000","84,204,058","29,143,302","55,617,620","67,112,000","77,973,000"
	CurrentLiabilities,"2,178,512,000","1,690,348,000","1,322,724,000","1,210,785,000","751,970,000","750,696,000","677,953,000","487,944,000","397,693,000","225,321,000","168,481,000","167,213,000","163,823,000","61,394,000","47,561,000","29,563,329","21,521,073","23,734,026",,
		PayablesAndAccruedExpenses,"1,411,681,000","1,402,828,000","1,150,637,000","922,081,000","626,581,000","650,366,000","565,278,000","356,905,000","341,900,000","160,465,000","145,327,000","140,546,000","142,043,000","48,696,000","39,210,000","25,393,741","17,938,227","15,812,821",,
			Payables,"942,795,000","942,398,000","788,613,000","633,773,000","415,588,000","400,202,000","366,509,000","222,083,000","210,875,000","76,437,000","51,300,000","65,411,000","68,871,000","19,192,000","15,496,000","8,423,676","6,831,288","4,535,537",,
				AccountsPayable,"942,795,000","942,398,000","788,613,000","633,773,000","415,588,000","400,202,000","349,069,000","219,335,000","210,875,000","76,437,000","51,300,000","65,411,000","68,871,000","19,192,000","15,496,000","8,423,676","6,831,288","4,535,537",,
				TotalTaxPayable,,,,,,,"17,440,000","2,748,000",,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,"17,440,000","2,748,000",,,,,,,,,,,,
			CurrentAccruedExpenses,"468,886,000","460,430,000","362,024,000","288,308,000","210,993,000","250,164,000","198,769,000","134,822,000","131,025,000","84,028,000","94,027,000","75,135,000","73,172,000","29,504,000","23,714,000","16,970,065","11,106,939","11,277,284",,
		CurrentProvisions,,,,"39,548,000","37,759,000",,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"547,894,000","121,826,000","126,360,000","66,109,000","56,034,000","63,515,000","41,535,000","71,716,000","29,524,000","52,888,000","10,063,000","21,934,000","16,936,000","8,485,000","1,481,000","317,026","1,553,274","6,449,438",,
			CurrentDebt,"326,367,000","121,826,000","126,360,000","66,109,000","56,034,000","63,515,000","41,535,000","71,716,000","29,524,000","52,888,000","10,063,000","21,934,000","16,936,000","8,485,000","1,481,000","317,026","1,553,274","6,449,438",,
				OtherCurrentBorrowings,"326,367,000",,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"221,527,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,"9,224,000","9,259,000","4,733,000","4,844,000","3,859,000","3,440,000","2,601,818","2,029,572","1,363,375",,
			CurrentDeferredRevenue,,,,,,,,,,"9,224,000","9,259,000","4,733,000","4,844,000","3,859,000","3,440,000","2,601,818","2,029,572","1,363,375",,
		OtherCurrentLiabilities,"218,937,000","165,694,000","45,727,000","183,047,000","31,596,000","36,815,000","71,140,000","59,323,000","26,269,000","2,744,000","3,832,000",,,"354,000","3,430,000","1,250,744",,"108,392",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,552,864,000","4,864,302,000","3,837,495,000","3,649,465,000","1,781,185,000","2,102,139,000","1,490,076,000","1,271,418,000","1,157,926,000","660,027,000","672,206,000","694,085,000","679,055,000","101,759,000","50,645,000","54,640,729","7,622,229","31,883,594",,
		LongTermDebtAndCapitalLeaseObligation,"4,852,986,000","4,188,674,000","3,277,620,000","3,275,662,000","1,528,668,000","1,801,047,000","1,264,246,000","1,046,762,000","926,552,000","548,066,000","592,982,000","620,940,000","641,526,000","91,962,000","45,996,000","49,944,666","2,444,118","27,755,797",,
			LongTermDebt,"3,715,389,000","4,188,674,000","3,277,620,000","3,275,662,000","1,528,668,000","1,801,047,000","1,264,246,000","1,046,762,000","926,552,000","548,066,000","592,982,000","620,940,000","641,526,000","91,962,000","45,996,000","49,944,666","2,444,118","27,755,797",,
			LongTermCapitalLeaseObligation,"1,137,597,000",,,,,,,,,,"592,982,000",,,,,,,,,
		NonCurrentDeferredLiabilities,"310,129,000","311,434,000","252,359,000","199,657,000","127,239,000","181,662,000","133,822,000","102,275,000","88,796,000","66,059,000","52,209,000","43,518,000","25,607,000","1,848,000",,,,,,
