name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,12/31/1989,12/31/1988
				AccountsPayable,"4,016,000,000",,,,"3,053,000,000",,,"3,310,000,000","306,000,000",,,,"340,000,000",,,,"426,000,000",,,,"457,000,000",,,,"450,000,000",,,,"623,000,000",,,,"271,000,000",,,,"587,000,000",,,,"506,800,000",,,,"359,500,000","1,468,300,000","1,476,600,000","1,152,600,000","371,000,000","681,100,000","674,000,000","610,700,000","228,900,000","490,500,000","489,900,000","591,400,000","194,600,000","840,800,000","586,300,000","593,700,000","599,900,000","476,400,000","427,000,000","392,700,000","380,300,000","362,200,000","338,800,000","390,000,000","347,000,000","331,600,000","301,900,000","312,100,000","271,400,000","315,500,000","342,900,000","493,500,000","525,900,000","459,444,000","386,303,000","379,173,000","349,062,000","359,600,000","338,300,000","343,800,000","349,700,000","338,400,000","337,700,000","349,400,000","348,100,000","337,400,000","326,900,000","363,200,000","180,000,000","150,600,000","167,700,000","174,900,000","199,200,000","138,600,000","162,500,000","69,700,000","60,900,000","53,700,000","53,000,000","47,000,000","36,300,000","33,100,000","39,800,000","39,000,000","34,300,000","34,500,000","38,200,000","41,400,000","30,900,000","40,000,000","36,500,000","36,600,000","31,400,000",,
				TotalTaxPayable,"43,000,000",,,,"47,000,000",,,"109,000,000","16,000,000",,,,"25,000,000",,,,"14,000,000",,,,"5,000,000",,,,"12,000,000",,,,"10,000,000",,,,,,,,"266,200,000",,,,"10,100,000",,,,"520,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"43,000,000",,,,"47,000,000",,,"57,000,000","16,000,000",,,,"25,000,000",,,,"14,000,000",,,,"5,000,000",,,,"3,000,000",,,,"2,000,000",,,,,,,,"218,700,000",,,,"1,200,000",,,,"469,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"258,000,000",,,,"526,000,000",,,"258,000,000","84,000,000",,,,"84,000,000",,,,"318,000,000",,,,"291,000,000",,,,"301,000,000",,,,"183,000,000",,,,"578,000,000",,,,"28,500,000",,,,"29,600,000",,,,"29,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"596,000,000",,,,"621,000,000",,,"467,000,000","70,000,000",,,,"63,000,000",,,,"49,000,000",,,,"29,000,000",,,,"26,000,000",,,,"91,000,000",,,,,,,,"76,600,000",,,,"122,400,000",,,,"114,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"103,000,000",,,,"105,000,000",,,"178,000,000","75,000,000",,,,"35,000,000",,,,"46,000,000",,,,"58,000,000",,,,"55,000,000",,,,"65,000,000",,,,,,,,"207,600,000",,,,"110,400,000",,,,"159,500,000",,,,"152,900,000",,,,"83,100,000",,,,"89,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,"103,000,000",,,,"105,000,000",,,"106,000,000","33,000,000",,,,"35,000,000",,,,"34,000,000",,,,"36,000,000",,,,"36,000,000",,,,"42,000,000",,,,,,,,"48,700,000",,,,"42,900,000",,,,"26,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"148,000,000",,,,"156,000,000",,,"130,000,000","72,000,000",,,,"58,000,000",,,,"85,000,000",,,,"52,000,000",,,,"41,000,000",,,,"30,000,000",,,,,,,,"26,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"567,000,000",,,,"525,000,000",,,"342,000,000","133,000,000",,,,"108,000,000",,,,"128,000,000",,,,"113,000,000",,,,"159,000,000",,,,"101,000,000",,,,"446,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,692,000,000","3,007,000,000","2,320,000,000","2,849,000,000","1,632,000,000","5,779,000,000","4,477,000,000","2,615,000,000","730,000,000","785,000,000","824,000,000","905,000,000","884,000,000","1,036,000,000","921,000,000","853,000,000","517,000,000","414,000,000","495,000,000","495,000,000","1,033,000,000","980,000,000","430,000,000","496,000,000","967,000,000","609,000,000","495,000,000","581,000,000","615,000,000","573,000,000","690,000,000","1,250,000,000","832,000,000","882,000,000","1,117,000,000","1,694,000,000","1,871,300,000","993,400,000","1,075,700,000","850,600,000","728,800,000","548,200,000","820,400,000","621,400,000","1,432,200,000","1,676,500,000","932,500,000","103,700,000","90,200,000","92,300,000","86,800,000","496,000,000","558,300,000","930,700,000","957,500,000","606,100,000","253,400,000","104,900,000","103,500,000","104,500,000","103,800,000","96,200,000","92,700,000","59,200,000","177,500,000","146,800,000","234,800,000","267,700,000","476,400,000","496,600,000","457,500,000","521,500,000","501,100,000","340,600,000","322,700,000","538,900,000","494,500,000","542,526,000","472,294,000","475,935,000","481,941,000","379,900,000","187,200,000","94,200,000","95,300,000","108,300,000","80,800,000","99,100,000","104,700,000","140,300,000","300,000","140,300,000","1,800,000","89,000,000","89,100,000","71,600,000","165,800,000","64,300,000","41,100,000",,"600,000","3,400,000","4,700,000","43,000,000","75,200,000","3,000,000","6,500,000","6,300,000","20,300,000","6,800,000","27,500,000","42,500,000","29,700,000","39,500,000","48,400,000","48,700,000","69,600,000","82,700,000","4,600,000"
			CurrentDebt,"1,478,000,000","2,788,000,000","2,320,000,000","2,849,000,000","1,632,000,000","5,779,000,000","4,477,000,000","2,615,000,000","730,000,000","785,000,000","824,000,000","905,000,000","884,000,000","1,036,000,000","921,000,000","853,000,000","517,000,000","414,000,000","495,000,000","495,000,000","1,033,000,000","980,000,000","430,000,000","496,000,000","967,000,000","609,000,000","495,000,000","581,000,000","615,000,000","573,000,000","690,000,000","1,250,000,000","832,000,000","882,000,000","1,117,000,000","1,694,000,000","1,871,300,000","993,400,000","1,075,700,000","850,600,000","728,800,000","548,200,000","820,400,000","621,400,000","1,432,200,000","1,676,500,000","932,500,000","103,700,000","90,200,000","92,300,000","86,800,000","496,000,000","558,300,000","930,700,000","957,500,000","606,100,000","253,400,000","104,900,000","103,500,000","104,500,000","103,800,000","96,200,000","92,700,000","59,200,000","177,500,000","146,800,000","234,800,000","267,700,000","476,400,000","496,600,000","457,500,000","521,500,000","501,100,000","340,600,000","322,700,000","538,900,000","494,500,000","542,526,000","472,294,000","475,935,000","481,941,000","379,900,000","187,200,000","94,200,000","95,300,000","108,300,000","80,800,000","99,100,000","104,700,000","140,300,000","300,000","140,300,000","1,800,000","89,000,000","89,100,000","71,600,000","165,800,000","64,300,000","41,100,000",,"600,000","3,400,000","4,700,000","43,000,000","75,200,000","3,000,000","6,500,000","6,300,000","20,300,000","6,800,000","27,500,000","42,500,000","29,700,000","39,500,000","48,400,000","48,700,000","69,600,000","82,700,000","4,600,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CommercialPaper,"650,000,000",,,,"391,000,000",,,"1,851,000,000","730,000,000",,,,"389,000,000",,,,"517,000,000",,,,"536,000,000",,,,"470,000,000",,,,"369,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"326,000,000",,,,"238,000,000",,,"240,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"502,000,000","2,788,000,000",,,"1,003,000,000",,,"524,000,000","730,000,000","785,000,000","824,000,000","905,000,000","495,000,000","1,036,000,000","921,000,000","853,000,000","517,000,000","414,000,000","495,000,000","495,000,000","497,000,000","980,000,000","430,000,000","496,000,000","497,000,000","609,000,000","495,000,000","581,000,000","246,000,000","573,000,000","690,000,000","1,250,000,000","832,000,000","882,000,000","1,117,000,000","1,694,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"214,000,000","219,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,117,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,693,000,000",,,,"1,625,000,000","28,000,000","28,000,000","2,081,000,000","87,000,000",,,,"59,000,000",,,,"80,000,000",,,,"81,000,000",,,,"60,000,000",,,,"85,000,000",,,,,,,,"53,200,000",,,,,,,,,,,,"42,100,000",,,,"25,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,"0","28,000,000","28,000,000","36,000,000","36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"1,693,000,000",,,,"1,625,000,000",,,"2,045,000,000","51,000,000",,,,"59,000,000",,,,"80,000,000",,,,"81,000,000",,,,"60,000,000",,,,"85,000,000",,,,,,,,"53,200,000",,,,,,,,,,,,"42,100,000",,,,"25,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"13,000,000",,,,"45,000,000",,,"81,000,000","29,000,000","35,000,000","42,000,000","43,000,000","41,000,000","58,000,000","62,000,000","78,000,000","84,000,000","81,000,000","75,000,000","86,000,000","79,000,000","49,000,000","40,000,000","39,000,000","42,000,000","43,000,000","49,000,000","48,000,000","51,000,000","58,000,000","69,000,000","75,000,000","67,000,000","82,000,000","54,000,000","61,000,000","74,800,000","92,100,000",,"86,600,000","51,800,000",,,,,,,,"345,700,000",,,,"208,000,000",,,,"558,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,"-100,000",,"100,000",,,"149,900,000",,"100,000",,"-100,000","3,300,000","100,000","100,000",,"500,000",,,,,"-100,000",,,"100,000",,"3,200,000",,,,"100,000",,,,"36,800,000","25,700,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"14,801,000,000","14,731,000,000","14,652,000,000","13,114,000,000","12,742,000,000","12,641,000,000","12,942,000,000","13,036,000,000","7,093,000,000","7,303,000,000","7,291,000,000","7,351,000,000","7,359,000,000","7,492,000,000","7,500,000,000","7,379,000,000","7,340,000,000","7,381,000,000","7,298,000,000","7,278,000,000","6,734,000,000","6,624,000,000","7,098,000,000","7,016,000,000","6,217,000,000","6,159,000,000","6,102,000,000","6,488,000,000","6,440,000,000","6,355,000,000","6,305,000,000","5,979,000,000","6,216,000,000","6,190,000,000","5,900,000,000","5,769,000,000","5,623,300,000","4,481,300,000","4,459,400,000","4,977,300,000","4,861,600,000","4,897,400,000","4,354,500,000","4,058,500,000","3,044,100,000","2,766,100,000","2,959,500,000","2,727,000,000","2,696,000,000","2,720,400,000","2,575,800,000","2,509,300,000","2,333,200,000","1,773,800,000","1,743,400,000","2,147,200,000","2,129,300,000","2,110,200,000","2,100,100,000","2,063,800,000","2,037,500,000","2,055,900,000","2,031,000,000","2,053,000,000","2,035,700,000","2,030,900,000","2,076,900,000","2,044,600,000","1,769,700,000","1,764,300,000","1,765,500,000","1,752,500,000","1,738,300,000","1,739,500,000","1,737,400,000","1,124,200,000","1,113,200,000","1,109,107,000","1,112,632,000","1,111,820,000","1,123,441,000","1,124,100,000","1,333,900,000","1,527,900,000","1,635,500,000","1,502,100,000","1,559,600,000","1,689,800,000","1,746,900,000","1,752,800,000","1,852,000,000","1,921,900,000","900,700,000","909,700,000","904,900,000","979,700,000","974,800,000","937,800,000","939,900,000","2,100,000","1,900,000","19,300,000","18,700,000","20,400,000","21,400,000","22,800,000","50,200,000","53,700,000","54,000,000","57,500,000","60,600,000","63,500,000","66,000,000","75,100,000","75,800,000","78,000,000","78,700,000","82,200,000","85,000,000"
		LongTermProvisions,"1,650,000,000","1,662,000,000","1,657,000,000","1,675,000,000","1,673,000,000","1,693,000,000","1,617,000,000","1,486,000,000","651,000,000","632,000,000","640,000,000","635,000,000","643,000,000","610,000,000","623,000,000","600,000,000","574,000,000","568,000,000","557,000,000","595,000,000","589,000,000","608,000,000","599,000,000","583,000,000","557,000,000","574,000,000","592,000,000","619,000,000","645,000,000","607,000,000","638,000,000","560,000,000","615,000,000","614,000,000",,"488,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"9,412,000,000","9,348,000,000","9,328,000,000","7,917,000,000","7,591,000,000","7,587,000,000","7,586,000,000","8,091,000,000","3,711,000,000","3,709,000,000","3,708,000,000","3,707,000,000","3,707,000,000","3,714,000,000","3,713,000,000","3,711,000,000","3,710,000,000","3,709,000,000","3,710,000,000","3,709,000,000","3,213,000,000","3,212,000,000","3,711,000,000","3,709,000,000","2,970,000,000","2,969,000,000","2,968,000,000","3,467,000,000","3,466,000,000","3,465,000,000","3,464,000,000","3,457,000,000","3,705,000,000","3,704,000,000","3,704,000,000","3,707,000,000","3,707,200,000","2,721,600,000","2,720,600,000","3,320,100,000","3,319,300,000","3,499,000,000","3,082,100,000","2,824,700,000","1,739,500,000","1,339,400,000","1,339,200,000","1,339,500,000","1,339,400,000","1,337,900,000","1,337,400,000","1,337,600,000","1,357,100,000","857,100,000","857,100,000","1,257,300,000","1,257,600,000","1,257,800,000","1,258,100,000","1,258,500,000","1,258,600,000","1,267,900,000","1,268,100,000","1,268,400,000","1,268,600,000","1,269,200,000","1,269,400,000","1,269,700,000","1,019,900,000","1,022,600,000","1,022,300,000","1,022,700,000","1,013,700,000","1,013,700,000","1,013,700,000","413,700,000","413,700,000","413,803,000","436,662,000","436,865,000","437,020,000","444,300,000","588,700,000","816,900,000","933,300,000","840,900,000","924,100,000","1,079,200,000","1,130,000,000","1,175,600,000","1,270,700,000","1,365,800,000","620,000,000","639,700,000","639,800,000","714,400,000","714,500,000","772,400,000","772,800,000","2,000,000","2,000,000","19,300,000","18,700,000","20,400,000","21,300,000","22,900,000","50,200,000","53,700,000","54,000,000","57,500,000","60,600,000","63,500,000","66,100,000","75,200,000","75,700,000","78,100,000","78,700,000","82,200,000","85,000,000"
			LongTermDebt,"8,553,000,000","8,555,000,000","9,328,000,000","7,917,000,000","7,591,000,000","7,587,000,000","7,586,000,000","8,091,000,000","3,711,000,000","3,709,000,000","3,708,000,000","3,707,000,000","3,707,000,000","3,714,000,000","3,713,000,000","3,711,000,000","3,710,000,000","3,709,000,000","3,710,000,000","3,709,000,000","3,213,000,000","3,212,000,000","3,711,000,000","3,709,000,000","2,970,000,000","2,969,000,000","2,968,000,000","3,467,000,000","3,466,000,000","3,465,000,000","3,464,000,000","3,457,000,000","3,705,000,000","3,704,000,000","3,704,000,000","3,707,000,000","3,707,200,000","2,721,600,000","2,720,600,000","3,320,100,000","3,319,300,000","3,499,000,000","3,082,100,000","2,824,700,000","1,739,500,000","1,339,400,000","1,339,200,000","1,339,500,000","1,339,400,000","1,337,900,000","1,337,400,000","1,337,600,000","1,357,100,000","857,100,000","857,100,000","1,257,300,000","1,257,600,000","1,257,800,000","1,258,100,000","1,258,500,000","1,258,600,000","1,267,900,000","1,268,100,000","1,268,400,000","1,268,600,000","1,269,200,000","1,269,400,000","1,269,700,000","1,019,900,000","1,022,600,000","1,022,300,000","1,022,700,000","1,013,700,000","1,013,700,000","1,013,700,000","413,700,000","413,700,000","413,803,000","436,662,000","436,865,000","437,020,000","444,300,000","588,700,000","816,900,000","933,300,000","840,900,000","924,100,000","1,079,200,000","1,130,000,000","1,175,600,000","1,270,700,000","1,365,800,000","620,000,000","639,700,000","639,800,000","714,400,000","714,500,000","772,400,000","772,800,000","2,000,000","2,000,000","19,300,000","18,700,000","20,400,000","21,300,000","22,900,000","50,200,000","53,700,000","54,000,000","57,500,000","60,600,000","63,500,000","66,100,000","75,200,000","75,700,000","78,100,000","78,700,000","82,200,000","85,000,000"
			LongTermCapitalLeaseObligation,"859,000,000","793,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"3,145,000,000","3,137,000,000","3,082,000,000","2,955,000,000","2,907,000,000","2,701,000,000","3,017,000,000","2,762,000,000","2,205,000,000","2,375,000,000","2,375,000,000","2,452,000,000","2,463,000,000","2,407,000,000","2,399,000,000","2,449,000,000","2,438,000,000","2,358,000,000","2,284,000,000","2,226,000,000","2,201,000,000","2,150,000,000","2,115,000,000","2,046,000,000","2,013,000,000","1,915,000,000","1,843,000,000","1,592,000,000","1,482,000,000","1,392,000,000","1,222,000,000","1,094,000,000","1,052,000,000","1,064,000,000","901,000,000","799,000,000","1,078,400,000","967,700,000","1,009,100,000","988,500,000","999,300,000","881,100,000","769,800,000","701,900,000","794,200,000","1,020,700,000","1,237,900,000","1,015,500,000","988,100,000","1,019,400,000","893,100,000","835,100,000","632,100,000","575,600,000","555,700,000","561,500,000","543,300,000","534,300,000","527,500,000","504,600,000","499,400,000","503,400,000","474,100,000","496,300,000","484,200,000","467,700,000","516,000,000","482,900,000","468,900,000","462,500,000","467,700,000","458,900,000","457,600,000",,,,"435,100,000","425,376,000","426,173,000","419,638,000","409,371,000","402,700,000","452,200,000","429,700,000","417,900,000","385,800,000","361,500,000","335,600,000","338,400,000","297,900,000","301,000,000","273,300,000","28,500,000","19,500,000","15,300,000","9,200,000","4,700,000","1,600,000","1,000,000",,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"3,145,000,000","3,137,000,000","3,082,000,000","2,955,000,000","2,907,000,000","2,701,000,000","3,017,000,000","2,762,000,000","2,205,000,000","2,375,000,000","2,375,000,000","2,452,000,000","2,463,000,000","2,407,000,000","2,399,000,000","2,449,000,000","2,438,000,000","2,358,000,000","2,284,000,000","2,226,000,000","2,201,000,000","2,150,000,000","2,115,000,000","2,046,000,000","2,013,000,000","1,915,000,000","1,843,000,000","1,592,000,000","1,482,000,000","1,392,000,000","1,222,000,000","1,094,000,000",,"1,064,000,000","901,000,000","799,000,000","1,078,400,000","967,700,000","1,009,100,000","988,500,000","999,300,000","881,100,000","769,800,000","701,900,000","794,200,000","1,020,700,000","1,237,900,000","1,015,500,000","988,100,000","1,019,400,000","893,100,000","835,100,000","632,100,000","575,600,000","555,700,000","561,500,000","543,300,000","534,300,000","527,500,000","504,600,000","499,400,000","503,400,000","474,100,000","496,300,000","484,200,000","467,700,000","516,000,000","482,900,000","468,900,000","462,500,000","467,700,000","458,900,000","457,600,000",,,,"435,100,000","425,376,000","426,173,000","419,638,000","409,371,000","402,700,000","452,200,000","429,700,000","417,900,000","385,800,000","361,500,000","335,600,000","338,400,000","297,900,000","301,000,000","273,300,000","28,500,000","19,500,000","15,300,000","9,200,000","4,700,000","1,600,000","1,000,000",,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,052,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"520,000,000","488,000,000","329,900,000","267,800,000","269,900,000","215,900,000","134,800,000","135,000,000","133,600,000","131,500,000","133,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"433,000,000","425,000,000","420,000,000","405,000,000","395,000,000","446,000,000","530,000,000","519,000,000","440,000,000","492,000,000","475,000,000","458,000,000","443,000,000","621,000,000","613,000,000","447,000,000","431,000,000","524,000,000","518,000,000","507,000,000","503,000,000","422,000,000","424,000,000","415,000,000","410,000,000","421,000,000","413,000,000","538,000,000","569,000,000","612,000,000","698,000,000","576,000,000","552,000,000","530,000,000","483,000,000","474,000,000","298,500,000","295,000,000","289,500,000","287,100,000","280,800,000","274,500,000","266,000,000","258,000,000","253,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"433,000,000","425,000,000","420,000,000","405,000,000","395,000,000","446,000,000","530,000,000","519,000,000","440,000,000","492,000,000","475,000,000","458,000,000","443,000,000","621,000,000","613,000,000","447,000,000","431,000,000","524,000,000","518,000,000","507,000,000","503,000,000","422,000,000","424,000,000","415,000,000","410,000,000","421,000,000","413,000,000","538,000,000","569,000,000","612,000,000","698,000,000","576,000,000","552,000,000","530,000,000","483,000,000","474,000,000","298,500,000","295,000,000","289,500,000","287,100,000","280,800,000","274,500,000","266,000,000","258,000,000","253,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,"35,000,000","38,000,000","42,000,000","50,000,000","56,000,000","70,000,000","77,000,000","98,000,000","109,000,000","119,000,000","114,000,000","129,000,000","115,000,000","107,000,000","111,000,000","123,000,000","129,000,000","138,000,000","146,000,000","157,000,000","167,000,000","178,000,000","190,000,000","198,000,000","204,000,000","193,000,000","184,000,000","175,000,000","203,700,000","223,600,000","165,200,000","159,700,000","123,200,000","104,200,000","100,300,000","139,100,000","120,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"161,000,000","159,000,000","165,000,000","162,000,000","176,000,000","214,000,000","192,000,000","178,000,000","51,000,000","57,000,000","51,000,000","49,000,000","47,000,000","70,000,000","75,000,000","74,000,000","78,000,000","103,000,000","115,000,000","112,000,000","113,000,000","125,000,000","138,000,000","140,000,000","138,000,000","142,000,000","140,000,000","115,000,000","111,000,000","101,000,000","93,000,000","94,000,000","88,000,000","85,000,000","108,000,000","126,000,000","5,600,000","5,600,000","5,100,000","6,000,000","4,200,000","3,600,000","2,700,000","3,300,000","3,200,000","406,000,000","382,400,000","372,000,000","368,500,000","363,100,000","345,300,000","336,600,000","344,000,000","341,100,000","330,600,000","328,400,000","328,400,000","318,100,000","314,500,000","300,700,000","279,500,000","284,600,000","288,800,000","288,300,000","282,900,000","294,000,000","291,500,000","292,000,000","280,900,000","279,200,000","275,500,000","270,900,000","267,000,000","725,800,000","723,700,000","710,500,000","264,400,000","269,928,000","249,797,000","255,317,000","277,050,000","277,100,000","293,000,000","281,300,000","284,300,000","275,400,000","274,000,000","275,000,000","278,500,000","279,300,000","280,300,000","282,800,000","252,200,000","250,500,000","249,800,000","256,100,000","255,600,000","163,800,000","166,100,000","100,000","-100,000",,,,"100,000","-100,000",,,,,,,"-100,000","-100,000","100,000","-100,000",,,
