name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
		GainOnSaleOfPPE,"-2,179,000,000","-2,179,000,000","-4,148,000,000","-3,489,000,000","-355,000,000","-1,966,000,000","-1,064,000,000",,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,145,000,000","1,145,000,000","580,000,000","1,074,000,000","1,234,000,000","10,171,000,000","970,000,000","694,000,000","928,000,000",,,,,,,,,,,,,
PretaxIncome,"14,167,000,000","14,167,000,000","13,081,000,000","2,593,000,000","784,000,000","14,035,000,000","15,931,000,000","13,714,000,000","9,521,000,000","5,598,000,000","4,773,000,000","12,277,000,000","8,141,000,000","12,973,639,453","6,490,319,302.5","7,104,607,338.5","6,466,625,879.2","6,105,475,029.15","6,316,953,179.52","5,497,853,719.68","4,333,779,347.4","1,394,566,747.2"
TaxProvision,"2,795,000,000","2,795,000,000","2,824,000,000","743,000,000","154,000,000","3,473,000,000","3,876,000,000","3,306,000,000","2,425,000,000","1,371,000,000","922,000,000","2,721,000,000","1,801,000,000","3,659,421,385.36","2,761,547,005","2,171,295,163.5","2,079,628,564.85","1,888,378,465.4","1,751,939,738.88","1,041,125,843.52","1,103,631,760.8","555,566,783.04"
NetIncomeCommonStockholders,"11,330,000,000","11,330,000,000","10,197,000,000","1,828,000,000","625,000,000","10,562,000,000","12,055,000,000","10,408,000,000","7,096,000,000","4,227,000,000","3,851,000,000","9,556,000,000","33,912,000,000","9,313,144,220.88","3,728,663,132.5","4,933,078,043.5","4,386,997,314.35","4,217,096,563.75","4,565,013,440.64","4,456,727,876.16","3,230,147,586.6","838,999,964.16"
	NetIncome,"11,330,000,000","11,330,000,000","10,197,000,000","1,828,000,000","625,000,000","10,562,000,000","12,055,000,000","10,408,000,000","7,096,000,000","4,227,000,000","3,851,000,000","9,556,000,000","33,912,000,000","9,313,144,220.88","3,728,663,132.5","4,933,078,043.5","4,386,997,314.35","4,217,096,563.75","4,565,013,440.64","4,456,727,876.16","3,230,147,586.6","838,999,964.16"
		NetIncomeIncludingNoncontrollingInterests,"11,372,000,000","11,372,000,000","10,257,000,000","1,850,000,000","630,000,000","10,562,000,000","12,055,000,000","10,408,000,000","7,096,000,000","4,227,000,000","3,851,000,000","9,556,000,000","33,913,000,000","9,314,218,067.64","3,728,772,297.5","4,933,312,175","4,386,997,314.35","4,207,469,075.3","4,549,765,217.28","4,421,421,864.96","3,373,686,185.4","1,203,136,147.2"
			NetIncomeContinuousOperations,"11,372,000,000","11,372,000,000","10,257,000,000","1,850,000,000","630,000,000","10,562,000,000","12,055,000,000","10,408,000,000","7,096,000,000","4,227,000,000","3,851,000,000","9,556,000,000","6,340,000,000","9,313,144,220.88","3,728,663,132.5","4,933,078,043.5","4,386,997,314.35","4,217,096,563.75","4,565,013,440.64","4,456,727,876.16","3,230,147,586.6","838,999,964.16"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,"0","27,573,000,000",,,,,,,,,
		MinorityInterests,"-42,000,000","-42,000,000","-60,000,000","-22,000,000","-5,000,000",,,,,,"0","0","-1,000,000","-1,073,846.76","-109,165","-234,131.5",,"9,627,488.45","15,248,223.36","35,306,011.2","-143,538,598.8","-364,136,183.04"
AverageDilutionEarnings,,,,,"0",,"211,000,000","210,000,000","212,000,000",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"11,330,000,000","11,330,000,000","10,197,000,000","1,828,000,000","625,000,000","10,562,000,000","12,266,000,000","10,618,000,000","7,308,000,000","4,227,000,000","3,851,000,000","9,556,000,000","33,912,000,000","9,313,144,220.88","3,728,663,132.5","4,933,078,043.5","4,386,997,314.35","4,217,096,563.75","4,565,013,440.64","4,456,727,876.16","3,230,147,586.6","838,999,964.16"
BasicEPS,,,"3.3","0.7","0.3","4.4","5.1","4.4","3","1.8","1.6","4","14.3","7.101","2.997","3.902","3.491","3.361","3.64","3.601","2.896","0.828"
DilutedEPS,,,"3.3","0.7","0.3","4.4","4.9","4.3","3","1.8","1.6","4","14.2","7.101","2.997","3.902","3.481","3.361","3.64","3.601","2.896","0.828"
BasicAverageShares,,,"3,059,800,000","2,456,700,000","2,394,700,000","2,394,700,000","2,385,200,000","2,365,800,000","2,356,500,000","2,356,400,000","2,356,200,000","2,376,700,000","2,375,100,000","1,303,656,600","1,259,901,800","1,257,039,800","1,256,124,200","1,255,301,000","1,255,299,600","1,255,299,600","1,120,822,400","973,000,000"
DilutedAverageShares,,,"3,059,800,000","2,456,700,000","2,394,700,000","2,394,700,000","2,479,500,000","2,465,600,000","2,466,400,000","2,378,500,000","2,370,400,000","2,389,500,000","2,394,100,000","1,316,108,900","1,264,930,600","1,260,747,600","1,260,724,100","1,256,868,300","1,255,299,600","1,255,299,600","1,121,967,900","973,000,000"
TotalOperatingIncomeAsReported,,,,,,,,,,"5,391,000,000","5,159,000,000",,,"10,342,313,111.6","9,258,392,815","8,073,201,280.5","7,956,146,521.3","8,514,052,440.55","7,321,986,594.24","5,263,310,879.04","5,215,968,799.2","2,815,350,173.76"
TotalExpenses,"276,673,000,000","276,673,000,000","277,593,000,000","263,452,000,000","266,976,000,000","260,265,000,000","264,714,000,000","279,271,000,000","237,324,000,000","160,190,000,000","166,139,000,000","142,924,000,000","124,222,000,000","89,340,083,773.56","84,956,351,270","79,011,227,015","71,375,508,969.55","59,122,307,233.65","33,245,125,237.44","24,129,344,931.84","18,447,868,092.6","14,631,663,683.52"
NetIncomeFromContinuingAndDiscontinuedOperation,"11,330,000,000","11,330,000,000","10,197,000,000","1,828,000,000","625,000,000","10,562,000,000","12,055,000,000","10,408,000,000","7,096,000,000","4,227,000,000","3,851,000,000","9,556,000,000","33,912,000,000","9,313,144,220.88","3,728,663,132.5","4,933,078,043.5","4,386,997,314.35","4,217,096,563.75","4,565,013,440.64","4,456,727,876.16","3,230,147,586.6","838,999,964.16"
NormalizedIncome,"12,946,439,000","12,946,439,000","13,227,160,000","7,160,866,000","3,769,444,000","16,380,431,000","12,559,162,000","9,255,838,000","6,842,700,000","36,042,763,665.595","2,865,860,465.116","7,842,816,323.206","17,530,762,682.717","7,557,929,590.409","5,152,602,035.5","4,908,814,869.111","4,321,874,804.394","4,669,653,066.947","4,576,828,369.791","4,440,649,604.227","4,074,796,910.31","1,051,706,986.208"
InterestIncome,"1,272,000,000","1,272,000,000","1,712,000,000","1,647,000,000","1,160,000,000","438,000,000","283,000,000","173,000,000","240,000,000","230,000,000","142,000,000","91,000,000","239,000,000",,,,,,,,,
InterestExpense,"2,016,000,000","2,016,000,000","1,567,000,000","5,237,000,000","4,908,000,000","4,533,000,000","4,341,000,000","4,035,000,000","3,129,000,000","1,474,000,000","1,749,000,000","1,036,000,000","2,411,000,000",,,,,,,,,
NetInterestIncome,"-812,000,000","-812,000,000","7,000,000","-3,856,000,000","-4,117,000,000","-4,392,000,000","-4,340,000,000","-4,265,000,000","-3,349,000,000","-1,244,000,000","-1,607,000,000","-945,000,000","-2,172,000,000",,,,,,,,,
EBIT,"16,183,000,000","16,183,000,000","14,648,000,000","7,830,000,000","5,692,000,000","18,568,000,000","20,272,000,000","17,749,000,000","12,650,000,000","7,072,000,000","6,522,000,000","13,313,000,000","10,552,000,000","10,342,313,111.6","9,258,392,815","8,073,201,280.5","7,956,146,521.3","8,514,052,440.55","7,321,986,594.24","5,263,310,879.04","5,215,968,799.2","2,815,350,173.76"
EBITDA,"99,263,000,000"
ReconciledCostOfRevenue,"107,108,000,000","107,108,000,000","121,769,000,000","119,972,000,000","133,042,000,000","128,486,000,000","130,122,000,000","151,437,000,000","122,842,000,000","59,188,000,000","51,693,000,000","25,256,000,000","16,577,000,000","25,110,043,687.2","19,068,084,475","14,753,400,871","12,272,969,958.1","8,056,634,984.15","5,662,355,725.44","4,268,103,545.28","4,724,810,832.6","4,999,447,079.04"
ReconciledDepreciation,"83,080,000,000","83,080,000,000","75,777,000,000","77,492,000,000","76,805,000,000","76,738,000,000","73,868,000,000","68,196,000,000","61,057,000,000","58,021,000,000","54,433,000,000","47,587,000,000","47,678,000,000","22,709,747,805.88","26,605,545,647.5","26,326,577,430.5","25,183,821,042.6","22,221,890,694.45","12,638,219,238.72","8,262,227,476.8","5,727,390,163.2","3,776,393,871.36"
NetIncomeFromContinuingOperationNetMinorityInterest,"11,330,000,000","11,330,000,000","10,197,000,000","1,828,000,000","625,000,000","10,562,000,000","12,055,000,000","10,408,000,000","7,096,000,000","4,227,000,000","3,851,000,000","9,556,000,000","6,339,000,000","9,313,144,220.88","3,728,663,132.5","4,933,078,043.5","4,386,997,314.35","4,217,096,563.75","4,565,013,440.64","4,456,727,876.16","3,230,147,586.6","838,999,964.16"
TotalUnusualItemsExcludingGoodwill,"-2,013,000,000","-2,013,000,000","-3,865,000,000","-7,469,000,000","-3,911,000,000","-7,727,000,000","-666,000,000","1,518,000,000","340,000,000","-42,135,000,000","1,221,000,000","2,201,000,000","-14,371,000,000","2,444,813,038.84","-2,373,231,505","34,942,108","95,993,427.4","-655,207,294.35","-16,349,208","19,834,279.68","-1,133,237,320.2","-353,556,796.8"
TotalUnusualItems,"-2,013,000,000","-2,013,000,000","-3,865,000,000","-7,469,000,000","-3,911,000,000","-7,727,000,000","-666,000,000","1,518,000,000","340,000,000","-42,135,000,000","1,221,000,000","2,201,000,000","-14,371,000,000","2,444,813,038.84","-2,373,231,505","34,942,108","95,993,427.4","-655,207,294.35","-16,349,208","19,834,279.68","-1,133,237,320.2","-353,556,796.8"
NormalizedEBITDA,"101,276,000,000","101,276,000,000","94,290,000,000","92,791,000,000","86,408,000,000","103,033,000,000","94,806,000,000","84,427,000,000","73,367,000,000","107,228,000,000","59,734,000,000","58,699,000,000","72,601,000,000","30,607,247,878.64","38,237,169,967.5","34,364,836,603","33,043,974,136.5","31,391,150,429.35","19,976,555,040.96","13,505,704,076.16","12,076,596,282.6","6,945,300,841.92"
TaxRateForCalcs,"0.197","0.197","0.216","0.286","0.196","0.247","0.243","0.241","0.255","0.245","0.193","0.222","0.221","0.282","0.4","0.306","0.322","0.309","0.277","0.189","0.255","0.398"
TaxEffectOfUnusualItems,"-396,561,000","-396,561,000","-834,840,000","-2,136,134,000","-766,556,000","-1,908,569,000","-161,838,000","365,838,000","86,700,000","-10,319,236,334.405","235,860,465.116","487,816,323.206","-3,179,237,317.283","689,598,408.369","-949,292,602","10,678,933.611","30,870,917.444","-202,650,791.153","-4,534,278.849","3,756,007.747","-288,587,996.49","-140,849,774.752"
