name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
BasicEPS,,"-2.53","0.29","0.74","0.48","0.24","0.66","0.49","0.4","0.63","0.69","0.33","0.54","0.28","2.08","0.62","0.22","0.22","0.17","0.2","-0.18","0.95","2.06","0.25","-0.5","0.62","0.38","-0.17","-0.2","0.04","0.15","0.5","-0.21",,"-5.1","0.15","0.24",,"0.51","0.41","0.4",,"0.31","0.25","0.18",,"0.39","0.45","0.29",,"0.31","0.26","0.16",,"0.2","0.19","0.13",,"0.17","0.19","0.2",,"0.29","0.36","0.33",,"0.24","0.15","0.07","-0.01",,"-0.09","-0.11","-0.13",,"-0.22","-0.22","-0.26",,"-1.41","-0.47","-0.47"
DilutedEPS,,"-2.53","0.28","0.73","0.46","0.22","0.62","0.47","0.38","0.6","0.66","0.31","0.52","0.27","1.9","0.59","0.22","0.21","0.16","0.19","-0.18","0.9","1.91","0.25","-0.52","0.59","0.37","-0.17","-0.2","0.03","0.14","0.49","-0.21",,"-5.1","0.15","0.23",,"0.48","0.38","0.37",,"0.29","0.23","0.17",,"0.36","0.42","0.27",,"0.28","0.25","0.15",,"0.19","0.18","0.12",,"0.16","0.17","0.18",,"0.27","0.31","0.28",,"0.21","0.14","0.07","-0.01",,"-0.09","-0.11","-0.13",,"-0.22","-0.22","-0.26",,"-1.41","-0.47","-0.47"
BasicAverageShares,,"69,449,000","69,936,000","69,709,000","69,461,000","69,235,000","69,332,000","71,210,000","71,440,000","71,516,000","71,468,000","71,197,000","70,959,000","70,981,000","70,420,000","70,047,000","69,857,000","65,272,000","58,512,000","58,417,000","58,753,000","63,017,000","64,963,000","65,806,000","66,034,000","66,548,000","66,918,000","66,814,000","66,687,000","66,585,000","66,496,000","66,337,000","66,185,000",,"65,908,000","65,614,000","62,942,000",,"61,249,000","61,066,000","60,924,000",,"53,884,000","53,783,000","54,414,000",,"55,964,000","55,672,000","55,547,000",,"55,304,000","54,884,000","54,488,000",,"53,690,000","53,554,000","53,438,000",,"53,099,000","52,111,000","51,431,000",,"50,387,000","50,257,000","48,612,121",,"48,570,833","47,661,000","46,774,000","45,671,000",,"45,488,000","45,396,000","40,798,000",,"40,300,000","40,123,000","39,565,000",,"28,307,000","28,307,000","28,448,936"
DilutedAverageShares,,"69,449,000","70,019,000","69,944,000","69,759,000","69,666,000","71,322,000","73,553,000","74,036,000","74,213,000","74,213,000","73,890,000","73,409,000","72,299,000","78,303,000","77,202,000","70,296,000","65,927,000","58,799,000","58,910,000","58,753,000","69,524,000","71,509,000","65,918,000","66,034,000","70,064,000","67,330,000","66,814,000","66,687,000","66,930,000","66,874,000","66,809,000","66,185,000",,"65,908,000","66,848,000","66,659,000",,"65,825,000","65,562,000","65,504,000",,"58,504,000","58,198,000","58,446,000",,"60,639,000","60,669,000","60,239,000",,"60,210,000","59,665,000","59,264,000",,"58,419,000","58,444,000","58,617,000",,"58,774,000","58,783,000","58,502,000",,"53,885,000","58,110,000","57,292,857",,"55,509,524","51,971,000","50,844,000","45,671,000",,"45,488,000","45,396,000","40,798,000",,"40,300,000","40,123,000","39,565,000",,"28,307,000","28,307,000","28,448,936"
TotalOperatingIncomeAsReported,"370,279,000","18,656,000","138,669,000","126,025,000","86,929,000","130,054,000","127,432,000","136,179,000","73,289,000","128,650,000","120,281,000","94,678,000","44,967,000","24,673,000","36,332,000","20,820,000","-8,549,000","29,587,000","14,688,000","-6,825,000","-25,228,000","3,863,000","-10,852,000","-25,201,000","-8,724,000","27,426,000","23,191,000","-18,195,000","-9,850,000","5,577,000","3,789,000","173,000","-18,087,000","5,964,000","-59,803,000","8,652,000","11,525,000","27,034,000","28,542,000","26,078,000","14,589,000","-3,416,000","18,283,000","13,614,000","8,721,000","21,474,000","20,082,000","19,599,000","13,426,000","15,673,000","15,155,000","12,685,000","7,501,000","10,229,000","10,419,000","7,632,000","6,627,000","10,899,000","9,181,000","11,438,000","9,990,000","17,553,000","16,864,000","18,817,000","16,091,000","15,398,000","11,580,000","6,782,000","3,281,000","-800,000","-2,169,000","-5,339,000","-5,636,000","-6,598,000","-9,704,000","-110,860,000","-10,432,000","-11,799,000","-13,565,000","-12,876,000","-13,979,000",
TotalExpenses,"1,792,676,000","574,658,000","422,779,000","407,029,000","388,210,000","430,269,000","419,215,000","401,181,000","367,463,000","375,088,000","322,868,000","264,254,000","233,098,000","248,557,000","238,543,000","223,142,000","207,224,000","226,603,000","211,606,000","220,423,000","209,815,000","207,274,000","209,465,000","197,688,000","180,202,000","169,592,000","161,439,000","175,680,000","135,823,000","133,549,000","148,589,000","131,432,000","124,307,000","127,405,000","121,198,000","110,311,000","88,686,000","82,920,000","79,704,000","73,338,000","70,412,000","101,602,000","78,075,000","76,644,000","65,044,000","80,064,000","85,332,000","71,721,000","57,889,000","55,016,000","49,194,000","47,124,000","43,779,000","48,209,000","45,640,000","46,046,000","40,085,000","41,051,000","40,443,000","34,692,000","35,858,000","39,346,000","35,646,000","30,378,000","25,297,000","22,872,000","20,334,000","19,205,000","14,833,000","11,146,000","10,732,000","12,454,000","12,405,000","12,659,000","15,483,000","116,989,000","18,054,000","18,952,000","19,321,000","16,521,000","16,363,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"-70,542,000","-175,446,000","20,397,000","51,424,000","33,083,000","16,377,000","45,439,000","35,052,000","28,694,000","45,364,000","49,291,000","23,390,000","38,524,000","19,922,000","146,518,000","43,327,000","15,320,000","14,553,000","9,766,000","11,668,000","-10,309,000","59,751,000","133,595,000","16,622,000","-33,166,000","44,450,000","25,386,000","-11,533,000","-13,171,000","2,355,000","9,878,000","33,245,000","-13,740,000","9,279,000","-336,338,000","9,960,000","15,007,000","-99,986,000","31,310,000","25,229,000","24,353,000","372,105,000","16,703,000","13,338,000","9,749,000","17,414,000","21,963,000","25,195,000","16,066,000","17,511,000","17,154,000","14,456,000","8,608,000","11,722,000","10,719,000","10,439,000","7,036,000","13,759,000","9,093,000","9,953,000","10,310,000","17,433,000","14,503,000","18,018,000","16,042,000","9,269,000","11,657,000","7,121,000","3,376,000","-559,000","-1,894,000","-3,971,000","-4,933,000","-5,294,000","-8,218,000","-9,010,000","-8,875,000","-10,249,000","-12,123,000","-12,119,000","-13,371,000","-13,371,000"
NormalizedIncome,"63,831,000","133,500","40,645,393.343","51,638,040.955","-15,694,495.346","47,673,195.125","19,044,675.6","48,123,015.52","22,881,669.515","46,010,842.441","40,990,082.684","35,866,141.067","25,560,181.639","35,548,683.022","29,559,193.104","10,119,397.472","-5,850,250","18,982,488.738","10,573,424.185","-3,754,215.025","-9,415,890.331","12,141,688.164","7,555,721.095","12,405,500","6,125,500.932","29,776,344.589","26,717,039.454","-12,920,500","-5,032,000","3,432,958.605","7,270,416.446","1,458,766.638","-12,951,071.614","6,880,683.799","-73,798,250","9,960,000","15,007,000","-99,986,000","29,844,425.852","25,305,721.725","15,086,522.141","-1,924,735.298","16,703,000","13,338,000","9,749,000","14,777,703.968","22,611,271.332","22,510,328.974","16,066,000","17,819,365.275","17,154,000","13,702,941.568","8,608,000","11,274,588.534","11,085,554.596","8,588,630.291","7,036,000","14,172,844.283","9,065,926.386","11,205,196.897","10,256,742.92","17,216,011.621","16,097,939.597","18,018,000","14,988,132.1","15,690,025.767","11,657,000","7,662,800","3,376,000","-559,000","-1,894,000","-3,971,000","-4,933,000","-5,294,000","-8,218,000","-9,010,000","-8,875,000","-10,249,000","-11,969,400","-11,972,000","-13,371,000","-13,371,000"
InterestIncome,"86,549,000","37,808,000","19,895,000","15,744,000","13,102,000","28,968,000","17,051,000","20,116,000","17,098,000","11,244,000","11,994,000","8,225,000","11,233,000","6,594,000","6,703,000","6,308,000","6,608,000","4,262,000","5,892,000","6,455,000","5,783,000","7,835,000","11,019,000","8,116,000","1,955,000","4,417,000","6,061,000","5,058,000","4,785,000","4,097,000",,,,"951,000","5,826,000",,,,,,"1,593,000","1,475,000","1,848,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"34,595,000"
NetInterestIncome,"51,954,000","3,213,000","19,895,000","15,744,000","13,102,000","8,219,000","17,051,000","20,116,000","17,098,000","11,244,000","11,994,000","8,225,000","11,233,000","6,594,000","6,703,000","6,308,000","6,608,000","4,262,000","5,892,000","6,455,000","5,783,000","7,835,000","11,019,000","8,116,000","1,955,000","4,417,000","6,061,000","5,058,000","4,785,000","4,097,000","4,388,000","4,782,000","3,531,000","951,000","5,826,000","3,884,000","2,692,000","2,255,000","3,355,000","1,601,000","1,593,000","1,475,000","1,848,000","1,715,000","3,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"289,787,000","-61,836,000","138,669,000","126,025,000","86,929,000","228,705,000","137,986,000","136,179,000","73,289,000","128,650,000","120,281,000","94,678,000","44,967,000","64,867,000","36,332,000","20,820,000","-8,549,000","29,587,000","14,688,000","-6,825,000","-25,228,000","3,863,000","-10,852,000","-10,675,000","-8,724,000","27,426,000","23,191,000","-18,195,000","-9,850,000","5,577,000","3,789,000","173,000","-18,087,000","5,964,000","9,088,000","8,652,000","11,525,000","27,034,000","28,542,000","26,078,000","14,589,000","-3,416,000","18,283,000","13,614,000","8,721,000","21,474,000","20,082,000","19,599,000","13,426,000","15,673,000","15,155,000","12,685,000","7,501,000","8,196,000","10,419,000","7,632,000","6,627,000","10,899,000","9,181,000","11,438,000","9,990,000","17,553,000","16,859,000","18,817,000","16,091,000","15,398,000","11,580,000","6,782,000","3,281,000","-800,000","-2,169,000","-5,339,000","-5,636,000","-6,598,000","-9,704,000","-110,860,000","-10,432,000","-11,799,000","-13,565,000","-12,876,000","-13,979,000","2,384,000"
EBITDA,"345,553,000"
ReconciledCostOfRevenue,"493,428,000","136,242,000","117,352,000","124,311,000","115,523,000","123,045,000","113,815,000","106,473,000","108,707,000","126,670,000","108,571,000","92,324,000","86,572,000","94,558,000","90,327,000","88,917,000","80,894,000","89,054,000","83,017,000","85,992,000","77,317,000","74,384,000","73,784,000","73,642,000","68,531,000","70,053,000","66,514,000","73,140,000","61,357,000","59,761,000","69,438,000","61,622,000","57,111,000","60,733,000","57,142,000","50,622,000","46,851,000","46,449,000","43,734,000","41,356,000","36,871,000","43,441,000","39,731,000","39,988,000","35,132,000","40,718,000","45,255,000","35,152,000","29,210,000","26,752,000","24,465,000","22,629,000","20,856,000","18,986,000","17,500,000","17,290,000","15,742,000","14,932,000","13,535,000","12,092,000","12,955,000","16,234,000","15,365,000","13,007,000","11,007,000","9,264,000","8,313,000","6,908,000","4,839,000","4,081,000","2,266,000","2,117,000","2,185,000","1,854,000","2,211,000","2,685,000","3,523,000","3,369,000","3,177,000","2,620,000","2,123,000",
ReconciledDepreciation,"55,766,000",,,,,,,,,,,,,,,,,,,,,,,,,,"288,000","12,000","12,000","12,000","12,000","12,000","108,000","107,000","107,000","259,000","258,000","249,000","240,000","246,000","2,600,000","2,904,000","412,000","411,000","411,000","411,000","411,000","258,000","257,000","-84,000","257,000","429,000","574,000","3,257,000","3,188,000","3,010,000","2,942,000","3,472,000","3,319,000","3,455,000","3,191,000","2,911,000","2,703,000","2,387,000","2,003,000","1,984,000","1,834,000","1,612,000","1,773,000","1,157,000","1,283,000","2,988,000","3,000,000","2,978,000","2,785,000","2,660,000","2,409,000","2,477,000","2,390,000","2,079,000","1,907,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-70,542,000","-175,446,000","20,397,000","51,424,000","33,083,000","16,377,000","45,439,000","35,052,000","28,694,000","45,364,000","49,291,000","23,390,000","38,524,000","19,922,000","146,518,000","43,327,000","15,320,000","14,553,000","9,766,000","11,668,000","-10,309,000","59,751,000","133,595,000","16,622,000","-33,166,000","44,450,000","25,386,000","-11,533,000","-13,171,000","2,355,000","9,878,000","33,245,000","-13,740,000","9,279,000","-336,338,000","9,960,000","15,007,000","-99,986,000","31,310,000","25,229,000","24,353,000","372,105,000","16,703,000","13,338,000","9,749,000","17,414,000","21,963,000","25,195,000","16,066,000","17,511,000","17,154,000","14,456,000","8,608,000","11,722,000","10,719,000","10,439,000","7,036,000","13,759,000","9,093,000","9,953,000","10,310,000","17,433,000","14,503,000","18,018,000","16,042,000","9,269,000","11,657,000","7,121,000","3,376,000","-559,000","-1,894,000","-3,971,000","-4,933,000","-5,294,000","-8,218,000","-9,010,000","-8,875,000","-10,249,000","-12,123,000","-12,119,000","-13,371,000","-13,371,000"
TotalUnusualItemsExcludingGoodwill,"-179,164,000","-234,106,000","-25,549,000","-315,000","80,806,000","-35,651,000","39,557,000","-16,396,000","7,226,000","-740,000","10,209,000","-16,315,000","15,883,000","-17,394,000","130,852,000","34,925,000","28,227,000","-5,570,000","-1,066,000","19,032,000","-1,085,000","53,081,000","128,599,000","5,622,000","-40,569,000","16,623,000","-1,607,000","1,850,000","-10,852,000","-1,770,000","3,004,000","32,770,000","-860,000","2,588,000","-350,053,000",,,,"1,570,000","-84,000","9,991,000","375,047,000","0","0",,"2,899,000","-779,000","3,137,000",,"-342,000",,"830,000",,"496,000","-404,000","2,006,000",,"-435,000","29,000","-1,338,000","56,000","226,000","-1,675,000",,"1,108,000","-6,748,000",,"-903,000",,,,,,,,,,,"-256,000","-245,000",,
TotalUnusualItems,"-179,164,000","-234,106,000","-25,549,000","-315,000","80,806,000","-35,651,000","39,557,000","-16,396,000","7,226,000","-740,000","10,209,000","-16,315,000","15,883,000","-17,394,000","130,852,000","34,925,000","28,227,000","-5,570,000","-1,066,000","19,032,000","-1,085,000","53,081,000","128,599,000","5,622,000","-40,569,000","16,623,000","-1,607,000","1,850,000","-10,852,000","-1,770,000","3,004,000","32,770,000","-860,000","2,588,000","-350,053,000",,,,"1,570,000","-84,000","9,991,000","375,047,000","0","0",,"2,899,000","-779,000","3,137,000",,"-342,000",,"830,000",,"496,000","-404,000","2,006,000",,"-435,000","29,000","-1,338,000","56,000","226,000","-1,675,000",,"1,108,000","-6,748,000",,"-903,000",,,,,,,,,,,"-256,000","-245,000",,
NormalizedEBITDA,"524,717,000","172,270,000","164,218,000","126,340,000","6,123,000","264,356,000","98,429,000","152,575,000","66,063,000","129,390,000","110,072,000","110,993,000","29,084,000","82,261,000","-94,520,000","-14,105,000","-36,776,000","35,157,000","15,754,000","-25,857,000","-24,143,000","-49,218,000","-139,451,000","-16,297,000","31,845,000","10,803,000","25,086,000","-20,033,000","1,014,000","7,359,000","797,000","-32,585,000","-17,119,000","3,483,000","359,248,000","8,911,000","11,783,000","27,283,000","27,212,000","26,408,000","7,198,000","-375,559,000","18,695,000","14,025,000","9,132,000","18,986,000","21,272,000","16,720,000","13,683,000","16,015,000","15,412,000","12,284,000","8,075,000","10,957,000","14,011,000","8,636,000","9,569,000","14,806,000","12,471,000","16,231,000","13,125,000","20,238,000","21,237,000","21,204,000","16,986,000","24,130,000","13,414,000","9,297,000","5,054,000","357,000","-886,000","-2,351,000","-2,636,000","-3,620,000","-6,919,000","-108,200,000","-8,023,000","-9,322,000","-10,919,000","-10,552,000","-12,072,000","2,384,000"
TaxRateForCalcs,"0.25","0.25","0.207","0.321","0.396","0.122","0.333","0.203","0.196","0.126","0.187","0.235","0.184","0.102","0.106","0.049","0.25","0.205","0.243","0.19","0.177","0.103","0.02","0.25","0.031","0.117","0.172","0.25","0.25","0.391","0.132","0.03","0.083","0.073","0.25","0.111","0.101","0.25","0.067","0.087","0.073","0.003","0.162","0.13","0.174","0.091","0.168","0.144","0.182","0.098","0.092","0.093","0.138","0.098","0.093","0.078","0.103","0.049","0.066","0.064","0.049","0.04","0.048","0.05","0.049","0.048","0.035","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-44,791,000","-58,526,500","-5,300,606.657","-100,959.045","32,028,504.654","-4,354,804.875","13,162,675.6","-3,324,984.48","1,413,669.515","-93,157.559","1,908,082.684","-3,838,858.933","2,919,181.639","-1,767,316.978","13,893,193.104","1,717,397.472","7,056,750","-1,140,511.262","-258,575.815","3,609,784.975","-191,890.331","5,471,688.164","2,559,721.095","1,405,500","-1,277,499.068","1,949,344.589","-275,960.546","462,500","-2,713,000","-692,041.395","396,416.446","983,766.638","-71,071.614","189,683.799","-87,513,250","0","0","0","104,425.852","-7,278.275","724,522.141","1,017,264.702","0","0","0","262,703.968","-130,728.668","452,328.974","0","-33,634.725","0","76,941.568","0","48,588.534","-37,445.404","155,630.291","0","-21,155.717","1,926.386","-85,803.103","2,742.92","9,011.621","-80,060.403","0","54,132.1","-326,974.233","0","-361,200","0","0","0","0","0","0","0","0","0","0","-102,400","-98,000","0","0"
