name,ttm,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
BasicAverageShares,,"63,584,000","62,499,000","62,576,000","61,366,000","61,219,000","62,248,000","62,411,000","62,823,000","62,211,000","60,304,000","59,334,000","59,382,000","58,862,016","58,345,946","58,454,118","57,312,397","56,000,000","55,876,923","55,020,290","50,790,698","51,162,791","51,809,524","52,592,593","50,285,714","41,666,667","36,666,667","40,000,000","40,000,000","40,000,000","40,000,000","42,500,000","40,000,000","31,111,111","26,666,667"
DilutedAverageShares,,"65,804,000","65,133,000","64,507,000","62,909,000","62,586,000","63,686,000","63,884,000","64,385,000","63,612,000","61,504,000","60,164,000","60,966,000","60,745,600","59,966,667","59,862,651","58,769,492","57,382,716","56,972,549","56,662,687","52,626,506","52,380,952","53,333,333","52,592,593","50,285,714","41,666,667","36,666,667","40,000,000","40,000,000","40,000,000","40,000,000","42,500,000","40,000,000","31,111,111","26,666,667"
TotalExpenses,"1,737,168,000","1,213,828,000","1,023,507,000","856,505,000","735,403,000","665,162,000","636,775,000","493,694,000","462,691,000","404,026,000","293,687,000","245,779,000","254,529,000","214,883,000","193,965,000","159,406,000","126,017,000","111,014,000","102,323,000","105,066,000","63,479,000","53,500,000","51,600,000","43,300,000","32,200,000","24,500,000","17,800,000","17,000,000","15,300,000","14,400,000","13,400,000","11,500,000","10,500,000","8,600,000","8,500,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-71,545,000","107,517,000","88,002,000","95,274,000","65,486,000","65,975,000","38,449,000","50,813,000","60,306,000","82,682,000","38,577,000","36,781,000","64,268,000","37,966,000","10,794,000","24,843,000","17,337,000","11,620,000","7,264,000","9,491,000","7,440,000","5,500,000","6,800,000","7,100,000","4,400,000","2,500,000","1,100,000","100,000","700,000","400,000","1,000,000","1,700,000","1,300,000","700,000","200,000"
NormalizedIncome,"-71,545,000","107,517,000","88,002,000","95,274,000","65,486,000","65,975,000","38,316,000","50,813,000","60,306,000","80,161,160.983","38,577,000","38,858,000","63,696,745.799","35,986,567.616","20,055,000","24,652,012.577","17,338,420.076","11,835,024.299","7,577,933.123","10,392,110.333","7,489,519.968","5,500,000","6,941,666.667","6,745,000","4,106,666.667","2,426,470.588","582,352.941","100,000","700,000","400,000","940,000","1,511,111.111","1,170,000","640,000","66,666.667"
InterestExpense,"46,611,000","22,417,000","18,352,000","6,809,000","3,081,000","3,863,000","4,479,000","1,160,000","212,000","103,000","87,000","178,000",,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-46,611,000","-22,417,000","-18,352,000","-6,809,000","-3,081,000","-3,863,000","-4,479,000","-1,160,000","-212,000","-103,000","-87,000","-178,000",,,,,,,,,,,,,,,,,,,,,,,
EBIT,"-29,622,000","151,230,000","140,546,000","125,597,000","93,036,000","82,975,000","50,120,000","71,857,000","79,107,000","101,865,000","51,404,000","46,443,000","61,662,000","48,312,000","38,560,000","34,634,000","24,831,000","17,196,000","11,365,000","18,268,000","10,331,000","8,300,000","9,700,000","9,400,000","5,700,000","3,300,000","900,000","200,000","1,300,000","600,000","1,700,000","2,400,000","1,900,000","1,200,000","200,000"
EBITDA,"127,344,000"
ReconciledCostOfRevenue,"1,174,548,000","841,147,000","697,506,000","583,693,000","514,403,000","470,363,000","456,545,000","360,830,000","341,889,000","295,902,000","203,535,000","176,104,000","185,985,000","143,754,000","138,987,000","104,877,000","79,558,000","69,408,000","69,732,000","72,181,000","36,550,000","32,000,000","30,100,000","24,400,000","18,100,000","13,800,000","9,500,000","9,600,000","8,700,000","7,900,000","7,100,000","6,000,000","6,300,000","5,400,000","5,900,000"
ReconciledDepreciation,"156,966,000","92,365,000","80,770,000","63,637,000","56,663,000","53,083,000","53,098,000","40,929,000","34,693,000","25,669,000","21,039,000","15,354,000","15,524,000","16,745,000","15,784,000","12,705,000","9,633,000","9,327,000","8,792,000","8,704,000","5,000,000","4,600,000","3,900,000","3,200,000","2,500,000","2,000,000","1,800,000","1,800,000","1,600,000","1,500,000","1,300,000","900,000","600,000","400,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-71,545,000","107,517,000","88,002,000","95,274,000","65,486,000","65,975,000","38,316,000","50,813,000","60,306,000","82,682,000","38,577,000","38,858,000","65,693,000","37,966,000","10,794,000","24,843,000","17,337,000","11,620,000","7,264,000","9,491,000","7,440,000","5,500,000","6,800,000","7,100,000","4,400,000","2,500,000","1,100,000","100,000","700,000","400,000","1,000,000","1,700,000","1,300,000","700,000","200,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,"3,090,000",,,"2,754,000","2,602,000","-15,435,000","261,000","-2,000","-297,000","-411,000","-1,382,000","-66,000",,"-200,000","500,000","400,000","100,000","800,000",,,,"100,000","300,000","200,000","100,000","200,000"
TotalUnusualItems,,,,,,,,,,"3,090,000",,,"2,754,000","2,602,000","-15,435,000","261,000","-2,000","-297,000","-411,000","-1,382,000","-66,000",,"-200,000","500,000","400,000","100,000","800,000",,,,"100,000","300,000","200,000","100,000","200,000"
NormalizedEBITDA,"127,344,000","243,595,000","221,316,000","189,234,000","149,699,000","136,058,000","103,218,000","112,786,000","113,800,000","124,444,000","72,443,000","61,797,000","74,432,000","62,455,000","69,779,000","47,078,000","34,466,000","26,820,000","20,568,000","28,354,000","15,397,000","12,900,000","13,800,000","12,100,000","7,800,000","5,200,000","1,900,000","2,000,000","2,900,000","2,100,000","2,900,000","3,000,000","2,300,000","1,500,000","0"
TaxRateForCalcs,"0.061","0.166","0.28","0.198","0.273","0.166","0.16","0.265","0.223","0.184","0.245","0.16","0.275","0.239","0.4","0.268","0.29","0.276","0.236","0.348","0.25","0.321","0.292","0.29","0.267","0.265","0.353","0.4","0.3","0.2","0.4","0.37","0.35","0.4","0.333"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","569,160.983","0","0","757,745.799","622,567.616","-6,174,000","70,012.577","-579.924","-81,975.701","-97,066.877","-480,889.667","-16,480.032","0","-58,333.333","145,000","106,666.667","26,470.588","282,352.941","0","0","0","40,000","111,111.111","70,000","40,000","66,666.667"
