name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			AccumulatedDepreciation,"-21,092,000,000","-20,665,000,000","-20,299,000,000","-20,025,000,000","-19,634,000,000","-19,719,000,000","-19,386,000,000","-19,028,000,000","-18,679,000,000","-18,305,000,000","-18,248,000,000","-17,888,000,000","-17,557,000,000","-17,182,000,000","-16,884,000,000","-16,514,000,000","-16,218,000,000","-16,404,000,000","-16,050,000,000","-15,709,000,000","-15,557,000,000","-15,337,000,000","-15,141,000,000","-14,886,000,000","-16,059,000,000","-15,845,000,000","-15,611,000,000","-15,422,000,000","-15,002,000,000","-14,843,000,000","-14,658,000,000","-14,507,000,000","-14,343,000,000","-14,254,000,000","-14,458,000,000","-14,287,000,000","-14,141,000,000","-14,099,000,000","-13,824,000,000","-13,706,000,000","-13,569,000,000","-13,391,000,000","-13,241,000,000","-13,075,000,000","-12,916,464,303","-12,812,000,000","-12,902,650,600","-12,521,345,541","-12,401,430,132","-12,305,475,504","-12,163,655,685","-12,081,411,439","-11,394,454,800","-11,886,665,922","-11,735,638,595","-11,570,527,791","-11,394,348,180","-11,439,024,390","-11,233,582,914","-11,074,969,770","-10,855,531,557","-10,070,555,626","-10,398,932,622","-10,240,031,480","-10,069,560,737","-5,528,092,923","-5,527,488,856","-5,528,132,804","-5,527,226,944","-9,387,301,587","-8,681,618,427","-8,680,688,337","-8,680,356,574","-5,412,655,831","-5,411,497,731","-5,412,265,490","-5,412,417,516","-4,600,240,457","-4,530,116,916","-4,438,161,520","-4,428,964,120","-6,619,222,304","-6,616,309,768","-6,809,056,604","-6,982,972,136","-4,013,925,019","-3,855,798,912","-3,720,709,220","-3,749,964,260","-7,183,123,878","-7,179,158,040","-7,202,021,601","-7,127,997,807","-6,799,906,422","-4,197,081,288","-6,787,968,028","-4,195,936,733","-6,245,959,474","-6,263,819,433","-6,255,078,168","-7,595,735,727","-5,970,331,588","-6,152,877,698","-6,014,948,097","-6,225,178,713","-6,261,872,999","-6,017,049,096","-6,040,015,100","-5,979,020,979","-5,886,020,701","-5,958,992,806","-3,044,950,312","-5,546,051,143","-5,409,044,193","-5,242,010,190","-5,751,072,961","-4,792,047,162","-45,967,648","-4,449,058,369","-4,220,034,742","-3,585,063,231","-3,227,030,539","-2,900,980,528","-2,603,942,402"
		GoodwillAndOtherIntangibleAssets,"166,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","247,000,000","249,000,000","287,000,000","290,000,000","289,000,000","285,000,000","281,000,000","276,000,000","277,000,000","283,000,000","279,000,000","280,000,000","277,000,000","278,000,000","260,000,000","262,000,000","262,000,000","262,000,000","264,000,000","268,000,000","268,000,000","268,000,000","267,000,000","264,000,000","265,000,000","262,000,000","262,000,000","262,000,000","262,000,000","263,477,416","264,000,000","269,717,000","265,404,794","265,170,325","266,322,170","268,862,912","269,833,948","271,435,228","355,426,400","358,059,119","356,141,990","357,018,258","349,593,496","351,049,466","353,083,434","352,771,778","254,504,221","254,836,558","254,459,601","256,344,197","225,553,755","225,584,223","227,706,772","228,202,707","228,571,429","228,822,549","226,258,764","227,634,511","235,127,032","240,544,629","247,516,948","250,449,910","255,485,422","260,470,623","294,330,868","221,932,870","225,972,120","228,952,772","235,018,868","241,021,672","246,977,812","245,038,953","251,063,830","257,040,743","262,947,107","269,013,112","274,993,077","282,033,712","286,827,329","292,962,357","297,297,835","305,017,726","303,782,114","304,650,762","304,225,617","398,513,115","336,018,257","342,971,776","350,034,602","355,970,347","362,059,765","368,029,740","374,984,271","373,045,137","375,982,043","384,052,758","400,046,221","404,955,872","412,013,247","419,986,105","501,101,960","353,022,772","364,948,214","377,003,158","390,966,995",,,,
			Goodwill,"166,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","224,000,000","224,000,000","224,000,000","224,000,000","224,000,000","224,000,000","224,000,000","224,000,000","224,000,000","224,000,000","224,000,000","224,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","204,000,000","203,982,516","204,000,000","207,631,200","203,682,749","203,595,193","203,716,586","204,038,257","204,105,166","203,867,661","204,537,834","204,127,161","204,343,765",,,,,,,,,,,,,,,"204,576,451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,"61,000,000","63,000,000","63,000,000","66,000,000","65,000,000","61,000,000","57,000,000","52,000,000","53,000,000","59,000,000","55,000,000","56,000,000","53,000,000","54,000,000","56,000,000","58,000,000","58,000,000","58,000,000","60,000,000","64,000,000","64,000,000","64,000,000","63,000,000","60,000,000","61,000,000","58,000,000","58,000,000","58,000,000","58,000,000","59,494,900","60,000,000","62,085,800","61,722,045","61,575,132","62,605,584","64,824,655","65,728,782","67,567,567","150,888,566","153,931,958","151,798,225","357,018,258","349,593,496","351,049,466","353,083,434","352,771,778","254,504,221","254,836,558","254,459,601","256,344,197","225,553,755","225,584,223","227,706,772","228,202,707","228,571,429","24,246,098","226,258,764","227,634,511","235,127,032","240,544,629","247,516,948","250,449,910","255,485,422","260,470,623","294,330,868","221,932,870","225,972,120","228,952,772","235,018,868","241,021,672","246,977,812","245,038,953","251,063,830","257,040,743","262,947,107","269,013,112","274,993,077","282,033,712","286,827,329","292,962,357","297,297,835","305,017,726","303,782,114","304,650,762","304,225,617","398,513,115","336,018,257","342,971,776","350,034,602","355,970,347","362,059,765","368,029,740","374,984,271","373,045,137","375,982,043","384,052,758","400,046,221","404,955,872","412,013,247","419,986,105","501,101,960","353,022,772","364,948,214","377,003,158","390,966,995",,,,
		NonCurrentAccountsReceivable,"902,000,000","891,000,000","912,000,000","894,000,000","854,000,000","857,000,000","837,000,000","860,000,000","850,000,000","865,000,000","931,000,000","907,000,000","1,014,000,000","1,030,000,000","1,224,000,000","1,309,000,000","1,420,000,000","1,414,000,000","1,484,000,000","1,529,000,000","1,467,000,000","1,406,000,000","1,379,000,000","1,309,000,000","1,338,000,000","1,332,000,000","1,325,000,000","1,292,000,000","1,177,000,000","1,090,000,000","1,001,000,000","928,000,000","935,000,000","920,000,000","918,000,000","851,000,000","854,000,000","870,000,000","750,000,000","750,000,000","854,000,000","916,000,000","917,000,000","915,000,000",,"785,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"582,000,000","578,000,000","567,000,000","531,000,000","1,150,000,000","833,000,000","857,000,000","925,000,000","765,000,000","670,000,000","498,000,000","410,000,000","241,000,000","274,000,000","504,000,000","741,000,000","742,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"880,281,690",,"875,308,000","770,496,862","766,709,703","658,849,250","649,309,245","641,143,912","103,681,268","112,887,001","112,660,346","88,743,578","126,758,925","131,242,741","127,654,351","126,964,933","129,589,633","253,244,298","230,820,547","226,915,005","258,920,520","93,192,869","121,572,335","114,587,924","135,347,812","136,507,936","134,868,920","135,436,583","138,490,927","113,618,431","116,490,166","116,664,039","125,974,805","147,279,832","187,953,234","169,638,974","172,164,352","172,120,323","165,004,401","168,000,000","166,873,064","172,915,073","175,216,817","205,106,383","203,002,144","205,082,170","214,906,833","219,052,893","225,023,983","230,861,020","236,088,379","245,420,361","253,886,010","252,985,761","253,709,158","253,355,103","319,960,724","1","323,049,253","146,020,761","151,972,465","200,907,151","207,922,061","208,883,855","215,893,197","350,916,573","273,980,816","244,973,423","258,090,066","262,875,413","278,022,232","343,347,640","239,047,509","229,954,614","499,941,514","522,987,840","399,904,558","406,887,590","413,893,109","575,842,304"
TotalLiabilitiesNetMinorityInterest,"16,843,000,000","17,911,000,000","16,942,000,000","16,907,000,000","18,178,000,000","16,967,000,000","17,840,000,000","17,625,000,000","16,996,000,000","17,166,000,000","16,349,000,000","16,105,000,000","16,106,000,000","16,633,000,000","18,112,000,000","20,172,000,000","19,839,000,000","19,745,000,000","20,291,000,000","20,075,000,000","18,901,000,000","18,300,000,000","17,863,000,000","17,879,000,000","18,384,000,000","17,694,000,000","18,185,000,000","17,676,000,000","16,096,000,000","12,987,000,000","12,819,000,000","12,577,000,000","12,391,000,000","12,108,000,000","11,031,000,000","10,602,000,000","10,244,000,000","9,403,000,000","7,975,000,000","8,392,000,000","8,034,000,000","7,412,000,000","7,739,000,000","7,628,000,000","7,969,888,295","9,577,000,000","10,008,027,400","8,849,912,560","8,363,293,276","9,528,967,505","9,379,383,634","9,106,319,188","8,734,855,545","8,657,650,609","8,275,515,895","8,380,429,706","8,948,714,967","8,833,914,053","7,881,428,747","7,674,727,932","7,704,583,633","7,302,507,245","6,733,822,548","6,745,802,728","6,583,794,925","6,668,017,288","6,868,836,958","7,094,167,768","6,655,649,984","6,484,126,984","6,544,931,050","6,384,639,898","6,332,378,223","6,916,522,014","7,124,054,463","6,988,806,558","6,901,619,676","6,940,186,354","6,748,557,052","6,488,328,259","5,249,131,944","5,439,031,548","5,194,925,198","5,152,000,000","5,248,916,409","5,401,989,288","5,271,056,887","5,412,056,738","5,677,055,039","5,601,021,958","5,441,959,972","5,545,970,645","5,957,105,660","5,980,399,769","6,129,978,178","6,142,492,526","6,143,986,910","6,119,466,593","6,136,964,854","6,128,400,616","7,186,561,930","5,982,011,008","5,906,889,873","5,935,916,955","6,229,944,400","6,370,064,034","6,445,071,145","6,447,967,787","6,556,007,629","6,639,980,047","6,570,023,981","6,741,969,032","6,648,902,467","6,765,901,564","7,095,993,516","8,983,876,580","7,824,066,582","7,591,993,483","8,304,012,165","8,294,035,900","3,901,932,713","3,912,020,793","3,557,933,987","4,155,039,843"
	CurrentLiabilities,"3,466,000,000","4,595,000,000","4,137,000,000","4,213,000,000","4,952,000,000","3,955,000,000","4,778,000,000","4,214,000,000","3,736,000,000","4,136,000,000","3,302,000,000","3,205,000,000","3,209,000,000","3,883,000,000","3,621,000,000","5,506,000,000","5,118,000,000","5,393,000,000","5,770,000,000","5,948,000,000","5,739,000,000","5,981,000,000","7,028,000,000","7,086,000,000","7,659,000,000","7,088,000,000","7,001,000,000","7,387,000,000","6,883,000,000","5,905,000,000","6,336,000,000","6,263,000,000","6,088,000,000","5,949,000,000","5,862,000,000","5,472,000,000","5,326,000,000","4,577,000,000","4,012,000,000","4,243,000,000","3,768,000,000","3,614,000,000","3,931,000,000","3,876,000,000","4,148,858,669","6,160,000,000","6,476,261,400","5,512,807,324","4,940,907,737","5,732,882,838","5,874,601,488","5,887,915,129","5,348,322,460","5,547,110,763","4,982,710,541","4,746,613,732","5,144,784,277","5,740,998,839","4,839,818,338","5,164,449,819","4,658,027,358","4,606,274,411","3,801,200,801","3,579,485,834","3,390,441,839","3,484,602,917","3,083,884,912","3,205,523,726","2,743,153,919","2,641,269,841","2,736,778,300","2,997,131,931","3,027,698,185","3,585,292,725","3,760,968,230","3,553,523,569","3,416,316,737","3,303,276,225","2,819,298,505","2,532,985,356","2,239,004,630","2,316,067,498","1,991,053,095","1,881,056,604","1,937,925,697","1,835,042,081","1,671,027,488","1,828,936,170","2,157,969,979","2,033,006,491","1,889,993,099","2,010,938,798","2,374,948,609","2,218,664,353","2,351,063,830","2,349,451,015","1,925,961,276","1,918,309,352","1,923,794,646","1,921,109,959","1,914,995,090","1,587,998,389","1,526,978,417","1,430,034,602","1,593,063,278","1,594,983,991","1,575,054,480","1,493,016,233","1,563,000,636","1,553,061,479","1,470,023,981","1,639,010,862","1,393,980,539","1,402,991,892","1,724,988,421","2,788,539,613","1,875,043,348","1,276,969,626","1,593,987,601","1,546,960,046","897,995,705","1,028,979,857","906,918,934","1,326,017,056"
		PayablesAndAccruedExpenses,"3,237,000,000","4,366,000,000","3,940,000,000","4,013,000,000","4,750,000,000","3,753,000,000","4,576,000,000","4,012,000,000","3,534,000,000","3,934,000,000","3,100,000,000","3,002,000,000","3,007,000,000","3,681,000,000","3,350,000,000","3,644,000,000","3,275,000,000","3,441,000,000","3,817,000,000","3,972,000,000","3,801,000,000","4,003,000,000","5,269,000,000","5,462,000,000","5,816,000,000","5,245,000,000","5,170,000,000","5,881,000,000","5,723,000,000","5,433,000,000","5,897,000,000","5,899,000,000","5,724,000,000","5,585,000,000","5,498,000,000","5,108,000,000","5,097,000,000","4,348,000,000","3,813,000,000","4,134,000,000","3,659,000,000","3,506,000,000","3,822,000,000","3,767,000,000","2,542,496,357","6,052,000,000","4,476,284,400","3,918,321,160","3,334,988,579","3,485,044,221","3,567,481,403","3,348,708,487","3,080,149,115","3,070,302,895","3,040,713,887","3,134,049,510","3,170,136,062","3,555,168,409","3,072,296,551","3,025,392,987","2,524,598,032","2,503,464,785","2,238,825,884","2,371,458,552","2,222,079,093","2,166,396,542","2,334,188,842","2,431,320,699","2,113,629,210","2,114,285,714","2,394,302,167","2,171,765,456","1,792,422,795","2,220,293,514","2,372,163,389","2,199,274,791","1,868,626,275","2,004,809,137","1,981,648,661","1,832,680,876","1,573,061,343","1,569,038,885","1,404,957,466","1,361,056,604","1,282,043,344","1,835,042,081","1,671,027,488","1,828,936,170","1,563,974,267","2,033,006,491","1,889,993,099","2,010,938,798","1,593,942,716","2,218,664,353",,"2,349,451,015","1,508,044,723","1,918,309,352","1,923,794,646","1,921,109,959","1,571,047,833","1,587,998,389","1,526,978,417","1,430,034,602","1,593,063,278","1,594,983,991","1,222,022,818","1,213,036,366","1,315,956,771",,"1,347,961,631","1,470,996,071","1,367,956,551","1,336,987,553","1,364,983,789",,"1,443,994,914","1,111,020,598","1,285,998,362","1,313,954,835",,,,
			Payables,"3,237,000,000","4,366,000,000","3,940,000,000","4,013,000,000","4,750,000,000","3,753,000,000","4,576,000,000","4,012,000,000","3,534,000,000","3,934,000,000","3,100,000,000","3,002,000,000","3,007,000,000","3,681,000,000","3,350,000,000","3,644,000,000","3,275,000,000","3,441,000,000","3,817,000,000","3,972,000,000","3,801,000,000","4,003,000,000","5,269,000,000","5,462,000,000","5,816,000,000","5,245,000,000","5,170,000,000","5,881,000,000","5,723,000,000","5,433,000,000","5,897,000,000","5,899,000,000","5,724,000,000","5,585,000,000","5,498,000,000","5,108,000,000","5,097,000,000","4,348,000,000","3,813,000,000","4,134,000,000","3,659,000,000","3,506,000,000","3,822,000,000","3,767,000,000","2,542,496,357","6,052,000,000","4,476,284,400","3,918,321,160","3,334,988,579","3,485,044,221","3,567,481,403","3,348,708,487","3,080,149,115","3,070,302,895","3,040,713,887","3,134,049,510","3,170,136,062","3,555,168,409","3,072,296,551","3,025,392,987","2,524,598,032","2,503,464,785","2,238,825,884","2,371,458,552","2,222,079,093","2,166,396,542","2,334,188,842","2,431,320,699","2,113,629,210","2,114,285,714","2,394,302,167","2,171,765,456","1,792,422,795","2,220,293,514","2,372,163,389","2,199,274,791","1,868,626,275","2,004,809,137","1,981,648,661","1,832,680,876","1,573,061,343","1,569,038,885","1,404,957,466","1,361,056,604","1,282,043,344","1,835,042,081","1,671,027,488","1,828,936,170","1,563,974,267","2,033,006,491","1,889,993,099","2,010,938,798","1,593,942,716","2,218,664,353",,"2,349,451,015","1,508,044,723","1,918,309,352","1,923,794,646","1,921,109,959","1,571,047,833","1,587,998,389","1,526,978,417","1,430,034,602","1,593,063,278","1,594,983,991","1,222,022,818","1,213,036,366","1,315,956,771",,"1,347,961,631","1,470,996,071","1,367,956,551","1,336,987,553","1,364,983,789",,"1,443,994,914","1,111,020,598","1,285,998,362","1,313,954,835",,,,
				AccountsPayable,"3,235,000,000","4,260,000,000","3,904,000,000","3,985,000,000","4,713,000,000","3,688,000,000","4,565,000,000","3,923,000,000","3,461,000,000","3,877,000,000","3,041,000,000","2,962,000,000","2,983,000,000","3,193,000,000","2,898,000,000","3,179,000,000","2,832,000,000","2,989,000,000","3,393,000,000","3,606,000,000","3,583,000,000","3,969,000,000","4,571,000,000","4,752,000,000","4,997,000,000","4,518,000,000","4,593,000,000","4,819,000,000","4,706,000,000","4,249,000,000","4,771,000,000","4,542,000,000","4,397,000,000","4,317,000,000","4,349,000,000","4,180,000,000","4,202,000,000","3,470,000,000","3,196,000,000","3,448,000,000","2,811,000,000","2,823,000,000","2,909,000,000","2,829,000,000","2,542,496,357","3,995,000,000","4,476,284,400","3,918,321,160","3,334,988,579","3,485,044,221","3,567,481,403","3,348,708,487","3,080,149,115","3,070,302,895","3,040,713,887","3,134,049,510","3,170,136,062","3,555,168,409","3,072,296,551","3,025,392,987","2,524,598,032","2,503,464,785","2,238,825,884","2,371,458,552","2,222,079,093","2,166,396,542","2,334,188,842","2,431,320,699","2,113,629,210","2,114,285,714","2,394,302,167","2,171,765,456","1,792,422,795","2,220,293,514","2,372,163,389","2,199,274,791","1,868,626,275","2,004,809,137","1,981,648,661","1,832,680,876","1,573,061,343","1,569,038,885","1,404,957,466","1,361,056,604","1,282,043,344","1,835,042,081","1,671,027,488","1,828,936,170","1,563,974,267","2,033,006,491","1,889,993,099","2,010,938,798","1,593,942,716","2,218,664,353",,"2,349,451,015","1,508,044,723","1,918,309,352","1,923,794,646","1,921,109,959","1,571,047,833","1,587,998,389","1,526,978,417","1,430,034,602","1,593,063,278","1,594,983,991","1,222,022,818","1,213,036,366","1,315,956,771",,"1,347,961,631","1,470,996,071","1,367,956,551","1,336,987,553","1,364,983,789",,"1,443,994,914","1,111,020,598","1,285,998,362","1,313,954,835",,,,
				TotalTaxPayable,"2,000,000","106,000,000","36,000,000","28,000,000","37,000,000","65,000,000","11,000,000","89,000,000","73,000,000","57,000,000","59,000,000","40,000,000","24,000,000","488,000,000","452,000,000","465,000,000","443,000,000","452,000,000","424,000,000","366,000,000","218,000,000","34,000,000","698,000,000","710,000,000","819,000,000","727,000,000","577,000,000","1,062,000,000","1,017,000,000","1,184,000,000","1,126,000,000","1,357,000,000","1,327,000,000","1,268,000,000","1,149,000,000","928,000,000","895,000,000","878,000,000","617,000,000","686,000,000","848,000,000","683,000,000","913,000,000","938,000,000",,"2,057,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"2,000,000","106,000,000","36,000,000","28,000,000","37,000,000","65,000,000","11,000,000","89,000,000","73,000,000","57,000,000","59,000,000","40,000,000","24,000,000","488,000,000","452,000,000","465,000,000","443,000,000","452,000,000","424,000,000","366,000,000","218,000,000","34,000,000","698,000,000","710,000,000","819,000,000","727,000,000","577,000,000","1,062,000,000","1,017,000,000","1,184,000,000","1,126,000,000","1,357,000,000","1,327,000,000","1,268,000,000","1,149,000,000","928,000,000","895,000,000","878,000,000","617,000,000","686,000,000","848,000,000","683,000,000","913,000,000","938,000,000",,"2,057,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"229,000,000","229,000,000","197,000,000","200,000,000","202,000,000","202,000,000","202,000,000","202,000,000","202,000,000","202,000,000","202,000,000","203,000,000","202,000,000","202,000,000","271,000,000","1,862,000,000","1,843,000,000","1,952,000,000","1,953,000,000","1,976,000,000","1,938,000,000","1,978,000,000","1,759,000,000","1,624,000,000","1,843,000,000","1,843,000,000","1,831,000,000","1,506,000,000","1,160,000,000","472,000,000","439,000,000","364,000,000","364,000,000","364,000,000","364,000,000","364,000,000","229,000,000","229,000,000","199,000,000","109,000,000","109,000,000","108,000,000","109,000,000","109,000,000","109,276,348","108,000,000","109,922,400","108,013,579","108,253,054","897,346,716","1,146,652,497","1,396,448,339","1,077,586,207","1,077,456,131","827,663,134","575,665,577","575,648,331","894,308,943","893,580,459","1,394,195,889","1,076,313,895","1,074,713,368","824,549,700","574,501,574","573,231,998","572,663,425","71,592,598","71,984,722","72,395,342",,,"460,484,385","460,044,572","383,462,206","378,214,826","373,640,233","367,426,515","287,045,386",,,,"214,966,985","215,019,067","214,943,396","215,015,480",,,,,,,,,,,,,,,,,,,,,,,,,,,"58,007,858","1,018,330","66,004,339","265,979,620","346,827,514","188,995,492","99,965,088","249,970,757","122,987,840","20,042,949","37,037,037","75,956,360","66,964,910"
			CurrentDebt,"229,000,000","229,000,000","197,000,000","200,000,000","202,000,000","202,000,000","202,000,000","202,000,000","202,000,000","202,000,000","202,000,000","203,000,000","202,000,000","202,000,000","271,000,000","1,862,000,000","1,843,000,000","1,952,000,000","1,953,000,000","1,976,000,000","1,938,000,000","1,978,000,000","1,759,000,000","1,624,000,000","1,843,000,000","1,843,000,000","1,831,000,000","1,506,000,000","1,160,000,000","472,000,000","439,000,000","364,000,000","364,000,000","364,000,000","364,000,000","364,000,000","229,000,000","229,000,000","199,000,000","109,000,000","109,000,000","108,000,000","109,000,000","109,000,000","109,276,348","105,000,000","109,922,400","108,013,579","108,253,054","897,346,716","1,146,652,497","1,396,448,339","1,077,586,207","1,077,456,131","827,663,134","575,665,577","575,648,331","894,308,943","893,580,459","1,394,195,889","1,076,313,895","1,074,713,368","824,549,700","574,501,574","573,231,998","572,663,425","71,592,598","71,984,722","72,395,342",,,"460,484,385","460,044,572","383,462,206","378,214,826","373,640,233","367,426,515","287,045,386",,,,"214,966,985","215,019,067","214,943,396","215,015,480",,,,,,,,,,,,,,,,,,,,,,,,,,,"58,007,858","1,018,330","66,004,339","265,979,620","346,827,514","188,995,492","99,965,088","249,970,757","122,987,840","20,042,949","37,037,037","75,956,360","66,964,910"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"439,000,000","364,000,000","364,000,000","364,000,000","364,000,000","364,000,000","229,000,000","229,000,000","199,000,000","109,000,000","109,000,000","108,000,000","109,000,000","109,000,000","109,276,348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,497,085,964",,"1,890,054,600","1,486,472,585","1,497,666,104","1,350,491,901","1,160,467,588","1,142,758,303","1,190,587,138","1,399,351,737","1,114,333,520","1,036,898,645","1,398,999,884","1,291,521,487","873,941,328","744,860,943","1,057,115,431","1,028,096,258","737,825,217","633,525,708","595,130,748","745,542,950","678,103,472","702,218,305","557,129,367","526,984,127","342,476,133","364,882,090","775,230,818","981,537,005","1,010,590,015","980,608,545","1,180,263,947","1,011,421,702","837,649,844","700,304,480","665,943,287","532,061,628","371,076,562","305,056,604","440,866,873",,,,"593,995,712",,,,"781,005,893",,,,"417,916,553",,,,"343,947,257",,,,,,"353,031,662","279,979,867","247,043,865",,"122,062,350","110,006,933","25,005,658",,"94,025,012","2,441,712,099","242,052,942","65,983,940","58,018,482","110,017,371","877,952,756","991,942,820","830,962,574","1,259,052,146"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"13,377,000,000","13,316,000,000","12,805,000,000","12,694,000,000","13,226,000,000","13,012,000,000","13,062,000,000","13,411,000,000","13,260,000,000","13,030,000,000","13,047,000,000","12,900,000,000","12,897,000,000","12,750,000,000","14,491,000,000","14,666,000,000","14,721,000,000","14,352,000,000","14,521,000,000","14,127,000,000","13,162,000,000","12,319,000,000","10,835,000,000","10,793,000,000","10,725,000,000","10,606,000,000","11,184,000,000","10,289,000,000","9,213,000,000","7,082,000,000","6,483,000,000","6,314,000,000","6,303,000,000","6,159,000,000","5,169,000,000","5,130,000,000","4,918,000,000","4,826,000,000","3,963,000,000","4,149,000,000","4,266,000,000","3,798,000,000","3,808,000,000","3,752,000,000","3,821,029,626","3,417,000,000","3,531,766,000","3,337,105,236","3,422,385,540","3,796,084,667","3,504,782,147","3,218,404,059","3,386,533,085","3,110,539,846","3,292,805,354","3,633,815,974","3,803,930,690","3,092,915,215","3,041,610,409","2,510,278,114","3,046,556,275","2,696,232,834","2,932,621,748","3,166,316,894","3,193,353,085","3,183,414,371","3,784,952,046","3,888,644,043","3,912,496,065","3,842,857,143","3,808,152,750","3,387,507,967","3,304,680,038","3,331,229,288","3,363,086,233","3,435,282,989","3,485,302,939","3,636,910,129","3,929,258,547","3,955,342,903","3,010,127,315","3,122,964,050","3,203,872,103","3,270,943,396","3,310,990,712","3,566,947,207","3,600,029,399","3,583,120,567","3,519,085,061","3,568,015,467","3,551,966,874","3,535,031,847","3,582,157,051","3,761,735,416","3,778,914,348","3,793,041,511","4,218,025,634","4,201,157,241","4,213,170,207","4,207,290,657","5,271,566,840","4,394,012,619","4,379,911,455","4,505,882,353","4,636,881,123","4,775,080,043","4,870,016,665","4,954,951,554","4,993,006,993","5,086,918,568","5,100,000,000","5,102,958,170","5,254,921,928","5,362,909,672","5,371,005,095","6,195,336,968","5,949,023,234","6,315,023,857","6,710,024,564","6,747,075,854","3,003,937,008","2,883,040,936","2,651,015,053","2,829,022,788"
