name,ttm,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001
			GainonSaleofInvestmentProperty,,,,,,,,,,,,,"-2,063,800,000","168,000,000",,,,,,,
		OtherNonInterestIncome,"232,608,200,000","232,608,200,000","9,096,700,000","953,300,000","601,600,000","1,038,900,000","568,700,000","644,500,000","432,400,000","177,100,000","96,200,000","3,109,200,000","1,349,100,000","1,488,000,000","2,224,910,210","775,331,994","1,934,497,716","1,605,206,150","1,492,891,155","1,247,411,456","-3,361,000,000"
CreditLossesProvision,,,"-72,279,300,000","-59,397,800,000","-37,951,400,000","-21,531,300,000","-17,000,200,000","-17,428,100,000","-12,688,000,000","-7,837,300,000","-9,621,900,000","-18,193,900,000","-20,394,900,000","-13,360,000,000","-8,268,889,596","-5,039,657,961","-3,052,401,588","-2,342,733,300","-739,336,572","-448,288,492",
NonInterestExpense,"428,399,100,000","428,399,100,000","255,389,500,000","231,253,400,000","204,204,800,000","182,077,300,000","144,973,000,000","124,228,100,000","117,591,100,000","97,313,500,000","82,370,200,000","68,410,900,000","63,154,900,000","42,244,000,000","28,077,070,786","17,877,195,172","11,423,580,192","8,364,425,560","6,042,654,675","4,185,650,159","3,162,500,000"
	OccupancyAndEquipment,,,"29,527,700,000","29,816,900,000","28,024,200,000","24,102,600,000","20,499,200,000","18,722,800,000","17,391,400,000","14,595,100,000","12,419,800,000","11,033,200,000","8,650,700,000","4,728,000,000","4,138,765,012","3,132,519,493","2,262,008,616","1,826,464,295","1,341,232,371","911,195,087",
		Equipment,,,"29,527,700,000","29,816,900,000","28,024,200,000","24,102,600,000","20,499,200,000","18,722,800,000","17,391,400,000","14,595,100,000","12,419,800,000","11,033,200,000","8,650,700,000",,,,,,,,
	SellingGeneralAndAdministration,"95,256,700,000","95,256,700,000","213,613,000,000","191,756,600,000","167,300,700,000","150,540,200,000","117,349,000,000","96,986,500,000","91,209,000,000","74,800,800,000","62,253,200,000","49,474,500,000","47,501,800,000","19,160,000,000","11,457,207,528","5,431,779,889","3,253,274,940","2,151,843,920","1,658,767,950","1,184,066,343","918,500,000"
		GeneralAndAdministrativeExpense,"95,256,700,000","95,256,700,000","213,613,000,000","191,756,600,000","167,300,700,000","150,540,200,000","117,349,000,000","96,986,500,000","91,209,000,000","74,800,800,000","62,253,200,000","49,474,500,000","47,501,800,000","19,160,000,000","11,457,207,528","5,431,779,889","3,253,274,940","2,151,843,920","1,658,767,950","1,184,066,343","918,500,000"
			SalariesAndWages,"95,256,700,000","95,256,700,000","104,652,600,000","98,714,600,000","93,060,500,000","85,932,900,000","66,909,400,000","57,550,300,000","53,954,100,000","45,791,300,000","37,865,600,000","31,665,900,000","29,169,000,000","19,160,000,000","11,457,207,528","5,431,779,889","3,253,274,940","2,151,843,920","1,658,767,950","1,184,066,343","918,500,000"
			OtherGandA,,,"108,960,400,000","93,042,000,000","74,240,200,000","64,607,300,000","50,439,600,000","39,436,200,000","37,254,900,000","29,009,500,000","24,387,600,000","17,808,600,000","18,332,800,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,"12,248,800,000","9,679,900,000","8,879,900,000","7,434,500,000","7,124,800,000","8,518,800,000","8,990,700,000","7,917,600,000","7,697,200,000","7,903,200,000","7,002,400,000",,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,"12,248,800,000","9,679,900,000","8,879,900,000","7,434,500,000","7,124,800,000","8,518,800,000","8,990,700,000","7,917,600,000","7,697,200,000","7,903,200,000","7,002,400,000",,,,,,,,
			DepreciationIncomeStatement,,,"12,247,800,000","9,678,900,000","8,876,900,000","7,427,500,000","6,905,800,000","6,980,300,000","6,686,200,000","5,588,700,000","5,138,600,000","4,133,700,000","3,731,400,000",,,,,,,,
			Amortization,,,"1,000,000","1,000,000","3,000,000","7,000,000","219,000,000","1,538,500,000","2,304,500,000","2,328,900,000","2,558,600,000","3,769,500,000","3,271,000,000",,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,"1,000,000","1,000,000","3,000,000","7,000,000","219,000,000","1,538,500,000","2,304,500,000","2,328,900,000","2,558,600,000","3,769,500,000","3,271,000,000",,,,,,,,
	OtherNonInterestExpense,"333,142,400,000","333,142,400,000",,"213,051,400,000","162,371,800,000","144,865,200,000","116,815,900,000","94,512,300,000","89,477,400,000","52,340,300,000",,,,"18,356,000,000","12,481,098,246","9,312,895,790","5,908,296,636","4,386,117,345","3,042,654,354","2,090,388,729","2,244,000,000"
SpecialIncomeCharges,,,,,,,,,,,"-186,700,000","-445,500,000",,,,,,,,,
	ImpairmentOfCapitalAssets,,,,,,,,,,,"186,700,000","445,500,000",,,,,,,,,
OtherNonOperatingIncomeExpenses,,,,,,,,,,,"186,700,000","445,500,000",,,,,,,,,
PretaxIncome,"366,071,600,000","366,071,600,000","339,959,000,000","277,106,400,000","219,965,500,000","185,586,800,000","154,024,600,000","121,750,400,000","91,974,800,000","73,836,700,000","63,225,600,000","37,226,200,000","22,935,100,000","19,452,000,000","16,218,083,356","13,176,187,967","9,746,724,384","6,594,360,400","5,222,749,374","4,244,122,571","3,205,700,000"
TaxProvision,"103,498,400,000","103,498,400,000","119,393,500,000","98,272,500,000","79,224,900,000","67,536,900,000","54,519,900,000","42,304,200,000","29,840,100,000","23,828,700,000","21,698,300,000","12,338,400,000","7,737,400,000","6,304,000,000","5,154,015,302","3,974,690,452","3,131,004,204","1,839,479,480","1,725,118,668","1,291,265,765","1,065,100,000"
NetIncomeCommonStockholders,"262,573,200,000","262,573,200,000","220,103,800,000","178,514,900,000","140,529,800,000","117,915,300,000","99,237,700,000","79,319,700,000","61,819,400,000","49,783,400,000","41,196,900,000","24,570,700,000","15,104,300,000","13,148,000,000","11,064,068,054","9,201,497,515","6,615,720,180","4,754,880,920","3,497,630,706","2,952,856,806","2,140,600,000"
	NetIncome,"262,573,200,000","262,573,200,000","220,103,800,000","178,514,900,000","140,529,800,000","117,915,300,000","99,237,700,000","79,319,700,000","61,819,400,000","49,783,400,000","41,196,900,000","24,570,700,000","15,104,300,000","13,148,000,000","11,064,068,054","9,201,497,515","6,615,720,180","4,754,880,920","3,497,630,706","2,952,856,806","2,140,600,000"
		NetIncomeIncludingNoncontrollingInterests,"262,573,200,000","262,573,200,000","220,565,500,000","178,833,900,000","140,740,600,000","118,049,900,000","99,504,700,000","79,446,200,000","62,134,700,000","50,008,000,000","41,527,300,000","24,887,800,000","15,197,700,000","13,240,000,000","11,120,230,836","9,223,777,170","6,615,720,180","4,754,880,920","3,497,630,706","2,952,856,806","2,140,600,000"
			NetIncomeContinuousOperations,"262,573,200,000","262,573,200,000","220,565,500,000","178,833,900,000","140,740,600,000","118,049,900,000","99,504,700,000","79,446,200,000","62,134,700,000","50,008,000,000","41,527,300,000","24,887,800,000","15,197,700,000","13,148,000,000","11,064,068,054","9,201,497,515","6,615,720,180","4,754,880,920","3,497,630,706","2,952,856,806","2,140,600,000"
		MinorityInterests,,,"-461,700,000","-319,000,000","-210,800,000","-134,600,000","-267,000,000","-126,500,000","-315,300,000","-224,600,000","-330,400,000","-317,100,000","-93,400,000","-92,000,000","-56,162,782","-22,279,655",,,,,
DilutedNIAvailtoComStockholders,"262,573,200,000","262,573,200,000","220,103,800,000","178,514,900,000","140,529,800,000","117,915,300,000","99,237,700,000","79,319,700,000","61,819,400,000","49,783,400,000","41,196,900,000","24,570,700,000","15,104,300,000","13,148,000,000","11,064,068,054","9,201,497,515","6,615,720,180","4,754,880,920","3,497,630,706","2,952,856,806","2,140,600,000"
BasicEPS,,,"123.195","107.284","90","76.35","66.15","53.25","4.2","33.75","26.76","16.89","10.92","11.438","10.466","8.834","6.834","4.942","3.766","3.326","2.691"
DilutedEPS,,,"121.965","107.284","88.8","75.3","65.4","52.8","4.2","33.3","26.385","16.683","10.863","11.291","10.317","8.723","6.78","4.892","3.748","3.308","2.661"
BasicAverageShares,,,"1,786,689,353","1,730,060,178","1,698,601,111","1,676,664,047","1,615,856,387","1,592,187,793","1,586,279,353","1,553,594,074","1,539,361,957","1,454,666,667","1,383,248,527","1,149,532,615","1,057,112,123","1,041,616,225","967,991,121","962,168,179","928,810,104","887,709,183","795,466,369"
DilutedAverageShares,,,"1,804,551,318","1,730,060,178","1,721,555,180","1,700,043,825","1,634,386,850","1,605,757,576","1,586,279,353","1,574,588,589","1,561,281,529","1,472,666,667","1,390,308,110","1,164,454,487","1,072,387,631","1,054,868,486","975,700,234","971,962,086","933,267,575","892,533,647","804,434,423"
InterestIncomeAfterProvisionForLoanLoss,"561,862,500,000","561,862,500,000","435,226,300,000","363,752,800,000","313,844,200,000","270,830,200,000","219,176,100,000","175,144,000,000","144,388,500,000","118,554,700,000","98,780,400,000","62,737,400,000","52,487,000,000","41,452,000,000","28,720,782,672","18,910,971,164","12,908,296,272","10,260,304,175","6,753,555,225","5,223,535,472","4,988,100,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"262,573,200,000","262,573,200,000","220,103,800,000","178,514,900,000","140,529,800,000","117,915,300,000","99,237,700,000","79,319,700,000","61,819,400,000","49,783,400,000","41,196,900,000","24,570,700,000","15,104,300,000","13,148,000,000","11,064,068,054","9,201,497,515","6,615,720,180","4,754,880,920","3,497,630,706","2,952,856,806","2,140,600,000"
NormalizedIncome,"262,573,200,000","262,573,200,000","220,103,800,000","178,514,900,000","140,529,800,000","117,915,300,000","99,237,700,000","79,319,700,000","61,819,400,000","49,783,400,000","41,319,526,703.582","24,868,541,705.573","16,471,855,112.47","13,034,445,404.072","11,064,068,054","9,201,497,515","6,615,720,180","4,754,880,920","3,497,630,706","2,952,856,806","2,140,600,000"
TotalMoneyMarketInvestments,"18,289,300,000","18,289,300,000",,"5,406,200,000","5,448,600,000","3,751,600,000","5,429,400,000","3,559,900,000","2,816,300,000","1,540,400,000",,,,,,,,,,,
ReconciledDepreciation,,,"12,248,800,000","9,679,900,000","8,879,900,000","7,434,500,000","7,124,800,000","8,518,800,000","8,990,700,000","7,917,600,000","7,697,200,000","7,903,200,000","7,002,400,000","2,816,000,000","7,940,553,332","5,850,637,403","2,772,925,620","3,279,826,620","2,009,478,888","1,305,883,868","553,700,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"262,573,200,000","262,573,200,000","220,103,800,000","178,514,900,000","140,529,800,000","117,915,300,000","99,237,700,000","79,319,700,000","61,819,400,000","49,783,400,000","41,196,900,000","24,570,700,000","15,104,300,000","13,148,000,000","11,064,068,054","9,201,497,515","6,615,720,180","4,754,880,920","3,497,630,706","2,952,856,806","2,140,600,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"-186,700,000","-445,500,000","-2,063,800,000","168,000,000",,,,,,,
TotalUnusualItems,,,,,,,,,,,"-186,700,000","-445,500,000","-2,063,800,000","168,000,000",,,,,,,
TaxRateForCalcs,"0.283","0.283","0.351","0.355","0.36","0.364","0.354","0.347","0.324","0.323","0.343","0.331","0.337","0.324","0.318","0.302","0.321","0.279","0.33","0.304","0.332"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","-64,073,296.418","-147,658,294.427","-696,244,887.53","54,445,404.072","0","0","0","0","0","0","0"
