name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995
			NonCurrentDeferredTaxesAssets,"2,223,500,000","2,290,200,000",,,,,,,,,,,,,,,,,,,,"34,939,000","49,620,000","7,417,000","3,366,000","3,394,000","9,743,000","9,734,000","11,980,000","13,954,000","14,509,000","66,430,000","80,553,000","103,868,000","139,459,000","135,518,000","144,844,000","154,569,000","164,446,000","181,095,000","187,928,000","194,308,000","5,012,000",,"4,147,000","3,397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"432,000,000","429,000,000","671,400,000","541,200,000","462,300,000","396,700,000","400,800,000","400,500,000","387,400,000","312,200,000","338,000,000","318,000,000","304,000,000","299,000,000","262,698,000","257,631,000","248,503,000","255,057,000","250,643,000","247,431,000","280,343,000","137,627,000","101,580,000","77,902,000","55,240,000","62,544,000","45,497,000","55,825,000","59,856,000","38,054,000","13,516,000","19,250,000","17,896,000","12,518,000","11,230,000","5,847,000","5,401,000","4,572,000","12,270,000","8,590,000","7,420,000","5,403,000","3,428,000","9,134,000","5,242,000","4,889,000","1,527,000","1,478,000","4,207,000","4,769,000","17,485,000","13,327,000","26,216,000","51,607,000","14,919,000","14,236,000","14,406,000","14,688,000","15,460,000","16,631,000","18,921,000","14,559,000","11,922,000","14,239,000","13,184,000","13,339,000","14,087,000","15,452,000","15,603,000","8,558,000","8,457,000","9,120,000","6,230,000","3,370,000","3,511,000","3,687,000","3,978,000","4,235,000","4,409,000","4,694,000","900,000","1,200,000","1,300,000","1,100,000","1,700,000","1,600,000","1,600,000","100,000","100,000","100,000","100,000","300,000","300,000","300,000","300,000","300,000",,"500,000"
TotalLiabilitiesNetMinorityInterest,"6,400,700,000","6,272,800,000","4,447,800,000","4,404,200,000","4,293,000,000","4,766,600,000","4,673,900,000","4,723,000,000","4,717,500,000","4,690,200,000","4,699,000,000","4,614,000,000","4,579,000,000","4,559,000,000","4,789,359,000","4,830,008,000","4,740,168,000","4,874,614,000","4,900,146,000","4,614,848,000","898,023,000","899,944,000","767,848,000","672,228,000","678,688,000","935,617,000","695,029,000","603,698,000","595,828,000","642,710,000","633,173,000","707,916,000","804,184,000","260,259,000","249,314,000","226,073,000","253,164,000","152,301,000","130,441,000","97,380,000","93,288,000","98,045,000","124,768,000","128,538,000","216,931,000","230,550,000","256,583,000","252,391,000","255,955,000","232,801,000","228,480,000","200,579,000","198,798,000","208,860,000","202,405,000","180,245,000","174,709,000","179,506,000","180,451,000","182,179,000","295,109,000","143,452,000","147,053,000","141,403,000","146,116,000","142,241,000","145,791,000","139,647,000","143,493,000","145,680,000","148,591,000","145,279,000","141,147,000","138,626,000","139,851,000","138,965,000","132,301,000","130,194,000","131,098,000","128,999,000","9,200,000","10,500,000","11,100,000","9,100,000","3,000,000","2,600,000","2,900,000","2,300,000","2,100,000","2,300,000","2,500,000","1,600,000","1,300,000","1,500,000","2,200,000","1,600,000","2,300,000","2,100,000"
	CurrentLiabilities,"1,119,900,000","1,194,300,000","1,091,200,000","1,031,500,000","943,800,000","1,174,000,000","1,027,400,000","1,044,400,000","942,000,000","952,500,000","972,000,000","856,000,000","837,000,000","823,000,000","1,034,341,000","658,462,000","603,613,000","718,250,000","766,860,000","769,169,000","580,439,000","606,740,000","502,537,000","417,701,000","396,822,000","582,429,000","395,456,000","302,978,000","295,747,000","360,089,000","361,942,000","375,162,000","353,677,000","230,225,000","211,244,000","187,780,000","217,182,000","138,515,000","117,663,000","89,229,000","81,435,000","85,262,000","107,945,000","112,198,000","70,084,000","84,418,000","61,387,000","54,636,000","58,435,000","37,709,000","33,286,000","23,941,000","22,534,000","27,822,000","21,503,000","25,171,000","19,457,000","23,955,000","24,714,000","26,356,000","138,117,000","16,267,000","19,673,000","13,830,000","18,350,000","15,624,000","15,107,000","8,816,000","12,515,000","14,555,000","17,319,000","13,860,000","9,581,000","6,913,000","7,990,000","6,957,000","8,381,000","6,274,000","7,178,000","4,893,000","5,000,000","6,200,000","6,700,000","4,600,000","2,300,000","1,800,000","2,100,000","2,300,000","2,100,000","2,300,000","2,400,000","1,600,000","1,300,000","1,500,000","2,000,000","1,400,000","2,100,000","1,700,000"
		PayablesAndAccruedExpenses,"862,800,000","966,700,000","868,200,000","728,700,000","669,800,000","698,200,000","592,000,000","664,000,000","639,900,000","710,200,000","738,000,000","613,000,000","607,000,000","572,000,000","530,083,000","436,267,000","401,974,000","460,708,000","404,961,000","454,384,000","361,276,000","439,248,000","301,440,000","240,809,000","231,708,000","423,940,000","280,200,000","214,346,000","212,545,000","271,275,000","269,847,000","294,325,000","222,886,000","138,091,000","187,111,000","154,694,000","125,648,000","123,056,000","101,521,000","84,730,000","77,007,000","83,187,000","83,517,000","64,557,000","64,791,000","79,855,000","51,699,000","42,808,000","34,775,000","37,396,000","33,001,000","23,679,000","22,466,000","27,167,000","20,794,000","24,455,000","18,739,000","23,017,000","23,819,000","25,407,000","17,101,000","15,491,000","14,977,000","9,133,000","17,573,000","11,115,000","14,518,000","8,227,000","11,926,000","14,009,000","16,773,000","13,271,000","8,971,000","4,565,000","3,993,000","5,419,000","7,402,000","5,209,000","2,100,000","1,672,000","2,800,000","4,400,000","5,800,000","3,800,000","1,900,000","1,400,000","1,600,000","1,600,000","1,100,000","2,200,000","1,900,000","700,000","900,000","700,000","700,000","700,000","300,000","300,000"
			Payables,,"428,000,000",,"728,700,000","669,800,000","221,600,000","52,200,000","58,800,000","57,100,000","200,600,000","35,000,000","51,000,000","61,000,000","173,000,000","44,849,000","28,978,000","42,897,000","125,050,000","46,974,000","47,039,000","52,869,000","175,666,000","23,175,000","36,066,000","35,339,000","254,800,000","24,416,000","25,587,000","25,586,000","152,254,000","21,962,000","23,752,000","16,023,000","56,081,000","14,372,000","13,446,000","9,025,000","16,026,000","13,322,000","10,955,000","9,474,000","11,530,000","15,117,000","9,165,000","20,384,000","33,655,000","9,890,000","6,989,000","6,080,000","9,072,000","10,547,000","8,041,000","8,761,000","10,939,000","3,479,000","508,000","1,319,000","1,869,000","7,455,000","2,878,000","1,385,000","6,113,000","8,298,000","4,476,000","7,985,000","5,095,000","7,560,000","2,246,000","6,289,000","8,262,000","9,843,000","8,032,000","3,597,000","1,213,000","1,722,000","1,630,000","2,826,000","2,572,000","2,100,000","1,672,000","2,800,000","4,400,000","3,500,000","2,900,000","1,100,000","800,000","800,000","1,100,000","700,000","1,000,000","700,000","300,000","400,000","300,000","300,000","300,000","300,000","300,000"
				AccountsPayable,,"74,000,000",,"728,700,000","669,800,000","74,400,000","52,200,000","58,800,000","57,100,000","70,800,000","35,000,000","51,000,000","61,000,000","64,000,000","44,849,000","28,978,000","42,897,000","57,360,000","46,974,000","47,039,000","52,869,000","44,016,000","23,175,000","36,066,000","35,339,000","21,596,000","24,416,000","25,587,000","25,586,000","21,488,000","21,962,000","23,752,000","16,023,000","16,029,000","14,372,000","13,446,000","9,025,000","16,026,000","13,322,000","10,955,000","9,474,000","11,530,000","15,117,000","9,165,000","7,884,000","8,655,000","9,890,000","6,989,000","6,080,000","9,072,000","10,547,000","8,041,000","8,761,000","10,939,000","3,479,000","508,000","1,319,000","1,869,000","7,455,000","2,878,000","1,385,000","6,113,000","8,298,000","4,476,000","7,985,000","5,095,000","7,560,000","2,246,000","6,289,000","8,262,000","9,843,000","8,032,000","3,597,000","1,213,000","1,722,000","1,630,000","2,826,000","2,572,000","2,100,000","1,672,000","2,800,000","4,400,000","3,500,000","2,900,000","1,100,000","800,000","800,000","1,100,000","700,000","1,000,000","700,000","300,000","400,000","300,000","300,000","300,000","300,000","300,000"
				TotalTaxPayable,,"103,900,000",,,,"24,400,000",,,,"30,700,000",,,,"39,000,000",,,,"12,087,000",,,,"94,823,000",,,,"108,907,000",,,,"68,432,000",,,,"18,306,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,"250,100,000",,,,"122,800,000",,,,"99,100,000",,,,"70,000,000",,,,"55,603,000",,,,"36,827,000",,,,"124,297,000",,,,"62,334,000",,,,"21,746,000",,,,,,,,,,,"12,500,000","25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"538,700,000",,,,"476,600,000","539,800,000","605,200,000","582,800,000","509,600,000","703,000,000","562,000,000","546,000,000","399,000,000","485,234,000","407,289,000","359,077,000","335,658,000","357,987,000","407,345,000","308,407,000","263,582,000","278,265,000","204,743,000","196,369,000","169,140,000","255,784,000","188,759,000","186,959,000","119,021,000","247,885,000","270,573,000","206,863,000","82,010,000","172,739,000","141,248,000","116,623,000","107,030,000","88,199,000","73,775,000","67,533,000","71,657,000","68,400,000","55,392,000","44,407,000","46,200,000","41,809,000","35,819,000","28,695,000","28,324,000","22,454,000","15,638,000","13,705,000","16,228,000","17,315,000","23,947,000","17,420,000","21,148,000","16,364,000","22,529,000","15,716,000","9,378,000","6,679,000","4,657,000","9,588,000","6,020,000","6,958,000","5,981,000","5,637,000","5,747,000","6,930,000","5,239,000","5,374,000","3,352,000","2,271,000","3,789,000","4,576,000","2,637,000",,,,,"2,300,000","900,000","800,000","600,000","800,000","500,000","400,000","1,200,000","1,200,000","400,000","500,000","400,000","400,000","400,000",,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,453,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"126,700,000","126,700,000","126,600,000","126,600,000","126,500,000","343,800,000","311,200,000","278,500,000","167,500,000","167,400,000","167,000,000","167,000,000","167,000,000","167,000,000","322,942,000","79,136,000","35,358,000","175,000,000","175,000,000","131,250,000","45,500,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","108,000,000","1,445,000","1,430,000","1,682,000","64,770,000","715,000","939,000","245,000","328,000","422,000","20,494,000","44,310,000","2,803,000","2,796,000","7,290,000","9,784,000","22,780,000","272,000","267,000","262,000","68,000","67,000","121,000","128,000","130,000","128,000","75,000","123,000","120,000,000",,"3,920,000","3,920,000",,"3,920,000",,,,,,,,,,"92,000","191,000","277,000","369,000","368,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","600,000","200,000","100,000","100,000","200,000","300,000","300,000","300,000","400,000","400,000","400,000"
			CurrentDebt,"126,700,000","126,700,000","126,600,000","126,600,000","126,500,000","343,800,000","311,200,000","278,500,000","167,500,000","167,400,000","167,000,000","167,000,000","167,000,000","167,000,000","322,942,000","79,136,000","35,358,000","175,000,000","175,000,000","131,250,000","45,500,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","48,000,000","108,000,000","718,000","718,000","718,000","63,718,000",,,,,,"20,000,000","44,000,000","2,500,000","2,500,000","7,290,000","9,784,000","22,780,000","272,000","267,000","262,000","68,000","67,000","121,000","128,000","130,000","128,000","75,000","123,000","120,000,000",,"3,920,000","3,920,000",,"3,920,000",,,,,,,,,,"92,000","191,000","277,000","369,000","368,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","600,000","200,000","100,000","100,000","200,000","300,000","300,000","300,000","400,000","400,000","400,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"718,000","718,000","718,000","3,718,000",,,,,,,,,,,,"4,500,000",,,,,,,,,,,,"120,000,000",,"3,920,000","3,920,000",,"3,920,000",,,,,,,,,,"92,000",,,"369,000",,,,"400,000","400,000","400,000",,"400,000",,"200,000","100,000","100,000","200,000","300,000","300,000","300,000","300,000",,
				LineOfCredit,,"0","0","0","0","250,000,000","250,000,000","250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,"126,700,000","126,600,000","126,600,000","126,500,000","93,800,000","61,200,000","28,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000","44,000,000","2,500,000","2,500,000",,,"18,280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,
			CurrentCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"727,000","712,000","964,000","1,052,000","715,000","939,000","245,000","328,000","422,000","494,000","310,000","303,000","296,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,"15,900,000","18,000,000","14,000,000","16,000,000","37,000,000","63,402,000","53,422,000","78,416,000","20,504,000","182,563,000","130,384,000","106,616,000","58,837,000","98,811,000","72,271,000","58,859,000","53,801,000","54,371,000","32,875,000","29,787,000","31,266,000","35,070,000","27,654,000","18,877,000","18,767,000","13,636,000","13,925,000","11,615,000","2,896,000","4,166,000","2,979,000","3,240,000","1,653,000","3,934,000","3,331,000","2,490,000","1,767,000","2,398,000","2,044,000","880,000","41,000","18,000",,,"588,000","588,000","588,000","588,000","810,000","820,000","826,000","828,000","588,000","588,000","589,000","589,000","589,000","589,000","589,000","589,000","546,000","546,000","589,000","610,000","1,427,000","1,351,000","1,446,000","788,000","788,000",,,,,"500,000","500,000",,"100,000","100,000","100,000",,"100,000","300,000","700,000","100,000","500,000","1,000,000","300,000",,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"132,619,000","42,018,000",,,,,,,,,,,,,,,,,,,,,,"1,000","651,000","621,000","592,000","639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,"15,900,000","18,000,000","14,000,000","16,000,000","37,000,000","63,402,000","53,422,000","78,416,000","20,504,000","49,944,000","88,366,000","106,616,000","58,837,000","98,811,000","72,271,000","58,859,000","53,801,000","54,371,000","32,875,000","29,787,000","31,266,000","35,070,000","27,654,000","18,877,000","18,767,000","13,636,000","13,925,000","11,615,000","2,896,000","4,166,000","2,979,000","3,240,000","1,652,000","3,283,000","2,710,000","1,898,000","1,128,000","2,398,000","2,044,000","880,000","41,000","18,000",,,"588,000","588,000","588,000","588,000","810,000","820,000","826,000","828,000","588,000","588,000","589,000","589,000","589,000","589,000","589,000","589,000","546,000","546,000","589,000","610,000","1,427,000","1,351,000","1,446,000","788,000","788,000",,,,,"500,000","500,000",,"100,000","100,000","100,000",,"100,000","300,000","700,000","100,000","500,000","1,000,000","300,000",,
		OtherCurrentLiabilities,"130,400,000","100,900,000","96,400,000","176,200,000","147,500,000","132,000,000","124,200,000","101,900,000","134,600,000","59,000,000","49,000,000","62,000,000","47,000,000","47,000,000","117,914,000","89,637,000","87,865,000","62,038,000","4,336,000","53,151,000","67,047,000","60,655,000","54,286,000","56,621,000","58,255,000","56,688,000","12,885,000","7,757,000","5,415,000","9,548,000","9,025,000","5,183,000","3,914,000","32,469,000","9,067,000","17,479,000","15,149,000","11,848,000","11,037,000","1,275,000","860,000",,,"3,641,000",,,,,,,,,,,,,,,,,"188,000","188,000","188,000","188,000","188,000",,,,,,,,,"921,000","2,646,000",,,,"4,709,000","2,853,000","1,800,000","1,400,000",,"-100,000",,"-100,000",,,"800,000","-100,000","100,000",,,,,,"1,400,000","1,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,280,800,000","5,078,500,000","3,356,600,000","3,372,700,000","3,349,200,000","3,592,600,000","3,646,500,000","3,678,600,000","3,775,500,000","3,737,700,000","3,727,000,000","3,758,000,000","3,742,000,000","3,736,000,000","3,755,018,000","4,171,546,000","4,136,555,000","4,156,364,000","4,133,286,000","3,845,679,000","317,584,000","293,204,000","265,311,000","254,527,000","281,866,000","353,188,000","299,573,000","300,720,000","300,081,000","282,621,000","271,231,000","332,754,000","450,507,000","30,034,000","38,070,000","38,293,000","35,982,000","13,786,000","12,778,000","8,151,000","11,853,000","12,783,000","16,823,000","16,340,000","146,847,000","146,132,000","195,196,000","197,755,000","197,520,000","195,092,000","195,194,000","176,638,000","176,264,000","181,038,000","180,902,000","155,074,000","155,252,000","155,551,000","155,737,000","155,823,000","156,992,000","127,185,000","127,380,000","127,573,000","127,766,000","126,617,000","130,684,000","130,831,000","130,978,000","131,125,000","131,272,000","131,419,000","131,566,000","131,713,000","131,861,000","132,008,000","123,920,000","123,920,000","123,920,000","124,106,000","4,200,000","4,300,000","4,400,000","4,500,000","700,000","800,000","800,000",,,,"100,000",,,,"200,000","200,000","200,000","400,000"
		LongTermProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,028,000",,"17,837,000","17,601,000","15,617,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"2,506,100,000","2,539,100,000","2,573,500,000","2,603,800,000","2,620,800,000","2,862,700,000","2,894,500,000","2,926,300,000","3,029,000,000","3,063,600,000","3,096,000,000","3,081,000,000","3,116,000,000","3,121,000,000","3,153,826,000","3,367,531,000","3,385,742,000","3,432,557,000","3,474,604,000","3,498,310,000","114,912,000","116,599,000","108,530,000","93,015,000","83,917,000","97,230,000","89,251,000","95,854,000","101,000,000","101,000,000","113,000,000","180,000,000","247,000,000","182,000","286,000","378,000","462,000","4,462,000","4,024,000","4,099,000","9,356,000","10,421,000","10,414,000","9,962,000","141,347,000","141,425,000","194,280,000","196,855,000","196,927,000","194,499,000","194,570,000","176,638,000","176,264,000","176,283,000","150,000,000","150,025,000","150,056,000","150,110,000","150,149,000","150,088,000","150,000,000","120,000,000","120,000,000","120,000,000","120,000,000","126,617,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","124,106,000","4,200,000","4,300,000","4,400,000","4,500,000","600,000","700,000","800,000",,,,,,,"100,000","100,000","200,000","300,000","400,000"
			LongTermDebt,"2,343,300,000","2,375,000,000","2,406,700,000","2,438,300,000","2,470,000,000","2,501,700,000","2,533,300,000","2,564,900,000","2,678,800,000","2,720,700,000","2,763,000,000","2,804,000,000","2,846,000,000","2,888,000,000","2,929,384,000","3,171,092,000","3,212,772,000","3,281,250,000","3,325,000,000","3,368,750,000",,"9,500,000","21,500,000","33,500,000","45,500,000","65,000,000","77,000,000","89,000,000","101,000,000","101,000,000","113,000,000","180,000,000","247,000,000",,,,"3,718,000","3,718,000","3,718,000","3,718,000","8,918,000","9,918,000","9,918,000","9,918,000","141,222,000","141,222,000","194,000,000","196,500,000","196,500,000","194,000,000","194,000,000","176,000,000","176,000,000","176,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","120,000,000","120,000,000","120,000,000","120,000,000","126,617,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","124,106,000","4,200,000","4,300,000","4,400,000","4,500,000","600,000","700,000","800,000",,,,,,,"100,000","100,000","200,000","300,000","400,000"
			LongTermCapitalLeaseObligation,"162,800,000","164,100,000","166,800,000","165,500,000","150,800,000","361,000,000","361,200,000","361,400,000","350,200,000","342,900,000","333,000,000","277,000,000","270,000,000","233,000,000","224,442,000","196,439,000","172,970,000","151,307,000","149,604,000","129,560,000","114,912,000","107,099,000","87,030,000","59,515,000","38,417,000","32,230,000","12,251,000","6,854,000",,,,,,"182,000","286,000","378,000","462,000","744,000","306,000","381,000","438,000","503,000","496,000","44,000","125,000","203,000","280,000","355,000","427,000","499,000","570,000","638,000","264,000","283,000",,"25,000","56,000","110,000","149,000","88,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"2,113,300,000","2,081,400,000","314,700,000","341,200,000","306,100,000","391,100,000","442,800,000","464,000,000","442,700,000","365,000,000","353,000,000","387,000,000","384,000,000","396,000,000","343,794,000","570,074,000","535,910,000","528,990,000","417,319,000",,,"7,046,000","4,971,000","96,000","45,986,000","101,241,000","13,607,000","20,755,000","21,120,000","19,827,000",,,"55,510,000",,"10,004,000","9,959,000","10,259,000","0","217,000","205,000","194,000","204,000","924,000","923,000","906,000","906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"2,113,300,000","2,081,400,000","314,700,000","341,200,000","306,100,000","391,100,000","442,800,000","464,000,000","442,700,000","365,000,000","353,000,000","387,000,000","384,000,000","396,000,000","343,794,000","570,074,000","535,910,000","528,990,000","417,319,000",,,"7,046,000","4,971,000","96,000","45,986,000","101,241,000","13,607,000","20,755,000","21,120,000","19,827,000",,,"55,510,000",,"10,004,000","9,959,000","10,259,000","0","217,000","205,000","194,000","204,000","924,000","923,000","906,000","906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"661,400,000","458,000,000","468,400,000","427,700,000","422,300,000","338,800,000","309,200,000","288,300,000","303,800,000","309,100,000","278,000,000","290,000,000","242,000,000","219,000,000","257,398,000","233,941,000","214,903,000","194,817,000","241,363,000","347,369,000","202,672,000","169,559,000","151,810,000","161,416,000","151,963,000","154,717,000","196,715,000","184,111,000","177,961,000","161,794,000","158,231,000","152,754,000","9,969,000","29,852,000","9,943,000","10,355,000","9,644,000","9,324,000","8,537,000","3,847,000","2,303,000","2,158,000","5,485,000","5,455,000","4,594,000","3,801,000","916,000","900,000","593,000","593,000","624,000",,,"4,755,000","30,902,000","5,049,000","5,196,000","5,441,000","5,588,000","5,735,000","6,992,000","7,185,000","7,380,000","7,573,000","7,766,000",,"6,764,000","6,911,000","7,058,000","7,205,000","7,352,000","7,499,000","7,646,000","7,793,000","7,941,000","8,088,000",,,,,,,,,"100,000","100,000",,,,,,,,,"100,000",,"-100,000",
TotalEquityGrossMinorityInterest,"11,747,800,000","11,271,800,000","10,367,200,000","10,163,500,000","9,706,600,000","9,165,300,000","9,169,700,000","8,767,400,000","9,112,700,000","8,893,100,000","8,944,000,000","8,875,000,000","8,856,000,000","8,694,000,000","8,504,103,000","8,199,339,000","8,062,277,000","8,258,616,000","8,252,869,000","8,552,871,000","3,516,902,000","3,302,018,000","3,123,039,000","2,881,582,000","2,700,978,000","2,382,079,000","2,354,766,000","2,211,540,000","2,090,053,000","1,970,850,000","1,872,435,000","1,749,694,000","1,213,280,000","1,134,492,000","1,055,728,000","953,502,000","901,365,000","859,736,000","811,816,000","792,214,000","742,475,000","688,356,000","427,238,000","386,447,000","274,711,000","247,001,000","173,760,000","126,798,000","108,039,000","101,556,000","92,625,000","96,311,000","108,939,000","124,677,000","8,596,000","34,336,000","63,215,000","101,594,000","67,671,000","98,400,000","130,303,000","153,960,000","172,522,000","111,862,000","126,003,000","144,080,000","120,286,000","142,396,000","162,344,000","184,023,000","205,478,000","224,881,000","242,368,000","255,384,000","260,408,000","267,464,000","282,214,000","77,813,000","61,604,000","65,940,000","71,100,000","28,400,000","33,300,000","37,400,000","31,000,000","35,500,000","39,200,000","42,900,000","36,400,000","36,700,000","21,800,000","14,000,000","15,800,000","16,800,000","18,300,000","20,000,000","2,400,000","3,800,000"
	StockholdersEquity,"11,747,800,000","11,271,800,000","10,367,200,000","10,163,500,000","9,706,600,000","9,165,300,000","9,169,700,000","8,767,400,000","9,112,700,000","8,893,100,000","8,944,000,000","8,875,000,000","8,856,000,000","8,694,000,000","8,504,103,000","8,199,339,000","8,062,277,000","8,258,616,000","8,252,869,000","8,552,871,000","3,516,902,000","3,302,018,000","3,123,039,000","2,881,582,000","2,700,978,000","2,382,079,000","2,354,766,000","2,211,540,000","2,090,053,000","1,970,850,000","1,872,435,000","1,749,694,000","1,213,280,000","1,134,492,000","1,055,728,000","953,502,000","901,365,000","859,736,000","811,816,000","792,214,000","742,475,000","688,356,000","427,238,000","386,447,000","274,711,000","247,001,000","173,760,000","126,798,000","108,039,000","101,556,000","92,625,000","96,311,000","108,939,000","124,677,000","8,596,000","34,336,000","63,215,000","101,594,000","67,671,000","98,400,000","130,303,000","153,960,000","172,522,000","111,862,000","126,003,000","144,080,000","120,286,000","142,396,000","162,344,000","184,023,000","205,478,000","224,881,000","242,368,000","255,384,000","260,408,000","267,464,000","282,214,000","77,813,000","61,604,000","65,940,000","71,100,000","28,400,000","33,300,000","37,400,000","31,000,000","35,500,000","39,200,000","42,900,000","36,400,000","36,700,000","21,800,000","14,000,000","15,800,000","16,800,000","18,300,000","20,000,000","2,400,000","3,800,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","23,000","23,000","23,000","23,000","23,000","23,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","19,000","19,000","19,000","19,000","19,000","18,000","6,000","6,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","8,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","0","0","0","0","0","0","0","0","0","0","0","43,100,000","43,000,000","0","0","0","200,000",
			PreferredStock,,,,,,,,,,,,,,,,,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",
