name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
		OtherCurrentAssets,,,,,,,,,,,,"44,386,000",,,
	TotalNonCurrentAssets,"2,614,000,000","2,614,000,000","2,712,500,000","2,734,700,000","2,031,100,000","2,005,900,000","1,934,100,000","1,849,816,000","1,762,508,000","1,140,827,000","1,188,518,000","1,237,072,000","1,298,186,717","1,107,026,461","885,239,452"
		NetPPE,"2,336,000,000","2,445,000,000","2,571,800,000","2,672,100,000","1,967,100,000","1,916,000,000","1,864,400,000","1,782,918,000","1,672,961,000","1,081,312,000","1,137,910,000","1,178,965,000","1,192,174,459","1,007,155,873","772,512,884"
			GrossPPE,"4,163,000,000","4,082,000,000","4,002,800,000","3,899,600,000","3,007,100,000","2,803,200,000","2,606,300,000","2,384,051,000","2,151,286,000","1,470,721,000","1,442,704,000","1,399,684,000","1,192,174,459","1,007,155,873","772,512,884"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0",,,
				LandAndImprovements,"46,000,000","43,000,000","47,400,000","46,500,000","38,600,000","37,400,000","36,100,000","30,992,000","26,136,000","19,228,000","18,016,000","17,383,000",,,
				BuildingsAndImprovements,"87,000,000","82,000,000","83,300,000","64,800,000","53,600,000","50,400,000","42,600,000","40,617,000","37,289,000","25,663,000","23,316,000","23,932,000",,,
				MachineryFurnitureEquipment,"3,894,000,000","3,754,000,000","3,811,300,000","3,730,500,000","2,789,000,000","2,640,500,000","2,360,200,000","2,120,668,000","1,992,331,000","1,381,903,000","1,322,253,000","1,304,442,000",,,
				OtherProperties,"41,000,000","203,000,000",,,,,,,,,,,,,
				ConstructionInProgress,"95,000,000",,"56,200,000","54,200,000","122,300,000","71,500,000","164,900,000","189,291,000","94,085,000","42,674,000","77,818,000","53,927,000",,,
				Leases,,,"4,600,000","3,600,000","3,600,000","3,400,000","2,500,000","2,483,000","1,445,000","1,253,000","1,301,000",,,,
			AccumulatedDepreciation,"-1,827,000,000","-1,637,000,000","-1,431,000,000","-1,227,500,000","-1,040,000,000","-887,200,000","-741,900,000","-601,133,000","-478,325,000","-389,409,000","-304,794,000","-220,719,000",,,
		GoodwillAndOtherIntangibleAssets,,,"41,200,000","41,200,000","41,200,000","41,200,000","41,300,000","41,253,000","41,281,000","41,313,000","41,346,000","41,379,000","84,248,377","84,413,341","84,783,432"
			Goodwill,,,"41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","40,969,000","40,969,000","40,969,000","40,969,000","40,969,000","83,774,885","83,774,885","83,774,885"
			OtherIntangibleAssets,,,"200,000","200,000","200,000","200,000","300,000","284,000","312,000","344,000","377,000","410,000","473,492","638,456","1,008,547"
		InvestmentsAndAdvances,,,"82,800,000",,,,,,,,,,,,
			LongTermEquityInvestment,,,"82,800,000",,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,"4,042,000","4,076,000","3,570,000",,,,,
		NonCurrentDeferredAssets,,,,,"6,200,000","8,400,000","11,200,000","16,639,000","20,319,000","10,601,000","3,485,000",,,,
		OtherNonCurrentAssets,"278,000,000","169,000,000","16,700,000","21,400,000","16,600,000","40,300,000","17,200,000","4,964,000","23,871,000","4,031,000","5,777,000","16,728,000","21,763,881","15,457,247","27,943,136"
TotalLiabilitiesNetMinorityInterest,"2,237,000,000","2,039,000,000","2,102,700,000","2,340,600,000","1,705,300,000","1,787,200,000","1,830,400,000","1,950,757,000","1,819,588,000","1,040,011,000","950,079,000","1,020,416,000","1,401,952,978","1,368,707,255","1,105,719,775"
	CurrentLiabilities,"596,000,000","496,000,000","543,700,000","565,900,000","484,800,000","423,600,000","501,500,000","625,631,000","587,559,000","265,715,000","190,624,000","244,909,000","536,442,723","230,199,780","228,279,430"
		PayablesAndAccruedExpenses,"536,000,000","320,000,000","416,300,000","334,300,000","330,700,000","340,000,000","455,300,000","527,960,000","524,955,000","213,620,000","137,291,000","130,052,000","210,534,009","172,677,212","108,492,577"
			Payables,"464,000,000","320,000,000","360,400,000","288,600,000","285,000,000","301,700,000","409,500,000","476,806,000","504,106,000","184,469,000","122,375,000","105,861,000","159,142,252","138,911,088","87,914,833"
				AccountsPayable,"412,000,000","320,000,000","333,900,000","251,000,000","261,500,000","275,000,000","377,900,000","440,113,000","466,559,000","155,220,000","106,471,000","105,861,000","159,142,252","138,911,088","87,914,833"
				TotalTaxPayable,"52,000,000",,"26,500,000","27,000,000","23,500,000","26,700,000","31,500,000","36,693,000","37,547,000","29,249,000","15,904,000",,,,
					IncomeTaxPayable,"24,000,000",,,,,,,"0","2,400,000","7,983,000",,,,,
				DuetoRelatedPartiesCurrent,,,"0","10,600,000",,"0","100,000",,,,,,,,
			CurrentAccruedExpenses,"72,000,000",,"55,900,000","45,700,000","45,700,000","38,300,000","45,800,000","51,154,000","20,849,000","29,151,000","14,916,000","24,191,000","51,391,757","33,766,124","20,577,744"
				InterestPayable,"9,000,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"6,000,000",,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"19,000,000","3,000,000","2,100,000","1,800,000","126,600,000","1,400,000","1,300,000","1,140,000","9,880,000","8,014,000","16,551,000","16,368,000","16,513,967","5,797,981","2,235,973"
			CurrentDebt,"5,000,000","3,000,000","2,100,000","1,800,000","126,600,000","1,400,000","1,300,000","1,140,000","9,880,000","8,014,000","16,551,000","16,368,000","16,513,967","5,797,981","2,235,973"
				CurrentNotesPayable,"5,000,000",,,"1,800,000","1,600,000",,,,,,,"11,543,000","11,640,261",,
				OtherCurrentBorrowings,,,,,"125,000,000",,,,,,,"4,825,000","4,873,706",,
			CurrentCapitalLeaseObligation,"14,000,000",,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"28,000,000",,"12,900,000","12,600,000","3,100,000","13,600,000","700,000","965,000","18,297,000","18,685,000","10,289,000","5,748,000","13,161,103","8,812,350","12,029,987"
			CurrentDeferredTaxesLiabilities,,,,,,,,"0","9,271,000",,,,,,
			CurrentDeferredRevenue,"28,000,000",,"12,900,000","12,600,000","3,100,000","13,600,000","700,000","965,000","9,026,000","18,685,000","10,289,000","5,748,000","13,161,103","8,812,350","12,029,987"
		OtherCurrentLiabilities,"7,000,000","173,000,000","112,400,000","217,200,000","24,400,000","68,600,000","44,200,000","95,566,000","34,427,000","25,396,000","26,493,000","92,741,000","296,233,644","42,912,237","105,520,893"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,641,000,000","1,543,000,000","1,559,000,000","1,774,700,000","1,220,500,000","1,363,600,000","1,328,900,000","1,325,126,000","1,232,029,000","774,296,000","759,455,000","775,507,000","865,510,255","1,138,507,475","877,440,345"
		LongTermDebtAndCapitalLeaseObligation,"1,190,000,000","1,167,000,000","1,164,400,000","1,162,800,000","546,900,000","673,500,000","674,900,000","897,078,000","853,903,000","468,954,000","474,726,000","479,503,000","484,328,313","769,202,019","497,201,527"
			LongTermDebt,"1,129,000,000","1,126,000,000","1,164,400,000","1,162,800,000","546,900,000","625,000,000","625,000,000","845,910,000","853,903,000","468,954,000","474,726,000","479,503,000","484,328,313","769,202,019","497,201,527"
			LongTermCapitalLeaseObligation,"61,000,000","41,000,000",,,,"48,500,000","49,900,000","51,168,000",,,,,,,
		NonCurrentDeferredLiabilities,"396,000,000","362,000,000","385,900,000","579,900,000","639,700,000","638,300,000","601,700,000","386,940,000","357,473,000","298,943,000","278,008,000","289,150,000","286,985,797","284,122,958","209,523,747"
			NonCurrentDeferredTaxesLiabilities,"396,000,000","362,000,000","385,900,000","579,900,000","639,700,000","638,300,000","601,700,000","386,940,000","357,473,000","298,943,000","278,008,000","289,150,000","286,985,797","284,122,958","209,523,747"
		NonCurrentAccruedExpenses,,,,,,"900,000","1,200,000","1,597,000","1,459,000","2,552,000","2,828,000",,,,
		OtherNonCurrentLiabilities,"55,000,000","14,000,000","8,700,000","32,000,000","33,900,000","50,900,000","51,100,000","39,511,000","19,194,000","3,847,000","3,893,000","6,854,000","94,196,145","85,182,498","170,715,071"
TotalEquityGrossMinorityInterest,"1,668,000,000","1,868,000,000","1,704,000,000","1,709,600,000","1,600,500,000","1,675,300,000","1,835,400,000","1,660,138,000","1,299,703,000","700,173,000","664,415,000","590,067,000","454,115,113","80,772,260","115,828,128"
	StockholdersEquity,"1,393,000,000","1,246,000,000","918,800,000","858,100,000","984,100,000","988,100,000","1,188,600,000","1,525,155,000","1,151,612,000","689,573,000","653,815,000","579,467,000","443,515,113","76,446,072","115,828,128"
		CapitalStock,"1,000,000","1,000,000","900,000","900,000","900,000","900,000","900,000","869,000","869,000","864,000","863,000","862,000","861,413",,
			CommonStock,"1,000,000","1,000,000","900,000","900,000","900,000","900,000","900,000","869,000","869,000","864,000","863,000","862,000","861,413",,
		AdditionalPaidInCapital,"1,507,000,000","1,473,000,000","1,197,600,000","1,197,600,000","1,174,700,000","1,174,700,000","1,114,400,000","582,287,000","587,199,000","467,871,000","446,263,000","441,170,000","460,550,842",,
		RetainedEarnings,"-113,000,000","-226,000,000","-277,400,000","-338,100,000","-189,200,000","-184,900,000","76,200,000","945,460,000","566,855,000","221,079,000","206,789,000","137,435,000","-17,897,142",,
		TreasuryStock,"2,000,000","2,000,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,303,000","2,303,000","243,000","100,000",,,,
		GainsLossesNotAffectingRetainedEarnings,,,,"0","0","-300,000","-600,000","-1,158,000","-1,008,000","2,000",,,,"76,446,072","115,828,128"
	MinorityInterest,"275,000,000","622,000,000","785,200,000","851,500,000","616,400,000","687,200,000","646,800,000","134,983,000","148,091,000","10,600,000","10,600,000","10,600,000","10,600,000","4,326,188",
TotalCapitalization,"2,522,000,000","2,372,000,000","2,083,200,000","2,020,900,000","1,531,000,000","1,613,100,000","1,813,600,000","2,371,065,000","2,005,515,000","1,158,527,000","1,128,541,000","1,058,970,000","927,843,426","845,648,091","613,029,655"
CommonStockEquity,"1,393,000,000","1,246,000,000","918,800,000","858,100,000","984,100,000","988,100,000","1,188,600,000","1,525,155,000","1,151,612,000","689,573,000","653,815,000","579,467,000","443,515,113","76,446,072","115,828,128"
CapitalLeaseObligations,"75,000,000","41,000,000",,,,"48,500,000","49,900,000","51,168,000",,,,,,,
NetTangibleAssets,"1,393,000,000","1,246,000,000","877,600,000","816,900,000","942,900,000","946,900,000","1,147,300,000","1,483,902,000","1,110,331,000","648,260,000","612,469,000","538,088,000","359,266,736","-7,967,269","31,044,696"
WorkingCapital,"695,000,000","797,000,000","550,500,000","749,600,000","789,900,000","1,033,000,000","1,230,200,000","1,135,448,000","769,224,000","333,642,000","235,352,000","128,502,000","21,438,651","112,253,274","108,029,021"
InvestedCapital,"2,527,000,000","2,375,000,000","2,085,300,000","2,022,700,000","1,657,600,000","1,614,500,000","1,814,900,000","2,372,205,000","2,015,395,000","1,166,541,000","1,145,092,000","1,075,338,000","944,357,393","851,446,072","615,265,628"
TangibleBookValue,"1,393,000,000","1,246,000,000","877,600,000","816,900,000","942,900,000","946,900,000","1,147,300,000","1,483,902,000","1,110,331,000","648,260,000","612,469,000","538,088,000","359,266,736","-7,967,269","31,044,696"
TotalDebt,"1,209,000,000","1,170,000,000","1,166,500,000","1,164,600,000","673,500,000","674,900,000","676,200,000","898,218,000","863,783,000","476,968,000","491,277,000","495,871,000","500,842,280","775,000,000","499,437,500"
NetDebt,"482,000,000","461,000,000","684,700,000","428,800,000",,,,,"475,455,000","276,919,000","454,372,000","486,948,000","470,333,543","733,080,740","434,733,976"
ShareIssued,"100,629,209","100,629,209","86,929,660","86,929,660","86,929,660","86,929,660","86,929,660","86,929,660","86,906,760","86,435,672","86,344,508","86,244,245","86,141,291","86,141,291","86,141,291"
OrdinarySharesNumber,"100,530,599","100,530,599","86,831,050","86,831,050","86,831,050","86,831,050","86,831,050","86,831,050","86,808,150","86,413,781","86,329,237","86,244,245","86,141,291","86,141,291","86,141,291"
TreasurySharesNumber,"98,610","98,610","98,610","98,610","98,610","98,610","98,610","98,610","98,610","21,891","15,271",,,,
