name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
NetIncomeFromContinuingAndDiscontinuedOperation,"334,457,000","-11,582,000","66,660,000","94,502,000","181,122,000","218,222,000","369,293,000","488,527,000","326,570,000","366,724,000","180,241,000","194,938,000","249,705,000","261,335,000","118,419,000","228,854,000","153,982,000","94,389,000","-126,174,000","24,822,000","41,024,000","-42,787,000","-589,553,000","111,694,000","129,112,000","149,996,000","125,625,000","97,800,000","102,700,000","129,265,000","-253,781,000","122,640,000","110,793,000","159,583,000","104,741,000","6,400,000","197,716,000","204,690,000","77,507,000","151,684,000","187,647,000","205,238,000","159,284,000","88,480,000","584,700,000","-117,018,000","-333,993,000","211,653,000","415,634,000","422,125,000","165,612,000","159,819,000","236,928,000","222,133,000","140,402,000","257,378,000","232,601,000","194,513,000","-70,805,000","297,602,000","238,805,000","238,805,000"
NormalizedIncome,"323,769,200","-87,599,000","98,059,900","94,502,000","181,122,000","247,890,954.587","372,433,618.321","488,527,000","326,570,000","418,324,189.731","173,040,100","194,938,000","249,705,000","281,420,932.863","106,019,200","228,854,000","153,982,000","102,268,840","-99,933,800","24,822,000","41,024,000","-54,537,200","-614,685,800","111,694,000","129,112,000","151,076,450","125,625,000","97,800,000","102,700,000","134,905,325.907","-264,025,500","124,471,599.053","116,150,674.654","150,933,411.069","135,488,959.299","182,322,164.948","181,259,246.858","157,038,721.65","61,962,912.214","131,984,990.5","211,700,091.536","205,238,000","133,597,057.307","123,911,071.597","156,622,475.248","-117,407,520","119,616,241.978","332,171,835.34","333,247,755.636","352,993,280","195,624,680","252,255,619.043","313,267,054.764","275,586,526.337","186,636,560.122","257,547,624.61","231,773,482.391","264,762,097.355","-70,805,000","297,602,000","121,481,740.006","238,805,000"
InterestIncome,"31,136,000","7,948,000","7,907,000","8,890,000","6,647,000","5,889,000","6,095,000","5,035,000","5,468,000","5,136,000","5,062,000","5,251,000","4,500,000","4,595,000","3,650,000","3,363,000","4,097,000","3,019,000","2,057,000","1,939,000","1,858,000","2,127,000","-1,581,000","3,124,000","2,283,000","3,859,000","4,347,000","3,000,000","2,900,000","3,684,000","4,319,000","3,418,000","2,678,000","8,811,000","6,079,000","7,200,000","16,319,000","10,417,000","13,497,000","21,848,000","21,656,000","31,358,000","45,587,000","44,011,000","286,200,000","5,096,000",,,,,,,,,,,,,,,,
InterestExpense,"84,815,000","16,293,000","22,031,000","25,353,000","21,667,000","19,769,000","36,641,000","36,701,000","33,294,000","33,782,000","39,865,000","29,235,000","24,101,000","21,382,000","26,675,000","28,746,000","23,870,000","12,008,000","17,006,000","23,413,000","24,445,000","23,541,000","27,426,000","34,228,000","29,439,000","23,379,000","26,854,000","29,600,000","30,400,000","33,370,000","31,938,000","35,198,000","40,388,000","36,915,000","32,012,000","28,300,000","25,053,000","15,386,000","17,720,000","17,868,000","18,461,000","18,920,000","20,385,000","25,589,000","32,100,000","192,711,000",,,,,,,,,,,,,,,,
NetInterestIncome,"16,305,000","-20,540,000","8,182,000","-32,100,000","-5,490,000","12,078,000","68,994,000","-112,580,000","-149,193,000","-23,102,000","-39,540,000","-28,826,000","-67,073,000","-17,572,000","-21,373,000","-12,197,000","-186,000","-10,255,000","-16,028,000","-19,919,000","-20,198,000","-22,585,000","-27,246,000","-22,584,000","-31,189,000","-22,620,000","-18,359,000","-25,800,000","-38,600,000","-32,738,000","-19,930,000","-31,780,000","-37,710,000","-28,104,000","-25,933,000","-21,100,000","-8,734,000","-4,969,000","-4,223,000","3,980,000","3,195,000","12,438,000","25,202,000","18,422,000","254,100,000","-187,615,000",,,,,,,,,,,,,,,,
EBIT,"864,065,000","264,210,000","106,873,000","219,494,000","274,757,000","315,059,000","557,186,000","636,011,000","546,815,000","497,095,000","376,585,000","365,789,000","365,013,000","367,005,000","276,231,000","416,480,000","322,082,000","194,963,000","-58,319,000","95,194,000","106,261,000","89,188,000","-517,680,000","317,189,000","229,204,000","320,683,000","287,493,000","268,900,000","257,600,000","248,539,000","-211,618,000","247,630,000","246,919,000","305,622,000","238,594,000","67,100,000","389,574,000","371,337,000","173,177,000","319,025,000","346,025,000","420,869,000","329,651,000","158,248,000","234,100,000","-20,846,000","-481,618,000","524,882,000","610,357,000","434,855,000","291,748,000","432,561,000","450,626,000","415,416,000","259,159,000","508,205,000","476,680,000","392,524,000","-1,745,602,000","1,309,918,000","270,273,000","913,923,000"
EBITDA,"1,528,829,000"
ReconciledCostOfRevenue,"7,625,034,000","1,784,965,000","1,874,951,000","1,994,086,000","2,325,047,000","2,087,025,000","2,137,888,000","2,012,636,000","2,233,024,000","2,098,800,000","2,216,584,000","1,916,963,000","1,668,168,000","1,496,435,000","1,325,343,000","1,291,278,000","1,389,727,000","1,286,809,000","1,345,576,000","1,620,842,000","1,689,751,000","1,631,262,000","1,666,659,000","1,759,726,000","1,763,013,000","1,552,759,000","1,610,192,000","1,679,200,000","1,653,800,000","1,573,526,000","1,731,647,000","1,751,446,000","1,689,083,000","1,637,214,000","1,739,652,000","1,909,500,000","1,770,095,000","1,589,386,000","1,604,471,000","1,448,149,000","1,398,989,000","1,140,973,000","1,011,737,000","1,005,363,000","1,048,700,000","1,044,572,000","1,358,340,000","1,732,798,000","1,584,120,000","1,627,823,000","1,562,455,000","1,700,955,000","1,308,740,000","1,223,890,000","1,056,301,000","1,082,402,000","1,078,057,000","987,185,000",,,"452,960,000",
ReconciledDepreciation,"664,764,000","166,392,000","176,843,000","146,373,000","175,022,000","162,874,000","145,432,000","164,581,000","154,400,000","141,990,000","152,367,000","116,295,000","105,035,000","100,602,000","103,863,000","103,105,000","99,254,000","100,668,000","105,462,000","109,907,000","109,124,000","109,295,000","109,609,000","108,492,000","98,778,000","97,918,000","94,533,000","92,300,000","94,500,000","95,852,000","104,180,000","87,400,000","90,500,000","88,774,000","96,042,000","100,968,000","106,137,000","102,695,000","103,280,000","94,729,000","94,012,000","91,279,000","99,814,000","95,391,000","95,471,000","94,429,000","89,162,000","113,746,000","52,951,000","157,682,000","165,027,000","155,352,000","130,210,000","115,259,000","106,035,000","106,687,000","105,473,000","106,300,000",,,"5,796,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"334,457,000","-11,582,000","66,660,000","94,502,000","181,122,000","218,222,000","369,293,000","488,527,000","326,570,000","366,724,000","180,241,000","194,938,000","249,705,000","261,335,000","118,419,000","228,854,000","153,982,000","94,389,000","-126,174,000","24,822,000","41,024,000","-42,787,000","-589,553,000","111,694,000","129,112,000","149,996,000","125,625,000","97,800,000","102,700,000","129,265,000","-253,781,000","122,640,000","110,793,000","159,583,000","104,741,000","6,400,000","197,716,000","204,690,000","77,507,000","151,684,000","187,647,000","205,238,000","159,284,000","88,480,000","156,700,000","-117,018,000","-333,993,000","214,495,000","415,634,000","320,756,000","154,794,000","159,819,000","236,928,000","222,133,000","140,402,000","257,378,000","232,601,000","194,513,000","-70,805,000","297,602,000","238,805,000","238,805,000"
TotalUnusualItemsExcludingGoodwill,"17,813,000","126,695,000","-44,857,000",,,"-38,950,000","-3,622,000",,,"-56,639,000","10,287,000",,,"-22,366,000","17,714,000",,,"-11,588,000","-37,486,000",,,"16,786,000","35,904,000",,,"-1,715,000",,,,"-8,015,000","14,635,000","-2,655,000","-8,844,000","12,201,000","-46,566,000","-291,700,000","24,297,000","69,756,000","23,495,000","29,539,000","-34,157,000",,"40,781,000","-44,911,000","100,000","541,000","-643,726,000","-160,562,000","116,956,000","-44,774,000","-57,508,000","-115,561,000","-88,058,000","-70,561,000","-57,268,000","-204,000","1,057,000","-96,488,000",,,"134,362,000",
TotalUnusualItems,"17,813,000","126,695,000","-44,857,000",,,"-38,950,000","-3,622,000",,,"-56,639,000","10,287,000",,,"-22,366,000","17,714,000",,,"-11,588,000","-37,486,000",,,"16,786,000","35,904,000",,,"-1,715,000",,,,"-8,015,000","14,635,000","-2,655,000","-8,844,000","12,201,000","-46,566,000","-291,700,000","24,297,000","69,756,000","23,495,000","29,539,000","-34,157,000",,"40,781,000","-44,911,000","100,000","541,000","-643,726,000","-160,562,000","116,956,000","-44,774,000","-57,508,000","-115,561,000","-88,058,000","-70,561,000","-57,268,000","-204,000","1,057,000","-96,488,000",,,"134,362,000",
NormalizedEBITDA,"1,511,016,000","303,907,000","328,573,000","365,867,000","449,779,000","516,883,000","706,240,000","800,592,000","701,215,000","695,724,000","518,665,000","482,084,000","470,048,000","489,973,000","362,380,000","519,585,000","421,336,000","307,219,000","84,629,000","205,101,000","215,385,000","181,697,000","-443,975,000","425,681,000","327,982,000","420,316,000","382,026,000","361,200,000","352,100,000","352,406,000","-122,073,000","337,685,000","346,263,000","382,195,000","381,202,000","459,768,000","471,414,000","404,276,000","252,962,000","384,215,000","474,194,000","512,148,000","388,684,000","298,550,000","329,471,000","73,042,000","251,270,000","799,190,000","546,352,000","637,311,000","514,283,000","703,474,000","668,894,000","601,236,000","422,462,000","615,096,000","581,096,000","595,312,000","-1,745,602,000","1,309,918,000","141,707,000","913,923,000"
TaxRateForCalcs,"0.4","0.4","0.3","0.3","0.187","0.238","0.133","0.127","0.342","0.089","0.3","0.308","0.173","0.102","0.3","0.32","0.3","0.32","0.3","0.3","0.383","0.3","0.3","0.3","0.097","0.37","0.343","0.3","0.3","0.296","0.3","0.31","0.394","0.291","0.34","0.397","0.323","0.317","0.338","0.333","0.296","0.39","0.37","0.211","0.225","0.28","0.295","0.267","0.296","0.28","0.29","0.2","0.133","0.242","0.193","0.169","0.217","0.272","0.4","0.4","0.127","0.4"
TaxEffectOfUnusualItems,"7,125,200","50,678,000","-13,457,100","0","0","-9,281,045.413","-481,381.679","0","0","-5,038,810.269","3,086,100","0","0","-2,280,067.137","5,314,200","0","0","-3,708,160","-11,245,800","0","0","5,035,800","10,771,200","0","0","-634,550","0","0","0","-2,374,674.093","4,390,500","-823,400.947","-3,486,325.346","3,551,411.069","-15,818,040.701","-115,777,835.052","7,840,246.858","22,104,721.65","7,950,912.214","9,839,990.5","-10,103,908.464","0","15,094,057.307","-9,479,928.403","22,475.248","151,480","-190,116,758.022","-42,885,164.66","34,569,755.636","-12,536,720","-16,677,320","-23,124,380.957","-11,718,945.236","-17,107,473.663","-11,033,439.878","-34,375.39","229,482.391","-26,238,902.645","0","0","17,038,740.006","0"
