name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
	MinorityInterest,"1,090,000,000","1,110,000,000","1,045,000,000","974,000,000","930,000,000","864,000,000","802,000,000","517,000,000","475,000,000","650,000,000","633,000,000","628,000,000","586,000,000","412,000,000","351,000,000","193,000,000","186,000,000",,,,,,,,,,,,,,"0","0","0","0","19,000,000","17,000,000","14,000,000","54,000,000","53,000,000","51,000,000","39,000,000","42,000,000","36,000,000","33,000,000","27,000,000","44,000,000","42,000,000","41,000,000","46,172,250","98,000,000","81,483,400","76,590,000","62,297,100","79,000,000","61,360,750","47,820,300","34,998,000","50,000,000","31,336,200","24,496,000","170,588,850","1,338,000,000","1,340,217,450","1,338,068,500","1,326,078,250","1,336,000,000","1,345,401,650","1,341,086,250","1,334,151,650","1,356,000,000","1,362,545,800","1,374,893,600","1,017,865,200","1,043,000,000",,,,,,,
TotalCapitalization,"28,217,000,000","29,723,000,000","27,691,000,000","27,775,000,000","28,121,000,000","30,298,000,000","27,172,000,000","27,553,000,000","27,140,000,000","29,189,000,000","26,635,000,000","26,653,000,000","26,561,000,000","29,399,000,000","26,738,000,000","25,037,000,000","25,826,000,000","29,163,000,000","26,313,000,000","25,167,000,000","24,936,000,000","25,956,000,000","23,299,000,000","22,774,000,000","22,710,000,000","24,769,000,000","21,973,000,000","22,868,000,000","22,792,000,000","24,049,000,000","21,342,000,000","21,175,000,000","21,964,000,000","22,041,000,000","21,391,000,000","21,257,000,000","21,046,000,000","26,505,000,000","25,279,000,000","24,920,000,000","24,196,000,000","24,273,000,000","23,700,000,000","24,366,000,000","23,144,000,000","24,354,000,000","22,185,000,000","23,142,000,000","22,655,184,000","20,231,000,000","21,879,286,600","22,294,072,500","23,302,576,350","22,131,000,000","21,050,084,200","20,404,810,800","20,712,983,000","19,494,000,000","16,743,976,200","16,588,691,200","16,499,934,300","16,594,000,000","17,224,135,500","17,506,172,750","16,915,711,750","18,484,000,000","15,889,773,750","15,927,267,500","16,489,349,500","19,320,000,000","16,639,238,000","15,935,990,200","8,297,675,400","10,496,000,000","8,148,092,600","7,685,126,400","7,717,114,600","7,446,000,000","7,333,566,620","7,301,669,760","7,031,212,690"
PreferredStockEquity,"2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,257,000,000","2,503,000,000","2,503,000,000","2,503,000,000","2,503,000,000","2,503,000,000","2,503,000,000","2,503,000,000","2,503,000,000","2,503,000,000","2,503,000,000","2,210,000,000","2,015,000,000","2,015,000,000","2,015,000,000","2,015,000,000","2,015,000,000","1,741,000,000","1,495,000,000","1,741,000,000","1,741,000,000","1,495,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"21,921,000,000","21,141,000,000","20,896,000,000","21,427,000,000","21,525,000,000","21,449,000,000","20,577,000,000","20,959,000,000","20,547,000,000","20,064,000,000","20,041,000,000","20,059,000,000","19,968,000,000","19,699,000,000","19,347,000,000","18,641,000,000","18,480,000,000","19,161,000,000","18,516,000,000","17,879,000,000","17,646,000,000","16,615,000,000","16,032,000,000","15,515,000,000","15,448,000,000","14,851,000,000","14,223,000,000","15,116,000,000","14,696,000,000","14,248,000,000","13,952,000,000","13,780,000,000","13,772,000,000","13,227,000,000","14,281,000,000","14,353,000,000","14,142,000,000","16,344,000,000","16,407,000,000","16,043,000,000","15,601,000,000","15,919,000,000","15,597,000,000","16,249,000,000","15,557,000,000","17,409,000,000","16,619,000,000","17,582,000,000","17,455,162,600","17,217,000,000","17,042,948,700","17,407,205,000","18,107,690,400","17,184,000,000","16,149,033,750","15,808,501,500","16,068,748,400","15,546,000,000","15,289,744,400","15,125,055,200","15,033,596,100","14,412,000,000","14,715,815,400","14,942,658,750","14,391,037,500","15,949,000,000","14,150,332,700","14,012,788,750","14,541,811,700","17,346,000,000","14,621,591,600","13,932,964,900","7,820,650,800","9,720,000,000","7,374,039,600","6,927,844,000","6,948,709,800","6,697,000,000","6,530,094,200","6,351,919,290","5,906,044,440"
CapitalLeaseObligations,,"902,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"15,950,000,000","15,483,000,000","15,269,000,000","16,622,000,000","16,670,000,000","16,515,000,000","15,853,000,000","16,168,000,000","15,836,000,000","15,471,000,000","15,555,000,000","15,432,000,000","15,251,000,000","14,936,000,000","14,630,000,000","14,083,000,000","13,802,000,000","15,293,000,000","14,736,000,000","14,943,000,000","14,729,000,000","13,860,000,000","13,341,000,000","12,902,000,000","13,018,000,000","12,486,000,000","11,910,000,000","12,772,000,000","12,406,000,000","11,978,000,000","11,685,000,000","11,455,000,000","11,483,000,000","10,903,000,000","11,310,000,000","11,335,000,000","11,099,000,000","11,483,000,000","11,144,000,000","10,694,000,000","10,085,000,000","10,069,000,000","10,120,000,000","10,526,000,000","9,327,000,000","9,933,000,000","9,557,000,000","10,649,000,000","10,577,549,450","10,424,000,000","10,247,034,400","10,407,730,000","11,418,827,700","10,426,000,000","9,512,031,900","9,180,385,500","9,310,634,600","8,782,000,000","9,077,052,600","8,811,211,200","8,726,648,050","8,190,000,000","9,115,756,650","9,264,582,500","8,768,676,000","11,323,000,000","8,498,836,100","8,340,007,500","8,778,629,600","12,468,000,000","8,782,789,400","8,225,027,200","7,820,650,800","9,720,000,000","7,374,039,600","6,927,844,000","6,948,709,800","6,697,000,000","6,530,094,200","6,351,919,290","5,906,044,440"
InvestedCapital,"25,960,000,000","27,496,000,000","25,434,000,000","25,518,000,000","25,864,000,000","28,145,000,000","24,915,000,000","25,296,000,000","24,883,000,000","27,072,000,000","24,378,000,000","24,396,000,000","24,304,000,000","27,331,000,000","24,481,000,000","22,780,000,000","23,569,000,000","27,072,000,000","24,056,000,000","22,910,000,000","22,679,000,000","23,703,000,000","21,042,000,000","20,517,000,000","20,207,000,000","22,311,000,000","19,470,000,000","20,365,000,000","20,289,000,000","21,549,000,000","18,839,000,000","18,672,000,000","19,461,000,000","19,538,000,000","19,181,000,000","19,242,000,000","19,031,000,000","24,490,000,000","23,264,000,000","22,905,000,000","22,455,000,000","22,778,000,000","21,959,000,000","22,625,000,000","21,649,000,000","24,668,000,000","22,185,000,000","23,142,000,000","22,655,184,000","20,231,000,000","21,879,286,600","22,294,072,500","23,302,576,350","22,131,000,000","21,050,084,200","20,404,810,800","20,712,983,000","19,494,000,000","16,743,976,200","16,588,691,200","16,499,934,300","16,594,000,000","17,224,135,500","17,506,172,750","16,915,711,750","18,484,000,000","15,889,773,750","15,927,267,500","16,489,349,500","19,320,000,000","16,639,238,000","15,935,990,200","8,297,675,400","10,496,000,000","8,148,092,600","7,685,126,400","7,717,114,600","7,446,000,000","7,333,566,620","7,301,669,760","7,031,212,690"
TangibleBookValue,"13,693,000,000","13,226,000,000","13,012,000,000","14,365,000,000","14,413,000,000","14,258,000,000","13,596,000,000","13,911,000,000","13,579,000,000","13,214,000,000","13,298,000,000","13,175,000,000","12,994,000,000","12,679,000,000","12,373,000,000","11,826,000,000","11,545,000,000","13,036,000,000","12,479,000,000","12,686,000,000","12,472,000,000","11,603,000,000","11,084,000,000","10,645,000,000","10,515,000,000","9,983,000,000","9,407,000,000","10,269,000,000","9,903,000,000","9,475,000,000","9,182,000,000","8,952,000,000","8,980,000,000","8,400,000,000","9,100,000,000","9,320,000,000","9,084,000,000","9,468,000,000","9,129,000,000","8,679,000,000","8,344,000,000","8,574,000,000","8,379,000,000","8,785,000,000","7,832,000,000","9,933,000,000","9,557,000,000","10,649,000,000","10,577,549,450","10,424,000,000","10,247,034,400","10,407,730,000","11,418,827,700","10,426,000,000","9,512,031,900","9,180,385,500","9,310,634,600","8,782,000,000","9,077,052,600","8,811,211,200","8,726,648,050","8,190,000,000","9,115,756,650","9,264,582,500","8,768,676,000","11,323,000,000","8,498,836,100","8,340,007,500","8,778,629,600","12,468,000,000","8,782,789,400","8,225,027,200","7,820,650,800","9,720,000,000","7,374,039,600","6,927,844,000","6,948,709,800","6,697,000,000","6,530,094,200","6,351,919,290","5,906,044,440"
TotalDebt,"4,039,000,000","7,257,000,000","4,538,000,000","4,091,000,000","4,339,000,000","6,696,000,000","4,338,000,000","4,337,000,000","4,336,000,000","7,008,000,000","4,337,000,000","4,337,000,000","4,336,000,000","7,632,000,000","5,134,000,000","4,139,000,000","5,089,000,000","7,911,000,000","5,540,000,000","5,031,000,000","5,033,000,000","7,088,000,000","5,010,000,000","5,002,000,000","4,759,000,000","7,460,000,000","5,247,000,000","5,249,000,000","5,593,000,000","7,301,000,000","4,887,000,000","4,892,000,000","5,689,000,000","6,311,000,000","4,900,000,000","4,889,000,000","4,889,000,000","8,146,000,000","6,857,000,000","6,862,000,000","6,854,000,000","6,859,000,000","6,362,000,000","6,376,000,000","6,092,000,000","7,259,000,000","5,566,000,000","5,560,000,000","5,200,021,400","3,014,000,000","4,836,337,900","4,886,867,500","5,194,885,950","4,947,000,000","4,901,050,450","4,596,309,300","4,644,234,600","3,948,000,000","1,454,231,800","1,463,636,000","1,466,338,200","2,182,000,000","2,508,320,100","2,563,514,000","2,524,674,250","2,535,000,000","1,739,441,050","1,914,478,750","1,947,537,800","1,974,000,000","2,017,646,400","2,003,025,300","477,024,600","776,000,000","774,053,000","757,282,400","768,404,800","749,000,000","803,472,420","949,750,470","1,125,168,250"
NetDebt,,,,,,,,,,"912,000,000",,,,"934,000,000",,,,"1,233,000,000","117,000,000","693,000,000","775,000,000","3,720,000,000","1,374,000,000","2,036,000,000","1,945,000,000","4,090,000,000","1,866,000,000","2,307,000,000","1,453,000,000","3,843,000,000","4,887,000,000","4,892,000,000","5,689,000,000","1,852,000,000","4,900,000,000","4,889,000,000","4,889,000,000","8,146,000,000","6,857,000,000","6,862,000,000","6,854,000,000","6,859,000,000","6,362,000,000","6,376,000,000","6,092,000,000","7,259,000,000","5,566,000,000","5,560,000,000","5,200,021,400","3,014,000,000","4,836,337,900","4,886,867,500","5,194,885,950","4,947,000,000","4,901,050,450","4,596,309,300","4,644,234,600","3,948,000,000","1,454,231,800","1,463,636,000","1,466,338,200","2,182,000,000","2,508,320,100","2,563,514,000","2,524,674,250",,"1,739,441,050","1,914,478,750","1,947,537,800",,"2,017,646,400","2,003,025,300","477,024,600",,"774,053,000","757,282,400","768,404,800","749,000,000","803,472,420","949,750,470","1,125,168,250"
ShareIssued,"584,585,651","587,843,688","587,600,000","591,000,000","594,588,030","598,462,193","603,300,000","607,000,000","607,600,000","610,478,656","611,900,000","613,700,000","613,700,000","613,580,091","612,900,000","612,800,000","612,600,000","609,376,407","611,200,000","610,600,000","612,100,000","609,376,407","612,700,000","611,600,000","610,600,000","609,376,407","607,200,000","606,000,000","603,000,000","587,770,264","587,770,264","587,770,264","587,770,264","587,770,264","580,400,000","580,400,000","574,306,144","574,306,144","564,479,572","564,479,572","564,479,572","564,479,572","562,400,000","562,400,000","562,400,000","560,000,000","560,000,000","559,611,000","564,000,000","564,141,706","568,000,000","567,724,000","572,000,000","571,843,922","574,000,000","582,000,000","582,000,000","581,960,570","588,000,000","587,000,000","592,000,000","592,043,026","600,000,000","600,000,000","600,000,000","599,970,665","603,000,000","617,000,000","617,000,000","618,367,009","618,000,000","617,000,000","432,000,000","424,000,000","421,000,000","421,000,000","421,000,000","422,000,000","422,000,000","422,000,000","400,000,000"
OrdinarySharesNumber,"584,585,651","587,843,688","587,600,000","591,000,000","594,588,030","598,462,193","603,300,000","607,000,000","607,600,000","610,478,656","611,900,000","613,700,000","613,700,000","613,580,091","612,900,000","612,800,000","612,600,000","609,376,407","611,200,000","610,600,000","612,100,000","609,376,407","612,700,000","611,600,000","610,600,000","609,376,407","607,200,000","606,000,000","603,000,000","587,770,264","587,770,264","587,770,264","587,770,264","587,770,264","580,400,000","580,400,000","574,306,144","574,306,144","564,479,572","564,479,572","564,479,572","564,479,572","562,400,000","562,400,000","562,400,000","560,000,000","560,000,000","559,611,000","564,000,000","564,141,706","568,000,000","567,724,000","572,000,000","571,843,922","574,000,000","582,000,000","582,000,000","581,960,570","588,000,000","587,000,000","592,000,000","592,043,026","600,000,000","600,000,000","600,000,000","599,970,665","603,000,000","617,000,000","617,000,000","618,367,009","618,000,000","617,000,000","432,000,000","424,000,000","421,000,000","421,000,000","421,000,000","422,000,000","422,000,000","422,000,000","400,000,000"
PreferredSharesNumber,"92,200,000","92,200,000","86,200,000","86,200,000","86,200,000","86,200,000","91,100,000","91,100,000","91,100,000","91,100,000","73,100,000","73,100,000","73,100,000","73,100,000","92,200,000","92,200,000","92,200,000","92,200,000","92,000,000","92,000,000","92,000,000","92,000,000","92,000,000","92,000,000","102,000,000","102,000,000","102,000,000","102,000,000","102,000,000","102,000,000","102,200,000","102,200,000","102,200,000","102,200,000",,"82,200,000","82,200,000","82,200,000","82,200,000","82,200,000","71,000,000","71,000,000","71,000,000","71,000,000","71,000,000","61,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
