name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
NormalizedIncome,"1,060,267,888.762","238,401,552.582","280,885,669.927","262,154,626.277","278,965,832.63","219,822,322.297","209,867,647.937","257,131,461.546","221,832,637.108","189,547,516.356","234,103,114.351","249,810,870.791","231,119,350","228,588,890","331,269,513.22","243,709,760","212,168,730","256,120,405","271,284,641.783","258,416,535","265,194,680","290,198,700","300,801,383.695","353,730,350.227","205,940,340","65,665,380","80,033,980.558","81,865,564.224","66,031,239.458","60,327,360","44,781,400","65,301,169.179","29,581,000","65,010,000","78,805,091.009","50,007,694.084","35,422,554.998","79,220,999.144","80,390,029.508","54,380,333.862","51,364,253.433","34,152,400.561","57,285,756.791","35,826,507.368","70,151,507.838","36,796,122.319","-11,782,000","51,331,000","68,596,000","50,876,000","45,115,000","48,606,000","34,166,000","60,537,000","-17,146,000","30,011,145.824","35,047,000","35,047,000","20,841,000","20,841,000","20,841,000","20,841,000"
InterestIncome,"45,905,000","10,094,000","9,215,000","12,037,000","14,559,000","17,983,000","19,819,000","11,728,000","9,060,000","6,418,000","13,347,000","5,829,000","32,968,000","29,028,000","85,432,000","18,139,000","19,354,000","4,763,000",,,,,,,,"1,380,000","1,364,000","1,297,000","1,394,000","1,470,000","1,120,000","405,000","324,000","622,000","912,000","668,000","736,000","689,000","652,000","748,000","1,547,000","1,322,000","2,449,000","2,433,000",,"2,621,000",,,,,,,,,,,,,,,,
InterestExpense,"1,279,458,000","318,617,000","316,089,000","312,311,000","332,441,000","334,179,000","322,678,000","292,082,000","284,865,000","274,449,000","271,500,000","280,195,000","275,018,000","285,678,000","252,679,000","273,905,000","280,715,000","284,562,000","274,410,000","282,855,000","255,014,000","287,605,000","278,011,000","266,964,000","172,369,000","63,005,000","56,987,000","63,654,000","47,119,000","58,569,000","62,301,000","66,097,000","93,654,000","63,967,000","62,795,000","88,074,000","86,047,000","62,873,000","38,183,000","75,144,000","75,529,000","51,402,000","23,833,000","32,844,000","5,989,000","29,486,000",,,,,,,,,,,,,,,,
NetInterestIncome,"-1,233,553,000","-308,523,000","-306,874,000","-300,274,000","-317,882,000","-316,196,000","-302,859,000","-280,354,000","-275,805,000","-268,031,000","-258,153,000","-274,366,000","-242,050,000","-256,650,000","-167,247,000","-255,766,000","-261,361,000","-279,799,000","-274,410,000","-282,855,000","-255,014,000","-287,605,000","-278,011,000","-266,964,000","-172,369,000","-61,625,000","-55,623,000","-62,357,000","-45,725,000","-57,099,000","-61,181,000","-65,692,000","-93,330,000","-63,345,000","-61,883,000","-87,406,000","-85,311,000","-62,184,000","-37,531,000","-74,396,000","-73,982,000","-50,080,000","-21,384,000","-30,411,000","-5,989,000","-26,865,000",,,,,,,,,,,,,,,,
EBIT,"2,660,660,000","640,551,000","666,720,000","638,812,000","714,577,000","615,553,000","581,856,000","592,737,000","574,359,000","576,055,000","589,783,000","578,224,000","597,737,000","582,519,000","675,250,000","532,677,000","544,584,000","539,746,000","584,613,000","628,461,000","609,412,000","643,097,000","581,265,000","654,990,000","343,335,000","117,657,000","124,727,000","153,792,000","129,217,000","129,384,000","67,960,000","121,565,000","119,828,000","131,545,000","140,919,000","133,799,000","116,721,000","138,793,000","120,127,000","140,725,000","138,007,000","100,261,000","94,332,000","72,815,000","69,976,000","65,294,000","45,026,000","104,900,000","97,210,000","104,839,000","101,470,000","116,314,000","108,583,000","120,788,000","34,013,000","78,645,000","200,932,000","200,932,000","-128,704,000","123,270,000","123,270,000","123,270,000"
EBITDA,"4,326,730,000"
ReconciledCostOfRevenue,"1,965,596,000","519,095,000","502,771,000","459,393,000","484,337,000","517,570,000","551,801,000","497,536,000","521,043,000","555,181,000","566,587,000","566,161,000","571,350,000","560,950,000","576,839,000","568,580,000","594,433,000","634,014,000","598,028,000","592,620,000","632,812,000","544,914,000","587,003,000","484,061,000","298,897,000","102,568,000","106,429,000","92,989,000","93,749,000","93,586,000","435,588,000","0","0","0","-144,021,000","66,237,000","74,410,000","81,653,000","119,800,000","196,124,000","309,788,000","152,935,000","79,492,000","36,679,000","101,081,000","29,034,000","142,807,000","111,820,000","156,352,000","106,764,000","102,907,000","149,514,000","40,111,000","120,588,000","50,863,000","76,263,000",,,,,,
ReconciledDepreciation,"1,666,070,000","415,798,000","415,866,000","415,313,000","419,093,000","425,849,000","428,516,000","415,333,000","422,086,000","425,453,000","428,227,000","431,026,000","438,910,000","442,765,000","438,152,000","444,612,000","456,466,000","471,942,000","477,072,000","465,174,000","465,307,000","458,492,000","467,324,000","461,496,000","279,982,000","91,393,000","90,943,000","89,381,000","85,429,000","80,723,000","84,718,000","96,239,000","95,962,000","92,005,000","93,214,000","101,955,000","103,410,000","103,595,000","99,812,000","95,875,000","93,556,000","66,580,000","64,045,000","58,957,000","57,658,000","56,037,000","49,850,000","42,359,000","46,428,000","45,370,000","41,030,000","41,384,000","70,017,000","37,620,000","43,293,000","24,116,000",,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"1,188,332,000","276,824,000","309,758,000","270,290,000","331,460,000","234,186,000","232,642,000","263,351,000","254,240,000","265,399,000","266,251,000","265,847,000","282,880,000","261,173,000","364,650,000","225,627,000","233,273,000","223,080,000","264,209,000","293,917,000","309,109,000","311,495,000","276,490,000","340,945,000","138,301,000","54,711,000","65,623,000","83,648,000","75,689,000","67,450,000","11,153,000","57,911,000","29,581,000","65,010,000","75,070,000","46,386,000","30,842,000","72,089,000","72,167,000","51,878,000","48,855,000","34,399,000","43,164,000","35,452,000","56,596,000","29,954,000","-18,997,000","51,331,000","68,596,000","50,876,000","45,115,000","48,606,000","34,166,000","60,537,000","-17,146,000","35,047,000","35,047,000","35,047,000","20,841,000","20,841,000","20,841,000","20,841,000"
TotalUnusualItemsExcludingGoodwill,"146,595,000","44,419,000","32,487,000","9,351,000","60,338,000","16,510,000","25,549,000","7,149,000","37,247,000","87,192,000","38,142,000","18,112,000","59,495,000","37,453,000","38,981,000","-21,656,000","24,398,000","-38,197,000","-8,349,000","41,041,000","50,768,000","24,620,000","-26,979,000","-15,443,000","-82,487,000","-11,972,000","-15,651,000","1,948,000","10,605,000","7,742,000","-51,736,000","-7,489,000","0","0","-4,011,000","-3,834,000","-4,984,000","-7,749,000","-8,955,000","-2,761,000","-2,721,000","274,000","-14,207,000","-382,000","-13,733,000","-7,217,000","-11,100,000",,,,,,,,,"6,005,000",,,,,,
TotalUnusualItems,"146,595,000","44,419,000","32,487,000","9,351,000","60,338,000","16,510,000","25,549,000","7,149,000","37,247,000","87,192,000","38,142,000","18,112,000","59,495,000","37,453,000","38,981,000","-21,656,000","24,398,000","-38,197,000","-8,349,000","41,041,000","50,768,000","24,620,000","-26,979,000","-15,443,000","-82,487,000","-11,972,000","-15,651,000","1,948,000","10,605,000","7,742,000","-51,736,000","-7,489,000","0","0","-4,011,000","-3,834,000","-4,984,000","-7,749,000","-8,955,000","-2,761,000","-2,721,000","274,000","-14,207,000","-382,000","-13,733,000","-7,217,000","-11,100,000",,,,,,,,,"6,005,000",,,,,,
NormalizedEBITDA,"4,180,135,000","1,011,930,000","1,050,099,000","1,044,774,000","1,073,332,000","1,024,892,000","984,823,000","1,000,921,000","959,198,000","914,316,000","979,868,000","991,138,000","977,152,000","987,831,000","1,074,421,000","998,945,000","976,652,000","1,049,885,000","1,070,034,000","1,052,594,000","1,023,951,000","1,076,969,000","1,075,568,000","1,131,929,000","705,804,000","221,022,000","231,321,000","241,225,000","204,041,000","202,365,000","204,414,000","225,293,000","215,790,000","223,550,000","238,144,000","239,588,000","225,115,000","250,137,000","228,894,000","239,361,000","234,284,000","166,567,000","172,584,000","132,154,000","141,367,000","128,548,000","105,976,000","150,229,000","143,638,000","150,209,000","142,500,000","157,698,000","178,600,000","158,408,000","77,306,000","96,756,000","200,932,000","200,932,000","-128,704,000","123,270,000","123,270,000","123,270,000"
TaxRateForCalcs,"0.126","0.135","0.111","0.13","0.13","0.13","0.109","0.13","0.13","0.13","0.157","0.115","0.13","0.13","0.144","0.165","0.135","0.135","0.153","0.135","0.135","0.135","0.099","0.172","0.18","0.085","0.079","0.085","0.089","0.08","0.35","0.013","0.062","0.087","0.069","0.055","0.081","0.08","0.082","0.094","0.078","0.1","0.006","0.02","0.013","0.052","0.35","0.072","0.09","0.083","0.003","0.16","0.141","0.143","0.181","0.161","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"18,530,888.762","5,996,552.582","3,614,669.927","1,215,626.277","7,843,832.63","2,146,322.297","2,774,647.937","929,461.546","4,839,637.108","11,340,516.356","5,994,114.351","2,075,870.791","7,734,350","4,868,890","5,600,513.22","-3,573,240","3,293,730","-5,156,595","-1,273,358.217","5,540,535","6,853,680","3,323,700","-2,667,616.305","-2,657,649.773","-14,847,660","-1,017,620","-1,240,019.442","165,564.224","947,239.458","619,360","-18,107,600","-98,830.821","0","0","-275,908.991","-212,305.916","-403,445.002","-617,000.856","-731,970.492","-258,666.138","-211,746.567","27,400.561","-85,243.209","-7,492.632","-177,492.162","-374,877.681","-3,885,000","0","0","0","0","0","0","0","0","969,145.824","0","0","0","0","0","0"
