name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,06/30/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
	StockholdersEquity,"35,013,000,000","33,572,000,000","30,805,000,000","30,543,000,000","29,815,000,000","26,883,000,000","28,573,000,000","28,648,000,000","28,244,000,000","27,160,000,000","26,278,000,000","26,461,000,000","26,453,000,000","26,164,000,000","25,367,000,000","25,621,000,000","25,307,000,000","23,855,000,000","25,016,000,000","22,989,000,000","23,702,000,000","21,730,000,000","22,139,000,000","21,126,000,000","20,879,000,000","20,471,000,000","19,786,000,000","20,218,000,000","21,061,000,000","19,912,000,000","19,366,000,000","19,793,000,000","18,891,000,000","16,400,000,000","17,658,000,000","16,584,000,000","14,453,000,000","13,635,000,000","13,108,000,000","13,468,000,000","7,547,000,000","6,900,000,000","5,788,000,000","6,285,000,000","7,154,000,000","7,005,918,841.931","7,514,000,000","7,204,811,140.21","7,194,808,397.37","6,747,288,130.201","6,084,000,000","5,420,000,000","5,236,000,000","5,178,000,000","5,029,000,000","4,452,362,196.706","5,986,733,470.744","5,534,664,925.188","5,629,000,000","5,437,527,112.489","5,213,152,692.85","4,952,613,918.336","4,885,000,000","4,365,993,654.644","4,304,183,879.493","4,052,574,995.572","3,824,789,171.129","4,045,641,234.366","4,218,884,986.482","3,638,509,795.598","3,679,698,868.076","3,354,197,334.813","3,355,578,912.455","3,191,095,184.01","3,276,437,077.026","3,186,965,778.088","3,252,355,656.078","3,274,051,578.614","3,080,655,345.122","2,990,577,602.244","2,954,961,885.671","2,844,855,590.531","2,781,689,581.465","2,804,822,028.169","2,906,660,488.054","3,000,756,934.132","2,814,229,391.335","2,664,276,009.845","2,653,918,586.122"
		CapitalStock,"35,013,000,000","4,145,000,000","4,146,000,000","4,149,000,000","29,815,000,000","26,883,000,000","28,573,000,000","28,648,000,000","28,244,000,000","27,160,000,000","26,278,000,000","26,461,000,000","26,453,000,000","26,164,000,000","25,367,000,000","25,621,000,000","25,307,000,000","23,855,000,000","25,016,000,000","22,989,000,000","23,702,000,000","21,730,000,000","22,139,000,000","21,126,000,000","20,879,000,000","20,471,000,000","19,786,000,000","20,218,000,000","21,061,000,000","2,700,000,000","2,443,000,000","2,443,000,000","2,140,000,000","1,893,000,000","1,893,000,000","1,893,000,000","14,453,000,000","13,635,000,000","13,108,000,000","13,468,000,000","2,433,000,000","6,900,000,000","2,148,000,000","817,000,000","870,000,000","869,493,493.636","870,000,000","870,823,241.338","868,528,279.004","688,723,188.28","689,000,000","515,000,000","515,000,000","515,000,000","515,000,000","507,471,392.078","2,107,129,789.231","2,125,103,419.03","2,148,000,000","2,054,931,704.977","2,023,611,968.556","1,854,604,363.875","1,861,000,000","1,450,336,945.059","1,432,053,723.144","1,314,159,290.902","1,180,626,244.513","1,148,181,986.705","1,176,131,603.033","1,001,039,762.368","1,002,917,925.476","3,292,156,691.82","483,795,112.653","464,159,299.492","488,065,107.703","487,147,625.133","505,588,928.198","505,082,347.474","505,451,233.49","498,596,132.213","496,473,394.52","485,145,907.832","475,855,034.77","479,165,450.377","498,284,655.231","515,614,578.373","511,496,431.866","529,856,017.084","530,204,259.018"
			PreferredStock,"4,145,000,000","4,145,000,000","4,146,000,000","4,149,000,000","4,168,000,000","4,192,000,000","4,192,000,000","4,192,000,000","4,192,000,000","4,196,000,000","3,949,000,000","3,950,000,000","3,954,000,000","3,732,000,000","3,734,000,000","3,739,000,000","3,739,000,000","3,549,000,000","3,549,000,000","3,549,000,000","3,549,000,000","3,280,000,000","3,553,000,000","3,279,000,000","3,098,000,000","3,098,000,000","3,098,000,000","2,901,000,000","2,901,000,000","2,700,000,000","2,443,000,000","2,443,000,000","2,140,000,000","1,893,000,000","1,893,000,000","1,893,000,000","1,658,000,000","1,413,000,000","1,413,000,000","1,413,000,000","1,144,000,000","1,144,000,000","870,000,000","817,000,000","870,000,000","869,493,493.636","870,000,000","870,823,241.338","868,528,279.004","688,723,188.28","689,000,000","515,000,000","515,000,000","515,000,000","515,000,000","507,471,392.078","2,107,129,789.231","2,125,103,419.03","2,148,000,000","2,054,931,704.977","2,023,611,968.556","1,854,604,363.875","1,861,000,000","1,450,336,945.059","1,432,053,723.144","1,314,159,290.902","1,180,626,244.513","1,148,181,986.705","1,176,131,603.033","1,001,039,762.368","1,002,917,925.476","623,408,395.054","483,795,112.653","464,159,299.492","488,065,107.703","487,147,625.133","505,588,928.198","505,082,347.474","505,451,233.49","498,596,132.213","496,473,394.52","485,145,907.832","475,855,034.77","479,165,450.377","498,284,655.231","515,614,578.373","511,496,431.866","529,856,017.084","530,204,259.018"
			CommonStock,"30,868,000,000","0","0","0","25,647,000,000","22,691,000,000","24,381,000,000","24,456,000,000","24,052,000,000","22,964,000,000","22,329,000,000","22,511,000,000","22,499,000,000","22,432,000,000","21,633,000,000","21,882,000,000","21,568,000,000","20,306,000,000","21,467,000,000","19,440,000,000","20,153,000,000","18,450,000,000","18,586,000,000","17,847,000,000","17,781,000,000","17,373,000,000","16,688,000,000","17,317,000,000","18,160,000,000","0","0","0","0","0","0","0","12,795,000,000","12,222,000,000","11,695,000,000","12,055,000,000","1,289,000,000","5,756,000,000","1,278,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,668,748,296.766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,,"7,584,000,000","4,761,000,000","4,746,000,000","25,647,000,000","22,691,000,000","24,381,000,000","24,456,000,000","24,052,000,000","22,964,000,000","22,329,000,000","22,511,000,000","22,499,000,000","22,432,000,000","21,633,000,000","21,882,000,000","21,568,000,000","20,306,000,000","21,467,000,000","19,440,000,000","20,153,000,000","18,450,000,000","18,586,000,000","17,847,000,000","17,781,000,000","17,373,000,000","16,688,000,000","17,317,000,000","18,160,000,000","2,986,000,000","16,923,000,000","17,350,000,000","2,941,000,000","14,507,000,000","15,765,000,000","14,691,000,000",,,,,"58,000,000",,"42,000,000","1,238,000,000","6,284,000,000","1,297,244,316.526","1,332,000,000","1,202,136,451.45","1,226,920,982.621","1,216,511,060.16","1,215,000,000","1,209,000,000","1,203,000,000","1,201,000,000","1,199,000,000","1,079,875,148.153","1,246,442,918.599","1,234,479,173.349","1,226,000,000","1,215,776,317.605",,"1,213,395,411.906","1,188,000,000","1,188,637,027.889","1,191,372,424.98","1,191,050,690.158","1,219,613,901.963","1,218,193,083.394","1,302,038,639.631","1,012,029,221.268","1,139,906,714.28",,"1,250,470,425.504","1,140,391,382.614","1,210,161,435.812","988,299,494.143","1,103,103,116.497","1,230,763,901.166",,,,,,,,,,,
		RetainedEarnings,,"15,499,000,000","14,870,000,000","14,615,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"6,440,000,000",,,"5,990,000,000",,,,,,,,"4,451,000,000",,"4,368,000,000","4,208,000,000",,"4,394,440,106.869","4,867,000,000","4,620,367,910.959","4,688,056,089.244","4,632,138,250.693","4,222,000,000","3,694,000,000","3,517,000,000","3,452,000,000","3,321,000,000","2,844,037,508.279","2,625,145,053.223","2,056,132,517.98","2,149,000,000","2,053,932,710.377","2,022,611,171.952","1,775,578,611.522","1,685,000,000","1,546,226,990.689","1,505,260,951.165","1,490,314,686.806","1,450,540,796.285","1,617,256,335.339","1,675,762,700.297","1,563,500,228.227","1,536,874,228.319",,"1,622,312,950.776","1,523,522,873.096","1,578,210,533.511","1,711,518,658.813","1,643,663,611.383","1,538,205,329.974","1,338,546,744.872","2,989,578,411.892","1,322,270,823.582","1,209,363,715.888","1,182,092,317.541",,,,,,
		GainsLossesNotAffectingRetainedEarnings,,"5,440,000,000","5,915,000,000","6,098,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"7,321,000,000",,,"7,345,000,000",,,,,,,,"605,000,000",,"-770,000,000","23,000,000",,"444,740,924.9","445,000,000","511,483,536.463","411,303,047.44","209,915,631.068","-42,000,000","2,000,000","1,000,000","10,000,000","-6,000,000","19,979,188.922","8,015,709.691","118,949,814.83","106,000,000","112,886,379.53","1,166,929,553.092","109,035,531.795","151,000,000","180,792,691.008","175,496,779.462","57,050,327.024","-25,991,771.633","62,009,828.298","64,952,042.862","61,940,584.363",,"63,041,298.668",,"63,021,628.807",,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142,942,548.544","-42,000,000","2,000,000","1,000,000","10,000,000","-6,000,000","19,979,188.922","-1,001,964.018","107,954,453.997","95,000,000","92,906,489.109",,"87,028,359.848","99,000,000","128,852,249.347","111,315,100.447","-7,006,180.763","-88,971,834.01",,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,973,082.524",,,,,,,"9,017,673.709","10,995,360.833","11,000,000","19,979,890.421",,"22,007,171.947","52,000,000","51,940,441.66","64,181,679.015","64,056,507.787","62,980,062.377",,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,"904,000,000","1,113,000,000","935,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"465,000,000",,,"475,000,000",,,,,,,,,,,"-1,000,000",,,,,"-0.939",,,,,,,"998,959.274",,,,,"-0.75","-0.763",,,"0.742","0.681",,"0.63","0.659","-0.627",,"-1,000,655.675","-999,576.478",,,,,,"1,236,657,366.76","-497,596,941.861","1,136,217,667.569","1,150,345,966.812","1,123,742,229.154","2,325,656,577.792","2,408,375,832.823","2,485,142,355.759","2,302,732,959.469","2,134,419,992.761","2,123,714,327.104"
	MinorityInterest,"81,833,000,000","74,029,000,000","72,324,000,000","68,021,000,000","67,335,000,000","61,376,000,000","50,597,000,000","52,667,000,000","51,628,000,000","50,171,000,000","47,767,000,000","43,965,000,000","43,235,000,000","40,955,000,000","39,172,000,000","35,806,000,000","31,920,000,000","29,401,000,000","30,006,000,000","29,360,000,000","29,545,000,000","27,203,000,000","27,037,000,000","25,828,000,000","26,647,000,000","25,153,000,000","24,308,000,000","24,764,000,000","23,190,000,000","20,948,000,000","19,655,000,000","20,009,000,000","18,516,000,000","15,545,000,000","15,921,000,000","15,080,000,000","14,739,000,000","11,988,000,000","11,105,000,000","10,933,000,000",,"6,851,000,000","6,329,000,000","5,339,000,000","5,877,000,000","5,475,810,175.848","4,256,000,000","4,049,828,545.528","3,907,378,945.984","3,870,444,390.603","3,734,000,000","2,633,000,000","2,558,000,000","2,096,000,000","1,984,000,000","1,785,140,508.322","2,091,098,369.033","1,844,221,922.791","1,569,000,000","1,503,486,736.336","1,422,132,842.269","1,493,486,685.682","1,516,000,000","1,423,367,869.425","1,439,073,594.263","1,472,298,794.097","1,461,537,315.395","1,460,231,446.394","1,481,905,835.147","1,745,325,813.531","1,708,860,154.022","956,626,686.113","989,580,912.455","948,325,465.102","1,134,151,295.765","1,117,338,598.243","1,094,110,428.383","1,106,988,781.032","1,101,803,776.073","1,038,159,080.447","1,009,860,712.13","1,027,308,963.008","1,023,138,627.413","1,039,528,393.056","1,067,609,893.813","1,103,175,376.541","1,092,924,016.073","1,030,719,912.408","1,284,948,573.084"
TotalCapitalization,"178,388,000,000","163,811,000,000","161,236,000,000","149,552,000,000","148,033,000,000","124,621,000,000","113,742,000,000","108,963,000,000","95,774,000,000","92,367,000,000","89,987,000,000","87,822,000,000","82,823,000,000","83,538,000,000","82,616,000,000","79,127,000,000","72,169,000,000","72,015,000,000","69,631,000,000","69,106,000,000","71,114,000,000","67,123,000,000","67,429,000,000","63,511,000,000","58,937,000,000","58,858,000,000","58,107,000,000","62,613,000,000","59,618,000,000","57,105,000,000","56,247,000,000","53,743,000,000","47,306,000,000","48,654,000,000","47,342,000,000","45,593,000,000","41,914,000,000","41,003,000,000","39,101,000,000","37,159,000,000","40,534,000,000","37,963,000,000","13,174,000,000","33,887,000,000","40,416,000,000","39,249,136,200.33","38,669,000,000","32,539,761,788.88","30,691,992,418.976","29,284,230,082.351","28,892,000,000","20,291,000,000","18,932,000,000","16,451,000,000","16,295,000,000","15,012,362,372.167","18,251,771,867.041","16,920,861,088.7","15,722,000,000","15,178,722,569.954","13,919,087,666.897","13,451,383,429.173","13,054,000,000","12,929,174,529.09","12,774,159,891.758","12,389,929,826.677","11,747,281,116.172","12,051,910,227.781","12,179,007,630.069","11,015,433,555.082","10,987,100,859.307","5,745,764,050.095","5,800,543,470.102","5,589,918,460.025","5,797,773,423.141","5,572,688,747.338","5,716,352,291.125","5,664,708,142.977","5,666,847,526.462","5,493,550,169.556","5,360,718,733.932","5,348,608,594.547","5,187,121,692.988","5,208,668,784.147","5,155,945,437.343","5,364,989,670.306","5,050,028,247.379","5,252,572,666.136","5,461,393,596.987"
PreferredStockEquity,"4,145,000,000","4,145,000,000","4,146,000,000","4,149,000,000","4,168,000,000","4,192,000,000","4,192,000,000","4,192,000,000","4,192,000,000","4,196,000,000","3,949,000,000","3,950,000,000","3,954,000,000","3,732,000,000","3,734,000,000","3,739,000,000","3,739,000,000","3,549,000,000","3,549,000,000","3,549,000,000","3,549,000,000","3,280,000,000","3,553,000,000","3,279,000,000","3,098,000,000","3,098,000,000","3,098,000,000","2,901,000,000","2,901,000,000","2,700,000,000","2,443,000,000","2,443,000,000","2,140,000,000","1,893,000,000","1,893,000,000","1,893,000,000","1,658,000,000","1,413,000,000","1,413,000,000","1,413,000,000","1,144,000,000","1,144,000,000","870,000,000","817,000,000","870,000,000","869,493,493.636","870,000,000","870,823,241.338","868,528,279.004","688,723,188.28","689,000,000","515,000,000","515,000,000","515,000,000","515,000,000","507,471,392.078","2,107,129,789.231","2,125,103,419.03","2,148,000,000","2,054,931,704.977","2,023,611,968.556","1,854,604,363.875","1,861,000,000","1,450,336,945.059","1,432,053,723.144","1,314,159,290.902","1,180,626,244.513","1,148,181,986.705","1,176,131,603.033","1,001,039,762.368","1,002,917,925.476","623,408,395.054","483,795,112.653","464,159,299.492","488,065,107.703","487,147,625.133","505,588,928.198","505,082,347.474","505,451,233.49","498,596,132.213","496,473,394.52","485,145,907.832","475,855,034.77","479,165,450.377","498,284,655.231","515,614,578.373","511,496,431.866","529,856,017.084","530,204,259.018"
CommonStockEquity,"30,868,000,000","29,427,000,000","26,659,000,000","26,394,000,000","25,647,000,000","22,691,000,000","24,381,000,000","24,456,000,000","24,052,000,000","22,964,000,000","22,329,000,000","22,511,000,000","22,499,000,000","22,432,000,000","21,633,000,000","21,882,000,000","21,568,000,000","20,306,000,000","21,467,000,000","19,440,000,000","20,153,000,000","18,450,000,000","18,586,000,000","17,847,000,000","17,781,000,000","17,373,000,000","16,688,000,000","17,317,000,000","18,160,000,000","17,212,000,000","16,923,000,000","17,350,000,000","16,751,000,000","14,507,000,000","15,765,000,000","14,691,000,000","12,795,000,000","12,222,000,000","11,695,000,000","12,055,000,000","6,403,000,000","5,756,000,000","4,918,000,000","5,468,000,000","6,284,000,000","6,136,425,348.295","6,644,000,000","6,333,987,898.872","6,326,280,118.365","6,058,564,941.921","5,395,000,000","4,905,000,000","4,721,000,000","4,663,000,000","4,514,000,000","3,944,890,804.627","3,879,603,681.512","3,409,561,506.159","3,481,000,000","3,382,595,407.512","3,189,540,724.294","3,098,009,554.461","3,024,000,000","2,915,656,709.585","2,872,130,156.35","2,738,415,704.67","2,644,162,926.615","2,897,459,247.661","3,042,753,383.449","2,637,470,033.231","2,676,780,942.6","2,730,788,939.759","2,871,783,799.802","2,726,935,884.518","2,788,371,969.323","2,699,818,152.955","2,746,766,727.88","2,768,969,231.14","2,575,204,111.632","2,491,981,470.031","2,458,488,491.151","2,359,709,682.7","2,305,834,546.695","2,325,656,577.792","2,408,375,832.823","2,485,142,355.759","2,302,732,959.469","2,134,419,992.761","2,123,714,327.104"
CapitalLeaseObligations,"5,494,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-7,247,000,000","-2,621,000,000","-6,507,000,000","2,894,000,000","2,238,000,000","3,725,000,000","8,874,000,000","8,901,000,000","8,685,000,000","7,222,000,000","7,127,000,000","16,284,000,000","16,597,000,000","15,938,000,000","15,562,000,000","16,699,000,000","17,594,000,000","17,902,000,000","19,212,000,000","17,210,000,000","17,969,000,000","15,563,000,000","15,518,000,000","14,618,000,000","14,247,000,000","13,527,000,000","12,926,000,000","12,051,000,000","12,807,000,000","13,165,000,000","12,670,000,000","13,255,000,000","12,316,000,000","10,323,000,000","11,015,000,000","10,130,000,000","8,102,000,000","10,175,000,000","10,967,000,000","9,729,000,000","3,382,000,000","3,106,000,000","2,145,000,000","2,857,000,000","3,202,000,000","3,529,943,701.545","4,213,000,000","6,427,075,900.483","6,527,938,408.643","6,078,556,907.074","5,415,000,000","5,420,000,000","5,236,000,000","5,178,000,000","5,029,000,000","4,452,362,196.706","5,986,733,470.744","5,534,664,925.188","5,629,000,000","5,437,527,112.489","5,213,152,692.85","4,952,613,918.336","4,885,000,000","4,365,993,654.644","4,304,183,879.493","4,052,574,995.572","3,824,789,171.129","4,045,641,234.366","4,218,884,986.482","3,638,509,795.598","3,679,698,868.076","3,354,197,334.813","3,355,578,912.455","3,191,095,184.01","3,276,437,077.026","3,186,965,778.088","3,252,355,656.078","3,274,051,578.614","3,080,655,345.122","2,990,577,602.244","2,954,961,885.671","2,844,855,590.531","2,781,689,581.465","2,804,822,028.169","2,906,660,488.054","3,000,756,934.132","2,814,229,391.335","2,664,276,009.845","2,653,918,586.122"
WorkingCapital,"-2,250,000,000","13,746,000,000","15,254,000,000","13,660,000,000","12,743,000,000","5,043,000,000","11,336,000,000","6,491,000,000","-3,042,000,000","2,660,000,000","1,710,000,000","3,708,000,000","1,492,000,000","1,884,000,000","2,164,000,000","-2,713,000,000","-5,974,000,000","-4,847,000,000","-1,915,000,000","-37,000,000","4,037,000,000","1,383,000,000","1,982,000,000","460,000,000","-1,558,000,000","571,000,000","1,660,000,000","1,201,000,000","-1,053,000,000","16,211,000,000","15,658,000,000","15,982,000,000","15,017,000,000","14,229,000,000","16,760,000,000","15,502,000,000","6,611,000,000","9,855,000,000","9,573,000,000","7,665,000,000","6,056,000,000","981,000,000","3,387,000,000","-1,042,000,000","1,781,000,000","3,396,021,714.758","1,094,000,000","3,999,781,232.877","3,282,437,908.877","3,423,623,977.115","3,098,000,000","1,866,000,000","1,564,000,000","1,199,000,000","1,684,000,000","1,920,000,031.824","1,030,018,746.327","484,795,464.165","205,000,000","3,262,716,066.572","3,285,617,256.743","783,255,240.921","3,117,000,000","728,165,036.941","913,586,093.335","1,316,161,056.834","1,753,444,905.387","747,118,417.819","753,443,695.351","555,467,173.491","685,943,864.873","2,590,697,165.504","2,896,773,216.386","2,828,970,902.919","3,160,421,600.534","3,060,927,583.2","3,113,468,578.469","-339,383,395.294","0","0","0","0","0","0","0","0","0","0","0"
InvestedCapital,"174,243,000,000","159,666,000,000","157,090,000,000","145,403,000,000","143,865,000,000","129,665,000,000","109,550,000,000","104,771,000,000","102,441,000,000","96,251,000,000","94,328,000,000","92,408,000,000","87,390,000,000","87,679,000,000","87,163,000,000","86,605,000,000","79,851,000,000","79,747,000,000","74,323,000,000","72,841,000,000","72,921,000,000","68,393,000,000","68,152,000,000","66,755,000,000","64,643,000,000","61,783,000,000","60,812,000,000","64,203,000,000","62,919,000,000","58,624,000,000","58,158,000,000","55,091,000,000","48,867,000,000","50,081,000,000","48,779,000,000","46,762,000,000","43,161,000,000","39,590,000,000","37,688,000,000","38,217,000,000","39,390,000,000","36,819,000,000","12,304,000,000","35,276,000,000","39,546,000,000","38,379,642,706.694","37,960,000,000","31,668,938,547.542","29,823,464,139.972","28,595,506,894.071","28,203,000,000","21,413,000,000","20,197,000,000","18,075,000,000","17,400,000,000","14,504,890,980.089","16,144,642,077.81","14,795,757,669.67","13,574,000,000","13,123,790,864.977","11,895,475,698.341","11,596,779,065.298","11,193,000,000","11,478,837,584.032","11,342,106,168.614","11,075,770,535.775","10,566,654,871.658","10,903,728,241.076","11,002,876,027.036","10,014,393,792.714","9,984,182,933.831","5,122,355,655.041","5,316,748,357.45","5,125,759,160.533","5,309,708,315.438","5,085,541,122.204","5,210,763,362.927","5,159,625,795.503","5,161,396,292.972","4,994,954,037.343","4,864,245,339.411","4,863,462,686.716","4,711,266,658.218","4,729,503,333.77","4,657,660,782.111","4,849,375,091.934","4,538,531,815.514","4,722,716,649.052","4,931,189,337.969"
TangibleBookValue,"-11,392,000,000","-6,766,000,000","-10,653,000,000","-1,255,000,000","-1,930,000,000","-467,000,000","4,682,000,000","4,709,000,000","4,493,000,000","3,026,000,000","3,178,000,000","12,334,000,000","12,643,000,000","12,206,000,000","11,828,000,000","12,960,000,000","13,855,000,000","14,353,000,000","15,663,000,000","13,661,000,000","14,420,000,000","12,283,000,000","11,965,000,000","11,339,000,000","11,149,000,000","10,429,000,000","9,828,000,000","9,150,000,000","9,906,000,000","10,465,000,000","10,227,000,000","10,812,000,000","10,176,000,000","8,430,000,000","9,122,000,000","8,237,000,000","6,444,000,000","8,762,000,000","9,554,000,000","8,316,000,000","2,238,000,000","1,962,000,000","1,275,000,000","2,040,000,000","2,332,000,000","2,660,450,207.908","3,343,000,000","5,556,252,659.146","5,659,410,129.638","5,389,833,718.793","4,726,000,000","4,905,000,000","4,721,000,000","4,663,000,000","4,514,000,000","3,944,890,804.627","3,879,603,681.512","3,409,561,506.159","3,481,000,000","3,382,595,407.512","3,189,540,724.294","3,098,009,554.461","3,024,000,000","2,915,656,709.585","2,872,130,156.35","2,738,415,704.67","2,644,162,926.615","2,897,459,247.661","3,042,753,383.449","2,637,470,033.231","2,676,780,942.6","2,730,788,939.759","2,871,783,799.802","2,726,935,884.518","2,788,371,969.323","2,699,818,152.955","2,746,766,727.88","2,768,969,231.14","2,575,204,111.632","2,491,981,470.031","2,458,488,491.151","2,359,709,682.7","2,305,834,546.695","2,325,656,577.792","2,408,375,832.823","2,485,142,355.759","2,302,732,959.469","2,134,419,992.761","2,123,714,327.104"
TotalDebt,"148,869,000,000","130,239,000,000","130,431,000,000","119,009,000,000","118,218,000,000","106,974,000,000","85,169,000,000","80,315,000,000","78,389,000,000","73,287,000,000","71,999,000,000","69,897,000,000","64,891,000,000","65,247,000,000","65,530,000,000","64,723,000,000","58,283,000,000","59,441,000,000","52,856,000,000","53,401,000,000","52,768,000,000","49,943,000,000","49,566,000,000","48,908,000,000","46,862,000,000","44,410,000,000","44,124,000,000","46,886,000,000","44,759,000,000","41,412,000,000","41,235,000,000","37,741,000,000","32,116,000,000","35,574,000,000","33,014,000,000","32,071,000,000","30,366,000,000","27,368,000,000","25,993,000,000","26,162,000,000","32,987,000,000","31,063,000,000","7,386,000,000","29,808,000,000","33,262,000,000","32,243,217,358.399","31,316,000,000","25,334,950,648.67","23,497,184,021.606","22,536,941,952.15","22,808,000,000","16,508,000,000","15,476,000,000","13,412,000,000","12,886,000,000","10,560,000,175.461","12,265,038,396.297","11,386,196,163.512","10,093,000,000","9,741,195,457.465","8,705,934,974.047","8,498,769,510.837","8,169,000,000","8,563,180,874.446","8,469,976,012.264","8,337,354,831.105","7,922,491,945.043","8,006,268,993.415","7,960,122,643.587","7,376,923,759.483","7,307,401,991.231","2,391,566,715.282","2,444,964,557.648","2,398,823,276.015","2,521,336,346.115","2,385,722,969.249","2,463,996,635.047","2,390,656,564.363","2,586,192,181.34","2,502,972,567.312","2,405,756,848.26","2,503,753,004.016","2,405,432,111.523","2,403,846,755.978","2,249,284,949.289","2,364,232,736.175","2,235,798,856.045","2,588,296,656.291","2,807,475,010.865"
NetDebt,"136,597,000,000","122,644,000,000","122,984,000,000","112,269,000,000","109,828,000,000","99,135,000,000","79,256,000,000","74,271,000,000","73,250,000,000","68,749,000,000","67,570,000,000","63,470,000,000","60,592,000,000","60,875,000,000","61,510,000,000","61,160,000,000","55,509,000,000","56,384,000,000","49,933,000,000","50,758,000,000","49,608,000,000","46,631,000,000","45,649,000,000","45,353,000,000","43,199,000,000","40,611,000,000","40,860,000,000","43,960,000,000","41,915,000,000","38,652,000,000","38,696,000,000","35,442,000,000","30,089,000,000","33,618,000,000","31,017,000,000","30,037,000,000","28,653,000,000","25,537,000,000","24,575,000,000","24,883,000,000","31,612,000,000","29,531,000,000","6,144,000,000","28,239,000,000","31,730,000,000","30,677,129,651.219","29,755,000,000","22,994,738,305.802","22,164,442,352.278","21,316,432,499.133","21,604,000,000","15,781,000,000","14,800,000,000","12,502,000,000","11,935,000,000","9,490,114,621.769","11,589,714,821.557","10,842,425,580.722","9,689,000,000","9,202,737,417.043","8,276,592,968.586","8,125,647,921.02","7,787,000,000","8,255,533,643.699","8,205,226,584.656","7,870,943,384.567","7,588,597,647.223","7,622,208,119.467","7,586,398,582.921","7,022,263,963.258","6,926,433,168.13","2,322,521,483.83","2,274,036,945.491","2,272,780,017.766","2,290,305,526.509","2,296,695,990.415","2,393,054,315.228","2,325,774,444.766","2,586,192,181.34","2,502,972,567.312","2,405,756,848.26","2,503,753,004.016","2,405,432,111.523","2,403,846,755.978","2,249,284,949.289","2,364,232,736.175","2,235,798,856.045","2,588,296,656.291","2,807,475,010.865"
