name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
	MinorityInterest,"-1,146,000,000","-1,074,000,000","674,000,000","742,000,000","813,000,000","847,000,000","858,000,000","940,000,000","1,105,000,000","1,314,000,000","1,474,000,000","1,430,000,000","1,534,000,000","1,982,000,000","2,112,000,000","2,112,000,000","2,030,000,000","2,115,000,000","2,242,000,000","1,071,000,000","1,148,000,000","1,199,000,000","1,285,000,000","1,248,000,000","1,506,000,000","1,611,000,000","1,406,000,000","1,444,000,000","1,534,000,000","1,635,000,000","1,934,000,000","1,613,000,000","2,300,000,000","2,399,000,000","3,093,752,358.246","3,483,000,000","3,552,000,000","3,542,000,000","3,492,000,000","4,209,000,000","3,518,000,000","3,562,000,000","3,463,000,000","3,125,000,000","2,713,000,000","2,491,000,000","2,907,000,000","2,970,000,000","2,557,000,000","2,555,000,000","3,072,000,000","2,358,000,000","2,704,000,000","2,811,000,000","1,189,000,000","1,032,000,000","924,000,000","1,263,000,000","1,444,000,000","1,069,000,000","773,000,000","765,000,000",,"533,000,000","353,000,000","329,000,000","293,000,000",,"43,000,000","27,000,000","7,000,000","41,000,000","11,000,000"
TotalCapitalization,"51,530,000,000","52,865,000,000","55,461,000,000","57,085,000,000","57,674,000,000","59,408,000,000","57,179,000,000","58,995,000,000","63,987,000,000","65,219,000,000","69,943,000,000","67,254,000,000","70,219,000,000","66,831,000,000","69,124,000,000","68,176,000,000","65,080,000,000","60,149,000,000","67,980,000,000","75,477,000,000","72,551,000,000","82,619,000,000","89,456,000,000","95,342,000,000","94,642,000,000","91,000,000,000","100,706,000,000","96,807,000,000","102,748,000,000","101,112,000,000","110,844,000,000","80,294,000,000","106,485,000,000","100,680,000,000","101,306,855,180.484","108,869,000,000","100,424,000,000","91,774,000,000","91,051,000,000","80,118,000,000","78,466,000,000","77,585,000,000","75,656,000,000","68,703,000,000","61,475,000,000","60,091,000,000","69,615,000,000","61,265,000,000","53,927,000,000","50,884,000,000","51,074,000,000","47,369,000,000","43,824,000,000","40,796,000,000","23,493,000,000","21,897,000,000","21,295,000,000","14,174,000,000","15,237,000,000","13,336,000,000","11,390,000,000","10,249,000,000","12,120,000,000","8,668,000,000","8,390,000,000","7,655,000,000","7,562,000,000","4,562,000,000","6,048,000,000","5,653,000,000","5,281,000,000","6,613,000,000","7,328,000,000"
PreferredStockEquity,,,,,,,,,,,,,,"23,089,000,000",,"23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","22,907,000,000","22,907,000,000","22,907,000,000","22,907,000,000","22,907,000,000","16,728,000,000","16,728,000,000",,"16,728,000,000","16,728,000,000","16,118,210,850.39","16,728,000,000","10,370,000,000","10,370,000,000","10,370,000,000","11,014,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000",,,,"4,953,000,000",,,,"4,702,000,000",,,,,"2,150,000,000","2,150,000,000","1,176,000,000",,"1,176,000,000","1,176,000,000","1,055,000,000","1,055,000,000","1,055,000,000","904,000,000","904,000,000","904,000,000","904,000,000","904,000,000","820,000,000"
CommonStockEquity,"34,403,000,000","40,067,000,000","42,007,000,000","42,582,000,000","42,380,000,000","43,985,000,000","40,783,000,000","41,948,000,000","44,702,000,000","43,458,000,000","45,008,000,000","40,471,000,000","42,037,000,000","15,953,000,000","39,719,000,000","16,282,000,000","13,653,000,000","10,500,000,000","19,170,000,000","25,711,000,000","24,080,000,000","32,033,000,000","39,010,000,000","44,015,000,000","43,486,000,000","40,418,000,000","51,288,000,000","47,354,000,000","53,095,000,000","57,513,000,000","65,422,000,000","80,294,000,000","65,716,000,000","60,987,000,000","61,019,072,122.667","68,288,000,000","66,640,000,000","58,529,000,000","58,951,000,000","49,197,000,000","48,497,000,000","47,208,000,000","46,819,000,000","40,150,000,000","34,100,000,000","32,829,000,000","50,308,000,000","41,705,000,000","35,018,000,000","28,323,000,000","33,552,000,000","29,085,000,000","22,142,000,000","14,971,000,000","18,880,000,000","17,208,000,000","16,555,000,000","10,294,000,000","10,055,000,000","8,099,000,000","6,912,000,000","6,843,000,000","5,304,000,000","4,003,000,000","4,044,000,000","3,829,000,000","3,586,000,000","3,658,000,000","2,736,000,000","2,383,000,000","1,704,000,000","3,068,000,000","3,957,000,000"
CapitalLeaseObligations,"1,694,000,000","1,791,000,000","1,811,000,000","1,840,000,000","1,746,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"27,507,000,000","31,568,000,000","33,699,000,000","33,940,000,000","33,840,000,000","36,023,000,000","32,993,000,000","33,959,000,000","36,110,000,000","34,965,000,000","36,357,000,000","33,260,000,000","34,731,000,000","32,171,000,000","32,760,000,000","32,458,000,000","30,724,000,000","28,265,000,000","36,746,000,000","42,460,000,000","41,143,000,000","48,302,000,000","55,197,000,000","59,891,000,000","59,299,000,000","56,454,000,000","67,063,000,000","61,570,000,000","66,694,000,000","70,272,000,000","78,134,000,000","80,294,000,000","78,223,000,000","73,554,000,000","66,881,510,261.444","80,302,000,000","72,342,000,000","64,308,000,000","64,877,000,000","56,061,000,000","54,726,000,000","53,449,000,000","54,150,000,000","47,782,000,000","41,939,000,000","40,658,000,000","44,423,000,000","38,003,000,000","31,424,000,000","29,485,000,000","30,238,000,000","25,781,000,000","17,261,000,000","15,189,000,000","18,286,000,000","16,615,000,000","15,964,000,000","10,294,000,000","11,628,000,000","9,703,000,000","8,088,000,000","6,843,000,000","6,480,000,000","4,760,000,000","4,651,000,000","4,433,000,000","4,161,000,000","4,562,000,000","3,206,000,000","2,875,000,000","2,235,000,000","3,456,000,000","4,238,000,000"
WorkingCapital,"8,366,000,000","3,197,000,000","5,056,000,000","3,080,000,000","2,608,000,000","6,181,000,000","5,961,000,000","6,282,000,000","5,249,000,000","5,840,000,000","9,172,000,000","9,280,000,000","10,596,000,000","11,335,000,000","8,660,000,000","6,728,000,000","5,826,000,000","4,928,000,000","7,475,000,000","7,708,000,000","7,677,000,000","9,497,000,000","10,872,000,000","13,048,000,000","14,029,000,000","14,765,000,000","12,794,000,000","9,942,000,000","11,483,000,000","10,312,000,000","14,971,000,000","11,567,000,000","11,835,000,000","10,693,000,000","14,736,571,534.815","16,066,000,000","15,221,000,000","13,879,000,000","16,472,000,000","12,826,000,000","12,722,000,000","12,113,000,000","14,405,000,000","14,740,000,000","15,109,000,000","16,001,000,000","20,165,000,000","5,196,000,000","3,126,000,000","1,297,000,000","5,633,000,000","4,611,000,000","4,839,000,000","5,628,000,000","3,725,000,000","2,661,000,000","2,816,000,000","387,000,000","2,042,000,000","1,632,000,000","1,532,000,000","981,000,000","1,646,000,000","1,089,000,000","791,000,000","221,000,000","537,000,000","438,000,000","1,058,000,000","1,081,000,000","1,291,000,000","1,154,000,000","1,202,000,000"
InvestedCapital,"53,326,000,000","55,059,000,000","56,793,000,000","58,372,000,000","61,490,000,000","61,545,000,000","58,611,000,000","61,362,000,000","66,802,000,000","66,797,000,000","71,923,000,000","69,467,000,000","73,226,000,000","45,774,000,000","71,403,000,000","48,529,000,000","45,667,000,000","39,737,000,000","47,648,000,000","55,490,000,000","52,617,000,000","60,849,000,000","67,934,000,000","73,961,000,000","73,427,000,000","69,684,000,000","80,466,000,000","76,631,000,000","82,715,000,000","87,274,000,000","96,350,000,000","80,294,000,000","92,127,000,000","85,493,000,000","87,423,960,868.162","94,159,000,000","91,771,000,000","84,375,000,000","84,433,000,000","73,150,000,000","72,888,000,000","70,840,000,000","67,985,000,000","59,643,000,000","52,514,000,000","51,074,000,000","71,088,000,000","62,077,000,000","55,541,000,000","47,353,000,000","51,820,000,000","48,159,000,000","45,621,000,000","37,553,000,000","24,750,000,000","23,091,000,000","22,579,000,000","15,654,000,000","13,997,000,000","12,267,000,000","11,043,000,000","11,394,000,000","10,944,000,000","8,517,000,000","8,288,000,000","7,857,000,000","7,783,000,000","3,658,000,000","6,050,000,000","5,714,000,000","5,283,000,000","6,982,000,000","7,892,000,000"
TangibleBookValue,"27,507,000,000","31,568,000,000","33,699,000,000","33,940,000,000","33,840,000,000","36,023,000,000","32,993,000,000","33,959,000,000","36,110,000,000","34,965,000,000","36,357,000,000","33,260,000,000","34,731,000,000","9,082,000,000","32,760,000,000","9,369,000,000","7,635,000,000","5,176,000,000","13,657,000,000","19,371,000,000","18,054,000,000","25,213,000,000","32,108,000,000","36,802,000,000","36,392,000,000","33,547,000,000","44,156,000,000","38,663,000,000","43,787,000,000","53,544,000,000","61,406,000,000","80,294,000,000","61,495,000,000","56,826,000,000","50,763,299,411.054","63,574,000,000","61,972,000,000","53,938,000,000","54,507,000,000","45,047,000,000","44,999,000,000","43,722,000,000","44,423,000,000","38,055,000,000","32,212,000,000","30,931,000,000","44,423,000,000","38,003,000,000","31,424,000,000","24,532,000,000","30,238,000,000","25,781,000,000","17,261,000,000","10,487,000,000","18,286,000,000","16,615,000,000","15,964,000,000","10,294,000,000","9,478,000,000","7,553,000,000","6,912,000,000","6,843,000,000","5,304,000,000","3,584,000,000","3,596,000,000","3,378,000,000","3,106,000,000","3,658,000,000","2,302,000,000","1,971,000,000","1,331,000,000","2,552,000,000","3,418,000,000"
TotalDebt,"20,617,000,000","16,783,000,000","16,597,000,000","17,630,000,000","20,856,000,000","17,560,000,000","18,272,000,000","19,414,000,000","22,100,000,000","23,734,000,000","27,281,000,000","29,360,000,000","31,564,000,000","30,121,000,000","32,144,000,000","32,558,000,000","32,325,000,000","29,541,000,000","28,892,000,000","30,061,000,000","28,844,000,000","29,222,000,000","29,528,000,000","30,258,000,000","30,346,000,000","29,655,000,000","29,695,000,000","29,864,000,000","30,190,000,000","30,546,000,000","30,928,000,000",,"26,411,000,000","24,506,000,000","26,404,888,745.495","25,871,000,000","25,131,000,000","25,846,000,000","25,482,000,000","23,953,000,000","24,391,000,000","23,632,000,000","21,166,000,000","19,493,000,000","18,414,000,000","18,245,000,000","20,780,000,000","20,372,000,000","20,523,000,000","19,030,000,000","18,268,000,000","19,074,000,000","23,479,000,000","22,582,000,000","5,870,000,000","5,883,000,000","6,024,000,000","5,360,000,000","3,942,000,000","4,168,000,000","4,131,000,000","4,551,000,000","5,640,000,000","4,514,000,000","4,244,000,000","4,028,000,000","4,197,000,000",,"3,314,000,000","3,331,000,000","3,579,000,000","3,914,000,000","3,935,000,000"
NetDebt,"7,135,000,000","7,642,000,000","6,227,000,000","9,742,000,000","14,102,000,000","11,776,000,000","11,728,000,000","13,045,000,000","16,732,000,000","19,011,000,000","22,196,000,000","23,276,000,000","24,473,000,000","25,559,000,000","26,315,000,000","28,079,000,000","28,232,000,000","25,646,000,000","24,081,000,000","26,621,000,000","24,853,000,000","24,842,000,000","21,042,000,000","22,881,000,000","22,759,000,000","23,945,000,000","22,057,000,000","23,390,000,000","23,578,000,000","23,929,000,000","22,977,000,000",,"21,489,000,000","20,975,000,000","18,380,298,465.021","12,644,000,000","13,860,000,000","18,262,000,000","15,759,000,000","17,718,000,000","13,267,000,000","16,339,000,000","12,708,000,000","11,301,000,000","9,417,000,000","7,914,000,000","5,835,000,000","18,218,000,000","18,259,000,000","17,984,000,000","15,760,000,000","17,300,000,000","19,525,000,000","18,134,000,000","2,979,000,000","3,989,000,000","4,380,000,000","4,203,000,000","2,707,000,000","3,212,000,000","3,009,000,000","3,076,000,000","5,640,000,000","3,455,000,000","3,243,000,000","3,443,000,000","2,857,000,000",,"2,030,000,000","2,240,000,000","2,177,000,000","2,342,000,000","1,927,000,000"
ShareIssued,"5,284,474,770","5,284,474,770","5,284,474,782","5,284,474,782","5,284,474,770","5,284,474,782","5,284,474,770","5,284,474,782","5,284,474,782","5,284,474,782","5,304,684,600","5,244,316,120","5,244,316,120","5,244,316,108","5,244,316,120","5,244,316,120","5,244,316,120","5,244,316,120","5,244,316,120","5,244,316,120","5,244,316,120","5,244,317,120","5,244,316,120","5,212,780,718","5,365,304,100","5,365,304,100","5,365,304,100","5,365,304,100","5,365,304,100","5,365,304,100","5,365,304,100","5,365,304,100","5,365,304,100","5,633,315,121","5,365,304,100","5,365,304,100","5,365,304,100","5,510,329,065","5,365,304,100","5,365,304,100","5,365,304,100","5,365,304,100","5,365,315,002","5,365,314,732","5,365,304,100","5,365,304,100","4,832,391,064","4,888,973,104","4,919,314,116","4,919,314,116","4,832,384,932","4,832,390,788","4,832,390,788","4,832,387,044","4,832,387,044","4,860,124,044","4,862,686,244","4,606,080,788","4,606,080,788",,"4,606,078,816","4,606,078,816","4,606,078,816",,"4,606,076,424","4,606,076,424","4,606,076,424",,"4,606,072,860","4,606,072,860","4,606,072,860","4,606,072,860",
OrdinarySharesNumber,"5,129,910,942","5,128,282,457","5,128,282,469","5,128,283,206","5,128,282,457","5,126,258,410","5,160,594,363","5,197,432,093","5,197,432,093","5,197,432,093","5,217,652,308","5,153,374,926","5,153,374,926","5,153,374,914","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,375,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,153,374,926","5,097,293,366","5,365,304,100","5,218,279,144","5,218,279,144","5,316,932,211","5,365,304,100","5,257,004,535","5,288,159,535","5,212,724,297","5,212,724,297","5,212,735,199","5,212,691,129","5,212,680,497","5,213,511,897","4,832,391,064","4,832,391,064","4,919,314,116","4,919,314,116","4,832,384,932","4,832,390,788","4,832,390,788","4,832,387,044","4,832,387,044","4,860,124,044","4,862,686,244","4,606,080,788","4,606,080,788",,"4,606,078,816","4,606,078,816","4,606,078,816",,"4,606,076,424","4,606,076,424","4,606,076,424",,"4,606,072,860","4,606,072,860","4,606,072,860","4,606,072,860",
PreferredSharesNumber,,,,,,,,,,,,,,"1,967,721,914",,"1,967,721,914","1,967,721,914","1,967,721,914","1,967,721,914","1,967,721,914","1,967,721,914","1,967,721,914","1,967,721,914","1,967,721,914",,,,,,,,,,,"1,955,824,156",,,,,,,,,,,,,"1,919,516,400",,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"154,563,828","156,192,313","156,192,313","156,191,576","156,192,313","158,216,372","123,880,407","87,042,689","87,042,689","87,042,689","87,032,292","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","90,941,194","211,929,174","211,929,174","211,929,174","211,929,174","211,929,174","211,929,174","211,929,174","211,929,174","268,010,734","268,011,021","147,024,956","147,024,956","48,371,889","145,024,965","108,299,565","77,144,565","152,579,803","152,579,803","152,579,803","152,623,603","152,623,603","151,792,203",,"56,582,040",,,,,,,,,,,,,,,,,,,,,,,,,
