name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
TotalOperatingIncomeAsReported,"836,000,000","1,013,500,000","937,500,000","662,400,000","512,600,000","546,600,000","617,400,000","551,900,000","659,200,000","572,800,000","360,721,000","250,392,000","852,971,000","733,437,000","633,130,000","367,186,000","307,840,000","77,826,000","72,186,000","82,815,000","122,938,000","109,500,000","89,000,000","59,400,000","43,700,000","34,600,000","24,600,000","17,300,000"
TotalExpenses,"9,668,000,000","9,971,900,000","10,572,100,000","9,065,900,000","8,059,300,000","8,760,700,000","9,843,400,000","8,665,500,000","7,790,900,000","7,561,900,000","5,952,074,000","5,067,740,000","7,865,873,000","6,532,173,000","5,115,246,000","3,003,536,000","2,639,362,000","1,805,107,000","1,676,085,000","1,574,159,000","1,603,727,000","1,401,600,000","1,263,800,000","902,100,000","610,300,000","526,700,000","422,300,000","355,800,000"
InterestIncome,,,,,"1,000,000","1,000,000","1,400,000","1,000,000","1,400,000",,,,,,,,,,,,,,,,,,,
InterestExpense,"151,600,000","158,900,000","156,300,000","140,400,000","146,700,000","141,700,000","134,400,000","125,300,000","102,600,000","59,800,000","61,175,000","67,523,000","82,575,000",,,,,,,,,,,,,,,
NetInterestIncome,"-151,600,000","-158,900,000","-156,300,000","-140,400,000","-145,700,000","-140,700,000","-133,000,000","-124,300,000","-101,200,000","-59,800,000","-61,175,000","-67,523,000","-82,575,000",,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"573,100,000","701,500,000","633,700,000","613,400,000","304,300,000","311,500,000","371,500,000","321,600,000","403,500,000","343,800,000","194,353,000","148,158,000","482,777,000","407,955,000","354,507,000","205,437,000","169,728,000","34,010,000","30,167,000","36,336,000","62,319,000","57,600,000","47,700,000","34,200,000","29,800,000","22,700,000","14,400,000","9,200,000"
NormalizedIncome,"573,100,000","649,060,000","610,295,000","579,020,000","296,956,000","310,122,000","326,163,800","300,822,600","370,804,000","344,756,200","196,434,089.445","138,524,929.639","485,739,116.064","401,763,917.417","350,926,748.191","203,173,698.477","167,107,592.011","32,251,097.236","28,185,394.57","34,043,218.272","58,846,067.533","51,480,000","42,360,000","28,560,000","23,912,096.774","19,400,000","13,320,000","9,200,000"
EBIT,"908,500,000","1,088,200,000","1,006,900,000","724,200,000","575,900,000","600,400,000","680,700,000","603,600,000","712,000,000","571,400,000","357,603,000","263,016,000","848,273,000","733,437,000","633,130,000","367,186,000","307,840,000","77,826,000","72,186,000","82,815,000","122,938,000","109,500,000","89,000,000","59,400,000","43,700,000","34,600,000","24,600,000","17,300,000"
EBITDA,"1,130,800,000"
ReconciledCostOfRevenue,"7,346,900,000","7,644,400,000","8,253,000,000","6,933,200,000","6,023,100,000","6,803,600,000","7,830,600,000","6,826,200,000","6,235,400,000","6,148,700,000","4,727,887,000","3,918,611,000","6,556,748,000","5,418,161,000","4,233,535,000","2,449,000,000","2,110,848,000","1,372,310,000","1,268,251,000","1,194,512,000","1,256,997,000","1,097,400,000","1,024,200,000","737,500,000","492,200,000","432,100,000","344,700,000","287,100,000"
ReconciledDepreciation,"222,300,000","219,300,000","215,200,000","218,400,000","222,000,000","218,500,000","213,800,000","192,400,000","151,500,000","133,100,000","120,603,000","118,884,000","97,924,000","79,873,000","60,325,000","46,631,000","44,627,000","36,870,000","28,546,000","32,337,000","28,092,000","25,600,000","19,400,000","13,200,000","8,500,000","5,200,000","4,300,000","3,600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"573,100,000","701,500,000","633,700,000","613,400,000","304,300,000","311,500,000","371,500,000","321,600,000","403,500,000","343,800,000","194,353,000","148,158,000","482,777,000","407,955,000","354,507,000","205,437,000","169,728,000","34,010,000","30,167,000","36,336,000","62,319,000","57,600,000","47,700,000","34,200,000","29,800,000","22,700,000","14,400,000","9,200,000"
TotalUnusualItemsExcludingGoodwill,,"69,000,000","31,000,000","57,300,000","10,200,000","2,000,000","65,800,000","30,600,000","48,800,000","-1,400,000","-3,118,000","12,624,000","-4,698,000","9,931,000","5,768,000","3,671,000","4,168,000","2,837,000","3,266,000","3,796,000","5,717,000","10,200,000","8,900,000","9,400,000","9,800,000","5,500,000","1,800,000",
TotalUnusualItems,,"69,000,000","31,000,000","57,300,000","10,200,000","2,000,000","65,800,000","30,600,000","48,800,000","-1,400,000","-3,118,000","12,624,000","-4,698,000","9,931,000","5,768,000","3,671,000","4,168,000","2,837,000","3,266,000","3,796,000","5,717,000","10,200,000","8,900,000","9,400,000","9,800,000","5,500,000","1,800,000",
NormalizedEBITDA,"1,130,800,000","1,238,500,000","1,191,100,000","885,300,000","787,700,000","816,900,000","828,700,000","765,400,000","814,700,000","705,900,000","481,324,000","369,276,000","950,895,000","803,379,000","689,836,000","410,146,000","348,299,000","111,859,000","97,466,000","111,356,000","145,313,000","124,900,000","99,500,000","63,200,000","42,400,000","34,300,000","27,100,000","20,900,000"
TaxRateForCalcs,"0.237","0.24","0.245","0.4","0.28","0.311","0.311","0.321","0.33","0.317","0.333","0.237","0.369","0.377","0.379","0.383","0.371","0.38","0.393","0.396","0.393","0.4","0.4","0.4","0.399","0.4","0.4","0.383"
TaxEffectOfUnusualItems,"0","16,560,000","7,595,000","22,920,000","2,856,000","622,000","20,463,800","9,822,600","16,104,000","-443,800","-1,036,910.555","2,990,929.639","-1,735,883.936","3,739,917.417","2,187,748.191","1,407,698.477","1,547,592.011","1,078,097.236","1,284,394.57","1,503,218.272","2,244,067.533","4,080,000","3,560,000","3,760,000","3,912,096.774","2,200,000","720,000","0"
