name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
			NetIncomeContinuousOperations,"1,842,000,000","1,842,000,000","2,101,000,000","1,504,000,000","1,553,000,000","1,623,600,000","1,439,267,000","1,228,578,000","1,051,263,000","883,618,000","733,540,000","534,963,000","430,845,000","350,133,000","232,795,000","166,266,000","100,243,000","57,365,000","34,562,000","22,160,000","17,683,000","11,200,000","6,000,000"
DilutedNIAvailtoComStockholders,"1,842,000,000","1,842,000,000","2,101,000,000","1,504,000,000","1,553,000,000","1,623,600,000","1,439,267,000","1,228,578,000","1,051,263,000","883,618,000","733,540,000","534,963,000","430,845,000","350,133,000","232,795,000","166,266,000","100,243,000","57,365,000","34,562,000","22,160,000","17,683,000","11,200,000","6,000,000"
BasicEPS,,,"3.61","2.54","2.56","2.67","2.37","2.035","1.745","1.455","1.22","0.91","0.745","0.61","0.413","0.305","0.193","0.115","0.073","0.049","0.04","0.025","0.016"
DilutedEPS,,,"3.6","2.53","2.55","2.65","2.35","2.015","1.72","1.425","1.185","0.89","0.72","0.575","0.388","0.283","0.175","0.105","0.068","0.045","0.036","0.024","0.015"
BasicAverageShares,,,"582,000,000","593,000,000","607,000,000","609,100,000","608,126,000","604,014,000","602,582,000","606,554,000","601,562,000","586,608,000","580,242,000","576,310,000","563,432,000","545,976,000","523,960,000","500,040,000","473,928,000","456,408,000","445,560,000","440,208,000","381,264,000"
DilutedAverageShares,,,"584,000,000","595,000,000","610,000,000","613,300,000","612,489,000","609,662,000","611,722,000","620,702,000","618,274,000","602,230,000","597,880,000","607,186,000","602,248,000","587,580,000","570,224,000","543,256,000","509,544,000","488,904,000","486,144,000","465,984,000","396,912,000"
TotalOperatingIncomeAsReported,"2,453,000,000","2,453,000,000","2,801,000,000","2,481,000,000","2,289,000,000","2,142,000,000","1,884,878,000","1,677,910,000","1,361,496,000","1,136,468,000","861,852,000","618,490,000","516,670,000","381,522,000","258,943,000","177,616,000","117,620,000","72,312,000","45,198,000","35,620,000","26,128,000","16,600,000","9,000,000"
TotalExpenses,"14,113,000,000","14,113,000,000","13,324,000,000","12,329,000,000","11,198,000,000","10,274,000,000","8,377,803,000","7,165,279,000","5,984,976,000","4,984,688,000","3,730,537,000","2,660,173,000","2,299,634,000","1,754,055,000","1,165,324,000","708,214,000","469,053,000","293,909,000","183,888,000","142,158,000","110,903,000","72,300,000","49,600,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,842,000,000","1,842,000,000","2,101,000,000","1,504,000,000","1,553,000,000","1,623,600,000","1,439,267,000","1,228,578,000","1,051,263,000","883,618,000","733,540,000","534,963,000","430,845,000","350,133,000","232,795,000","166,266,000","100,243,000","57,365,000","34,562,000","22,160,000","17,683,000","11,200,000","6,000,000"
NormalizedIncome,"2,052,654,000","2,052,654,000","2,215,000,000","1,463,800,000","1,572,740,000","1,655,550,000","1,454,508,248","1,258,520,640","1,066,434,370","888,581,955","741,108,508.389","532,807,865.527","450,620,669.261","347,366,452.775","231,745,033.89","167,455,973.207","100,172,391.883","57,074,327.159","36,029,836.819","23,863,989.378","18,014,787.092","11,200,000","5,625,000"
InterestIncome,"176,000,000","176,000,000","177,000,000","133,000,000","115,000,000","83,700,000","62,444,000","48,896,000","44,514,000","39,249,000","25,793,000","15,895,000",,,,,,,,,,,
InterestExpense,"26,000,000","26,000,000","27,000,000","23,000,000","19,000,000","17,700,000","2,468,000",,,,,,,,,,,,,,,,
NetInterestIncome,"150,000,000","150,000,000","150,000,000","110,000,000","96,000,000","66,000,000","59,976,000","48,896,000","44,514,000","39,249,000","25,793,000","15,895,000",,,,,,,,,,,
EBIT,"2,569,000,000","2,569,000,000","2,824,000,000","2,678,000,000","2,376,000,000","2,181,300,000","1,926,499,000","1,677,910,000","1,361,496,000","1,136,468,000","861,852,000","618,490,000","516,670,000","381,522,000","258,943,000","177,616,000","117,620,000","74,322,000","45,198,000","35,620,000","26,128,000","16,600,000","9,000,000"
EBITDA,"3,095,000,000"
ReconciledCostOfRevenue,"10,615,000,000","10,615,000,000","9,800,000,000","9,117,000,000","8,088,000,000","7,435,400,000","6,132,715,000","5,257,740,000","4,270,742,000","3,531,848,000","2,648,272,000","1,849,443,000","1,572,816,000","1,206,035,000","787,923,000","479,915,000","319,810,000","199,724,000","122,701,000","90,849,000","70,437,000","46,200,000","31,900,000"
ReconciledDepreciation,"526,000,000","526,000,000","498,000,000","443,000,000","379,000,000","330,000,000","208,067,000","179,930,000","156,588,000","124,175,000","110,172,000","89,371,000","74,797,000","53,918,000","34,163,000","21,400,000","16,447,000","11,936,000","7,842,000","6,367,000","4,507,000","3,000,000","2,200,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,842,000,000","1,842,000,000","2,101,000,000","1,504,000,000","1,553,000,000","1,623,600,000","1,439,267,000","1,228,578,000","1,051,263,000","883,618,000","733,540,000","534,963,000","430,845,000","350,133,000","232,795,000","166,266,000","100,243,000","57,365,000","34,562,000","22,160,000","17,683,000","11,200,000","6,000,000"
TotalUnusualItemsExcludingGoodwill,"-282,000,000","-282,000,000","-152,000,000","67,000,000","-30,000,000","-42,600,000","-20,376,000","-41,130,000","-20,015,000","-6,568,000","-9,065,000","2,566,000","-23,648,000","3,274,000","1,253,000","-1,326,000","86,000","366,000","-1,915,000","-2,722,000","-530,000",,"600,000"
TotalUnusualItems,"-282,000,000","-282,000,000","-152,000,000","67,000,000","-30,000,000","-42,600,000","-20,376,000","-41,130,000","-20,015,000","-6,568,000","-9,065,000","2,566,000","-23,648,000","3,274,000","1,253,000","-1,326,000","86,000","366,000","-1,915,000","-2,722,000","-530,000",,"600,000"
NormalizedEBITDA,"3,377,000,000","3,377,000,000","3,474,000,000","3,054,000,000","2,785,000,000","2,553,900,000","2,154,942,000","1,898,970,000","1,538,099,000","1,267,211,000","981,089,000","705,295,000","615,115,000","432,166,000","291,853,000","200,342,000","133,981,000","85,892,000","54,955,000","44,710,000","31,165,000","19,600,000","10,600,000"
TaxRateForCalcs,"0.253","0.253","0.25","0.4","0.342","0.25","0.252","0.272","0.242","0.244","0.165","0.16","0.164","0.155","0.162","0.103","0.179","0.206","0.234","0.374","0.374","0.374","0.375"
TaxEffectOfUnusualItems,"-71,346,000","-71,346,000","-38,000,000","26,800,000","-10,260,000","-10,650,000","-5,134,752","-11,187,360","-4,843,630","-1,604,045","-1,496,491.611","410,865.527","-3,872,330.739","507,452.775","203,033.89","-136,026.793","15,391.883","75,327.159","-447,163.181","-1,018,010.622","-198,212.908","0","225,000"
