name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002
DilutedAverageShares,,"258,360,000",,"211,593,000","211,664,000","211,967,000",,"212,702,000","212,998,000","212,239,000",,"213,946,000","210,709,000","207,591,000",,"117,441,470","116,997,839","108,751,005","81,118,589","81,142,823","74,484,431","72,602,049","73,146,313","70,983,726",,"70,150,912","70,150,912","70,150,912",,"70,209,195","70,150,912","70,435,208",,"70,657,136","70,493,953","70,354,626",,"68,919,593","67,968,362","67,728,645",,"63,415,452","61,168,393","58,557,132",,"55,716,361","55,712,653","55,703,312",,"55,676,805","55,309,397","55,192,411",,"53,152,804","52,952,736","52,367,173",,"49,157,954","47,675,166","45,516,828",,"43,759,542","40,891,352","36,749,310",,"30,278,313","28,288,788","24,377,410",,"20,139,131","25,873,406","18,483,825"
TotalOperatingIncomeAsReported,"875,206,000","223,837,000","255,956,000","238,647,000","156,766,000","160,971,000","146,066,000","88,504,000","85,997,000","71,902,000","76,932,000","44,705,000","53,706,000","27,474,000",,,,,,,,,,,,,"7,363,912.156",,,,"1,183,236.647","-344,380.116",,"13,406,350.061","11,692,518.156","8,244,234.801",,"3,961,662.843","8,722,634.319",,,,"-9,635,933.364",,"2,039,087.194","-3,895,711.332","-4,073,452.589","-3,565,720.976","2,073,186.071","-2,242,111.869","-2,964,808.289","-319,402.761","-990,827.842","-2,889,514.242","-1,379,490.196","-3,088,952.928","-8,012,873.883","3,838,737.266","-839,061.76","-4,280,154.513","-10,215,730.389","-3,163,965.897","-4,057,432.255","-6,434,384.818","-7,823,968.493","-2,610,250.566","-3,080,695.068","-2,359,704.479","-2,136,356.632","-1,197,603.197","1,076,850.385","-651,353.297"
TotalExpenses,"720,798,000","297,724,000","155,415,000","142,958,000","124,701,000","144,186,000","134,555,000","134,462,000","128,980,000","126,597,000","135,207,000","131,910,000","135,375,000","140,951,000","102,180,110.097","67,005,894.657","71,342,886.735","65,148,223.475","31,538,814.532","37,819,389.355","39,524,787.718","34,837,832.955","41,066,900.025","41,131,338.687","40,006,335.214","44,392,167.406","41,883,383.259","39,781,638.199","44,457,505.754","31,751,890.35","35,925,185.037","32,933,719.305","33,455,815.175","30,302,939.622","28,852,073.149","29,175,052.411","31,029,028.759","21,401,338.653","21,332,338.67","15,891,693.415","13,207,508.936","13,585,558.468","16,044,785.747","19,463,783.382","14,353,020.256","10,830,872.086","11,434,610.124","11,323,813.659","10,892,427.517","11,781,655.626","10,709,326.25","10,930,832.003","11,933,997.641","9,851,352.153","9,755,330.66","10,617,838.674","18,026,040.48","5,877,726.378","5,902,999.154","10,324,915.795","15,604,172.333","8,305,908.354","8,269,445.722","9,133,773.018","10,673,476.402","5,168,883.774","4,290,607.408","2,863,589.689","3,581,815.747","2,612,826.546","4,103,004.369","651,353.297"
NetIncomeFromContinuingAndDiscontinuedOperation,"652,812,000","202,878,000","169,135,000","176,604,000","104,195,000","110,146,000","106,535,000","55,885,000","61,486,000","53,807,000","40,980,000","43,780,000","34,552,000","13,133,000","3,284,410.154","18,831,717.056","10,638,593.888","9,644,541","1,581,644.359","3,250,776.374","6,548,515.066","3,336,815.729","2,396,685.359","4,566,787.665","-1,242,670.138","-3,782,766.501","-3,734,902.978","-1,707,104.037","6,452,283.637","-9,687,169.563","-783,156.631","412,257.936","1,202,717.294","9,490,179.649","9,318,607.037","23,249,475.891","5,214,137.897","4,195,958.105","8,412,721.737","3,222,235.191","3,685,287.061","-7,735,837.468","-9,564,738.547","1,502,818.262","1,624,334.305","-3,801,639.57","-3,994,964.557","-3,271,707.317","920,005.815","-1,887,459.282","-2,517,501.709","34,028.547","-1,470,795.825","-2,144,871.991","-1,218,341.355","-2,913,078.453","-2,285,481.723","2,019,897.687","-762,391.709","-4,416,459.287","-2,764,587.118","-5,107,117.449","-7,296,795.04","-6,787,810.598","-5,612,631.752","-4,332,867.17","-3,527,514.831","-2,852,559.282","-2,264,115.526","-1,315,495.429","876,561.046","-731,750.541"
NormalizedIncome,"642,512,447.035","178,853,635.325","189,687,014.118","167,082,969.302","108,063,213.4","111,726,524.598","106,026,352.018","59,746,848.344","58,836,429.613","50,234,210.744","81,316,060","30,536,221.896","35,264,262.516","13,410,830","3,284,410.154","18,831,717.056","10,638,593.888","9,644,541","1,581,644.359","3,250,776.374","6,548,515.066","3,336,815.729","2,396,685.359","4,566,787.665","-1,242,670.138","-3,782,766.501","-3,734,902.978","-1,707,104.037","6,452,283.637","-9,687,169.563","-783,156.631","412,257.936","1,202,717.294","9,490,179.649","9,318,607.037","23,249,475.891","5,214,137.897","4,195,958.105","8,412,721.737","3,222,235.191","3,685,287.061","-7,735,837.468","-9,564,738.547","1,502,818.262","1,624,334.305","-3,801,639.57","-3,994,964.557","-3,271,707.317","920,005.815","-1,887,459.282","-2,517,501.709","34,028.547","-1,470,795.825","-2,144,871.991","-1,218,341.355","-2,913,078.453","-2,285,481.723","2,019,897.687","-762,391.709","-4,416,459.287","-2,764,587.118","-5,107,117.449","-7,296,795.04","-6,787,810.598","-5,612,631.752","-4,332,867.17","-3,527,514.831","-2,852,559.282","-2,264,115.526","-1,315,495.429","876,561.046","-731,750.541"
InterestIncome,"8,099,000","2,596,000","1,948,000","2,198,000","1,357,000","1,438,000","3,139,000","914,000","943,000","718,000","514,000","404,000","621,000","572,000","-1,137,604.678","802,433.923","1,011,763.978","184,894.148","1,268,068.834","780,985.764","1,490,340.233","1,000,730.518","504,518.341","65,999.34","624,389.571","138,907.559","134,513.747","199,922.36","288,217.837","297,268.719","392,078.416","192,653.224","138,339.253","167,579.376","209,226.065",,"236,883.635","237,843.392","180,885.964","112,171.968","228,404.206","68,926.131","73,546.506","71,377.084",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"1,547,000","1,048,000","52,000","379,000","68,000","423,000","291,000","288,000","520,000","397,000","1,842,000","1,951,000","2,809,000","2,990,000","-85,797.49","2,881,156.113","3,997,588.462","4,274,136.39","3,590,822.18","4,684,377.21","3,275,920.859","3,216,633.806","3,278,029.789","3,337,549.958","3,973,711.406","2,632,970.381","3,484,001.45","3,376,358.696","4,370,254.392","3,001,616.025","2,401,480.296","142,743.062","95,131.865","47,879.822","47,277.043",,"24,672.014","3,548.13","2,791.474","2,363.583","37,026.034","2,705.739","2,351.689","3,952.441",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"6,026,000","1,499,000","1,480,000","1,797,000","1,250,000","980,000","2,336,000","497,000","146,000","270,000","-2,769,000","-1,657,000","-2,216,000","-2,452,000","-1,463,807.188","-2,078,722.191","-2,985,824.483","-4,089,242.242","-2,322,753.346","-3,903,391.446","-1,785,580.626","-2,215,903.289","-2,773,511.448","-3,271,550.618","-3,349,321.835","-2,494,062.822","-3,349,487.703","-3,176,436.335","-2,435,088.048","-3,302,874.928","-2,009,401.88","49,910.162","43,207.388","119,699.554","161,949.021","72,327.044","212,211.621","234,295.262","178,094.49","109,808.384","191,378.172","66,220.391","71,194.817","67,424.644",,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"934,665,000","295,573,000","232,094,000","254,498,000","152,500,000","160,012,000","149,627,000","83,265,000","90,629,000","77,671,000","56,641,000","65,999,000","55,103,000","27,947,000","11,286,348.736","32,908,157.444","20,985,020.637","19,616,498.721","8,406,118.547","10,407,250.254","10,147,121.198","8,950,018.459","7,191,841.983","8,436,915.631","1,444,976.422","-2,881,211.632","-2,333,479.613","2,558,229.814","8,399,320.753","-2,651,477.366","1,575,315.063","-151,726.892","10,035,828.699","13,573,929.437","11,901,744.221","8,244,234.801","5,170,776.859","4,199,506.234","7,531,687.457","3,112,426.807","4,484,075.109","-7,802,057.86","-9,562,386.858","1,435,393.619","1,578,409.554","-3,895,711.332","-4,073,452.589","-3,565,720.976","2,146,335.286","-2,242,111.869","-2,964,808.289","-319,402.761","-905,029.702","-2,889,514.242","-1,379,490.196","-3,088,952.928","-7,447,817.059","3,838,737.266","-839,061.76","-4,280,154.513","-10,215,730.389","-3,163,965.897","-4,057,432.255","-6,434,384.818","-7,823,968.493","-2,610,250.566","-3,080,695.068","-2,359,704.479","-2,136,356.632","-1,197,603.197","1,076,850.385","-651,353.297"
EBITDA,"1,155,125,000"
ReconciledCostOfRevenue,"642,443,000","275,680,000","135,036,000","125,786,000","105,941,000","119,624,000","109,505,000","107,419,000","105,195,000","100,063,000","120,104,000","103,303,000","114,224,000","120,735,000","94,154,534.702","57,615,516.258","63,179,211.303","59,891,836.923","28,656,214.149","34,946,806.875","36,218,926.988","32,792,383.765","38,623,781.119","37,799,288.674","37,515,518.602","42,108,706.367","37,868,958.806","36,118,982.919","39,695,679.991","26,324,242.364","30,048,009.602","26,568,177.281","27,133,269.97","25,346,380.585","23,665,680.89","25,492,662.474","17,950,828.344","17,953,205.985","17,113,094.564","13,684,531.66","5,366,161.845","11,764,765.471","12,916,135.689","17,849,273.141","10,878,554.64","8,283,983.121","9,106,167.877","8,942,050.732",,"9,394,322.274","8,487,646.347","8,341,891.257",,"7,991,205.343","7,398,905.223","7,459,230.939","9,999,637.857","5,252,633.818","4,201,193.194","8,551,671.844","5,989,847.165","7,910,934.252","7,893,318.51","7,201,443.818","6,606,743.598","5,039,578.9","4,090,627.387","2,708,906.929","2,396,855.03","1,915,317.833","3,270,019.497",
ReconciledDepreciation,"220,460,000","92,839,000","52,865,000","41,692,000","33,064,000","41,300,000","37,318,000","35,968,000","32,484,000","27,948,000","45,621,000","31,686,000","35,889,000","35,459,000","24,478,435.824","12,089,750.903","11,545,239.531","11,330,929.709","6,221,797.323","6,888,202.195","7,375,188.164","6,731,758.662","7,667,785.834","7,572,507.608","6,554,179.097","5,695,209.93","6,238,455.751","6,045,225.155","6,790,777.325","4,857,980.614","4,251,189.028","3,669,395.089","4,445,302.942","3,389,511.338","3,233,453.699","2,976,939.203","3,120,744.686","1,988,905.054","1,821,880.39","1,377,242.486","783,394.126","1,156,766.301","865,165.561","1,282,180.112","1,269,227.588","760,219.596","677,843.465","874,255.61","1,054,130.042","799,024.341","1,079,713.161","918,339.75","1,047,376.287","590,791.097","776,627.754","723,820.552","1,814,385.621","625,092.56","545,420.173","463,073.905","554,104.207","464,369.232","496,209.327","351,763.247","235,136.937","276,708.647","225,085.524","159,133.376","219,509.483","119,508.437","110,955.4","97,994.836"
NetIncomeFromContinuingOperationNetMinorityInterest,"652,812,000","202,878,000","169,135,000","176,604,000","104,195,000","110,146,000","106,535,000","55,885,000","61,486,000","53,807,000","65,884,000","43,780,000","34,552,000","13,133,000","3,284,410.154","18,831,717.056","10,638,593.888","9,644,541","1,581,644.359","3,250,776.374","6,548,515.066","3,336,815.729","2,396,685.359","4,566,787.665","-1,242,670.138","-3,782,766.501","-3,734,902.978","-1,707,104.037","6,452,283.637","-9,687,169.563","-783,156.631","412,257.936","1,202,717.294","9,490,179.649","9,318,607.037","23,249,475.891","5,214,137.897","4,195,958.105","8,412,721.737","3,222,235.191","3,685,287.061","-7,735,837.468","-9,564,738.547","1,502,818.262","1,624,334.305","-3,801,639.57","-3,994,964.557","-3,271,707.317","920,005.815","-1,887,459.282","-2,517,501.709","34,028.547","-1,470,795.825","-2,144,871.991","-1,218,341.355","-2,913,078.453","-2,285,481.723","2,019,897.687","-762,391.709","-4,416,459.287","-2,764,587.118","-5,107,117.449","-7,296,795.04","-6,787,810.598","-5,612,631.752","-4,332,867.17","-3,527,514.831","-2,852,559.282","-2,264,115.526","-1,315,495.429","876,561.046","-731,750.541"
TotalUnusualItemsExcludingGoodwill,"14,722,000","34,877,000","-28,196,000","13,700,000","-5,659,000","-2,290,000","713,000","-5,734,000","3,883,000","5,131,000","-20,996,000","19,375,000","-1,078,000","-378,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"14,722,000","34,877,000","-28,196,000","13,700,000","-5,659,000","-2,290,000","713,000","-5,734,000","3,883,000","5,131,000","-20,996,000","19,375,000","-1,078,000","-378,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"1,140,403,000","353,535,000","313,155,000","282,490,000","191,223,000","203,602,000","186,232,000","124,967,000","119,230,000","100,488,000","123,258,000","78,310,000","92,070,000","63,784,000","35,764,784.56","44,997,908.348","32,530,260.168","30,947,428.431","14,627,915.87","17,295,452.449","17,522,309.362","15,681,777.121","14,859,627.817","16,009,423.239","7,999,155.52","2,813,998.297","3,904,976.138","8,603,454.969","15,190,098.078","2,206,503.248","5,826,504.091","3,517,668.197","14,481,131.641","16,963,440.775","15,135,197.92","11,221,174.004","8,291,521.546","6,188,411.289","9,353,567.847","4,489,669.293","5,267,469.235","-6,645,291.559","-8,692,534.938","2,717,573.731","2,847,637.142","-3,092,512.467","-3,268,673.172","-2,691,465.366","3,200,465.328","-1,337,198.785","-1,885,095.128","598,936.989","142,346.585","-2,225,456.087","-602,862.442","-2,365,132.376","-5,633,431.438","4,463,829.826","-293,641.586","-3,817,080.608","-9,333,514.339","-2,615,174.589","-3,473,694.367","-5,922,652.386","-7,386,641.019","-2,184,650.566","-2,840,683.552","-2,196,120.487","-1,855,753.078","-1,042,928.871","1,225,527.192","-530,535.826"
TaxRateForCalcs,"0.3","0.311","0.271","0.305","0.316","0.31","0.287","0.327","0.318","0.304","0.265","0.316","0.339","0.265","0.265","0.373","0.374","0.371","0.265","0.265","0.047","0.265","0.388","0.104","0.25","0.314","0.358","0.25","0.25","0.25","0.052","0.25","0.25","0.298","0.214","0.255","0.255","0","0.28","0.28","0.28","0.28","0","0.29","0.29","0","0.295","0.295","0.295","0","0.38","0.38","0.024","0.204","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"4,422,447.035","10,852,635.325","-7,643,985.882","4,178,969.302","-1,790,786.6","-709,475.402","204,352.018","-1,872,151.656","1,233,429.613","1,558,210.744","-5,563,940","6,131,221.896","-365,737.484","-100,170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
