name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
AverageDilutionEarnings,,,,,,,,"0","10,799,000,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"875,141,000,000","875,141,000,000","3,112,084,000,000","2,599,829,000,000","1,659,127,000,000","1,501,764,000,000","1,784,338,000,000","1,630,544,000,000","1,162,504,000,000","1,612,889,000,000","1,379,613,000,000","1,247,182,000,000","1,215,719,000,000","1,649,808,992,261.64","1,384,496,580,555.33","1,853,136,804,872.66","1,441,000,000,000","2,062,500,000,000","1,487,544,483,480","1,146,537,453,531.75","970,131,476,715","281,313,702,972","150,411,280,640"
BasicEPS,,"1,347.984","4,891.326","4,060.602","2,608.167","2,329.668","2,792.094","2,576.421","1,834.275","2,698.534","2,176.932","1,976.718","1,955.485","2,520.008","2,096.465","2,791.904","2,172.499","3,049.472","1,959.131","1,470.49","1,236.157","430.351","251.022"
DilutedEPS,,"1,347.984","4,891.326","4,060.602","2,608.167","2,329.668","2,792.094","2,576.421","1,791.651","2,698.534","2,143.632","1,976.718","1,955.485","2,484.367","2,067.031","2,747.243","2,172.499","3,049.472","1,959.131","1,470.49","1,236.157","430.351","251.022"
BasicAverageShares,,"649,226,658","636,243,027","636,118,559","636,118,559","644,612,306","639,066,090","632,861,189","627,880,770","627,882,873","648,129,613","655,792,820","655,642,126","654,683,906","660,395,703","663,753,767","663,291,379","676,346,704","759,288,049","779,697,665","785,039,031","662,219,010","595,600,412"
DilutedAverageShares,,"649,226,658","636,243,027","636,118,559","636,118,559","644,612,306","639,066,090","632,861,189","642,818,272","627,882,873","666,967,414","667,727,450","662,411,578","664,076,231","669,799,492","674,544,133","663,291,379","676,346,704","759,288,049","779,697,665","785,039,031","662,219,010","595,600,412"
TotalOperatingIncomeAsReported,"1,000,893,000,000","1,000,893,000,000","833,851,000,000","1,224,572,000,000","1,303,418,000,000","1,495,425,000,000","1,607,826,000,000","1,578,403,000,000","1,766,253,000,000","2,131,458,000,000","1,942,303,000,000","1,878,544,000,000","1,752,468,000,000","1,811,436,333,428.26","2,500,152,569,360.82","2,642,324,373,845.26","2,357,000,000,000","3,256,250,000,000","2,797,153,023,960","2,325,504,604,909.05","1,492,195,950,757.5","306,289,920,384.82","467,450,058,114"
RentExpenseSupplemental,"231,934,000,000","231,934,000,000","529,453,000,000","520,244,000,000","517,305,000,000","493,586,000,000","460,309,000,000","443,639,000,000","424,476,000,000","401,706,000,000","349,773,000,000","326,547,000,000","290,655,000,000",,,,,,,,,,
TotalExpenses,"16,593,255,000,000","16,593,255,000,000","15,686,860,000,000","16,145,020,000,000","15,604,838,000,000","15,472,473,000,000","15,397,879,000,000","14,668,768,000,000","14,559,311,000,000","13,832,670,000,000","12,840,011,000,000","12,676,921,000,000","12,268,516,000,000","10,139,098,336,101.63","7,954,893,970,341.12","7,965,912,863,729.61","7,855,000,000,000","7,516,250,000,000","6,526,690,389,240","6,049,996,072,641.15","5,914,603,019,347.5","4,121,942,237,780.25","2,993,889,537,614"
NetIncomeFromContinuingAndDiscontinuedOperation,"889,907,000,000","889,907,000,000","3,127,887,000,000","2,599,829,000,000","1,675,967,000,000","1,518,604,000,000","1,801,178,000,000","1,638,964,000,000","1,151,705,000,000","1,612,889,000,000","1,379,613,000,000","1,247,182,000,000","1,183,055,000,000","1,649,808,992,261.64","1,384,496,580,555.33","1,853,136,804,872.66","1,441,000,000,000","2,062,500,000,000","1,487,544,483,480","1,146,537,453,531.75","970,131,476,715","281,313,702,972","150,411,280,640"
NormalizedIncome,"966,125,519,000","966,125,519,000","3,319,471,864,000","2,566,904,383,000","1,430,420,072,000","1,623,608,025,000","1,896,636,356,000","1,736,980,530,000","1,012,080,193,000","1,632,113,900,000","1,929,476,482,646.706","1,356,426,969,429.446","1,377,247,860,132.371","1,316,104,562,709.215","1,572,380,968,695.807","2,060,231,094,790.094","1,496,581,179,912.238","2,110,664,214,625.703","1,728,876,985,140.619","1,253,521,159,444.32","1,014,886,221,949.006","193,911,718,069.946","194,618,096,090.6"
