name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
EBIT,"5,868,000,000","1,115,000,000","1,595,000,000","1,747,000,000","1,411,000,000","-661,000,000","2,325,000,000","1,592,000,000","1,064,000,000","868,000,000","965,000,000","1,300,000,000","468,000,000","634,000,000","-499,000,000","-391,000,000","-376,000,000","75,000,000","-20,000,000","205,000,000","-553,000,000","1,577,000,000","1,415,000,000","1,536,000,000","973,000,000","582,000,000","1,608,000,000","724,000,000","404,000,000","557,000,000","595,000,000","1,121,000,000","702,000,000","1,358,000,000","1,251,000,000","1,310,000,000","364,000,000","-57,000,000","913,000,000","1,072,000,000","1,360,000,000","767,000,000","972,000,000","219,000,000","427,000,000","755,883,520","2,109,857,356","1,889,883,981","1,140,829,133","-440,668,222","942,064,990","908,607,864","513,145,757","657,935,292","1,351,290,935","849,972,115","799,859,878","1,358,999,553","1,193,960,511","629,679,637","542,926,240","688,770,903","694,216,958","660,440,294","533,840,503","320,187,019","388,978,931","341,753,344","618,480,976","412,711,902","301,587,301","221,245,643","173,677,501","125,945,282","257,219,504","381,240,545","476,115,403","396,683,061","643,222,122","402,545,508","255,183,414","188,794,759","211,298,605","98,269,287","40,754,717","69,657,074","85,692,426","69,087,167","32,624,113","66,890,954","93,909,681","84,195,997","84,464,138","118,800,000","94,100,000","54,400,000","49,400,000","35,000,000","31,500,000","31,700,000","32,400,000","35,400,000","37,600,000","35,800,000","38,900,000","-11,100,000","35,500,000","33,500,000","31,100,000"
EBITDA,"11,414,000,000"
ReconciledCostOfRevenue,"18,045,000,000","5,048,000,000","4,667,000,000","4,205,000,000","4,125,000,000","3,948,000,000","4,350,000,000","4,471,000,000","4,300,000,000","4,351,000,000","3,812,000,000","3,281,000,000","3,273,000,000","3,113,000,000","2,796,000,000","2,790,000,000","2,836,000,000","3,336,000,000","3,284,000,000","3,337,000,000","3,435,000,000","4,030,000,000","3,898,000,000","4,262,000,000","3,625,000,000","3,498,000,000","3,713,000,000","3,452,000,000","3,478,000,000","6,497,000,000","2,119,000,000","2,120,000,000","2,199,000,000","2,186,000,000","1,818,000,000","1,892,000,000","1,817,000,000","1,765,000,000","1,483,000,000","1,695,000,000","1,661,000,000","1,455,000,000","1,294,000,000","1,082,000,000","899,000,000","1,172,595,468","1,722,749,311","1,986,796,365","1,521,448,411","-268,453,939","1,244,494,963","1,300,039,754","1,299,584,871","2,037,896,671","935,576,682","846,495,779","816,207,380","910,138,378","919,080,109","753,860,034","714,631,197","703,468,480","715,676,312","651,066,958","591,552,991","721,070,138","498,481,787","534,009,208","589,099,456","493,196,637","435,432,978","325,148,488","282,026,769","268,603,855","283,090,424","348,799,336","411,477,219","370,521,478","168,865,169","98,022,814","163,839,350","149,279,232","73,296,550","49,241,907","75,471,698","86,416,083","51,517,396","50,033,829","86,524,823","96,384,470","52,404,216","49,904,832","91,387,427","43,500,000","42,900,000","22,600,000","20,900,000","17,900,000","16,700,000","15,200,000","14,000,000","14,700,000","13,800,000","12,100,000","10,700,000",,,,
ReconciledDepreciation,"5,546,000,000","1,550,000,000","1,426,000,000","1,307,000,000","1,263,000,000","1,328,000,000","1,306,000,000","1,270,000,000","1,257,000,000","1,406,000,000","1,271,000,000","1,210,000,000","1,299,000,000","1,249,000,000","1,216,000,000","1,174,000,000","1,219,000,000","1,472,000,000","1,376,000,000","1,280,000,000","1,355,000,000","1,406,000,000","1,226,000,000","1,237,000,000","1,011,000,000","1,272,000,000","1,258,000,000","1,172,000,000","1,142,000,000","1,213,000,000","1,056,000,000","1,084,000,000","975,000,000","998,000,000","887,000,000","870,000,000","849,000,000","1,578,000,000","898,000,000","836,000,000","771,000,000","836,000,000","673,000,000","664,000,000","646,000,000","666,096,378","659,622,416","669,421,832","688,200,802","718,753,904","715,159,216","720,151,532","709,178,967","724,013,558","588,956,681","556,739,023","520,784,680","549,610,136","506,006,999","483,405,217","474,002,418","501,177,091","452,271,276","425,650,854","389,559,286","404,932,895","401,031,989","384,537,327","374,614,368","385,561,401","404,249,562","290,096,246","234,225,621","242,974,496","236,082,686","217,010,043","208,103,421","203,031,531","185,808,712","129,888,982","126,141,801","111,931,189","110,122,379","79,828,202","81,509,434","83,320,108","81,611,908","82,260,747","79,432,624","80,242,965","73,269,033","67,417,459","67,848,241","60,400,000","60,400,000","32,000,000","29,600,000","23,700,000","20,800,000","19,900,000","18,000,000","17,400,000","13,800,000","13,200,000","12,700,000",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"5,416,000,000","597,000,000","1,027,000,000","2,831,000,000","961,000,000","-776,000,000","1,802,000,000","982,000,000","583,000,000","396,000,000","684,000,000","1,072,000,000","245,000,000","566,000,000","-326,000,000","-339,000,000","-105,000,000","131,000,000","-111,000,000","-405,000,000","-252,000,000","1,198,000,000","1,039,000,000","1,070,000,000","622,000,000","413,000,000","1,168,000,000","476,000,000","213,000,000","352,000,000","360,000,000","753,000,000","427,000,000","832,000,000","836,000,000","929,000,000","46,000,000","-416,000,000","580,000,000","667,000,000","866,000,000","455,000,000","658,000,000","162,000,000","305,000,000","1,770,611,851","2,834,788,163","-347,038,469","727,291,431","798,405,244","699,592,567","840,595,112","268,680,812","313,667,204","1,115,457,695","1,038,482,989","57,216,254","1,103,548,356","150,987,224","218,485,332","-424,425,635","574,799,071","307,420,940","262,841,895","259,706,191","248,464,210","203,943,814","520,059,435","421,624,798","207,774,630","123,809,524","140,930,444","100,382,409","51,869,633","134,132,870","251,134,644","266,435,441","223,778,057","243,462,579","176,113,660","142,090,764","95,470,826","70,432,869","23,467,292","10,566,038","22,098,204","21,423,106","5,879,759","8,510,638","23,122,638","26,239,470","24,844,720","37,385,766","36,400,000","24,800,000","18,200,000","15,600,000","12,400,000","10,500,000","9,400,000","10,100,000","12,700,000","14,300,000","13,100,000","14,100,000","11,600,000","7,900,000","7,600,000","7,300,000"
TotalUnusualItemsExcludingGoodwill,"200,000,000","58,000,000","-173,000,000","144,000,000","171,000,000","-614,000,000","387,000,000","-28,000,000","-332,000,000","25,000,000","461,000,000","664,000,000","19,000,000","190,000,000","12,000,000","-39,000,000","436,000,000","556,000,000","18,000,000","-59,000,000","-118,000,000","752,000,000","-38,000,000","14,000,000","-91,000,000","-48,000,000","209,000,000","20,000,000","-25,000,000","-58,000,000","-56,000,000","143,000,000","-100,000,000","41,000,000","115,000,000","257,000,000","-57,000,000","94,000,000","-28,000,000","-26,000,000","-65,000,000","-23,000,000","-24,000,000","-24,000,000","-19,000,000","1,911,682,852","1,913,987,652","-2,372,277,631","-149,161,609","549,340,130","84,467,852","190,223,167","-10,378,229","-3,605,810","304,012,518","14,500,836","-435,544,138","276,245,151","-900,116,144","-241,806,800","-1,090,689,238","189,775,318","-196,547,814","-202,801,868","-183,630,640","86,181,399","8,103,728","98,608,672","117,526,076","-1,857,098","-39,682,540","63,646,007","9,560,229","-49,457,870","-11,046,236","1,512,859","-1,576,541","-1,496,545","-144,274,121","-94,716,590",,"20,592","-61,628,760","-32,267,527","-1,509,434","-17,766","-18,362,663","-36,748,493","1,418,440","-4,434,481","-35,906,643","-30,365,769","-4,153,974","-38,800,000","-34,000,000","-16,000,000","-15,700,000","-11,500,000","-6,100,000","-8,900,000","-9,100,000","-8,500,000","-9,200,000","-8,800,000","-11,300,000",,,,
TotalUnusualItems,"200,000,000","58,000,000","-173,000,000","144,000,000","171,000,000","-614,000,000","387,000,000","-28,000,000","-332,000,000","25,000,000","461,000,000","664,000,000","19,000,000","190,000,000","12,000,000","-39,000,000","436,000,000","556,000,000","18,000,000","-59,000,000","-118,000,000","752,000,000","-38,000,000","14,000,000","-91,000,000","-48,000,000","209,000,000","20,000,000","-25,000,000","-58,000,000","-56,000,000","143,000,000","-100,000,000","41,000,000","115,000,000","257,000,000","-57,000,000","94,000,000","-28,000,000","-26,000,000","-65,000,000","-23,000,000","-24,000,000","-24,000,000","-19,000,000","1,911,682,852","1,913,987,652","-2,372,277,631","-149,161,609","549,340,130","84,467,852","190,223,167","-10,378,229","-3,605,810","304,012,518","14,500,836","-435,544,138","276,245,151","-900,116,144","-241,806,800","-1,090,689,238","189,775,318","-196,547,814","-202,801,868","-183,630,640","86,181,399","8,103,728","98,608,672","117,526,076","-1,857,098","-39,682,540","63,646,007","9,560,229","-49,457,870","-11,046,236","1,512,859","-1,576,541","-1,496,545","-144,274,121","-94,716,590",,"20,592","-61,628,760","-32,267,527","-1,509,434","-17,766","-18,362,663","-36,748,493","1,418,440","-4,434,481","-35,906,643","-30,365,769","-4,153,974","-38,800,000","-34,000,000","-16,000,000","-15,700,000","-11,500,000","-6,100,000","-8,900,000","-9,100,000","-8,500,000","-9,200,000","-8,800,000","-11,300,000",,,,
NormalizedEBITDA,"11,214,000,000","2,607,000,000","3,194,000,000","2,910,000,000","2,503,000,000","1,281,000,000","3,244,000,000","2,890,000,000","2,653,000,000","2,249,000,000","1,775,000,000","1,846,000,000","1,748,000,000","1,693,000,000","705,000,000","822,000,000","407,000,000","991,000,000","1,338,000,000","1,544,000,000","920,000,000","2,231,000,000","2,679,000,000","2,759,000,000","2,075,000,000","1,902,000,000","2,657,000,000","1,876,000,000","1,571,000,000","1,828,000,000","1,707,000,000","2,062,000,000","1,777,000,000","2,315,000,000","2,023,000,000","1,923,000,000","1,270,000,000","1,427,000,000","1,839,000,000","1,934,000,000","2,196,000,000","1,626,000,000","1,669,000,000","907,000,000","1,092,000,000","-489,702,954","855,492,120","4,931,813,556","1,978,191,544","-271,254,448","1,573,089,536","1,438,894,793","1,232,702,953","1,385,554,660","1,636,302,671","1,392,210,302","1,756,188,696","1,632,364,538","2,600,083,654","1,355,100,037","2,107,617,896","1,000,172,676","1,344,336,651","1,288,893,016","1,107,030,429","638,938,515","782,009,725","627,681,999","875,569,268","800,130,401","745,519,403","448,552,811","398,342,893","418,377,648","504,970,805","596,737,729","685,795,365","601,211,137","973,850,316","627,497,410","381,325,215","300,705,356","383,049,744","212,672,338","123,773,585","152,994,948","185,666,997","188,096,407","110,638,297","151,568,400","203,085,357","182,194,616","156,466,353","218,000,000","188,500,000","102,400,000","94,700,000","70,200,000","58,400,000","60,500,000","59,500,000","61,300,000","60,600,000","57,900,000","62,900,000","-11,100,000","35,500,000","33,500,000","31,100,000"
TaxRateForCalcs,"0.265","0.274","0.247","0.265","0.212","0.137","0.16","0.3","0.333","0.342","0.125","0.2","0.2","0.265","0.27","0.289","0.265","0.265","0.265","0.265","0.265","0.189","0.222","0.259","0.313","0.204","0.241","0.279","0.281","0.254","0.284","0.268","0.295","0.347","0.276","0.233","0.255","0.28","0.252","0.272","0.307","0.258","0.203","0.29","0.176","0.319","0.291","0.344","0.232","0.38","0.275","0.185","0.338","0.394","0.308","0.4","0.4","0.331","0.332","0.33","0.304","0.297","0.282","0.322","0.14","0.319","0.4","0.4","0.372","0.396","0.392","0.4","0.318","0.21","0.345","0.269","0.388","0.356","0.4","0.36","0.364","0.39","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.374","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"53,000,000","15,875,912.409","-42,742,668.622","38,160,000","36,302,459.016","-84,006,674.082","61,883,916.084","-8,388,017.118","-110,540,045.767","8,554,817.276","57,772,378.517","132,800,000","3,800,000","50,350,000","3,240,000","-11,283,018.868","115,540,000","147,340,000","4,770,000","-15,635,000","-31,270,000","142,462,787.551","-8,447,604.79","3,626,038.781","-28,456,353.591","-9,803,468.208","50,279,583.875","5,580,000","-7,025,000","-14,745,762.712","-15,920,477.137","38,253,891.051","-29,537,953.795","14,245,490.196","31,689,774.697","59,846,407.927","-14,535,000","26,320,000","-7,069,651.741","-7,073,727.934","-19,931,945.556","-5,925,304.878","-4,861,826.698","-6,960,000","-3,337,837.838","610,771,511.963","556,741,691.223","-816,685,742.357","-34,596,995.755","208,749,249.4","23,216,310.24","35,205,481.731","-3,507,125.661","-1,419,233.267","93,648,473.477","5,800,334.4","-174,217,655.2","91,340,876.516","-298,943,683.037","-79,834,625.835","-331,531,089.133","56,273,631.078","-55,399,506.492","-65,249,296.481","-25,638,995.063","27,457,629.649","3,241,491.2","39,443,468.8","43,680,122.689","-735,475.871","-15,540,015.683","25,458,402.8","3,037,829.81","-10,395,238.644","-3,806,473.203","406,539.205","-611,195.241","-532,652.466","-57,709,648.4","-34,118,341.467","0","8,020.809","-24,651,504","-12,907,010.8","-603,773.6","-7,106.4","-7,345,065.2","-14,699,397.2","567,376","-1,773,792.4","-14,362,657.2","-12,146,307.6","-1,661,589.6","-15,520,000","-13,600,000","-6,400,000","-6,280,000","-4,297,979.798","-2,440,000","-3,560,000","-3,640,000","-3,400,000","-3,680,000","-3,520,000","-4,520,000","0","0","0","0"
