name,ttm,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002,04/30/2001,04/30/2000,04/30/1999,04/30/1998,04/30/1997,04/30/1996
			NetIncomeContinuousOperations,"1,019,000,000","1,169,000,000","76,000,000","509,000,000","229,000,000","559,900,000","637,500,000","505,300,000","605,400,000","673,100,000","400,400,000","86,545,000","309,738,000","297,735,000","266,452,000","225,754,000","152,087,000","76,472,000","3,033,000","74,886,000","73,792,000","35,613,000","20,965,000","250,000","6,600,000"
DilutedNIAvailtoComStockholders,"1,019,000,000","1,169,000,000","76,000,000","509,000,000","229,000,000","559,900,000","637,500,000","505,300,000","605,400,000","673,100,000","400,400,000","86,545,000","309,738,000","297,735,000","266,452,000","225,754,000","152,087,000","76,472,000","3,033,000","74,886,000","73,792,000","35,613,000","20,965,000","250,000","6,600,000"
BasicEPS,,"4.6","0.28","1.85","0.78","1.77","1.87","1.4","1.66","1.87","1.18","0.26","0.88","0.8","0.72","0.63","0.44","0.23","0.01","0.23","0.25","0.13","0.081","0.001","0.026"
DilutedEPS,,"4.51","0.28","1.81","0.77","1.75","1.83","1.37","1.58","1.71","1.13","0.26","0.86","0.77","0.69","0.59","0.42","0.22","0.01","0.21","0.21","0.115","0.073","0.001","0.026"
BasicAverageShares,,"254,000,000","268,000,000","275,000,000","294,000,000","315,500,000","340,300,000","361,500,000","363,900,000","360,900,000","339,600,000","330,279,000","351,676,000","371,204,000","371,061,000","361,009,000","346,965,000","337,647,000","331,645,000","320,435,000","299,370,000","273,740,000","259,656,000","278,272,000","253,120,000"
DilutedAverageShares,,"259,000,000","276,000,000","281,000,000","297,000,000","320,700,000","347,900,000","368,000,000","384,300,000","393,700,000","353,200,000","334,575,000","361,090,000","388,454,000","388,381,000","380,412,000","366,195,000","350,122,000","350,498,000","359,824,000","345,171,000","311,724,000","287,608,000","282,176,000","253,120,000"
TotalOperatingIncomeAsReported,"1,038,000,000","1,221,000,000","1,125,000,000","665,000,000","348,000,000","716,500,000","734,300,000","607,800,000","746,500,000","824,300,000","488,400,000","47,175,000","313,600,000","301,242,000","308,291,000","253,187,000","158,463,000","87,606,000","-1,062,000","109,657,000","105,368,000","55,126,000","32,658,000","3,083,000","6,000,000"
TotalExpenses,"4,639,000,000","4,963,000,000","5,004,000,000","4,812,000,000","5,133,000,000","5,406,200,000","5,502,500,000","5,722,900,000","5,476,900,000","4,290,800,000","3,480,400,000","3,304,812,000","2,989,120,000","2,503,114,000","1,753,282,000","1,345,215,000","1,005,600,000","803,205,000","787,205,000","869,841,000","473,932,000","234,294,000","133,505,000","79,731,000","40,632,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,019,000,000","1,169,000,000","76,000,000","509,000,000","229,000,000","559,900,000","637,500,000","505,300,000","605,400,000","673,100,000","400,400,000","86,545,000","309,738,000","297,735,000","266,452,000","225,754,000","152,087,000","76,472,000","3,033,000","74,886,000","73,792,000","35,613,000","20,965,000","250,000","6,600,000"
NormalizedIncome,"949,050,092.764","1,133,964,000","-83,140,000","541,130,000","272,160,000","559,900,000","713,526,300","506,816,400","613,730,000","679,457,196.827","365,555,346.756","143,418,050","299,999,883.057","275,632,980.029","268,839,077.403","226,519,785.865","159,207,127.776","79,023,021.173","18,173,400","90,210,000","74,958,162.054","36,101,046.201","20,965,000","9,141,400","6,199,200"
InterestIncome,"61,000,000","88,000,000","79,000,000","44,000,000","46,000,000","36,600,000","34,900,000","42,200,000","38,200,000","39,900,000","31,200,000","57,610,000",,,,,,,,,,,,,
InterestExpense,"55,000,000","58,000,000","62,000,000","52,000,000","49,000,000","42,000,000","36,100,000","91,700,000","74,700,000","75,900,000","74,100,000","26,865,000",,,,,,,,,,,,,
NetInterestIncome,"6,000,000","30,000,000","17,000,000","-8,000,000","-3,000,000","-5,400,000","-1,200,000","-49,500,000","-36,500,000","-36,000,000","-42,900,000","30,745,000",,,,,,,,,,,,,
EBIT,"1,133,000,000","1,326,000,000","1,228,000,000","717,000,000","394,000,000","754,800,000","776,800,000","658,300,000","787,100,000","870,000,000","521,100,000","71,694,000","314,047,000","301,168,000","313,174,000","252,916,000","164,710,000","88,863,000","11,164,000","136,345,000","105,368,000","55,126,000","32,658,000","13,602,000","6,000,000"
EBITDA,"1,327,000,000"
ReconciledCostOfRevenue,"1,895,000,000","2,201,000,000","2,212,000,000","2,129,000,000","2,173,000,000","2,289,500,000","2,406,000,000","2,571,300,000","2,519,800,000","1,793,900,000","1,412,200,000","1,416,478,000","1,289,791,000","1,099,782,000","809,995,000","623,083,000","465,789,000","345,642,000","273,451,000","371,179,000","235,846,000","118,120,000","67,549,000","38,061,000","20,557,000"
ReconciledDepreciation,"194,000,000","197,000,000","198,000,000","226,000,000","279,000,000","307,200,000","334,100,000","344,600,000","293,100,000","165,600,000","166,000,000","170,538,000","144,184,000","110,833,000","81,797,000","65,624,000","59,453,000","57,411,000","65,290,000","42,260,000","15,708,000","8,146,000","5,548,000","2,866,000","1,386,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,019,000,000","1,169,000,000","76,000,000","509,000,000","229,000,000","559,900,000","637,500,000","505,300,000","605,400,000","673,100,000","400,400,000","86,545,000","309,738,000","297,735,000","266,452,000","225,754,000","152,087,000","76,472,000","3,033,000","74,886,000","73,792,000","35,613,000","20,965,000","250,000","6,600,000"
TotalUnusualItemsExcludingGoodwill,"74,000,000","38,000,000","218,000,000","-42,000,000","-65,000,000","0","-88,300,000","-1,700,000","-9,800,000","-7,500,000","38,900,000","-87,497,000","12,032,000","26,704,000","-3,138,000","-937,000","-7,980,000","-3,263,000","-25,234,000","-25,540,000","-1,808,000","-781,000",,"-14,819,000","668,000"
TotalUnusualItems,"74,000,000","38,000,000","218,000,000","-42,000,000","-65,000,000","0","-88,300,000","-1,700,000","-9,800,000","-7,500,000","38,900,000","-87,497,000","12,032,000","26,704,000","-3,138,000","-937,000","-7,980,000","-3,263,000","-25,234,000","-25,540,000","-1,808,000","-781,000",,"-14,819,000","668,000"
NormalizedEBITDA,"1,253,000,000","1,485,000,000","1,208,000,000","985,000,000","738,000,000","1,062,000,000","1,199,200,000","1,004,600,000","1,090,000,000","1,043,100,000","648,200,000","329,729,000","446,199,000","385,297,000","398,109,000","319,477,000","232,143,000","149,537,000","101,688,000","204,145,000","122,884,000","64,053,000","38,206,000","31,287,000","6,718,000"
TaxRateForCalcs,"0.055","0.078","0.27","0.235","0.336","0.215","0.139","0.108","0.15","0.152","0.104","0.35","0.191","0.172","0.239","0.183","0.108","0.218","0.4","0.4","0.355","0.375","0.375","0.4","0.4"
TaxEffectOfUnusualItems,"4,050,092.764","2,964,000","58,860,000","-9,870,000","-21,840,000","0","-12,273,700","-183,600","-1,470,000","-1,142,803.173","4,055,346.756","-30,623,950","2,293,883.057","4,601,980.029","-750,922.597","-171,214.135","-859,872.224","-711,978.827","-10,093,600","-10,216,000","-641,837.946","-292,953.799","0","-5,927,600","267,200"
