name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
			OtherIntangibleAssets,"84,083,000","110,783,000","123,293,000","108,663,000","108,196,000","78,282,000","82,310,000","93,913,000","83,866,000","52,816,000","43,390,000","41,915,000","40,357,000","40,065,000","96,135,000","40,328,000","42,414,000","28,615,000","23,501,000","20,097,000","18,000,000","9,300,000","8,500,000","5,500,000","3,900,000"
		InvestmentsAndAdvances,,,,,,,,,,,"0",,,,,,,,,,,,,,
		OtherNonCurrentAssets,"44,082,000","28,501,000","32,553,000","39,601,000","30,349,000","20,978,000","25,558,000","26,177,000","29,984,000","25,460,000","19,417,000","42,615,000","27,672,000","5,293,000","5,565,000",,,,,,,,,"-100,000","-100,000"
TotalLiabilitiesNetMinorityInterest,"475,539,000","432,877,000","438,413,000","382,345,000","372,135,000","337,995,000","320,467,000","345,641,000","302,283,000","215,137,000","158,609,000","168,153,000","157,726,000","124,538,000","104,486,000","95,966,000","85,699,000","72,251,000","58,455,000","68,327,000","64,600,000","45,600,000","42,700,000","42,200,000","38,400,000"
	CurrentLiabilities,"306,123,000","282,984,000","269,255,000","260,075,000","240,215,000","247,657,000","225,355,000","244,956,000","222,920,000","166,312,000","118,419,000","130,731,000","125,336,000","102,582,000","87,620,000","82,669,000","75,795,000","66,513,000","53,922,000","64,351,000","57,300,000","40,900,000","37,100,000","32,300,000","26,100,000"
		PayablesAndAccruedExpenses,"92,799,000","83,962,000","81,526,000","116,755,000","99,976,000","107,919,000","104,049,000","124,264,000","103,230,000","94,662,000","61,177,000","71,736,000","72,402,000","68,847,000","57,754,000","60,210,000","66,288,000","48,640,000","44,721,000","30,365,000","23,300,000","17,200,000","16,900,000","11,400,000","9,800,000"
			Payables,"92,799,000","83,962,000","81,526,000","83,758,000","88,220,000","93,205,000","86,422,000","89,891,000","65,618,000","50,390,000","37,683,000","30,876,000","36,187,000","32,001,000","30,832,000","25,208,000","29,567,000","25,578,000","28,958,000","30,365,000","23,300,000","17,200,000","16,900,000","11,400,000","9,800,000"
				AccountsPayable,"52,192,000","48,388,000","49,733,000","48,800,000","50,970,000","58,603,000","56,614,000","65,080,000","41,111,000","33,544,000","23,502,000","30,876,000","36,187,000","32,001,000","30,832,000","25,208,000","29,567,000","25,578,000","28,958,000","30,365,000","23,300,000","17,200,000","16,900,000","11,400,000","9,800,000"
				TotalTaxPayable,"40,607,000","35,574,000","31,793,000","34,958,000","37,250,000","34,602,000","29,808,000","24,811,000","24,507,000","16,846,000","14,181,000",,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,"32,997,000","11,756,000","14,714,000","17,627,000","34,373,000","37,612,000","44,272,000","23,494,000","40,860,000","36,215,000","36,846,000","26,922,000","35,002,000","36,721,000","23,062,000","15,763,000",,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"47,732,000","45,821,000","43,309,000","27,743,000","27,956,000","33,774,000","25,189,000","29,978,000","29,616,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"13,431,000",,,,,,,,,,,,,,,,,,,,"900,000","800,000","900,000","1,500,000","2,100,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,"900,000","800,000","900,000","1,500,000","2,100,000"
			CurrentCapitalLeaseObligation,"13,431,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"131,445,000","127,288,000","120,638,000","115,577,000","112,283,000","105,964,000","96,117,000","90,714,000","90,074,000","71,650,000","57,242,000","45,514,000","36,091,000","22,208,000","16,018,000","11,533,000",,,,,,,,,
			CurrentDeferredRevenue,"131,445,000","127,288,000","120,638,000","115,577,000","112,283,000","105,964,000","96,117,000","90,714,000","90,074,000","71,650,000","57,242,000","45,514,000","36,091,000","22,208,000","16,018,000","11,533,000",,,,,,,,,
		OtherCurrentLiabilities,"20,716,000","25,913,000","23,782,000",,,,,,,,,"13,481,000","16,843,000","11,527,000","13,848,000","10,926,000","9,507,000","17,873,000","9,201,000","33,986,000","33,100,000","22,900,000","19,300,000","19,400,000","14,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"169,416,000","149,893,000","169,158,000","122,270,000","131,920,000","90,338,000","95,112,000","100,685,000","79,363,000","48,825,000","40,190,000","37,422,000","32,390,000","21,956,000","16,866,000","13,297,000","9,904,000","5,738,000","4,533,000","3,976,000","7,300,000","4,700,000","5,600,000","9,900,000","12,300,000"
		LongTermDebtAndCapitalLeaseObligation,"40,650,000",,,"25,000,000","37,000,000",,,,,,,,,,,,,,,,"4,300,000","4,400,000","5,200,000","9,200,000","11,600,000"
			LongTermDebt,,,,"25,000,000","37,000,000",,,,,,,,,,,,,,,,"4,300,000","4,400,000","5,200,000","9,200,000","11,600,000"
			LongTermCapitalLeaseObligation,"40,650,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"47,545,000","58,093,000","67,351,000","75,138,000","72,381,000","73,858,000","66,009,000","68,076,000","43,186,000","29,477,000","25,012,000","25,157,000","21,221,000","21,956,000","16,866,000","13,297,000","9,904,000","5,738,000","4,533,000","3,976,000","2,900,000","300,000","500,000","800,000","700,000"
			NonCurrentDeferredTaxesLiabilities,"14,065,000","25,457,000","33,609,000","45,386,000","44,673,000","47,406,000","44,620,000","47,630,000","43,186,000","29,477,000","25,012,000","25,157,000","21,221,000","21,956,000","16,866,000","13,297,000","9,904,000","5,738,000","4,533,000","3,976,000","2,900,000","300,000","500,000","800,000","700,000"
			NonCurrentDeferredRevenue,"33,480,000","32,636,000","33,742,000","29,752,000","27,708,000","26,452,000","21,389,000","20,446,000",,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"69,151,000","74,546,000","81,515,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"12,070,000","17,254,000","20,292,000","22,132,000","22,539,000","16,480,000","29,103,000","32,609,000","36,177,000","19,348,000","15,178,000","12,265,000","11,169,000",,,,,,,,"100,000",,"-100,000","-100,000",
TotalEquityGrossMinorityInterest,"1,176,350,000","1,238,358,000","1,128,021,000","1,114,219,000","1,081,721,000","1,117,496,000","1,023,084,000","939,128,000","852,011,000","744,545,000","654,420,000","664,438,000","661,086,000","596,682,000","503,850,000","486,449,000","439,452,000","386,463,000","366,164,000","321,023,000","254,200,000","204,200,000","161,800,000","127,000,000","98,700,000"
	StockholdersEquity,"1,176,350,000","1,238,358,000","1,128,021,000","1,114,219,000","1,081,721,000","1,117,496,000","1,023,084,000","939,128,000","852,011,000","744,545,000","654,420,000","664,438,000","661,086,000","596,682,000","503,850,000","486,449,000","439,452,000","386,463,000","366,164,000","321,023,000","254,200,000","204,200,000","161,800,000","127,000,000","98,700,000"
		CapitalStock,"1,305,000","1,327,000","1,310,000","1,292,000","1,275,000","1,278,000","1,257,000","1,229,000","1,207,000","786,000","774,000","772,000","794,000","799,000","785,000","789,000","522,000","511,000","512,000","506,000","500,000",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
			CommonStock,"1,305,000","1,327,000","1,310,000","1,292,000","1,275,000","1,278,000","1,257,000","1,229,000","1,207,000","786,000","774,000","772,000","794,000","799,000","785,000","789,000","522,000","511,000","512,000","506,000","500,000",,,,
		AdditionalPaidInCapital,"953,578,000","897,544,000","829,979,000","771,346,000","717,705,000","662,889,000","604,330,000","532,845,000","471,830,000","408,106,000","336,446,000","39,673,000","89,809,000","109,851,000","73,456,000","98,897,000","95,331,000","72,063,000","78,261,000","69,534,000","58,800,000",,,,
		RetainedEarnings,"242,537,000","356,418,000","313,241,000","376,202,000","400,831,000","464,993,000","414,947,000","404,210,000","382,474,000","336,363,000","303,655,000","613,510,000","563,418,000","483,533,000","429,859,000","384,118,000","349,994,000","321,813,000","290,408,000","254,006,000","198,800,000","153,600,000","116,200,000","82,600,000","57,100,000"
		GainsLossesNotAffectingRetainedEarnings,"-21,070,000","-16,931,000","-16,509,000","-34,621,000","-38,090,000","-11,664,000","2,550,000","844,000","-3,500,000","-710,000","13,545,000","10,483,000","7,065,000","2,499,000","-250,000","2,645,000","-6,395,000","-7,924,000","-3,017,000","-3,023,000","-3,900,000",,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"50,600,000","45,600,000","44,400,000","41,600,000"
TotalCapitalization,"1,176,350,000","1,238,358,000","1,128,021,000","1,139,219,000","1,118,721,000","1,117,496,000","1,023,084,000","939,128,000","852,011,000","744,545,000","654,420,000","664,438,000","661,086,000","596,682,000","503,850,000","486,449,000","439,452,000","386,463,000","366,164,000","321,023,000","258,500,000","208,600,000","167,000,000","136,200,000","110,300,000"
CommonStockEquity,"1,176,350,000","1,238,358,000","1,128,021,000","1,114,219,000","1,081,721,000","1,117,496,000","1,023,084,000","939,128,000","852,011,000","744,545,000","654,420,000","664,438,000","661,086,000","596,682,000","503,850,000","486,449,000","439,452,000","386,463,000","366,164,000","321,023,000","254,200,000","204,200,000","161,800,000","127,000,000","98,700,000"
CapitalLeaseObligations,"54,081,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"830,025,000","863,045,000","737,945,000","752,359,000","715,807,000","894,889,000","794,254,000","697,957,000","637,398,000","621,451,000","546,251,000","557,962,000","566,618,000","503,274,000","407,715,000","446,121,000","397,038,000","357,848,000","342,663,000","300,926,000","236,200,000","194,900,000","153,300,000","121,500,000","94,800,000"
WorkingCapital,"641,235,000","739,236,000","624,835,000","574,572,000","559,525,000","700,163,000","603,240,000","522,744,000","496,629,000","484,406,000","413,759,000","398,292,000","419,874,000","374,512,000","274,686,000","309,635,000","255,330,000","211,453,000","209,836,000","220,208,000","173,700,000","133,500,000","112,100,000","99,300,000","74,600,000"
InvestedCapital,"1,176,350,000","1,238,358,000","1,128,021,000","1,139,219,000","1,118,721,000","1,117,496,000","1,023,084,000","939,128,000","852,011,000","744,545,000","654,420,000","664,438,000","661,086,000","596,682,000","503,850,000","486,449,000","439,452,000","386,463,000","366,164,000","321,023,000","259,400,000","209,400,000","167,900,000","137,700,000","112,400,000"
TangibleBookValue,"830,025,000","863,045,000","737,945,000","752,359,000","715,807,000","894,889,000","794,254,000","697,957,000","637,398,000","621,451,000","546,251,000","557,962,000","566,618,000","503,274,000","407,715,000","446,121,000","397,038,000","357,848,000","342,663,000","300,926,000","236,200,000","194,900,000","153,300,000","121,500,000","94,800,000"
TotalDebt,"54,081,000",,,"25,000,000","37,000,000",,,,,,,,,,,,,,,,"5,200,000","5,200,000","6,100,000","10,700,000","13,700,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000"
ShareIssued,"130,504,535","132,655,941","130,978,947","129,202,979","127,471,604","127,849,271","125,690,240","122,878,690","120,677,143","117,904,975","116,051,811","118,789,407","119,108,038","119,825,755","118,914,129","118,418,370","117,403,852","114,917,865","115,115,555","113,927,859","112,605,750","111,183,063","110,215,080","109,398,801","108,539,730"
OrdinarySharesNumber,"130,504,535","132,655,941","130,978,947","129,202,979","127,471,604","127,849,271","125,690,240","122,878,690","120,677,143","117,904,975","116,051,811","118,789,407","119,108,038","119,825,755","118,914,129","118,418,370","117,403,852","114,917,865","115,115,555","113,927,859","112,605,750","111,183,063","110,215,080","109,398,801","108,539,730"
