name,01/31/2020,01/31/2019,01/31/2018,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
	StockholdersEquity,"7,009,000,000","551,000,000","7,776,000,000","8,097,000,000","7,919,000,000","7,581,000,000","6,816,000,000","5,739,981,000","4,770,282,000","3,808,443,000","2,742,951,000","2,070,067,000","1,340,617,000","-230,812,000","453,829,000"
		CapitalStock,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,287,000","4,236,000","4,167,000","4,028,000","3,904,000","3,829,000","3,325,000","3,325,000"
			CommonStock,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,287,000","4,236,000","4,167,000","4,028,000","3,904,000","3,829,000","3,325,000","3,325,000"
		AdditionalPaidInCapital,"2,000,000,000","531,000,000","844,000,000","1,721,000,000","2,728,000,000","3,380,000,000","3,496,000,000","3,431,710,000","3,212,264,000","2,955,971,000","2,339,079,000","1,836,513,000","1,352,788,000",,"560,649,000"
		RetainedEarnings,"5,009,000,000","14,000,000","6,943,000,000","6,381,000,000","5,195,000,000","4,198,000,000","3,312,000,000","2,298,308,000","1,552,606,000","828,670,000","395,281,000","229,650,000","-16,000,000","-234,137,000",
		GainsLossesNotAffectingRetainedEarnings,"-4,000,000","2,000,000","-15,000,000","-9,000,000","-8,000,000","-1,000,000","4,000,000","5,676,000","1,176,000","19,635,000","4,563,000",,,,"-110,145,000"
	MinorityInterest,"0",,,"0","4,000,000","5,000,000",,,,,,,,,
TotalCapitalization,"10,010,000,000","4,793,000,000","12,010,000,000","9,597,000,000","9,419,000,000","9,081,000,000","7,266,000,000","6,189,981,000","5,220,282,000","4,258,443,000","3,192,951,000","2,520,067,000","1,790,617,000","569,188,000","453,829,000"
CommonStockEquity,"7,009,000,000","551,000,000","7,776,000,000","8,097,000,000","7,919,000,000","7,581,000,000","6,816,000,000","5,739,981,000","4,770,282,000","3,808,443,000","2,742,951,000","2,070,067,000","1,340,617,000","-230,812,000","453,829,000"
CapitalLeaseObligations,"746,000,000",,,,,,,,,,,,,,
NetTangibleAssets,"-3,492,000,000","-5,371,000,000","2,631,000,000","3,548,000,000","3,310,000,000","2,869,000,000","3,182,000,000","2,159,999,000","2,449,591,000","1,876,970,000","1,532,625,000","1,241,995,000","669,178,000","-834,809,000","-132,160,000"
WorkingCapital,"-3,633,000,000","-45,000,000","8,701,000,000","5,781,000,000","5,231,000,000","5,134,000,000","4,388,000,000","3,159,805,000","3,276,266,000","2,508,503,000","1,888,438,000","1,510,338,000","933,322,000","-55,318,000","-134,198,000"
InvestedCapital,"12,757,000,000","4,793,000,000","12,010,000,000","9,597,000,000","9,419,000,000","9,081,000,000","7,266,000,000","6,189,981,000","5,220,282,000","4,258,443,000","3,192,951,000","2,520,067,000","1,790,617,000","569,188,000","453,829,000"
TangibleBookValue,"-3,492,000,000","-5,371,000,000","2,631,000,000","3,548,000,000","3,310,000,000","2,869,000,000","3,182,000,000","2,159,999,000","2,449,591,000","1,876,970,000","1,532,625,000","1,241,995,000","669,178,000","-834,809,000","-132,160,000"
TotalDebt,"6,494,000,000","4,242,000,000","4,234,000,000","1,500,000,000","1,500,000,000","1,500,000,000","450,000,000","450,000,000","450,000,000","450,000,000","450,000,000","450,000,000","450,000,000","800,000,000",
NetDebt,"2,833,000,000","1,412,000,000",,,,,,,,,,,,"623,866,000",
ShareIssued,"417,706,000","410,715,000","403,776,000","408,351,000","421,947,000","429,359,000","430,349,000","428,688,000","423,610,000","416,701,000","402,785,000","390,654,149","382,924,000","332,500,000","332,500,000"
OrdinarySharesNumber,"417,706,000","410,715,000","403,776,000","408,351,000","421,947,000","429,359,000","430,349,000","428,688,000","423,610,000","416,701,000","402,785,000","390,654,149","382,924,000","332,500,000","332,500,000"
