name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
NetIncomeCommonStockholders,"3,358,000,000","3,526,000,000","3,329,000,000","2,180,000,000","1,746,000,000","1,364,000,000","1,261,000,000","1,010,000,000","883,000,000","864,000,000","454,000,000","787,000,000","1,212,000,000","2,407,000,000","1,227,000,000","725,000,000","286,000,000","472,000,000","109,000,000","199,000,000","718,137,000","588,900,000","348,500,000","270,300,000","233,800,000","172,600,000","135,300,000","117,700,000","81,200,000","49,500,000","16,800,000","18,900,000","7,400,000","8,200,000"
	NetIncome,"3,535,000,000","3,704,000,000","3,507,000,000","2,354,000,000","1,889,000,000","1,447,000,000","1,321,000,000","1,071,000,000","928,000,000","864,000,000","454,000,000","787,000,000","1,212,000,000","2,407,000,000","1,227,000,000","725,000,000","286,000,000","472,000,000","109,000,000","199,000,000","718,137,000","588,900,000","348,500,000","270,300,000","233,800,000","172,600,000","135,300,000","117,700,000","81,200,000","49,500,000","16,800,000","18,900,000","7,400,000","8,200,000"
		NetIncomeIncludingNoncontrollingInterests,"3,535,000,000","3,704,000,000","3,507,000,000","2,354,000,000","1,889,000,000","1,447,000,000","1,321,000,000","1,071,000,000","928,000,000","864,000,000","454,000,000","787,000,000","1,212,000,000","2,407,000,000","1,227,000,000","725,000,000","286,000,000","472,000,000","109,000,000","199,000,000","718,137,000","588,900,000","348,500,000","270,300,000","233,800,000","172,600,000","135,300,000","117,700,000","81,200,000","49,500,000","16,800,000","18,900,000","7,400,000","8,200,000"
			NetIncomeContinuousOperations,"3,535,000,000","3,704,000,000","3,507,000,000","2,354,000,000","1,889,000,000","1,447,000,000","1,321,000,000","1,071,000,000","928,000,000","864,000,000","454,000,000","787,000,000","1,230,000,000","1,120,000,000","891,000,000","730,000,000","414,000,000","472,000,000","97,000,000","78,000,000","718,137,000","588,900,000","348,500,000","270,300,000","233,800,000","172,600,000","135,300,000","124,400,000","81,200,000","49,500,000","16,800,000","18,900,000","7,400,000","8,200,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,"0","0","-18,000,000","1,287,000,000","336,000,000","-5,000,000","-128,000,000",,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,"12,000,000","121,000,000",,,,,,,,"-6,700,000",,,,,,
	PreferredStockDividends,"177,000,000","178,000,000","178,000,000","174,000,000","143,000,000","83,000,000","60,000,000","61,000,000","45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"3,358,000,000","3,526,000,000","3,329,000,000","2,180,000,000","1,746,000,000","1,364,000,000","1,261,000,000","1,010,000,000","883,000,000","864,000,000","454,000,000","787,000,000","1,212,000,000","2,407,000,000","1,227,000,000","725,000,000","286,000,000","472,000,000","109,000,000","199,000,000","718,137,000","588,900,000","348,500,000","270,300,000","233,800,000","172,600,000","135,300,000","117,700,000","81,200,000","49,500,000","16,800,000","18,900,000","7,400,000","8,200,000"
BasicEPS,,"2.69","2.47","1.63","1.32","1.04","0.96","0.78","0.69","0.7","0.38","0.68","1.06","1.99","0.97","0.56","0.21","0.35","0.08","0.14","0.53","0.487","0.293","0.229","0.199","0.144","0.079","0.09","0.07","0.05","0.01","0.02","0.01","0.01"
DilutedEPS,,"2.67","2.45","1.61","1.31","1.03","0.95","0.78","0.69","0.7","0.38","0.68","1.05","1.97","0.95","0.55","0.21","0.35","0.08","0.14","0.51","0.467","0.283","0.22","0.193","0.144","0.076","0.09","0.07","0.05","0.01","0.02","0.01","0.01"
BasicAverageShares,,"1,311,000,000","1,348,000,000","1,339,000,000","1,324,000,000","1,315,000,000","1,313,541,667","1,294,871,795","1,279,710,145","1,229,000,000","1,194,736,842","1,157,352,941","1,148,000,000","1,208,000,000","1,286,000,000","1,308,000,000","1,343,000,000","1,342,000,000","1,358,000,000","1,373,000,000","1,359,433,000","1,214,995,500","1,191,084,000","1,181,452,500","1,174,338,000","1,162,923,750","1,720,784,250","1,307,777,778","1,160,000,000","990,000,000","850,000,000","945,000,000","1,152,494,753","820,000,000"
DilutedAverageShares,,"1,320,000,000","1,361,000,000","1,353,000,000","1,334,000,000","1,327,000,000","1,315,000,000","1,294,871,795","1,279,710,145","1,229,000,000","1,194,736,842","1,160,000,000","1,157,000,000","1,222,000,000","1,286,000,000","1,308,000,000","1,365,000,000","1,364,000,000","1,375,000,000","1,399,000,000","1,403,763,000","1,264,635,000","1,234,515,000","1,226,587,500","1,210,956,750","1,204,713,000","1,773,960,750","1,307,777,778","1,160,000,000","990,000,000","850,000,000","945,000,000","1,152,494,753","820,000,000"
InterestIncomeAfterProvisionForLoanLoss,"6,407,000,000","6,516,000,000","5,823,000,000","4,282,000,000","3,327,000,000","2,536,000,000","2,276,000,000","1,981,000,000","1,748,000,000","1,707,000,000","1,298,000,000","1,207,000,000","1,665,000,000","1,647,000,000","1,434,000,000","1,257,000,000","936,000,000","729,000,000","841,000,000","929,000,000","1,237,100,000","702,700,000","475,600,000","353,600,000","255,000,000","210,900,000","164,700,000","119,800,000","91,500,000","76,600,000","71,000,000","65,600,000",,
NetIncomeFromContinuingAndDiscontinuedOperation,"3,535,000,000","3,704,000,000","3,507,000,000","2,354,000,000","1,889,000,000","1,447,000,000","1,321,000,000","1,071,000,000","928,000,000","864,000,000","454,000,000","787,000,000","1,212,000,000","2,407,000,000","1,227,000,000","725,000,000","286,000,000","472,000,000","97,000,000","78,000,000","718,137,000","588,900,000","348,500,000","270,300,000","233,800,000","172,600,000","135,300,000","124,400,000","81,200,000","49,500,000","16,800,000","18,900,000","7,400,000","8,200,000"
NormalizedIncome,"3,535,000,000","3,704,000,000","3,507,000,000","2,354,000,000","1,889,000,000","1,447,000,000","1,321,000,000","1,071,000,000","928,000,000","883,241,379.31","477,400,000","824,006,269.592","1,230,000,000","1,120,000,000","891,000,000","730,000,000","414,000,000","529,171,830.986","357,400,000","329,400,000","718,137,000","588,900,000","348,500,000","270,300,000","233,800,000","172,600,000","135,300,000","124,400,000","81,200,000","49,500,000","16,800,000","18,900,000","7,400,000","8,200,000"
TotalMoneyMarketInvestments,,,,,,,,,,,"76,000,000","113,000,000",,,,,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"362,000,000","349,000,000","306,000,000","269,000,000","234,000,000","224,000,000","199,000,000","202,000,000","196,000,000","155,000,000","146,000,000","159,000,000","152,000,000","156,000,000","157,000,000","208,000,000","226,000,000","284,000,000","321,000,000","404,000,000","310,903,000","156,700,000","138,500,000","124,700,000","98,300,000","68,700,000","54,600,000","44,400,000","40,500,000","51,900,000","49,100,000","52,500,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"3,535,000,000","3,704,000,000","3,507,000,000","2,354,000,000","1,889,000,000","1,447,000,000","1,321,000,000","1,071,000,000","928,000,000","864,000,000","454,000,000","787,000,000","1,230,000,000","1,120,000,000","891,000,000","730,000,000","414,000,000","472,000,000","97,000,000","78,000,000","718,137,000","588,900,000","348,500,000","270,300,000","233,800,000","172,600,000","135,300,000","124,400,000","81,200,000","49,500,000","16,800,000","18,900,000","7,400,000","8,200,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,"0","0","-31,000,000","-36,000,000","-60,000,000",,,,,,"-86,000,000","-434,000,000","-419,000,000",,,,,,,,,,,,,,
TotalUnusualItems,,,,,,,,"0","0","-31,000,000","-36,000,000","-60,000,000",,,,,,"-86,000,000","-434,000,000","-419,000,000",,,,,,,,,,,,,,
TaxRateForCalcs,"0.237","0.236","0.231","0.355","0.369","0.365","0.375","0.372","0.36","0.379","0.35","0.383","0.393","0.396","0.396","0.384","0.358","0.335","0.4","0.4","0.4","0.394","0.396","0.396","0.4","0.377","0.397","0.397","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","-11,758,620.69","-12,600,000","-22,993,730.408","0","0","0","0","0","-28,828,169.014","-173,600,000","-167,600,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
