name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
	DerivativeProductLiabilities,"251,128,000","362,306,000","171,963,000","664,531,000","581,701,000","354,554,000","247,185,000","283,589,000","236,522,000","215,420,000","308,360,000","667,034,000",,,,,,,,,,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"4,787,561,000","6,384,751,000","5,279,574,000","4,990,712,000","5,064,229,000","2,467,459,000","1,370,042,000","999,408,000","473,366,000","1,232,279,000","2,531,896,000","1,920,461,000","1,425,837,000","891,531,000","1,350,262,000","440,118,000","154,332,000","155,419,000","186,302,000","148,816,000","148,600,000","146,900,000","542,400,000","277,100,000","250,300,000","254,100,000","23,000,000","23,000,000",
		LongTermDebt,"4,787,561,000","6,384,751,000","5,279,574,000","4,990,712,000","5,064,229,000","2,467,459,000","1,370,042,000","999,408,000","473,366,000","1,232,279,000","2,531,896,000","1,920,461,000","1,425,837,000","891,531,000","1,350,262,000","440,118,000","154,332,000","155,419,000","186,302,000","148,816,000","148,600,000","146,900,000","542,400,000","277,100,000","250,300,000","254,100,000","23,000,000","23,000,000",
			AdvanceFromFederalHomeLoanBanks,"4,500,000,000","6,100,000,000",,,,"2,103,400,000","1,005,650,000",,,,,,,,,,,,,,,,,,,,,,
	OtherLiabilities,"372,230,000","183,480,000","349,928,000","182,784,000","124,284,000","121,051,000","133,647,000","164,316,000","135,565,000","192,653,000","137,015,000","159,670,000","670,192,000","607,098,000","632,205,000","529,359,000","267,191,000","137,793,000","319,908,000","36,800,000","58,900,000","20,800,000","21,800,000","11,700,000","9,700,000","17,300,000","18,700,000","7,700,000","6,500,000"
TotalEquityGrossMinorityInterest,"4,863,919,000","4,443,045,000","3,518,334,000","3,306,357,000","3,267,639,000","3,336,206,000","3,054,973,000","2,993,681,000","2,786,652,000","2,543,878,000","2,225,374,000","1,846,257,000","1,935,384,000","1,721,022,000","1,539,154,000","1,398,494,000","1,228,630,000","1,093,557,000","828,483,000","703,576,000","557,200,000","505,100,000","435,500,000","359,900,000","301,600,000","236,900,000","192,300,000","138,700,000","107,300,000"
	StockholdersEquity,"4,855,795,000","4,432,109,000","3,495,367,000","3,274,854,000","3,230,556,000","3,302,179,000","3,020,049,000","2,957,860,000","2,750,468,000","2,521,726,000","2,205,813,000","1,846,257,000","1,935,384,000","1,721,022,000","1,539,154,000","1,398,494,000","1,228,630,000","1,093,557,000","828,483,000","703,576,000","557,200,000","505,100,000","435,500,000","359,900,000","301,600,000","236,900,000","192,300,000","138,700,000","107,300,000"
		CapitalStock,"5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","16,000","16,000","28,000","28,000","28,000",,,,,,,,,
			PreferredStock,,,,,,,,,,,,"0",,,,"12,000","12,000","25,000","25,000","25,000",,,,,,,,,
			CommonStock,"5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000",,,,,,,,,
		RetainedEarnings,"3,729,778,000","3,369,654,000","3,048,487,000","2,823,334,000","2,704,121,000","2,530,837,000","2,349,428,000","2,137,541,000","1,953,332,000","1,743,880,000","1,563,683,000","1,427,057,000","1,332,954,000","1,166,994,000","990,422,000","809,261,000","698,052,000","608,515,000","511,301,000","431,390,000","332,800,000","261,800,000","218,600,000","182,900,000","146,700,000","111,900,000","60,800,000","34,100,000","8,500,000"
		AdditionalPaidInCapital,"1,350,995,000","1,334,030,000","1,035,895,000","1,006,535,000","982,009,000","954,644,000","898,586,000","859,278,000","818,817,000","782,805,000","758,723,000","743,411,000","722,088,000","688,861,000","656,579,000","631,747,000","546,594,000","459,347,000","323,860,000","278,882,000","275,000,000",,,,,,,,
