name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,08/31/1992,08/31/1991,08/31/1990
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,"3,476,468,000","3,021,509,000","2,176,770,000","1,877,864,000","1,858,028,000","1,739,192,000","1,545,129,000","1,442,000,000","1,368,000,000","1,328,000,000","1,116,000,000","940,000,000","571,000,000","436,000,000",,,,
			SalariesAndWages,,,,,,,,,,,,,,"3,476,468,000","3,021,509,000","2,176,770,000","1,877,864,000","1,858,028,000","1,739,192,000","1,545,129,000","1,442,000,000","1,368,000,000","1,328,000,000","1,116,000,000","940,000,000","571,000,000","436,000,000",,,,
	DepreciationAndAmortizationInIncomeStatement,"466,000,000","458,000,000","405,000,000","378,000,000","354,000,000","355,000,000","333,000,000","333,000,000","295,000,000","270,000,000","262,910,000","250,274,000","220,350,000","184,812,000","148,598,000","128,858,000","117,792,000","126,779,000","120,730,000","161,531,000","147,000,000","124,000,000","128,000,000","108,000,000","98,000,000","70,000,000","50,000,000","47,000,000","238,000,000","256,000,000","230,900,000"
		DepreciationIncomeStatement,,,,,,,,,,,,"213,014,000","183,257,000",,,,,,,,,,,,,,,"47,000,000","238,000,000","256,000,000","230,900,000"
		Amortization,,,,,,,,,,,,"37,260,000",,,,,,,,,,,,,,,,,,,
	NetNonOperatingInterestIncomeExpense,"-240,000,000","-242,000,000","-218,000,000","-242,000,000","-189,000,000","-186,000,000","-192,000,000","-140,000,000","-105,000,000","-109,000,000","-105,060,000","-105,843,000","-80,289,000","-68,878,000","-63,141,000","-39,315,000","-23,172,000","-17,367,000","-17,252,000","-25,302,000","-29,000,000","-33,000,000","-47,000,000","-20,000,000","-11,000,000","-11,000,000","-25,000,000","-7,000,000","-71,000,000","-97,000,000","-111,300,000"
		InterestExpenseNonOperating,"240,000,000","242,000,000","218,000,000","242,000,000","189,000,000","186,000,000","192,000,000","140,000,000","105,000,000","109,000,000","105,060,000","105,843,000","80,289,000","68,878,000","63,141,000","39,315,000","23,172,000","17,367,000","17,252,000","25,302,000","29,000,000","33,000,000","47,000,000","20,000,000","11,000,000","11,000,000","25,000,000","7,000,000","71,000,000","97,000,000","111,300,000"
	SpecialIncomeCharges,,"0","-786,000,000","936,000,000","0","270,000,000",,,,,,,,,,,,,"-35,877,000",,,"-460,000,000","-34,000,000",,"-96,000,000",,"-18,000,000",,,,
		RestructuringAndMergernAcquisition,,"0","0","-936,000,000",,,,,,,,,,,,,,,"35,877,000",,,,,,,,,,,,
		OtherSpecialCharges,,,"786,000,000",,,"-270,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"-248,000,000","-506,000,000","33,000,000",,,,,,,,,"105,843,000","23,745,326,000","20,270,531,000","17,421,204,000","11,651,470,000","10,669,647,000","9,879,421,000","9,138,196,000","8,279,844,000","8,782,000,000","8,532,000,000","8,041,000,000","6,522,000,000","5,625,000,000","3,762,000,000","2,868,000,000",,,,
PretaxIncome,"3,427,000,000","3,456,000,000","2,063,000,000","4,020,000,000","1,552,000,000","2,431,000,000","2,170,000,000","1,921,000,000","1,911,000,000","2,235,000,000","1,749,562,000","1,601,760,000","992,848,000","1,289,300,000","762,085,000","421,714,000","415,850,000","344,716,000","209,934,000","183,080,000","114,000,000","-404,000,000","203,000,000","270,000,000","18,000,000","288,000,000","257,000,000","0","0","0","0"
TaxProvision,"832,000,000","763,000,000","391,000,000","1,572,000,000","938,000,000","1,155,000,000","1,023,000,000","690,000,000","689,000,000","816,000,000","650,172,000","562,085,000","345,694,000","455,616,000","274,662,000","113,231,000","135,838,000","115,782,000","67,179,000","65,909,000","24,000,000","-22,000,000","74,000,000","97,000,000","6,000,000","98,000,000","81,000,000","54,000,000","109,000,000","200,000,000","180,500,000"
EarningsFromEquityInterestNetOfTax,"19,000,000","14,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"143,000,000","311,000,000","555,000,000","498,700,000"
NetIncomeCommonStockholders,"2,614,000,000","2,707,000,000","1,683,000,000","2,448,000,000","614,000,000","1,276,000,000","1,147,000,000","1,231,000,000","1,222,000,000","1,419,000,000","1,099,390,000","1,039,675,000","647,154,000","833,684,000","487,423,000","308,483,000","280,012,000","228,934,000","142,755,000","117,171,000","90,000,000","-382,000,000","129,000,000","173,000,000","12,000,000","190,000,000","176,000,000","89,000,000","122,700,000","355,000,000","309,600,000"
	NetIncome,"2,614,000,000","2,707,000,000","1,683,000,000","2,448,000,000","614,000,000","1,276,000,000","1,147,000,000","1,231,000,000","1,222,000,000","1,419,000,000","1,099,390,000","1,039,675,000","647,154,000","833,684,000","487,423,000","308,483,000","280,012,000","228,934,000","142,755,000","117,171,000","90,000,000","-382,000,000","129,000,000","173,000,000","12,000,000","190,000,000","176,000,000","89,000,000","122,700,000","355,000,000","309,600,000"
		NetIncomeIncludingNoncontrollingInterests,"2,614,000,000","2,707,000,000","1,683,000,000","2,448,000,000","614,000,000","1,276,000,000","1,147,000,000","1,231,000,000","1,222,000,000","1,419,000,000","1,099,390,000","1,039,675,000","647,154,000","833,684,000","487,423,000","308,483,000","280,012,000","228,934,000","142,755,000","117,171,000","90,000,000","-382,000,000","129,000,000","173,000,000","12,000,000","190,000,000","176,000,000","89,000,000","122,700,000","355,000,000","309,600,000"
			NetIncomeContinuousOperations,"2,614,000,000","2,707,000,000","1,683,000,000","2,448,000,000","614,000,000","1,276,000,000","1,147,000,000","1,231,000,000","1,222,000,000","1,419,000,000","1,099,390,000","1,039,675,000","647,154,000","833,684,000","487,423,000","308,483,000","280,012,000","228,934,000","142,755,000","117,171,000","90,000,000","-382,000,000","129,000,000","173,000,000","12,000,000","190,000,000","176,000,000","89,000,000","202,000,000","355,000,000","318,200,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-130,300,000",,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,000,000",,"-8,600,000"
DilutedNIAvailtoComStockholders,"2,614,000,000","2,707,000,000","1,683,000,000","2,448,000,000","614,000,000","1,276,000,000","1,147,000,000","1,231,000,000","1,222,000,000","1,419,000,000","1,099,390,000","1,039,675,000","647,154,000","833,684,000","487,423,000","308,483,000","280,012,000","228,934,000","142,755,000","117,171,000","90,000,000","-382,000,000","129,000,000","173,000,000","12,000,000","190,000,000","176,000,000","89,000,000","122,700,000","355,000,000","309,600,000"
BasicEPS,,"20.2","12.24","16.94","4.11","8.54","7.44","7.81","7.56","8.58","6.55","6.21","3.87","5","2.97","1.91","1.75","1.44","0.87","0.71","0.54","-2.28","0.77","1.06","0.07","1.17","1.1","0.56","0.77","2.26","3"
DilutedEPS,,"20.1","12.16","16.81","4.07","8.44","7.36","7.73","7.47","8.46","6.47","6.15","3.83","4.91","2.9","1.87","1.72","1.41","0.85","0.7","0.54","-2.28","0.77","1.05","0.07","1.17","1.1","0.55","0.77","2.26","3"
BasicAverageShares,,"134,055,000","137,486,000","144,493,000","149,375,000","149,455,000","154,187,000","157,503,000","161,484,000","165,413,000","167,782,000","167,364,000","167,172,000","166,736,800","164,115,488","161,509,424","160,006,857","158,981,944","164,086,207","165,029,577","166,666,667","167,543,860","167,532,468","163,207,547","171,428,571","162,393,162","160,000,000","158,928,571","159,350,649","157,079,646","101,126,126"
DilutedAverageShares,,"134,727,000","138,403,000","145,585,000","150,917,000","151,142,000","155,874,000","159,151,000","163,457,000","167,827,000","169,798,000","169,071,000","169,187,000","169,793,075","168,076,897","164,964,171","162,797,674","162,364,539","167,947,059","167,387,143","166,666,667","167,543,860","167,532,468","164,761,905","171,428,571","162,393,162","160,790,000","161,818,182","159,350,649","157,079,646","101,126,126"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,614,000,000","2,707,000,000","1,683,000,000","2,448,000,000","614,000,000","1,276,000,000","1,147,000,000","1,231,000,000","1,222,000,000","1,419,000,000","1,099,390,000","1,039,675,000","647,154,000","833,684,000","487,423,000","308,483,000","280,012,000","228,934,000","142,755,000","117,171,000","90,000,000","-382,000,000","129,000,000","173,000,000","12,000,000","190,000,000","176,000,000","89,000,000","71,700,000","355,000,000","318,200,000"
NormalizedIncome,"2,614,000,000","2,707,000,000","2,320,446,000","1,877,976,000","614,000,000","1,114,000,000","1,147,000,000","1,231,000,000","1,222,000,000","1,419,000,000","1,099,390,000","1,039,675,000","647,154,000","833,684,000","487,423,000","308,483,000","280,012,000","228,934,000","167,151,339.492","117,171,000","90,000,000","52,950,495.05","150,605,911.33","173,000,000","76,000,000","190,000,000","188,326,848.249","89,000,000","202,000,000","355,000,000","318,200,000"
EBIT,"3,667,000,000","3,698,000,000","2,281,000,000","4,262,000,000","1,741,000,000","2,617,000,000","2,362,000,000","2,061,000,000","2,016,000,000","2,344,000,000","1,854,622,000","1,707,603,000","1,073,137,000","1,358,178,000","825,226,000","461,029,000","439,022,000","362,083,000","227,186,000","208,382,000","143,000,000","-371,000,000","250,000,000","290,000,000","29,000,000","299,000,000","282,000,000","7,000,000","71,000,000","97,000,000","111,300,000"
ReconciledDepreciation,"584,000,000","575,000,000","534,000,000","485,000,000","465,000,000","447,000,000","449,000,000","426,000,000","338,000,000","303,000,000","262,910,000","250,274,000","220,350,000","184,812,000","148,598,000","128,858,000","117,792,000","126,779,000","120,730,000","171,023,000","147,000,000","124,000,000","128,000,000","108,000,000","98,000,000","70,000,000","50,000,000","47,000,000","238,000,000","256,000,000","230,900,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,614,000,000","2,707,000,000","1,683,000,000","2,448,000,000","614,000,000","1,276,000,000","1,147,000,000","1,231,000,000","1,222,000,000","1,419,000,000","1,099,390,000","1,039,675,000","647,154,000","833,684,000","487,423,000","308,483,000","280,012,000","228,934,000","142,755,000","117,171,000","90,000,000","-382,000,000","129,000,000","173,000,000","12,000,000","190,000,000","176,000,000","89,000,000","202,000,000","355,000,000","318,200,000"
TotalUnusualItemsExcludingGoodwill,,"0","-786,000,000","936,000,000","0","270,000,000",,,,,,,,,,,,,"-35,877,000",,,"-460,000,000","-34,000,000",,"-96,000,000",,"-18,000,000",,,,
TotalUnusualItems,,"0","-786,000,000","936,000,000","0","270,000,000",,,,,,,,,,,,,"-35,877,000",,,"-460,000,000","-34,000,000",,"-96,000,000",,"-18,000,000",,,,
TaxRateForCalcs,"0.243","0.22","0.189","0.391","0.4","0.4","0.35","0.359","0.361","0.365","0.372","0.351","0.348","0.353","0.36","0.269","0.327","0.336","0.32","0.36","0.211","0.054","0.365","0.359","0.333","0.34","0.315","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","-148,554,000","365,976,000","0","108,000,000","0","0","0","0","0","0","0","0","0","0","0","0","-11,480,660.508","0","0","-25,049,504.95","-12,394,088.67","0","-32,000,000","0","-5,673,151.751","0","0","0","0"
InterestExpense,"240,000,000","242,000,000","218,000,000","242,000,000","189,000,000","186,000,000","192,000,000","140,000,000","105,000,000","109,000,000","105,060,000","105,843,000","80,289,000","68,878,000","63,141,000","39,315,000","23,172,000","17,367,000","17,252,000","25,302,000","29,000,000","33,000,000","47,000,000","20,000,000","11,000,000","11,000,000","25,000,000","7,000,000","71,000,000","97,000,000","111,300,000"
