name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,03/31/1989,03/31/1988,10/31/1985
			AccumulatedDepreciation,"-1,612,108,000,000","-1,571,317,000,000","-1,543,732,000,000","-1,595,686,000,000","-1,902,028,000,000","-1,891,203,000,000","-1,867,117,000,000","-1,837,339,000,000","-1,909,436,000,000","-1,908,900,000,000","-1,915,217,000,000","-1,897,106,000,000","-1,913,120,000,000","-1,836,893,000,000","-1,803,994,000,000","-1,821,545,000,000","-1,847,339,000,000","-1,870,998,000,000","-1,882,372,000,000","-1,863,496,000,000","-1,900,517,000,000","-1,835,048,000,000","-1,790,302,000,000","-1,796,266,000,000","-1,926,301,000,000","-2,036,454,000,000","-2,028,809,000,000","-2,030,807,000,000","-2,003,099,000,000","-2,011,272,000,000","-2,013,567,000,000","-2,018,927,000,000","-2,011,684,000,000","-2,017,722,000,000","-2,172,549,000,000","-2,159,890,000,000","-2,148,831,000,000","-2,194,100,000,000","-2,225,988,000,000","-2,348,444,000,000","-2,350,866,000,000","-2,352,537,000,000","-2,365,071,000,000","-2,334,937,000,000","-2,300,074,000,000","-2,330,401,632,960","-2,364,167,396,810","-2,356,812,000,000","-2,474,684,292,710","-2,363,220,917,780","-2,346,573,005,370","-2,268,805,000,000","-2,263,436,637,420","-2,201,147,251,190","-2,158,955,547,600","-2,160,663,874,650","-2,204,282,637,510","-2,141,835,936,240","-2,071,654,334,160","-2,021,875,575,300","-1,970,859,889,600","-1,956,091,113,000","-1,965,742,287,000","-1,912,010,107,000","-1,949,919,645,630","-1,938,336,263,140","-1,910,179,656,000","-1,894,295,993,540","-1,907,946,273,850","-1,914,212,734,410","-1,903,953,759,300","-1,961,615,590,610","-1,961,822,072,480","-1,780,342,387,060","-1,858,730,483,540","-1,879,287,792,540","-1,894,741,612,600","-1,787,610,450,240","-1,754,337,651,080","-1,698,725,821,600","-1,506,289,063,500","-1,565,605,595,100","-1,785,286,622,872","-1,754,197,909,500","-1,506,019,470,256","-1,808,597,009,128","-1,836,490,263,384","-1,759,286,094,788.25","-1,726,280,913,564.37","-1,590,504,655,936","-1,513,153,400,939.32","-1,633,802,179,942.36","-1,592,720,133,816","-1,529,031,977,256","-1,507,072,252,560","-1,470,012,995,304","-1,516,840,175,332","-1,450,595,824,024","-1,248,399,589,812","-1,270,457,366,164","-1,188,460,497,954","-1,180,692,714,383","-1,175,439,284,011","-1,225,114,387,116","-1,026,512,523,720","-1,032,799,455,765","-1,111,691,736,540","-905,576,081,984","-870,016,638,512","-912,832,935,042","-964,138,114,828","-696,062,284,789","-739,638,940,508","-768,054,833,376","-786,163,805,565","-567,014,510,850","-577,467,906,085","-635,967,908,925","-657,069,166,785","-610,491,522,188","-592,779,682,918","-562,905,840,034","-448,885,412,142","-300,365,919,040"
		GoodwillAndOtherIntangibleAssets,"1,715,853,000,000","1,638,934,000,000","1,643,906,000,000","1,686,518,000,000","1,686,807,000,000","1,073,674,000,000","1,069,613,000,000","1,057,660,000,000","1,123,363,000,000","1,115,682,000,000","1,102,137,000,000","1,106,723,000,000","1,090,708,000,000","1,130,943,000,000","1,143,971,000,000","1,222,044,000,000","1,244,604,000,000","1,246,529,000,000","1,259,762,000,000","1,203,616,000,000","1,240,044,000,000","1,201,973,000,000","1,337,527,000,000","1,367,466,000,000","1,234,911,000,000","1,199,023,000,000","1,207,861,000,000","1,170,750,000,000","1,130,096,000,000","1,050,184,000,000","1,031,145,000,000","1,080,457,000,000","815,420,000,000","817,339,000,000","841,910,000,000","860,127,000,000","757,815,000,000","769,660,000,000","786,103,000,000","817,786,000,000","817,786,000,000","820,549,000,000","844,938,000,000","840,306,000,000","800,399,000,000","646,285,902,120","665,144,441,230","567,913,000,000","580,306,257,520","899,613,054,650","546,339,046,440","537,924,000,000","854,711,005,400","885,227,325,000","494,502,973,400","506,002,832,550","864,327,296,860","831,045,051,760","484,942,589,760","471,181,186,840","478,247,498,200","478,705,842,000","524,197,943,200","527,210,202,350","536,943,720,270","542,818,899,440","551,137,728,960","547,985,606,900","544,007,591,000","555,122,909,820","539,871,885,170","563,803,329,180","539,626,135,760","526,026,542,090","527,983,232,910","531,048,241,470","507,495,515,400","497,615,732,640","510,107,735,830","496,609,115,400","245,832,919,800","248,392,415,190","266,446,005,193.78","263,427,411,800","247,029,096,620.12","285,709,701,592.9","288,936,290,740.14","287,664,028,231.2","277,776,908,555.45","259,903,730,550.08","252,775,388,673.64","273,435,659,824.32","272,476,219,133.31","260,646,947,997.39","262,478,676,251.4","256,097,735,208","234,800,966,897.52","230,026,631,697.64","204,284,711,529.24","197,976,524,634","226,918,948,578","229,321,777,048","498,144,409,692","523,433,807,796","547,155,195,504","554,582,204,792","607,545,649,788","650,746,308,576","634,137,840,664","664,679,046,276","706,448,213,792","668,315,738,232","711,854,524,576","720,882,809,760","745,019,205,945","670,714,998,870","691,924,988,727","767,818,812,240","793,342,025,451","578,341,478,986",,"142,336,541,923","121,928,224,063",
			Goodwill,"792,673,000,000","749,372,000,000","751,204,000,000","768,552,000,000","762,408,000,000","551,058,000,000","541,814,000,000","530,492,000,000","552,336,000,000","540,257,000,000","525,920,000,000","522,538,000,000","503,218,000,000","564,803,000,000","567,870,000,000","606,290,000,000","612,614,000,000","610,738,000,000","608,945,000,000","561,255,000,000","567,713,000,000","538,131,000,000","682,952,000,000","691,803,000,000","706,410,000,000","672,101,000,000","668,368,000,000","643,243,000,000","626,150,000,000","579,219,000,000","554,754,000,000","576,758,000,000","452,306,000,000","449,708,000,000","462,629,000,000","469,005,000,000","413,885,000,000","418,593,000,000","424,883,000,000","438,869,000,000","429,005,000,000","433,214,000,000","443,493,000,000","443,958,000,000","426,210,000,000","339,938,543,040","343,882,755,980","304,423,000,000","316,307,147,300","306,339,199,720","311,226,052,830","304,669,000,000","301,767,743,550","300,741,229,880","291,227,665,900","298,964,223,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"923,180,000,000","889,562,000,000","892,702,000,000","917,966,000,000","924,399,000,000","522,616,000,000","527,799,000,000","527,168,000,000","571,027,000,000","575,425,000,000","576,217,000,000","584,185,000,000","587,490,000,000","566,140,000,000","576,101,000,000","615,754,000,000","631,990,000,000","635,791,000,000","650,817,000,000","642,361,000,000","672,331,000,000","663,842,000,000","654,575,000,000","675,663,000,000","528,501,000,000","526,922,000,000","539,493,000,000","527,507,000,000","503,946,000,000","470,965,000,000","476,391,000,000","503,699,000,000","363,114,000,000","367,631,000,000","379,281,000,000","391,122,000,000","343,930,000,000","351,067,000,000","361,220,000,000","378,917,000,000","388,781,000,000","387,335,000,000","401,445,000,000","396,348,000,000","374,189,000,000","306,347,359,080","321,261,685,250","263,490,000,000","263,999,110,220","593,273,854,930","235,112,993,610","233,255,000,000","552,943,261,850","584,486,095,120","203,275,307,500","207,038,609,550","864,327,296,860","831,045,051,760","484,942,589,760","471,181,186,840","478,247,498,200","478,705,842,000","524,197,943,200","527,210,202,350","536,943,720,270","542,818,899,440","551,137,728,960","547,985,606,900","544,007,591,000","555,122,909,820","539,871,885,170","563,803,329,180","539,626,135,760","526,026,542,090","527,983,232,910","531,048,241,470","507,495,515,400","497,615,732,640","510,107,735,830","496,609,115,400","245,832,919,800","248,392,415,190","266,446,005,193.78","263,427,411,800","247,029,096,620.12","285,709,701,592.9","288,936,290,740.14","287,664,028,231.2","277,776,908,555.45","259,903,730,550.08","252,775,388,673.64","273,435,659,824.32","272,476,219,133.31","260,646,947,997.39","262,478,676,251.4","256,097,735,208","234,800,966,897.52","230,026,631,697.64","204,284,711,529.24","197,976,524,634","226,918,948,578","229,321,777,048","498,144,409,692","523,433,807,796","547,155,195,504","554,582,204,792","607,545,649,788","650,746,308,576","634,137,840,664","664,679,046,276","706,448,213,792","668,315,738,232","711,854,524,576","720,882,809,760","745,019,205,945","670,714,998,870","691,924,988,727","767,818,812,240","793,342,025,451","578,341,478,986",,"142,336,541,923","121,928,224,063",
		InvestmentsAndAdvances,"12,478,952,000,000","12,216,807,000,000","12,109,098,000,000","11,724,651,000,000","11,452,109,000,000","11,305,585,000,000","11,074,103,000,000","10,756,058,000,000","10,556,622,000,000","10,439,027,000,000","10,291,325,000,000","10,111,793,000,000","9,935,865,000,000","9,648,887,000,000","9,369,835,000,000","9,234,083,000,000","8,974,242,000,000","8,809,247,000,000","8,607,558,000,000","8,531,353,000,000","8,309,543,000,000","8,137,712,000,000","8,032,788,000,000","7,919,011,000,000","7,730,338,000,000","7,552,087,000,000","7,404,070,000,000","7,317,125,000,000","6,954,144,000,000","6,704,926,000,000","6,502,615,000,000","6,319,476,000,000","6,162,049,000,000","6,155,517,000,000","6,021,783,000,000","5,892,655,000,000","5,727,562,000,000","5,595,488,000,000","5,397,277,000,000","5,299,393,000,000","5,140,549,000,000","4,982,729,000,000","4,913,582,000,000","4,798,430,000,000","4,454,450,000,000",,,"4,335,648,000,000",,,,"3,888,736,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"214,935,000,000","188,423,000,000","182,839,000,000","163,365,000,000","161,630,000,000","171,798,000,000","149,074,000,000","157,389,000,000","155,303,000,000","154,832,000,000","150,263,000,000","149,371,000,000","160,155,000,000","157,347,000,000","161,296,000,000","164,874,000,000","167,334,000,000","168,905,000,000","166,820,000,000","171,063,000,000","181,988,000,000","179,542,000,000","182,271,000,000","181,263,000,000","183,052,000,000","172,586,000,000","199,690,000,000","198,621,000,000","70,193,000,000","6,704,926,000,000","63,753,000,000","36,800,000,000",,"6,155,517,000,000","190,092,000,000","221,993,000,000",,,,"229,051,000,000",,,,"236,779,000,000",,,,"381,188,000,000",,,,"448,169,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"214,935,000,000","188,423,000,000","182,839,000,000","163,365,000,000","161,630,000,000","171,798,000,000","149,074,000,000","157,389,000,000","155,303,000,000","154,832,000,000","150,263,000,000","149,371,000,000","160,155,000,000","157,347,000,000","161,296,000,000","164,874,000,000","167,334,000,000","168,905,000,000","166,820,000,000","171,063,000,000","181,988,000,000","179,542,000,000","182,271,000,000","181,263,000,000","183,052,000,000","172,586,000,000","199,690,000,000","198,621,000,000","70,193,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"12,264,017,000,000","12,028,384,000,000","11,926,259,000,000","11,561,286,000,000","11,290,479,000,000","11,133,787,000,000","10,925,029,000,000","10,598,669,000,000","10,401,319,000,000","10,284,195,000,000","10,141,062,000,000","9,962,422,000,000","9,775,710,000,000","9,491,540,000,000","9,208,539,000,000","9,069,209,000,000","8,806,908,000,000","8,640,342,000,000","8,440,738,000,000","8,360,290,000,000","8,127,555,000,000","7,958,170,000,000","7,850,517,000,000","7,737,748,000,000","7,547,286,000,000","7,379,501,000,000","7,204,380,000,000","7,118,504,000,000","6,883,951,000,000",,"6,438,862,000,000","6,282,676,000,000","6,056,081,000,000",,"5,831,691,000,000","5,670,662,000,000","5,505,515,000,000",,,"5,070,342,000,000",,,,"4,561,651,000,000",,,,"3,954,460,000,000",,,,"3,440,567,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,968,000,000",,,,"222,047,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"812,979,000,000","795,926,000,000","788,522,000,000","797,751,000,000","796,266,000,000","704,641,000,000","689,619,000,000","683,442,000,000","686,632,000,000","661,971,000,000","653,961,000,000","667,795,000,000","640,350,000,000","615,718,000,000","607,101,000,000","609,473,000,000","617,548,000,000","612,078,000,000","615,872,000,000","610,208,000,000","607,118,000,000","608,186,000,000","610,808,000,000","603,214,000,000","595,823,000,000","579,079,000,000","580,435,000,000","568,446,000,000","550,647,000,000","549,020,000,000","542,192,000,000","811,744,000,000","629,806,000,000","627,871,000,000","643,637,000,000","943,238,000,000","757,293,000,000","770,036,000,000","809,407,000,000","1,132,127,000,000","770,997,000,000","760,722,000,000","792,543,000,000","759,462,000,000","619,033,000,000","210,130,340,040","217,820,732,710","899,728,000,000","224,879,851,720","230,672,958,110","221,442,201,420","919,808,000,000","156,062,134,830","159,576,979,120","161,360,511,700","178,672,319,100","183,542,582,580","205,832,294,360","244,911,536,640","240,523,304,980","223,784,122,200","176,405,853,960","229,798,807,880","203,711,436,700","265,951,752,800","238,514,713,620","232,574,852,160","327,611,631,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"194,187,000,000","190,808,000,000","189,891,000,000","202,486,000,000","201,326,000,000","98,652,000,000","94,752,000,000","96,772,000,000","91,452,000,000","76,431,000,000","75,775,000,000","98,958,000,000","102,480,000,000","97,137,000,000","96,533,000,000","97,639,000,000","78,567,000,000","81,847,000,000","87,769,000,000","89,637,000,000","86,621,000,000","96,171,000,000","107,652,000,000","105,442,000,000","111,204,000,000","105,719,000,000","111,517,000,000","107,688,000,000","95,483,000,000","102,490,000,000","100,663,000,000","100,460,000,000","197,120,000,000","198,417,000,000","213,135,000,000","239,587,000,000","332,131,000,000","349,428,000,000","392,958,000,000","403,537,000,000","357,996,000,000","351,373,000,000","386,357,000,000","359,050,000,000","220,814,000,000","210,130,340,040","217,820,732,710","198,666,000,000","224,879,851,720","230,672,958,110","221,442,201,420","216,997,000,000","156,062,134,830","159,576,979,120","161,360,511,700","178,672,319,100","183,542,582,580","205,832,294,360","244,911,536,640","240,523,304,980","223,784,122,200","176,405,853,960","229,798,807,880","203,711,436,700","265,951,752,800","238,514,713,620","232,574,852,160","327,611,631,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"812,625,000,000","750,269,000,000","745,259,000,000","749,001,000,000","747,636,000,000","755,991,000,000","694,776,000,000","652,812,000,000","701,661,000,000","695,750,000,000","674,648,000,000","660,324,000,000","659,766,000,000","584,304,000,000","574,501,000,000","590,245,000,000","605,816,000,000","638,558,000,000","601,757,000,000","551,968,000,000","572,772,000,000","517,512,000,000","468,125,000,000","489,133,000,000","729,696,000,000","683,446,000,000","681,391,000,000","641,888,000,000","594,746,000,000","567,828,000,000","618,575,000,000","398,030,000,000","741,602,000,000","719,462,000,000","730,658,000,000","460,054,000,000","697,714,000,000","717,701,000,000","755,984,000,000","475,985,000,000","793,283,000,000","807,310,000,000","812,914,000,000","818,815,000,000","792,890,000,000","5,732,966,039,760","5,782,922,738,920","496,438,000,000","5,300,883,065,370","4,924,505,973,310","5,332,224,755,550","401,640,000,000","4,639,604,656,750","4,440,772,383,440","4,661,245,952,600","4,764,359,771,100","4,251,833,610,230","4,017,474,208,440","4,202,429,070,960","3,861,133,590,020","3,850,913,292,200","3,760,206,877,080","3,725,938,077,600","3,641,993,515,700","3,362,037,662,110","3,299,732,307,360","3,171,856,312,800","3,057,158,023,080","3,045,611,056,950","2,979,313,749,240","2,907,921,843,300","2,878,958,961,190","2,732,359,221,200","2,563,946,313,830","2,504,209,630,790","2,411,092,692,630","2,154,219,897,800","2,053,719,167,760","2,014,538,226,960","1,846,383,032,200","1,820,840,669,700","1,757,347,108,580","1,768,416,788,998.01","1,718,470,864,500","1,615,310,013,979.24","1,721,565,221,681.76","1,619,315,995,309.8","1,515,543,912,497.85","1,526,685,567,130.01","1,454,511,639,650.24","1,400,613,717,217.96","1,369,622,102,666.28","1,306,485,503,000.43","1,272,383,844,017.57","1,226,853,942,752.3","1,159,422,734,304","1,096,465,298,319.32","1,010,265,352,494.68","845,063,980,408.83","819,329,398,230","813,649,595,478","822,995,435,808","855,795,636,728","668,653,677,948","671,986,838,840","665,773,930,899","674,043,869,268","704,697,486,912","651,655,195,600","635,858,172,345","630,472,610,300","609,349,641,992","592,526,232,740","577,436,848,992","580,821,775,980","517,009,761,000","488,259,928,730","491,240,881,380","499,253,056,749","568,942,226,302","409,941,521,856","245,381,784,451","239,030,923,743","143,446,353,280"
TotalLiabilitiesNetMinorityInterest,"17,750,960,000,000","17,348,006,000,000","17,062,210,000,000","16,544,896,000,000","16,475,012,000,000","16,312,293,000,000","15,699,552,000,000","15,418,381,000,000","15,705,729,000,000","15,416,454,000,000","14,904,981,000,000","14,525,134,000,000","14,615,789,000,000","13,872,901,000,000","13,313,299,000,000","13,548,980,000,000","13,684,575,000,000","13,565,176,000,000","13,090,311,000,000","12,905,862,000,000","13,203,191,000,000","12,729,823,000,000","12,374,154,000,000","12,550,579,000,000","12,711,508,000,000","12,212,083,000,000","11,985,209,000,000","11,525,114,000,000","11,379,636,000,000","10,923,407,000,000","10,713,371,000,000","10,785,546,000,000","10,242,039,000,000","10,074,043,000,000","9,922,097,000,000","9,969,086,000,000","9,819,416,000,000","9,790,872,000,000","9,536,525,000,000","9,580,559,000,000","9,514,240,000,000","9,305,444,000,000","9,121,923,000,000","8,796,909,000,000","9,106,439,000,000","9,243,509,678,280","8,946,474,170,400","8,810,801,000,000","9,036,884,021,430","8,911,393,541,480","8,292,505,485,990","8,306,688,000,000","8,441,878,225,480","7,868,726,676,770","7,282,638,509,600","7,365,937,023,450","7,339,813,546,880","7,012,141,194,520","6,613,166,089,680","6,608,224,997,500","6,911,553,632,000","6,630,351,030,000","6,755,410,672,160","6,706,109,603,750","7,047,828,687,810","6,643,398,601,240","6,252,335,379,360","6,059,458,498,860","6,218,790,706,200","6,000,608,516,430","5,748,075,840,930","5,802,043,972,660","6,003,028,095,760","5,938,974,661,330","5,699,799,148,190","5,542,272,171,960","5,411,337,118,250","5,050,226,595,600","4,728,816,501,780","4,449,239,540,000","4,751,304,056,850","4,535,685,890,380","4,480,139,111,936.04","4,343,455,950,800","4,423,298,628,479.68","4,901,554,295,529.32","4,541,548,810,787.94","4,498,546,568,608.65","4,700,199,103,623.73","4,341,691,628,448.96","4,068,228,894,274.72","4,098,787,212,054.32","4,295,122,556,353.2","4,101,822,672,006.67","3,889,450,918,701.8","3,808,222,160,184","3,817,518,786,166.24","3,644,302,972,272.66","3,161,269,463,460.9","3,025,911,425,782","3,192,800,068,314","3,104,782,714,124","2,917,940,632,687","2,833,152,046,368","3,080,725,332,952","2,954,332,472,861","3,015,826,331,056","3,266,498,615,616","3,327,649,979,136","3,286,246,370,307","3,298,188,908,150","3,494,965,498,286","3,417,217,661,156","3,216,561,314,592","3,115,856,824,515","2,976,212,148,060","2,894,069,861,172","2,861,193,519,945","2,905,539,884,772","2,655,648,181,880","1,559,999,416,028","1,458,654,704,319","1,207,261,846,987","848,283,610,240"
	CurrentLiabilities,"6,403,421,000,000","6,315,438,000,000","6,244,001,000,000","6,079,815,000,000","6,341,986,000,000","6,231,750,000,000","5,767,736,000,000","5,620,541,000,000","6,021,850,000,000","5,935,541,000,000","5,538,081,000,000","5,221,739,000,000","5,359,902,000,000","4,913,139,000,000","4,582,475,000,000","4,830,750,000,000","5,097,133,000,000","5,118,170,000,000","4,837,122,000,000","4,745,590,000,000","5,172,297,000,000","4,859,099,000,000","4,531,130,000,000","4,783,614,000,000","5,056,895,000,000","4,812,586,000,000","4,650,971,000,000","4,315,089,000,000","4,543,098,000,000","4,345,314,000,000","4,354,554,000,000","4,529,981,000,000","4,295,153,000,000","4,303,980,000,000","4,068,128,000,000","4,126,979,000,000","4,192,434,000,000","4,214,101,000,000","3,996,465,000,000","4,059,925,000,000","4,010,098,000,000","3,835,894,000,000","3,649,460,000,000","3,810,900,000,000","4,288,522,000,000","4,494,966,663,720","4,124,469,027,560","4,023,367,000,000","4,391,304,420,590","3,970,353,518,410","3,390,233,302,830","3,551,852,000,000","3,760,847,464,290","3,444,006,415,490","3,022,904,234,800","3,199,858,805,700","3,340,380,515,140","3,107,454,913,640","2,707,891,913,040","2,810,680,493,460","3,266,570,983,200","3,009,133,918,080","2,941,054,974,680","2,989,470,546,250","2,917,855,339,490","2,846,565,502,240","2,623,113,793,440","2,431,781,983,860","2,831,333,831,150","2,650,279,915,800","2,447,530,764,780","2,562,899,480,570","2,744,997,452,240","2,854,855,836,880","2,770,508,757,240","2,670,248,269,980","2,747,787,936,250","2,436,716,761,200","2,257,653,854,750","2,094,225,197,800","2,328,561,321,450","2,163,362,951,980","2,054,910,424,680.38","1,944,384,879,050","2,061,463,440,012.48","2,401,920,756,639.56","2,133,673,032,818.4","2,133,801,495,488.25","2,551,443,326,528.37","2,287,898,145,935.52","1,941,225,226,385.2","1,948,415,985,195.88","2,099,256,565,346.24","1,994,575,069,846.22","1,812,979,942,764.2","1,725,318,189,846","2,085,267,066,822.11","1,978,810,438,950.76","1,640,374,681,444.14","1,561,953,045,142","1,636,615,219,548","1,566,481,712,887","1,430,358,808,819","1,402,171,000,032","1,573,667,719,224","1,632,835,719,977","1,742,885,026,036","1,912,265,383,232","1,976,115,904,464","1,991,810,471,571","2,053,799,406,674","2,333,708,186,868","2,373,808,634,756","2,199,357,692,544","2,111,948,347,710","2,044,563,272,700","1,982,462,454,469","1,949,165,160,330","1,983,866,126,160","2,130,799,085,906","1,256,129,704,753","1,123,399,870,122","937,082,101,327","647,665,995,840"
		PayablesAndAccruedExpenses,"2,318,532,000,000","2,306,950,000,000","2,168,584,000,000","2,320,398,000,000","2,558,225,000,000","2,528,448,000,000","2,166,255,000,000","2,128,888,000,000","2,493,666,000,000","2,481,984,000,000","2,106,657,000,000","2,040,695,000,000","2,173,120,000,000","2,037,082,000,000","1,893,218,000,000","2,006,944,000,000","2,314,860,000,000","2,361,062,000,000","2,172,211,000,000","2,094,728,000,000","2,351,015,000,000","2,231,770,000,000","1,946,296,000,000","1,970,084,000,000","2,232,990,000,000","2,034,048,000,000","1,866,574,000,000","1,744,435,000,000","1,751,842,000,000","1,688,776,000,000","1,708,321,000,000","1,895,317,000,000","1,068,693,000,000","1,850,673,000,000","1,751,433,000,000","1,885,388,000,000","1,102,299,000,000","1,044,642,000,000","948,102,000,000","1,889,490,000,000","1,124,061,000,000","1,028,052,000,000","982,413,000,000","1,644,308,000,000","1,160,806,000,000","1,035,286,647,600","984,600,688,910","2,018,321,000,000","1,178,383,835,330","1,087,802,690,460","952,644,843,150","2,218,737,000,000","1,026,724,571,250","935,390,206,750","799,473,195,300","942,090,409,800","923,382,181,860","793,486,898,820","794,187,772,800","802,530,724,240","847,629,818,200","767,470,009,680","834,692,783,000","872,185,199,300","986,809,689,220","909,455,822,480","878,443,120,800","971,981,359,580","1,051,193,707,500","977,001,719,190","848,233,510,970","976,754,046,710","1,007,503,980,720","842,861,061,650","788,669,497,210","948,849,909,480","908,288,608,750","805,895,274,960","709,927,346,100","745,478,819,000","780,856,978,200","753,148,760,820","739,034,901,113.11","778,492,310,550","774,124,746,057.96","871,224,581,000.02","745,065,744,788.22","840,554,433,164.1","842,987,657,937.64","714,595,358,419.84","583,349,231,263.12","705,955,590,208.24","648,003,946,674.1","552,230,904,171.89","463,261,774,313.8","422,959,675,428","718,470,220,318.66","700,896,424,779.62","633,675,623,570.76","606,673,545,877","665,359,520,700","628,568,301,361","570,940,590,027","550,448,356,200","616,596,840,272","584,266,052,986","541,575,740,860","613,967,654,272","648,381,932,152","635,342,390,664","1,092,199,126,800","750,968,215,504","750,338,529,252","731,828,042,592","668,063,565,915","701,545,607,190","656,352,357,633","640,944,850,560","577,437,761,721","630,037,368,748","549,798,341,438",,,
			Payables,"2,318,532,000,000","2,306,950,000,000","2,168,584,000,000","2,320,398,000,000","2,558,225,000,000","2,528,448,000,000","2,166,255,000,000","2,128,888,000,000","2,493,666,000,000","2,481,984,000,000","2,106,657,000,000","2,040,695,000,000","2,173,120,000,000","2,037,082,000,000","1,893,218,000,000","2,006,944,000,000","2,314,860,000,000","2,361,062,000,000","2,172,211,000,000","2,094,728,000,000","2,351,015,000,000","2,231,770,000,000","1,946,296,000,000","1,970,084,000,000","2,232,990,000,000","2,034,048,000,000","1,866,574,000,000","1,744,435,000,000","1,751,842,000,000","1,688,776,000,000","1,708,321,000,000","1,895,317,000,000","945,794,000,000","1,850,673,000,000","1,751,433,000,000","1,885,388,000,000","996,397,000,000","964,934,000,000","892,196,000,000","1,889,490,000,000","1,030,870,000,000","972,207,000,000","949,395,000,000","1,644,308,000,000","1,080,718,000,000","984,211,093,440","921,835,182,800","1,817,518,000,000","975,522,537,680","972,638,441,090","886,507,767,420","2,218,737,000,000","972,204,008,510","908,597,326,380","759,276,219,000","854,755,191,900","829,603,024,480","760,127,089,260","765,348,552,000","746,876,869,900","768,623,044,200","724,881,696,840","789,124,538,560","814,115,971,950","870,884,751,810","816,570,008,340","801,556,892,640","862,974,104,300","880,745,914,250","865,295,706,210","773,772,544,740","871,090,763,660","894,549,790,800","748,360,267,920","712,958,223,320","814,669,114,200","752,991,313,500","700,360,082,640","613,890,836,650","660,604,180,200","659,372,157,600","646,224,169,600","658,574,836,074.43","671,311,175,550","641,103,469,779.68","710,661,588,707.98","639,797,097,030.6","682,133,886,307.8","678,039,925,431","578,221,079,880.96","484,666,213,486.28","536,775,265,740","507,412,418,320.63","466,447,883,471.44","397,776,555,473.4","422,959,675,428","718,470,220,318.66","700,896,424,779.62","633,675,623,570.76","606,673,545,877","665,359,520,700","628,568,301,361","570,940,590,027","550,448,356,200","616,596,840,272","584,266,052,986","541,575,740,860","613,967,654,272","648,381,932,152","635,342,390,664","1,092,199,126,800","750,968,215,504","750,338,529,252","731,828,042,592","668,063,565,915","701,545,607,190","656,352,357,633","640,944,850,560","577,437,761,721","630,037,368,748","549,798,341,438",,,
