name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
	InterestExpenseNonOperating,"359,700,000","340,700,000","277,100,000","306,000,000","290,700,000","210,800,000","138,576,000","196,605,000","172,405,000","186,489,000","160,487,000","99,793,000",,,,,,,,,,,,,,
OtherIncomeExpense,"-19,800,000","-7,000,000","-30,700,000","-15,700,000","-24,600,000","-25,300,000","-40,841,000","17,106,000","-294,400,000","-4,043,000","-20,737,000","12,469,000","-57,356,000","-76,096,000","-14,195,000","-36,533,000","-5,908,000","-133,000","1,573,000","4,773,000","2,306,000","3,600,000","25,600,000","29,900,000","29,700,000",
	GainOnSaleOfSecurity,,,,,,,,,"28,823,000",,,"4,236,000",,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,"0","0","-316,233,000","-4,043,000","-20,737,000","12,469,000","-57,356,000","-76,096,000","-14,195,000","-36,533,000","-5,908,000","-133,000","1,573,000","4,773,000","2,306,000","3,600,000","25,600,000","29,900,000","29,700,000",
		OtherSpecialCharges,,,,,,,,,"316,233,000",,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-19,800,000","-7,000,000","-30,700,000","-15,700,000","-24,600,000","-25,300,000","-40,841,000","17,106,000","-6,990,000",,,,,,,,,,,,,,,,,
PretaxIncome,"2,238,400,000","2,426,500,000","2,589,400,000","2,302,700,000","1,256,000,000","1,189,200,000","2,068,706,000","2,372,598,000","2,973,542,000","3,448,688,000","2,430,780,000","1,404,434,000","2,093,782,000","3,411,860,000","3,006,029,000","2,002,367,000","916,737,000","205,741,000","109,947,000","70,852,000","137,565,000","39,100,000","80,200,000","241,300,000","260,700,000",
TaxProvision,"929,100,000","945,300,000","1,053,500,000","1,593,400,000","501,100,000","464,900,000","754,629,000","769,322,000","1,080,872,000","1,104,335,000","868,071,000","469,861,000","679,323,000","1,185,261,000","959,087,000","589,744,000","315,237,000","84,969,000","39,999,000","22,142,000","44,648,000","9,700,000","25,600,000","55,600,000","80,200,000",
EarningsFromEquityInterestNetOfTax,"9,600,000","10,700,000","12,300,000","23,100,000","23,900,000","16,800,000","23,861,000","20,905,000","48,702,000",,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"1,312,400,000","1,485,800,000","1,543,000,000","728,500,000","776,500,000","736,400,000","1,332,973,000","1,618,517,000","1,934,632,000","2,336,424,000","1,554,051,000","929,381,000","1,406,593,000","2,216,370,000","2,037,640,000","1,400,148,000","596,773,000","122,313,000","60,555,000","46,551,000","92,917,000","29,400,000","54,600,000","185,700,000","180,500,000","217,800,000"
	NetIncome,"1,312,400,000","1,485,800,000","1,543,000,000","728,500,000","776,500,000","736,400,000","1,332,973,000","1,618,517,000","1,934,632,000","2,336,424,000","1,554,051,000","929,381,000","1,406,593,000","2,216,370,000","2,037,640,000","1,400,148,000","596,773,000","122,313,000","60,555,000","46,551,000","92,917,000","29,400,000","54,600,000","185,700,000","180,500,000","217,800,000"
		NetIncomeIncludingNoncontrollingInterests,"1,318,900,000","1,491,900,000","1,548,200,000","732,400,000","778,800,000","741,100,000","1,337,938,000","1,624,181,000","1,941,372,000","2,344,353,000","1,562,709,000","934,573,000","1,414,459,000","2,226,599,000","2,046,942,000","1,412,623,000","601,500,000","123,471,000","61,412,000","47,247,000","94,886,000","29,400,000","55,100,000","190,100,000","185,700,000","217,800,000"
			NetIncomeContinuousOperations,"1,318,900,000","1,491,900,000","1,548,200,000","732,400,000","778,800,000","741,100,000","1,337,938,000","1,624,181,000","1,941,372,000","2,344,353,000","1,562,709,000","934,573,000","1,406,593,000","2,216,370,000","2,037,640,000","1,400,148,000","596,773,000","120,772,000","69,091,000","48,710,000","92,917,000","29,400,000","54,600,000","185,700,000","180,500,000","217,800,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,"1,541,000",,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,"-8,536,000","-2,159,000",,,,,,
		MinorityInterests,"-6,500,000","-6,100,000","-5,200,000","-3,900,000","-2,300,000","-4,700,000","-4,965,000","-5,664,000","-6,740,000","-7,929,000","-8,658,000","-5,192,000","-7,866,000","-10,229,000","-9,302,000","-12,475,000","-4,727,000","-1,158,000","-857,000","-696,000","-1,969,000",,"-500,000","-4,400,000","-5,200,000",
DilutedNIAvailtoComStockholders,"1,312,400,000","1,485,800,000","1,543,000,000","728,500,000","776,500,000","736,400,000","1,332,973,000","1,618,517,000","1,934,632,000","2,336,424,000","1,554,051,000","929,381,000","1,406,593,000","2,216,370,000","2,037,640,000","1,400,148,000","596,773,000","122,313,000","60,555,000","46,551,000","92,917,000","29,400,000","54,600,000","185,700,000","180,500,000","217,800,000"
BasicEPS,,"1.92","2","0.94","1","0.93","1.61","1.92","2.28","2.731","1.811","1.078","1.583","2.483","2.282","1.568","1.23","0.246","0.125","0.096","0.191","0.061","0.112","0.383","0.371","0.546"
DilutedEPS,,"1.92","2","0.94","1","0.93","1.61","1.92","2.28","2.731","1.811","1.078","1.583","2.483","2.282","1.568","1.23","0.246","0.125","0.096","0.191","0.061","0.112","0.383","0.371","0.546"
BasicAverageShares,,"773,100,000","773,000,000","773,000,000","773,600,000","794,700,000","828,200,000","842,700,000","848,300,000","854,951,130","859,095,000","859,799,457","888,115,229","892,850,358","892,835,198","892,820,037","485,233,027","485,208,770","485,166,321","485,148,128","485,142,064","484,299,140","484,487,130","486,276,069","486,318,519","399,028,024"
DilutedAverageShares,,"773,100,000","773,000,000","773,000,000","773,600,000","794,700,000","828,200,000","842,700,000","848,300,000","854,951,130","859,095,000","859,799,457","888,115,229","892,850,358","892,835,198","892,820,037","485,233,027","485,239,091","485,190,577","485,160,256","485,154,192","484,481,066","484,487,130","486,330,647","488,833,683","399,028,024"
TotalOperatingIncomeAsReported,"2,592,600,000","2,753,000,000","2,881,200,000","2,618,900,000","1,564,200,000","1,414,400,000","2,232,840,000","2,532,112,000","3,108,883,000","3,625,423,000","2,604,204,000","1,485,148,000","2,201,890,000","3,497,352,000","3,054,341,000","2,094,500,000","927,099,000","216,834,000","118,984,000","89,223,000","149,581,000","45,500,000","70,000,000","235,400,000","248,700,000",
TotalExpenses,"4,659,300,000","4,532,600,000","4,215,500,000","4,035,600,000","3,815,600,000","3,631,500,000","3,554,854,000","3,420,831,000","3,244,150,000","3,193,298,000","2,545,296,000","2,249,132,000","2,648,930,000","2,571,748,000","2,404,743,000","2,018,129,000","788,820,000","581,572,000","545,666,000","568,298,000","561,476,000","539,000,000","557,900,000","578,800,000","504,300,000",
InterestIncome,"25,300,000","21,200,000","16,000,000","5,500,000","7,100,000","10,900,000","15,283,000","19,985,000","15,231,000","13,797,000","7,800,000","6,610,000",,,,,,,,,,,,,,
InterestExpense,"359,700,000","340,700,000","277,100,000","306,000,000","290,700,000","210,800,000","138,576,000","196,605,000","172,405,000","186,489,000","160,487,000","99,793,000",,,,,,,,,,,,,,
NetInterestIncome,"-334,400,000","-319,500,000","-261,100,000","-300,500,000","-283,600,000","-199,900,000","-123,293,000","-176,620,000","-157,174,000","-172,692,000","-152,687,000","-93,183,000",,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"1,312,400,000","1,485,800,000","1,543,000,000","728,500,000","776,500,000","736,400,000","1,332,973,000","1,618,517,000","1,934,632,000","2,336,424,000","1,554,051,000","929,381,000","1,406,593,000","2,216,370,000","2,037,640,000","1,400,148,000","596,773,000","120,772,000","69,091,000","48,710,000","92,917,000","29,400,000","54,600,000","185,700,000","180,500,000","217,800,000"
NormalizedIncome,"1,312,400,000","1,485,800,000","1,543,000,000","728,500,000","776,500,000","736,400,000","1,332,973,000","1,618,517,000","2,117,712,170","2,339,172,355.079","1,567,382,480.649","921,083,571.472","1,445,339,970.986","2,266,030,677.022","2,047,306,021.748","1,425,921,175.476","600,649,424.754","120,851,800","68,090,261.426","45,428,613.024","91,359,433.744","26,693,094.629","37,171,571.072","162,689,515.126","159,936,708.861","217,800,000"
EBIT,"2,598,100,000","2,767,200,000","2,866,500,000","2,608,700,000","1,546,700,000","1,400,000,000","2,207,282,000","2,569,203,000","3,145,947,000","3,635,177,000","2,591,267,000","1,504,227,000","2,201,890,000","3,513,924,000","3,055,478,000","2,094,500,000","927,099,000","216,834,000","118,984,000","89,223,000","149,581,000","45,500,000","70,000,000","235,400,000","248,700,000","928,800,000"
EBITDA,"3,373,800,000"
ReconciledCostOfRevenue,"4,493,800,000","4,370,800,000","4,083,300,000","3,923,900,000","3,681,200,000","3,438,300,000","3,285,474,000","3,267,269,000","3,094,976,000","2,763,152,000","2,099,438,000","1,848,251,000","2,219,196,000","2,162,375,000","2,042,544,000","1,644,684,000","681,185,000","480,746,000","450,243,000","461,109,000","449,176,000","417,300,000","447,400,000","456,500,000","394,700,000",
ReconciledDepreciation,"775,700,000","764,400,000","674,300,000","671,100,000","647,100,000","510,700,000","444,971,000","395,970,000","325,743,000","288,138,000","323,240,000","322,590,000","327,302,000","327,898,000","275,062,000","292,313,000","77,753,000","73,579,000","67,840,000","76,285,000","77,447,000","74,200,000","60,900,000","46,700,000","41,600,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"1,312,400,000","1,485,800,000","1,543,000,000","728,500,000","776,500,000","736,400,000","1,332,973,000","1,618,517,000","1,934,632,000","2,336,424,000","1,554,051,000","929,381,000","1,406,593,000","2,216,370,000","2,037,640,000","1,400,148,000","596,773,000","120,772,000","69,091,000","48,710,000","92,917,000","29,400,000","54,600,000","185,700,000","180,500,000","217,800,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,"0","0","-287,410,000","-4,043,000","-20,737,000","12,469,000","-57,356,000","-76,096,000","-14,195,000","-36,533,000","-5,908,000","-133,000","1,573,000","4,773,000","2,306,000","3,600,000","25,600,000","29,900,000","29,700,000",
TotalUnusualItems,,,,,,,"0","0","-287,410,000","-4,043,000","-20,737,000","12,469,000","-57,356,000","-76,096,000","-14,195,000","-36,533,000","-5,908,000","-133,000","1,573,000","4,773,000","2,306,000","3,600,000","25,600,000","29,900,000","29,700,000",
NormalizedEBITDA,"3,373,800,000","3,531,600,000","3,540,800,000","3,279,800,000","2,193,800,000","1,910,700,000","2,652,253,000","2,965,173,000","3,759,100,000","3,927,358,000","2,935,244,000","1,814,348,000","2,586,548,000","3,917,918,000","3,344,735,000","2,423,346,000","1,010,760,000","290,546,000","185,251,000","160,735,000","224,722,000","116,100,000","105,300,000","252,200,000","260,600,000","928,800,000"
TaxRateForCalcs,"0.4","0.39","0.27","0.4","0.399","0.391","0.365","0.324","0.363","0.32","0.357","0.335","0.324","0.347","0.319","0.295","0.344","0.4","0.364","0.313","0.325","0.248","0.319","0.23","0.308","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","-104,329,830","-1,294,644.921","-7,405,519.351","4,171,571.472","-18,609,029.014","-26,435,322.978","-4,528,978.252","-10,759,824.524","-2,031,575.246","-53,200","572,261.426","1,491,613.024","748,433.744","893,094.629","8,171,571.072","6,889,515.126","9,136,708.861","0"
