name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008,09/30/2008,06/30/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
				OtherProperties,"3,995,003,000,000","1,221,640,000,000",,"1,180,069,000,000","3,065,992,000,000","822,528,000,000","850,854,000,000","823,769,000,000","2,589,350,000,000","866,617,000,000","852,619,000,000","869,188,000,000","2,513,804,000,000","843,406,000,000","747,885,000,000","767,648,000,000","2,274,426,000,000","867,550,000,000","901,732,000,000","908,737,000,000","2,198,695,000,000","1,071,866,000,000","1,035,399,000,000","2,285,708,000,000","2,144,883,000,000","2,124,597,000,000","2,164,518,000,000","2,348,341,000,000","2,290,939,000,000","2,181,597,000,000","1,626,978,000,000","1,674,866,000,000","1,617,736,000,000","1,691,328,000,000","1,577,150,000,000","1,477,378,000,000","1,404,283,000,000","1,187,104,000,000","1,091,037,000,000","1,027,715,000,000","1,237,334,000,000","931,691,000,000","1,006,974,000,000","1,300,156,000,000","1,024,415,000,000","969,436,000,000","1,028,441,949,745.84","937,310,384,805.3","805,265,314,556.21","765,000,000,000","738,888,888,150",,"784,561,250,000","876,631,079,180","653,653,089,643.5","599,378,001,030",,
				ConstructionInProgress,"755,508,000,000","534,664,000,000",,"821,591,000,000","565,357,000,000","344,452,000,000","292,015,000,000","310,516,000,000","409,941,000,000","312,962,000,000","303,113,000,000","511,061,000,000","680,292,000,000","633,669,000,000","440,837,000,000","432,607,000,000","487,512,000,000","596,989,000,000","608,441,000,000","641,154,000,000","704,400,000,000","577,395,000,000","518,805,000,000","477,401,000,000","762,519,000,000","641,734,000,000","518,631,000,000","787,959,000,000","804,552,000,000","680,423,000,000","558,828,000,000","667,559,000,000","805,410,000,000","435,124,000,000","848,258,000,000","444,869,000,000","447,608,000,000","461,095,000,000","452,129,000,000","351,772,000,000","417,027,000,000","488,166,000,000","426,386,000,000","356,150,000,000","352,320,000,000","451,288,000,000","308,955,056,834.76","126,550,163,724.6","262,275,407,304.91","133,000,000,000","419,999,999,580","338,750,000,000","279,818,750,000","353,499,406,760","184,971,091,123.35","920,020,225,260",,
			AccumulatedDepreciation,"-29,286,823,000,000",,,,"-27,618,368,000,000",,,,"-25,699,758,000,000",,,,"-24,965,744,000,000",,,,"-23,391,540,000,000",,,,"-21,727,283,000,000",,,"-20,370,801,000,000","-19,948,184,000,000","-19,705,861,000,000","-19,273,485,000,000","-18,910,687,000,000","-18,476,317,000,000","-18,070,424,000,000","-18,339,861,000,000","-17,891,837,000,000","-17,563,443,000,000","-17,228,546,000,000","-16,824,431,000,000","-16,460,088,000,000","-16,643,403,000,000","-12,654,957,000,000","-12,346,019,000,000","-12,058,149,000,000","-16,033,406,000,000","-12,749,362,000,000","-12,284,018,000,000","-15,308,243,000,000","-11,744,004,000,000","-11,424,411,000,000","-11,242,787,477,018.23","-9,513,672,462,901.53","-8,840,608,577,030.53","-7,481,000,000,000","-6,795,555,548,760","-6,782,500,000,000","-5,996,670,000,000","-5,096,085,407,520","-4,743,918,539,874.9","-4,386,673,819,627.5","-3,216,233,292,013.22","-2,888,366,623,540"
		GoodwillAndOtherIntangibleAssets,"7,815,622,000,000","7,878,178,000,000","8,088,139,000,000","8,261,574,000,000","8,452,073,000,000","5,148,917,000,000","5,295,938,000,000","5,370,264,000,000","5,501,982,000,000","5,607,877,000,000","5,682,819,000,000","5,597,211,000,000","5,708,806,000,000","5,101,312,000,000","3,982,254,000,000","4,094,769,000,000","4,213,374,000,000","4,131,862,000,000","4,228,779,000,000","4,304,809,000,000","4,401,589,000,000","4,238,318,000,000","4,317,674,000,000","4,387,146,000,000","4,484,043,000,000","4,440,801,000,000","4,303,468,000,000","4,389,939,000,000","4,434,141,000,000","4,479,447,000,000","4,574,275,000,000","4,681,130,000,000","4,745,736,000,000","3,753,091,000,000","3,450,246,000,000","3,532,064,000,000","3,740,643,000,000","2,408,303,000,000","2,491,155,000,000","2,563,368,000,000","3,992,325,000,000","2,687,791,000,000","2,767,868,000,000","3,978,145,000,000","2,936,022,000,000","3,022,319,000,000","3,433,961,617,766.89","3,356,017,021,653.78","3,416,310,583,763.98","3,403,000,000,000","3,437,777,774,340","3,853,750,000,000","3,824,200,000,000","3,721,233,687,940","3,818,001,323,414.55","2,559,852,079,567.5","66,496,036,166.28","36,780,258,469"
			Goodwill,"2,949,530,000,000","2,971,656,000,000","2,970,771,000,000","2,939,368,000,000","2,938,563,000,000","1,952,258,000,000","1,954,244,000,000","1,917,813,000,000","1,915,017,000,000","1,949,682,000,000","1,922,795,000,000","1,919,502,000,000","1,932,452,000,000","1,902,478,000,000","1,912,065,000,000","1,905,997,000,000","1,908,590,000,000","1,932,658,000,000","1,930,205,000,000","1,917,365,000,000","1,917,595,000,000","1,772,405,000,000","1,751,075,000,000","1,733,261,000,000","1,733,261,000,000","1,733,261,000,000","1,733,668,000,000","1,736,161,000,000","1,744,483,000,000","1,740,149,000,000","1,740,251,000,000","1,740,203,000,000","1,749,933,000,000","1,755,040,000,000","1,754,861,000,000","1,736,557,000,000","1,624,311,000,000",,,,"1,737,966,000,000",,,"1,899,739,000,000",,,"1,749,604,872,623.02","1,691,737,775,399.76","1,854,550,815,066.01",,,,,,,,,
			OtherIntangibleAssets,"4,866,092,000,000","4,906,522,000,000","5,117,368,000,000","5,322,206,000,000","5,513,510,000,000","3,196,659,000,000","3,341,694,000,000","3,452,451,000,000","3,586,965,000,000","3,658,195,000,000","3,760,024,000,000","3,677,709,000,000","3,776,354,000,000","3,198,834,000,000","2,070,189,000,000","2,188,772,000,000","2,304,784,000,000","2,199,204,000,000","2,298,574,000,000","2,387,444,000,000","2,483,994,000,000","2,465,913,000,000","2,566,599,000,000","2,653,885,000,000","2,750,782,000,000","2,707,540,000,000","2,569,800,000,000","2,653,778,000,000","2,689,658,000,000","2,739,298,000,000","2,834,024,000,000","2,940,927,000,000","2,995,803,000,000","1,998,051,000,000","1,695,385,000,000","1,795,507,000,000","2,116,332,000,000",,,,"2,254,359,000,000",,,"2,078,406,000,000","2,936,022,000,000","3,022,319,000,000","1,684,356,745,143.87","1,664,279,246,254.02","1,561,759,768,697.97","3,403,000,000,000","3,437,777,774,340","3,853,750,000,000","3,824,200,000,000","3,721,233,687,940","3,818,001,323,414.55","2,559,852,079,567.5","66,496,036,166.28","36,780,258,469"
		InvestmentProperties,,,,,,,,,,,,,"0","8,214,000,000","8,246,000,000","9,563,000,000","15,071,000,000","15,130,000,000","16,147,000,000","15,052,000,000","14,997,000,000","15,055,000,000","16,053,000,000","16,114,000,000","15,811,000,000","15,871,000,000","15,931,000,000","26,140,000,000","27,479,000,000","222,373,000,000","264,701,000,000","265,085,000,000",,"272,070,000,000","253,016,000,000","196,866,000,000",,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"14,243,469,000,000","13,943,866,000,000","13,687,904,000,000","13,717,997,000,000","13,477,718,000,000","12,838,379,000,000","12,070,888,000,000","11,161,893,000,000","10,426,667,000,000","9,801,952,000,000","8,963,037,000,000","8,356,009,000,000","8,233,781,000,000","8,046,807,000,000","7,986,373,000,000","8,007,354,000,000","8,114,142,000,000","7,917,199,000,000","7,731,717,000,000","7,226,121,000,000","7,254,999,000,000","6,941,660,000,000","6,534,878,000,000","6,439,464,000,000","6,301,966,000,000","6,244,481,000,000","6,025,352,000,000","5,808,572,000,000","5,586,333,000,000","5,721,313,000,000","6,150,182,000,000","6,160,188,000,000","3,201,264,000,000","2,814,407,000,000","3,049,926,000,000","3,152,845,000,000","2,792,351,000,000","5,473,226,000,000","5,314,542,000,000","5,490,488,000,000","3,709,104,000,000","4,854,584,000,000","6,484,543,000,000","4,738,112,000,000","6,216,187,000,000","6,340,903,000,000",,,,,,,,,,,,
			LongTermEquityInvestment,"13,385,264,000,000","13,404,235,000,000","13,156,751,000,000","13,017,579,000,000","12,811,771,000,000","12,080,823,000,000","11,004,762,000,000","10,064,015,000,000","9,538,438,000,000","8,967,630,000,000","8,126,310,000,000","7,587,352,000,000","7,404,323,000,000","6,962,193,000,000","6,929,114,000,000","6,911,339,000,000","6,896,293,000,000","6,771,515,000,000","6,581,767,000,000","6,345,631,000,000","6,298,088,000,000","5,907,201,000,000","5,602,137,000,000","5,490,421,000,000","5,325,297,000,000","5,289,874,000,000","5,101,082,000,000","4,817,238,000,000","4,632,477,000,000","4,718,241,000,000","4,714,676,000,000","4,685,822,000,000",,"1,246,510,000,000","1,214,296,000,000","1,216,864,000,000","1,107,843,000,000",,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"13,385,264,000,000","13,404,235,000,000","13,156,751,000,000","13,017,579,000,000","12,811,771,000,000","12,080,823,000,000","11,004,762,000,000","10,064,015,000,000","9,538,438,000,000","8,967,630,000,000","8,126,310,000,000","7,587,352,000,000","7,404,323,000,000","6,962,193,000,000","6,929,114,000,000","6,911,339,000,000","6,896,293,000,000","6,771,515,000,000","6,581,767,000,000","6,345,631,000,000","6,298,088,000,000","5,907,201,000,000","5,602,137,000,000","5,490,421,000,000","5,325,297,000,000","5,289,874,000,000","5,101,082,000,000","4,817,238,000,000","4,632,477,000,000","4,718,241,000,000","4,714,676,000,000","4,685,822,000,000",,"1,246,510,000,000","1,214,296,000,000","1,216,864,000,000",,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"858,205,000,000","539,631,000,000","531,153,000,000","700,418,000,000","665,947,000,000","757,556,000,000","1,066,126,000,000","1,097,878,000,000","888,229,000,000","834,322,000,000","836,727,000,000","768,657,000,000","829,458,000,000","1,084,614,000,000","1,057,259,000,000","1,096,015,000,000","1,217,849,000,000","1,145,684,000,000","1,149,950,000,000","880,490,000,000","956,911,000,000","1,034,459,000,000","932,741,000,000","949,043,000,000","976,669,000,000","954,607,000,000","924,270,000,000","991,334,000,000","953,856,000,000","1,003,072,000,000","1,435,506,000,000","1,474,366,000,000","1,537,945,000,000","1,567,897,000,000","1,835,630,000,000","1,935,981,000,000","1,684,508,000,000",,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"712,273,000,000","539,631,000,000","531,153,000,000","700,418,000,000","665,947,000,000","757,556,000,000","1,066,126,000,000","1,097,878,000,000","888,229,000,000","834,322,000,000","836,727,000,000","768,657,000,000","829,458,000,000","1,084,614,000,000","1,057,259,000,000","1,096,015,000,000","1,217,849,000,000","1,145,684,000,000","1,149,950,000,000","880,490,000,000","956,911,000,000","1,034,459,000,000","932,741,000,000","949,043,000,000","976,669,000,000","954,607,000,000","924,270,000,000","991,334,000,000","953,856,000,000","1,003,072,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"145,932,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,663,319,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"124,707,000,000","171,857,000,000",,"75,101,000,000","55,444,000,000","33,204,000,000","52,018,000,000","12,512,000,000","253,213,000,000","93,845,000,000","81,110,000,000","50,987,000,000","214,770,000,000","47,660,000,000","150,839,000,000","121,874,000,000","166,399,000,000","195,265,000,000","67,494,000,000","82,161,000,000","70,035,000,000","38,136,000,000","21,353,000,000","58,792,000,000","41,712,000,000","55,327,000,000","62,202,000,000","84,062,000,000","52,992,000,000","90,483,000,000","130,716,000,000","80,488,000,000","105,915,000,000","145,821,000,000","98,922,000,000","157,952,000,000","201,839,000,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"409,021,000,000","605,470,000,000",,"336,074,000,000","317,874,000,000","352,471,000,000","283,308,000,000","157,570,000,000","287,048,000,000","243,348,000,000","107,441,000,000","29,098,000,000","149,669,000,000","228,686,000,000","47,983,000,000","2,452,000,000","2,420,000,000","2,388,000,000","3,658,000,000","3,626,000,000","3,596,000,000","3,566,000,000","2,490,000,000",,,,,,,,"694,000,000","2,837,000,000","5,393,000,000","8,322,000,000","65,589,000,000","246,734,000,000","518,338,000,000",,,,"794,127,000,000","608,572,000,000","464,874,000,000","572,139,000,000","446,073,000,000",,,,,,,,,,,,,
		NonCurrentNoteReceivables,"33,760,000,000","34,422,000,000",,"30,477,000,000","29,034,000,000","27,476,000,000","47,846,000,000","49,812,000,000","50,874,000,000","54,061,000,000","55,142,000,000","61,775,000,000","65,476,000,000","88,480,000,000","61,572,000,000","59,791,000,000","62,454,000,000","62,724,000,000","58,751,000,000","58,850,000,000","55,728,000,000","55,597,000,000","68,312,000,000","56,088,000,000","57,442,000,000","56,201,000,000","63,654,000,000","61,942,000,000","69,299,000,000","73,033,000,000","84,751,000,000","91,258,000,000","95,565,000,000","91,862,000,000","102,480,000,000","105,330,000,000","121,142,000,000","64,912,000,000","64,287,000,000","49,183,000,000","91,830,000,000","80,172,000,000","99,340,000,000","155,360,000,000","117,610,000,000","121,297,000,000",,,,,,,,,,,,
		NonCurrentDeferredAssets,"109,057,000,000","105,901,000,000",,"109,214,000,000","92,465,000,000","91,882,000,000","81,513,000,000","81,814,000,000","88,132,000,000","84,133,000,000","83,832,000,000","84,492,000,000","75,111,000,000","15,697,000,000","18,558,000,000","15,819,000,000","17,257,000,000","23,649,000,000","24,905,000,000","24,426,000,000","25,083,000,000","25,894,000,000","25,909,000,000","25,997,000,000","26,322,000,000","35,653,000,000","42,436,000,000","85,669,000,000","124,098,000,000","159,979,000,000","219,269,000,000","199,278,000,000","227,578,000,000","219,378,000,000","142,217,000,000","110,787,000,000","16,497,000,000",,,,"8,563,000,000",,,"4,948,000,000",,,"7,290,262,187.74","2,532,600,010.05","1,478,964,725.2",,,,,,,"299,914,032,120",,
			NonCurrentDeferredTaxesAssets,"109,057,000,000","105,901,000,000",,"109,214,000,000","92,465,000,000","91,882,000,000","81,513,000,000","81,814,000,000","88,132,000,000","84,133,000,000","83,832,000,000","84,492,000,000","75,111,000,000","15,697,000,000","18,558,000,000","15,819,000,000","17,257,000,000","23,649,000,000","24,905,000,000","24,426,000,000","25,083,000,000","25,894,000,000","25,909,000,000","25,997,000,000","26,322,000,000","35,653,000,000","42,436,000,000","85,669,000,000","124,098,000,000","159,979,000,000","219,269,000,000","199,278,000,000","227,578,000,000","219,378,000,000","142,217,000,000","110,787,000,000","16,497,000,000",,,,,,,,,,"7,290,262,187.74","2,532,600,010.05","1,478,964,725.2",,,,,,,"299,914,032,120",,
		NonCurrentPrepaidAssets,"1,406,163,000,000","1,543,026,000,000",,"1,186,941,000,000","1,208,412,000,000","1,151,830,000,000","1,103,682,000,000","1,112,136,000,000","383,424,000,000","378,555,000,000","384,620,000,000","380,172,000,000","387,094,000,000","384,446,000,000","378,482,000,000","378,378,000,000","373,315,000,000","365,536,000,000","357,836,000,000","347,626,000,000","337,105,000,000","327,602,000,000","321,438,000,000","270,687,000,000","281,608,000,000","278,753,000,000","270,854,000,000","264,018,000,000","267,583,000,000","772,135,000,000","559,945,000,000","556,623,000,000","567,762,000,000","575,459,000,000","528,895,000,000","418,580,000,000",,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,"1,125,000,000","0",,"22,651,000,000","31,926,000,000","5,989,000,000","18,821,000,000","22,999,000,000","45,952,000,000","379,000,000","164,000,000","6,052,000,000","30,247,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"32,122,000,000","29,873,000,000","1,930,428,000,000","61,841,000,000","26,972,000,000","31,333,000,000","33,563,000,000","45,534,000,000","44,696,000,000","49,803,000,000","53,296,000,000","58,036,000,000","61,869,000,000","66,224,000,000","60,448,000,000","72,559,000,000","85,457,000,000","101,156,000,000","119,200,000,000","128,289,000,000","127,252,000,000","81,375,000,000","69,813,000,000","64,324,000,000","47,589,000,000","36,330,000,000","35,070,000,000","28,833,000,000","26,494,000,000","23,670,000,000","263,263,000,000","257,827,000,000","268,346,000,000","264,968,000,000","281,333,000,000","282,701,000,000","423,311,000,000","910,476,000,000","1,167,685,000,000","1,124,588,000,000",,"274,438,000,000","269,333,000,000",,"238,871,000,000","240,115,000,000","5,833,313,682,778.61","3,383,862,315,634.68","1,967,374,838,288.48","1,610,000,000,000","1,537,777,776,240","1,502,500,000,000","1,162,505,000,000","1,894,424,673,140","988,852,827,652.65","833,477,874,022.5","2,004,937,710,118.8","514,923,618,566"
TotalLiabilitiesNetMinorityInterest,"21,788,084,000,000","21,327,135,000,000","20,160,752,000,000","21,227,364,000,000","20,019,861,000,000","16,015,666,000,000","15,428,008,000,000","16,146,565,000,000","15,399,474,000,000","14,447,741,000,000","14,102,568,000,000","14,605,310,000,000","15,181,233,000,000","14,011,518,000,000","13,161,897,000,000","13,375,189,000,000","13,207,291,000,000","12,924,950,000,000","12,723,919,000,000","12,747,266,000,000","12,692,963,000,000","12,940,900,000,000","12,824,469,000,000","12,242,268,000,000","12,409,958,000,000","12,150,475,000,000","12,059,955,000,000","13,041,142,000,000","12,740,777,000,000","13,499,567,000,000","13,272,747,000,000","14,154,911,000,000","11,633,327,000,000","10,569,055,000,000","10,007,201,000,000","10,650,202,000,000","10,173,055,000,000","7,910,180,000,000","7,962,465,000,000","8,536,781,000,000","10,861,631,000,000","8,874,766,000,000","8,553,514,000,000","10,649,231,000,000","7,698,141,000,000","7,060,888,000,000","7,365,468,180,408.8","6,445,011,955,943.22","6,309,674,230,204.59","6,837,000,000,000","7,148,888,881,740","8,100,000,000,000","8,127,191,250,000","7,996,441,278,420","7,237,323,276,601.35","4,938,773,691,825","2,519,571,911,133.06","2,543,478,257,385"
	CurrentLiabilities,"7,787,722,000,000","7,367,171,000,000","6,940,838,000,000","7,921,591,000,000","6,847,557,000,000","5,889,800,000,000","5,759,256,000,000","6,883,712,000,000","7,109,123,000,000","6,387,736,000,000","6,088,438,000,000","6,255,605,000,000","6,444,099,000,000","5,393,208,000,000","5,219,997,000,000","5,355,129,000,000","5,256,493,000,000","5,233,888,000,000","5,308,391,000,000","5,323,745,000,000","5,420,310,000,000","6,063,194,000,000","6,162,670,000,000","6,283,342,000,000","6,069,220,000,000","5,653,315,000,000","5,688,502,000,000","6,287,108,000,000","6,174,895,000,000","5,312,383,000,000","5,322,259,000,000","6,582,580,000,000","6,673,590,000,000","6,665,282,000,000","6,201,344,000,000","6,819,594,000,000","5,915,301,000,000","4,385,172,000,000","3,807,231,000,000","3,966,326,000,000","4,894,936,000,000","3,408,106,000,000","3,217,532,000,000","4,628,821,000,000","3,592,292,000,000","3,358,030,000,000","3,018,581,467,073.55","3,060,329,095,646.79","2,833,039,873,061.27","2,963,000,000,000","3,531,111,107,580","4,751,250,000,000","4,392,510,000,000","4,303,677,341,360","3,737,438,905,345.95","3,215,312,254,920","1,501,176,668,775.37","1,194,594,592,958"
		PayablesAndAccruedExpenses,"6,164,555,000,000","5,739,651,000,000",,"5,921,581,000,000","5,554,581,000,000","4,504,460,000,000","4,579,376,000,000","5,259,446,000,000","5,030,686,000,000","4,157,106,000,000","4,112,080,000,000","4,678,515,000,000","5,036,848,000,000","4,302,799,000,000","3,834,097,000,000","4,339,354,000,000","3,891,261,000,000","3,704,379,000,000","3,375,898,000,000","3,926,187,000,000","3,951,451,000,000","3,733,126,000,000","3,706,568,000,000","3,745,064,000,000","4,114,984,000,000","3,189,076,000,000","3,315,862,000,000","4,373,669,000,000","3,733,208,000,000","3,635,703,000,000","2,593,841,000,000","3,806,814,000,000","2,860,542,000,000","2,170,386,000,000","3,487,449,000,000","4,111,134,000,000","3,232,707,000,000","2,346,073,000,000","2,376,020,000,000","3,091,622,000,000","3,085,964,000,000","2,106,063,000,000","2,115,391,000,000","2,550,978,000,000","2,130,758,000,000","1,850,432,000,000","1,689,697,569,125.23","1,523,067,501,805.74","1,397,644,649,225.27","1,546,000,000,000","1,396,666,665,270","1,822,500,000,000","1,321,382,500,000","2,105,575,325,500","1,393,060,450,193.55","1,311,725,660,437.5","606,334,087,662.19","229,142,185,350"
			Payables,"4,739,304,000,000","4,336,275,000,000",,"4,846,747,000,000","4,255,364,000,000","3,176,226,000,000","3,348,392,000,000","4,088,386,000,000","3,702,780,000,000","2,955,125,000,000","2,965,174,000,000","3,692,850,000,000","3,911,032,000,000","3,139,839,000,000","2,805,871,000,000","3,488,733,000,000","2,970,522,000,000","2,826,470,000,000","2,589,480,000,000","3,137,002,000,000","2,999,033,000,000","2,700,906,000,000","2,753,006,000,000","2,742,599,000,000","3,126,791,000,000","2,203,381,000,000","2,361,311,000,000","3,394,564,000,000","2,842,345,000,000","2,460,104,000,000","1,671,977,000,000","2,314,049,000,000","1,996,993,000,000","1,513,002,000,000","1,602,283,000,000","2,246,738,000,000","1,889,771,000,000","1,192,828,000,000","1,322,067,000,000","2,122,887,000,000","1,860,228,000,000","1,196,111,000,000","1,283,505,000,000","1,597,380,000,000","1,512,871,000,000","1,289,780,000,000","1,253,442,886,552.43","1,165,315,351,734.6","1,036,679,324,828.45","1,165,000,000,000","959,999,999,040","1,381,250,000,000","848,831,250,000","1,697,508,896,220","1,035,638,635,914.45","1,068,288,240,060","606,334,087,662.19","229,142,185,350"
				AccountsPayable,"438,297,000,000","455,288,000,000",,"311,739,000,000","381,302,000,000","268,554,000,000","263,198,000,000","243,520,000,000","351,711,000,000","257,105,000,000","249,340,000,000","263,477,000,000","402,445,000,000","306,722,000,000","251,106,000,000","300,872,000,000","279,782,000,000","334,438,000,000","291,316,000,000","299,432,000,000","275,495,000,000","317,020,000,000","417,181,000,000","163,798,000,000","214,716,000,000","185,611,000,000","275,004,000,000","253,537,000,000","253,884,000,000","399,993,000,000","313,129,000,000","1,966,387,000,000","1,703,268,000,000","1,296,445,000,000","1,298,288,000,000","1,787,082,000,000","1,629,804,000,000","1,074,288,000,000","1,045,934,000,000","1,918,815,000,000","1,464,255,000,000","1,021,707,000,000","1,058,736,000,000","1,268,750,000,000","1,215,022,000,000","942,877,000,000","1,253,442,886,552.43","1,165,315,351,734.6","1,036,679,324,828.45","1,165,000,000,000","959,999,999,040","1,381,250,000,000","848,831,250,000","1,697,508,896,220","1,035,638,635,914.45","1,068,288,240,060","606,334,087,662.19","229,142,185,350"
				TotalTaxPayable,"1,355,694,000,000","1,350,266,000,000",,"1,621,944,000,000","1,536,006,000,000","1,288,639,000,000","1,466,344,000,000","1,721,226,000,000","1,181,292,000,000","1,134,576,000,000","1,373,238,000,000","1,567,299,000,000","1,439,015,000,000","1,425,740,000,000","1,296,876,000,000","1,468,847,000,000","1,247,121,000,000","1,393,545,000,000","1,112,329,000,000","1,056,399,000,000","1,152,299,000,000","942,706,000,000","1,033,547,000,000","991,108,000,000","841,252,000,000","918,275,000,000","745,510,000,000","937,618,000,000","777,423,000,000","732,979,000,000","166,241,000,000","347,662,000,000","293,725,000,000","216,557,000,000","303,995,000,000","459,656,000,000","259,967,000,000","118,540,000,000","276,133,000,000","204,072,000,000","395,720,000,000","174,404,000,000","224,769,000,000","328,403,000,000","297,849,000,000","346,903,000,000",,,,,,,,,,,,
					IncomeTaxPayable,"5,450,000,000","17,764,000,000",,"294,686,000,000","182,343,000,000","149,344,000,000","223,096,000,000","310,372,000,000","219,791,000,000","190,218,000,000","263,687,000,000","493,760,000,000","474,931,000,000","344,338,000,000","341,036,000,000","506,734,000,000","381,794,000,000","319,668,000,000","224,673,000,000","216,110,000,000","99,236,000,000","50,099,000,000","63,270,000,000","133,673,000,000","112,316,000,000","136,487,000,000","89,102,000,000","102,955,000,000","60,253,000,000","0","166,241,000,000","347,662,000,000","293,725,000,000","216,557,000,000","303,995,000,000","459,656,000,000","259,967,000,000","118,540,000,000","276,133,000,000","204,072,000,000","395,720,000,000","174,404,000,000","224,769,000,000","328,403,000,000","297,849,000,000","346,903,000,000",,,,,,,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253,000,000",,,"227,000,000",,,,,,,,,,,,,,
				OtherPayable,"2,945,313,000,000","2,530,721,000,000",,"2,913,064,000,000","2,338,056,000,000","1,619,033,000,000","1,618,850,000,000","2,123,640,000,000","2,169,777,000,000","1,563,444,000,000","1,342,596,000,000","1,862,074,000,000","2,069,572,000,000","1,407,377,000,000","1,257,889,000,000","1,719,014,000,000","1,443,619,000,000","1,098,487,000,000","1,185,835,000,000","1,781,171,000,000","1,571,239,000,000","1,441,180,000,000","1,302,278,000,000","1,587,693,000,000","2,070,823,000,000","1,099,495,000,000","1,340,797,000,000","2,203,409,000,000","1,811,038,000,000","1,327,132,000,000","1,192,607,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"1,425,251,000,000","1,403,376,000,000",,"1,074,834,000,000","1,299,217,000,000","1,328,234,000,000","1,230,984,000,000","1,171,060,000,000","1,327,906,000,000","1,201,981,000,000","1,146,906,000,000","985,665,000,000","1,125,816,000,000","1,162,960,000,000","1,028,226,000,000","850,621,000,000","920,739,000,000","877,909,000,000","786,418,000,000","789,185,000,000","952,418,000,000","1,032,220,000,000","953,562,000,000","1,002,465,000,000","988,193,000,000","985,695,000,000","954,551,000,000","979,105,000,000","890,863,000,000","1,175,599,000,000","921,864,000,000","1,492,765,000,000","863,549,000,000","657,384,000,000","1,885,166,000,000","1,864,396,000,000","1,342,936,000,000","1,153,245,000,000","1,053,953,000,000","968,735,000,000","1,225,736,000,000","909,952,000,000","831,886,000,000","953,598,000,000","617,887,000,000","560,652,000,000","436,254,682,572.8","357,752,150,071.14","360,965,324,396.82","381,000,000,000","436,666,666,230","441,250,000,000","472,551,250,000","408,066,429,280","357,421,814,279.1","243,437,420,377.5",,
		CurrentProvisions,"89,446,000,000","86,488,000,000",,"86,409,000,000","87,993,000,000","49,052,000,000","46,876,000,000","53,055,000,000","52,057,000,000","65,353,000,000","67,110,000,000","68,864,000,000","66,227,000,000","38,024,000,000","36,025,000,000","44,296,000,000","40,988,000,000","38,406,000,000","39,285,000,000","37,906,000,000","51,075,000,000","60,377,000,000","75,855,000,000","60,764,000,000","66,775,000,000","98,985,000,000","145,999,000,000","208,427,000,000","287,307,000,000","380,633,000,000","573,543,000,000","632,736,000,000","657,198,000,000","646,757,000,000",,,,,,,,,,,,,,,,,,,,,,,,
