name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
			CurrentCapitalLeaseObligation,"305,000,000",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,744,000,000","1,743,000,000","2,755,000,000","3,044,000,000","3,378,000,000","3,537,000,000","3,854,000,000","4,242,000,000","2,062,000,000","357,000,000","327,000,000","528,000,000","371,000,000","227,000,000","187,000,000",,,"253,000,000",,"235,000,000",
			CurrentDeferredTaxesLiabilities,,,,"258,000,000","249,000,000","289,000,000","259,000,000","270,000,000","305,000,000","357,000,000","327,000,000","528,000,000","371,000,000","227,000,000","187,000,000",,,"253,000,000",,"235,000,000",
			CurrentDeferredRevenue,"1,744,000,000","1,743,000,000","2,755,000,000","2,786,000,000","3,129,000,000","3,248,000,000","3,595,000,000","3,972,000,000","1,757,000,000",,,,,,,,,,,,
		OtherCurrentLiabilities,"5,952,000,000","4,457,000,000","300,000,000","671,000,000","371,000,000","605,000,000","388,000,000","422,000,000","2,547,000,000","5,020,000,000","1,806,000,000","6,586,000,000","5,550,000,000","4,966,000,000","4,848,000,000","290,000,000","5,100,000,000","2,384,000,000","6,851,000,000","5,101,000,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"11,862,000,000","11,460,000,000","11,640,000,000","10,195,000,000","10,524,000,000","12,483,000,000","12,181,000,000","12,650,000,000","6,751,000,000","4,099,000,000","5,676,000,000","5,407,000,000","4,973,000,000","6,277,000,000","6,846,000,000","8,488,000,000","10,890,000,000","9,848,000,000","11,080,000,000","10,018,000,000","10,108,000,000"
		LongTermProvisions,"160,000,000","188,000,000","193,000,000","89,000,000","117,000,000","150,000,000","123,000,000","69,000,000",,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"7,489,000,000","6,587,000,000","6,709,000,000","5,800,000,000","5,985,000,000","7,338,000,000","7,570,000,000","7,534,000,000","3,231,000,000","1,139,000,000","2,172,000,000","2,009,000,000","2,138,000,000","3,160,000,000","3,933,000,000","4,901,000,000","6,290,000,000","5,376,000,000","5,043,000,000","3,776,000,000","3,586,000,000"
			LongTermDebt,"6,772,000,000","6,587,000,000","6,709,000,000","5,800,000,000","5,985,000,000","7,338,000,000","7,570,000,000","7,534,000,000","3,231,000,000","1,139,000,000","2,172,000,000","2,009,000,000","2,138,000,000","3,160,000,000","3,933,000,000","4,901,000,000","6,290,000,000","5,376,000,000","5,043,000,000","3,776,000,000","3,586,000,000"
			LongTermCapitalLeaseObligation,"717,000,000",,,,,,,,,,,,,,,,,,,,
