name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
OperatingIncome,"910,569,000","204,805,000","160,288,000","71,925,000","473,551,000","718,604,000","610,905,000","713,772,000","596,409,000","824,065,000","661,362,000","599,374,000","578,968,000","510,823,000","472,874,000","443,862,000","256,676,000","407,020,000","217,235,000","308,423,000","244,225,000","325,542,000","308,884,000","238,628,000","205,001,000","193,199,000","134,055,000","82,569,000","64,488,000","36,527,000","39,531,000","23,886,000","4,256,000","-7,982,000","-23,602,000"
NetNonOperatingInterestIncomeExpense,"467,059,000","100,957,000","79,681,000","144,351,000","142,070,000","123,262,000","136,200,000","127,302,000","90,172,000","70,787,000","43,854,000","23,858,000","9,763,000","5,722,000","-3,195,000","-9,674,000","-6,745,000","-5,831,000","5,572,000","11,943,000","29,083,000","29,985,000","30,992,000","25,640,000","21,745,000","19,540,000","16,542,000","13,609,000","10,530,000","5,789,000","4,541,000","3,499,000","2,487,000","2,176,000","1,366,000"
	InterestIncomeNonOperating,"733,576,000","225,531,000","203,137,000","156,619,000","148,289,000","123,401,000","141,110,000","128,850,000","92,191,000","74,531,000","47,505,000","27,317,000","31,031,000","26,480,000","17,162,000","9,902,000","13,649,000","26,185,000","30,555,000","33,884,000","47,268,000","48,595,000","49,607,000","43,643,000","23,124,000","19,540,000","16,542,000","13,609,000","10,530,000","5,789,000","4,541,000","3,499,000","2,487,000","2,176,000","1,366,000"
	InterestExpenseNonOperating,"266,517,000","124,574,000","123,456,000","12,268,000","6,219,000","139,000","4,910,000","1,548,000","2,019,000","3,744,000","3,651,000","3,459,000","21,268,000","20,758,000","20,357,000","19,576,000","20,394,000","32,016,000","24,983,000","21,941,000","18,185,000","18,610,000","18,615,000","18,003,000","1,379,000",,,,,,,,,,
OtherIncomeExpense,"2,830,483,000","148,067,000","3,148,000","28,092,000","2,651,176,000","26,979,000","28,598,000","-1,059,130,000","421,398,000","-2,878,000","-251,000","45,580,000","36,696,000","136,169,000","-16,000","-22,922,000","237,000","2,946,000","-54,068,000","3,213,000","-7,249,000","41,559,000","1,188,000","-6,001,000","-8,683,000","9,528,000","5,500,000","13,833,000","2,416,000","-117,000","-552,000","-2,258,000","472,000","4,008,000","6,121,000"
	GainOnSaleOfSecurity,"2,673,097,000","-9,319,000","3,148,000","28,092,000","2,651,176,000","24,800,000","28,598,000","-1,071,129,000","421,398,000","-351,000","-251,000","-281,000","-1,293,000","385,000","-16,000","552,000","237,000","187,000","-37,119,000","3,917,000","-5,084,000","4,096,000","189,000","-6,001,000","-8,683,000","7,806,000","5,500,000","13,833,000","2,416,000","-3,119,000","-1,203,000","-2,258,000","472,000","4,008,000","6,121,000"
	SpecialIncomeCharges,"82,699,000","82,699,000","0","0",,"2,179,000","0","13,999,000","0","-2,527,000","0","45,861,000","37,989,000","134,830,000",,"0",,"0","-16,949,000","-704,000",,"0","999,000",,,"0",,,"0","2,351,000","651,000",,"0",,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,"0",,"0",,"0","-182,476,000","-109,995,000",,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"0",,,,,"0",,,"0","2,527,000",,,"0","17,665,000",,"0",,"0","199,425,000","110,699,000",,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"82,699,000","82,699,000",,,,"0","0","0","0","0","0","45,861,000","37,989,000","152,495,000",,,,,"0",,,"0","999,000",,,"0",,,"0","2,351,000","651,000",,"0",,
		GainOnSaleOfPPE,"0","0","0","0",,"2,179,000","0","13,999,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"74,687,000",,,,,,,"-2,000,000",,,,,,"24,428,000",,"-23,474,000",,"2,759,000",,,"-2,165,000","36,714,000",,,,,,,,,,,,,
PretaxIncome,"4,208,111,000","453,829,000","243,117,000","244,368,000","3,266,797,000","868,845,000","775,703,000","-218,056,000","1,107,979,000","891,974,000","704,965,000","668,812,000","625,427,000","652,714,000","469,663,000","411,266,000","250,168,000","404,135,000","168,739,000","323,579,000","266,059,000","397,086,000","341,064,000","258,267,000","218,063,000","222,267,000","156,097,000","110,011,000","77,434,000","42,199,000","43,520,000","25,127,000","7,215,000","184,000","-16,115,000"
TaxProvision,"546,622,000","192,184,000","86,571,000","143,896,000","123,971,000","107,114,000","74,929,000","147,419,000","148,245,000","151,523,000","74,684,000","100,531,000","89,073,000","85,804,000","69,909,000","75,179,000","49,622,000","51,561,000","45,862,000","36,430,000","44,474,000","29,079,000","54,147,000","37,356,000","33,701,000","30,830,000","27,719,000","17,416,000","13,986,000","9,107,000","8,782,000","7,723,000","3,429,000","-3,919,000","1,897,000"
EarningsFromEquityInterestNetOfTax,"38,540,000","3,176,000","21,261,000","6,947,000","7,156,000","-19,281,000","-19,957,000","88,992,000","9,179,000","17,557,000","6,806,000","4,726,000","3,935,000","4,400,000","-1,867,000","-28,000","5,774,000","3,233,000","3,567,000","2,319,000","5,001,000","4,790,000","-680,000","960,000","-795,000","579,000","586,000","225,000","479,000","135,000","396,000","-109,000","-265,000","-78,000","-534,000"
NetIncomeCommonStockholders,"3,379,330,000","155,971,000","93,231,000","25,790,000","3,104,338,000","684,017,000","650,690,000","-136,887,000","444,138,000","740,406,000","635,967,000","573,708,000","543,154,000","572,254,000","400,039,000","343,286,000","208,339,000","359,216,000","156,374,000","290,691,000","226,962,000","372,797,000","286,237,000","221,871,000","183,567,000","192,016,000","128,964,000","92,820,000","63,927,000","963,361,000","28,319,000","-46,695,000","-59,110,000","-18,896,000","-61,429,000"
	NetIncome,"3,445,235,000","172,797,000","109,928,000","42,077,000","3,120,433,000","688,623,000","650,690,000","-136,887,000","933,422,000","740,406,000","635,967,000","573,708,000","543,154,000","572,254,000","400,039,000","343,286,000","208,339,000","359,216,000","156,374,000","290,691,000","226,962,000","372,797,000","286,237,000","221,871,000","183,567,000","192,016,000","128,964,000","92,820,000","63,927,000","33,227,000","35,134,000","17,295,000","3,521,000","4,025,000","-18,546,000"
		NetIncomeIncludingNoncontrollingInterests,"3,700,029,000","264,821,000","177,807,000","107,419,000","3,149,982,000","742,450,000","680,817,000","-276,483,000","968,913,000","758,008,000","637,087,000","573,007,000","540,289,000","571,310,000","397,887,000","336,059,000","206,320,000","355,807,000","126,444,000","289,468,000","226,586,000","372,797,000","286,237,000","221,871,000","183,567,000","192,016,000","128,964,000","92,820,000","63,927,000","33,227,000","35,134,000","17,295,000","3,521,000","4,025,000","-18,546,000"
			NetIncomeContinuousOperations,"3,700,029,000","264,821,000","177,807,000","107,419,000","3,149,982,000","742,450,000","680,817,000","-276,483,000","968,913,000","758,008,000","637,087,000","573,007,000","540,289,000","571,310,000","397,887,000","336,059,000","206,320,000","355,807,000","126,444,000","289,468,000","226,586,000","372,797,000","286,237,000","221,871,000","183,567,000","192,016,000","128,964,000","92,820,000","63,927,000","33,227,000","35,134,000","17,295,000","3,521,000","4,025,000","-18,546,000"
		MinorityInterests,"-254,794,000","-92,024,000","-67,879,000","-65,342,000","-29,549,000","-53,827,000","-30,127,000","139,596,000","-35,491,000","-17,602,000","-1,120,000","701,000","2,865,000","944,000","2,152,000","7,227,000","2,019,000","3,409,000","29,930,000","1,223,000","376,000",,,,,,,,,,,,,,
	PreferredStockDividends,"27,559,000","7,036,000","6,982,000","6,811,000","6,730,000","4,606,000",,,"489,284,000",,,,,,,,,,,,,,,,,,,,,"363,741,000","18,423,000",,,,"42,883,000"
	OtherunderPreferredStockDividend,"38,346,000","9,790,000","9,715,000","9,476,000","9,365,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,408,888,000","-11,608,000","63,990,000","62,631,000",,
DilutedNIAvailtoComStockholders,"3,379,330,000","155,971,000","93,231,000","25,790,000","3,104,338,000","684,017,000","650,690,000","-136,887,000","444,138,000","740,406,000","635,967,000","573,708,000","543,154,000","572,254,000","400,039,000","343,286,000","208,339,000","359,216,000","156,374,000","290,691,000","226,962,000","372,797,000","286,237,000","221,871,000","183,567,000","192,016,000","128,964,000","92,820,000","63,927,000","963,361,000","28,319,000","-46,695,000","-59,110,000","-18,896,000","-61,429,000"
BasicEPS,,"1.96","1.16","0.32","45","10.64","10.12","-2.14","10.99","11.63","10.6","9.38","9.58","10.11","7.07","6.1","3.72","6.42","2.8","5.23","3.94","6.42","4.94","3.87","3.21","3.4",,"1.66","1.14","29.04","0.532","-1.035","-1.311",,
DilutedEPS,,"1.92","1.16","0.27","44.6","10.54","10.01","-2.14","10.78","11.53","10.51","9.28","9.25","9.74","6.9","5.97","3.65","6.24","2.75","5.1","3.83","6.15","4.77","3.71","3.06","3.21",,"1.58","1.11","0.63","0.532","-1.035","-1.311",,
BasicAverageShares,,"79,917,791","80,033,607","79,682,966","69,097,090","64,307,569","64,301,796","63,839,293","63,694,535","63,686,056","60,008,235","56,832,278","56,675,919","56,613,257","56,560,174","56,063,449","56,063,449","55,976,338","55,918,954","55,629,042","57,532,882","58,081,100","57,967,199","57,387,988","57,157,398","56,449,190",,"55,859,862","55,843,861","39,500,941","53,191,661","45,097,271","45,097,271",,
DilutedAverageShares,,"81,102,544","80,973,447","81,167,679","69,640,885","64,609,000","64,829,757","63,839,293","64,713,421","64,224,006","60,503,529","57,488,989","60,975,038","60,914,063","60,814,662","57,137,915","57,137,915","60,655,008","56,884,168","60,544,579","59,291,664","63,684,904","60,055,585","59,854,610","60,442,973","59,802,052",,"58,578,043","57,793,341","52,473,054","53,191,661","48,635,139","48,635,139",,
TotalOperatingIncomeAsReported,"1,067,955,000","362,191,000","160,288,000","71,925,000","473,551,000","718,604,000","610,905,000","713,772,000","596,409,000","821,538,000","661,362,000","599,374,000","616,957,000","598,072,000","472,874,000","443,862,000","256,676,000","409,779,000","200,286,000","307,719,000","244,225,000","326,291,000","308,884,000","238,628,000","205,001,000","194,921,000","134,055,000","82,569,000","64,488,000","35,223,000","39,531,000","23,886,000","4,256,000","-6,000,000","-23,602,000"
TotalExpenses,"24,665,635,000","7,413,354,000","6,721,926,000","6,223,322,000","4,307,033,000","3,922,320,000","3,489,567,000","3,059,458,000","2,652,522,000","2,802,473,000","2,430,943,000","2,009,617,000","1,687,990,000","1,973,327,000","1,616,931,000","1,536,915,000","1,392,642,000","1,492,824,000","1,272,727,000","1,048,758,000","906,037,000","845,096,000","691,481,000","602,410,000","461,326,000","419,109,000","353,100,000","326,475,000","250,473,000","230,299,000","189,224,000","163,901,000","132,407,000","120,916,000","111,563,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"3,445,235,000","172,797,000","109,928,000","42,077,000","3,120,433,000","688,623,000","650,690,000","-136,887,000","933,422,000","740,406,000","635,967,000","573,708,000","543,154,000","572,254,000","400,039,000","343,286,000","208,339,000","359,216,000","156,374,000","290,691,000","226,962,000","372,797,000","286,237,000","221,871,000","183,567,000","192,016,000","128,964,000","92,820,000","63,927,000","33,227,000","35,134,000","17,295,000","3,521,000","4,025,000","-18,546,000"
NormalizedIncome,"1,047,692,480","117,762,000","107,900,964.425","21,008,000","569,865,926.694","664,970,057.704","624,854,422.657","655,960,500","568,406,067.268","742,795,103.245","636,191,409.057","534,979,257.125","511,684,225.935","571,919,611.049","400,052,618.411","342,834,905.03","208,149,010.065","359,052,858.134","195,746,721.398","287,839,734.198","231,196,166.632","369,000,954.126","285,237,605.763","227,004,009.293","190,908,067.701","185,292,747.236","124,440,665.151","81,176,922.171","61,947,373.893","35,672,886.111","35,574,610.662","18,858,984.24","3,167,000","1,019,000","-23,136,750"
InterestIncome,"733,576,000","225,531,000","203,137,000","156,619,000","148,289,000","123,401,000","141,110,000","128,850,000","92,191,000","74,531,000","47,505,000","27,317,000","31,031,000","26,480,000","17,162,000","9,902,000","13,649,000","26,185,000","30,555,000","33,884,000","47,268,000","48,595,000","49,607,000","43,643,000","23,124,000","19,540,000","16,542,000","13,609,000","10,530,000","5,789,000","4,541,000","3,499,000","2,487,000","2,176,000","1,366,000"
InterestExpense,"266,517,000","124,574,000","123,456,000","12,268,000","6,219,000","139,000","4,910,000","1,548,000","2,019,000","3,744,000","3,651,000","3,459,000","21,268,000","20,758,000","20,357,000","19,576,000","20,394,000","32,016,000","24,983,000","21,941,000","18,185,000","18,610,000","18,615,000","18,003,000","1,379,000",,,,,,,,,,
NetInterestIncome,"467,059,000","100,957,000","79,681,000","144,351,000","142,070,000","123,262,000","136,200,000","127,302,000","90,172,000","70,787,000","43,854,000","23,858,000","9,763,000","5,722,000","-3,195,000","-9,674,000","-6,745,000","-5,831,000","5,572,000","11,943,000","29,083,000","29,985,000","30,992,000","25,640,000","21,745,000","19,540,000","16,542,000","13,609,000","10,530,000","5,789,000","4,541,000","3,499,000","2,487,000","2,176,000","1,366,000"
EBIT,"4,474,628,000","578,403,000","366,573,000","256,636,000","3,273,016,000","868,984,000","780,613,000","-216,508,000","1,109,998,000","895,718,000","708,616,000","672,271,000","646,695,000","673,472,000","490,020,000","430,842,000","270,562,000","436,151,000","193,722,000","345,520,000","284,244,000","415,696,000","359,679,000","276,270,000","219,442,000","193,199,000","134,055,000","82,569,000","64,488,000","36,527,000","39,531,000","23,886,000","4,256,000","-7,982,000","-23,602,000"
EBITDA,"5,658,327,000"
ReconciledCostOfRevenue,"17,148,350,000","5,101,009,000","4,713,175,000","4,173,841,000","3,160,325,000","3,013,063,000","2,674,502,000","2,313,772,000","2,015,797,000","2,196,649,000","1,889,313,000","1,563,445,000","1,376,995,000","1,559,557,000","1,275,002,000","1,208,340,000","1,060,531,000","1,168,239,000","905,489,000","833,281,000","672,735,000","624,494,000","482,918,000","424,753,000","316,984,000","296,811,000","248,553,000","190,942,000","145,693,000","138,939,000","113,056,000","95,184,000","68,954,000","55,996,000","48,354,000"
ReconciledDepreciation,"1,183,699,000",,,,,,,,,,,,,,,,,,,,,,,,,"13,902,000",,,,"10,740,000","9,119,000",,,"4,927,000","3,486,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"3,445,235,000","172,797,000","109,928,000","42,077,000","3,120,433,000","688,623,000","650,690,000","-136,887,000","933,422,000","740,406,000","635,967,000","573,708,000","543,154,000","572,254,000","400,039,000","343,286,000","208,339,000","359,216,000","156,374,000","290,691,000","226,962,000","372,797,000","286,237,000","221,871,000","183,567,000","192,016,000","128,964,000","92,820,000","63,927,000","33,227,000","35,134,000","17,295,000","3,521,000","4,025,000","-18,546,000"
TotalUnusualItemsExcludingGoodwill,"2,755,796,000","73,380,000","3,148,000","28,092,000","2,651,176,000","26,979,000","28,598,000","-1,057,130,000","421,398,000","-2,878,000","-251,000","45,580,000","36,696,000","385,000","-16,000","552,000","237,000","187,000","-54,068,000","3,213,000","-5,084,000","4,096,000","1,188,000","-6,001,000","-8,683,000","7,806,000","5,500,000","13,833,000","2,416,000","-3,119,000","-552,000","-2,258,000","472,000","4,008,000","6,121,000"
TotalUnusualItems,"2,755,796,000","73,380,000","3,148,000","28,092,000","2,651,176,000","26,979,000","28,598,000","-1,057,130,000","421,398,000","-2,878,000","-251,000","45,580,000","36,696,000","385,000","-16,000","552,000","237,000","187,000","-54,068,000","3,213,000","-5,084,000","4,096,000","1,188,000","-6,001,000","-8,683,000","7,806,000","5,500,000","13,833,000","2,416,000","-3,119,000","-552,000","-2,258,000","472,000","4,008,000","6,121,000"
NormalizedEBITDA,"2,902,531,000","505,023,000","363,425,000","228,544,000","621,840,000","842,005,000","752,015,000","840,622,000","688,600,000","898,596,000","708,867,000","626,691,000","609,999,000","673,087,000","490,036,000","430,290,000","270,325,000","435,964,000","247,790,000","342,307,000","289,328,000","411,600,000","358,491,000","282,271,000","228,125,000","199,295,000","128,555,000","68,736,000","62,072,000","50,386,000","49,202,000","26,144,000","3,784,000","-7,063,000","-26,237,000"
TaxRateForCalcs,"0.13","0.25","0.356","0.25","0.038","0.123","0.097","0.25","0.134","0.17","0.106","0.15","0.142","0.131","0.149","0.183","0.198","0.128","0.272","0.113","0.167","0.073","0.159","0.145","0.155","0.139","0.178","0.158","0.181","0.216","0.202","0.307","0.25","0.25","0.25"
TaxEffectOfUnusualItems,"358,253,480","18,345,000","1,120,964.425","7,023,000","100,608,926.694","3,326,057.704","2,762,422.657","-264,282,500","56,382,067.268","-488,896.755","-26,590.943","6,851,257.125","5,226,225.935","50,611.049","-2,381.589","100,905.03","47,010.065","23,858.134","-14,695,278.602","361,734.198","-849,833.368","299,954.126","188,605.763","-867,990.707","-1,341,932.299","1,082,747.236","976,665.151","2,189,922.171","436,373.893","-673,113.889","-111,389.338","-694,015.76","118,000","1,002,000","1,530,250"
