name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
		MinorityInterests,"-5,183,000","-1,561,000","-757,000","612,000","-3,477,000","-13,324,000","-2,428,000","-1,877,000","-13,683,000","-4,481,000","-17,638,000","-14,048,000","-9,243,000","-9,233,000","-11,582,000","-6,811,000","-13,824,000","-11,308,000","-9,855,000","-3,707,000","-15,672,000","-11,486,000","-14,996,000","-3,982,000","-2,350,000","-11,456,000","-3,117,000",,"4,263,000","-9,592,000","-7,505,000","999,000","2,664,000","-3,847,000","-2,794,000","6,394,000","-126,000","108,000","-2,882,000","1,518,000","33,000","-1,123,000","339,000","2,825,000","-3,947,000",,"446,000","3,529,000","2,618,000","2,050,000","-163,000","-1,622,000","24,000","4,157,000","-1,342,000",,,"2,987,000","-755,000","314,000","-792,000",,,"-764,000","-210,000","-1,651,000","1,131,000",,"-185,000",,,,"437,000",,,,,,,"-3,000",,,,,,,,,
DilutedNIAvailtoComStockholders,"190,430,000","227,056,000","86,265,000","-62,817,000","-60,074,000","148,658,000","52,942,000","-113,554,000","93,889,000","67,164,000","160,621,000","-138,038,000","65,557,000","54,345,000","4,742,000","-92,075,000","102,208,000","-16,256,000","-113,344,000","-49,727,000","-39,947,000","-51,913,000","-107,829,000","-58,910,000","-41,333,000","-46,122,000","52,093,000","-329,830,000","42,745,000","-36,124,000","-78,712,000","49,725,000","76,067,000","112,500,000","94,513,000","15,949,000","97,235,000","164,559,000","106,214,000","60,630,000","88,299,000","109,787,000","52,096,000","4,231,000","65,014,000","117,103,000","80,373,000","47,174,000","91,090,000","100,820,000","78,785,000","42,633,000","86,089,000","93,648,000","51,529,000","48,062,000","48,062,000","49,879,000","23,817,000","26,557,000","46,348,000","41,989,000","41,990,000","31,452,000","48,122,000","35,153,000","22,661,000","4,130,000","21,611,000","4,581,000","4,581,000","4,581,000","17,065,000","-4,752,000","-4,876,000","-3,000,000","23,045,000","19,386,000","6,000,000","-2,076,000","25,357,000","18,582,000","3,500,000","-6,200,000","31,800,000","11,100,000","2,100,000","-3,900,000","21,800,000"
BasicEPS,,"0.374","0.142","-0.104","-0.099",,"0.087","-0.187","0.155",,"0.265","-0.228","0.108",,"0.009","-0.169","0.187","-0.029","-0.208","-0.091","-0.073","0.18","-0.198","-0.108","-0.075","-0.084","0.107",,"0.089",,"-0.164","0.139","0.221",,"0.278","0.05","0.287",,"0.311","0.178","0.258",,"0.149","0.01","0.188",,"0.238","0.139","0.268",,"0.228","0.129","0.268",,"0.161","0.149","0.149",,"0.073","0.083","0.145",,"0.126","0.097","0.149",,"0.071","0.012","0.067",,"0.018","0.018","0.054",,"-0.016","-0.008","0.071",,"0.018","-0.006","0.079",,"0.01","-0.02","0.099",,"0.006","-0.012","0.067"
DilutedEPS,,"0.374","0.142","-0.104","-0.099",,"0.087","-0.187","0.155",,"0.265","-0.228","0.108",,"0.009","-0.169","0.187","-0.029","-0.208","-0.091","-0.073","0.18","-0.198","-0.108","-0.075","-0.084","0.107",,"0.089",,"-0.164","0.139","0.221",,"0.278","0.05","0.287",,"0.31","0.178","0.258",,"0.149","0.01","0.188",,"0.238","0.139","0.268",,"0.228","0.129","0.268",,"0.161","0.149","0.149",,"0.073","0.083","0.145",,"0.126","0.097","0.149",,"0.071","0.012","0.067",,"0.018","0.018","0.054",,"-0.016","-0.008","0.071",,"0.018","-0.006","0.079",,"0.01","-0.02","0.099",,"0.006","-0.012","0.067"
BasicAverageShares,,"606,407,693","606,407,693","606,407,693","606,407,693",,"606,407,693","606,407,693","606,407,693",,"606,407,693","606,407,693","606,407,693",,"545,558,101","545,547,819","545,547,819","551,847,819","545,547,819","545,547,819","545,547,819","545,558,101","545,547,819","545,547,819","551,847,819","551,847,819","487,780,355",,"487,783,035",,"480,281,207","356,020,326","343,739,908",,"342,379,650","342,355,436","342,331,525",,"341,807,299","341,807,299","341,807,299",,"341,807,299","341,807,299","341,807,299",,"341,807,299","341,807,299","341,807,299",,"341,807,299","341,807,299","321,748,464",,"321,748,464","322,097,240","322,097,240",,"321,748,464","321,748,464","321,748,464",,"333,573,651","321,748,464","321,748,464",,"321,748,464","321,748,464","321,748,464",,"256,765,915","256,765,915","321,748,464",,"307,463,311","378,338,775","322,919,150",,"336,301,133","321,748,464","319,784,544",,"353,116,190","312,760,054","320,831,281",,"353,116,190","327,893,605","323,442,560"
DilutedAverageShares,,"606,407,693","606,407,693","606,407,693","606,407,693",,"606,407,693","606,407,693","606,407,693",,"606,407,693","606,407,693","606,407,693",,"545,558,101","545,547,819","545,547,819","551,847,819","545,547,819","545,547,819","545,547,819","545,558,101","545,547,819","545,547,819","551,847,819","551,847,819","487,780,355",,"487,783,035",,"480,281,207","356,020,326","343,739,908",,"342,379,650","342,355,436","342,331,525",,"342,716,091","341,807,299","341,807,299",,"341,807,299","341,807,299","341,807,299",,"341,807,299","341,807,299","341,807,299",,"341,807,299","341,807,299","321,748,464",,"321,748,464","322,097,240","322,097,240",,"321,748,464","321,748,464","321,748,464",,"333,573,651","321,748,464","321,748,464",,"321,748,464","321,748,464","321,748,464",,"256,765,915","256,765,915","321,748,464",,"307,463,311","378,338,775","322,919,150",,"336,301,133","321,748,464","319,784,544",,"353,116,190","312,760,054","320,831,281",,"353,116,190","327,893,605","323,442,560"
TotalOperatingIncomeAsReported,"753,127,000","354,951,000","273,931,000","46,106,000","78,139,000","308,933,000","186,995,000","37,611,000","225,080,000","282,198,000","225,673,000","33,141,000","165,767,000","124,574,000","161,536,000","-15,457,000","222,646,000","82,346,000","131,034,000","2,042,000","233,118,000","295,061,000","118,373,000","1,967,000","112,622,000","234,859,000",,"39,360,000","114,201,000",,,"23,167,000","113,157,000","261,486,000","114,968,000","55,756,000","153,289,000",,"129,253,000","112,622,000","142,906,000","55,400,000","92,394,000","34,922,000","118,059,000","232,339,000","135,826,000","43,801,000",,,,,,,,,,,,,,,,,,,,,,,,,"17,653,000",,,,,,,,,,,,,,,,
RentExpenseSupplemental,"1,275,900,000","339,215,000",,,,,"431,358,000",,,,,,,,,,,"409,754,000",,,,"462,489,000","461,862,000",,"451,939,000","464,400,000",,,"465,564,000",,,"240,389,000",,,"208,772,000","213,031,000","203,448,000",,,"159,222,000","154,690,000",,"146,090,000",,"118,335,000",,"120,301,000","112,311,000","141,139,000",,"127,888,000","125,809,000","124,609,000","132,454,000","123,082,000",,,"114,169,000","109,860,000","111,675,000","114,043,000",,,"97,506,000","99,585,000","109,654,000","94,475,000",,"100,505,000",,,,,,,,,,,,,,,,,,,,
TotalExpenses,"9,419,671,000","2,437,053,000","2,343,005,000","2,242,830,000","2,375,507,000","2,361,832,000","2,212,931,000","2,235,345,000","2,388,755,000","2,253,411,000","2,306,933,000","2,136,019,000","2,210,765,000","2,249,902,000","2,218,870,000","1,999,250,000","2,027,019,000","2,242,464,000","2,303,995,000","2,321,514,000","2,470,079,000","2,463,081,000","3,022,927,000","2,976,843,000","3,064,813,000","3,112,459,000","3,057,339,000","3,059,551,000","3,294,766,000","3,349,269,000","3,194,921,000","1,561,190,000","1,257,579,000","1,562,353,000","1,183,546,000","1,275,785,000","1,211,585,000","1,067,302,000","872,060,000","602,556,000","582,612,000","1,391,976,000","532,918,000","750,187,000","764,115,000","947,008,000","1,068,805,000","1,028,612,000","1,080,084,000","530,787,000","901,565,000","1,061,494,000","839,376,000","3,067,401,000","818,689,000",,,"2,703,199,000","722,823,000","676,624,000","675,668,000",,,"543,145,000","548,811,000","1,796,465,000","492,686,000",,"510,022,000",,,,"328,960,000",,,,,,,"314,717,000",,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"190,430,000","227,056,000","86,265,000","-62,817,000","-60,074,000","148,658,000","52,942,000","-113,554,000","93,889,000","67,164,000","160,621,000","-138,038,000","65,557,000","54,345,000","4,742,000","-92,075,000","102,208,000","-16,256,000","-113,344,000","-49,727,000","-39,947,000","-51,913,000","-107,829,000","-58,910,000","-41,333,000","-46,122,000","52,093,000","-329,830,000","42,745,000","-36,124,000","-78,712,000","49,725,000","76,067,000","112,500,000","94,513,000","15,949,000","97,235,000","164,559,000","106,214,000","60,630,000","88,299,000","109,787,000","52,096,000","4,231,000","65,014,000","117,103,000","80,373,000","47,174,000","91,090,000","100,820,000","78,785,000","42,633,000","86,089,000","93,648,000","51,529,000","48,062,000","48,062,000","49,879,000","23,817,000","26,557,000","46,348,000","41,989,000","41,990,000","31,452,000","48,122,000","35,153,000","22,661,000","4,130,000","21,611,000","4,581,000","4,581,000","4,581,000","17,065,000","-4,752,000","-4,876,000","-3,000,000","23,045,000","19,386,000","6,000,000","-2,076,000","25,357,000","18,582,000","3,500,000","-6,200,000","31,800,000","11,100,000","2,100,000","-3,900,000","21,800,000"
NormalizedIncome,"214,206,830","220,294,010","140,860,240","-85,476,282.472","-66,606,770","157,306,252.621","102,907,540","-39,605,450.184","93,323,583.804","117,082,725","109,315,764.777","-103,841,010","39,204,115","62,828,880","12,793,440","-149,462,600","50,605,520","28,028,275","73,844,075","-77,108,977.449","118,600,175","-51,913,000","-107,829,000","-96,637,200","-41,333,000","50,903,600","62,252,200","-329,830,000","42,745,000","-29,908,319.182","-87,027,445","10,701,300.369","182,205,102.087","4,540,974.613","199,120,902.703","24,946,801.888","101,698,510.707","255,920,479.576","180,674,406.551","62,782,717.155","90,039,323.085","406,404,066.376","51,963,134.497","2,614,324.806","65,669,089.556","181,271,430.818","100,942,769.258","24,876,041.653","85,851,216.44","97,198,594.367","74,806,870.74","35,830,760.13","89,765,094.34","100,533,747.142","48,608,502.369","48,062,000","48,062,000","43,135,242.301","3,475,416.979","8,466,470.941","42,837,316.903","41,989,000","41,990,000","22,169,119.151","45,825,097.027","28,274,743.244","19,970,818.155","4,130,000","14,534,941.143","4,581,000","4,581,000","4,581,000","40,643,740.775","-4,752,000","-4,876,000","-3,000,000","23,045,000","19,386,000","6,000,000","1,398,000","25,357,000","18,582,000","3,500,000","-6,200,000","31,800,000","11,100,000","2,100,000","-3,900,000","21,800,000"
InterestIncome,"26,283,000","10,020,000","4,063,000","6,309,000","5,891,000","19,026,000","9,300,000","12,740,000","12,187,000","12,039,000","24,432,000","19,300,000","22,924,000","21,802,000","21,729,000","20,554,000","10,864,000","10,490,000","32,706,000","13,394,000","18,490,000","21,904,000","23,347,000","25,708,000","19,541,000","21,077,000","12,003,000",,"29,827,000","15,862,000","23,889,000","34,227,000","3,511,000","4,766,000","1,063,000","3,017,000","5,607,000","4,556,000","5,284,000","1,796,000","3,310,000",,"6,274,000","5,113,000","2,466,000","1,894,000","9,044,000","3,491,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"569,444,000","153,809,000","143,564,000","141,799,000","134,306,000","84,991,000","86,592,000","89,698,000","84,707,000","87,856,000","102,891,000","100,565,000","93,761,000","105,784,000","93,995,000","91,502,000","93,697,000","83,069,000","101,294,000","96,843,000","93,160,000","72,192,000","85,930,000","86,898,000","131,384,000","114,372,000","117,108,000",,"110,175,000","102,309,000","88,046,000","43,779,000","36,700,000","34,467,000","34,398,000","34,300,000","35,913,000","38,734,000","38,045,000","40,737,000","37,763,000","37,727,000","37,278,000","40,363,000","37,741,000","14,880,000","25,064,000","21,588,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-563,651,000","-153,856,000","-141,750,000","-135,490,000","-132,555,000","-68,464,000","-82,010,000","-78,512,000","-74,030,000","-78,194,000","-80,288,000","-83,245,000","-72,864,000","-83,971,000","-82,202,000","-83,029,000","-92,185,000","-89,375,000","-75,203,000","-96,856,000","-76,843,000","-77,782,000","-62,583,000","-87,326,000","-111,843,000","-101,227,000","-101,791,000",,"-80,348,000","-93,008,000","-81,360,000","-9,552,000","-33,189,000","-29,701,000","-33,335,000","-31,283,000","-30,306,000","-34,178,000","-32,761,000","-38,941,000","-34,453,000","-51,580,000","-31,004,000","-35,250,000","-35,275,000","-12,986,000","-16,020,000","-18,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"711,360,000","351,657,000","198,384,000","74,603,000","90,750,000","311,924,000","121,522,000","-29,431,000","239,002,000","225,402,000","307,246,000","4,594,000","222,049,000","135,226,000","162,760,000","68,810,000","292,056,000","18,895,000","-84,399,000","37,423,000","45,332,000","299,384,000","-11,009,000","48,402,000","104,860,000","105,381,000","224,396,000","-27,969,000","181,530,000","71,029,000","89,666,000","112,155,000","124,586,000","171,662,000","149,366,000","46,904,000","153,505,000","234,065,000","167,298,000","111,829,000","144,119,000","169,506,000","98,826,000","42,552,000","119,746,000","156,390,000","120,348,000","74,141,000","-2,193,000","546,257,000","-23,598,000","-291,935,000","-8,071,000","-2,213,892,000","-56,362,000","709,062,000","709,062,000","-1,996,882,000","-100,835,000","-106,268,000","-67,976,000","-3,406,132,000","569,142,000","-80,384,000","-56,911,000","-1,318,527,000","-89,149,000","361,480,000","-114,177,000","-2,681,104,000","368,607,000","368,607,000","17,653,000","-1,784,272,000","346,230,000","340,000,000","393,239,000","-1,836,625,000","346,000,000","12,308,000","371,122,000","-1,520,146,000","304,100,000","273,200,000","305,700,000","-735,400,000","255,100,000","237,300,000","274,500,000"
EBITDA,"711,360,000"
ReconciledCostOfRevenue,"7,951,300,000","2,066,403,000","1,936,536,000","1,926,806,000","2,021,555,000","2,079,003,000","1,944,317,000","1,919,940,000","2,019,583,000","1,981,847,000","1,859,357,000","1,742,880,000","1,857,765,000","1,812,122,000","1,824,809,000","1,668,632,000","1,661,474,000","1,767,961,000","1,905,681,000","1,925,782,000","2,037,285,000","1,636,479,000","2,658,508,000","2,415,369,000","2,689,168,000","2,482,533,000","2,433,849,000",,"2,902,074,000","2,711,098,000","2,587,466,000","860,572,000","1,119,399,000","1,060,669,000","1,044,289,000","507,232,000","470,295,000","841,285,000","766,176,000","173,606,000","172,495,000","2,087,192,000","152,238,000","563,735,000","415,273,000","1,099,643,000","643,516,000","596,282,000","765,264,000",,"620,974,000","599,336,000","570,896,000","573,896,000","564,960,000",,,"534,054,000","499,445,000","467,298,000","463,053,000",,,"363,491,000","364,262,000","379,755,000","323,259,000",,"337,773,000",,,,"225,158,000",,,,,,,"254,069,000",,,,,,,,,
ReconciledDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,093,000",,,"98,728,000","100,417,000","97,361,000",,,"83,404,000","82,827,000",,"78,807,000","72,222,000","74,550,000","52,490,000","44,059,000","42,868,000","43,790,000","35,247,000","39,630,000","35,179,000","36,734,000","32,638,000","32,365,000",,,"21,480,000","20,737,000","19,355,000","18,884,000",,,"18,763,000","19,416,000","17,998,000","17,652,000",,"18,199,000",,,,"15,760,000",,,,,,,"10,862,000",,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"190,430,000","227,056,000","86,265,000","-62,817,000","-60,074,000","148,658,000","52,942,000","-113,554,000","93,889,000","67,164,000","160,621,000","-138,038,000","65,557,000","54,345,000","4,742,000","-92,075,000","102,208,000","-16,256,000","-113,344,000","-49,727,000","-39,947,000","-51,913,000","-107,829,000","-58,910,000","-41,333,000","-46,122,000","52,093,000","-329,830,000","42,745,000","-36,124,000","-78,712,000","49,725,000","76,067,000","112,500,000","94,513,000","15,949,000","97,235,000","164,559,000","106,214,000","60,630,000","88,299,000","109,787,000","52,096,000","4,231,000","65,014,000","117,103,000","80,373,000","47,174,000","91,090,000","100,820,000","78,785,000","42,633,000","86,089,000","93,648,000","51,529,000","48,062,000","48,062,000","49,879,000","23,817,000","26,557,000","46,348,000","41,989,000","41,990,000","31,452,000","48,122,000","35,153,000","22,661,000","4,130,000","21,611,000","4,581,000","4,581,000","4,581,000","17,065,000","-4,752,000","-4,876,000","-3,000,000","23,045,000","19,386,000","6,000,000","-2,076,000","25,357,000","18,582,000","3,500,000","-6,200,000","31,800,000","11,100,000","2,100,000","-3,900,000","21,800,000"
TotalUnusualItemsExcludingGoodwill,"-32,571,000","9,263,000","-74,788,000","24,005,000","8,949,000","-12,116,000","-67,521,000","-78,883,000","811,000","-67,005,000","58,816,000","-45,902,000","35,373,000","-11,163,000","-10,594,000","75,510,000","67,898,000","-57,141,000","-241,533,000","35,355,000","-204,577,000",,,"47,159,000",,"-121,282,000","-12,699,000",,,"-7,328,000","10,203,000","54,761,000","-127,080,000","127,304,000","-123,594,000","-11,869,000","-5,391,000","-108,517,000","-88,218,000","-2,589,000","-2,097,000","-352,429,000","158,000","2,517,000","-779,000","-76,655,000","-24,522,000","26,849,000","6,238,000","4,313,000","4,763,000","7,974,000","-4,429,000","-8,238,000","3,457,000",,,"7,938,000","24,366,000","21,707,000","4,223,000",,,"11,397,000","2,806,000","8,443,000","3,272,000",,"8,595,000",,,,"-28,271,000",,,,,,,"-5,790,000",,,,,,,,,
TotalUnusualItems,"-32,571,000","9,263,000","-74,788,000","24,005,000","8,949,000","-12,116,000","-67,521,000","-78,883,000","811,000","-67,005,000","58,816,000","-45,902,000","35,373,000","-11,163,000","-10,594,000","75,510,000","67,898,000","-57,141,000","-241,533,000","35,355,000","-204,577,000",,,"47,159,000",,"-121,282,000","-12,699,000",,,"-7,328,000","10,203,000","54,761,000","-127,080,000","127,304,000","-123,594,000","-11,869,000","-5,391,000","-108,517,000","-88,218,000","-2,589,000","-2,097,000","-352,429,000","158,000","2,517,000","-779,000","-76,655,000","-24,522,000","26,849,000","6,238,000","4,313,000","4,763,000","7,974,000","-4,429,000","-8,238,000","3,457,000",,,"7,938,000","24,366,000","21,707,000","4,223,000",,,"11,397,000","2,806,000","8,443,000","3,272,000",,"8,595,000",,,,"-28,271,000",,,,,,,"-5,790,000",,,,,,,,,
NormalizedEBITDA,"743,931,000","342,394,000","273,172,000","50,598,000","81,801,000","324,040,000","189,043,000","49,452,000","238,191,000","292,407,000","248,430,000","50,496,000","186,676,000","146,389,000","173,354,000","-6,700,000","224,158,000","76,036,000","157,134,000","2,068,000","249,909,000","299,384,000","-11,009,000","1,243,000","104,860,000","226,663,000","237,095,000","-27,969,000","181,530,000","78,357,000","79,463,000","174,487,000","251,666,000","44,358,000","272,960,000","159,190,000","256,257,000","342,582,000","255,516,000","197,822,000","229,043,000","521,935,000","177,475,000","112,257,000","195,075,000","285,535,000","188,929,000","90,160,000","35,359,000","584,253,000","11,269,000","-264,729,000","33,092,000","-2,173,016,000","-27,454,000","709,062,000","709,062,000","-1,983,340,000","-104,464,000","-108,620,000","-53,315,000","-3,406,132,000","569,142,000","-73,018,000","-40,301,000","-1,308,972,000","-74,769,000","361,480,000","-104,573,000","-2,681,104,000","368,607,000","368,607,000","61,684,000","-1,784,272,000","346,230,000","340,000,000","393,239,000","-1,836,625,000","346,000,000","28,960,000","371,122,000","-1,520,146,000","304,100,000","273,200,000","305,700,000","-735,400,000","255,100,000","237,300,000","274,500,000"
TaxRateForCalcs,"0.27","0.27","0.27","0.056","0.27","0.286","0.26","0.063","0.303","0.255","0.128","0.255","0.255","0.24","0.24","0.24","0.24","0.225","0.225","0.226","0.225","0.2","0.042","0.2","0.2","0.2","0.2","0.284","0.2","0.152","0.185","0.287","0.165","0.152","0.154","0.242","0.172","0.158","0.156","0.169","0.17","0.158","0.159","0.358","0.159","0.163","0.161","0.17","0.16","0.16","0.165","0.147","0.17","0.164","0.155","0.4","0.4","0.15","0.165","0.167","0.169","0.4","0.4","0.185","0.181","0.185","0.178","0.4","0.177","0.4","0.4","0.4","0.166","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-8,794,170","2,501,010","-20,192,760","1,345,717.528","2,416,230","-3,467,747.379","-17,555,460","-4,934,450.184","245,583.804","-17,086,275","7,510,764.777","-11,705,010","9,020,115","-2,679,120","-2,542,560","18,122,400","16,295,520","-12,856,725","-54,344,925","7,973,022.551","-46,029,825","0","0","9,431,800","0","-24,256,400","-2,539,800","0","0","-1,112,319.182","1,887,555","15,737,300.369","-20,941,897.913","19,344,974.613","-18,986,097.297","-2,871,198.112","-927,489.293","-17,155,520.424","-13,757,593.449","-436,282.845","-356,676.915","-55,811,933.624","25,134.497","900,324.806","-123,910.444","-12,486,569.182","-3,952,230.742","4,551,041.653","999,216.44","691,594.367","784,870.74","1,171,760.13","-752,905.66","-1,352,252.858","536,502.369","0","0","1,194,242.301","4,024,416.979","3,616,470.941","712,316.903","0","0","2,114,119.151","509,097.027","1,564,743.244","581,818.155","0","1,518,941.143","0","0","0","-4,692,259.225","0","0","0","0","0","0","-2,316,000","0","0","0","0","0","0","0","0","0"
