name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,12/31/2006,06/30/2006,12/31/2005,06/30/2005,12/31/2004,12/31/2003,03/31/2003,12/31/2002,03/31/2002,12/31/2001,06/30/2001,12/31/2000,12/31/1999,06/30/1999,12/31/1998,06/30/1998
				OtherCurrentBorrowings,"8,389,137,000,000","8,199,848,000,000","8,785,637,000,000","9,200,272,000,000","9,995,255,000,000","11,523,898,000,000","11,369,077,000,000","10,905,333,000,000","11,056,637,000,000","10,920,497,000,000","11,101,083,000,000","9,796,602,000,000","9,940,771,000,000","9,478,489,000,000","11,123,612,000,000","11,700,982,000,000","12,241,141,000,000","13,586,248,000,000","13,635,353,000,000","13,316,708,000,000","12,089,811,000,000","11,905,899,000,000","11,333,574,000,000","11,915,413,000,000","10,613,435,000,000","10,760,238,000,000","11,951,091,000,000","12,014,840,000,000","10,385,663,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"149,176,000,000","139,989,000,000","136,896,000,000","114,276,000,000","10,152,000,000","8,989,000,000","13,811,000,000","14,331,000,000","17,763,000,000","21,542,000,000","21,634,000,000","21,740,000,000","24,523,000,000","20,104,000,000","28,398,000,000","26,314,000,000","26,876,000,000","20,441,000,000","25,063,000,000","16,664,000,000","21,888,000,000","18,682,000,000","18,605,000,000","18,652,000,000","14,218,000,000","27,282,000,000","12,707,000,000","14,258,000,000","16,044,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"807,964,000,000","822,738,000,000","819,018,000,000","834,788,000,000","1,180,715,000,000","828,518,000,000","739,229,000,000","675,258,000,000","1,190,229,000,000","653,857,000,000","744,864,000,000","809,021,000,000","873,238,000,000","820,120,000,000","913,560,000,000","956,663,000,000","1,059,069,000,000","969,079,000,000","784,556,000,000","734,164,000,000","1,332,521,000,000","908,633,000,000","1,181,900,000,000","1,204,566,000,000","1,206,040,000,000","1,556,964,000,000","1,548,920,000,000","1,553,188,000,000","1,337,003,000,000","42,997,000,000",,,,,,,"1,001,623,000,000",,,,"71,000,000","0","0","0","597,514,000,000","132,012,000,000","180,493,000,000","138,808,000,000","121,059,925,350.28","73,961,678,121.87","60,778,727,680","638,553,013.11","103,000,000,000",,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,895,000,000",,,,"71,000,000","0","0","0","0","132,012,000,000","180,493,000,000","138,808,000,000","121,059,925,350.28","73,961,678,121.87","60,778,727,680","638,553,013.11","103,000,000,000",,,,,,,,,,,,
			CurrentDeferredRevenue,"807,964,000,000","822,738,000,000","819,018,000,000","834,788,000,000","1,180,715,000,000","828,518,000,000","739,229,000,000","675,258,000,000","1,190,229,000,000","653,857,000,000","744,864,000,000","809,021,000,000","873,238,000,000","820,120,000,000","913,560,000,000","956,663,000,000","1,059,069,000,000","969,079,000,000","784,556,000,000","734,164,000,000","1,332,521,000,000","908,633,000,000","1,181,900,000,000","1,204,566,000,000","1,206,040,000,000","1,556,964,000,000","1,548,920,000,000","1,553,188,000,000","1,337,003,000,000","42,997,000,000",,,,,,,"997,728,000,000",,,,,,,,"597,514,000,000",,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"102,076,000,000","135,871,000,000","124,466,000,000","132,470,000,000","112,347,000,000","118,847,000,000","266,749,000,000","180,065,000,000","175,594,000,000","137,524,000,000","127,851,000,000","137,024,000,000","172,055,000,000","124,000,000,000","176,000,000,000","207,173,000,000","267,448,000,000","497,452,000,000","394,102,000,000","376,485,000,000","938,640,000,000","474,576,000,000","421,155,000,000","390,896,000,000","403,936,000,000","346,724,000,000","506,277,000,000","404,445,000,000","376,215,000,000","3,883,163,000,000","4,418,140,000,000","4,807,392,000,000","3,837,428,000,000","4,102,920,000,000","4,226,409,000,000","3,745,530,000,000","540,604,000,000","122,358,000,000","132,491,000,000","72,778,000,000","1,146,720,000,000","121,985,000,000","88,976,000,000","75,648,000,000","415,703,000,000","121,607,000,000","96,006,000,000","81,990,000,000","2,029,488,768,347.46","1,279,644,278,913.33","1,132,953,470,660","1,905,268,312,834.98","1,744,000,000,000","1,754,000,000,000","1,016,250,000,000","686,250,000,000","1,142,268,089,765.84","629,900,531,952.75","543,139,291,738.05","591,280,155,086.22","854,975,977,635","1,180,860,700,841","969,450,233,653.05","1,109,165,685,907","916,333,723,774"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"15,056,442,000,000","14,728,939,000,000","13,432,681,000,000","13,550,051,000,000","12,673,800,000,000","13,104,106,000,000","12,327,399,000,000","12,943,907,000,000","12,968,566,000,000","13,984,527,000,000","13,653,598,000,000","14,085,834,000,000","15,428,036,000,000","14,904,805,000,000","15,337,511,000,000","14,758,537,000,000","15,381,243,000,000","16,137,490,000,000","16,801,455,000,000","17,498,765,000,000","18,211,129,000,000","18,545,493,000,000","18,221,678,000,000","18,769,543,000,000","18,392,218,000,000","17,585,096,000,000","18,127,916,000,000","17,186,594,000,000","17,061,432,000,000","16,796,312,000,000","17,721,705,000,000","18,314,356,000,000","18,073,560,000,000","16,666,014,000,000","14,585,518,000,000","13,942,997,000,000","13,651,285,000,000","6,775,203,000,000","6,038,015,000,000","6,157,801,000,000","9,372,616,000,000","6,401,631,000,000","6,390,528,000,000","6,427,297,000,000","7,607,685,000,000","4,045,576,000,000","3,132,810,000,000","3,077,446,000,000","4,534,972,856,056.09","3,495,873,315,028.38","3,421,652,434,860","1,740,198,861,394.33","2,155,000,000,000","2,655,000,000,000","3,511,250,000,000","2,931,250,000,000","3,536,749,702,237.6","5,336,286,484,422","5,437,947,450,905.1","5,623,702,977,852.5","5,230,054,348,492.5","5,946,998,860,896","6,963,238,441,523.58","6,894,829,602,775","5,428,672,142,974"
		LongTermProvisions,"458,154,000,000","502,744,000,000","472,351,000,000","461,658,000,000","431,036,000,000","491,130,000,000","475,375,000,000","504,627,000,000","477,172,000,000","390,928,000,000","375,217,000,000","353,001,000,000","337,739,000,000","315,221,000,000","254,542,000,000","219,163,000,000","221,692,000,000","213,177,000,000","220,272,000,000","217,670,000,000","223,239,000,000","200,251,000,000","195,720,000,000","121,302,000,000","146,272,000,000","91,108,000,000","90,607,000,000","100,865,000,000","100,098,000,000","91,021,000,000","107,938,000,000","99,690,000,000","109,343,000,000","104,620,000,000","124,644,000,000","130,631,000,000",,,,,"40,718,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"12,419,695,000,000","12,055,044,000,000","10,801,112,000,000","11,030,794,000,000","10,004,253,000,000","10,367,067,000,000","9,671,751,000,000","10,070,887,000,000","9,864,396,000,000","11,391,262,000,000","11,141,904,000,000","11,594,697,000,000","12,600,077,000,000","12,281,419,000,000","12,844,917,000,000","12,320,114,000,000","12,863,608,000,000","13,635,221,000,000","13,955,706,000,000","14,574,461,000,000","15,257,588,000,000","15,708,943,000,000","15,537,898,000,000","16,126,272,000,000","15,572,216,000,000","14,747,416,000,000","15,389,148,000,000","14,418,515,000,000","14,445,046,000,000","14,575,514,000,000","15,484,137,000,000","16,066,336,000,000","16,020,590,000,000","14,747,296,000,000","12,603,860,000,000","12,005,271,000,000","10,608,584,000,000","5,918,939,000,000","5,307,963,000,000","5,359,428,000,000","8,229,781,000,000","5,784,206,000,000","5,904,276,000,000","6,108,670,000,000","6,895,862,000,000","3,339,275,000,000","2,347,650,000,000","2,341,599,000,000","3,308,357,684,916.34","2,599,705,483,100.88","2,680,911,691,260","1,119,285,500,533.81","1,599,000,000,000","1,981,000,000,000","3,096,250,000,000","2,688,750,000,000","3,193,851,718,961.54","4,223,941,654,277.4","4,237,264,136,531.1","4,461,315,170,903.64","4,150,300,874,580","3,728,425,816,926","4,702,932,880,904.94","4,795,064,623,278","3,671,092,826,933"
			LongTermDebt,"11,893,401,000,000","11,496,807,000,000","10,241,226,000,000","10,438,232,000,000","9,919,651,000,000","10,283,181,000,000","9,599,290,000,000","9,997,327,000,000","9,789,141,000,000","11,311,914,000,000","11,055,386,000,000","11,506,074,000,000","12,510,191,000,000","12,184,842,000,000","12,756,754,000,000","12,226,540,000,000","12,849,199,000,000","13,613,001,000,000","13,937,659,000,000","14,546,836,000,000","15,232,773,000,000","15,680,970,000,000","15,510,561,000,000","16,094,594,000,000","15,532,959,000,000","14,717,204,000,000","15,356,793,000,000","14,384,683,000,000","14,412,085,000,000","14,575,514,000,000","15,484,137,000,000","16,066,336,000,000","16,020,590,000,000","14,747,296,000,000","12,603,860,000,000","12,005,271,000,000","10,608,584,000,000","5,918,939,000,000","5,307,963,000,000","5,359,428,000,000","8,229,781,000,000","5,784,206,000,000","5,904,276,000,000","6,108,670,000,000","6,895,862,000,000","3,339,275,000,000","2,347,650,000,000","2,341,599,000,000","3,308,357,684,916.34","2,599,705,483,100.88","2,680,911,691,260","1,119,285,500,533.81","1,599,000,000,000","1,981,000,000,000","3,096,250,000,000","2,688,750,000,000","3,193,851,718,961.54","4,223,941,654,277.4","4,237,264,136,531.1","4,461,315,170,903.64","4,150,300,874,580","3,728,425,816,926","4,702,932,880,904.94","4,795,064,623,278","3,671,092,826,933"
			LongTermCapitalLeaseObligation,"526,294,000,000","558,237,000,000","559,886,000,000","592,562,000,000","84,602,000,000","83,886,000,000","72,461,000,000","73,560,000,000","75,255,000,000","79,348,000,000","86,518,000,000","88,623,000,000","89,886,000,000","96,577,000,000","88,163,000,000","93,574,000,000","14,409,000,000","22,220,000,000","18,047,000,000","27,625,000,000","24,815,000,000","27,973,000,000","27,337,000,000","31,678,000,000","39,257,000,000","30,212,000,000","32,355,000,000","33,832,000,000","32,961,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,834,837,000,000","1,699,700,000,000","1,755,835,000,000","1,712,029,000,000","1,879,966,000,000","1,763,913,000,000","1,777,640,000,000","1,928,452,000,000","2,276,313,000,000","1,831,912,000,000","1,805,067,000,000","1,724,355,000,000","2,081,784,000,000","1,702,505,000,000","1,667,518,000,000","1,724,073,000,000","1,871,128,000,000","1,698,514,000,000","1,939,300,000,000","1,934,155,000,000","2,069,255,000,000","1,819,184,000,000","1,811,057,000,000","1,816,284,000,000","1,914,659,000,000","1,836,369,000,000","1,761,088,000,000","1,768,305,000,000","1,775,028,000,000","1,343,790,000,000","1,392,181,000,000","1,384,794,000,000","1,168,097,000,000","979,915,000,000","1,137,395,000,000","1,165,553,000,000","1,541,388,000,000","472,084,000,000","389,680,000,000","487,694,000,000","531,927,000,000","325,224,000,000","189,273,000,000","0","70,363,000,000","326,365,000,000","440,751,000,000","355,936,000,000","655,339,889,029.77","439,095,181,847.52","301,044,635,540","218,291,196,237.56","111,000,000,000","261,000,000,000","126,250,000,000","128,750,000,000",,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"1,691,498,000,000","1,666,707,000,000","1,713,484,000,000","1,665,371,000,000","1,688,893,000,000","1,729,046,000,000","1,742,754,000,000","1,906,995,000,000","1,904,242,000,000","1,807,634,000,000","1,778,537,000,000","1,705,001,000,000","1,642,939,000,000","1,682,293,000,000","1,647,188,000,000","1,703,300,000,000","1,676,658,000,000","1,680,824,000,000","1,866,783,000,000","1,853,050,000,000","1,832,260,000,000","1,676,409,000,000","1,656,832,000,000","1,629,187,000,000","1,711,762,000,000","1,606,483,000,000","1,465,516,000,000","1,439,679,000,000","1,461,519,000,000","1,342,875,000,000","1,392,181,000,000","1,384,794,000,000","1,168,097,000,000","979,915,000,000","1,137,395,000,000","1,165,553,000,000","1,541,388,000,000","472,084,000,000","389,680,000,000","487,694,000,000","531,927,000,000","325,224,000,000","189,273,000,000","0","70,363,000,000","326,365,000,000","440,751,000,000","355,936,000,000","655,339,889,029.77","439,095,181,847.52","301,044,635,540","218,291,196,237.56","111,000,000,000","261,000,000,000","126,250,000,000","128,750,000,000",,,,,,,,,
			NonCurrentDeferredRevenue,"143,339,000,000","32,993,000,000","42,351,000,000","46,658,000,000","191,073,000,000","34,867,000,000","34,886,000,000","21,457,000,000","372,071,000,000","24,278,000,000","26,530,000,000","19,354,000,000","438,845,000,000","20,212,000,000","20,330,000,000","20,773,000,000","194,470,000,000","17,690,000,000","72,517,000,000","81,105,000,000","236,995,000,000","142,775,000,000","154,225,000,000","187,097,000,000","202,897,000,000","229,886,000,000","295,572,000,000","328,626,000,000","313,509,000,000","915,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"74,097,000,000","73,911,000,000","92,031,000,000","54,324,000,000","75,070,000,000","57,763,000,000","59,325,000,000","68,329,000,000","70,793,000,000","123,029,000,000","98,381,000,000","124,333,000,000","122,103,000,000","119,358,000,000","131,495,000,000","100,423,000,000","100,938,000,000","67,558,000,000","161,084,000,000","206,953,000,000","207,754,000,000","125,298,000,000","118,789,000,000","136,099,000,000","142,578,000,000","193,943,000,000","220,291,000,000","203,031,000,000","188,604,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,"4,805,000,000","3,583,000,000","3,524,000,000","3,547,000,000","19,021,000,000","38,037,000,000","35,920,000,000","9,962,000,000","14,234,000,000","13,298,000,000","12,572,000,000","10,198,000,000","41,082,000,000","37,692,000,000","34,397,000,000","31,483,000,000","30,221,000,000","27,287,000,000","24,444,000,000","21,763,000,000","25,886,000,000","118,923,000,000","18,763,000,000","15,892,000,000","25,358,000,000","23,224,000,000","21,057,000,000","18,067,000,000","24,950,000,000",,,,,,,,"439,102,000,000",,"274,333,000,000","243,591,000,000","300,421,000,000","206,018,000,000","223,817,000,000","240,823,000,000","383,718,000,000","269,704,000,000","217,333,000,000","258,738,000,000",,,,,,,,,,,,,,,,,
		EmployeeBenefits,"181,011,000,000","316,825,000,000","247,454,000,000","194,187,000,000","140,933,000,000","227,567,000,000","170,968,000,000","206,461,000,000","137,193,000,000","153,654,000,000","136,565,000,000","139,844,000,000","123,604,000,000","289,290,000,000","260,271,000,000","231,972,000,000","182,025,000,000","382,378,000,000","366,044,000,000","375,887,000,000","290,325,000,000","409,823,000,000","316,054,000,000","292,188,000,000","273,160,000,000","413,379,000,000","402,972,000,000","475,718,000,000","345,688,000,000","434,722,000,000","351,592,000,000","360,047,000,000","340,467,000,000","417,753,000,000","350,559,000,000","405,115,000,000",,"337,099,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"434,722,000,000","351,592,000,000","360,047,000,000","340,467,000,000","417,753,000,000","350,559,000,000","405,115,000,000",,"337,099,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"17,033,000,000","8,541,000,000","6,023,000,000","18,214,000,000","46,429,000,000","69,336,000,000","52,700,000,000","109,097,000,000","85,638,000,000","10,508,000,000","16,224,000,000","71,440,000,000","37,110,000,000","81,942,000,000","37,020,000,000","34,681,000,000","37,661,000,000","39,161,000,000","62,250,000,000","101,730,000,000","64,926,000,000","73,189,000,000","133,668,000,000","174,415,000,000","229,096,000,000","184,825,000,000","145,713,000,000","103,789,000,000","100,220,000,000",,,,,,,,,,,,"8,831,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"66,810,000,000","68,591,000,000","54,351,000,000","75,298,000,000","77,092,000,000","89,293,000,000","83,720,000,000","46,092,000,000","42,827,000,000","69,936,000,000","67,668,000,000","67,966,000,000","84,537,000,000","77,378,000,000","107,351,000,000","96,628,000,000","73,970,000,000","74,194,000,000","72,355,000,000","66,146,000,000","72,156,000,000","89,882,000,000","89,729,000,000","87,091,000,000","88,879,000,000","94,832,000,000","97,040,000,000","98,304,000,000","81,798,000,000","351,265,000,000","385,857,000,000","403,489,000,000","435,063,000,000","416,430,000,000","369,060,000,000","236,427,000,000","1,062,211,000,000","47,081,000,000","66,039,000,000","67,088,000,000","260,938,000,000","86,183,000,000","73,162,000,000","77,804,000,000","257,742,000,000","110,232,000,000","127,076,000,000","121,173,000,000","571,275,282,109.98","457,072,650,079.98","439,696,108,060","402,622,164,622.96","445,000,000,000","413,000,000,000","288,750,000,000","113,750,000,000","342,897,983,276.06","1,112,344,830,144.6","1,200,683,314,374","1,162,387,806,948.86","1,079,753,473,912.5","2,218,573,043,970","2,260,305,560,618.64","2,099,764,979,497","1,757,579,316,041"
TotalEquityGrossMinorityInterest,"47,763,298,000,000","48,128,183,000,000","47,873,971,000,000","47,244,402,000,000","46,672,614,000,000","48,073,179,000,000","47,668,961,000,000","47,951,262,000,000","47,326,725,000,000","47,573,596,000,000","46,892,133,000,000","46,112,820,000,000","45,765,269,000,000","45,213,029,000,000","45,134,384,000,000","44,878,807,000,000","45,013,201,000,000","44,998,985,000,000","44,752,773,000,000","44,572,910,000,000","45,257,396,000,000","45,298,169,000,000","45,270,700,000,000","45,310,462,000,000","45,822,030,000,000","45,603,964,000,000","43,951,349,000,000","42,615,024,000,000","42,429,418,000,000","42,209,176,000,000","41,544,430,000,000","41,378,728,000,000","40,729,920,000,000","40,207,669,000,000","39,993,758,000,000","38,945,767,000,000","37,201,421,000,000","33,975,588,000,000","33,015,555,000,000","31,927,645,000,000","31,664,314,000,000","29,427,776,000,000","28,308,908,000,000","27,555,736,000,000","28,344,205,000,000","27,066,777,000,000","26,278,622,000,000","24,613,545,000,000","25,131,955,109,459.52","21,367,776,924,372.45","20,263,058,007,940","19,656,453,489,304.37","17,721,000,000,000","15,829,000,000,000","13,895,000,000,000","11,328,750,000,000","11,573,841,039,955.76","10,528,750,687,346.1","10,355,203,704,739.5","9,606,142,662,824.96","9,537,345,108,900","9,180,407,690,829","8,769,770,852,977.62","8,120,564,031,178","7,114,453,574,272"
	StockholdersEquity,"44,455,288,000,000","44,756,355,000,000","44,457,029,000,000","43,944,849,000,000","43,325,357,000,000","44,694,044,000,000","43,933,231,000,000","44,260,030,000,000","43,660,391,000,000","43,774,226,000,000","43,120,167,000,000","42,374,397,000,000","42,334,828,000,000","41,671,329,000,000","41,500,566,000,000","41,139,753,000,000","41,205,243,000,000","41,043,825,000,000","41,512,308,000,000","41,237,106,000,000","41,556,958,000,000","41,576,234,000,000","41,585,343,000,000","41,541,399,000,000","42,046,037,000,000","41,841,790,000,000","40,883,761,000,000","39,567,213,000,000","39,454,142,000,000","39,215,833,000,000","38,693,566,000,000","38,885,800,000,000","38,356,350,000,000","37,807,097,000,000","37,954,950,000,000","37,033,722,000,000","34,895,288,000,000","33,975,588,000,000","33,015,555,000,000","31,927,645,000,000","30,908,964,000,000","29,427,776,000,000","28,308,908,000,000","27,555,736,000,000","27,663,665,000,000","27,066,777,000,000","26,278,622,000,000","24,613,545,000,000","24,497,939,190,512.41","20,901,148,699,053.15","19,876,543,286,600","19,273,785,356,865.73","17,352,000,000,000","15,532,000,000,000","13,587,500,000,000","11,328,750,000,000","11,294,690,387,618.88","10,528,750,687,346.1","10,186,961,917,205.1","9,442,050,574,782.06","9,378,072,037,237.5","9,059,456,388,585","8,645,476,871,217.72","8,005,522,903,251","6,979,318,439,322"
		CapitalStock,"482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,676,030,985.82","460,137,495,276.03","483,380,818,580","477,292,895,137.23","471,000,000,000","466,000,000,000","506,250,000,000","480,000,000,000","482,378,410,274.9","482,352,786,255.3","482,608,411,169.25","480,188,066,993.5","481,345,131,540","480,860,701,618","482,364,584,413.83",,
			CommonStock,"482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,403,000,000","482,676,030,985.82","460,137,495,276.03","483,380,818,580","477,292,895,137.23","471,000,000,000","466,000,000,000","506,250,000,000","480,000,000,000","482,378,410,274.9","482,352,786,255.3","482,608,411,169.25","480,188,066,993.5","481,345,131,540","480,860,701,618","482,364,584,413.83",,
		AdditionalPaidInCapital,"1,385,707,000,000","1,371,230,000,000","1,374,938,000,000","1,445,064,000,000","1,420,007,000,000","1,410,785,000,000","1,407,935,000,000","1,411,337,000,000","1,422,021,000,000","1,401,872,000,000","1,401,572,000,000","1,403,534,000,000","1,407,247,000,000","1,388,798,000,000","1,388,428,000,000","1,384,068,000,000","1,393,079,000,000","1,392,330,000,000","1,081,673,000,000","1,087,192,000,000","1,083,718,000,000","1,073,649,000,000","1,075,549,000,000","1,076,324,000,000","1,078,266,000,000","1,032,107,000,000","1,103,519,000,000","1,102,919,000,000","1,104,814,000,000","1,112,887,000,000","1,047,492,000,000","1,126,491,000,000","1,150,452,000,000","1,179,521,000,000","1,177,188,000,000","1,174,986,000,000","4,411,018,000,000","4,425,124,000,000","4,436,948,000,000","4,427,541,000,000","4,446,032,000,000","4,288,006,000,000","4,286,740,000,000","4,281,325,000,000","4,319,083,000,000","4,170,301,000,000","4,172,391,000,000","4,160,178,000,000","4,178,956,001,368.75","3,849,022,431,315.93","4,001,899,350,680","3,949,125,613,426.1","3,798,000,000,000","3,763,000,000,000","4,015,000,000,000","3,672,500,000,000","3,797,543,296,454.98","3,675,981,440,815.5","3,860,676,750,588.75","3,844,871,591,716.56","3,852,292,025,767.5","3,788,221,966,350","3,801,075,239,995.89",,
		RetainedEarnings,"45,054,077,000,000","45,280,981,000,000","45,020,871,000,000","44,566,855,000,000","44,160,659,000,000","45,331,873,000,000","44,458,474,000,000","44,044,947,000,000","42,974,658,000,000","42,667,117,000,000","41,925,527,000,000","41,545,663,000,000","41,125,712,000,000","41,014,333,000,000","40,588,240,000,000","40,362,714,000,000","40,461,496,000,000","40,250,028,000,000","40,977,336,000,000","40,762,080,000,000","40,937,148,000,000","41,150,251,000,000","41,129,919,000,000","40,664,120,000,000","41,090,649,000,000","40,804,572,000,000","40,374,471,000,000","40,083,465,000,000","40,346,481,000,000","39,772,288,000,000","39,260,921,000,000","38,778,099,000,000","38,709,475,000,000","37,762,655,000,000","37,776,693,000,000","37,767,739,000,000","31,395,470,000,000","30,927,384,000,000","30,076,025,000,000","28,879,779,000,000","27,935,726,000,000","26,667,931,000,000","25,640,895,000,000","25,210,365,000,000","25,393,246,000,000","24,738,686,000,000","23,708,456,000,000","22,232,889,000,000","21,779,620,832,689.65","17,992,685,122,327.74","17,083,570,816,180","15,986,776,262,103.83","14,546,000,000,000","12,414,000,000,000","10,356,250,000,000","8,673,750,000,000","8,219,080,661,499.7","7,176,649,883,880.3","6,969,160,332,448.95","6,997,089,487,586.16","6,581,011,361,550","5,177,123,437,062","4,467,898,158,156.24","3,581,198,584,988","2,997,649,819,630"
		TreasuryStock,"1,508,303,000,000","1,508,303,000,000","1,508,303,000,000","1,508,303,000,000","1,532,728,000,000","1,532,728,000,000","1,532,784,000,000","1,533,039,000,000","1,533,054,000,000","1,533,220,000,000","1,533,254,000,000","1,533,462,000,000","1,533,468,000,000","1,533,748,000,000","1,533,782,000,000","1,533,875,000,000","1,533,898,000,000","1,534,320,000,000","1,534,365,000,000","1,534,449,000,000","1,534,457,000,000","1,578,986,000,000","1,578,993,000,000","1,579,094,000,000","1,579,124,000,000","1,588,785,000,000","2,391,308,000,000","2,391,390,000,000","2,391,406,000,000","2,391,406,000,000","2,391,406,000,000","2,391,406,000,000","2,391,406,000,000","2,391,406,000,000","2,391,406,000,000","2,391,406,000,000","2,402,702,000,000",,,,"2,410,668,000,000",,,,,,,,,,,,"1,012,000,000,000",,"878,750,000,000","922,500,000,000","915,994,068,490.46",,"1,185,909,332,734.65","1,466,801,555,041.44","1,467,678,883,815","472,480,180,676",,,
		GainsLossesNotAffectingRetainedEarnings,"-1,157,980,000,000","-1,069,340,000,000","-1,112,264,000,000","-1,240,554,000,000","-1,404,368,000,000","-1,197,673,000,000","-1,082,181,000,000","-1,142,537,000,000","-682,556,000,000","-240,865,000,000","-153,000,000,000","-520,660,000,000","-143,985,000,000","-677,376,000,000","-421,642,000,000","-552,476,000,000","-594,756,000,000","-543,535,000,000","-491,658,000,000","-557,039,000,000","-408,773,000,000","-548,002,000,000","-520,454,000,000","-99,273,000,000","-23,076,000,000","114,574,000,000","317,757,000,000","289,816,000,000","-88,150,000,000","239,661,000,000",,,,,,,"1,009,099,000,000","543,940,000,000","423,442,000,000","541,185,000,000","455,471,000,000","491,450,000,000","400,884,000,000","83,657,000,000","-21,986,000,000","498,170,000,000","738,155,000,000","560,858,000,000","-1,943,313,674,531.81","-1,400,696,349,866.55","-1,691,358,031,220","-1,139,409,413,801.43","-451,000,000,000","-1,112,000,000,000","-410,000,000,000","-575,000,000,000","-288,317,912,120.24","-806,233,423,605","60,425,755,732.8","-413,297,016,472.72","-68,897,597,805","85,730,464,231","-105,861,111,348.24",,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000,000",,"150,000,000,000","27,500,000,000","97,967,971,496.94",,"138,996,058,159.2","143,066,147,725.44","145,911,504,060","102,831,256,964",,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-454,000,000,000",,"-560,000,000,000","-602,500,000,000","-386,285,883,617.18",,"-78,570,302,426.4","-556,363,164,198.16","-214,809,101,865","-17,100,792,733",,,
