name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
			PreferredStock,,,,,,,,,,,,,,,,,,,"0"
			CommonStock,"3,348,000","3,369,000","3,395,000","3,373,000","3,342,000","3,330,000","3,319,000","3,301,000","3,280,000","3,236,000","3,218,000","2,623,000","2,016,000","2,275,000","738,000","710,000","220,000","144,000","144,000"
		AdditionalPaidInCapital,"1,115,944,000","1,149,013,000","1,220,508,000","1,145,226,000","1,106,758,000","1,039,425,000","981,997,000","960,900,000","882,141,000","814,244,000","755,989,000","285,825,000","40,559,000","610,406,000","550,128,000","513,801,000","361,912,000","240,574,000","240,541,000"
		RetainedEarnings,"5,793,149,000","4,504,684,000","3,348,385,000","2,656,906,000","2,088,227,000","1,541,095,000","1,056,592,000","740,054,000","424,499,000","185,337,000","-15,008,000","-48,349,000","963,530,000","602,086,000","283,515,000","66,174,000","1,449,000","36,153,000","17,426,000"
		TreasuryStock,,,,,,,,,,,,,,,,,"2,192,000","1,732,000","0"
		GainsLossesNotAffectingRetainedEarnings,"-679,748,000","-718,269,000","-552,858,000","-791,018,000","-485,675,000","-324,020,000","-146,123,000","-165,044,000","-158,439,000","-94,602,000","-115,077,000","-125,413,000","-17,564,000","-33,126,000","-40,696,000","-20,737,000","-23,780,000","-18,998,000","296,000"
		OtherEquityInterest,,,,,,,,,,,,,"2,000",,,,"-4,680,000","-4,800,000","-1,043,000"
	MinorityInterest,"40,419,000","71,105,000","60,118,000","42,758,000","46,418,000","41,568,000","40,221,000","142,601,000","265,682,000","157,580,000","155,173,000","231,037,000","263,613,000","78,136,000","6,824,000","5,925,000","6,656,000","5,615,000","4,296,000"
TotalCapitalization,"7,993,938,000","6,706,057,000","6,019,033,000","5,562,613,000","5,357,763,000","4,112,246,000","3,762,675,000","4,184,460,000","3,762,668,000","2,760,116,000","3,001,424,000","1,981,445,000","2,980,400,000","3,414,498,000","1,342,841,000","1,160,832,000","1,124,349,000","762,474,000","779,427,000"
CommonStockEquity,"6,232,693,000","4,938,797,000","4,019,430,000","3,014,487,000","2,712,652,000","2,259,830,000","1,895,785,000","1,539,211,000","1,151,481,000","908,215,000","629,122,000","114,686,000","988,543,000","1,181,641,000","793,685,000","559,948,000","332,929,000","251,341,000","257,364,000"
CapitalLeaseObligations,"1,226,421,000",,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,099,654,000","-154,820,000","-634,422,000","-1,377,944,000","-1,823,814,000","-876,351,000","-1,235,917,000","-1,137,184,000","-1,471,251,000","-748,441,000","-1,000,154,000","-1,448,584,000","-1,590,271,000","-1,447,784,000","-196,034,000","-375,213,000","-618,360,000","-416,878,000","-390,296,000"
WorkingCapital,"1,098,013,000","950,830,000","845,882,000","597,021,000","311,066,000","648,870,000","274,072,000","1,213,799,000","869,399,000","304,102,000","637,684,000","42,688,000","-67,531,000","306,000,000","155,144,000","54,607,000","5,565,000","-61,294,000","-63,119,000"
InvestedCapital,"8,977,461,000","8,037,964,000","6,929,823,000","6,817,293,000","7,142,988,000","4,683,932,000","4,384,034,000","5,392,189,000","4,734,829,000","3,423,782,000","3,639,799,000","2,614,544,000","3,687,157,000","3,686,829,000","1,626,906,000","1,332,755,000","1,405,771,000","884,250,000","945,268,000"
TangibleBookValue,"1,099,654,000","-154,820,000","-634,422,000","-1,377,944,000","-1,823,814,000","-876,351,000","-1,235,917,000","-1,137,184,000","-1,471,251,000","-748,441,000","-1,000,154,000","-1,448,584,000","-1,590,271,000","-1,447,784,000","-196,034,000","-375,213,000","-618,360,000","-416,878,000","-390,296,000"
TotalDebt,"3,971,189,000","3,099,167,000","2,910,393,000","3,802,806,000","4,430,336,000","2,424,102,000","2,488,249,000","3,852,978,000","3,583,348,000","2,515,567,000","3,010,677,000","2,499,858,000","2,698,614,000","2,505,188,000","833,221,000","772,807,000","1,072,842,000","632,909,000","687,904,000"
NetDebt,"1,772,987,000","2,321,948,000","2,158,619,000","3,040,230,000","3,889,933,000","1,683,218,000","1,996,337,000","2,763,681,000","2,490,166,000","2,008,993,000","2,269,120,000","2,341,035,000","2,355,740,000","2,260,712,000","383,932,000","515,911,000","908,961,000","553,208,000","630,454,000"
ShareIssued,"334,752,283","336,912,783","339,459,138","337,279,449","334,230,496","332,991,031","331,927,166","330,082,187","327,972,156","323,594,919","321,767,407","262,336,032","201,594,592","227,474,835","221,575,320","213,307,596","205,842,003","205,842,003","205,842,003"
OrdinarySharesNumber,"334,752,283","336,912,783","339,459,138","337,279,449","334,230,496","332,991,031","331,927,166","330,082,187","327,972,156","323,594,919","321,767,407","262,336,032","201,594,592","227,474,835","221,575,320","213,307,596","205,842,003","205,842,003","205,842,003"
