name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
BasicAverageShares,,"30,000,175","29,999,904","29,999,954","30,000,021","30,000,184","29,999,835","30,000,121","30,000,028","29,999,711","30,000,013","29,999,864","29,999,735","30,000,224","29,999,542","29,999,935","30,000,450","30,000,452",,"29,999,702","29,999,836","29,999,637","29,999,415","30,000,206","29,986,270","30,065,213","29,995,070","30,051,000","30,023,165","30,037,469","29,999,594","29,998,973","30,000,000","30,054,246",,"30,000,247","29,999,456","29,999,643",,"29,999,865","30,000,101","30,000,639",,"30,002,109","30,002,153","29,999,824",,"30,000,000","30,000,941","29,999,659",,"30,000,000","25,500,000","25,500,000",,"25,500,000","25,500,000","29,992,459",,"32,371,539","30,000,000","30,000,000",,"30,000,000","30,000,000","30,000,000",,"20,000,000","20,000,000","20,000,000",,"30,000,000","30,000,000","30,009,807",,"20,000,000","20,000,000","20,000,000",,"20,000,000"
DilutedAverageShares,,"30,000,175","29,999,904","29,999,954","30,000,021","30,000,184","29,999,835","30,000,121","30,000,028","29,999,711","30,000,013","29,999,864","29,999,735","30,000,224","29,999,542","29,999,935","30,000,450","30,000,452",,"29,999,702","29,999,836","29,999,637","29,999,415","30,000,206","29,986,270","30,065,213","29,995,070","30,051,000","30,023,165","30,037,469","29,999,594","29,998,973","30,000,000","30,054,246",,"30,000,247","29,999,456","29,999,643",,"29,999,865","30,000,101","30,000,639",,"30,002,109","30,002,153","29,999,824",,"30,921,377","30,920,746","29,999,659",,"30,000,000","25,500,000","25,500,000",,"25,500,000","25,500,000","29,992,459",,"32,371,539","30,000,000","30,000,000",,"30,000,000","30,000,000","30,000,000",,"20,000,000","20,000,000","20,000,000",,"30,000,000","30,000,000","30,009,807",,"20,000,000","20,000,000","20,000,000",,"20,000,000"
TotalOperatingIncomeAsReported,"8,528,596,000","2,264,118,000","1,989,984,000","2,026,610,000","2,247,884,000","2,216,817,000","2,127,696,000","1,656,535,000","1,797,338,000","2,197,401,000","-3,424,448,000","1,655,610,000","1,613,428,000","1,632,242,000","1,204,367,000","1,235,425,000","1,206,612,000","1,286,194,000","1,006,952,000","1,025,600,000","1,012,849,000","1,027,496,000","795,980,000","765,897,000","761,063,000","837,993,000","655,589,000","699,953,000","701,393,000","814,172,000","569,262,000","590,746,000","640,415,000","729,496,000",,"491,475,000","526,279,000","583,026,000",,"298,381,000","413,976,000","506,283,000",,"278,346,000","243,284,000","527,435,000","279,716,000","288,018,000","382,115,000",,"249,758,852.8","284,289,965.35","306,512,963.9","315,005,980.5","214,628,898.75","186,021,858.75","235,381,365.45","186,078,496.5","35,971,281.9","225,000,857.25","250,234,644.8","283,518,114","185,387,000","220,410,325","213,729,556","210,666,200","97,372,098","129,684,750","121,293,664","147,034,827","57,380,025.5","95,962,939.5","99,231,210",,,,,,,
TotalExpenses,"8,348,688,000","1,892,878,000","2,554,659,000","2,079,656,000","1,821,495,000","1,884,533,000","1,796,534,000","2,025,512,000","2,090,054,000","1,719,172,000","7,372,117,000","1,574,494,000","1,321,869,000","844,506,000","1,872,224,000","1,120,332,000","1,037,177,000","791,161,000","1,898,204,000","1,146,813,000","1,107,578,000","769,105,000","889,477,000","704,044,000","579,567,000","545,143,000","822,736,000","609,884,000","582,024,000","560,336,000","767,129,000","631,265,000","635,096,000","556,482,000","873,107,000","557,504,000","568,331,000","479,872,000","819,211,000","657,127,000","485,002,000","464,143,000","465,180,000","436,326,000","435,090,000","457,257,000","476,277,000","446,288,000","426,403,000","436,042,000","441,604,396.35","403,729,147.3","394,003,302.55","366,121,363.5","383,516,578.75","360,110,073.75","337,207,256.1","316,601,418","307,040,519.2","311,539,648.5","323,228,733.2","307,658,972.5","299,639,465","289,760,330","276,745,868","248,711,220","227,789,986.75","241,081,191","235,915,968","219,833,442","229,440,114.5","218,880,611.5","208,566,540",,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"5,881,744,000","1,884,371,000","1,256,005,000","1,314,628,000","1,426,741,000","1,468,449,000","1,458,589,000","988,054,000","1,086,331,000","1,454,626,000","2,262,510,000","1,100,695,000","1,132,640,000","1,338,640,000","917,506,000","916,798,000","866,623,000","928,334,000","730,834,000","705,743,000","732,896,000","744,261,000","513,229,000","581,374,000","554,746,000","634,376,000","644,894,000","510,867,000","654,505,000","486,607,000","665,061,000","409,066,000","463,230,000","537,971,000","422,274,000","363,693,000","386,183,000","420,205,000","278,165,000","221,849,000","297,091,000","375,458,000","159,503,000","170,742,000","125,439,000","341,728,000","208,325,000","233,910,000","255,158,000","352,076,000","-180,277,739.7","238,583,128.35","233,721,261.15","222,982,875","152,048,518.75","82,974,570","173,750,796.45","129,542,529","23,125,027.55","168,548,449.5","160,822,007.2","216,227,847","205,008,265","136,134,447.5","128,777,478","132,766,620","56,962,595","73,473,309","72,384,256","88,277,103","58,352,015","50,247,304","55,254,420","55,149,323.2","14,506,428","65,145,024","77,020,800","89,690,260","45,195,828.77","51,148,920.64"
NormalizedIncome,"5,528,070,935.409","1,480,540,955.402","1,364,277,616.332","1,264,728,735.547","1,420,639,826.198","1,468,449,000","1,414,937,614.18","1,016,937,801.322","1,067,349,729.072","1,421,694,904.063","2,181,303,256.783","1,064,376,807.18","1,136,779,776.378","1,333,062,200.492","935,605,362.959","938,115,882.497","885,676,155.074","944,786,521.478","743,586,166.882","768,625,132.191","754,852,755.7","769,397,763.453","610,203,775.674","607,586,660.179","549,615,437.06","634,674,908.836","635,453,100","518,397,147.63","729,163,837.879","465,911,130.917","665,061,000","409,066,000","463,230,000","537,971,000","419,623,299.631","363,453,068.871","385,693,455.958","420,205,000","270,428,289.942","221,848,273.581","297,552,035.071","375,461,745.075","159,503,000","170,742,000","125,439,000","347,918,597.209","208,325,000","233,910,000","255,158,000","352,076,000","-113,785,040.404","238,649,514.72","233,721,261.15","220,196,551.191","204,054,948.432","88,656,524.25","175,712,501.903","130,366,155.049","92,768,397.597","169,927,334.794","160,822,007.2","214,367,869.427","252,060,733","137,300,489.574","130,816,372.778","136,731,354.095","83,976,254.75","77,036,052.6","79,958,334.4","84,191,301","95,598,913.4","48,461,233.3","54,454,842","55,149,323.2","14,506,428","65,145,024","77,020,800","89,690,260","45,195,828.77","51,148,920.64"
InterestIncome,"313,637,000","81,184,000","70,868,000","73,708,000","87,877,000",,"71,613,000","58,148,000","80,617,000","70,246,000","81,834,000","54,102,000","55,313,000","54,539,000","55,576,000","46,652,000","45,627,000","36,713,000","44,624,000","35,738,000","38,187,000","37,168,000","40,612,000","33,356,000","25,018,000","22,382,000","41,646,000","30,105,000","32,993,000","31,298,000","29,309,000","21,342,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"1,070,559,000","270,670,000","246,268,000","279,890,000","273,731,000","191,344,000","315,790,000","298,931,000","304,425,000","311,507,000","299,947,000","206,164,000","71,406,000","41,314,000","33,075,000","31,825,000","29,341,000","31,945,000","27,856,000","24,393,000","24,293,000","20,475,000","20,404,000","20,578,000","21,349,000","19,483,000","19,904,000","17,456,000","22,422,000","16,508,000","-6,861,000","9,080,000","33,124,000","15,128,000","11,108,000","21,211,000",,"3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-756,922,000","-189,486,000","-175,400,000","-206,182,000","-185,854,000","-191,344,000","-244,177,000","-240,783,000","-223,808,000","-241,261,000","-218,113,000","-152,062,000","-16,093,000","13,225,000","22,501,000","14,827,000","16,286,000","4,768,000","16,768,000","11,345,000","13,894,000","16,693,000","20,208,000","12,778,000","3,669,000","2,899,000","21,742,000","12,649,000","10,571,000","14,790,000","58,407,000","-6,691,000","-33,124,000","-15,128,000","55,619,000","-21,211,000","7,104,000","-3,000","-5,881,000","7,019,000","18,442,000","-5,009,000","69,519,000","-4,296,000","-15,049,000","36,431,000","247,552,000","-48,624,000","-24,280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"9,318,125,000","2,881,972,000","1,921,395,000","2,170,706,000","2,344,052,000","2,216,817,000","2,253,972,000","1,675,191,000","1,905,625,000","2,312,563,000","3,777,272,000","1,758,938,000","1,706,372,000","1,762,793,000","1,243,161,000","1,282,140,000","1,282,848,000","1,349,413,000","1,020,819,000","985,823,000","1,042,221,000","1,062,012,000","692,332,000","786,045,000","815,315,000","870,525,000","662,186,000","720,037,000","685,546,000","754,817,000","605,874,000","593,135,000","706,663,000","729,496,000","527,102,000","533,559,000","526,279,000","583,026,000","439,371,000","298,381,000","413,976,000","506,283,000","288,267,000","278,346,000","243,284,000","527,435,000","279,716,000","288,018,000","382,115,000","433,848,000","252,072,541.95","284,366,507.9","306,512,963.9","315,005,980.5","200,836,466.25","195,491,782.5","238,395,168","187,309,433.75","42,932,769.95","227,017,399.8","250,234,644.8","283,529,295.5","189,655,780","222,291,737.5","217,062,593","216,630,980","131,014,175.25","130,799,487","121,293,664","147,034,827","68,645,444","98,029,298.5","99,231,210","307,183,262.4","-536,503,167.5","287,235,522","306,166,720","327,467,360","-496,398,824.92","287,344,361.04"
EBITDA,"11,188,342,000"
ReconciledCostOfRevenue,"8,351,976,000","1,125,946,000","4,935,681,000","1,217,375,000","1,072,975,000","1,068,849,000","4,353,281,000","1,108,282,000","1,181,280,000","887,802,000","8,455,945,000","1,098,591,000","904,723,000","449,309,000","2,691,543,000","775,360,000","701,093,000","448,054,000","2,595,581,000","848,278,000","812,369,000","468,482,000","1,511,095,000","439,385,000","316,271,000","281,251,000","1,222,890,000","417,273,000","389,849,000","366,408,000","1,295,601,000","396,393,000","399,257,000","317,077,000","656,595,000","343,091,000","354,920,000","264,682,000","620,329,000","578,582,000","220,921,000","184,473,000","210,260,000","191,759,000","196,237,000","190,306,000","230,162,000","211,689,000","181,104,000","187,147,000","211,660,342.85","176,256,148.3","188,967,060.3","157,530,519","143,779,126.25","175,331,801.1","154,257,024.9","137,222,270.25","125,302,262","137,460,211.2","142,580,177.6","126,440,402","132,236,927.5","119,547,419.5","117,637,308","91,962,610","106,389,180","91,836,168","90,758,785","77,165,451","99,754,064.5","83,196,229","77,948,910",,,,,,,
ReconciledDepreciation,"1,870,217,000","479,412,000","446,379,000","448,993,000","495,433,000","446,092,000","245,555,000","541,854,000","523,944,000","449,388,000","611,672,000","240,985,000","174,485,000","138,972,000","135,633,000","134,732,000","130,897,000","128,399,000","119,241,000","117,618,000","116,412,000","115,725,000","114,507,000","114,001,000","112,721,000","113,035,000","106,199,000","105,569,000","103,360,000","103,145,000","101,918,000","101,056,000","99,606,000","98,965,000","96,824,000","96,733,000","95,012,000","94,171,000","93,264,000","-24,593,000","150,819,000","159,720,000","157,152,000","156,414,000","157,617,000","158,324,000","151,411,000","151,238,000","149,749,000","149,115,000","148,059,306.65","143,888,534.4","123,298,012.95","125,575,146","129,536,715","125,736,982.65","116,149,918.5","116,230,977.5","113,730,109.45","109,129,513.35","107,277,153.2","103,943,224","105,396,707.5","102,368,035.5","97,049,487","94,732,770","89,118,928","89,788,704","87,418,647","88,298,721","86,625,445","85,406,390","81,529,110",,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"5,881,744,000","1,884,371,000","1,256,005,000","1,314,628,000","1,426,741,000","1,468,449,000","1,458,589,000","988,054,000","1,086,331,000","1,454,626,000","2,262,510,000","1,100,695,000","1,132,640,000","1,338,640,000","917,506,000","916,798,000","866,623,000","928,334,000","730,834,000","705,743,000","732,896,000","744,261,000","513,229,000","581,374,000","554,746,000","634,376,000","644,894,000","510,867,000","654,505,000","486,607,000","665,061,000","409,066,000","463,230,000","537,971,000","422,274,000","363,693,000","386,183,000","420,205,000","278,165,000","221,849,000","297,091,000","375,458,000","159,503,000","170,742,000","125,439,000","341,728,000","208,325,000","233,910,000","255,158,000","352,076,000","-180,277,739.7","238,583,128.35","233,721,261.15","222,982,875","152,048,518.75","82,974,570","173,750,796.45","129,542,529","23,125,027.55","168,548,449.5","160,822,007.2","216,227,847","205,008,265","136,134,447.5","128,777,478","132,766,620","56,962,595","73,473,309","72,384,256","88,277,103","58,352,015","50,247,304","55,254,420","55,149,323.2","14,506,428","65,145,024","77,020,800","89,690,260","45,195,828.77","51,148,920.64"
TotalUnusualItemsExcludingGoodwill,"475,892,000","536,670,000","-139,457,000","70,388,000","8,291,000",,"54,663,000","-39,492,000","27,670,000","44,917,000","90,686,000","49,226,000","-5,875,000","7,173,000","-23,871,000","-29,073,000","-27,559,000","-23,349,000","-17,326,000","-85,664,000","-30,496,000","-35,177,000","-126,961,000","-34,513,000","7,343,000","-401,000","13,487,000","-10,356,000","-75,642,000","31,401,000",,,,,"3,239,000","338,000","677,000","0","11,920,000","1,000","-670,000","-5,000",,,,"-10,033,000",,,,,"-93,651,689.15","-76,542.55",,"3,986,163","-74,529,567.5","-9,469,923.75","-3,013,802.55","-1,230,937.25","-86,747,488.05","-2,016,542.55",,"2,459,930","-78,420,780","-1,881,412.5","-3,333,037","-5,964,780","-45,022,766.25","-5,937,906","-12,623,464","6,809,670","-62,078,164","2,976,784.5","1,332,630",,,,,,,
TotalUnusualItems,"475,892,000","536,670,000","-139,457,000","70,388,000","8,291,000",,"54,663,000","-39,492,000","27,670,000","44,917,000","90,686,000","49,226,000","-5,875,000","7,173,000","-23,871,000","-29,073,000","-27,559,000","-23,349,000","-17,326,000","-85,664,000","-30,496,000","-35,177,000","-126,961,000","-34,513,000","7,343,000","-401,000","13,487,000","-10,356,000","-75,642,000","31,401,000",,,,,"3,239,000","338,000","677,000","0","11,920,000","1,000","-670,000","-5,000",,,,"-10,033,000",,,,,"-93,651,689.15","-76,542.55",,"3,986,163","-74,529,567.5","-9,469,923.75","-3,013,802.55","-1,230,937.25","-86,747,488.05","-2,016,542.55",,"2,459,930","-78,420,780","-1,881,412.5","-3,333,037","-5,964,780","-45,022,766.25","-5,937,906","-12,623,464","6,809,670","-62,078,164","2,976,784.5","1,332,630",,,,,,,
NormalizedEBITDA,"10,712,450,000","2,824,714,000","2,507,231,000","2,549,311,000","2,831,194,000","2,662,909,000","2,444,864,000","2,256,537,000","2,401,900,000","2,717,034,000","4,298,258,000","1,950,697,000","1,886,733,000","1,894,592,000","1,402,665,000","1,445,945,000","1,441,304,000","1,501,161,000","1,157,386,000","1,189,105,000","1,189,129,000","1,212,914,000","933,800,000","934,559,000","920,693,000","983,961,000","754,898,000","835,962,000","864,548,000","826,561,000","707,792,000","694,191,000","806,269,000","828,461,000","620,687,000","629,954,000","620,614,000","677,197,000","520,715,000","405,792,000","565,465,000","666,008,000","445,419,000","434,761,000","400,901,000","695,792,000","431,127,000","439,256,000","531,865,000","582,963,000","493,783,537.75","428,331,584.85","430,123,959.2","436,594,963.5","404,902,748.75","330,698,688.9","357,558,889.05","304,771,348.5","243,410,367.45","338,163,455.7","357,511,798","385,012,589.5","373,473,267.5","326,541,185.5","317,468,891","317,328,530","265,155,869.5","226,526,097","221,781,024","228,523,878","217,349,053","180,458,904","179,427,690","307,183,262.4","-536,503,167.5","287,235,522","306,166,720","327,467,360","-496,398,824.92","287,344,361.04"
TaxRateForCalcs,"0.257","0.248","0.224","0.291","0.264","0.25","0.201","0.269","0.314","0.267","0.105","0.262","0.295","0.222","0.242","0.267","0.309","0.295","0.264","0.266","0.28","0.285","0.236","0.24","0.301","0.255","0.3","0.273","0.013","0.341","0.3","0.3","0.312","0.247","0.182","0.29","0.277","0.279","0.351","0.274","0.312","0.251","0.28","0.203","0.28","0.383","0.394","0.304","0.358","0.252","0.29","0.133","0.306","0.301","0.302","0.4","0.349","0.331","0.197","0.316","0.372","0.244","0.4","0.38","0.388","0.335","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"122,218,935.409","132,839,955.402","-31,184,383.668","20,488,735.547","2,189,826.198","0","11,011,614.18","-10,608,198.678","8,688,729.072","11,985,904.063","9,479,256.783","12,907,807.18","-1,735,223.622","1,595,200.492","-5,771,637.041","-7,755,117.503","-8,505,844.926","-6,896,478.522","-4,573,833.118","-22,781,867.809","-8,539,244.3","-10,040,236.547","-29,986,224.326","-8,300,339.821","2,212,437.06","-102,091.164","4,046,100","-2,825,852.37","-983,162.121","10,705,130.917","0","0","0","0","588,299.631","98,068.871","187,455.958","0","4,183,289.942","273.581","-208,964.929","-1,254.925","0","0","0","-3,842,402.791","0","0","0","0","-27,158,989.854","-10,156.18","0","1,199,839.191","-22,523,137.818","-3,787,969.5","-1,052,097.097","-407,311.201","-17,104,118.003","-637,657.256","0","599,952.427","-31,368,312","-715,370.426","-1,294,142.222","-2,000,045.905","-18,009,106.5","-2,375,162.4","-5,049,385.6","2,723,868","-24,831,265.6","1,190,713.8","533,052","0","0","0","0","0","0","0"
