name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,06/30/2008,12/31/2007,06/30/2007,12/31/2006,06/30/2006,12/31/2005,06/30/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000,06/30/2000,12/31/1999,06/30/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
			OtherInvestments,"934,000,000","929,000,000","973,000,000","928,000,000","934,000,000","919,000,000","942,000,000","941,000,000","876,000,000","219,000,000","222,000,000","234,000,000","276,000,000","276,000,000","285,000,000","283,000,000","272,000,000","644,000,000","2,005,000,000","2,180,000,000","2,269,000,000","2,015,000,000","5,129,000,000","2,412,000,000","3,027,000,000","3,008,000,000","2,819,000,000","5,229,000,000","5,085,000,000","3,483,000,000","309,000,000","392,000,000","399,000,000","390,000,000","375,000,000","422,000,000","422,000,000","432,000,000",,,,,,,"538,000,000",,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,"54,000,000",,"79,000,000",,"68,000,000",,,,,,"80,000,000",,,,"182,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"177,000,000","396,000,000",,"1,250,000,000",,"1,189,000,000",,,,"1,602,000,000",,"2,635,000,000",,"1,785,000,000",,"1,817,000,000",,"711,000,000","2,445,000,000","2,570,000,000","2,812,000,000","946,000,000","3,905,000,000","3,888,000,000","4,454,000,000","3,558,000,000","4,892,000,000","4,606,000,000","5,560,000,000","4,420,000,000","3,942,000,000","3,617,000,000","4,225,000,000","4,445,000,000","3,713,000,000","3,355,000,000","3,355,000,000","3,075,000,000",,,,,,,"1,596,000,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"4,955,000,000","4,360,000,000","3,740,000,000","3,935,000,000","4,048,000,000","3,931,000,000","4,029,000,000","4,057,000,000","3,966,000,000","4,078,000,000","4,071,000,000","4,084,000,000","3,783,000,000","3,790,000,000","3,683,000,000","3,663,000,000","3,681,000,000","4,349,000,000","5,783,000,000","5,651,000,000","5,585,000,000","5,231,000,000","4,935,000,000","4,579,000,000","4,658,000,000","4,324,000,000","5,485,000,000","4,196,000,000","4,913,000,000","4,544,000,000","5,067,000,000","4,617,000,000","5,514,000,000","4,506,000,000","5,028,000,000","4,864,000,000","4,864,000,000","3,609,000,000","3,703,000,000","3,558,000,000",,"2,912,000,000",,"2,912,000,000","3,059,000,000","1,917,692,520","1,649,673,410","1,725,260,130","1,802,327,800","1,859,170,620","1,576,700,370",,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"4,955,000,000","4,360,000,000","3,740,000,000","3,935,000,000","4,048,000,000","3,931,000,000","4,029,000,000","4,057,000,000","3,966,000,000","4,078,000,000","4,071,000,000","4,084,000,000","3,783,000,000","3,790,000,000","3,683,000,000","3,663,000,000","3,681,000,000","4,349,000,000","5,783,000,000","5,651,000,000","5,585,000,000","5,231,000,000","4,935,000,000","4,579,000,000","4,658,000,000","4,324,000,000","5,485,000,000","4,196,000,000","4,913,000,000","4,544,000,000","5,067,000,000","4,617,000,000","5,514,000,000","4,506,000,000","5,028,000,000","4,864,000,000","4,864,000,000","3,609,000,000","3,703,000,000","3,558,000,000",,"2,912,000,000",,"2,912,000,000","3,059,000,000","1,917,692,520","1,649,673,410","1,725,260,130","1,802,327,800","1,859,170,620","1,576,700,370",,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,359,000,000","1,965,000,000","2,314,000,000","2,216,000,000","2,299,000,000","1,941,000,000","2,324,000,000","2,204,000,000","2,753,000,000","2,606,000,000","2,692,000,000","1,680,000,000","2,682,000,000","2,532,000,000","2,653,000,000","1,549,000,000","2,495,000,000","2,666,000,000","1,330,000,000","1,571,000,000","1,738,000,000","4,354,000,000","2,347,000,000","2,457,000,000","2,573,000,000","2,557,000,000","2,359,000,000","2,583,000,000","2,538,000,000","24,162,000,000","23,745,000,000","2,838,000,000","4,241,000,000","2,644,000,000","2,850,000,000","2,541,000,000","4,064,000,000","2,769,000,000","4,711,000,000","5,364,000,000","1,783,000,000","4,279,000,000","-31,846,000,000","3,799,000,000","3,301,000,000","11,278,446,280","9,773,188,330","8,500,524,110","7,966,085,400","8,543,572,890","8,573,153,400","7,618,021,360","8,095,920,000","6,826,275,910","7,464,785,790","7,170,146,280","6,382,850,600","6,925,533,420","6,277,161,000","7,241,296,740","3,884,297,000","4,049,694,250","4,654,672,100","4,632,501,780","5,083,631,280","5,816,319,330","5,913,277,620"
TotalLiabilitiesNetMinorityInterest,"74,621,000,000","75,540,000,000","70,875,000,000","73,877,000,000","75,026,000,000","67,300,000,000","72,320,000,000","67,852,000,000","66,092,000,000","66,849,000,000","69,305,000,000","68,891,000,000","72,070,000,000","71,459,000,000","69,844,000,000","70,038,000,000","70,389,000,000","81,123,000,000","83,411,000,000","84,497,000,000","88,415,000,000","83,998,000,000","80,935,000,000","78,815,000,000","77,292,000,000","75,206,000,000","75,740,000,000","82,158,000,000","76,928,000,000","91,358,000,000","86,941,000,000","81,894,000,000","82,552,000,000","79,715,000,000","74,975,000,000","76,132,000,000","76,132,000,000","71,302,000,000","71,438,000,000","67,478,000,000","49,571,000,000","68,163,000,000","16,528,000,000","68,080,000,000","65,155,000,000","58,685,094,810","52,635,884,960","47,113,164,200","44,811,676,000","44,598,987,130","37,806,119,820","36,618,435,200","39,291,651,840","38,950,347,620","38,672,787,670","37,490,792,770","33,490,588,600","33,604,909,000","36,619,321,800","32,379,808,140","28,235,689,760","26,467,609,070","23,491,653,900","23,902,617,780","28,272,699,000","33,344,005,000","31,514,603,280"
	CurrentLiabilities,"28,224,000,000","29,644,000,000","27,181,000,000","30,573,000,000","31,977,000,000","28,382,000,000","30,327,000,000","27,024,000,000","24,762,000,000","24,735,000,000","27,077,000,000","25,919,000,000","28,571,000,000","27,696,000,000","23,589,000,000","25,247,000,000","26,694,000,000","29,565,000,000","36,934,000,000","38,106,000,000","41,932,000,000","37,174,000,000","34,555,000,000","33,608,000,000","32,869,000,000","32,653,000,000","33,221,000,000","40,026,000,000","33,986,000,000","34,430,000,000","33,515,000,000","35,536,000,000","35,632,000,000","34,953,000,000","31,697,000,000","34,847,000,000","34,847,000,000","32,580,000,000","33,155,000,000","30,488,000,000","45,132,000,000","34,895,000,000","28,012,000,000","35,351,000,000","36,678,000,000","30,290,762,680","28,775,830,270","23,749,035,360","22,862,093,800","22,466,244,790","18,496,702,350","19,033,619,360","29,315,838,720","21,342,732,370","20,185,948,860","21,611,453,660","18,073,503,000","18,483,823,860","20,039,851,200","20,300,332,840","15,609,624,890","15,165,235,400","13,820,097,200","13,810,534,020","17,190,891,900","21,668,782,430","19,103,895,450"
		PayablesAndAccruedExpenses,"14,183,000,000","17,011,000,000","16,790,000,000","17,899,000,000","19,604,000,000","18,412,000,000","19,139,000,000","18,377,000,000","18,443,000,000","17,895,000,000","18,646,000,000","16,871,000,000","19,775,000,000","17,896,000,000","16,415,000,000","17,115,000,000","17,462,000,000","15,842,000,000","23,183,000,000","26,246,000,000","27,792,000,000","23,832,000,000","24,821,000,000","22,371,000,000","24,285,000,000","25,501,000,000","23,412,000,000","31,326,000,000","25,118,000,000","26,595,000,000","24,517,000,000","27,553,000,000","26,900,000,000","26,345,000,000","24,644,000,000","25,749,000,000","25,749,000,000","23,946,000,000","24,612,000,000","21,896,000,000","14,772,000,000","24,124,000,000","18,496,000,000","24,124,000,000","22,546,000,000","11,109,722,260","9,750,286,460","10,528,102,550","14,318,449,600","13,085,116,380","9,655,121,700","10,123,182,640","29,316,658,560","9,710,986,900","8,981,382,740","9,483,004,470","8,534,961,400","8,612,522,330","4,618,155,000","4,860,538,100","4,397,654,090","4,145,098,090","3,389,343,100","3,504,432,600","3,476,360,160","3,557,765,160","3,280,301,460"
			Payables,"14,183,000,000","17,011,000,000","16,790,000,000","17,899,000,000","19,604,000,000","18,412,000,000","19,139,000,000","18,377,000,000","18,443,000,000","17,895,000,000","18,646,000,000","16,871,000,000","19,775,000,000","17,896,000,000","16,415,000,000","17,115,000,000","17,462,000,000","15,842,000,000","23,183,000,000","26,246,000,000","27,792,000,000","23,832,000,000","24,821,000,000","22,371,000,000","24,285,000,000","25,501,000,000","23,412,000,000","31,326,000,000","25,118,000,000","26,595,000,000","24,517,000,000","27,553,000,000","26,900,000,000","26,345,000,000","24,644,000,000","25,749,000,000","25,749,000,000","23,946,000,000","24,612,000,000","21,896,000,000","14,772,000,000","24,124,000,000","18,496,000,000","24,124,000,000","22,546,000,000","11,109,722,260","9,750,286,460","10,528,102,550","14,318,449,600","13,085,116,380","9,655,121,700","6,281,345,200","28,605,037,440","5,876,616,030","4,993,036,950","5,542,473,520","4,648,478,800","4,982,293,030","4,618,155,000","4,860,538,100","4,397,654,090","4,145,098,090","3,389,343,100","3,504,432,600","3,476,360,160","3,557,765,160","3,280,301,460"
				AccountsPayable,"13,778,000,000","10,480,000,000","14,393,000,000","10,679,000,000","16,567,000,000","11,645,000,000","16,565,000,000","15,490,000,000","15,234,000,000","10,890,000,000","15,948,000,000","9,381,000,000","17,063,000,000","11,038,000,000","14,581,000,000","9,770,000,000","14,939,000,000","9,345,000,000","20,576,000,000","23,147,000,000","24,649,000,000","15,015,000,000","21,689,000,000","13,540,000,000","15,584,000,000","22,000,000,000","13,200,000,000","26,203,000,000","14,993,000,000","22,032,000,000","19,873,000,000","21,779,000,000","22,912,000,000","21,668,000,000","11,293,000,000","22,575,000,000","22,575,000,000","20,395,000,000","11,536,000,000","19,174,000,000","10,584,000,000","20,515,000,000","11,563,000,000","20,515,000,000","18,354,000,000","11,109,722,260","9,750,286,460","10,528,102,550","14,318,449,600","13,085,116,380","9,655,121,700","6,281,345,200","28,605,037,440","5,876,616,030","4,993,036,950","5,542,473,520","4,648,478,800","4,982,293,030","4,618,155,000","4,860,538,100","4,397,654,090","4,145,098,090","3,389,343,100","3,504,432,600","3,476,360,160","3,557,765,160","3,280,301,460"
				TotalTaxPayable,"405,000,000","1,867,000,000","2,397,000,000","2,784,000,000","3,037,000,000","1,872,000,000","2,574,000,000","2,887,000,000","3,209,000,000","1,944,000,000","2,698,000,000","2,374,000,000","2,712,000,000","1,719,000,000","1,834,000,000","2,169,000,000","2,523,000,000","1,864,000,000","2,607,000,000","3,099,000,000","3,143,000,000","2,407,000,000","3,132,000,000","3,322,000,000","3,046,000,000","3,501,000,000","3,926,000,000","5,123,000,000","3,784,000,000","4,563,000,000","4,644,000,000","5,774,000,000","3,988,000,000","4,677,000,000","4,371,000,000","3,174,000,000","3,174,000,000","3,551,000,000","3,509,000,000","2,722,000,000","4,188,000,000","3,609,000,000","6,933,000,000","3,609,000,000","4,192,000,000",,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"405,000,000","456,000,000","531,000,000","473,000,000","544,000,000","440,000,000","592,000,000","651,000,000","696,000,000","472,000,000","388,000,000","426,000,000","526,000,000","426,000,000","361,000,000","401,000,000","423,000,000","422,000,000","500,000,000","595,000,000","560,000,000","534,000,000","822,000,000","845,000,000","755,000,000","991,000,000","1,066,000,000","1,608,000,000","1,622,000,000","1,972,000,000","1,839,000,000","2,757,000,000","2,092,000,000","2,585,000,000","2,100,000,000","1,515,000,000","1,515,000,000","1,619,000,000","1,508,000,000","1,291,000,000",,"1,949,000,000",,"1,949,000,000","2,204,000,000",,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,"4,664,000,000",,"4,436,000,000",,"4,895,000,000",,,,"5,061,000,000",,"5,116,000,000",,"5,139,000,000",,"5,176,000,000",,"4,633,000,000",,,,"6,410,000,000",,"5,509,000,000","5,655,000,000",,"6,286,000,000",,"6,341,000,000",,,,,,"8,980,000,000",,,,"9,567,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,841,837,440","711,621,120","3,834,370,870","3,988,345,790","3,940,530,950","3,886,482,600","3,630,229,300",,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,268,000,000",,"9,516,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"5,525,000,000","6,497,000,000","6,110,000,000","7,214,000,000","7,546,000,000","5,783,000,000","6,161,000,000","4,954,000,000","3,774,000,000","4,528,000,000","7,108,000,000","7,042,000,000","7,060,000,000","6,675,000,000","4,694,000,000","4,654,000,000","4,471,000,000","8,383,000,000","9,987,000,000","8,863,000,000","10,393,000,000","6,575,000,000","6,360,000,000","6,295,000,000","4,685,000,000","5,795,000,000","5,731,000,000","7,177,000,000","5,184,000,000","6,325,000,000","6,971,000,000","6,087,000,000","6,495,000,000","6,610,000,000","5,573,000,000","7,478,000,000","7,478,000,000","7,197,000,000","6,749,000,000","6,736,000,000","20,540,000,000","6,908,000,000",,"6,908,000,000","10,857,000,000","8,513,018,440","9,060,275,280","4,290,040,780","4,150,127,800","5,341,105,060","1,076,186,790","5,047,206,560",,"7,904,568,650","7,318,775,310","8,877,868,520","6,172,471,200","6,474,845,510","7,106,664,000","5,944,443,420","6,111,993,820","4,767,210,630","5,583,867,900","4,939,459,380","7,884,537,570","8,540,082,630","7,016,070,360"
			CurrentDebt,"4,572,000,000","5,094,000,000","5,260,000,000","6,084,000,000","6,664,000,000","4,963,000,000","6,161,000,000","4,954,000,000","3,774,000,000","4,528,000,000","7,108,000,000","6,735,000,000","7,060,000,000","6,675,000,000","4,694,000,000","4,105,000,000","4,471,000,000","8,383,000,000","9,987,000,000","8,863,000,000","10,393,000,000","6,575,000,000","6,360,000,000","5,651,000,000","4,685,000,000","5,795,000,000","5,731,000,000","7,177,000,000","5,184,000,000","6,325,000,000","6,971,000,000","6,087,000,000","6,495,000,000","6,610,000,000","5,573,000,000","7,478,000,000","7,478,000,000","7,197,000,000","6,749,000,000","6,736,000,000","20,540,000,000","6,908,000,000",,"6,908,000,000","10,857,000,000","8,513,018,440","9,060,275,280","4,290,040,780","4,150,127,800","5,341,105,060","1,076,186,790","5,047,206,560",,"7,904,568,650","7,318,775,310","8,877,868,520","6,172,471,200","6,474,845,510","7,106,664,000","5,944,443,420","6,111,993,820","4,767,210,630","5,583,867,900","4,939,459,380","7,884,537,570","8,540,082,630","7,016,070,360"
				CommercialPaper,,"1,778,000,000",,"1,715,000,000",,"915,000,000",,,,"1,664,000,000",,"2,042,000,000",,"2,738,000,000",,"2,913,000,000",,"4,962,000,000",,,,"1,926,000,000",,"2,206,000,000","1,767,000,000",,"1,932,000,000",,"1,481,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"4,572,000,000","3,316,000,000","5,260,000,000","4,369,000,000","6,664,000,000","4,048,000,000",,,,"2,864,000,000",,"4,693,000,000",,"3,937,000,000",,"1,192,000,000",,"3,421,000,000",,,,"4,649,000,000",,"3,445,000,000","2,918,000,000",,"3,799,000,000",,"3,703,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"953,000,000","889,000,000","850,000,000","870,000,000","882,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"2,070,000,000",,"1,551,000,000",,"1,315,000,000",,,,"797,000,000",,"459,000,000",,"526,000,000",,"327,000,000",,"637,000,000",,,,"2,278,000,000",,"2,182,000,000","2,462,000,000",,"2,857,000,000",,"2,247,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,"2,070,000,000",,"1,551,000,000",,"1,315,000,000",,,,"797,000,000",,"459,000,000",,"526,000,000",,"327,000,000",,"637,000,000",,,,"2,278,000,000",,"2,182,000,000","2,462,000,000",,"2,857,000,000",,"2,247,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"8,516,000,000","4,066,000,000","4,281,000,000","3,909,000,000","4,827,000,000","2,872,000,000","5,027,000,000","3,693,000,000","2,545,000,000","1,515,000,000","1,323,000,000","1,547,000,000","1,736,000,000","2,599,000,000","2,480,000,000","3,151,000,000","4,761,000,000","4,703,000,000","3,764,000,000","2,997,000,000","3,747,000,000","4,489,000,000","3,374,000,000","2,760,000,000","1,437,000,000","1,357,000,000","1,221,000,000","1,523,000,000","1,437,000,000","1,510,000,000","2,027,000,000","1,896,000,000","2,237,000,000","1,998,000,000","1,480,000,000","1,620,000,000","1,620,000,000","1,437,000,000","1,794,000,000","1,856,000,000","552,000,000","3,863,000,000",,"4,319,000,000","3,275,000,000","10,668,021,980","9,965,268,530","8,930,892,030","4,393,516,400","4,040,023,350","7,765,393,860","3,863,230,160","-819,840","3,727,176,820","3,885,790,810","3,250,580,670","3,366,070,400","3,396,456,020","8,315,032,200","9,495,351,320","5,099,976,980","6,252,926,680","4,846,886,200","5,366,642,040","5,829,994,170","9,570,934,640","8,807,523,630"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"46,397,000,000","45,896,000,000","43,694,000,000","43,304,000,000","43,049,000,000","38,918,000,000","41,993,000,000","40,828,000,000","41,330,000,000","42,114,000,000","42,228,000,000","42,972,000,000","43,499,000,000","43,763,000,000","46,255,000,000","44,791,000,000","43,695,000,000","51,558,000,000","46,477,000,000","46,391,000,000","46,483,000,000","46,824,000,000","46,380,000,000","45,207,000,000","44,423,000,000","42,553,000,000","42,519,000,000","42,132,000,000","42,942,000,000","56,928,000,000","53,426,000,000","46,358,000,000","46,920,000,000","44,762,000,000","43,278,000,000","41,285,000,000","41,285,000,000","38,722,000,000","38,283,000,000","36,990,000,000","4,439,000,000","33,268,000,000","-11,484,000,000","32,729,000,000","28,477,000,000","28,394,332,130","23,860,054,690","23,364,128,840","21,949,582,200","22,132,742,340","19,309,417,470","17,584,815,840","9,975,813,120","17,607,615,250","18,486,838,810","15,879,339,110","15,417,085,600","15,121,085,140","16,579,470,600","12,079,475,300","12,626,064,870","11,302,373,670","9,671,556,700","10,092,083,760","11,081,807,100","11,675,222,570","12,410,707,830"
		LongTermProvisions,"13,339,000,000","14,106,000,000","12,708,000,000","12,344,000,000","11,922,000,000","11,886,000,000","11,768,000,000","11,736,000,000","13,096,000,000","13,447,000,000","13,410,000,000","14,044,000,000","13,960,000,000","13,896,000,000","14,127,000,000","13,952,000,000","13,846,000,000","15,266,000,000","16,217,000,000","16,387,000,000","16,459,000,000","15,898,000,000","14,803,000,000","14,465,000,000","13,120,000,000","12,858,000,000","13,180,000,000","13,275,000,000","13,603,000,000","13,660,000,000","13,300,000,000","12,717,000,000","12,735,000,000","11,692,000,000","11,743,000,000","11,792,000,000","11,792,000,000","10,306,000,000","10,854,000,000","10,319,000,000","976,000,000","9,506,000,000",,"9,573,000,000","8,296,000,000",,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"24,506,000,000","23,669,000,000","23,833,000,000","23,808,000,000","24,061,000,000","20,082,000,000","19,875,000,000","19,037,000,000","19,864,000,000","20,179,000,000","20,400,000,000","20,033,000,000","20,225,000,000","20,564,000,000","22,885,000,000","21,134,000,000","19,440,000,000","19,393,000,000","19,294,000,000","18,597,000,000","17,768,000,000","19,316,000,000","20,040,000,000","19,967,000,000","20,875,000,000","20,151,000,000","18,844,000,000","19,155,000,000","19,279,000,000","19,257,000,000","24,983,000,000","23,392,000,000","23,102,000,000","23,272,000,000","22,021,000,000","20,305,000,000","20,305,000,000","19,694,000,000","18,402,000,000","18,064,000,000",,"13,929,000,000",,"13,929,000,000","10,466,000,000","11,347,719,150","7,079,632,910","7,408,692,820","7,418,265,400","7,646,915,670","7,156,683,450","7,668,183,600",,"8,321,434,400","8,010,586,870","6,555,480,630","5,620,854,400","6,094,963,930","5,878,293,600","5,129,917,320","4,302,121,380","4,791,061,590","3,431,842,700","4,508,866,080","5,320,903,770","5,245,855,630","6,296,213,430"
			LongTermDebt,"19,698,000,000","18,910,000,000","18,875,000,000","18,956,000,000","19,125,000,000","20,082,000,000","19,875,000,000","19,037,000,000","19,864,000,000","20,179,000,000","20,400,000,000","20,033,000,000","20,225,000,000","20,564,000,000","22,885,000,000","21,134,000,000","19,440,000,000","19,393,000,000","19,294,000,000","18,597,000,000","17,768,000,000","19,316,000,000","20,040,000,000","19,967,000,000","20,875,000,000","20,151,000,000","18,844,000,000","19,155,000,000","19,279,000,000","19,257,000,000","24,983,000,000","23,392,000,000","23,102,000,000","23,272,000,000","22,021,000,000","20,305,000,000","20,305,000,000","19,694,000,000","18,402,000,000","18,064,000,000",,"13,929,000,000",,"13,929,000,000","10,466,000,000","11,347,719,150","7,079,632,910","7,408,692,820","7,418,265,400","7,646,915,670","7,156,683,450","7,668,183,600",,"8,321,434,400","8,010,586,870","6,555,480,630","5,620,854,400","6,094,963,930","5,878,293,600","5,129,917,320","4,302,121,380","4,791,061,590","3,431,842,700","4,508,866,080","5,320,903,770","5,245,855,630","6,296,213,430"
			LongTermCapitalLeaseObligation,"4,808,000,000","4,759,000,000","4,958,000,000","4,852,000,000","4,936,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"5,270,000,000","5,376,000,000","4,428,000,000","4,865,000,000","4,317,000,000","5,058,000,000","4,518,000,000","4,521,000,000","5,705,000,000","6,155,000,000","6,017,000,000","6,228,000,000","6,569,000,000","6,932,000,000","6,510,000,000","6,890,000,000","6,949,000,000","6,921,000,000","7,651,000,000","7,805,000,000","8,332,000,000","7,847,000,000","7,629,000,000","7,138,000,000","6,750,000,000","5,832,000,000","6,775,000,000","5,992,000,000","6,740,000,000","5,922,000,000","6,954,000,000","6,250,000,000","7,120,000,000","5,645,000,000","5,803,000,000","5,924,000,000","5,924,000,000","5,159,000,000","5,455,000,000","4,907,000,000",,"5,784,000,000",,"5,742,000,000","4,974,000,000","5,479,415,430","6,426,560,230","5,851,639,870","5,468,026,200","4,886,021,970","4,492,233,270","2,766,300,000",,"2,437,672,100","3,498,167,750","2,613,043,740","3,232,192,600","2,625,453,760",,"1,357,543,500",,"1,772,921,360","1,869,982,400","1,460,606,580","1,721,816,460","1,778,079,110","1,431,134,850"
			NonCurrentDeferredTaxesLiabilities,"5,270,000,000","4,920,000,000","4,428,000,000","4,379,000,000","4,317,000,000","4,272,000,000","4,518,000,000","4,521,000,000","5,705,000,000","5,900,000,000","6,017,000,000","6,228,000,000","6,569,000,000","6,667,000,000","6,510,000,000","6,890,000,000","6,949,000,000","6,921,000,000","7,651,000,000","7,805,000,000","8,332,000,000","7,847,000,000","7,629,000,000","7,138,000,000","6,750,000,000","5,832,000,000","6,775,000,000","5,992,000,000","6,740,000,000","5,922,000,000","6,954,000,000","6,250,000,000","7,120,000,000","5,645,000,000","5,803,000,000","5,924,000,000","5,924,000,000","5,159,000,000","5,455,000,000","4,907,000,000",,"5,784,000,000",,"5,742,000,000","4,974,000,000","5,479,415,430","6,426,560,230","5,851,639,870","5,468,026,200","4,886,021,970","4,492,233,270","2,766,300,000",,"2,437,672,100","3,498,167,750","2,613,043,740","3,232,192,600","2,625,453,760",,"1,357,543,500",,"1,772,921,360","1,869,982,400","1,460,606,580","1,721,816,460","1,778,079,110","1,431,134,850"
			NonCurrentDeferredRevenue,,"456,000,000",,"486,000,000",,"786,000,000",,,,"255,000,000",,,,"265,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"483,000,000","517,000,000",,,,,,,,"90,000,000",,"77,000,000",,"95,000,000",,"92,000,000",,"133,000,000",,,,"129,000,000",,"60,000,000","76,000,000",,"56,000,000",,"58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"1,156,000,000","1,136,000,000","1,151,000,000","1,173,000,000","1,178,000,000","1,117,000,000","1,139,000,000","1,064,000,000","1,059,000,000","1,022,000,000","880,000,000","880,000,000","862,000,000","868,000,000","1,018,000,000","1,030,000,000","1,055,000,000","1,056,000,000","1,337,000,000","1,304,000,000","1,313,000,000","1,313,000,000","1,348,000,000","1,302,000,000","1,279,000,000","1,398,000,000","1,400,000,000","1,395,000,000","982,000,000","988,000,000","970,000,000","1,029,000,000","1,039,000,000","1,069,000,000","1,064,000,000","1,032,000,000","1,032,000,000","1,008,000,000","1,012,000,000","944,000,000",,"947,000,000","950,000,000","947,000,000","915,000,000",,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"988,000,000","970,000,000","1,029,000,000","1,039,000,000","1,069,000,000","1,064,000,000","1,032,000,000","1,032,000,000","1,008,000,000","1,012,000,000","944,000,000",,"947,000,000","950,000,000","947,000,000","915,000,000",,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,"50,000,000",,"59,000,000",,"40,000,000",,,,"91,000,000",,"119,000,000",,"161,000,000",,"129,000,000",,"98,000,000",,,,"143,000,000",,"194,000,000","283,000,000",,"287,000,000",,"284,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,"62,000,000","76,000,000","59,000,000","3,238,000,000","2,998,000,000","127,000,000","87,000,000",,"190,000,000","143,000,000","0","2,000,000","24,000,000","641,000,000","7,070,000,000",,"53,000,000","136,000,000","165,000,000","218,000,000","221,000,000","140,000,000","364,000,000","379,000,000","351,000,000","361,000,000","14,872,000,000","4,845,000,000","23,000,000",,"69,000,000","71,000,000",,,"268,000,000",,,,,,,"314,000,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"1,643,000,000","1,042,000,000","1,574,000,000","993,000,000","1,495,000,000","676,000,000","1,455,000,000","1,472,000,000","1,479,000,000","1,043,000,000","1,521,000,000","1,401,000,000","1,740,000,000","1,247,000,000","1,713,000,000","1,540,000,000","1,764,000,000","1,621,000,000","1,978,000,000","2,245,000,000","2,475,000,000","2,013,000,000","2,342,000,000","1,860,000,000","1,900,000,000","1,950,000,000","1,598,000,000","1,964,000,000","1,635,000,000","2,229,000,000","2,374,000,000","2,947,000,000","2,924,000,000","3,015,000,000","2,576,000,000","2,232,000,000","2,232,000,000","2,287,000,000","2,560,000,000","2,756,000,000","3,463,000,000","3,102,000,000","-12,434,000,000","2,538,000,000","3,512,000,000","11,567,197,550","10,353,861,550","10,103,796,150","9,063,290,600","9,599,804,700","7,660,500,750","7,150,332,240",,"6,848,508,750","6,978,084,190","6,710,814,740","6,564,038,600","6,400,667,450","10,701,177,000","5,592,014,480","8,323,943,490","4,738,390,720","4,369,731,600","4,122,611,100","4,039,086,870","4,651,287,830","4,683,359,550"
