name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
	NetIncome,"-1,646,000,000","2,171,000,000","2,216,000,000","856,000,000","726,000,000","903,000,000","1,384,000,000","1,361,000,000","1,094,000,000","966,000,000","505,000,000","579,000,000","437,000,000","365,000,000","285,100,000","217,800,000","130,006,000","59,448,000","65,292,000","44,179,000","77,502,000","-103,300,000","4,200,000","2,140,000"
		NetIncomeIncludingNoncontrollingInterests,"-1,635,000,000","2,180,000,000","2,216,000,000","858,000,000","730,000,000","906,000,000","1,386,000,000","1,391,000,000","1,127,000,000","994,000,000","514,000,000","580,000,000","437,000,000","365,000,000","285,100,000","217,800,000","130,006,000","59,448,000","65,292,000","44,179,000","77,502,000","-103,300,000","4,200,000","2,140,000"
			NetIncomeContinuousOperations,"-1,635,000,000","2,180,000,000","2,216,000,000","858,000,000","730,000,000","906,000,000","1,386,000,000","1,391,000,000","1,127,000,000","994,000,000","514,000,000","580,000,000","437,000,000","365,000,000","278,800,000","217,800,000","133,136,000","59,448,000","65,292,000","43,671,000","92,649,000","-101,800,000","4,200,000","2,140,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,"6,300,000",,"-3,130,000",,,"508,000",,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,"-15,147,000","-1,500,000",,
		MinorityInterests,,"-9,000,000","0","-2,000,000","-4,000,000","-3,000,000","-2,000,000","-30,000,000","-33,000,000","-28,000,000","-9,000,000","-1,000,000",,,,,,,,,,,,
	PreferredStockDividends,"198,000,000","198,000,000","198,000,000","153,000,000","520,000,000","592,000,000","500,000,000","394,000,000","305,000,000","236,000,000","167,000,000",,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"3,000,000","6,000,000","9,000,000","18,000,000","6,000,000","6,000,000","6,000,000","7,000,000","5,000,000",,,"136,000,000",,,,,,,,,,,,
AverageDilutionEarnings,"112,000,000","152,000,000","155,000,000","0",,"0","0","1,000,000","1,000,000",,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-1,735,000,000","2,119,000,000","2,164,000,000","685,000,000","200,000,000","305,000,000","878,000,000","961,000,000","785,000,000",,"505,000,000","443,000,000","437,000,000","365,000,000","285,100,000","217,800,000","130,006,000","59,448,000","65,292,000","44,179,000","77,502,000","-103,300,000","4,200,000","2,140,000"
BasicEPS,,,"2.77","0.96","0.43","0.78","2.39","2.82","2.41","2.455","1.205","1.67","1.35","1.27","1.455","1.385","0.945","0.505","0.67","0.565","1.1","-1.605","0.27","0.06"
DilutedEPS,,,"2.71","0.95","0.43","0.77","2.38","2.8","2.4","2.44","1.2","1.66","1.335","1.26","1.44","1.36","0.945","0.5","0.67","0.565","1.1","-1.605","0.27","0.06"
BasicAverageShares,,,"726,000,000","717,000,000","464,000,000","394,000,000","367,000,000","341,000,000","325,000,000","298,000,000","274,000,000","260,000,000","240,000,000","226,000,000","162,200,000","138,600,000","126,554,000","105,486,000","91,092,000","75,056,000","68,772,000","63,266,000","94,185,432","34,007,716"
DilutedAverageShares,,,"799,000,000","718,000,000","466,000,000","396,000,000","369,000,000","343,000,000","328,000,000","300,000,000","276,000,000","262,000,000","242,000,000","228,000,000","163,800,000","141,000,000","126,554,000","106,800,000","91,092,000","75,056,000","68,772,000","63,266,000","94,185,432","34,007,716"
TotalOperatingIncomeAsReported,"-1,499,000,000","1,988,000,000","2,277,000,000","1,153,000,000","994,000,000","1,262,000,000","1,791,000,000","1,728,000,000","1,425,000,000","1,298,000,000","767,000,000","779,000,000","594,000,000","518,000,000","354,700,000","275,600,000","180,023,000","98,204,000","94,560,000","76,352,000","69,339,000","70,800,000","5,500,000","7,786,000"
TotalExpenses,"31,904,000,000","31,653,000,000","31,892,000,000","25,070,000,000","19,188,000,000","21,890,000,000","41,673,000,000","40,521,000,000","36,372,000,000","32,977,000,000","25,126,000,000","17,741,000,000","29,467,000,000","19,876,000,000","22,089,700,000","30,901,700,000","20,795,447,000","12,491,645,000","8,289,663,000","6,791,863,000","6,571,848,000","4,631,100,000","170,900,000","744,736,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-1,646,000,000","2,171,000,000","2,216,000,000","856,000,000","726,000,000","903,000,000","1,384,000,000","1,361,000,000","1,094,000,000","966,000,000","505,000,000","579,000,000","437,000,000","365,000,000","278,800,000","217,800,000","133,136,000","59,448,000","65,292,000","43,671,000","92,649,000","-101,800,000","4,200,000","2,140,000"
NormalizedIncome,"248,800,000","2,181,676,758.682","1,940,606,462.303","881,682,926.829","726,000,000","903,000,000","1,384,000,000","1,361,000,000","1,094,000,000","984,177,093.359","510,850,000","563,163,822.526","437,000,000","365,000,000","278,800,000","217,800,000","133,988,000","59,059,200","65,292,000","46,071,000","67,914,000","-10,360,000","4,200,000","2,140,000"
InterestExpense,"432,000,000","425,000,000","431,000,000","510,000,000","467,000,000","432,000,000","340,000,000","303,000,000","288,000,000","253,000,000","248,000,000","224,000,000",,,,,,,,,,,,
NetInterestIncome,"-432,000,000","-425,000,000","-431,000,000","-510,000,000","-467,000,000","-432,000,000","-340,000,000","-303,000,000","-288,000,000","-253,000,000","-248,000,000","-224,000,000",,,,,,,,,,,,
EBIT,"-1,140,000,000","2,671,000,000","2,845,000,000","1,412,000,000","1,222,000,000","1,438,000,000","1,897,000,000","1,793,000,000","1,469,000,000","1,292,000,000","761,000,000","810,000,000","594,000,000","518,000,000","354,700,000","275,600,000","180,023,000","98,204,000","94,560,000","76,352,000","69,339,000","70,800,000","5,500,000","7,786,000"
EBITDA,"-1,140,000,000"
ReconciledCostOfRevenue,"31,614,000,000","31,356,000,000","31,576,000,000","24,794,000,000","18,909,000,000","21,612,000,000","41,348,000,000","40,162,000,000","36,030,000,000","32,434,000,000","24,610,000,000","17,294,000,000","29,096,000,000","19,531,000,000","21,855,400,000","30,715,000,000","20,644,038,000","12,372,440,000","8,209,932,000","6,720,970,000","6,506,504,000","4,591,600,000","168,900,000","740,042,000"
ReconciledDepreciation,,"601,000,000","520,000,000","626,000,000","494,000,000","432,000,000","392,000,000","375,000,000","482,000,000","249,000,000","256,000,000","236,000,000","211,000,000","181,000,000","100,400,000","83,500,000","67,241,000","46,821,000","34,068,000","24,307,000","24,523,000","17,300,000","1,200,000","1,165,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-1,646,000,000","2,171,000,000","2,216,000,000","856,000,000","726,000,000","903,000,000","1,384,000,000","1,361,000,000","1,094,000,000","966,000,000","505,000,000","579,000,000","437,000,000","365,000,000","278,800,000","217,800,000","133,136,000","59,448,000","65,292,000","43,671,000","92,649,000","-101,800,000","4,200,000","2,140,000"
TotalUnusualItemsExcludingGoodwill,"-3,158,000,000","-11,000,000","300,000,000","-27,000,000",,,,,,"-19,000,000","-9,000,000","16,000,000",,,,,"-1,420,000","648,000",,"-4,000,000","41,225,000","-152,400,000",,
TotalUnusualItems,"-3,158,000,000","-11,000,000","300,000,000","-27,000,000",,,,,,"-19,000,000","-9,000,000","16,000,000",,,,,"-1,420,000","648,000",,"-4,000,000","41,225,000","-152,400,000",,
NormalizedEBITDA,"2,018,000,000","3,283,000,000","3,065,000,000","2,065,000,000","1,716,000,000","1,870,000,000","2,289,000,000","2,168,000,000","1,951,000,000","1,560,000,000","1,026,000,000","1,030,000,000","805,000,000","699,000,000","455,100,000","359,100,000","248,684,000","144,377,000","128,628,000","104,659,000","52,637,000","240,500,000","6,700,000","8,951,000"
TaxRateForCalcs,"0.4","0.029","0.082","0.049","0.033","0.099","0.11","0.066","0.046","0.043","0.35","0.01","0.018","0.042","0.001","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.372"
TaxEffectOfUnusualItems,"-1,263,200,000","-323,241.318","24,606,462.303","-1,317,073.171","0","0","0","0","0","-822,906.641","-3,150,000","163,822.526","0","0","0","0","-568,000","259,200","0","-1,600,000","16,490,000","-60,960,000","0","0"
