name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
	CurrentLiabilities,"364,490,000","345,487,000","293,947,000","257,406,000","226,642,000","216,801,000","204,028,000","191,538,000","52,870,000","59,936,000","59,241,000","173,491,000","36,856,000","30,520,000","23,336,000"
		PayablesAndAccruedExpenses,"228,866,000","244,173,000","180,734,000","172,460,000","145,980,000","136,623,000","88,120,000","109,152,000","44,412,000","31,121,000","16,454,000","24,760,000","31,903,000","18,386,000","15,907,000"
			Payables,"58,510,000","41,799,000","45,945,000","26,921,000","23,615,000","32,714,000","21,341,000","55,771,000","9,629,000","7,549,000","2,158,000","5,736,000","2,856,000","5,443,000","4,786,000"
				AccountsPayable,"47,545,000","40,602,000","24,368,000","22,415,000","21,807,000","25,126,000","21,005,000","15,887,000","5,129,000","3,049,000","2,158,000","5,736,000","2,856,000","5,443,000","4,786,000"
				TotalTaxPayable,"10,965,000","1,197,000","21,577,000","4,506,000","1,808,000","7,588,000","336,000","39,884,000",,,,,,,
					IncomeTaxPayable,"10,965,000","1,197,000","21,577,000","4,506,000","1,808,000","7,588,000","336,000","39,884,000",,,,,,,
				OtherPayable,,,,,,,,,"4,500,000","4,500,000",,,,,
			CurrentAccruedExpenses,"170,356,000","202,374,000","134,789,000","145,539,000","122,365,000","103,909,000","66,779,000","53,381,000","34,783,000","23,572,000","14,296,000","19,024,000","29,047,000","12,943,000","11,121,000"
				InterestPayable,"7,386,000","7,407,000","7,297,000","5,179,000","4,043,000","10,327,000",,,,,,,,,
		CurrentProvisions,"3,462,000","2,510,000","3,651,000","4,366,000","6,110,000","14,039,000","21,110,000","26,385,000",,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"80,290,000","58,543,000","54,930,000","43,363,000","35,595,000","46,143,000","31,829,000","24,900,000",,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"46,115,000","33,387,000","40,605,000","36,094,000","37,587,000","9,428,000","5,572,000","29,688,000",,"23,414,000","33,158,000","122,409,000","3,459,000","2,191,000",
			CurrentDebt,"33,387,000","33,387,000","40,605,000","36,094,000","37,587,000","9,428,000","5,572,000","29,688,000",,"23,414,000","33,158,000","122,409,000","3,459,000","2,191,000",
				LineOfCredit,,,,,,,,,"0","7,350,000","9,399,000","3,875,000",,,
				OtherCurrentBorrowings,"33,387,000","33,387,000","40,605,000",,,,,,,"16,064,000","23,759,000","118,534,000",,,
			CurrentCapitalLeaseObligation,"12,728,000",,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"4,720,000","5,414,000","8,618,000","1,123,000","1,370,000","10,568,000","7,397,000","1,413,000","1,138,000","1,273,000","2,675,000","12,322,000","1,494,000","1,422,000",
			CurrentDeferredTaxesLiabilities,,,,,"0","9,430,000","6,259,000","275,000",,,,,,,
			CurrentDeferredRevenue,"4,720,000","5,414,000","8,618,000","1,123,000","1,370,000","1,138,000","1,138,000","1,138,000","1,138,000","1,273,000","2,675,000","12,322,000","1,494,000","1,422,000",
		OtherCurrentLiabilities,"1,037,000","1,460,000","5,409,000",,,,"50,000,000",,"7,320,000","4,128,000","6,954,000","14,000,000",,"8,521,000","7,429,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,063,426,000","2,100,582,000","2,116,628,000","2,665,482,000","1,534,375,000","1,750,946,000","738,659,000","653,663,000","7,915,000","45,242,000","120,985,000","36,885,000","115,706,000","360,347,000","259,693,000"
		LongTermDebtAndCapitalLeaseObligation,"1,725,096,000","1,563,025,000","1,540,433,000","1,993,531,000","1,166,916,000","1,333,000,000","544,404,000","427,073,000",,"24,629,000","91,107,000",,"75,116,000","74,283,000","73,629,000"
			LongTermDebt,"1,573,870,000","1,563,025,000","1,540,433,000","1,993,531,000","1,166,916,000","1,333,000,000","544,404,000","427,073,000",,"24,629,000","91,107,000",,"75,116,000","74,283,000","73,629,000"
			LongTermCapitalLeaseObligation,"151,226,000",,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"228,956,000","318,678,000","399,587,000","559,334,000","298,206,000","379,553,000","174,215,000","185,169,000","7,915,000","9,135,000","10,220,000","11,330,000",,,
			NonCurrentDeferredTaxesLiabilities,"224,095,000","309,097,000","383,472,000","556,733,000","294,485,000","375,054,000","168,497,000","178,393,000",,,,,,,
			NonCurrentDeferredRevenue,"4,861,000","9,581,000","16,115,000","2,601,000","3,721,000","4,499,000","5,718,000","6,776,000","7,915,000","9,135,000","10,191,000","11,330,000",,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"272,035,000","169,786,000"
		RestrictedCommonStock,,,,,,,,,,,"0","12,492,000",,,
		OtherNonCurrentLiabilities,"109,374,000","218,879,000","176,608,000","112,617,000","69,253,000","38,393,000","20,040,000","41,421,000",,"11,478,000","19,658,000","13,063,000","40,590,000","14,029,000","16,278,000"
TotalEquityGrossMinorityInterest,"3,110,981,000","2,757,422,000","2,713,097,000","1,877,339,000","1,598,646,000","1,371,208,000","1,295,534,000","1,121,292,000","192,788,000","30,551,000","-72,830,000","-92,878,000","54,992,000","-176,296,000","-118,248,000"
	StockholdersEquity,"3,110,981,000","2,757,422,000","2,713,097,000","1,877,339,000","1,598,646,000","1,371,144,000","1,295,534,000","1,121,292,000","192,788,000","30,551,000","-72,830,000","-92,878,000","54,992,000","-176,296,000","-118,248,000"
		CapitalStock,"61,000","61,000","61,000","61,000","61,000","61,000","61,000","61,000","4,000","4,000","3,000","3,000","2,000","0",
			PreferredStock,,,,,,,,"0","0","0","0","0",,,
			CommonStock,"61,000","61,000","61,000","61,000","61,000","61,000","61,000","61,000","4,000","4,000","3,000","3,000","2,000","0",
		AdditionalPaidInCapital,"2,266,498,000","2,114,102,000","1,935,958,000","1,665,704,000","1,563,371,000","1,458,476,000","1,220,788,000","1,151,481,000","542,697,000","505,413,000","434,811,000","407,923,000","371,440,000","1,335,000",
		RetainedEarnings,"1,067,815,000","841,050,000","917,956,000","528,907,000","302,686,000","34,704,000","18,532,000","-61,296,000","-349,882,000","-474,866,000","-507,644,000","-500,808,000","-316,469,000","-177,643,000","-118,252,000"
		GainsLossesNotAffectingRetainedEarnings,"-223,393,000","-197,791,000","-140,878,000","-317,333,000","-267,472,000","-122,097,000","56,153,000","31,046,000","-31,000",,"0","4,000","19,000","12,000","4,000"
	MinorityInterest,,,,,"0","64,000",,,,,,,,,
TotalCapitalization,"4,684,851,000","4,320,447,000","4,253,530,000","3,870,870,000","2,765,562,000","2,704,144,000","1,839,938,000","1,548,365,000","192,788,000","55,180,000","18,277,000","-92,878,000","130,108,000","-102,013,000","-44,619,000"
CommonStockEquity,"3,110,981,000","2,757,422,000","2,713,097,000","1,877,339,000","1,598,646,000","1,371,144,000","1,295,534,000","1,121,292,000","192,788,000","30,551,000","-72,830,000","-92,878,000","54,992,000","-176,296,000","-118,248,000"
CapitalLeaseObligations,"163,954,000",,,,,,,,,,,,,,
NetTangibleAssets,"-250,014,000","-901,542,000","-1,213,567,000","-2,028,472,000","-244,099,000","-769,004,000","32,682,000","-191,260,000","139,990,000","-29,695,000","-140,901,000","-163,617,000","-19,261,000","-283,649,000","-235,871,000"
WorkingCapital,"1,265,778,000","888,518,000","674,330,000","490,663,000","1,031,025,000","799,044,000","660,589,000","360,034,000","146,261,000","14,522,000","-22,287,000","-129,492,000","79,235,000","61,043,000","8,048,000"
InvestedCapital,"4,718,238,000","4,353,834,000","4,294,135,000","3,906,964,000","2,803,149,000","2,713,572,000","1,845,510,000","1,578,053,000","192,788,000","78,594,000","51,435,000","29,531,000","133,567,000","-99,822,000","-44,619,000"
TangibleBookValue,"-250,014,000","-901,542,000","-1,213,567,000","-2,028,472,000","-244,099,000","-769,004,000","32,682,000","-191,260,000","139,990,000","-29,695,000","-140,901,000","-163,617,000","-19,261,000","-283,649,000","-235,871,000"
TotalDebt,"1,771,211,000","1,596,412,000","1,581,038,000","2,029,625,000","1,204,503,000","1,342,428,000","549,976,000","456,761,000",,"48,043,000","124,265,000","122,409,000","78,575,000","76,474,000","73,629,000"
NetDebt,"969,913,000","1,286,790,000","1,195,003,000","1,663,662,000","215,718,000","658,386,000",,"69,565,000",,"3,249,000","108,670,000","97,506,000",,,"53,015,000"
ShareIssued,"56,140,000","57,504,000","59,898,000","59,820,000","61,305,000","60,643,000","57,854,000","58,014,000","42,468,000","39,959,255","31,255,274","28,925,117","24,620,829","24,550,554","24,550,554"
OrdinarySharesNumber,"56,140,000","57,504,000","59,898,000","59,820,000","61,305,000","60,643,000","57,854,000","58,014,000","42,468,000","39,959,255","31,255,274","28,925,117","24,620,829","24,550,554","24,550,554"
