name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
			ReceivablesAdjustmentsAllowances,"-1,400,000","-700,000","-1,300,000","-5,200,000","-6,100,000","-500,000","-200,000","-4,300,000",,,,,,,
		Inventory,"1,118,800,000","1,012,600,000","1,449,900,000","1,515,300,000","1,774,400,000","1,753,000,000","1,842,600,000","2,410,800,000","2,630,900,000","2,507,900,000","2,206,900,000","1,882,000,000","1,342,600,000","882,200,000","510,700,000"
			RawMaterials,"253,100,000","240,400,000","321,000,000","281,900,000","253,800,000","254,500,000","240,200,000","250,300,000","236,900,000","234,000,000","209,100,000","176,300,000","157,800,000","118,100,000","119,100,000"
			WorkInProcess,"822,800,000","727,800,000","854,400,000","788,600,000","854,400,000","885,700,000","1,057,800,000","2,207,400,000","1,858,000,000","1,748,500,000","1,526,000,000","1,260,300,000","878,300,000","729,900,000","391,600,000"
			FinishedGoods,"14,500,000","7,100,000","35,800,000","30,900,000","65,700,000","46,700,000","43,700,000","35,900,000","536,000,000","525,400,000","471,800,000","445,400,000","27,000,000","34,200,000",
			OtherInventories,"28,400,000","37,300,000","719,200,000","820,900,000","1,483,200,000","1,467,700,000","2,147,400,000","524,600,000",,,,,"279,500,000",,
			InventoriesAdjustmentsAllowances,,"0","-480,500,000","-407,000,000","-882,700,000","-901,600,000","-1,646,500,000","-607,400,000",,,,,,,
		PrepaidAssets,,,,,,,,,,"9,900,000","14,200,000","10,100,000","14,200,000","20,800,000","10,200,000"
		RestrictedCash,"300,000","300,000","2,200,000",,,,,,,,,,,,
		CurrentDeferredAssets,,,,,"0","53,200,000","26,900,000","57,100,000","52,200,000","47,600,000","55,800,000","62,100,000","67,300,000","68,300,000","1,100,000"
			CurrentDeferredTaxesAssets,,,,,"0","53,200,000","26,900,000","57,100,000","52,200,000","47,600,000","55,800,000","62,100,000","67,300,000","68,300,000","1,100,000"
		OtherCurrentAssets,"98,700,000","48,300,000","53,500,000","36,900,000","30,400,000","262,400,000","103,200,000","26,100,000","27,700,000","1,600,000","1,100,000","600,000","6,300,000",,
	TotalNonCurrentAssets,"2,963,000,000","2,836,600,000","2,616,700,000","2,494,800,000","2,478,400,000","2,110,600,000","2,163,000,000","2,059,900,000","1,886,600,000","1,807,300,000","1,620,900,000","1,327,000,000","1,497,100,000","1,301,700,000","794,500,000"
		NetPPE,"2,320,600,000","2,167,600,000","2,105,300,000","1,991,600,000","1,950,700,000","1,783,600,000","1,803,300,000","1,698,500,000","1,615,700,000","1,470,000,000","1,279,300,000","1,068,300,000","963,800,000","773,800,000","518,800,000"
			GrossPPE,"4,448,300,000","4,064,000,000","3,800,500,000","3,469,300,000","3,238,000,000","2,903,300,000","2,771,900,000","2,518,000,000","2,285,500,000","2,009,900,000","1,705,400,000","1,368,000,000","1,143,200,000","855,000,000","547,400,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"15,900,000","15,000,000","15,900,000","14,900,000","16,500,000","17,100,000","17,900,000","17,700,000","17,000,000","17,100,000","17,700,000","15,500,000","19,200,000","22,500,000","18,800,000"
				BuildingsAndImprovements,"924,000,000","822,700,000","764,100,000","642,500,000","585,400,000","572,900,000","566,000,000","504,700,000","431,500,000","419,700,000","258,100,000","206,500,000","178,200,000","154,200,000","116,000,000"
				MachineryFurnitureEquipment,"3,266,700,000","2,998,500,000","2,807,100,000","2,618,200,000","2,357,500,000","2,175,000,000","2,057,800,000","1,852,600,000","1,633,000,000","1,398,800,000","1,113,300,000","941,700,000","781,400,000","464,900,000","243,400,000"
				OtherProperties,"48,900,000",,,,,,,,,,,,,,
				ConstructionInProgress,"192,800,000","227,800,000","213,400,000","193,700,000","278,600,000","138,300,000","130,200,000","143,000,000","204,000,000","174,300,000","316,300,000","204,300,000","164,400,000","213,400,000","169,200,000"
			AccumulatedDepreciation,"-2,127,700,000","-1,896,400,000","-1,695,200,000","-1,477,700,000","-1,287,300,000","-1,119,700,000","-968,600,000","-819,500,000","-669,800,000","-539,900,000","-426,100,000","-299,700,000","-179,400,000","-81,200,000","-28,600,000"
		GoodwillAndOtherIntangibleAssets,"3,600,000","3,800,000","4,300,000","4,500,000","5,500,000","6,100,000","7,700,000","13,100,000","16,800,000","21,000,000","25,800,000","27,900,000",,"46,800,000",
			Goodwill,"2,400,000","2,400,000","2,500,000","2,300,000","2,700,000","2,900,000","3,000,000","3,000,000","2,900,000","2,900,000","3,000,000","2,700,000",,"6,000,000",
			OtherIntangibleAssets,"1,200,000","1,400,000","1,800,000","2,200,000","2,800,000","3,200,000","4,700,000","10,100,000","13,900,000","18,100,000","22,800,000","25,200,000",,"40,800,000",
		InvestmentsAndAdvances,"7,700,000","0","4,700,000","4,400,000","3,200,000","1,900,000","1,400,000","5,100,000","4,500,000","4,300,000","3,900,000","3,900,000",,,
			LongTermEquityInvestment,"7,700,000","0","4,700,000","4,400,000","3,200,000","1,900,000","1,400,000","5,100,000",,,,,,,
				InvestmentsinAssociatesatCost,"7,700,000","0","4,700,000","4,400,000","3,200,000","1,900,000","1,400,000","5,100,000",,,,,,,
		FinancialAssets,,,,,,,"0","0",,,"1,200,000","3,800,000",,,
		NonCurrentAccountsReceivable,"6,400,000","54,100,000",,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,"0",,,
		NonCurrentDeferredAssets,"111,300,000","211,100,000","78,300,000","135,100,000","182,300,000","21,700,000","24,200,000","218,800,000","84,700,000","90,000,000","120,800,000","160,300,000","30,500,000","39,100,000",
			NonCurrentDeferredTaxesAssets,"106,500,000","205,000,000","72,500,000","128,800,000","162,800,000",,"0","192,000,000","55,700,000","55,000,000","95,800,000","146,000,000","30,500,000","39,100,000",
		DefinedPensionBenefit,"449,100,000","326,700,000","347,100,000","282,300,000","246,900,000","203,400,000","252,600,000","78,400,000","118,800,000","172,400,000","171,200,000","60,100,000",,,
		OtherNonCurrentAssets,"64,300,000","73,300,000","77,000,000","76,900,000","89,800,000","93,900,000","73,800,000","46,000,000","46,100,000","49,600,000","18,700,000","2,700,000","502,800,000","442,000,000","275,700,000"
TotalLiabilitiesNetMinorityInterest,"5,844,100,000","4,447,800,000","3,466,300,000","3,476,400,000","3,657,500,000","3,540,700,000","3,626,200,000","3,418,400,000","3,077,700,000","3,291,100,000","2,900,000,000","2,463,300,000","2,073,300,000","1,863,200,000","1,330,800,000"
	CurrentLiabilities,"1,760,700,000","1,582,100,000","1,621,000,000","1,544,200,000","1,459,000,000","1,258,800,000","1,335,600,000","1,067,000,000","913,500,000","1,164,800,000","982,200,000","743,300,000","675,000,000","569,700,000","311,500,000"
		PayablesAndAccruedExpenses,"1,163,800,000","1,081,100,000","835,800,000","668,800,000","716,300,000","808,700,000","841,300,000","754,800,000","752,400,000","637,300,000","610,300,000","463,000,000","526,500,000","509,100,000","299,300,000"
			Payables,"1,082,400,000","927,800,000","717,800,000","595,200,000","644,100,000","633,700,000","780,000,000","686,000,000","566,600,000","446,600,000","444,800,000","318,700,000","362,600,000","339,100,000","173,700,000"
				AccountsPayable,"1,058,300,000","902,600,000","693,100,000","579,700,000","618,200,000","611,200,000","753,700,000","659,000,000","559,400,000","443,500,000","441,300,000","316,900,000","362,600,000","339,100,000","173,700,000"
				TotalTaxPayable,"24,100,000","25,200,000","24,700,000","15,500,000","25,900,000","22,500,000","26,300,000","27,000,000","7,200,000","3,100,000","3,500,000","1,800,000",,,
					IncomeTaxPayable,,,,,,,,,,"3,100,000","3,500,000","1,800,000",,,
			CurrentAccruedExpenses,"81,400,000","153,300,000","118,000,000","73,600,000","72,200,000","175,000,000","61,300,000","68,800,000","185,800,000","190,700,000","165,500,000","144,300,000","163,900,000","170,000,000","125,600,000"
				InterestPayable,"3,500,000","3,500,000","5,800,000","5,300,000","5,600,000","6,600,000","8,600,000","7,800,000","7,600,000",,,,,,
		CurrentProvisions,"84,400,000","13,700,000","2,200,000","2,900,000","3,500,000",,"800,000","1,400,000",,"169,400,000","237,400,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"218,700,000","201,600,000","233,900,000","225,600,000","190,200,000","243,400,000","170,600,000","147,400,000","7,800,000",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"56,200,000","31,400,000","31,100,000","26,700,000","35,600,000","9,400,000","16,800,000","10,300,000","48,900,000","9,500,000","9,100,000","7,100,000","16,000,000","23,900,000","11,600,000"
			CurrentDebt,"24,400,000","24,300,000","25,900,000","25,900,000","35,000,000","8,500,000","16,800,000","10,300,000","48,900,000","9,500,000","9,100,000","7,100,000","16,000,000","23,900,000","11,600,000"
				OtherCurrentBorrowings,"24,400,000","24,300,000","25,900,000","25,900,000","35,000,000","8,500,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"31,800,000","7,100,000","5,200,000","800,000","600,000","900,000",,,,,,,,,
		CurrentDeferredLiabilities,"198,300,000","196,100,000","186,200,000","525,800,000","475,700,000","152,200,000","161,900,000","96,000,000","34,600,000","337,300,000","107,100,000","110,500,000","42,300,000","8,200,000",
			CurrentDeferredRevenue,"194,700,000","180,100,000","164,600,000","511,400,000","463,800,000","142,000,000","153,300,000","89,100,000","34,600,000","302,600,000","107,100,000","110,500,000","42,300,000","8,200,000",
		OtherCurrentLiabilities,"39,300,000","58,200,000","331,800,000","94,400,000","37,700,000","45,100,000","144,200,000","57,100,000","69,800,000","11,300,000","255,700,000","162,700,000","90,200,000","28,500,000","600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,083,400,000","2,865,700,000","1,845,300,000","1,932,200,000","2,198,500,000","2,281,900,000","2,290,600,000","2,351,400,000","2,164,200,000","2,126,300,000","1,917,800,000","1,720,000,000","1,398,300,000","1,293,500,000","1,019,300,000"
		LongTermProvisions,"227,800,000","274,200,000","164,200,000","160,800,000","155,200,000","119,900,000","67,900,000","29,500,000",,,"727,500,000",,,,
		LongTermDebtAndCapitalLeaseObligation,"3,027,100,000","1,864,000,000","1,119,900,000","1,060,000,000","1,097,600,000","1,144,100,000","1,150,500,000","1,165,900,000","1,152,000,000","1,187,300,000","884,700,000","580,900,000","579,000,000","594,300,000","710,000,000"
			LongTermDebt,"2,862,800,000","1,828,700,000","1,086,300,000","1,051,000,000","1,089,100,000","1,132,100,000","1,150,500,000","1,165,900,000","1,152,000,000","1,187,300,000","884,700,000","580,900,000","579,000,000","594,300,000","710,000,000"
			LongTermCapitalLeaseObligation,"164,300,000","35,300,000","33,600,000","9,000,000","8,500,000","12,000,000",,,,,,,,,
		NonCurrentDeferredLiabilities,"761,300,000","661,700,000","432,300,000","552,200,000","772,800,000","861,900,000","910,200,000","988,200,000","817,400,000","165,500,000","190,900,000","100,800,000","23,700,000",,"1,100,000"
			NonCurrentDeferredTaxesLiabilities,"8,300,000","800,000","300,000",,"13,100,000","57,900,000","42,200,000","7,200,000","5,000,000","8,100,000","15,600,000","3,400,000","23,700,000",,"1,100,000"
			NonCurrentDeferredRevenue,"724,000,000","632,900,000","392,700,000","488,800,000","677,400,000","707,900,000","759,800,000","864,400,000","812,400,000","29,000,000","175,300,000","97,400,000",,,
		TradeandOtherPayablesNonCurrent,,,,"100,000",,"0","13,300,000","12,400,000","8,400,000",,,,,,
		EmployeeBenefits,"35,700,000","34,600,000","40,800,000","43,900,000","67,700,000","73,000,000","69,800,000","75,600,000","84,200,000","72,500,000","62,600,000","47,300,000",,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"35,700,000","34,600,000","40,800,000","43,900,000","67,700,000","73,000,000","69,800,000","75,600,000","84,200,000","72,500,000","62,600,000","47,300,000",,,
		OtherNonCurrentLiabilities,"31,500,000","31,200,000","88,100,000","115,200,000","105,200,000","83,000,000","78,900,000","79,800,000","102,200,000","701,000,000","779,600,000","991,000,000","795,600,000","699,200,000","308,200,000"
TotalEquityGrossMinorityInterest,"1,761,900,000","1,238,100,000","1,801,500,000","1,928,800,000","2,120,000,000","1,622,000,000","1,481,000,000","1,996,900,000","1,964,700,000","1,810,900,000","1,573,800,000","1,297,000,000","1,266,600,000","859,000,000","325,800,000"
	StockholdersEquity,"1,761,400,000","1,237,600,000","1,801,000,000","1,928,300,000","2,119,500,000","1,621,500,000","1,480,500,000","1,996,400,000","1,964,200,000","1,810,400,000","1,573,300,000","1,297,000,000","1,266,600,000","859,000,000","325,800,000"
		CapitalStock,"1,100,000","1,100,000","1,100,000","1,200,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,200,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"1,100,000","1,100,000","1,100,000","1,200,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,200,000"
		AdditionalPaidInCapital,"1,125,000,000","1,100,900,000","1,086,900,000","1,078,900,000","1,051,600,000","1,035,600,000","1,025,000,000","1,012,300,000","995,900,000","983,600,000","949,800,000","939,700,000","924,600,000","858,700,000","410,700,000"
		RetainedEarnings,"3,201,300,000","2,713,200,000","2,422,400,000","2,113,900,000","1,656,200,000","867,500,000","508,700,000","1,127,900,000","1,093,100,000","900,700,000","681,800,000","490,100,000","222,900,000","-73,500,000","-90,300,000"
		TreasuryStock,"2,456,800,000","2,381,000,000","1,580,900,000","1,078,800,000","429,200,000","129,200,000",,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-109,200,000","-196,600,000","-128,500,000","-186,900,000","-160,500,000","-153,800,000","-54,600,000","-145,200,000","-126,200,000","-75,300,000","-59,700,000","-134,200,000","117,700,000","72,500,000","4,200,000"
	MinorityInterest,"500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000",,,,
TotalCapitalization,"4,624,200,000","3,066,300,000","2,887,300,000","2,979,300,000","3,208,600,000","2,753,600,000","2,631,000,000","3,162,300,000","3,116,200,000","2,997,700,000","2,458,000,000","1,877,900,000","1,845,600,000","1,453,300,000","1,035,800,000"
CommonStockEquity,"1,761,400,000","1,237,600,000","1,801,000,000","1,928,300,000","2,119,500,000","1,621,500,000","1,480,500,000","1,996,400,000","1,964,200,000","1,810,400,000","1,573,300,000","1,297,000,000","1,266,600,000","859,000,000","325,800,000"
CapitalLeaseObligations,"196,100,000","42,400,000","38,800,000","9,800,000","9,100,000","12,900,000",,,,,,,,,
NetTangibleAssets,"1,757,800,000","1,233,800,000","1,796,700,000","1,923,800,000","2,114,000,000","1,615,400,000","1,472,800,000","1,983,300,000","1,947,400,000","1,789,400,000","1,547,500,000","1,269,100,000","1,266,600,000","812,200,000","325,800,000"
WorkingCapital,"2,882,300,000","1,267,200,000","1,030,100,000","1,366,200,000","1,840,100,000","1,793,300,000","1,608,600,000","2,288,400,000","2,242,300,000","2,129,900,000","1,870,700,000","1,690,000,000","1,167,800,000","850,800,000","550,600,000"
InvestedCapital,"4,648,600,000","3,090,600,000","2,913,200,000","3,005,200,000","3,243,600,000","2,762,100,000","2,647,800,000","3,172,600,000","3,165,100,000","3,007,200,000","2,467,100,000","1,885,000,000","1,861,600,000","1,477,200,000","1,047,400,000"
TangibleBookValue,"1,757,800,000","1,233,800,000","1,796,700,000","1,923,800,000","2,114,000,000","1,615,400,000","1,472,800,000","1,983,300,000","1,947,400,000","1,789,400,000","1,547,500,000","1,269,100,000","1,266,600,000","812,200,000","325,800,000"
TotalDebt,"3,083,300,000","1,895,400,000","1,151,000,000","1,086,700,000","1,133,200,000","1,153,500,000","1,167,300,000","1,176,200,000","1,200,900,000","1,196,800,000","893,800,000","588,000,000","595,000,000","618,200,000","721,600,000"
NetDebt,"536,700,000","1,079,400,000","688,900,000","379,200,000","166,800,000","762,700,000","746,600,000","735,500,000","1,023,100,000","715,200,000","524,800,000","371,500,000","461,600,000","433,900,000","480,300,000"
ShareIssued,"146,405,849","146,181,255","145,915,314","145,578,648","145,309,575","145,089,123","144,798,123","143,697,178","142,865,643","142,098,702","140,734,301","139,889,206","139,519,492","134,697,181","127,992,772"
OrdinarySharesNumber,"104,882,379","105,461,817","114,447,605","121,642,556","135,617,710","141,089,123","144,798,123","143,697,178","142,865,643","142,098,702","140,734,301","139,889,206","139,519,492","134,697,181","127,992,772"
TreasurySharesNumber,"41,523,470","40,719,438","31,467,709","23,936,092","9,691,865","4,000,000",,,,,,,,,
