name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
			LongTermDebt,"6,830,000,000","6,772,000,000","7,800,000,000","7,913,000,000","7,050,000,000","6,587,000,000","6,619,000,000","6,661,000,000","5,285,000,000","6,709,000,000","7,061,000,000","6,909,000,000","5,885,000,000","5,800,000,000","6,319,000,000","6,355,000,000","6,126,000,000","5,985,000,000","6,571,000,000","6,646,000,000","7,203,000,000","7,338,000,000","7,408,000,000","7,585,000,000","7,612,000,000","7,570,000,000","7,553,000,000","7,417,000,000","7,430,000,000","7,534,000,000","7,055,000,000","6,977,000,000","5,364,000,000","3,231,000,000","2,380,000,000","2,471,000,000","1,189,000,000","1,139,000,000","2,080,000,000","1,887,000,000","2,061,000,000","2,172,000,000","2,219,000,000","2,063,000,000","1,960,000,000","2,009,000,000","1,989,000,000","2,212,000,000","2,338,000,000","2,138,000,000","2,171,000,000","2,279,000,000","2,371,000,000","3,160,000,000","3,087,000,000","3,091,000,000","3,966,000,000","3,933,000,000","3,984,000,000","4,468,000,000","4,688,000,000","4,901,000,000","4,562,000,000","5,176,000,000","5,774,000,000","6,290,000,000","5,257,000,000","4,708,000,000","4,870,000,000","5,376,000,000","5,696,000,000","5,861,000,000","4,387,000,000","5,043,000,000","4,867,000,000","4,416,000,000","3,985,000,000"
			LongTermCapitalLeaseObligation,"664,000,000","717,000,000","727,000,000","768,000,000","795,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"863,000,000","918,000,000","732,000,000","857,000,000","896,000,000","939,000,000","1,190,000,000","1,269,000,000","1,083,000,000","1,181,000,000","1,067,000,000","843,000,000","823,000,000","1,037,000,000","968,000,000","936,000,000","1,002,000,000","1,050,000,000","1,151,000,000","1,122,000,000","1,187,000,000","1,254,000,000","1,253,000,000","1,260,000,000","1,254,000,000","1,322,000,000","1,274,000,000","1,139,000,000","1,280,000,000","1,308,000,000","1,842,000,000","1,697,000,000","586,000,000","537,000,000","720,000,000","568,000,000","438,000,000","411,000,000","490,000,000","447,000,000","303,000,000","328,000,000","417,000,000","383,000,000","376,000,000","425,000,000","517,000,000","448,000,000","471,000,000","407,000,000","397,000,000","535,000,000","491,000,000","769,000,000","804,000,000","776,000,000","733,000,000","692,000,000","719,000,000","892,000,000","946,000,000","953,000,000","901,000,000","958,000,000","952,000,000","969,000,000","1,089,000,000","1,080,000,000","1,165,000,000","1,166,000,000","1,040,000,000","1,431,000,000","1,387,000,000","1,360,000,000","1,357,000,000","1,301,000,000","1,364,000,000"
			NonCurrentDeferredTaxesLiabilities,"863,000,000","911,000,000","732,000,000","857,000,000","896,000,000","927,000,000","1,190,000,000","1,269,000,000","1,083,000,000","1,099,000,000","1,067,000,000","843,000,000","823,000,000","957,000,000","968,000,000","936,000,000","1,002,000,000","965,000,000","1,151,000,000","1,122,000,000","1,187,000,000","1,165,000,000","1,253,000,000","1,260,000,000","1,254,000,000","1,265,000,000","1,274,000,000","1,139,000,000","1,280,000,000","1,260,000,000","1,842,000,000","1,697,000,000","586,000,000","537,000,000","720,000,000","568,000,000","438,000,000","411,000,000","490,000,000","447,000,000","303,000,000","328,000,000","417,000,000","383,000,000","376,000,000","425,000,000","517,000,000","448,000,000","471,000,000","407,000,000","397,000,000","535,000,000","491,000,000","769,000,000","804,000,000","776,000,000","733,000,000","692,000,000","719,000,000","892,000,000","946,000,000","953,000,000","901,000,000","958,000,000","952,000,000","969,000,000","1,089,000,000","1,080,000,000","1,165,000,000","1,166,000,000","1,040,000,000","1,431,000,000","1,387,000,000","1,360,000,000","1,357,000,000","1,301,000,000","1,364,000,000"
			NonCurrentDeferredRevenue,,"7,000,000",,,,"12,000,000",,,,"82,000,000",,,,"80,000,000",,,,"85,000,000",,,,"89,000,000",,,,"57,000,000",,,,"48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,"1,218,000,000",,,,"1,111,000,000",,,,"1,198,000,000",,,,"923,000,000",,,,"851,000,000",,,,"760,000,000",,,,"830,000,000",,,,"732,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"1,670,000,000","1,865,000,000","1,628,000,000","1,730,000,000","1,754,000,000","1,902,000,000","1,760,000,000","1,795,000,000","1,867,000,000","1,957,000,000","1,920,000,000","1,878,000,000","1,831,000,000","1,900,000,000","1,810,000,000","1,846,000,000","1,954,000,000","1,990,000,000","2,232,000,000","2,292,000,000","2,234,000,000","2,446,000,000","1,463,000,000","1,539,000,000","1,561,000,000","1,707,000,000","2,119,000,000","2,200,000,000","2,220,000,000","2,290,000,000","1,632,000,000","1,612,000,000","1,492,000,000","1,487,000,000","802,000,000","828,000,000","872,000,000","831,000,000","1,163,000,000","1,088,000,000","1,147,000,000","1,179,000,000","1,128,000,000","1,121,000,000","1,082,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"1,670,000,000","1,793,000,000","1,628,000,000","1,730,000,000","1,754,000,000","1,828,000,000","1,760,000,000","1,795,000,000","1,867,000,000","1,882,000,000","1,920,000,000","1,878,000,000","1,831,000,000","1,834,000,000","1,810,000,000","1,846,000,000","1,954,000,000","1,924,000,000","2,232,000,000","2,292,000,000","2,234,000,000","2,394,000,000","1,463,000,000","1,539,000,000","1,561,000,000","1,639,000,000","2,119,000,000","2,200,000,000","2,220,000,000","2,290,000,000","1,632,000,000","1,612,000,000","1,492,000,000","1,487,000,000","802,000,000","828,000,000","872,000,000","831,000,000","1,163,000,000","1,088,000,000","1,147,000,000","1,179,000,000","1,128,000,000","1,121,000,000","1,082,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,"23,000,000",,,,"37,000,000",,,,"75,000,000",,,,"101,000,000",,,,"134,000,000",,,,"108,000,000",,,,"116,000,000",,,,"69,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,"0","0","0","578,000,000","429,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"1,491,000,000","189,000,000","1,596,000,000","1,636,000,000","1,644,000,000","267,000,000","1,876,000,000","1,902,000,000","2,018,000,000","327,000,000","1,801,000,000","1,757,000,000","1,679,000,000","345,000,000","1,622,000,000","1,647,000,000","1,595,000,000","397,000,000","1,557,000,000","1,576,000,000","1,568,000,000","427,000,000","1,617,000,000","1,638,000,000","1,667,000,000","513,000,000","1,663,000,000","1,642,000,000","1,545,000,000","648,000,000","1,497,000,000","1,483,000,000","1,500,000,000","1,496,000,000","1,636,000,000","1,674,000,000","1,658,000,000","1,718,000,000","1,957,000,000","1,893,000,000","1,978,000,000","1,997,000,000","1,959,000,000","1,849,000,000","1,816,000,000","2,973,000,000","2,362,000,000","2,436,000,000","2,379,000,000","2,428,000,000","2,561,000,000","2,554,000,000","2,697,000,000","2,348,000,000","2,571,000,000","2,556,000,000","2,296,000,000","2,221,000,000","2,459,000,000","2,439,000,000","2,545,000,000","2,634,000,000","3,692,000,000","3,623,000,000","3,627,000,000","3,631,000,000","3,510,000,000","3,351,000,000","3,335,000,000","3,306,000,000","4,195,000,000","4,854,000,000","4,677,000,000","4,677,000,000","4,307,000,000","4,255,000,000","4,431,000,000"
TotalEquityGrossMinorityInterest,"12,032,000,000","13,980,000,000","13,709,000,000","13,383,000,000","15,102,000,000","14,534,000,000","14,649,000,000","14,179,000,000","13,944,000,000","15,349,000,000","14,753,000,000","13,884,000,000","14,935,000,000","13,897,000,000","13,913,000,000","13,159,000,000","15,367,000,000","14,988,000,000","15,225,000,000","15,006,000,000","16,282,000,000","16,815,000,000","17,654,000,000","18,167,000,000","19,706,000,000","19,208,000,000","18,084,000,000","16,752,000,000","17,741,000,000","17,446,000,000","17,135,000,000","15,913,000,000","17,524,000,000","16,336,000,000","16,351,000,000","16,515,000,000","16,594,000,000","15,458,000,000","14,539,000,000","14,628,000,000","14,698,000,000","14,473,000,000","13,928,000,000","13,281,000,000","11,977,000,000","11,770,000,000","12,277,000,000","13,256,000,000","12,603,000,000","11,549,000,000","9,335,000,000","8,068,000,000","7,715,000,000","6,489,000,000","6,098,000,000","5,716,000,000","4,210,000,000","3,824,000,000","3,591,000,000","3,333,000,000","3,299,000,000","3,121,000,000","3,363,000,000","3,265,000,000","3,300,000,000","3,311,000,000","1,269,000,000","1,491,000,000","1,316,000,000","1,271,000,000","2,069,000,000","2,442,000,000","2,456,000,000","2,229,000,000","3,211,000,000","3,503,000,000","4,195,000,000"
	StockholdersEquity,"11,570,000,000","13,526,000,000","13,226,000,000","12,900,000,000","14,495,000,000","13,952,000,000","14,103,000,000","13,626,000,000","13,395,000,000","14,819,000,000","14,244,000,000","13,403,000,000","14,403,000,000","13,395,000,000","13,440,000,000","12,719,000,000","14,838,000,000","14,481,000,000","14,745,000,000","14,541,000,000","15,731,000,000","16,269,000,000","17,177,000,000","17,722,000,000","19,173,000,000","18,678,000,000","17,589,000,000","16,293,000,000","17,194,000,000","16,906,000,000","16,610,000,000","15,430,000,000","16,945,000,000","15,777,000,000","15,832,000,000","15,981,000,000","15,985,000,000","14,885,000,000","14,018,000,000","14,050,000,000","13,999,000,000","13,790,000,000","13,330,000,000","12,739,000,000","11,348,000,000","11,158,000,000","11,724,000,000","12,718,000,000","11,993,000,000","10,957,000,000","8,843,000,000","7,637,000,000","7,231,000,000","6,038,000,000","5,720,000,000","5,380,000,000","3,834,000,000","3,483,000,000","3,297,000,000","3,046,000,000","2,994,000,000","2,824,000,000","3,121,000,000","3,028,000,000","3,013,000,000","3,026,000,000","1,019,000,000","1,277,000,000","1,078,000,000","1,013,000,000","1,799,000,000","2,224,000,000","2,239,000,000","2,014,000,000","2,912,000,000","3,213,000,000","3,903,000,000"
		CapitalStock,"188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","192,000,000","192,000,000","216,000,000","208,000,000","234,000,000","1,454,000,000","1,444,000,000","1,458,000,000","1,441,000,000","1,792,000,000","1,777,000,000","1,795,000,000","1,777,000,000","1,761,000,000","1,750,000,000","1,734,000,000","1,717,000,000","1,688,000,000","1,691,000,000","1,673,000,000","1,659,000,000","1,631,000,000","1,621,000,000","1,607,000,000","1,614,000,000","1,465,000,000","1,454,000,000","1,421,000,000","3,967,000,000","3,951,000,000","3,943,000,000","3,893,000,000","4,895,000,000","4,858,000,000","4,695,000,000","4,678,000,000","5,673,000,000","5,641,000,000","5,634,000,000","5,523,000,000","5,343,000,000","5,172,000,000","4,514,000,000","4,453,000,000","4,451,000,000","3,137,000,000","3,121,000,000","3,083,000,000","3,083,000,000","3,083,000,000","3,083,000,000","3,067,000,000","3,067,000,000","3,067,000,000","3,067,000,000","571,000,000","571,000,000","571,000,000","2,027,000,000","2,027,000,000","2,027,000,000","2,028,000,000","2,028,000,000",,,
			CommonStock,"188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","192,000,000","192,000,000","216,000,000","208,000,000","234,000,000","1,454,000,000","1,444,000,000","1,458,000,000","1,441,000,000","1,792,000,000","1,777,000,000","1,795,000,000","1,777,000,000","1,761,000,000","1,750,000,000","1,734,000,000","1,717,000,000","1,688,000,000","1,691,000,000","1,673,000,000","1,659,000,000","1,631,000,000","1,621,000,000","1,607,000,000","1,614,000,000","1,465,000,000","1,454,000,000","1,421,000,000","3,967,000,000","3,951,000,000","3,943,000,000","3,893,000,000","4,895,000,000","4,858,000,000","4,695,000,000","4,678,000,000","5,673,000,000","5,641,000,000","5,634,000,000","5,523,000,000","5,343,000,000","5,172,000,000","4,514,000,000","4,453,000,000","4,451,000,000","3,137,000,000","3,121,000,000","3,083,000,000","3,083,000,000","3,083,000,000","3,083,000,000","3,067,000,000","3,067,000,000","3,067,000,000","3,067,000,000","571,000,000","571,000,000","571,000,000","2,027,000,000","2,027,000,000","2,027,000,000","2,028,000,000","2,028,000,000",,,
		AdditionalPaidInCapital,"75,000,000","73,000,000","67,000,000","62,000,000","70,000,000","56,000,000","43,000,000","26,000,000","39,000,000","29,000,000","11,000,000","27,000,000","16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"18,180,000,000","19,640,000,000","19,315,000,000","18,800,000,000","20,411,000,000","19,839,000,000","19,522,000,000","18,919,000,000","18,239,000,000","19,594,000,000","19,201,000,000","19,552,000,000","20,649,000,000","19,925,000,000","19,500,000,000","20,986,000,000","20,976,000,000","20,476,000,000","20,297,000,000","19,720,000,000","20,503,000,000","19,939,000,000","19,259,000,000","18,525,000,000","19,730,000,000","19,186,000,000","18,661,000,000","17,826,000,000","18,730,000,000","18,066,000,000","17,462,000,000","16,703,000,000","17,673,000,000","16,988,000,000","16,158,000,000","15,368,000,000","16,044,000,000","15,389,000,000","14,689,000,000","13,915,000,000","13,292,000,000","12,828,000,000","12,288,000,000","11,254,000,000","10,579,000,000","10,073,000,000","9,860,000,000","8,933,000,000","7,958,000,000","6,955,000,000","5,202,000,000","4,464,000,000","4,184,000,000","3,647,000,000","3,225,000,000","2,828,000,000","2,664,000,000","2,460,000,000","2,238,000,000","2,050,000,000","1,924,000,000","1,725,000,000","1,948,000,000","1,937,000,000","1,851,000,000","1,847,000,000","2,235,000,000","2,514,000,000","2,569,000,000","2,614,000,000","3,353,000,000","3,536,000,000","3,549,000,000","3,435,000,000",,,
		TreasuryStock,"784,000,000","785,000,000","800,000,000","801,000,000","819,000,000","820,000,000","824,000,000","824,000,000","893,000,000","647,000,000","738,000,000","1,701,000,000","1,456,000,000","1,559,000,000","1,616,000,000","3,847,000,000","3,074,000,000","2,581,000,000","2,129,000,000","2,034,000,000","1,658,000,000","1,206,000,000","838,000,000","488,000,000","236,000,000","246,000,000","313,000,000","317,000,000","320,000,000","328,000,000","370,000,000","372,000,000","373,000,000","424,000,000","426,000,000","428,000,000","433,000,000","441,000,000","386,000,000","986,000,000","885,000,000","897,000,000","897,000,000","897,000,000","900,000,000","900,000,000","901,000,000","765,000,000","536,000,000","302,000,000","302,000,000","302,000,000","103,000,000","104,000,000","104,000,000","105,000,000","130,000,000","136,000,000","138,000,000","138,000,000","138,000,000","138,000,000","138,000,000","138,000,000","138,000,000","138,000,000","138,000,000","138,000,000","138,000,000","1,750,000,000","1,750,000,000","1,750,000,000","1,750,000,000","1,750,000,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-6,089,000,000","-5,590,000,000","-5,544,000,000","-5,349,000,000","-5,355,000,000","-5,311,000,000","-4,826,000,000","-4,683,000,000","-4,178,000,000","-4,345,000,000","-4,418,000,000","-4,667,000,000","-4,998,000,000","-5,187,000,000","-4,652,000,000","-4,654,000,000","-4,518,000,000","-4,858,000,000","-4,881,000,000","-4,586,000,000","-4,906,000,000","-4,241,000,000","-3,039,000,000","-2,092,000,000","-2,082,000,000","-2,012,000,000","-2,493,000,000","-2,933,000,000","-2,904,000,000","-2,523,000,000","-2,155,000,000","-2,560,000,000","-1,986,000,000","-2,408,000,000","-1,507,000,000","-573,000,000","-1,091,000,000","-1,517,000,000","-1,706,000,000","-2,846,000,000","-2,359,000,000","-2,084,000,000","-1,954,000,000","-2,513,000,000","-3,189,000,000","-2,710,000,000","-1,913,000,000","-1,123,000,000","-1,070,000,000","-1,330,000,000","-1,580,000,000","-1,868,000,000","-2,022,000,000","-2,019,000,000","-1,854,000,000","-1,794,000,000","-1,837,000,000","-1,962,000,000","-1,886,000,000","-1,949,000,000","-1,875,000,000","-1,846,000,000","-1,756,000,000","-1,838,000,000","-1,767,000,000","-1,750,000,000","-1,649,000,000","-1,670,000,000","-1,924,000,000","-1,878,000,000","-1,831,000,000","-1,589,000,000","-1,588,000,000","-1,699,000,000",,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,654,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,056,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"462,000,000","454,000,000","483,000,000","483,000,000","607,000,000","582,000,000","546,000,000","553,000,000","549,000,000","530,000,000","509,000,000","481,000,000","532,000,000","502,000,000","473,000,000","440,000,000","529,000,000","507,000,000","480,000,000","465,000,000","551,000,000","546,000,000","477,000,000","445,000,000","533,000,000","530,000,000","495,000,000","459,000,000","547,000,000","540,000,000","525,000,000","483,000,000","579,000,000","559,000,000","519,000,000","534,000,000","609,000,000","573,000,000","521,000,000","578,000,000","699,000,000","683,000,000","598,000,000","542,000,000","629,000,000","612,000,000","553,000,000","538,000,000","610,000,000","592,000,000","492,000,000","431,000,000","484,000,000","451,000,000","378,000,000","336,000,000","376,000,000","341,000,000","294,000,000","287,000,000","305,000,000","297,000,000","242,000,000","237,000,000","287,000,000","285,000,000","250,000,000","214,000,000","238,000,000","258,000,000","270,000,000","218,000,000","217,000,000","215,000,000","299,000,000","290,000,000","292,000,000"
TotalCapitalization,"18,400,000,000","20,298,000,000","21,026,000,000","20,813,000,000","21,545,000,000","20,539,000,000","20,722,000,000","20,287,000,000","18,680,000,000","21,528,000,000","21,305,000,000","20,312,000,000","20,288,000,000","19,195,000,000","19,759,000,000","19,074,000,000","20,964,000,000","20,466,000,000","21,316,000,000","21,187,000,000","22,934,000,000","23,607,000,000","24,585,000,000","25,307,000,000","26,785,000,000","26,248,000,000","25,142,000,000","23,710,000,000","24,624,000,000","24,440,000,000","23,665,000,000","22,407,000,000","22,309,000,000","19,008,000,000","18,212,000,000","18,452,000,000","17,174,000,000","16,024,000,000","16,098,000,000","15,937,000,000","16,060,000,000","15,962,000,000","15,549,000,000","14,802,000,000","13,308,000,000","13,167,000,000","13,713,000,000","14,930,000,000","14,331,000,000","13,095,000,000","11,014,000,000","9,916,000,000","9,602,000,000","9,198,000,000","8,807,000,000","8,471,000,000","7,800,000,000","7,416,000,000","7,281,000,000","7,514,000,000","7,682,000,000","7,725,000,000","7,683,000,000","8,204,000,000","8,787,000,000","9,316,000,000","6,276,000,000","5,985,000,000","5,948,000,000","6,389,000,000","7,495,000,000","8,085,000,000","6,626,000,000","7,057,000,000","7,779,000,000","7,629,000,000","7,888,000,000"
CommonStockEquity,"11,570,000,000","13,526,000,000","13,226,000,000","12,900,000,000","14,495,000,000","13,952,000,000","14,103,000,000","13,626,000,000","13,395,000,000","14,819,000,000","14,244,000,000","13,403,000,000","14,403,000,000","13,395,000,000","13,440,000,000","12,719,000,000","14,838,000,000","14,481,000,000","14,745,000,000","14,541,000,000","15,731,000,000","16,269,000,000","17,177,000,000","17,722,000,000","19,173,000,000","18,678,000,000","17,589,000,000","16,293,000,000","17,194,000,000","16,906,000,000","16,610,000,000","15,430,000,000","16,945,000,000","15,777,000,000","15,832,000,000","15,981,000,000","15,985,000,000","14,885,000,000","14,018,000,000","14,050,000,000","13,999,000,000","13,790,000,000","13,330,000,000","12,739,000,000","11,348,000,000","11,158,000,000","11,724,000,000","12,718,000,000","11,993,000,000","10,957,000,000","8,843,000,000","7,637,000,000","7,231,000,000","6,038,000,000","5,720,000,000","5,380,000,000","3,834,000,000","3,483,000,000","3,297,000,000","3,046,000,000","2,994,000,000","2,824,000,000","3,121,000,000","3,028,000,000","3,013,000,000","3,026,000,000","1,019,000,000","1,277,000,000","1,078,000,000","1,013,000,000","1,799,000,000","2,224,000,000","2,239,000,000","2,014,000,000","2,912,000,000","3,213,000,000","3,903,000,000"
CapitalLeaseObligations,"957,000,000","1,022,000,000","1,036,000,000","1,058,000,000","1,118,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-1,312,000,000","449,000,000","168,000,000","-401,000,000","1,203,000,000","581,000,000","-1,217,000,000","-1,735,000,000","-446,000,000","998,000,000","415,000,000","1,765,000,000","2,887,000,000","1,898,000,000","1,699,000,000","746,000,000","2,733,000,000","2,473,000,000","2,618,000,000","2,152,000,000","3,360,000,000","3,514,000,000","4,208,000,000","4,360,000,000","5,453,000,000","4,711,000,000","3,511,000,000","3,015,000,000","3,671,000,000","3,179,000,000","2,396,000,000","1,243,000,000","7,274,000,000","6,255,000,000","6,338,000,000","7,091,000,000","7,253,000,000","10,099,000,000","9,157,000,000","9,411,000,000","10,583,000,000","10,321,000,000","9,834,000,000","9,371,000,000","8,088,000,000","7,930,000,000","8,522,000,000","9,944,000,000","9,217,000,000","8,266,000,000","6,175,000,000","4,980,000,000","4,571,000,000","3,148,000,000","2,871,000,000","2,503,000,000","1,003,000,000","655,000,000","426,000,000","143,000,000","-8,000,000","-271,000,000","367,000,000","256,000,000","206,000,000","146,000,000","-1,922,000,000","-1,646,000,000","-1,846,000,000","-1,899,000,000","-1,656,000,000","-1,244,000,000","-1,045,000,000","-1,285,000,000","-579,000,000","-178,000,000","750,000,000"
WorkingCapital,"4,478,000,000","6,192,000,000","6,600,000,000","6,144,000,000","4,024,000,000","3,418,000,000","3,397,000,000","2,958,000,000","2,939,000,000","5,666,000,000","5,790,000,000","6,882,000,000","7,054,000,000","6,533,000,000","6,725,000,000","5,410,000,000","7,313,000,000","6,916,000,000","8,035,000,000","7,549,000,000","9,338,000,000","9,406,000,000","9,431,000,000","9,498,000,000","10,517,000,000","9,750,000,000","9,187,000,000","8,706,000,000","9,461,000,000","9,028,000,000","7,832,000,000","6,693,000,000","10,218,000,000","7,226,000,000","6,307,000,000","6,722,000,000","5,893,000,000","8,610,000,000","9,261,000,000","9,681,000,000","10,880,000,000","10,650,000,000","10,175,000,000","9,591,000,000","8,508,000,000","8,343,000,000","8,693,000,000","10,132,000,000","9,525,000,000","8,666,000,000","7,216,000,000","6,250,000,000","5,658,000,000","4,801,000,000","4,439,000,000","3,932,000,000","3,103,000,000","2,542,000,000","2,595,000,000","2,613,000,000","2,525,000,000","2,282,000,000","4,198,000,000","4,511,000,000","4,977,000,000","5,301,000,000","1,922,000,000","1,559,000,000","1,193,000,000","1,541,000,000","2,282,000,000","984,000,000","-98,000,000","479,000,000","351,000,000","758,000,000","1,747,000,000"
InvestedCapital,"24,313,000,000","22,585,000,000","22,915,000,000","23,228,000,000","23,013,000,000","22,570,000,000","23,605,000,000","24,073,000,000","21,156,000,000","22,266,000,000","22,136,000,000","21,226,000,000","21,337,000,000","20,198,000,000","21,161,000,000","20,727,000,000","22,530,000,000","21,920,000,000","22,302,000,000","22,529,000,000","23,440,000,000","23,960,000,000","25,047,000,000","26,549,000,000","28,220,000,000","26,701,000,000","25,709,000,000","24,422,000,000","26,307,000,000","26,977,000,000","25,688,000,000","24,624,000,000","23,121,000,000","19,773,000,000","20,450,000,000","19,643,000,000","18,299,000,000","17,067,000,000","16,351,000,000","16,174,000,000","16,265,000,000","16,123,000,000","15,767,000,000","15,133,000,000","13,657,000,000","13,521,000,000","14,087,000,000","15,313,000,000","14,714,000,000","13,631,000,000","11,457,000,000","10,303,000,000","9,943,000,000","9,320,000,000","8,904,000,000","8,647,000,000","7,968,000,000","7,585,000,000","7,791,000,000","7,958,000,000","8,155,000,000","8,358,000,000","8,299,000,000","9,143,000,000","9,761,000,000","10,913,000,000","9,365,000,000","9,581,000,000","9,234,000,000","8,965,000,000","11,153,000,000","12,067,000,000","13,309,000,000","11,804,000,000","14,568,000,000","14,017,000,000","13,388,000,000"
TangibleBookValue,"-1,312,000,000","449,000,000","168,000,000","-401,000,000","1,203,000,000","581,000,000","-1,217,000,000","-1,735,000,000","-446,000,000","998,000,000","415,000,000","1,765,000,000","2,887,000,000","1,898,000,000","1,699,000,000","746,000,000","2,733,000,000","2,473,000,000","2,618,000,000","2,152,000,000","3,360,000,000","3,514,000,000","4,208,000,000","4,360,000,000","5,453,000,000","4,711,000,000","3,511,000,000","3,015,000,000","3,671,000,000","3,179,000,000","2,396,000,000","1,243,000,000","7,274,000,000","6,255,000,000","6,338,000,000","7,091,000,000","7,253,000,000","10,099,000,000","9,157,000,000","9,411,000,000","10,583,000,000","10,321,000,000","9,834,000,000","9,371,000,000","8,088,000,000","7,930,000,000","8,522,000,000","9,944,000,000","9,217,000,000","8,266,000,000","6,175,000,000","4,980,000,000","4,571,000,000","3,148,000,000","2,871,000,000","2,503,000,000","1,003,000,000","655,000,000","426,000,000","143,000,000","-8,000,000","-271,000,000","367,000,000","256,000,000","206,000,000","146,000,000","-1,922,000,000","-1,646,000,000","-1,846,000,000","-1,899,000,000","-1,656,000,000","-1,244,000,000","-1,045,000,000","-1,285,000,000","-579,000,000","-178,000,000","750,000,000"
TotalDebt,"13,700,000,000","10,081,000,000","10,725,000,000","11,386,000,000","9,636,000,000","8,618,000,000","9,502,000,000","10,447,000,000","7,761,000,000","7,447,000,000","7,892,000,000","7,823,000,000","6,934,000,000","6,803,000,000","7,721,000,000","8,008,000,000","7,692,000,000","7,439,000,000","7,557,000,000","7,988,000,000","7,709,000,000","7,691,000,000","7,870,000,000","8,827,000,000","9,047,000,000","8,023,000,000","8,120,000,000","8,129,000,000","9,113,000,000","10,071,000,000","9,078,000,000","9,194,000,000","6,176,000,000","3,996,000,000","4,618,000,000","3,662,000,000","2,314,000,000","2,182,000,000","2,333,000,000","2,124,000,000","2,266,000,000","2,333,000,000","2,437,000,000","2,394,000,000","2,309,000,000","2,363,000,000","2,363,000,000","2,595,000,000","2,721,000,000","2,674,000,000","2,614,000,000","2,666,000,000","2,712,000,000","3,282,000,000","3,184,000,000","3,267,000,000","4,134,000,000","4,102,000,000","4,494,000,000","4,912,000,000","5,161,000,000","5,534,000,000","5,178,000,000","6,115,000,000","6,748,000,000","7,887,000,000","8,346,000,000","8,304,000,000","8,156,000,000","7,952,000,000","9,354,000,000","9,843,000,000","11,070,000,000","9,790,000,000","11,656,000,000","10,804,000,000","9,485,000,000"
