name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,12/31/2004,12/31/2003,06/30/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000,06/30/2000,12/31/1999,06/30/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1991
			OtherIntangibleAssets,"15,811,000,000","15,639,000,000","15,394,000,000","15,413,000,000","15,374,000,000","14,885,000,000","14,577,000,000","14,899,000,000","14,386,000,000","14,536,000,000","14,417,000,000","11,403,000,000","11,686,000,000","14,827,000,000","10,800,000,000","10,509,000,000","10,064,000,000","13,239,000,000","9,857,000,000","9,776,000,000","9,568,000,000","11,788,000,000","8,263,000,000","7,650,000,000","7,264,000,000","9,670,000,000","9,696,000,000",,"9,561,000,000","9,054,000,000",,,,,,,,,,,,,,,,"6,768,000,000","3,840,000,000","6,328,000,000",,,"3,627,360,700","3,584,853,840",,"6,498,306,120","3,553,786,600","3,555,793,100",,,,"4,189,979,310",,"5,921,827,800",,"6,740,741,400",,"5,612,284,260","1,810,685,380","1,120,347,410","859,396,014","710,544,744","649,203,760","430,120,365","465,627,660","569,541,455","517,597,808"
		InvestmentProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","11,000,000",,,"19,000,000",,,,"26,000,000",,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"2,284,000,000","2,060,000,000","2,443,000,000","2,387,000,000","2,333,000,000","2,037,000,000","2,364,000,000","2,518,000,000","2,436,000,000","2,135,000,000","2,472,000,000","2,418,000,000","2,399,000,000","2,047,000,000","2,337,000,000","2,295,000,000","2,167,000,000","2,242,000,000","2,017,000,000","2,094,000,000","2,089,000,000","2,020,000,000","2,079,000,000","2,033,000,000","2,017,000,000","2,260,000,000","2,340,000,000","2,257,000,000","2,247,000,000","2,290,000,000","2,286,000,000","2,297,000,000","2,289,000,000","2,660,000,000","2,542,000,000","2,572,000,000","1,441,000,000","1,653,000,000","2,064,000,000","2,343,000,000","1,956,000,000",,"2,140,000,000","2,156,000,000","2,177,000,000","2,271,000,000","2,286,000,000","2,341,000,000","2,214,000,000","2,094,000,000",,,"2,280,000,000",,,,"2,333,000,000","3,779,000,000","3,950,000,000",,"13,337,000,000",,"15,302,000,000",,"12,373,000,000",,,,,,,,,,
			LongTermEquityInvestment,"1,952,000,000","2,009,000,000","2,108,000,000","2,034,000,000","2,019,000,000","2,002,000,000","1,907,000,000","2,024,000,000","1,993,000,000","2,008,000,000","1,972,000,000","1,877,000,000","1,827,000,000","1,793,000,000",,,,"1,658,000,000",,"1,537,000,000","1,522,000,000","1,471,000,000","1,461,000,000","1,398,000,000","1,354,000,000","1,561,000,000","1,545,000,000","1,489,000,000","1,450,000,000","1,510,000,000","1,504,000,000","1,509,000,000",,"1,579,000,000","1,521,000,000",,,,,,,,,,,,,,,"1,787,000,000",,,"1,719,000,000",,,,"1,762,000,000",,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,504,000,000","1,509,000,000",,"1,579,000,000","1,521,000,000",,,,,,,,,,,,,,,"1,787,000,000",,,"1,719,000,000",,,,"1,762,000,000",,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"332,000,000","51,000,000","335,000,000","353,000,000","314,000,000","35,000,000","457,000,000","494,000,000","443,000,000","127,000,000","500,000,000","541,000,000","572,000,000","254,000,000","2,337,000,000",,"2,167,000,000","584,000,000",,"557,000,000","567,000,000","549,000,000","618,000,000","635,000,000","663,000,000","699,000,000","795,000,000","768,000,000","797,000,000","780,000,000","782,000,000",,,"1,081,000,000",,,,"1,653,000,000",,,,,,,,,,,"2,214,000,000",,,,"561,000,000",,,,"571,000,000","3,724,000,000",,,,,"9,384,000,000",,,,,,,,,,,,
				TradingSecurities,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"332,000,000","49,000,000","335,000,000","353,000,000","314,000,000","33,000,000","457,000,000","494,000,000","443,000,000","66,000,000","500,000,000","541,000,000","572,000,000","252,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,"2,000,000",,,,"2,000,000",,,,"61,000,000",,,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"788,000,000",,,"1,021,000,000",,,,,,,,,,,,,,,"307,000,000",,,,,,,,"55,000,000","3,950,000,000",,"13,337,000,000",,"5,918,000,000",,"12,373,000,000",,,,,,,,,,
		FinancialAssets,,"5,000,000",,,,"14,000,000",,,,"19,000,000",,,,"31,000,000",,,,,,,,,,,,,,,,,,,,,,,"563,000,000",,"266,000,000",,"274,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"2,133,000,000","2,712,000,000","2,325,000,000","2,329,000,000","2,185,000,000","1,807,000,000","716,000,000","777,000,000","768,000,000","1,352,000,000","1,163,000,000","1,116,000,000","1,222,000,000","1,366,000,000",,,,,,,,,,,,,,,,,"3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000,000","29,000,000",,"47,000,000",,"55,000,000",,"114,000,000",,,,,,,,,,
		NonCurrentDeferredAssets,"1,175,000,000","1,689,000,000","1,753,000,000","1,813,000,000","1,827,000,000","1,814,000,000","1,937,000,000","2,029,000,000","2,074,000,000","2,004,000,000","2,164,000,000","2,400,000,000","3,594,000,000","3,699,000,000","3,432,000,000","3,531,000,000","3,430,000,000","3,343,000,000","3,307,000,000","3,504,000,000","3,594,000,000","3,547,000,000","3,365,000,000","3,261,000,000","3,260,000,000","2,893,000,000","1,724,000,000","1,732,000,000","1,764,000,000","1,736,000,000","1,671,000,000","1,700,000,000","1,687,000,000","1,690,000,000","1,690,000,000","1,737,000,000","1,660,000,000","1,678,000,000","2,703,000,000","2,854,000,000","2,675,000,000","2,580,000,000","2,544,000,000","2,519,000,000","2,386,000,000","2,183,000,000","2,055,000,000","1,915,000,000","1,892,000,000","1,854,000,000","1,858,745,320","1,848,194,640","1,860,000,000","2,099,913,400","1,927,543,800","2,207,726,760","2,104,000,000",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"1,175,000,000","1,689,000,000","1,753,000,000","1,813,000,000","1,827,000,000","1,814,000,000","1,937,000,000","2,029,000,000","2,074,000,000","2,004,000,000","2,164,000,000","2,400,000,000","3,594,000,000","3,699,000,000","3,432,000,000","3,531,000,000","3,430,000,000","3,343,000,000","3,307,000,000","3,504,000,000","3,594,000,000","3,547,000,000","3,365,000,000","3,261,000,000","3,260,000,000","2,893,000,000","1,724,000,000","1,732,000,000","1,764,000,000","1,736,000,000","1,671,000,000","1,700,000,000","1,687,000,000","1,690,000,000","1,690,000,000","1,737,000,000","1,660,000,000","1,678,000,000","2,703,000,000","2,854,000,000","2,675,000,000","2,580,000,000","2,544,000,000","2,519,000,000","2,386,000,000","2,183,000,000","2,055,000,000","1,915,000,000","1,892,000,000","1,854,000,000","1,858,745,320","1,848,194,640","1,860,000,000","2,099,913,400","1,927,543,800","2,207,726,760","2,104,000,000",,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"488,000,000","577,000,000","250,000,000","246,000,000","254,000,000","327,000,000","288,000,000","316,000,000","319,000,000","61,000,000",,,,"44,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,,,,,,,,,,,,,,,,,,,,,,"114,000,000","72,000,000","79,000,000","91,000,000","105,000,000","95,000,000","95,000,000","101,000,000","105,000,000",,,,"97,000,000",,"82,000,000","19,000,000","20,000,000","186,000,000","152,000,000","148,000,000",,"95,000,000","115,000,000","120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"726,000,000","757,000,000","609,000,000","589,000,000","583,000,000","556,000,000","419,000,000","423,000,000","508,000,000","508,000,000","388,000,000","378,000,000","376,000,000","359,000,000","236,000,000","225,000,000","196,000,000","176,000,000","129,000,000","128,000,000","130,000,000",,,,,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","106,000,000","105,000,000","97,000,000",,"90,000,000","268,000,000","72,000,000",,"556,000,000","601,000,000","531,000,000","2,842,000,000","463,000,000","484,000,000","505,000,000","622,000,000","483,000,000","472,000,000","31,000,000","14,000,000","2,935,133,210","2,751,706,560","11,000,000","7,095,579,800","3,637,524,800","3,700,994,860",,,,"7,190,147,030","231,000,000","20,700,729,000","245,000,000","18,290,247,000","23,000,000","13,565,644,820","17,717,288,120","8,843,200,860","8,024,724,324","6,267,175,551","5,335,844,270","2,717,986,350","2,886,320,670","3,037,703,795","8,690,532,942"
TotalLiabilitiesNetMinorityInterest,"68,995,000,000","69,369,000,000","72,870,000,000","71,895,000,000","73,706,000,000","71,970,000,000","75,099,000,000","76,864,000,000","73,922,000,000","75,312,000,000","76,369,000,000","77,428,000,000","82,313,000,000","84,990,000,000","83,311,000,000","85,369,000,000","82,315,000,000","88,785,000,000","88,997,000,000","90,758,000,000","91,743,000,000","86,772,000,000","83,683,000,000","80,879,000,000","77,810,000,000","74,190,000,000","75,897,000,000","76,827,000,000","77,030,000,000","68,946,000,000","68,722,000,000","71,858,000,000","68,781,000,000","67,771,000,000","67,140,000,000","66,504,000,000","35,681,000,000","60,981,000,000","58,564,000,000","61,402,000,000","56,570,000,000","56,120,000,000","52,724,000,000","52,199,000,000","50,671,000,000","49,692,000,000","50,376,000,000","47,947,000,000","48,857,000,000","47,842,000,000","50,190,556,260","48,306,822,480","48,267,000,000","51,573,557,920","52,909,238,200","54,996,816,620","53,041,000,000","51,486,000,000","55,217,000,000","63,003,522,120","83,842,000,000","86,316,956,600","87,142,000,000","86,724,832,800","80,546,000,000","76,575,241,020","65,154,859,980","56,269,180,630","49,810,947,678","47,459,043,450","42,397,504,960","37,523,887,821","36,132,624,870","37,540,892,585","38,995,481,161"
	CurrentLiabilities,"34,240,000,000","34,376,000,000","37,127,000,000","37,178,000,000","36,500,000,000","35,991,000,000","47,848,000,000","39,495,000,000","37,528,000,000","38,260,000,000","38,423,000,000","37,459,000,000","38,979,000,000","40,152,000,000","32,919,000,000","34,320,000,000","31,762,000,000","43,619,000,000","33,667,000,000","35,253,000,000","34,423,000,000","39,405,000,000","30,785,000,000","30,045,000,000","28,454,000,000","33,651,000,000","27,670,000,000","28,760,000,000","27,191,000,000","30,381,000,000","25,697,000,000","26,611,000,000","24,863,000,000","30,688,000,000","23,573,000,000","25,618,000,000","14,123,000,000","45,812,000,000","19,547,000,000","20,852,000,000","19,666,000,000","29,620,000,000","20,474,000,000","20,590,000,000","30,547,000,000","22,308,000,000","24,187,000,000","22,413,000,000","29,169,000,000","20,663,000,000","21,535,884,270","20,000,026,080","26,822,000,000","19,833,741,160","24,169,818,400","19,424,035,440","32,938,000,000","28,413,000,000","26,738,000,000","54,992,935,250","31,836,000,000","61,824,365,400","39,793,000,000","13,077,909,000","39,601,000,000","11,598,300,880","11,077,777,130","36,983,151,920","22,966,056,036","25,615,610,748","23,839,115,594","20,400,417,834","19,118,948,976","27,178,374,839","26,921,212,318"
		PayablesAndAccruedExpenses,"24,724,000,000","26,484,000,000","27,320,000,000","27,501,000,000","25,114,000,000","24,390,000,000","26,995,000,000","30,620,000,000","28,882,000,000","28,345,000,000","28,832,000,000","29,466,000,000","29,180,000,000","28,439,000,000","30,638,000,000","32,003,000,000","29,542,000,000","30,244,000,000","31,044,000,000","32,588,000,000","31,671,000,000","28,780,000,000","19,174,000,000","18,911,000,000","18,446,000,000","24,131,000,000","17,829,000,000","18,802,000,000","18,143,000,000","22,367,000,000","17,274,000,000","17,834,000,000","17,133,000,000","16,648,000,000","15,253,000,000","16,132,000,000","9,667,000,000","9,526,000,000","12,887,000,000","13,987,000,000","12,633,000,000","12,672,000,000","13,184,000,000","13,353,000,000","13,589,000,000","20,811,000,000","22,841,000,000","21,032,000,000","21,928,000,000","20,536,000,000","15,070,908,000","14,120,087,280","18,791,000,000","12,887,873,760","13,916,193,200","13,810,667,400","17,878,000,000","16,833,000,000","18,141,000,000","15,470,158,000","20,925,000,000","17,408,140,400","22,698,000,000","13,077,909,000","20,821,000,000","11,598,300,880","11,077,777,130","9,610,994,770","8,322,899,526","9,306,081,603","7,672,254,683","7,343,008,632","6,733,171,674","6,770,418,445","9,795,209,788"
			Payables,"24,160,000,000","25,715,000,000","26,476,000,000","26,654,000,000","24,316,000,000","23,607,000,000","26,013,000,000","29,479,000,000","27,773,000,000","26,772,000,000","27,153,000,000","27,956,000,000","27,852,000,000","27,119,000,000","27,076,000,000","28,553,000,000","26,327,000,000","27,066,000,000","27,668,000,000","29,133,000,000","28,229,000,000","25,788,000,000","19,174,000,000","18,911,000,000","18,446,000,000","21,767,000,000","17,829,000,000","18,802,000,000","18,143,000,000","20,447,000,000","17,274,000,000","17,834,000,000","17,133,000,000","16,648,000,000","15,253,000,000","16,132,000,000","9,667,000,000","9,526,000,000","12,887,000,000","13,987,000,000","12,633,000,000","12,672,000,000","13,184,000,000","13,353,000,000","13,589,000,000","19,699,000,000","21,765,000,000","19,950,000,000","20,845,000,000","19,428,000,000","13,950,193,910","13,047,400,800","17,622,000,000","11,619,258,160","12,559,947,400","12,414,750,480","16,598,000,000","14,923,000,000","15,856,000,000","12,716,817,520","17,506,000,000","13,450,189,200","18,345,000,000","13,077,909,000","16,986,000,000","11,598,300,880","11,077,777,130","9,610,994,770","8,322,899,526","9,306,081,603","7,672,254,683","7,343,008,632","6,733,171,674","6,770,418,445","9,795,209,788"
				AccountsPayable,"20,498,000,000","21,616,000,000","21,585,000,000","21,467,000,000","20,039,000,000","19,229,000,000","20,383,000,000","23,497,000,000","22,583,000,000","22,129,000,000","22,419,000,000","22,918,000,000","23,697,000,000","22,891,000,000","21,315,000,000","22,408,000,000","20,964,000,000","21,692,000,000","21,836,000,000","22,688,000,000","22,476,000,000","20,106,000,000","18,846,000,000","18,673,000,000","18,200,000,000","17,447,000,000","17,460,000,000","18,544,000,000","17,908,000,000","16,736,000,000","16,879,000,000","17,520,000,000","16,806,000,000","16,418,000,000","14,791,000,000","15,629,000,000","9,379,000,000","9,345,000,000","11,856,000,000","13,081,000,000","12,074,000,000","12,295,000,000","12,597,000,000","12,938,000,000","13,258,000,000","14,261,000,000","16,111,000,000","14,592,000,000","14,725,000,000","13,207,000,000","13,950,193,910","13,047,400,800","12,603,000,000","11,619,258,160","12,559,947,400","12,414,750,480","11,777,000,000","10,949,000,000","11,733,000,000","12,716,817,520","12,056,000,000","13,450,189,200","12,112,000,000","13,077,909,000","11,066,000,000","11,598,300,880","11,077,777,130","9,610,994,770","8,322,899,526","9,306,081,603","7,672,254,683","7,343,008,632","6,733,171,674","6,770,418,445","9,795,209,788"
				TotalTaxPayable,"441,000,000","623,000,000","570,000,000","814,000,000","787,000,000","795,000,000","1,196,000,000","1,332,000,000","1,407,000,000","1,108,000,000","650,000,000","711,000,000","745,000,000","829,000,000","1,691,000,000","1,763,000,000","1,715,000,000","1,577,000,000","1,436,000,000","1,748,000,000","1,683,000,000","1,841,000,000","328,000,000","238,000,000","246,000,000","1,616,000,000","369,000,000","258,000,000","235,000,000","1,464,000,000","395,000,000","314,000,000","327,000,000","230,000,000","462,000,000","503,000,000","288,000,000","181,000,000","1,031,000,000","906,000,000","559,000,000","377,000,000","587,000,000","415,000,000","331,000,000",,,,,"649,000,000",,,"311,000,000",,,,,,"833,000,000",,"1,279,000,000",,"1,178,000,000",,"1,593,000,000",,,,,,,,,,
				OtherPayable,"3,221,000,000","3,476,000,000","4,321,000,000","4,373,000,000","3,490,000,000","3,583,000,000","4,434,000,000","4,650,000,000","3,783,000,000","3,535,000,000","4,084,000,000","4,327,000,000","3,410,000,000","3,399,000,000","4,070,000,000","4,382,000,000","3,648,000,000","3,797,000,000","4,396,000,000","4,697,000,000","4,070,000,000","3,841,000,000",,,,"2,704,000,000",,,,"2,247,000,000",,,,,,,,,,,,,,,,"5,438,000,000","5,654,000,000","5,358,000,000","6,120,000,000","5,572,000,000",,,"4,708,000,000",,,,"4,821,000,000","3,974,000,000","3,290,000,000",,"4,171,000,000",,"5,055,000,000",,"4,327,000,000",,,,,,,,,,
			CurrentAccruedExpenses,"564,000,000","769,000,000","844,000,000","847,000,000","798,000,000","783,000,000","982,000,000","1,141,000,000","1,109,000,000","1,573,000,000","1,679,000,000","1,510,000,000","1,328,000,000","1,320,000,000","3,562,000,000","3,450,000,000","3,215,000,000","3,178,000,000","3,376,000,000","3,455,000,000","3,442,000,000","2,992,000,000",,,,"2,364,000,000",,,,"1,920,000,000",,,,,,,,,,,,,,,,"1,112,000,000","1,076,000,000","1,082,000,000","1,083,000,000","1,108,000,000","1,120,714,090","1,072,686,480","1,169,000,000","1,268,615,600","1,356,245,800","1,395,916,920","1,280,000,000","1,910,000,000","2,285,000,000","2,753,340,480","3,419,000,000","3,957,951,200","4,353,000,000",,"3,835,000,000",,,,,,,,,,
		CurrentProvisions,,"8,978,000,000","9,449,000,000","9,362,000,000","10,582,000,000","10,483,000,000","10,243,000,000","9,146,000,000","8,922,000,000","9,009,000,000","8,718,000,000","8,648,000,000","9,418,000,000","9,317,000,000",,,,,,,,,,,,"9,095,000,000",,,,"8,790,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"534,000,000","544,000,000","491,000,000","450,000,000","479,000,000","595,000,000","528,000,000","611,000,000","635,000,000","694,000,000","653,000,000","622,000,000","640,000,000","811,000,000",,,,,,,,,,,,"8,265,000,000",,,,"6,694,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"6,272,000,000","4,876,000,000","6,897,000,000","6,834,000,000","5,525,000,000","5,861,000,000","4,805,000,000","5,916,000,000","5,655,000,000","7,245,000,000","6,509,000,000","5,200,000,000","6,372,000,000","7,937,000,000",,,,"7,368,000,000",,,,"7,710,000,000",,,,"7,138,000,000",,,,"5,811,000,000",,,,"6,073,000,000",,,,"10,694,000,000",,,,"10,611,000,000",,,"9,569,000,000",,,,"7,018,000,000",,,,"7,617,000,000",,,,"14,761,000,000","9,024,000,000","5,720,000,000","39,521,908,140","7,308,000,000","32,156,843,600","13,117,000,000",,"15,369,000,000",,,"19,989,880,040","9,544,931,838","13,810,895,280","16,166,860,911","13,057,487,193","12,385,777,302","20,407,956,394","17,126,002,530"
			CurrentDebt,"5,903,000,000","4,516,000,000","6,531,000,000","6,489,000,000","5,237,000,000","5,861,000,000","4,805,000,000","5,916,000,000","5,655,000,000","7,245,000,000","6,509,000,000","5,200,000,000","6,372,000,000","7,937,000,000",,,,"7,368,000,000",,,,"7,710,000,000",,,,"7,138,000,000",,,,"5,811,000,000",,,,"6,073,000,000",,,,"10,694,000,000",,,,"10,611,000,000",,,"9,569,000,000",,,,"7,018,000,000",,,,"7,617,000,000",,,,"14,761,000,000","9,024,000,000","5,720,000,000","39,521,908,140","7,308,000,000","32,156,843,600","13,117,000,000",,"15,369,000,000",,,"19,989,880,040","9,544,931,838","13,810,895,280","16,166,860,911","13,057,487,193","12,385,777,302","20,407,956,394","17,126,002,530"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"207,000,000","224,000,000","39,521,908,140","973,000,000",,"3,298,000,000",,"4,500,000,000",,,,,,,,,,
				OtherCurrentBorrowings,"5,903,000,000","4,516,000,000","6,531,000,000","6,489,000,000","5,237,000,000","5,861,000,000","4,805,000,000","5,916,000,000","5,655,000,000","7,245,000,000","6,509,000,000","5,200,000,000","6,372,000,000","7,937,000,000",,,,"7,368,000,000",,,,"7,710,000,000",,,,"7,138,000,000",,,,"5,811,000,000",,,,"6,073,000,000",,,,"10,694,000,000",,,,"10,611,000,000",,,"9,569,000,000",,,,"7,018,000,000",,,,"7,617,000,000",,,,"14,761,000,000","8,817,000,000","5,496,000,000",,"6,335,000,000",,"9,819,000,000",,"10,869,000,000",,,,,,,,,,
			CurrentCapitalLeaseObligation,"369,000,000","360,000,000","366,000,000","345,000,000","288,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"714,000,000","704,000,000","715,000,000","660,000,000","654,000,000","661,000,000","673,000,000","655,000,000","630,000,000",,,,,,,,,,,,,,,,"184,000,000",,"767,000,000","791,000,000","812,000,000",,,,,,,"1,241,000,000","149,000,000",,"150,000,000","116,000,000","0",,"0","0","170,000,000","0","0","0",,,"248,226,720","253,761,840",,"548,420,160",,"518,931,290",,"2,556,000,000","2,877,000,000",,"3,603,000,000",,"3,978,000,000",,"3,411,000,000",,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,"184,000,000",,"767,000,000","791,000,000","812,000,000",,,,,,,"1,241,000,000","149,000,000",,"150,000,000","116,000,000","0",,"0","0","170,000,000","0","0","0",,,"248,226,720","253,761,840",,"548,420,160",,"518,931,290",,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"714,000,000","704,000,000","715,000,000","660,000,000","654,000,000","661,000,000","673,000,000","655,000,000","630,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,556,000,000","2,877,000,000",,"3,603,000,000",,"3,978,000,000",,"3,411,000,000",,,,,,,,,,
		OtherCurrentLiabilities,"1,996,000,000","1,768,000,000","1,704,000,000","1,733,000,000","4,728,000,000","4,484,000,000","4,604,000,000","1,693,000,000","1,726,000,000","1,976,000,000","2,429,000,000","2,171,000,000","2,787,000,000","2,965,000,000","2,281,000,000","2,317,000,000","2,220,000,000","6,007,000,000","2,623,000,000","2,665,000,000","2,752,000,000","2,915,000,000","11,611,000,000","11,134,000,000","9,824,000,000","2,382,000,000","9,074,000,000","9,167,000,000","8,236,000,000","2,203,000,000","8,423,000,000","8,777,000,000","7,730,000,000","7,967,000,000","8,320,000,000","8,245,000,000","4,307,000,000","25,592,000,000","6,510,000,000","6,749,000,000","7,033,000,000","6,337,000,000","7,290,000,000","7,237,000,000","7,219,000,000","1,497,000,000","1,346,000,000","1,381,000,000","223,000,000","127,000,000","6,216,749,550","5,626,176,960","414,000,000","6,397,447,240","10,253,625,200","5,094,436,750","299,000,000",,,"869,110",,"12,259,381,400",,,,,,"7,382,277,110","5,098,224,672","2,498,633,865",,"-77,991",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"34,755,000,000","34,993,000,000","35,743,000,000","34,717,000,000","37,206,000,000","35,979,000,000","27,251,000,000","37,369,000,000","36,394,000,000","37,052,000,000","37,946,000,000","39,969,000,000","43,334,000,000","44,838,000,000","50,392,000,000","51,049,000,000","50,553,000,000","45,166,000,000","55,330,000,000","55,505,000,000","57,320,000,000","47,367,000,000","52,898,000,000","50,834,000,000","49,356,000,000","40,539,000,000","48,227,000,000","48,067,000,000","49,839,000,000","38,565,000,000","43,025,000,000","45,247,000,000","43,918,000,000","37,083,000,000","43,567,000,000","40,886,000,000","21,558,000,000","15,169,000,000","39,017,000,000","40,550,000,000","36,904,000,000","26,500,000,000","32,250,000,000","31,609,000,000","20,124,000,000","27,384,000,000","26,189,000,000","25,534,000,000","19,688,000,000","27,179,000,000","28,654,671,990","28,306,796,400","21,445,000,000","31,739,816,760","28,739,419,800","35,572,781,180","20,103,000,000","23,073,000,000","28,479,000,000","8,010,586,870","52,006,000,000","24,492,591,200","47,349,000,000","73,646,923,800","40,945,000,000","64,976,940,140","54,077,082,850","19,286,028,710","26,844,891,642","21,843,432,702","18,558,389,366","17,123,469,987","17,013,675,894","10,362,517,746","12,074,268,843"
		LongTermProvisions,"13,657,000,000","14,005,000,000","15,200,000,000","14,952,000,000","16,250,000,000","16,044,000,000","5,588,000,000","14,934,000,000","14,368,000,000","14,779,000,000","14,594,000,000","14,615,000,000","15,590,000,000","15,837,000,000","24,347,000,000","24,441,000,000","23,180,000,000","13,792,000,000","23,275,000,000","22,084,000,000","22,550,000,000","10,780,000,000","10,346,000,000","18,322,000,000","9,442,000,000","9,095,000,000","8,679,000,000","8,810,000,000","8,863,000,000","8,790,000,000","8,686,000,000","8,941,000,000","8,591,000,000","8,598,000,000","8,511,000,000","8,135,000,000","3,150,000,000","4,924,000,000","5,209,000,000","5,397,000,000","5,049,000,000","4,985,000,000","8,182,000,000","8,101,000,000","8,144,000,000","8,355,000,000","8,316,000,000","7,978,000,000","8,562,000,000","8,491,000,000",,,"4,850,000,000",,,,"4,779,000,000","5,382,000,000","5,379,000,000",,"23,626,000,000",,"22,673,000,000",,"19,916,000,000",,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"7,941,000,000","8,025,000,000","8,188,000,000","8,139,000,000","9,484,000,000","8,667,000,000","10,397,000,000","10,446,000,000","10,587,000,000","10,726,000,000","12,131,000,000","13,940,000,000","14,784,000,000","16,111,000,000","25,292,000,000","25,374,000,000","26,555,000,000","20,418,000,000","31,175,000,000","32,298,000,000","33,366,000,000","26,014,000,000","32,933,000,000","31,996,000,000","31,439,000,000","22,764,000,000","28,984,000,000","28,506,000,000","29,041,000,000","22,078,000,000","26,818,000,000","28,544,000,000","27,808,000,000","20,699,000,000","26,949,000,000","26,137,000,000","16,398,000,000","10,110,000,000","22,042,000,000","31,504,000,000","28,300,000,000","17,916,000,000","23,939,000,000","23,372,000,000","11,810,000,000","18,807,000,000","17,637,000,000","17,362,000,000","10,933,000,000","18,331,000,000","19,932,753,370","19,616,014,800","12,571,000,000","21,369,475,200","23,446,696,000","26,939,876,540","11,000,000,000","8,772,000,000","15,264,000,000",,"20,367,000,000",,"17,826,000,000","34,748,527,800","14,486,000,000","31,310,583,250","24,847,731,370","1,260,209,730","7,794,079,794","7,080,174,738","6,947,926,478","6,752,460,780","6,053,485,764",,
