name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
BasicEPS,,"0.21","0.66","1.23","0.55",,"0.6","0.43","0.59",,"0.22","0.26","0.49",,"0.25","0.25","0.23",,"0.29","0.09","0.32",,"0.2","0.21","0.44",,"0.22","0.3","0.3",,"0.11","0.28","0.19",,"0.18","0.29","0.25",,"0.26","0.25","0.32",,"0.29","0.25","0.21",,"0.36","0.32","0.25",,"0.25","0.24","0.23",,"0.2","0.14","0.17",,"0.18","0.14","0.14",,"0.15","0.11","0.19",,"0.12","0.14","0.14",,"0.13","0.2","0.19",,"0.11","0.22","0.07",,"0.08","0.09","0.09",,"0.1","0.06","0.07"
DilutedEPS,,"0.21","0.66","1.23","0.55",,"0.6","0.42","0.59",,"0.22","0.26","0.49",,"0.25","0.25","0.23",,"0.29","0.09","0.32",,"0.2","0.21","0.41",,"0.22","0.3","0.3",,"0.11","0.28","0.19",,"0.18","0.29","0.25",,"0.26","0.25","0.31",,"0.29","0.24","0.21",,"0.35","0.31","0.24",,"0.25","0.24","0.23",,"0.2","0.14","0.17",,"0.18","0.14","0.14",,"0.15","0.11","0.19",,"0.12","0.14","0.13",,"0.12","0.18","0.17",,"0.1","0.2","0.07",,"0.08","0.09","0.09",,"0.1","0.06","0.07"
BasicAverageShares,,"690,476,190","512,000,000","511,000,000","509,000,000",,"506,000,000","504,000,000","503,000,000",,"403,000,000","401,000,000","398,000,000",,"392,000,000","389,000,000","376,000,000",,"345,000,000","342,000,000","339,000,000",,"327,000,000","323,000,000","319,000,000",,"310,800,000","308,300,000","295,900,000",,"289,200,000","285,300,000","168,300,000",,"167,338,889","165,665,517","169,968,000",,"163,997,000","163,225,000","161,809,000",,"154,404,000","147,487,000","136,344,000",,"133,504,000","133,117,000","132,758,000",,"131,994,000","129,966,000","127,568,000",,"123,576,000","121,289,000","117,784,000",,"110,845,000","104,948,558","103,776,306",,"101,502,000","100,647,000","99,764,000",,"96,838,000","95,420,000","93,966,000",,"92,629,000","91,250,000","89,448,000",,"76,437,000","75,732,000","74,847,000",,"62,469,000","62,469,000","62,469,000",,"62,425,000","62,425,000","62,425,000"
DilutedAverageShares,,"690,476,190","513,000,000","513,000,000","511,000,000",,"509,000,000","508,000,000","508,000,000",,"404,000,000","403,000,000","400,000,000",,"393,000,000","390,000,000","376,000,000",,"345,000,000","343,000,000","340,000,000",,"329,000,000","325,000,000","340,000,000",,"311,700,000","308,300,000","296,700,000",,"289,200,000","286,000,000","168,300,000",,"167,338,889","165,665,517","169,968,000",,"166,889,000","166,249,000","165,150,000",,"157,826,000","150,893,000","139,777,000",,"137,517,143","137,564,000","137,196,000",,"136,850,000","135,274,000","135,206,000",,"130,772,000","129,539,000","129,692,000",,"126,427,000","104,948,558","125,376,306",,"124,360,000","123,541,000","122,688,000",,"120,871,000","104,883,000","101,491,000",,"101,932,000","101,384,000","101,354,000",,"83,001,000","82,526,000","74,847,000",,"62,469,000","62,469,000","62,469,000",,"62,425,000","62,425,000","62,425,000"
TotalOperatingIncomeAsReported,"1,822,000,000","208,000,000","551,000,000","552,000,000","511,000,000","571,000,000","515,000,000","431,000,000","504,000,000","475,000,000","206,000,000","213,000,000","324,000,000","227,000,000","202,000,000","199,000,000","179,000,000","185,000,000","155,000,000","165,000,000","180,000,000","114,000,000","146,000,000","178,000,000","264,000,000","190,800,000","147,400,000","150,000,000","171,800,000","144,283,000","74,544,000","134,861,000","66,502,000","63,338,000","67,622,000","82,382,000","67,766,000","61,566,000","55,651,000","60,469,000","64,189,000","58,942,000","60,853,000",,,"62,260,000","46,802,000","40,354,000","42,832,000","55,781,000","36,839,000","33,834,000","35,724,000","34,109,000","29,835,000","23,471,000","23,139,000","27,213,000","22,135,000","16,655,000","18,916,000","22,824,000","20,382,000","13,239,000","16,846,000","18,473,000","14,694,000","12,093,000","13,283,000","14,160,000","9,691,000","15,230,000","17,214,000","30,333,000","6,569,000","5,627,000","6,295,000","40,107,000","27,803,000","20,637,000","19,582,000","20,056,000","20,775,000","21,356,000","20,641,000"
TotalExpenses,"5,498,000,000","1,319,000,000","1,283,000,000","1,369,000,000","1,527,000,000","1,176,000,000","1,611,000,000","1,555,000,000","1,418,000,000","1,329,000,000","774,000,000","958,000,000","1,174,000,000","976,000,000","768,000,000","806,000,000","837,000,000","1,070,000,000","876,000,000","1,048,000,000","990,000,000","1,164,000,000","1,306,000,000","1,424,000,000","1,497,000,000","1,108,700,000","1,146,200,000","1,029,900,000","1,122,400,000","1,105,402,000","714,957,000","788,419,000","408,760,000","404,683,000","235,278,000","429,115,000","326,527,000","233,177,000","214,702,000","329,563,000","228,717,000","196,900,000","148,819,000","135,509,000","116,411,000","87,115,000","154,487,000","141,130,000","99,903,000","78,209,000","94,638,000","92,539,000","77,224,000","59,953,000","55,491,000","57,453,000","58,367,000","53,609,000","50,247,000","51,560,000","50,187,000","49,016,000","49,760,000","54,044,000","52,180,000","47,793,000","46,868,000","44,937,000","44,933,000","43,756,000","45,028,000","40,062,000","39,326,000","19,433,000","41,286,000","40,976,000","41,128,000","7,697,000","10,272,000","4,358,000","5,734,000","5,086,000","4,789,000","3,895,000","4,737,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,492,000,000","145,000,000","370,000,000","664,000,000","313,000,000","368,000,000","334,000,000","246,000,000","330,000,000","445,000,000","107,000,000","124,000,000","215,000,000","131,000,000","120,000,000","113,000,000","102,000,000","130,000,000","113,000,000","43,000,000","120,000,000","84,000,000","75,000,000","77,000,000","147,000,000","94,900,000","71,900,000","93,900,000","90,300,000","81,369,000","30,555,000","80,368,000","32,552,000","45,010,000","30,121,000","48,043,000","42,492,000","51,508,000","42,943,000","41,176,000","51,073,000","52,928,000","44,696,000","36,173,000","28,281,000","38,968,000","48,131,000","42,122,000","32,572,000","48,604,000","33,362,000","30,951,000","29,388,000","27,232,000","24,563,000","16,940,000","20,150,000","21,705,000","19,778,000","14,373,000","14,553,000","480,000","19,972,000","16,379,000","23,592,000","17,638,000","16,963,000","15,253,000","13,536,000","11,991,000","12,190,000","18,601,000","16,754,000","9,579,000","8,498,000","16,793,000","5,401,000","36,211,000","5,270,000","5,469,000","5,538,000","4,853,000","6,064,000","3,795,000","4,612,000"
NormalizedIncome,"1,740,015,706.806","138,141,891.892","334,092,827.004","650,035,000","331,837,962.963","290,112,621.359","357,163,310.962","289,325,373.134","323,325,842.697","462,640,000","146,348,387.097","119,177,777.778","204,761,904.762","164,269,841.27","119,285,714.286","128,734,177.215","104,179,856.115","118,662,576.687","108,241,379.31","43,000,000","108,311,377.246","64,878,048.78","70,905,172.414","81,210,937.5","146,275,862.069","96,360,735.294","74,848,294.434","87,750,000","83,171,074.38","74,021,541.771","50,402,927.902","80,368,000","32,552,000","45,010,000","30,121,000","48,043,000","42,492,000","52,792,480","44,227,480","42,756,773.956","52,333,000","53,350,450","46,769,369.323","36,173,000","29,492,780.985","38,968,000","48,131,000","42,122,000","32,572,000","48,604,000","33,362,000","30,951,000","29,388,000","27,232,000","24,563,000","16,940,000","20,150,000","21,705,000","19,778,000","14,373,000","14,553,000","480,000","19,972,000","16,379,000","23,592,000","17,638,000","16,963,000","15,253,000","13,536,000","11,991,000","12,190,000","18,601,000","16,754,000","9,579,000","8,498,000","16,793,000","5,401,000","36,211,000","5,270,000","5,469,000","5,538,000","4,853,000","6,064,000","3,795,000","4,612,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,"0","1,000,000","3,000,000","1,000,000","-100,000","500,000","4,000,000","600,000",,"6,862,000","11,175,000","266,000","1,441,000","3,435,000","536,000","8,633,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"321,000,000","82,000,000","78,000,000","82,000,000","79,000,000","71,000,000","68,000,000","75,000,000",,"70,000,000","52,000,000","31,000,000","30,000,000","30,000,000","32,000,000","27,000,000","23,000,000","23,000,000","41,000,000","25,000,000","24,000,000","22,000,000","21,000,000","29,000,000","27,000,000","25,100,000","24,900,000","26,000,000","30,000,000",,"39,973,000","37,880,000","23,518,000","21,478,000","30,046,000","22,282,000","22,577,000","15,550,000","14,608,000","14,885,000","15,125,000","14,809,000","13,729,000","12,302,000","11,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-321,000,000","-82,000,000","-78,000,000","-82,000,000","-79,000,000","-71,000,000","-68,000,000","-75,000,000","-59,000,000","-70,000,000","-52,000,000","-31,000,000","-30,000,000","-30,000,000","-32,000,000","-27,000,000","-23,000,000","-23,000,000","-41,000,000","-25,000,000","-24,000,000","-22,000,000","-20,000,000","-26,000,000","-26,000,000","-25,200,000","-24,400,000","-22,000,000","-29,400,000",,"-33,111,000","-26,705,000","-23,252,000","-20,037,000","-26,611,000","-21,746,000","-13,944,000","-15,550,000","-14,608,000","-14,885,000","-15,125,000","-14,809,000","-13,729,000","-12,302,000","-11,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,849,000,000","230,000,000","552,000,000","556,000,000","511,000,000","586,000,000","515,000,000","410,000,000","419,000,000","474,000,000","207,000,000","211,000,000","324,000,000","219,000,000","200,000,000","185,000,000","162,000,000","186,000,000","186,000,000","164,000,000","191,000,000","145,000,000","137,000,000","157,000,000","230,000,000","161,100,000","136,300,000","151,600,000","151,000,000","129,236,000","80,834,000","146,036,000","66,596,000","64,779,000","71,057,000","82,918,000","76,399,000","61,566,000","55,651,000","60,469,000","64,189,000","58,942,000","60,853,000","49,958,000","40,367,000","62,260,000","46,802,000","40,354,000","42,832,000","55,781,000","36,839,000","33,834,000","35,724,000","28,109,000","29,835,000","23,471,000","23,139,000","27,213,000","22,135,000","16,655,000","18,916,000","22,824,000","20,382,000","13,239,000","16,846,000","18,473,000","14,694,000","12,093,000","13,283,000","14,160,000","9,691,000","15,230,000","17,214,000","30,333,000","6,569,000","5,627,000","6,295,000","40,107,000","27,803,000","20,637,000","19,582,000","20,056,000","20,775,000","21,356,000","20,641,000"
EBITDA,"2,360,000,000"
ReconciledCostOfRevenue,"5,187,000,000","1,224,000,000","1,221,000,000","1,292,000,000","1,450,000,000","1,084,000,000","1,541,000,000","1,475,000,000","1,357,000,000","1,249,000,000","710,000,000","895,000,000","1,117,000,000","933,000,000","724,000,000","757,000,000","779,000,000","1,018,000,000","830,000,000","1,013,000,000","942,000,000","1,134,000,000","1,236,000,000","1,388,000,000","1,459,000,000","1,065,300,000","1,116,400,000","1,003,700,000","1,089,800,000","1,102,321,000","686,578,000","762,099,000","369,052,000","382,898,000","220,289,000","416,996,000","311,801,000","205,880,000","187,089,000","300,977,000","201,424,000","166,897,000","120,385,000","100,196,000","86,056,000","66,453,000","124,379,000","109,477,000","71,546,000","68,641,000","64,594,000","63,665,000","47,781,000","32,534,000","29,171,000","27,733,000","29,572,000","28,520,000","24,480,000","24,763,000","24,973,000","24,327,000","25,481,000","27,727,000","26,541,000","25,317,000","23,065,000","23,458,000","24,311,000","24,826,000","23,528,000","21,023,000","19,595,000","16,655,000","18,325,000","18,143,000","18,245,000","21,571,000","12,606,000","9,689,000","8,805,000","8,044,000","9,514,000","9,753,000","9,265,000"
ReconciledDepreciation,"511,000,000","139,000,000","126,000,000","121,000,000","125,000,000","108,000,000","109,000,000","103,000,000","97,000,000","119,000,000","94,000,000","85,000,000","84,000,000","78,000,000","77,000,000","71,000,000","67,000,000","79,000,000","69,000,000","58,000,000","57,000,000","65,000,000","54,000,000","53,000,000","54,000,000","44,500,000","48,600,000","34,800,000","43,100,000","49,499,000","53,200,000","54,200,000","22,512,000","20,373,000","18,671,000","16,071,000","15,104,000","16,479,000","16,232,000","16,925,000","17,255,000","13,215,000","16,965,000","20,247,000","19,395,000","19,572,000","17,981,000","17,469,000","17,126,000","3,486,000","21,418,000","20,999,000","20,547,000","21,687,000","20,428,000","21,937,000","21,567,000","22,019,000","21,350,000","21,333,000","20,568,000","21,181,000","19,802,000","21,901,000","21,763,000","20,671,000","20,172,000","17,796,000","17,683,000","16,550,000","18,428,000","16,350,000","16,645,000","20,497,000","20,551,000","20,546,000","20,547,000","21,794,000","18,221,000","12,769,000","12,769,000","10,146,000","9,620,000","9,624,000","9,624,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,492,000,000","145,000,000","370,000,000","664,000,000","313,000,000","368,000,000","334,000,000","246,000,000","330,000,000","445,000,000","107,000,000","124,000,000","215,000,000","131,000,000","120,000,000","113,000,000","102,000,000","130,000,000","113,000,000","43,000,000","120,000,000","84,000,000","75,000,000","77,000,000","147,000,000","94,900,000","71,900,000","93,900,000","90,300,000","81,369,000","30,555,000","80,368,000","32,552,000","45,010,000","30,121,000","48,043,000","42,492,000","51,508,000","42,943,000","41,176,000","51,073,000","52,928,000","44,696,000","36,173,000","28,281,000","38,968,000","48,131,000","42,122,000","32,572,000","48,604,000","33,362,000","30,951,000","29,388,000","27,232,000","24,563,000","16,940,000","20,150,000","21,705,000","19,778,000","14,373,000","14,553,000","480,000","19,972,000","16,379,000","23,592,000","17,638,000","16,963,000","15,253,000","13,536,000","11,991,000","12,190,000","18,601,000","16,754,000","9,579,000","8,498,000","16,793,000","5,401,000","36,211,000","5,270,000","5,469,000","5,538,000","4,853,000","6,064,000","3,795,000","4,612,000"
TotalUnusualItemsExcludingGoodwill,"-254,000,000","7,000,000","46,000,000","19,000,000","-26,000,000","109,000,000","-31,000,000","-59,000,000","9,000,000","-24,000,000","-57,000,000","7,000,000","14,000,000","-48,000,000","1,000,000","-22,000,000","-3,000,000","14,000,000","6,000,000",,"16,000,000","28,000,000","5,000,000","-7,000,000","1,000,000","-2,100,000","-4,600,000","8,200,000","9,500,000","9,768,000","-26,418,000",,,,,,,"-1,784,000","-1,784,000","-1,750,000","-1,750,000","-595,000","-2,186,000",,"-1,256,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-254,000,000","7,000,000","46,000,000","19,000,000","-26,000,000","109,000,000","-31,000,000","-59,000,000","9,000,000","-24,000,000","-57,000,000","7,000,000","14,000,000","-48,000,000","1,000,000","-22,000,000","-3,000,000","14,000,000","6,000,000",,"16,000,000","28,000,000","5,000,000","-7,000,000","1,000,000","-2,100,000","-4,600,000","8,200,000","9,500,000","9,768,000","-26,418,000",,,,,,,"-1,784,000","-1,784,000","-1,750,000","-1,750,000","-595,000","-2,186,000",,"-1,256,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"2,614,000,000","362,000,000","632,000,000","658,000,000","662,000,000","585,000,000","655,000,000","572,000,000","507,000,000","617,000,000","358,000,000","289,000,000","394,000,000","345,000,000","276,000,000","278,000,000","232,000,000","251,000,000","249,000,000","222,000,000","232,000,000","182,000,000","186,000,000","217,000,000","283,000,000","207,700,000","189,500,000","178,200,000","184,600,000","168,967,000","160,452,000","200,236,000","89,108,000","85,152,000","89,728,000","98,989,000","91,503,000","79,829,000","73,667,000","79,144,000","83,194,000","72,752,000","80,004,000","70,205,000","61,018,000","81,832,000","64,783,000","57,823,000","59,958,000","59,267,000","58,257,000","54,833,000","56,271,000","49,796,000","50,263,000","45,408,000","44,706,000","49,232,000","43,485,000","37,988,000","39,484,000","44,005,000","40,184,000","35,140,000","38,609,000","39,144,000","34,866,000","29,889,000","30,966,000","30,710,000","28,119,000","31,580,000","33,859,000","50,830,000","27,120,000","26,173,000","26,842,000","61,901,000","46,220,000","33,406,000","32,351,000","30,202,000","30,395,000","30,980,000","30,265,000"
TaxRateForCalcs,"0.024","0.02","0.219","0.265","0.275","0.285","0.253","0.266","0.258","0.265","0.31","0.311","0.269","0.307","0.286","0.285","0.273","0.19","0.207","0.265","0.269","0.317","0.181","0.398","0.276","0.304","0.359","0.25","0.25","0.248","0.249","0.251","0.252","0.255","0.251","0.251","0.251","0.28","0.28","0.097","0.28","0.29","0.052","0.039","0.035","0.295","0.121","0.166","0.004","0.38","0.38","0.38","0.38","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.016","0.026","0.021"
TaxEffectOfUnusualItems,"-5,984,293.194","141,891.892","10,092,827.004","5,035,000","-7,162,037.037","31,112,621.359","-7,836,689.038","-15,674,626.866","2,325,842.697","-6,360,000","-17,651,612.903","2,177,777.778","3,761,904.762","-14,730,158.73","285,714.286","-6,265,822.785","-820,143.885","2,662,576.687","1,241,379.31","0","4,311,377.246","8,878,048.78","905,172.414","-2,789,062.5","275,862.069","-639,264.706","-1,651,705.566","2,050,000","2,371,074.38","2,420,541.771","-6,570,072.098","0","0","0","0","0","0","-499,520","-499,520","-169,226.044","-490,000","-172,550","-112,630.677","0","-44,219.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
