name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,03/31/1996,09/30/1995,06/30/1995,03/31/1995,12/31/1994,06/30/1994,03/31/1994,12/31/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,06/30/1990,03/31/1990,03/31/1989,03/31/1988,02/28/1987,02/28/1986
		OtherCurrentAssets,"365,040,000,000","331,887,000,000","350,061,000,000","358,234,000,000","375,030,000,000","363,476,000,000","350,579,000,000","291,006,000,000","332,242,000,000","325,261,000,000","318,024,000,000","292,970,000,000","309,554,000,000","287,479,000,000","300,225,000,000","315,115,000,000","391,771,000,000","271,287,000,000","282,383,000,000","313,758,000,000","569,595,000,000","490,778,000,000","453,722,000,000","474,448,000,000","456,037,000,000","409,929,000,000","419,672,000,000","418,446,000,000","343,678,000,000","316,450,000,000","314,635,000,000","373,563,000,000","335,796,000,000","320,006,000,000","338,770,000,000","390,160,000,000","432,708,000,000","384,773,000,000","349,289,000,000","397,955,000,000","366,502,000,000","377,618,000,000","496,189,000,000","462,446,000,000","467,675,000,000","518,491,050,840","423,322,009,060","458,869,285,680","474,796,028,880","503,829,238,520","452,121,424,590","426,863,019,360","474,138,430,990","468,816,391,320","479,844,247,000","449,976,466,350","433,462,855,900","372,177,467,200","353,835,055,200","346,683,836,380","321,465,224,600","340,046,218,800","335,617,189,360","302,960,816,300","322,144,784,440","311,886,701,260","255,209,582,880","248,097,681,660","250,504,805,550","227,670,969,810","209,399,057,520","203,883,617,860","211,822,018,160","179,443,985,060","178,784,627,109.9","209,440,962,149.91","353,458,936,200","338,123,510,640","344,033,550,980","324,456,323,664.2","341,834,560,860","325,577,940,184","327,354,258,430","330,201,258,905","397,627,511,812","374,408,094,190","369,359,776,548","306,493,076,145","340,674,420,416","321,036,313,136","297,296,223,196","279,447,443,776","291,956,916,760","564,073,950,635","208,920,145,563","162,487,172,666","172,864,340,253","154,189,100,926","164,324,393,220","159,718,461,925","159,081,113,940","159,840,179,730","156,037,597,408","169,599,172,204","185,415,835,424","192,798,814,080","192,952,668,858","203,172,954,354","168,578,072,598","166,109,124,012","184,649,110,560","175,019,757,780","170,002,579,680","169,748,715,765","160,756,685,223","145,132,651,256","231,550,740,702","161,105,318,106","155,343,304,300"
	TotalNonCurrentAssets,"13,338,447,000,000","13,316,161,000,000","13,190,294,000,000","13,071,828,000,000","12,872,274,000,000","13,196,749,000,000","12,735,303,000,000","12,423,876,000,000","12,894,115,000,000","12,863,224,000,000","12,526,798,000,000","12,402,656,000,000","12,536,206,000,000","11,320,408,000,000","11,351,835,000,000","11,987,668,000,000","12,338,916,000,000","12,260,300,000,000","12,472,337,000,000","12,129,697,000,000","11,485,527,000,000","10,602,602,000,000","9,927,437,000,000","9,850,765,000,000","9,835,810,000,000","9,184,011,000,000","8,900,257,000,000","8,312,304,000,000","7,656,142,000,000","7,048,512,000,000","6,973,451,000,000","7,041,673,000,000","6,672,937,000,000","6,589,452,000,000","6,873,705,000,000","6,880,827,000,000","6,715,628,000,000","6,800,854,000,000","6,937,099,000,000","7,015,391,000,000","7,135,399,000,000","7,083,473,000,000","7,315,563,000,000","7,197,739,000,000","7,179,518,000,000","7,888,523,970,720","7,877,017,915,700","7,362,548,714,760","7,649,491,576,400","7,487,398,505,900","7,442,206,843,830","6,784,565,306,880","6,565,799,472,680","6,360,299,314,970","6,065,391,611,900","5,945,033,047,050","5,896,984,596,560","5,719,505,308,440","5,447,728,809,120","5,310,707,391,500","5,062,384,695,600","5,150,874,859,920","4,722,457,943,480","4,671,184,561,300","4,530,509,556,670","4,671,610,064,100","4,586,946,144,480","4,382,941,069,440","4,197,054,198,250","4,033,828,246,500","3,818,783,839,510","3,842,687,848,480","3,647,841,082,160","3,390,439,981,370","3,363,460,869,536.25","3,123,199,631,413.71","2,841,883,197,800","2,769,650,016,480","2,537,698,438,660","2,364,563,869,356.8","2,409,551,201,850","2,448,636,911,060","2,760,877,455,400","2,632,130,495,300","2,537,565,562,760","2,700,417,524,220","2,728,060,800,516","2,536,736,280,015","2,542,097,144,573","2,470,673,390,280","2,336,892,990,152","2,224,303,122,972","2,053,167,290,296","2,025,909,441,859","1,892,672,790,480","1,743,380,524,258","1,659,568,982,202","1,644,032,864,642","1,662,284,063,286","1,645,567,746,545","1,501,980,163,296","1,555,891,586,115","1,586,250,644,055","1,641,518,310,124","1,645,953,980,384","1,654,244,998,744","1,659,936,409,950","1,650,336,797,364","1,332,983,573,900","1,627,120,709,604","1,572,681,080,736","1,340,063,806,485","1,289,281,217,910","1,333,957,338,225","1,296,086,032,422","1,019,267,987,948","848,659,639,111","832,929,522,517","833,916,016,610"
		NetPPE,"7,727,426,000,000","7,599,653,000,000","7,541,557,000,000","7,430,689,000,000","7,302,695,000,000","7,460,299,000,000","7,301,643,000,000","7,150,566,000,000","7,446,184,000,000","7,452,585,000,000","7,323,156,000,000","7,305,041,000,000","7,365,983,000,000","6,526,384,000,000","6,520,617,000,000","6,817,675,000,000","6,927,575,000,000","6,747,445,000,000","6,810,176,000,000","6,524,878,000,000","6,058,205,000,000","5,553,634,000,000","5,117,880,000,000","5,055,153,000,000","4,925,039,000,000","4,596,519,000,000","4,499,310,000,000","4,242,662,000,000","3,864,587,000,000","3,532,947,000,000","3,449,612,000,000","3,446,215,000,000","3,200,805,000,000","3,147,330,000,000","3,258,735,000,000","3,296,988,000,000","3,188,873,000,000","3,230,365,000,000","3,297,951,000,000","3,394,810,000,000","3,413,131,000,000","3,381,122,000,000","3,497,459,000,000","3,435,520,000,000","3,234,468,000,000","3,526,226,588,760","3,402,400,201,770","3,111,277,340,520","3,078,797,413,260","2,952,016,800,900","2,750,785,077,150","2,078,821,726,080","2,083,566,396,590","1,972,522,540,720","1,868,987,616,000","1,815,089,481,450","1,754,284,413,810","1,656,643,604,000","1,597,360,072,080","1,585,008,903,660","1,508,516,352,400","1,539,782,101,440","1,456,770,010,200","1,434,216,087,350","1,375,442,411,860","1,389,607,461,960","1,408,503,005,280","1,392,437,915,660","1,383,180,872,750","1,374,908,758,890","1,360,376,753,820","1,386,249,109,700","1,344,523,475,120","1,281,077,131,690","1,258,860,705,739.28","1,276,999,385,338.38","1,197,107,194,750","1,147,478,955,840","1,123,892,454,790","1,085,173,017,435.2","1,081,736,429,085","1,102,396,786,953","1,141,195,000,880","1,133,464,320,655","1,133,251,510,628","1,193,837,115,536","1,195,674,808,134","1,172,709,666,570","1,094,296,251,390","1,051,652,398,192","1,008,385,959,532","1,033,816,907,520","984,333,441,097","961,170,426,281","933,495,094,449","896,989,172,596","868,795,917,036","885,036,453,735","896,717,517,090","897,790,025,546","920,218,323,720","947,579,280,825","960,755,838,581","1,008,200,293,408","1,031,998,806,144","1,045,777,696,696","1,076,323,147,878","1,097,912,577,220","1,087,874,504,360","1,092,778,468,756","1,079,111,733,696","1,081,230,975,405","1,044,061,181,400","1,076,891,453,775","1,069,520,218,014","869,483,988,939","688,114,815,037","688,431,577,294","639,935,120,150"
			GrossPPE,"7,727,426,000,000","7,599,653,000,000","7,541,557,000,000","13,052,207,000,000","7,302,695,000,000","7,460,299,000,000","7,301,643,000,000","12,455,182,000,000","7,446,184,000,000","7,452,585,000,000","7,323,156,000,000","12,465,017,000,000","7,365,983,000,000","6,526,384,000,000","6,520,617,000,000","6,817,675,000,000","6,927,575,000,000","6,747,445,000,000","6,810,176,000,000","11,396,728,000,000","11,499,664,000,000","10,627,687,000,000","9,942,303,000,000","9,858,425,000,000","9,723,970,000,000","9,151,013,000,000","8,990,732,000,000","8,565,886,000,000","7,916,391,000,000","7,325,254,000,000","7,231,295,000,000","7,246,297,000,000","6,846,990,000,000","6,767,449,000,000","6,942,897,000,000","6,970,777,000,000","6,800,308,000,000","6,531,612,000,000","6,917,142,000,000","7,052,579,000,000","6,998,186,000,000","6,847,126,000,000","6,931,876,000,000","6,765,435,000,000","6,415,247,000,000","6,844,018,291,560","6,683,198,873,090","6,213,680,416,280","6,271,487,753,410","6,043,080,367,490","5,798,386,453,200","4,944,447,549,120","4,828,760,058,920","4,519,734,660,830","4,350,435,144,400","4,211,864,470,800","4,105,495,605,200","3,924,089,435,420","3,811,213,948,800","3,754,865,825,760","3,622,306,678,600","3,650,819,841,000","3,508,537,312,360","3,441,305,431,950","3,366,541,683,730","3,361,953,537,000","3,425,389,248,960","3,376,983,422,500","3,379,498,685,400","3,361,280,170,530","3,326,839,478,350","3,360,624,040,150","3,310,558,291,280","3,181,486,898,900","3,153,230,119,865.84","3,174,662,254,135.77","3,031,334,436,950","2,940,820,313,040","2,889,690,816,390","2,782,670,622,863.8","2,811,136,251,495","2,836,934,733,231","2,908,592,883,084","2,854,960,074,965","2,869,387,037,260","2,975,891,033,024","2,970,480,071,598","2,901,363,090,000","2,790,461,980,403","2,691,236,736,712","2,619,744,558,228","2,678,912,720,224","2,601,433,602,024","2,532,634,667,346","2,458,739,606,166","2,344,329,531,440","2,261,686,357,335","2,269,066,370,144","2,296,132,316,334","2,246,778,553,547","2,258,131,018,908","2,300,361,564,405","2,244,224,829,077","2,307,281,485,740","2,323,994,118,944","2,295,732,694,696","2,313,607,920,351","2,311,356,436,770","2,262,561,594,053","2,238,829,207,524","2,161,159,657,056","2,133,748,212,735","2,053,315,800,150","2,040,165,570,225","1,987,640,126,400","1,643,754,491,823","1,320,370,153,733","1,240,891,247,521","1,121,877,810,045"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,274,571,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,"546,883,000,000",,,,"545,192,000,000",,,,"546,855,000,000",,,,"542,935,000,000",,,,"550,410,000,000","541,763,000,000","530,421,000,000","519,775,000,000","521,806,000,000","520,332,000,000","508,733,000,000","506,152,000,000","515,661,000,000","498,523,000,000","488,440,000,000","485,690,000,000","488,265,000,000","477,697,000,000","477,888,000,000","483,468,000,000","483,654,000,000","479,860,000,000","483,058,000,000","485,438,000,000","489,769,000,000","477,510,000,000","470,528,000,000","473,563,000,000","469,279,000,000","459,220,000,000","467,839,360,200","465,696,690,850","456,077,382,160","452,106,858,950","446,189,703,940","442,391,761,680","429,455,066,400","417,356,098,180","402,129,266,170","398,763,166,600","384,416,201,700","379,014,251,930","370,021,561,140","366,812,704,560","365,342,354,020","358,813,881,400","357,763,837,320","355,410,555,680","354,462,070,000","348,954,436,940","347,903,649,600","348,383,236,320","342,476,257,660","337,450,996,950","336,456,564,150","329,038,587,530","317,388,578,520","313,059,514,720","305,006,986,590","302,480,259,520.25","305,334,200,709.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,"2,327,523,000,000",,,,"2,248,793,000,000",,,,"2,231,274,000,000",,,,"1,002,133,000,000",,,,"2,134,619,000,000","2,091,190,000,000","1,994,837,000,000","1,931,841,000,000","1,895,140,000,000","1,836,040,000,000","1,767,957,000,000","1,745,436,000,000","1,686,638,000,000","1,595,832,000,000","1,539,947,000,000","1,523,523,000,000","1,492,823,000,000","1,442,417,000,000","1,448,316,000,000","1,466,711,000,000","1,473,067,000,000","1,467,989,000,000","1,475,344,000,000","1,485,072,000,000","1,509,821,000,000","1,484,916,000,000","1,470,022,000,000","1,480,607,000,000","1,446,090,000,000","1,393,565,000,000","1,446,540,227,880","1,454,970,277,000","1,392,860,723,960","1,403,822,533,600","1,386,908,243,410","1,375,454,118,720","1,322,415,271,680","1,283,494,994,460","1,217,010,526,410","1,194,571,680,300","1,149,364,424,250","1,096,176,775,370","1,061,500,062,700","1,040,874,030,720","1,031,472,880,340","998,255,719,800","1,009,684,161,000","978,031,556,680","967,264,436,900","928,150,169,550","933,095,429,440","954,610,786,080","941,426,295,600","913,172,567,600","911,413,983,900","907,037,355,890","917,742,099,950","892,048,474,240","841,785,831,380","836,371,965,320.15","846,704,400,743.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"4,645,895,000,000","4,529,760,000,000","4,408,620,000,000","9,963,832,000,000","4,330,434,000,000","4,418,596,000,000","4,262,870,000,000","9,468,638,000,000","4,298,630,000,000","4,265,697,000,000","4,164,365,000,000","9,409,802,000,000","4,160,460,000,000","3,619,530,000,000","3,555,648,000,000","4,999,709,000,000","3,741,841,000,000","3,632,015,000,000","3,552,875,000,000","8,347,269,000,000","8,507,013,000,000","7,748,143,000,000","7,182,629,000,000","7,102,386,000,000","7,049,956,000,000","6,571,807,000,000","6,399,933,000,000","6,075,514,000,000","5,568,280,000,000","5,103,373,000,000","5,051,944,000,000","5,074,102,000,000","4,719,293,000,000","4,656,313,000,000","4,806,327,000,000","4,811,870,000,000","4,692,660,000,000","3,150,156,000,000","4,804,723,000,000","4,909,127,000,000","4,841,594,000,000","4,735,212,000,000","4,800,556,000,000","3,133,439,000,000","3,042,866,000,000","4,701,176,266,200","4,528,249,829,980","4,137,900,149,160","4,156,477,100,280","3,937,629,878,260","3,728,554,619,460","2,988,276,776,160","2,934,944,267,150","2,699,117,129,080","2,599,060,903,500","2,562,146,931,600","2,458,100,533,240","2,339,158,075,100","2,282,957,086,560","2,261,969,948,840","2,167,350,762,600","2,195,113,892,040","2,102,120,756,040","2,070,371,249,450","1,985,951,818,590","1,987,845,628,660","2,037,245,525,280","2,020,999,231,820","2,025,181,097,500","2,016,914,123,250","2,004,111,527,680","2,043,089,291,880","1,995,524,021,920","1,888,821,174,300","1,898,393,212,636.76","1,921,296,091,914.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"3,081,531,000,000","3,069,893,000,000","3,132,937,000,000","2,981,840,000,000","2,972,261,000,000","3,041,703,000,000","3,038,773,000,000","3,062,433,000,000","3,147,554,000,000","3,186,888,000,000","3,158,791,000,000","3,200,378,000,000","3,205,523,000,000","2,906,854,000,000","2,964,969,000,000","3,139,564,000,000","3,185,734,000,000","3,115,430,000,000","3,257,301,000,000",,,,,,,,,,,,,,,,,,,,,,,,"1,614,744,000,000","1,557,060,000,000","1,347,105,000,000","105,965,880",,,,"114,819,790","123,160,290",,"119,040,530",,,"117,702,450",,,"110,920,080",,,,,,"-107,238,610","-111,507,580","-119,760,480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,"213,969,000,000",,,,"192,559,000,000",,,,"277,086,000,000",,,,"272,898,000,000",,,,"364,430,000,000","359,698,000,000","354,286,000,000","308,058,000,000","339,093,000,000","317,642,000,000","302,516,000,000","339,211,000,000","288,073,000,000","253,756,000,000","193,494,000,000","170,138,000,000","191,107,000,000","207,583,000,000","184,932,000,000","186,391,000,000","202,186,000,000","159,799,000,000","148,483,000,000","141,909,000,000","143,862,000,000","194,166,000,000","171,364,000,000","177,150,000,000","159,567,000,000","172,491,000,000","228,356,471,400","234,282,075,260","226,842,161,000","259,081,260,580","272,237,722,090","251,862,793,050","204,300,434,880","192,845,658,600","201,477,739,170","158,039,394,000","115,819,210,800","172,204,044,660","153,409,736,480","120,459,206,880","96,080,642,560","97,886,314,800","88,257,950,640","72,974,443,960","49,207,675,600","103,592,497,260","93,220,336,880","85,269,461,760","72,081,637,420","103,694,023,350","96,495,499,230","86,652,007,250","82,404,069,800","109,926,280,400","145,872,906,630","115,984,682,388.68","101,327,560,767.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,"-5,621,518,000,000",,,,"-5,304,616,000,000",,,,"-5,159,976,000,000",,,,,,,,"-4,871,850,000,000","-5,441,459,000,000","-5,074,053,000,000","-4,824,423,000,000","-4,803,272,000,000","-4,798,931,000,000","-4,554,494,000,000","-4,491,422,000,000","-4,323,224,000,000","-4,051,804,000,000","-3,792,307,000,000","-3,781,683,000,000","-3,800,082,000,000","-3,646,185,000,000","-3,620,119,000,000","-3,684,162,000,000","-3,673,789,000,000","-3,611,435,000,000","-3,301,247,000,000","-3,619,191,000,000","-3,657,769,000,000","-3,585,055,000,000","-3,466,004,000,000","-3,434,417,000,000","-3,329,915,000,000","-3,180,779,000,000","-3,317,791,702,800","-3,280,798,671,320","-3,102,403,075,760","-3,192,690,340,150","-3,091,063,566,590","-3,047,601,376,050","-2,865,625,823,040","-2,745,193,662,330","-2,547,212,120,110","-2,481,447,528,400","-2,396,774,989,350","-2,351,211,191,390","-2,267,445,831,420","-2,213,853,876,720","-2,169,856,922,100","-2,113,790,326,200","-2,111,037,739,560","-2,051,767,302,160","-2,007,089,344,600","-1,991,099,271,870","-1,972,346,075,040","-2,016,886,243,680","-1,984,545,506,840","-1,996,317,812,650","-1,986,371,411,640","-1,966,462,724,530","-1,974,374,930,450","-1,966,034,816,160","-1,900,409,767,210","-1,894,369,414,126.56","-1,897,662,868,797.39","-1,834,227,242,200","-1,793,341,357,200","-1,765,798,361,600","-1,697,497,605,428.6","-1,729,399,822,410","-1,734,537,946,278","-1,767,397,882,204","-1,721,495,754,310","-1,736,135,526,632","-1,782,053,917,488","-1,774,805,263,464","-1,728,653,423,430","-1,696,165,729,013","-1,639,584,338,520","-1,611,358,598,696","-1,645,095,812,704","-1,617,100,160,927","-1,571,464,241,065","-1,525,244,511,717","-1,447,340,358,844","-1,392,890,440,299","-1,384,029,916,409","-1,399,414,799,244","-1,348,988,528,001","-1,337,912,695,188","-1,352,782,283,580","-1,283,468,990,496","-1,299,081,192,332","-1,291,995,312,800","-1,249,954,998,000","-1,237,284,772,473","-1,213,443,859,550","-1,174,687,089,693","-1,146,050,738,768","-1,082,047,923,360","-1,052,517,237,330","-1,009,254,618,750","-963,274,116,450","-918,119,908,386","-774,270,502,884","-632,255,338,696","-552,459,670,227","-481,942,689,895"
		GoodwillAndOtherIntangibleAssets,"751,187,000,000","778,431,000,000","754,026,000,000","744,368,000,000","744,446,000,000","747,992,000,000","730,301,000,000","741,514,000,000","749,771,000,000","757,188,000,000","765,212,000,000","778,192,000,000","797,314,000,000","800,446,000,000","806,543,000,000","824,939,000,000","814,997,000,000","796,357,000,000","785,562,000,000","759,535,000,000",,,,"660,132,000,000",,,,"612,717,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,"744,368,000,000",,,,"741,514,000,000",,,,"778,192,000,000",,,,"824,939,000,000",,,,"759,535,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"1,096,478,000,000","1,213,775,000,000","1,169,790,000,000","1,130,188,000,000","1,144,036,000,000","1,229,137,000,000","1,153,089,000,000","1,116,072,000,000","1,097,998,000,000","1,158,576,000,000","1,039,128,000,000","961,874,000,000","922,462,000,000","913,909,000,000","883,165,000,000","928,205,000,000","982,500,000,000","1,006,840,000,000","1,008,424,000,000","965,554,000,000","967,530,000,000","881,244,000,000","857,832,000,000","817,927,000,000","869,771,000,000","830,850,000,000","760,952,000,000","668,790,000,000","634,499,000,000","623,885,000,000","626,179,000,000","623,607,000,000","612,590,000,000","623,156,000,000","663,964,000,000","639,932,000,000","710,674,000,000","662,116,000,000","659,746,000,000","642,681,000,000","664,755,000,000","648,803,000,000","652,534,000,000","639,069,000,000","703,388,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"649,568,000,000","782,670,000,000","736,942,000,000","713,039,000,000","666,587,000,000","774,314,000,000","714,085,000,000","679,517,000,000","649,563,000,000","738,425,000,000","645,890,000,000","597,262,000,000","564,571,000,000","585,680,000,000","569,617,000,000","593,002,000,000","621,277,000,000","668,247,000,000","657,832,000,000","614,975,000,000","656,293,000,000","603,479,000,000","595,647,000,000","564,266,000,000","582,026,000,000","568,181,000,000","520,917,000,000","459,110,000,000","466,866,000,000","623,885,000,000","626,179,000,000","434,744,000,000","456,666,000,000","472,269,000,000","473,040,000,000","440,026,000,000","511,060,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,"660,301,000,000","656,293,000,000","603,479,000,000","595,647,000,000","564,266,000,000","582,026,000,000","568,181,000,000","520,917,000,000","459,110,000,000","466,866,000,000","461,596,000,000","455,925,000,000","434,744,000,000",,"472,269,000,000","473,040,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,289,000,000","170,254,000,000",,"456,666,000,000",,,"440,026,000,000","511,060,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"446,910,000,000","431,105,000,000","432,848,000,000","417,149,000,000","477,449,000,000","454,823,000,000","439,004,000,000","436,555,000,000","448,435,000,000","420,151,000,000","393,238,000,000","364,612,000,000","357,891,000,000","328,229,000,000","313,548,000,000","335,203,000,000","361,223,000,000","338,593,000,000","350,592,000,000","350,579,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,"285,633,000,000","311,237,000,000","277,765,000,000","262,185,000,000","253,661,000,000","287,745,000,000","262,669,000,000","240,035,000,000","209,680,000,000","167,633,000,000",,,"188,863,000,000","155,924,000,000","150,887,000,000","190,924,000,000","199,906,000,000","199,614,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"3,438,065,000,000","3,397,659,000,000","3,385,135,000,000","3,453,617,000,000","3,379,984,000,000","3,462,999,000,000","3,262,905,000,000","3,117,364,000,000","3,299,406,000,000","3,205,059,000,000","3,116,256,000,000","3,070,615,000,000","3,167,587,000,000","2,796,866,000,000","2,829,292,000,000","3,082,054,000,000","3,327,095,000,000","3,428,550,000,000","3,572,725,000,000","3,584,654,000,000","4,459,792,000,000","4,167,724,000,000","3,951,725,000,000","3,317,553,000,000","4,041,000,000,000","3,147,146,000,000","3,034,823,000,000","2,788,135,000,000","3,157,056,000,000","2,319,902,000,000","2,293,886,000,000","2,364,393,000,000","2,234,563,000,000","2,201,510,000,000","2,332,351,000,000","2,348,913,000,000","2,261,545,000,000",,"2,362,362,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,361,335,000,000","2,381,870,000,000",,"2,415,620,000,000","2,400,282,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,362,362,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"133,991,000,000","140,412,000,000","149,801,000,000","150,318,000,000","134,763,000,000","136,148,000,000","120,901,000,000","129,338,000,000","125,529,000,000","113,914,000,000","112,176,000,000","121,509,000,000","124,802,000,000","143,411,000,000","175,727,000,000","180,828,000,000","125,009,000,000","123,064,000,000","131,847,000,000","138,069,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"133,991,000,000","140,412,000,000","149,801,000,000","150,318,000,000","134,763,000,000","136,148,000,000","120,901,000,000","129,338,000,000","125,529,000,000","113,914,000,000","112,176,000,000","121,509,000,000","124,802,000,000","143,411,000,000","175,727,000,000","180,828,000,000","125,009,000,000","123,064,000,000","131,847,000,000","138,069,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
