name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
		NetIncomeIncludingNoncontrollingInterests,"11,372,000,000","1,530,000,000","2,951,000,000","3,208,000,000","3,683,000,000","1,429,000,000","2,879,000,000","2,924,000,000","3,025,000,000","-2,220,000,000","1,647,000,000","1,558,000,000","865,000,000","-959,000,000","160,000,000","949,000,000","480,000,000","2,381,000,000","1,191,000,000","3,826,000,000","3,164,000,000","1,492,000,000","3,874,000,000","3,387,000,000","3,302,000,000","2,034,000,000","3,057,000,000","3,418,000,000","1,899,000,000","1,643,000,000","2,023,000,000","2,423,000,000","1,007,000,000","-36,000,000","1,611,000,000","2,486,000,000","166,000,000","583,000,000","742,000,000","1,397,000,000","1,129,000,000","218,000,000","2,722,000,000","3,050,000,000","3,566,000,000","26,922,569,000","2,572,357,551.47","2,209,047,007.32","2,021,362,565.76","4,209,352,115.64","2,977,186,320","170,014,260","1,957,323,170.4","-462,321,702.5","1,393,162,693","1,412,286,072.56","1,388,985,000","1,136,234,879.39","1,520,412,093.09","1,164,520,473.1","1,062,914,460","384,884,306.1","1,192,202,606.7","1,404,959,339.85","1,397,310,329.25","423,683,995.15","1,396,259,004.2","1,097,194,279.15","1,290,331,796.8","1,147,105,217.16","1,154,850,847.02","1,125,648,336","1,124,366,400","1,101,491,518.56","1,130,716,370.4","1,088,897,990.7","1,094,726,157","1,672,613,134.8","1,530,020,507.4","85,611,903.36","85,611,903.36"
			NetIncomeContinuousOperations,"11,372,000,000","1,530,000,000","2,951,000,000","3,208,000,000","3,683,000,000","1,429,000,000","2,879,000,000","2,924,000,000","3,025,000,000","-2,220,000,000","1,647,000,000","1,558,000,000","865,000,000","-959,000,000","160,000,000","949,000,000","480,000,000","2,381,000,000","1,191,000,000","3,826,000,000","3,164,000,000","1,492,000,000","3,874,000,000","3,387,000,000","3,302,000,000","2,034,000,000","3,057,000,000","3,418,000,000","1,899,000,000","1,643,000,000","2,023,000,000","2,423,000,000","1,007,000,000","-36,000,000","1,611,000,000","2,486,000,000","166,000,000","583,000,000","742,000,000","1,397,000,000","1,129,000,000","218,000,000","2,722,000,000","3,050,000,000","3,566,000,000","1,029,840,000","1,547,446,212.73","1,881,360,321.32","2,021,046,964.56","4,209,327,708.88","2,976,819,016","169,428,790.5","1,957,222,800","-462,430,867.5","1,392,499,319.8","1,412,054,204.22","1,388,985,000","1,136,000,747.89","1,520,412,093.09","1,164,520,473.1","1,062,914,460","384,884,306.1","1,192,202,606.7","1,404,959,339.85","1,397,310,329.25","431,887,641.8","1,399,934,502.8","1,099,379,710.75","1,285,894,708.4","1,162,353,440.52","1,154,850,847.02","1,124,259,463.2","1,124,366,400","1,136,797,529.76","1,130,716,370.4","1,094,593,747","1,094,726,157","1,529,074,536","1,530,020,507.4","85,611,903.36","85,611,903.36"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,892,729,000","1,025,823,102.95","327,227,376.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-42,000,000",,,"-6,000,000","-8,000,000",,,,,,,"-5,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","-3,566,000,000","3,566,000,000",,,"-459,309.79","-315,601.2","-24,406.76","-367,304","-585,469.5","-100,370.4","2,100,835","-663,373.2","-231,868.34","-1,317,000",,,,,,,,,"8,203,646.65","3,675,498.6","2,185,431.6","-4,437,088.4",,,"-1,388,872.8",,,,"5,695,756.3",,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,"55,000,000","53,000,000","52,000,000","54,000,000","53,000,000","52,000,000","52,000,000","53,000,000","52,000,000","53,000,000","52,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"11,330,000,000","1,488,000,000","2,965,000,000","3,202,000,000","3,675,000,000","1,369,000,000","2,916,000,000","2,887,000,000","3,025,000,000","-2,242,000,000","1,655,000,000","1,553,000,000","862,000,000","-964,000,000","160,000,000","949,000,000","480,000,000","2,221,000,000","1,246,000,000","3,879,000,000","3,216,000,000","1,546,000,000","3,927,000,000","3,439,000,000","3,354,000,000","2,087,000,000","3,109,000,000","3,471,000,000","1,951,000,000","1,855,000,000","2,023,000,000","2,423,000,000","1,007,000,000","-36,000,000","1,611,000,000","2,486,000,000","166,000,000","583,000,000","742,000,000","1,397,000,000","1,129,000,000","218,000,000","2,722,000,000","3,050,000,000","3,566,000,000","26,921,569,000","2,573,269,315.68","2,208,587,697.53","2,021,046,964.56","4,209,327,708.88","2,976,819,016","169,428,790.5","1,957,222,800","-460,220,867.5","1,392,499,319.8","1,412,054,204.22","1,387,668,000","1,136,000,747.89","1,520,412,093.09","1,164,520,473.1","1,062,914,460","384,884,306.1","1,192,202,606.7","1,404,959,339.85","1,397,310,329.25","431,887,641.8","1,399,934,502.8","1,099,379,710.75","1,285,894,708.4","1,162,353,440.52","1,154,850,847.02","1,124,259,463.2","1,124,366,400","1,136,797,529.76","1,130,716,370.4","1,094,593,747","1,094,726,157","1,529,074,536","1,530,020,507.4","85,611,903.36","85,611,903.36"
BasicEPS,,,,,"1.201",,,,"0.989",,,,"0.36",,,,"0.2",,,,"1.3",,,,"1.4",,,,"0.8",,,,"0.4",,,,"0.1",,,,"0.5",,,,"1.5",,,"1.858","1.479",,"2.297","0.13","1.547",,"1.102","1.131","1.1",,"1.212","0.925","0.85",,"0.95","1.12","1.11",,"1.124","0.876","1.02",,"0.921","0.894","0.894",,"0.923","0.874","0.874",,"1.363","0.085","0.085"
DilutedEPS,,,,,"1.201",,,,"0.989",,,,"0.36",,,,"0.2",,,,"1.3",,,,"1.4",,,,"0.8",,,,"0.4",,,,"0.1",,,,"0.5",,,,"1.5",,,"1.843","1.469",,"2.286","0.13","1.318",,"1.102","1.12","1.1",,"1.211","0.92","0.84",,"0.95","1.105","1.11",,"1.124","0.876","1.02",,"0.921","0.894","0.894",,"0.923","0.874","0.874",,"1.363","0.085","0.085"
BasicAverageShares,,,,,"3,059,812,434",,,,"3,059,812,434",,,,"2,394,708,108",,,,"2,394,708,108",,,,"2,394,700,000",,,,"2,378,400,000",,,,"2,356,500,000",,,,"2,356,500,000",,,,"2,356,200,000",,,,"2,356,200,000",,,,"2,376,800,000",,,"1,365,210,700","1,364,532,800",,"1,283,703,500","1,269,057,600","1,268,518,400",,"1,258,394,400","1,257,957,800","1,257,686,547",,"1,256,926,303","1,256,770,471","1,256,606,946",,"1,256,069,382","1,255,996,233","1,255,824,069",,"1,255,299,607","1,255,299,607","1,255,299,607",,"1,254,371,634","1,255,299,607","1,258,094,357",,"1,224,512,086","1,255,299,607","1,252,696,310",,"1,122,651,699","1,004,077,670","1,004,077,670"
DilutedAverageShares,,,,,"3,059,812,434",,,,"3,059,812,434",,,,"2,394,708,108",,,,"2,394,708,108",,,,"2,489,500,000",,,,"2,477,300,000",,,,"2,465,700,000",,,,"2,378,000,000",,,,"2,375,200,000",,,,"2,367,400,000",,,,"2,381,700,000",,,"1,378,714,900","1,378,819,800",,"1,295,223,800","1,279,649,400","1,371,807,200",,"1,262,817,800","1,262,066,100","1,257,686,547",,"1,256,926,303","1,256,770,471","1,259,801,346",,"1,256,069,382","1,255,996,233","1,255,824,069",,"1,255,299,607","1,255,299,607","1,255,299,607",,"1,254,371,634","1,255,299,607","1,258,094,357",,"1,224,512,086","1,255,299,607","1,252,696,310",,"1,122,651,699","1,004,077,670","1,004,077,670"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,413,000,000","3,712,000,000","2,155,000,000","-257,000,000","1,967,000,000","3,037,000,000","644,000,000",,,,,,,,,,,"2,452,871,952.11","2,690,963,111.76","2,035,148,463.6","2,805,258,064","2,849,145,502.5","2,651,948,104.8","2,330,052,038.5","2,404,269,806.6","2,212,575,650.34","4,413,508,000","1,787,642,852.13","2,348,902,397.25","2,038,171,589.65","1,856,077,124.1","875,174,296.15","2,134,007,732.2","2,473,486,385.55","2,498,618,848.95","1,880,149,984.3","2,355,787,648.85","1,764,487,672.5","2,513,627,134.9",,,"1,715,423,250",,,,"1,313,289,295.5",,,,,
TotalExpenses,"276,673,000,000","70,194,000,000","69,091,000,000","68,759,000,000","68,629,000,000","66,705,000,000","72,891,000,000","66,954,000,000","71,043,000,000","65,051,000,000","68,483,000,000","62,864,000,000","67,054,000,000","64,169,000,000","65,921,000,000","67,746,000,000","69,140,000,000","64,588,000,000","62,913,000,000","64,447,000,000","68,317,000,000","66,240,000,000","59,712,000,000","68,073,000,000","70,689,000,000","72,018,000,000","71,217,000,000","68,802,000,000","67,234,000,000","61,412,000,000","60,089,000,000","56,785,000,000","59,038,000,000","9,905,000,000","52,566,000,000","49,337,000,000","48,382,000,000","46,021,000,000","41,690,000,000","39,895,000,000","38,533,000,000","39,439,000,000","36,684,000,000","33,578,000,000","33,223,000,000","78,645,139,000","15,364,491,319.3","15,106,184,840.35","22,783,334,788.32","23,637,523,837.56","22,105,074,336","22,427,283,600","21,163,778,270.4","21,554,869,270","21,106,631,974.7","21,666,753,135.72","18,486,721,000","20,008,053,054.53","20,668,358,558.25","19,583,801,574.3","18,998,983,389.4","19,249,140,804.25","17,701,275,760.95","17,212,542,063.1","17,094,346,637.4","16,207,549,818.65","15,225,612,221.95","14,218,326,929.95","13,470,818,263.1",,,"7,267,996,163.7",,,,"5,486,757,590.6",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"11,330,000,000","1,488,000,000","2,965,000,000","3,202,000,000","3,675,000,000","1,369,000,000","2,916,000,000","2,887,000,000","3,025,000,000","-2,242,000,000","1,655,000,000","1,553,000,000","862,000,000","-964,000,000","160,000,000","949,000,000","480,000,000","2,381,000,000","1,191,000,000","3,826,000,000","3,164,000,000","1,492,000,000","3,874,000,000","3,387,000,000","3,302,000,000","2,034,000,000","3,057,000,000","3,418,000,000","1,899,000,000","1,643,000,000","2,023,000,000","2,423,000,000","1,007,000,000","-36,000,000","1,611,000,000","2,486,000,000","166,000,000","583,000,000","742,000,000","1,397,000,000","1,129,000,000","218,000,000","2,722,000,000","3,050,000,000","3,566,000,000","26,921,569,000","2,573,269,315.68","2,208,587,697.53","2,021,046,964.56","4,209,327,708.88","2,976,819,016","169,428,790.5","1,957,222,800","-460,220,867.5","1,392,499,319.8","1,412,054,204.22","1,387,668,000","1,136,000,747.89","1,520,412,093.09","1,164,520,473.1","1,062,914,460","384,884,306.1","1,192,202,606.7","1,404,959,339.85","1,397,310,329.25","431,887,641.8","1,399,934,502.8","1,099,379,710.75","1,285,894,708.4","1,162,353,440.52","1,154,850,847.02","1,124,259,463.2","1,124,366,400","1,136,797,529.76","1,130,716,370.4","1,094,593,747","1,094,726,157","1,529,074,536","1,530,020,507.4","85,611,903.36","85,611,903.36"
NormalizedIncome,"12,946,439,000","1,488,000,000","2,965,000,000","3,202,000,000","3,675,000,000","1,369,000,000","2,916,000,000","2,887,000,000","3,025,000,000","-2,242,000,000","1,655,000,000","1,553,000,000","862,000,000","-964,000,000","160,000,000","949,000,000","480,000,000","2,381,000,000","1,191,000,000","3,826,000,000","3,164,000,000","1,492,000,000","3,874,000,000","3,387,000,000","3,302,000,000","2,034,000,000","3,057,000,000","3,418,000,000","1,899,000,000","1,643,000,000","1,899,939,169.139","2,014,301,204.819","947,853,915.663","32,195,250,000","1,432,166,279.61","2,080,014,041.514","118,978,540.773","45,250,000","669,388,379.205","1,112,758,524.315","1,095,435,135.135","-435,250,000","1,288,418,347.61","3,540,246,329.933","3,511,864,237.692","11,951,168,750","1,517,435,106.282","1,825,729,830.745","1,971,071,290.672","1,748,236,380.721","2,140,288,940.737","1,414,429,682.25","1,845,731,612.394","-460,220,867.5","1,658,273,147.953","1,412,531,276.245","2,883,610,963.274","1,122,981,870.827","1,514,880,440.138","1,161,421,529.458","1,061,100,847.854","350,846,208.93","1,194,430,038.122","1,390,302,596.828","1,395,351,288.163","811,576,580.96","1,408,945,589.281","1,112,953,225.596","1,281,750,815.915","1,162,353,440.52","1,154,850,847.02","1,108,357,702.711","1,124,366,400","1,136,797,529.76","1,130,716,370.4","1,070,883,683.628","1,094,726,157","1,529,074,536","1,530,020,507.4","85,611,903.36","85,611,903.36"
InterestIncome,"1,272,000,000","339,000,000","288,000,000","352,000,000","293,000,000","407,000,000","397,000,000","453,000,000","455,000,000","483,000,000","461,000,000","417,000,000","286,000,000","432,000,000","287,000,000","208,000,000","233,000,000","201,000,000","77,000,000","90,000,000","70,000,000","73,000,000","75,000,000","58,000,000","77,000,000","37,000,000","55,000,000","56,000,000","25,000,000","59,000,000","60,000,000","70,000,000","51,000,000","50,000,000","60,000,000","61,000,000","59,000,000","80,000,000","22,000,000","22,000,000","18,000,000","26,000,000","14,000,000","25,000,000","26,000,000","117,191,000",,,,,,,,,,,"22,229,000",,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"2,016,000,000","401,000,000","475,000,000","548,000,000","592,000,000","116,000,000","394,000,000","383,000,000","674,000,000","496,000,000","1,945,000,000","1,259,000,000","1,537,000,000","1,126,000,000","1,314,000,000","1,137,000,000","1,331,000,000","-1,252,000,000","2,555,000,000","1,596,000,000","1,634,000,000","557,000,000","1,075,000,000","1,081,000,000","1,628,000,000","1,607,000,000","953,000,000","506,000,000","969,000,000","141,000,000","941,000,000","1,091,000,000","956,000,000","468,000,000","113,000,000","357,000,000","536,000,000","442,000,000","443,000,000","400,000,000","464,000,000","447,000,000","226,000,000","184,000,000","179,000,000",,,,,,,,,,,,"217,933,000",,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-812,000,000","-130,000,000","-167,000,000","-216,000,000","-299,000,000","153,000,000","112,000,000","-39,000,000","-219,000,000","-279,000,000","-1,312,000,000","-1,014,000,000","-1,251,000,000","-1,063,000,000","-1,027,000,000","-929,000,000","-1,098,000,000","1,156,000,000","-2,478,000,000","-1,506,000,000","-1,564,000,000","-766,000,000","-1,000,000,000","-1,023,000,000","-1,551,000,000","-1,973,000,000","-898,000,000","-450,000,000","-944,000,000","-542,000,000","-881,000,000","-1,021,000,000","-905,000,000","-418,000,000","-53,000,000","-296,000,000","-477,000,000","-362,000,000","-421,000,000","-378,000,000","-446,000,000","-421,000,000","-212,000,000","-159,000,000","-153,000,000","-2,293,809,000",,,,,,,,,,,"-195,704,000",,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"16,183,000,000","2,229,000,000","4,074,000,000","4,484,000,000","5,396,000,000","1,692,000,000","4,080,000,000","4,171,000,000","4,705,000,000","-2,451,000,000","4,068,000,000","3,500,000,000","2,713,000,000","-189,000,000","1,589,000,000","2,300,000,000","1,992,000,000","2,224,000,000","4,182,000,000","6,147,000,000","6,015,000,000","2,421,000,000","6,305,000,000","5,526,000,000","6,020,000,000","4,165,000,000","5,017,000,000","5,070,000,000","3,497,000,000","2,401,000,000","3,637,000,000","4,328,000,000","2,284,000,000","404,000,000","2,266,000,000","3,633,000,000","769,000,000","965,000,000","1,424,000,000","2,189,000,000","1,944,000,000","475,000,000","3,845,000,000","4,203,000,000","4,790,000,000","3,650,324,000","1,995,938,951.15","2,452,871,952.11","2,690,963,111.76","2,035,148,463.6","2,805,258,064","2,849,145,502.5","2,651,948,104.8","2,467,145,815","2,404,269,806.6","2,212,575,650.34","2,248,648,000","1,787,642,852.13","2,348,902,397.25","2,038,171,589.65","1,856,077,124.1","875,174,296.15","2,134,007,732.2","2,473,486,385.55","2,498,618,848.95","1,880,149,984.3","2,355,787,648.85","1,764,487,672.5","2,513,627,134.9","-21,908,747,268.96","11,269,632,531.96","1,715,423,250","8,986,663,800","-16,213,116,309.36","7,876,168,899.6","1,313,289,295.5","6,800,869,469.1","-11,866,543,570.8","6,588,202,328.4","5,252,408,647.68","5,252,408,647.68"
EBITDA,"99,263,000,000"
ReconciledCostOfRevenue,"107,108,000,000","47,709,000,000","6,820,000,000","32,505,000,000","20,074,000,000","50,382,000,000","9,454,000,000","37,315,000,000","24,618,000,000","51,849,000,000","6,472,000,000","37,444,000,000","24,207,000,000","57,804,000,000","23,031,000,000","25,152,000,000","27,055,000,000","55,798,000,000","21,896,000,000","23,546,000,000","27,246,000,000","58,985,000,000","19,855,000,000","24,033,000,000","27,249,000,000","63,537,000,000","30,177,000,000","29,227,000,000","28,496,000,000","64,998,000,000","19,247,000,000","17,608,000,000","20,989,000,000","37,665,000,000","7,489,000,000","7,199,000,000","6,835,000,000","32,351,000,000","104,000,000","9,930,000,000","9,308,000,000","-1,419,000,000","10,329,000,000","7,944,000,000","8,402,000,000","8,701,150,000","2,722,709,503.22","2,576,570,248.39","6,384,184,461.04","6,199,689,591.2","6,348,130,024","6,523,582,498.5","6,036,785,428.8","6,119,858,945","5,783,358,633.3","6,023,811,545.84","1,001,620,000","5,125,761,582.27","5,480,850,482.82","5,164,563,943.85","3,807,386,085.8","3,496,127,645.8","3,246,044,734.3","2,713,751,411.15","2,798,478,276.4","3,161,400,650.55","2,041,168,279.95","2,881,847,525.05","3,076,441,997.1",,,"1,584,207,838.8",,,,"1,125,784,006.1",,,,,
ReconciledDepreciation,"83,080,000,000","20,576,000,000","20,713,000,000","21,298,000,000","20,493,000,000","18,356,000,000","18,775,000,000","18,629,000,000","20,017,000,000","19,485,000,000","19,133,000,000","19,850,000,000","19,024,000,000","19,388,000,000","19,502,000,000","19,143,000,000","18,772,000,000","18,725,000,000","19,470,000,000","19,182,000,000","19,361,000,000","18,729,000,000","18,257,000,000","18,666,000,000","18,216,000,000","17,138,000,000","17,152,000,000","17,049,000,000","16,857,000,000","15,556,000,000","15,329,000,000","15,188,000,000","14,984,000,000","15,080,000,000","14,590,000,000","14,294,000,000","14,057,000,000","13,890,000,000","13,902,000,000","13,473,000,000","13,168,000,000","12,414,000,000","11,815,000,000","11,705,000,000","11,653,000,000","31,527,722,000","5,182,961,098.82","5,483,658,450.59","5,738,268,031.76","5,908,385,813.88","5,594,272,296","5,573,190,619.5","5,632,246,392","5,589,489,177.5","5,770,343,882.9","5,613,444,561.34","5,444,351,000","5,298,343,779.45","5,330,404,204.74","4,986,012,526.5","6,466,377,534.7","6,908,902,599.25","5,975,276,285.95","6,201,468,456.55","6,098,173,700.85","5,155,656,654.45","5,782,569,232.1","7,204,283,547.55","4,079,381,260.35",,,"2,670,430,374.9",,,,"1,936,474,475",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"11,330,000,000","1,488,000,000","2,965,000,000","3,202,000,000","3,675,000,000","1,369,000,000","2,916,000,000","2,887,000,000","3,025,000,000","-2,242,000,000","1,655,000,000","1,553,000,000","862,000,000","-964,000,000","160,000,000","949,000,000","480,000,000","2,381,000,000","1,191,000,000","3,826,000,000","3,164,000,000","1,492,000,000","3,874,000,000","3,387,000,000","3,302,000,000","2,034,000,000","3,057,000,000","3,418,000,000","1,899,000,000","1,643,000,000","2,023,000,000","2,423,000,000","1,007,000,000","-36,000,000","1,611,000,000","2,486,000,000","166,000,000","583,000,000","742,000,000","1,397,000,000","1,129,000,000","218,000,000","2,722,000,000","3,050,000,000","3,566,000,000","1,028,840,000","1,547,446,212.73","1,881,360,321.32","2,021,046,964.56","4,209,327,708.88","2,976,819,016","169,428,790.5","1,957,222,800","-460,220,867.5","1,392,499,319.8","1,412,054,204.22","1,387,668,000","1,136,000,747.89","1,520,412,093.09","1,164,520,473.1","1,062,914,460","384,884,306.1","1,192,202,606.7","1,404,959,339.85","1,397,310,329.25","431,887,641.8","1,399,934,502.8","1,099,379,710.75","1,285,894,708.4","1,162,353,440.52","1,154,850,847.02","1,124,259,463.2","1,124,366,400","1,136,797,529.76","1,130,716,370.4","1,094,593,747","1,094,726,157","1,529,074,536","1,530,020,507.4","85,611,903.36","85,611,903.36"
TotalUnusualItemsExcludingGoodwill,"-2,013,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164,000,000","546,000,000","78,000,000","-42,975,000,000","239,000,000","535,000,000","66,000,000","717,000,000","96,000,000","364,000,000","44,000,000","871,000,000","1,906,000,000","-646,000,000","70,000,000","-14,563,105,000","40,498,492.45","75,806,681.46","68,983,408.96","2,936,265,790.84","1,109,040,696","-1,778,572,702.5","160,206,600","-2,152,580,943","-404,886,673.7","-687,609.56","-2,187,089,000","18,070,308.85","8,051,530.05","4,511,591.75","2,615,895.4","56,730,161.95","-3,220,200.35","21,241,732.9","2,839,405.45","-632,814,898.6","-12,408,946.85","-16,481,796.65","6,498,347.75",,,"21,048,036.6",,,,"32,909,732.7",,,,,
TotalUnusualItems,"-2,013,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164,000,000","546,000,000","78,000,000","-42,975,000,000","239,000,000","535,000,000","66,000,000","717,000,000","96,000,000","364,000,000","44,000,000","871,000,000","1,906,000,000","-646,000,000","70,000,000","-14,563,105,000","40,498,492.45","75,806,681.46","68,983,408.96","2,936,265,790.84","1,109,040,696","-1,778,572,702.5","160,206,600","-2,152,580,943","-404,886,673.7","-687,609.56","-2,187,089,000","18,070,308.85","8,051,530.05","4,511,591.75","2,615,895.4","56,730,161.95","-3,220,200.35","21,241,732.9","2,839,405.45","-632,814,898.6","-12,408,946.85","-16,481,796.65","6,498,347.75",,,"21,048,036.6",,,,"32,909,732.7",,,,,
NormalizedEBITDA,"101,276,000,000","22,805,000,000","24,787,000,000","25,782,000,000","25,889,000,000","20,048,000,000","22,855,000,000","22,800,000,000","24,722,000,000","17,034,000,000","23,201,000,000","23,350,000,000","21,737,000,000","19,199,000,000","21,091,000,000","21,443,000,000","20,764,000,000","20,949,000,000","23,652,000,000","25,329,000,000","25,376,000,000","21,150,000,000","24,562,000,000","24,192,000,000","24,236,000,000","21,303,000,000","22,169,000,000","22,119,000,000","20,354,000,000","17,957,000,000","18,802,000,000","18,970,000,000","17,190,000,000","58,459,000,000","16,617,000,000","17,392,000,000","14,760,000,000","14,138,000,000","15,230,000,000","15,298,000,000","15,068,000,000","12,018,000,000","13,754,000,000","16,554,000,000","16,373,000,000","49,741,151,000","7,138,401,557.52","7,860,723,721.24","8,360,247,734.56","5,007,268,486.64","7,290,489,664","10,200,908,824.5","8,123,987,896.8","8,056,634,992.5","8,579,500,363.2","7,826,707,821.24","9,880,088,000","7,067,916,322.73","7,671,255,071.94","7,019,672,524.4","8,319,838,763.4","7,727,346,733.45","8,112,504,218.5","8,653,713,109.2","8,593,953,144.35","7,668,621,537.35","8,150,765,827.8","8,985,253,016.7","6,586,510,047.5","-21,908,747,268.96","11,269,632,531.96","4,364,805,588.3","8,986,663,800","-16,213,116,309.36","7,876,168,899.6","3,216,854,037.8","6,800,869,469.1","-11,866,543,570.8","6,588,202,328.4","5,252,408,647.68","5,252,408,647.68"
TaxRateForCalcs,"0.197","0.163","0.18","0.185","0.233","0.093","0.219","0.228","0.25","0.247","0.224","0.305","0.264","0.271","0.25","0.184","0.274","0.315","0.268","0.159","0.278","0.2","0.259","0.238","0.248","0.205","0.248","0.251","0.249","0.273","0.25","0.251","0.242","0.25","0.252","0.241","0.288","0.25","0.244","0.219","0.237","0.25","0.248","0.241","0.227","0.25","0.259","0.266","0.276","0.162","0.246","0.3","0.304","0.4","0.344","0.306","0.316","0.28","0.313","0.313","0.307","0.4","0.308","0.31","0.31","0.4","0.274","0.176","0.362","0.4","0.4","0.245","0.4","0.4","0.4","0.28","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-396,561,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40,939,169.139","137,301,204.819","18,853,915.663","-10,743,750,000","60,166,279.61","129,014,041.514","18,978,540.773","179,250,000","23,388,379.205","79,758,524.315","10,435,135.135","217,750,000","472,418,347.61","-155,753,670.067","15,864,237.692","-3,640,776,250","10,487,386.002","20,176,190.885","19,007,735.072","475,174,462.681","272,510,620.737","-533,571,810.75","48,715,412.394","0","-139,112,845.547","-210,537.535","-691,146,036.726","5,051,431.787","2,519,877.098","1,412,648.108","802,283.254","22,692,064.78","-992,768.928","6,584,989.878","880,364.363","-253,125,959.44","-3,397,860.369","-2,908,281.804","2,354,455.265","0","0","5,146,276.111","0","0","0","9,199,669.328","0","0","0","0","0"
