name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
			Properties,"2,560,000,000","2,487,000,000","2,204,000,000","1,857,000,000","1,673,000,000","1,512,000,000","1,298,000,000","1,253,000,000",,,,,,,,,,,,
			LandAndImprovements,"1,099,000,000","1,084,000,000","1,044,000,000","1,047,000,000","1,008,000,000","1,011,000,000","1,019,000,000","1,029,000,000","1,184,000,000","1,045,000,000","959,000,000","724,000,000",,,,,,,,
			BuildingsAndImprovements,"3,065,000,000","3,111,000,000","3,107,000,000","3,099,000,000","3,026,000,000","3,578,000,000","2,999,000,000","2,472,000,000","757,000,000","3,027,000,000","2,647,000,000","1,936,000,000",,,,,,,,
			MachineryFurnitureEquipment,"10,824,000,000","10,537,000,000","9,831,000,000","9,748,000,000","9,192,000,000","9,210,000,000","7,374,000,000","6,402,000,000","848,000,000","8,236,000,000","5,833,000,000","4,440,000,000",,,,,,,,
			ConstructionInProgress,"734,000,000","556,000,000","367,000,000","387,000,000","792,000,000",,,,,"4,577,762,000",,,,,,,,,,
			OtherProperties,"6,872,000,000","3,241,000,000","3,103,000,000","2,976,000,000","2,659,000,000","1,889,000,000","1,768,000,000","1,478,000,000","9,301,000,000","162,000,000","1,686,000,000","685,000,000",,,,,,,,
		AccumulatedDepreciation,"-14,180,000,000","-13,714,000,000","-12,297,000,000","-11,072,000,000","-9,809,000,000","-8,489,000,000","-7,894,000,000","-7,006,000,000","-6,732,000,000","-7,319,000,000","-6,553,000,000","-4,820,000,000",,,,,,,,
	GoodwillAndOtherIntangibleAssets,"19,719,000,000","19,329,000,000","19,383,000,000","17,056,000,000","8,352,000,000","8,095,000,000","7,702,000,000","4,671,000,000","3,825,000,000","32,812,000,000","37,280,000,000","7,099,000,000","7,456,650,240","6,548,907,500","3,399,745,440","2,685,256,440","1,650,317,240","1,299,113,940","1,302,810,300","128,692.74"
		Goodwill,"11,158,000,000","11,438,000,000","10,716,000,000","9,675,000,000","2,057,000,000","1,961,000,000","1,905,000,000",,,"14,664,000,000","14,711,000,000","423,000,000",,,,,,,,
		OtherIntangibleAssets,"8,561,000,000","7,891,000,000","8,667,000,000","7,381,000,000","6,295,000,000","6,134,000,000","5,797,000,000","4,671,000,000","3,825,000,000","18,148,000,000","22,569,000,000","6,676,000,000",,,,,,,,
	DeferredAssets,"38,914,000,000","32,781,000,000","33,547,000,000","37,395,000,000","47,453,000,000","31,129,000,000","31,886,000,000","28,381,000,000","22,745,000,000",,"7,391,000,000",,,,,,,,,
		DeferredTaxAssets,"38,914,000,000","32,781,000,000","33,547,000,000","37,395,000,000","47,453,000,000","31,129,000,000","31,886,000,000","28,381,000,000","22,745,000,000",,"7,092,000,000",,,,,,,,,
	DefinedPensionBenefit,"717,000,000","731,000,000","1,067,000,000","1,113,000,000","2,183,000,000","2,456,000,000","2,308,000,000","2,815,000,000",,,,,,,,,,,,
	AssetsHeldForSale,,,"736,000,000","631,000,000","486,000,000","196,000,000","117,000,000","117,000,000","85,000,000","112,525,000","359,910,000",,,,,,,,,
	OtherAssets,"7,187,000,000","5,363,000,000","7,545,000,000","10,027,000,000","6,220,000,000","7,437,000,000","5,182,000,000","2,932,000,000","7,357,000,000","56,186,000,000","13,451,000,000","25,896,000,000","36,387,669,760","32,109,052,500","27,805,060,920","24,124,811,320","19,610,500,490","25,292,013,900","15,211,065,000","2,286,435,164.33"
TotalLiabilitiesNetMinorityInterest,"1,488,016,000,000","1,402,331,000,000","1,286,963,000,000","1,218,427,000,000","1,162,356,000,000","1,026,586,000,000","943,105,000,000","881,156,000,000","742,800,000,000","656,879,000,000","517,054,000,000","365,743,000,000","232,804,881,920","163,496,642,500","119,623,872,690","97,891,010,240","89,385,451,770","72,736,221,360","63,461,492,100","62,360,890,607.72"
	TotalDeposits,"507,060,000,000","463,424,000,000","402,938,000,000","329,414,000,000","292,610,000,000","294,773,000,000","274,383,000,000","243,200,000,000","242,636,000,000","202,660,000,000","190,908,000,000","150,802,000,000","75,469,205,760","57,558,307,500","47,834,605,140","38,284,160,560","33,104,440,580","30,502,628,940","25,963,314,000","27,872,378,923.26"
		InterestBearingDepositsLiabilities,"424,745,000,000","390,840,000,000","333,962,000,000","268,281,000,000","231,518,000,000","246,040,000,000","231,491,000,000","208,284,000,000","213,704,000,000","176,221,000,000","165,024,000,000","126,696,000,000","48,436,177,920","38,832,825,000","35,494,182,990","27,543,134,800","23,819,963,520","21,143,344,860","19,154,330,400","27,872,378,923.26"
			CustomerAccounts,"424,745,000,000","390,840,000,000","333,962,000,000","268,281,000,000","231,518,000,000","246,040,000,000","231,491,000,000","208,284,000,000","213,704,000,000","176,221,000,000","165,024,000,000","126,696,000,000","48,436,177,920","38,832,825,000","35,494,182,990","27,543,134,800","23,819,963,520","21,143,344,860","19,154,330,400","27,872,378,923.26"
		NonInterestBearingDeposits,"82,315,000,000","72,584,000,000","68,976,000,000","61,133,000,000","61,092,000,000","48,733,000,000","42,892,000,000","34,916,000,000","28,932,000,000","26,439,000,000","25,884,000,000","24,106,000,000","27,033,027,840","18,725,482,500","12,340,422,150","10,741,025,760","9,284,477,060","9,359,284,080","6,808,983,600",
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"256,583,000,000","330,237,000,000","312,634,000,000","349,164,000,000","336,643,000,000","288,683,000,000","266,682,000,000","267,405,000,000","185,413,000,000","97,972,000,000","66,174,000,000","49,492,000,000","23,395,507,200","10,860,822,500","6,766,801,020","6,788,838,240","9,434,505,900","3,380,528,100","8,397,436,800",
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,"256,583,000,000","330,237,000,000","312,634,000,000","349,164,000,000","336,643,000,000","288,683,000,000","266,682,000,000","267,405,000,000","185,413,000,000","97,972,000,000","66,174,000,000","49,492,000,000",,,,,,,,
	PayablesAndAccruedExpenses,"7,168,000,000","5,313,000,000","7,723,000,000","5,193,000,000","4,840,000,000","4,490,000,000","3,671,000,000","4,470,000,000","3,089,000,000","4,055,215,000","3,077,380,000",,,,,,,,,
		Payables,"7,168,000,000","5,313,000,000","7,723,000,000","5,193,000,000","4,840,000,000","4,490,000,000","3,671,000,000","4,470,000,000","3,089,000,000","4,055,215,000","3,077,380,000",,,,,,,,,
			AccountsPayable,,,,,,,,,,"4,055,215,000","3,077,380,000",,,,,,,,,
			TotalTaxPayable,"7,168,000,000","5,313,000,000","7,723,000,000","5,193,000,000","4,840,000,000","4,490,000,000","3,671,000,000","4,470,000,000","3,089,000,000",,,,,,,,,,,
				IncomeTaxPayable,"7,168,000,000","5,313,000,000","7,723,000,000","5,193,000,000","4,840,000,000","4,490,000,000","3,671,000,000","4,470,000,000","3,089,000,000",,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,"127,983,000,000","81,700,000,000","99,444,000,000","94,405,000,000","96,406,000,000","75,872,000,000","67,273,000,000","65,612,000,000","67,166,000,000","123,041,000,000","80,725,000,000","54,277,000,000","47,722,205,440","30,910,587,500","17,421,360,390","12,358,554,120","12,388,919,980","9,355,744,260","7,814,539,500","5,573,470,031.39"
		CurrentDebt,"123,852,000,000","81,700,000,000","99,440,000,000","94,405,000,000","96,406,000,000","75,872,000,000","67,273,000,000","65,612,000,000","67,166,000,000","123,041,000,000","80,725,000,000","54,277,000,000","47,722,205,440","30,910,587,500","17,421,360,390","12,358,554,120","12,388,919,980","9,355,744,260","7,814,539,500","5,573,470,031.39"
			CurrentNotesPayable,,,,,,,,,,"31,689,110,000","34,692,171,000",,,,,,,,,
			LineOfCredit,,,,,,,,,,"38,097,691,000","26,175,297,000",,,,,,,,,
			OtherCurrentBorrowings,"123,852,000,000","81,700,000,000","99,440,000,000","94,405,000,000","96,406,000,000","75,872,000,000","67,273,000,000","65,612,000,000","67,166,000,000","123,041,000,000","80,725,000,000","54,277,000,000","47,722,205,440","30,910,587,500","17,421,360,390","12,358,554,120","12,388,919,980","9,355,744,260","7,814,539,500","5,573,470,031.39"
		CurrentCapitalLeaseObligation,"4,131,000,000",,"4,000,000",,,,,,,,,,,,,,,,,
	TradingLiabilities,"201,000,000","192,000,000","465,000,000","519,000,000","412,000,000","520,000,000","371,000,000","642,000,000","2,815,000,000","49,217,000,000","38,063,000,000","24,322,000,000",,,,,,,,
	DerivativeProductLiabilities,"47,828,000,000","27,519,000,000","26,746,000,000","24,698,000,000","31,071,000,000","17,350,000,000","11,405,000,000","11,069,000,000","6,747,000,000","5,704,835,000","5,476,046,000",,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"155,254,000,000","146,944,000,000","128,658,000,000","137,317,000,000","154,398,000,000","119,956,000,000","116,158,000,000","103,489,000,000","78,139,000,000","84,768,000,000","58,976,000,000","37,672,000,000","28,553,557,760","17,976,975,000","14,794,496,640","14,743,678,040","15,054,817,060","12,194,679,900","8,039,802,600","4,264,573,220.76"
		LongTermDebt,"155,254,000,000","146,944,000,000","128,658,000,000","137,317,000,000","154,398,000,000","119,956,000,000","116,158,000,000","103,489,000,000","78,139,000,000","84,768,000,000","58,976,000,000","37,672,000,000","28,553,557,760","17,976,975,000","14,794,496,640","14,743,678,040","15,054,817,060","12,194,679,900","8,039,802,600","4,264,573,220.76"
	CurrentProvisions,"1,824,000,000",,"7,199,000,000","6,644,000,000","5,991,000,000","3,268,000,000","4,295,000,000","4,116,000,000",,,,,,,,,,,,
	LongTermProvisions,"25,594,000,000","24,156,000,000","14,897,000,000","20,909,000,000","15,146,000,000","16,298,000,000","17,105,000,000","17,377,000,000","15,990,000,000","61,364,916,000","52,403,748,000",,,,,,,,,
	EmployeeBenefits,"221,778,000,000","203,553,000,000","183,501,000,000","154,076,000,000","131,179,000,000","111,676,000,000","101,054,000,000","92,139,000,000","70,904,000,000",,,,,,,,,,,
		NonCurrentPensionAndOtherPostretirementBenefitPlans,"220,134,000,000","201,884,000,000","181,954,000,000","154,076,000,000","129,796,000,000","110,294,000,000","99,749,000,000","90,924,000,000","70,904,000,000",,,,,,,,,,,
	CurrentDeferredLiabilities,"2,686,000,000","2,530,000,000","2,326,000,000","1,975,000,000","1,909,000,000","1,386,000,000","1,099,000,000","1,110,000,000",,,"193,734,000",,,,,,,,,
		CurrentDeferredRevenue,"2,686,000,000","2,530,000,000","2,326,000,000","1,975,000,000","1,909,000,000","1,386,000,000","1,099,000,000","1,110,000,000",,,"193,734,000",,,,,,,,,
	NonCurrentDeferredLiabilities,"3,744,000,000","2,977,000,000","2,767,000,000","643,000,000","2,279,000,000","1,587,000,000","1,427,000,000","4,148,000,000","4,319,000,000","598,894,000",,,,,,,,,,
		NonCurrentDeferredTaxesLiabilities,"1,058,000,000","447,000,000","441,000,000","643,000,000","370,000,000","201,000,000","328,000,000","3,038,000,000","4,319,000,000",,,,,,,,,,,
		NonCurrentDeferredRevenue,"2,686,000,000","2,530,000,000","2,326,000,000","1,975,000,000","1,909,000,000","1,386,000,000","1,099,000,000","1,110,000,000",,"598,894,000",,,,,,,,,,
