name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
TotalOperatingIncomeAsReported,"162,731,000","38,776,000","27,430,000","45,359,000","51,166,000","28,631,000","33,336,000","38,697,000","41,565,000","27,579,000","22,898,000","24,602,000","29,718,000","17,519,000","17,187,000","22,644,000","21,721,000","17,584,000","17,616,000","19,845,000","31,281,000","21,233,000","20,572,000","27,149,000","22,741,000","15,231,000","14,692,000","21,935,000","23,259,000","14,532,000","10,078,000","16,416,000","21,192,000","11,048,000","6,180,000","9,620,000","8,256,000","4,090,000","1,804,000","6,547,000","5,874,000","-2,125,000","-3,593,000","7,752,000","-399,000","-7,453,000","-30,237,000","7,534,000","10,870,000","1,982,000","3,876,000","12,653,000","14,579,000","7,060,000","10,454,000","13,955,000","17,023,000","6,288,000","19,287,000","13,874,000","12,241,000","9,239,000","9,139,000","13,516,000","11,391,000","6,788,000","8,304,000","11,158,000","8,905,000","4,516,000","7,486,000","8,096,000"
TotalExpenses,"1,661,735,000","409,010,000","416,645,000","423,081,000","412,999,000","381,827,000","373,340,000","386,539,000","387,209,000","365,205,000","330,067,000","326,177,000","328,326,000","299,386,000","282,816,000","293,665,000","290,011,000","272,137,000","269,931,000","297,228,000","292,147,000","271,720,000","289,112,000","305,363,000","307,663,000","284,506,000","265,114,000","271,448,000","269,400,000","259,435,000","254,836,000","261,608,000","266,346,000","257,642,000","246,840,000","258,665,000","257,645,000","238,928,000","211,874,000","216,121,000","214,646,000","204,179,000","194,404,000","199,767,000","200,706,000","198,333,000","209,353,000","250,999,000","250,232,000","351,692,000","339,189,000","334,579,000","332,092,000","306,499,000","283,761,000","294,556,000","286,556,000","389,035,000","375,173,000","373,376,000","360,459,000","334,099,000","330,455,000","329,158,000","321,745,000","294,752,000","267,492,000","268,468,000","270,426,000","265,774,000","251,352,000","259,816,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"119,571,000","28,111,000","21,419,000","32,968,000","37,073,000","22,259,000","25,380,000","28,195,000","30,281,000","21,125,000","47,759,000","14,407,000","17,603,000","11,387,000","10,348,000","13,826,000","13,275,000","10,575,000","11,387,000","11,777,000","19,247,000","12,605,000","13,569,000","16,278,000","13,568,000","8,576,000","8,064,000","12,908,000","13,500,000","9,155,000","5,406,000","9,256,000","11,851,000","5,535,000","2,473,000","4,829,000","3,358,000","713,000","705,000","2,495,000","1,980,000","-3,223,000","-3,131,000","3,292,000","-1,747,000","-6,289,000","-27,999,000","2,772,000","5,333,000","-833,000","1,966,000","5,949,000","7,404,000","3,023,000","5,202,000","7,683,000","-35,937,000","2,371,000","10,715,000","6,982,000","5,790,000","3,972,000","4,627,000","6,552,000","5,473,000","2,607,000","4,554,000","5,130,000","3,923,000","1,326,000","3,032,000","4,005,000"
NormalizedIncome,"118,099,151.607","27,050,430","20,591,916.73","33,309,858","37,095,500","22,360,682","25,439,250.426","28,440,478","30,249,416","21,141,758","47,930,600","13,966,045","17,675,732","11,478,080","10,488,242.715","13,911,253","13,387,104","10,695,840","11,429,928.67","11,856,128","19,280,124","12,647,918","13,544,096.406","16,297,968","13,564,860","8,571,695","7,971,366.755","12,719,448","13,436,454","9,034,600","5,185,046.322","9,227,949.583","11,849,128.789","5,477,714.348","2,432,655.366","4,909,659.639","3,346,007.143","658,153.846","647,800","2,438,000","2,019,904.031","-3,430,914.192","-4,323,200","3,219,377.315","-1,793,168.076","-6,276,147.82","1,729,816.738","2,995,005.572","6,181,128.494","-833,000","709,000","5,949,000","7,404,000","1,918,953.075","6,533,457.182","7,911,748.921","9,996,010.941","2,371,000","10,715,000","6,982,000","5,733,000","4,039,200","4,608,804.69","6,540,600","6,076,746.356","2,562,000","4,588,471.614","5,076,000","3,806,600","1,305,600","3,001,400","4,051,200"
InterestExpense,"6,707,000","1,402,000","1,534,000","1,868,000","1,903,000","1,383,000","1,328,000","1,410,000","1,454,000","1,226,000","1,289,000","1,313,000","1,538,000","911,000","984,000","1,183,000","1,264,000","963,000","981,000","1,033,000","1,074,000","1,019,000","1,007,000","1,064,000","1,177,000","1,316,000","1,584,000","1,760,000","1,618,000","1,528,000","1,707,000","1,941,000","2,195,000","1,964,000","2,321,000","2,194,000","2,955,000","2,998,000","2,375,000","2,469,000","2,685,000","3,073,000","3,787,000","3,053,000","2,514,000","2,802,000","3,261,000","2,892,000","3,102,000",,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-6,707,000","-1,402,000","-1,534,000","-1,868,000","-1,903,000","-1,383,000","-1,328,000","-1,410,000","-1,454,000","-1,226,000","-1,289,000","-1,313,000","-1,538,000","-911,000","-984,000","-1,183,000","-1,264,000","-963,000","-981,000","-1,033,000","-1,074,000","-1,019,000","-1,007,000","-1,064,000","-1,177,000","-1,316,000","-1,584,000","-1,760,000","-1,618,000","-1,528,000","-1,707,000","-1,941,000","-2,195,000","-1,964,000","-2,321,000","-2,194,000","-2,955,000","-2,998,000","-2,375,000","-2,469,000","-2,685,000","-3,073,000","-3,787,000","-3,053,000","-2,514,000","-2,802,000","-3,189,000","-2,892,000","-3,102,000",,,,,,,,,,,,,,,,,,,,,,,
EBIT,"162,604,000","38,229,000","27,690,000","45,379,000","51,306,000","28,965,000","33,026,000","38,836,000","41,707,000","27,682,000","23,047,000","24,733,000","29,628,000","17,421,000","17,217,000","22,748,000","21,757,000","17,591,000","17,692,000","19,799,000","31,295,000","21,284,000","20,622,000","27,133,000","22,776,000","15,261,000","14,729,000","22,020,000","23,288,000","14,598,000","10,148,000","16,460,000","21,195,000","11,143,000","6,244,000","9,498,000","8,275,000","4,181,000","1,892,000","6,642,000","5,811,000","-1,810,000","-3,545,000","7,858,000","-324,000","-7,474,000","-30,434,000","7,379,000","10,900,000","-102,363,000","-95,478,000","-86,756,000","-79,330,000","-74,672,000","-64,600,000","-68,438,000","-61,742,000","-101,705,000","-86,853,000","-88,839,000","-88,573,000","-80,811,000","-78,517,000","-72,334,000","-73,513,000","-69,476,000","-60,036,000","-56,938,000","-62,163,000","-65,664,000","-57,097,000","-58,661,000"
EBITDA,"287,547,000"
ReconciledCostOfRevenue,"1,562,180,000","384,193,000","390,076,000","401,597,000","386,314,000","359,095,000","352,222,000","364,188,000","364,505,000","342,864,000","309,673,000","307,011,000","307,025,000","279,755,000","262,342,000","273,616,000","269,005,000","254,016,000","254,205,000","278,824,000","276,375,000","257,787,000","273,173,000","289,374,000","284,493,000","266,013,000","249,175,000","255,767,000","254,187,000","244,261,000","637,584,000","110,849,000","114,258,000","114,746,000","109,646,000","115,451,000","118,275,000","107,616,000","74,921,000","74,607,000","74,885,000","68,347,000","61,111,000","63,001,000","56,176,000","51,736,000","63,086,000","92,097,000","94,170,000","94,901,000","90,861,000","89,408,000","84,446,000","75,360,000","69,744,000","75,110,000","78,381,000","99,089,000","99,284,000","95,606,000","90,582,000","81,600,000","80,969,000","79,775,000","77,438,000","69,783,000","62,270,000","62,116,000","64,362,000","63,544,000","59,003,000","61,318,000"
ReconciledDepreciation,"124,943,000","32,590,000","31,877,000","31,333,000","29,143,000","26,782,000","27,188,000","26,694,000","25,241,000","23,030,000","22,495,000","22,338,000","22,182,000","20,087,000","19,330,000","19,927,000","19,740,000","17,243,000","16,495,000","16,765,000","16,561,000","15,199,000","14,758,000","15,336,000","15,087,000","13,841,000","13,799,000","13,745,000","12,386,000","11,634,000","12,304,000","12,315,000","11,951,000","11,415,000","10,179,000","9,723,000","8,803,000","8,573,000","8,686,000","8,946,000","9,317,000","9,210,000","9,523,000","9,797,000","9,991,000","10,031,000","10,057,000","10,299,000","10,375,000","10,167,000","10,083,000","9,786,000","9,796,000","9,020,000","8,861,000","8,260,000","3,116,000","12,313,000","12,075,000","12,253,000","12,207,000","11,669,000","12,011,000","12,181,000","12,154,000","11,622,000","11,124,000","11,075,000","10,985,000","10,855,000","11,203,000","11,359,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"119,571,000","28,111,000","21,419,000","32,968,000","37,073,000","22,259,000","25,380,000","28,195,000","30,281,000","21,125,000","47,759,000","14,407,000","17,603,000","11,387,000","10,348,000","13,826,000","13,275,000","10,575,000","11,387,000","11,777,000","19,247,000","12,605,000","13,569,000","16,278,000","13,568,000","8,576,000","8,064,000","12,908,000","13,500,000","9,155,000","5,406,000","9,256,000","11,851,000","5,535,000","2,473,000","4,829,000","3,358,000","713,000","705,000","2,495,000","1,980,000","-3,223,000","-4,292,000","3,292,000","-1,747,000","-6,289,000","-27,955,000","2,895,000","6,205,000","-833,000","709,000","5,949,000","7,404,000","3,023,000","5,309,000","7,681,000","8,966,000","2,371,000","10,715,000","6,982,000","5,790,000","3,972,000","4,627,000","6,552,000","5,473,000","2,607,000","4,554,000","5,130,000","3,923,000","1,326,000","3,032,000","4,005,000"
TotalUnusualItemsExcludingGoodwill,"1,919,000","1,390,000","1,010,000","-451,000","-30,000","-126,000","-74,000","-326,000","42,000","-21,000","-286,000","717,000","-116,000","-132,000","-220,000","-133,000","-173,000","-190,000","-63,000","-126,000","-52,000","-69,000","36,000","-32,000","5,000","7,000","151,000","296,000","102,000","172,000","345,000","44,000","3,000","95,000","64,000","-122,000","19,000","91,000","88,000","95,000","-63,000","315,000","48,000","106,000","75,000","-21,000","-35,780,000","-155,000","30,000",,"0","0","0","1,829,000","-2,028,000","-369,000","-1,680,000",,,,"95,000","-112,000","27,000","19,000","-999,000","75,000","-46,000","90,000","194,000","34,000","51,000","-77,000"
TotalUnusualItems,"1,919,000","1,390,000","1,010,000","-451,000","-30,000","-126,000","-74,000","-326,000","42,000","-21,000","-286,000","717,000","-116,000","-132,000","-220,000","-133,000","-173,000","-190,000","-63,000","-126,000","-52,000","-69,000","36,000","-32,000","5,000","7,000","151,000","296,000","102,000","172,000","345,000","44,000","3,000","95,000","64,000","-122,000","19,000","91,000","88,000","95,000","-63,000","315,000","48,000","106,000","75,000","-21,000","-35,780,000","-155,000","30,000",,"0","0","0","1,829,000","-2,028,000","-369,000","-1,680,000",,,,"95,000","-112,000","27,000","19,000","-999,000","75,000","-46,000","90,000","194,000","34,000","51,000","-77,000"
NormalizedEBITDA,"285,628,000","69,429,000","58,557,000","77,163,000","80,479,000","55,873,000","60,288,000","65,856,000","66,906,000","50,733,000","45,828,000","46,354,000","51,926,000","37,640,000","36,767,000","42,808,000","41,670,000","35,024,000","34,250,000","36,690,000","47,908,000","36,552,000","35,344,000","42,501,000","37,858,000","29,095,000","28,377,000","35,469,000","35,572,000","26,060,000","22,107,000","28,731,000","33,143,000","22,463,000","16,359,000","19,343,000","17,059,000","12,663,000","10,490,000","15,493,000","15,191,000","7,180,000","5,930,000","17,549,000","9,592,000","2,578,000","15,403,000","17,833,000","21,245,000","-92,196,000","-85,395,000","-76,970,000","-69,534,000","-67,481,000","-53,711,000","-59,809,000","-52,217,000","-89,392,000","-74,778,000","-76,586,000","-76,461,000","-69,030,000","-66,533,000","-60,172,000","-60,360,000","-57,929,000","-48,866,000","-45,953,000","-51,372,000","-54,843,000","-45,945,000","-47,225,000"
TaxRateForCalcs,"0.233","0.237","0.181","0.242","0.25","0.193","0.199","0.247","0.248","0.202","0.4","0.385","0.373","0.31","0.363","0.359","0.352","0.364","0.319","0.372","0.363","0.378","0.308","0.376","0.372","0.385","0.387","0.363","0.377","0.3","0.36","0.362","0.376","0.397","0.37","0.339","0.369","0.397","0.35","0.4","0.367","0.34","0.35","0.315","0.384","0.388","0.17","0.355","0.204","0.36","0.261","0.35","0.4","0.396","0.396","0.375","0.387","0.4","0.375","0.399","0.4","0.4","0.326","0.4","0.396","0.4","0.251","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"447,151.607","329,430","182,916.73","-109,142","-7,500","-24,318","-14,749.574","-80,522","10,416","-4,242","-114,400","276,045","-43,268","-40,920","-79,757.285","-47,747","-60,896","-69,160","-20,071.33","-46,872","-18,876","-26,082","11,096.406","-12,032","1,860","2,695","58,366.755","107,448","38,454","51,600","124,046.322","15,949.583","1,128.789","37,714.348","23,655.366","-41,340.361","7,007.143","36,153.846","30,800","38,000","-23,095.969","107,085.808","16,800","33,377.315","28,831.924","-8,147.82","-6,095,183.262","-54,994.428","6,128.494","0","0","0","0","724,953.075","-803,542.818","-138,251.079","-649,989.059","0","0","0","38,000","-44,800","8,804.69","7,600","-395,253.644","30,000","-11,528.386","36,000","77,600","13,600","20,400","-30,800"
