name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
	PreferredStockDividends,,,,,"5,000,000","20,000,000","56,000,000","9,000,000","9,000,000","9,000,000","9,000,000","33,000,000","55,000,000","55,000,000","50,000,000","20,000,000",,,,,,,,
	OtherunderPreferredStockDividend,,,"0","0","-78,000,000",,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,"46,000,000","46,000,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"4,438,000,000","4,438,000,000","268,000,000","-2,153,000,000","-701,000,000","-6,402,000,000","78,000,000","-395,000,000","550,000,000","188,000,000","468,000,000","909,000,000","1,179,000,000","577,000,000","571,000,000","64,000,000","185,617,000","2,777,470,000","-3,464,282,000","265,204,000","182,935,000","57,195,000","41,732,000","21,982,000"
BasicEPS,,,"0.88","-6.79","-2.22","-19.46","0.23","-1.22","2.37","0.78","1.86","3.7","4.82","2.21","2.205","0.38","0.93","6.982","-8.708","0.668","0.461","0.194",,
DilutedEPS,,,"0.87","-6.79","-2.22","-19.46","0.23","-1.22","2.35","0.78","1.84","3.44","4.29","2.01","2.035","0.375","0.925","6.982","-8.708","0.668","0.461","0.194",,
BasicAverageShares,,,"304,000,000","317,000,000","316,000,000","329,000,000","334,000,000","323,000,000","232,000,000","240,000,000","252,000,000","246,000,000","235,000,000","240,000,000","258,000,000","170,000,000","199,232,000","200,000,000","397,210,000","387,424,000","322,228,000","295,210,000","295,210,000","295,210,000"
DilutedAverageShares,,,"308,000,000","317,000,000","316,000,000","329,000,000","339,000,000","323,000,000","234,000,000","241,000,000","254,000,000","271,000,000","275,000,000","288,000,000","300,000,000","170,000,000","200,742,000","200,000,000","397,210,000","390,904,000","324,484,000","295,210,000","295,210,000","295,210,000"
TotalOperatingIncomeAsReported,"1,290,000,000","1,290,000,000","982,000,000","-587,000,000","527,000,000","-4,040,000,000","1,271,000,000","343,000,000","350,000,000","635,000,000","1,308,000,000","2,159,000,000","2,273,000,000","1,560,000,000","1,446,000,000","250,000,000","311,276,000","3,111,321,000","-2,588,016,000","714,822,000","573,073,000","109,520,000","57,012,000","18,109,000"
TotalExpenses,"8,510,000,000","8,510,000,000","8,339,000,000","9,566,000,000","11,113,000,000","13,695,000,000","14,435,000,000","10,365,000,000","7,965,000,000","8,284,000,000","7,564,000,000","6,793,000,000","4,612,000,000","4,446,000,000","4,177,000,000","2,458,000,000","2,050,148,000","1,878,691,000","4,869,165,000","2,293,818,000","1,584,913,000","390,498,000","125,118,000","100,143,000"
InterestExpense,"413,000,000","413,000,000","483,000,000","890,000,000","1,061,000,000","1,128,000,000","1,119,000,000","848,000,000","661,000,000","665,000,000","632,000,000","634,000,000","620,000,000","689,000,000",,,,,,,,,,
NetInterestIncome,"-413,000,000","-413,000,000","-483,000,000","-890,000,000","-1,061,000,000","-1,128,000,000","-1,119,000,000","-848,000,000","-661,000,000","-665,000,000","-632,000,000","-634,000,000","-620,000,000","-724,000,000",,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"4,438,000,000","4,438,000,000","268,000,000","-2,153,000,000","-774,000,000","-6,382,000,000","134,000,000","-386,000,000","559,000,000","197,000,000","477,000,000","942,000,000","1,188,000,000","586,000,000","621,000,000","84,000,000","185,617,000","2,777,470,000","-3,464,282,000","265,204,000","182,935,000","57,195,000","41,732,000","21,982,000"
NormalizedIncome,"4,248,400,000","4,248,400,000","672,760,000","495,655,000","326,822,000","-2,686,682,000","367,742,000","92,400,000","299,000,000","724,150,000","456,139,442.231","875,050,000","1,004,950,000","525,091,966.173","534,187,500","34,008,333.333","29,158,088.486","2,949,805,455.952","-2,916,109,467.877","240,762,544.714","185,242,980.578","48,213,000","36,104,600","15,159,400"
EBIT,"1,199,000,000","1,199,000,000","950,000,000","-650,000,000","186,000,000","-3,966,000,000","1,254,000,000","214,000,000","913,000,000","19,000,000","1,385,000,000","2,303,000,000","2,349,000,000","1,635,000,000","1,446,000,000","250,000,000","311,276,000","241,996,000","-2,588,016,000","714,822,000","573,073,000","109,520,000","57,012,000","18,109,000"
EBITDA,"1,662,000,000"
ReconciledCostOfRevenue,"7,213,000,000","7,213,000,000","6,977,000,000","7,377,000,000","8,415,000,000","10,629,000,000","11,669,000,000","8,036,000,000","5,902,000,000","6,508,000,000","6,029,000,000","5,134,000,000","3,829,000,000","3,473,000,000",,,,"1,542,637,000","1,480,126,000","1,855,631,000","1,289,471,000","269,900,000","52,413,000","46,717,000"
ReconciledDepreciation,"463,000,000","463,000,000","552,000,000","1,215,000,000","1,507,000,000","1,692,000,000","1,633,000,000","1,341,000,000","1,135,000,000","1,063,000,000","882,000,000","1,007,000,000","418,000,000","563,000,000","257,000,000","246,000,000","307,523,000","269,741,000","286,623,000","212,493,000","122,953,000","37,026,000","16,320,000","10,310,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"4,117,000,000","4,117,000,000","460,000,000","-1,364,000,000","-774,000,000","-6,382,000,000","134,000,000","-386,000,000","559,000,000","197,000,000","477,000,000","942,000,000","1,016,000,000","569,000,000","555,000,000","77,000,000","162,145,000","2,761,248,000","-2,907,661,000","265,204,000","182,935,000","57,195,000","41,732,000","21,982,000"
TotalUnusualItemsExcludingGoodwill,"-180,000,000","-180,000,000","-216,000,000","-1,869,000,000","-1,121,000,000","-5,014,000,000","-239,000,000","-736,000,000","400,000,000","-811,000,000","33,000,000","103,000,000","17,000,000","73,000,000","33,000,000","67,000,000","186,390,000","-189,648,000","8,929,000","27,520,000","-3,478,000","14,970,000","9,379,000","11,371,000"
TotalUnusualItems,"-180,000,000","-180,000,000","-216,000,000","-1,869,000,000","-1,121,000,000","-5,014,000,000","-239,000,000","-736,000,000","400,000,000","-811,000,000","33,000,000","103,000,000","17,000,000","73,000,000","33,000,000","67,000,000","186,390,000","-189,648,000","8,929,000","27,520,000","-3,478,000","14,970,000","9,379,000","11,371,000"
NormalizedEBITDA,"1,842,000,000","1,842,000,000","1,718,000,000","2,434,000,000","2,814,000,000","2,740,000,000","3,126,000,000","2,291,000,000","1,648,000,000","1,893,000,000","2,234,000,000","3,207,000,000","2,981,000,000","2,220,000,000","2,006,000,000","429,000,000","432,409,000","701,385,000","-2,310,322,000","899,795,000","699,504,000","131,576,000","63,953,000","17,048,000"
TaxRateForCalcs,"0.27","0.27","0.015","0.005","0.018","0.263","0.022","0.35","0.35","0.35","0.368","0.35","0.35","0.399","0.369","0.358","0.287","0.006","0.054","0.112","0.336","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-48,600,000","-48,600,000","-3,240,000","-9,345,000","-20,178,000","-1,318,682,000","-5,258,000","-257,600,000","140,000,000","-283,850,000","12,139,442.231","36,050,000","5,950,000","29,091,966.173","12,187,500","24,008,333.333","53,403,088.486","-1,090,544.048","480,532.123","3,078,544.714","-1,170,019.422","5,988,000","3,751,600","4,548,400"
