name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998
	StockholdersEquity,"1,867,348,000","1,505,689,000","1,486,898,000","1,473,726,000","1,483,811,000","1,576,854,000","1,544,740,000","1,483,265,000","1,437,389,000","1,415,124,000","1,344,564,000","1,292,657,000","1,451,904,000","1,458,650,000","1,420,816,000","1,420,549,000","1,442,311,000","1,027,372,000","992,970,000","1,027,716,000","1,030,422,000","1,029,413,000","944,328,000","896,869,000","886,780,000","790,817,000","786,221,000","766,585,000","751,922,000","727,365,000","717,727,000","728,555,000","699,536,000","684,599,000","667,201,000","636,843,000","622,173,000","611,532,000","575,851,000","558,894,000","550,894,000","533,415,000","569,399,000","513,583,000","504,282,000","509,850,000","503,729,000","490,248,000","480,300,000","492,507,000","555,769,000","562,923,000","570,098,000","579,250,000","558,067,000","552,001,000","550,277,000","395,977,000","386,710,000","347,238,000","341,667,000","289,638,000","234,847,000","231,629,000","230,915,000","206,255,000","207,896,000","211,452,000","216,818,000","228,993,000","120,458,000","112,272,000","71,994,000","67,491,000","63,526,000","60,023,000","57,330,000","54,294,000","51,000,000","46,500,000","42,300,000","39,900,000","36,600,000","33,900,000","33,100,000","31,900,000","29,400,000","27,300,000"
		CapitalStock,"956,082,000","680,233,000","677,913,000","688,479,000","689,861,000","704,510,000","714,386,000","701,034,000","704,816,000","711,036,000","712,855,000","712,437,000","724,447,000","723,390,000","716,022,000","727,931,000","742,563,000","764,343,000","766,298,000","786,238,000","801,216,000","799,100,000","722,670,000","695,923,000","696,440,000","577,993,000","553,852,000","553,207,000","557,400,000","556,099,000","0","572,006,000","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,"519,404,000","0","0","0","519,404,000","0","0","0","343,467,000","0","0","0","22,958,000","0","0","0","166,147,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,958,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"956,082,000","680,233,000","677,913,000","688,479,000","689,861,000","704,510,000","714,386,000","701,034,000","704,816,000","711,036,000","712,855,000","712,437,000","724,447,000","723,390,000","716,022,000","727,931,000","742,563,000","764,343,000","766,298,000","786,238,000","801,216,000","799,100,000","722,670,000","695,923,000","696,440,000","577,993,000","553,852,000","553,207,000","557,400,000","556,099,000","0","572,006,000","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,"519,404,000","0","0","0","519,404,000","0","0","0","343,467,000","0","0","0","0","0","0","0","166,147,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,"23,017,000","21,063,000","22,144,000","20,792,000","21,187,000","20,448,000","22,473,000","23,519,000","22,702,000","21,995,000","24,788,000","23,647,000","21,675,000","20,230,000","21,730,000","19,858,000","18,836,000","17,819,000","16,687,000","15,523,000","14,620,000","14,333,000","13,550,000","18,615,000","17,791,000","17,233,000","16,694,000","16,154,000","16,202,000","8,528,000","567,691,000","7,007,000","577,913,000","576,744,000","575,766,000","572,742,000","571,931,000","571,237,000","570,460,000","1,800,000","1,350,000","568,451,000","200,000",,"0","519,404,000","0",,,"0","520,426,000","520,312,000","520,026,000","336,000","505,908,000","505,659,000","505,410,000",,"342,767,000","308,797,000","308,797,000","228,005,000","197,197,000","197,197,000","197,197,000","166,147,000","166,147,000","166,147,000","166,147,000","165,647,000","72,125,000","71,771,000","36,497,000","36,447,000","36,447,000","36,447,000","34,028,000","34,028,000","34,000,000","30,900,000","30,900,000","30,800,000","30,800,000","30,900,000","30,800,000","30,900,000","30,900,000","30,800,000"
		RetainedEarnings,"803,256,000","779,920,000","753,362,000","741,033,000","729,988,000","787,106,000","784,472,000","720,687,000","687,566,000","684,904,000","611,434,000","535,791,000","659,441,000","663,053,000","645,498,000","638,787,000","645,183,000","198,668,000","177,212,000","193,958,000","183,963,000","187,331,000","180,050,000","156,358,000","136,153,000","162,298,000","199,997,000","171,172,000","166,891,000","160,110,000","151,533,000","138,308,000","116,739,000","97,550,000","73,354,000","65,000,000","49,718,000","31,441,000","5,391,000","-10,457,000","-18,007,000","-35,036,000","1,648,000","-5,821,000","-15,122,000","-9,554,000","-15,675,000","-29,156,000","-29,245,000","-15,146,000","49,175,000","53,325,000","59,677,000","70,646,000","63,562,000","55,498,000","51,340,000","57,963,000","51,156,000","44,828,000","37,634,000","41,475,000","40,650,000","35,432,000","33,718,000","40,108,000","41,749,000","45,305,000","50,671,000","63,346,000","48,333,000","40,501,000","33,502,000","29,049,000","25,084,000","21,581,000","20,302,000","17,266,000","14,000,000","10,600,000","8,400,000","6,100,000","2,800,000","100,000","-700,000","-2,000,000","-4,500,000","-6,600,000"
		GainsLossesNotAffectingRetainedEarnings,"84,993,000","24,473,000","33,479,000","23,422,000","42,775,000","64,790,000","23,409,000","38,025,000","22,305,000","-2,811,000","-4,513,000","20,782,000","46,341,000","51,977,000","37,566,000","33,973,000","35,729,000","46,542,000","32,773,000","31,997,000","30,623,000","28,649,000","25,903,000","23,768,000","34,191,000","25,526,000","6,945,000","17,319,000","2,696,000","-6,105,000","-10,230,000","2,501,000","-3,873,000","1,548,000","9,324,000","-7,440,000","-6,017,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,"2,155,000","2,205,000","2,205,000","7,767,000","8,733,000","8,733,000","8,733,000","8,733,000","8,733,000","8,733,000","8,757,000","8,757,000","8,757,000","6,541,000","6,541,000","8,854,000",,"567,551,000","567,551,000",,"567,551,000","519,404,000","519,404,000",,"519,404,000","519,404,000","509,545,000","-11,751,000","-13,832,000","-10,714,000","-9,605,000","-11,136,000","-11,403,000","-9,156,000","-6,473,000","-5,453,000","-7,213,000","-6,387,000","-4,764,000","-2,800,000","-3,000,000","-1,000,000",,"-166,147,000",,,,,,,"1,995,000","1,995,000","1,995,000","1,995,000","3,000,000","3,000,000","3,000,000","5,000,000","3,000,000","3,000,000","3,000,000","2,900,000","3,000,000","3,000,000","3,000,000","3,100,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2,562,000","2,450,000","2,325,000","2,036,000","2,002,000","1,606,000","1,551,000","1,511,000",,"1,342,000","1,339,000","1,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"3,358,356,000","3,559,438,000","3,585,031,000","3,196,573,000","3,135,705,000","3,035,262,000","2,884,530,000","2,967,423,000","2,889,197,000","2,856,096,000","2,790,438,000","2,910,544,000","3,046,495,000","2,990,566,000","2,215,238,000","2,209,442,000","2,258,351,000","2,014,572,000","2,364,886,000","2,336,801,000","2,346,493,000","2,317,016,000","1,970,932,000","1,723,702,000","1,762,553,000","1,539,145,000","1,583,882,000","1,565,798,000","1,586,336,000","1,508,457,000","1,545,776,000","1,575,664,000","1,580,560,000","1,531,912,000","667,201,000","636,843,000","622,173,000","1,233,213,000","1,263,328,000","1,217,072,000","847,176,000","837,581,000","1,214,282,000","1,207,936,000","1,218,005,000","1,248,836,000","1,227,436,000","1,243,131,000","1,235,510,000","1,144,143,000","1,128,879,000","1,118,010,000","1,015,579,000","937,874,000","674,234,000","680,295,000","695,422,000","542,534,000","564,649,000","535,097,000","515,856,000","436,276,000","364,872,000","323,435,000","332,039,000","279,685,000","286,031,000","288,608,000","279,833,000","305,984,000","197,909,000","190,977,000","192,313,000","191,957,000","156,490,000","160,136,000","209,253,000","212,760,000","215,500,000","200,100,000","118,100,000","107,700,000","105,800,000","88,100,000","84,100,000","82,100,000","66,500,000","60,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,958,000",,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"1,867,348,000","1,505,689,000","1,486,898,000","1,473,726,000","1,483,811,000","1,576,854,000","1,544,740,000","1,483,265,000","1,437,389,000","1,415,124,000","1,344,564,000","1,292,657,000","1,451,904,000","1,458,650,000","1,420,816,000","1,420,549,000","1,442,311,000","1,027,372,000","992,970,000","1,027,716,000","1,030,422,000","1,029,413,000","944,328,000","896,869,000","886,780,000","790,817,000","786,221,000","766,585,000","751,922,000","727,365,000","717,727,000","728,555,000","699,536,000","684,599,000","667,201,000","636,843,000","622,173,000","611,532,000","575,851,000","558,894,000","550,894,000","533,415,000","569,399,000","513,583,000","504,282,000","509,850,000","503,729,000","490,248,000","480,300,000","492,507,000","555,769,000","562,923,000","570,098,000","579,250,000","558,067,000","552,001,000","550,277,000","395,977,000","386,710,000","347,238,000","341,667,000","266,680,000","234,847,000","231,629,000","230,915,000","206,255,000","207,896,000","211,452,000","216,818,000","228,993,000","120,458,000","112,272,000","71,994,000","67,491,000","63,526,000","60,023,000","57,330,000","54,294,000","51,000,000","46,500,000","42,300,000","39,900,000","36,600,000","33,900,000","33,100,000","31,900,000","29,400,000","27,300,000"
CapitalLeaseObligations,"455,542,000","99,133,000","98,846,000","466,075,000","478,750,000","9,164,000","10,980,000","14,466,000","12,292,000","14,956,000","16,356,000","17,267,000","19,786,000","22,270,000","25,791,000","30,961,000","34,513,000","38,438,000","39,045,000","42,961,000","47,032,000","51,197,000","10,547,000","11,249,000","12,026,000","6,492,000","6,999,000","6,565,000","8,146,000","10,526,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-130,531,000","-449,213,000","-489,183,000","-495,170,000","-459,943,000","-324,641,000","-309,598,000","-385,267,000","-400,787,000","-417,150,000","-475,263,000","-565,022,000","-539,422,000","-530,998,000","-84,539,000","-89,034,000","-81,236,000","-535,128,000","-668,473,000","-606,119,000","-595,618,000","-568,282,000","-278,081,000","-92,519,000","-127,690,000","-59,894,000","-126,045,000","-141,945,000","-155,615,000","-138,431,000","-155,385,000","-160,039,000","-192,746,000","-171,571,000","-103,198,000","-122,294,000","-144,428,000","6,144,000","-36,121,000","-53,006,000","-67,103,000","-32,482,000","12,051,000","-47,622,000","-59,419,000","-54,673,000","-1,514,000","-18,110,000","-21,569,000","24,060,000","126,141,000","135,942,000","169,415,000","205,892,000","211,096,000","227,581,000","238,495,000","214,796,000","228,423,000","195,247,000","200,644,000","168,126,000","122,099,000","122,766,000","127,584,000","105,559,000","107,210,000","110,766,000","116,859,000","132,924,000","45,462,000","38,135,000","-158,000","-1,218,000","-5,183,000","-9,599,000","57,330,000","54,294,000","51,000,000","-26,100,000","42,300,000","39,900,000","36,600,000","33,900,000","33,100,000","31,900,000","29,400,000","18,200,000"
WorkingCapital,"165,201,000","50,610,000","66,388,000","78,025,000","60,215,000","52,800,000","32,956,000","135,570,000","160,164,000","116,662,000","143,804,000","221,659,000","155,411,000","56,926,000","4,809,000","-12,648,000","23,092,000","-249,919,000","-110,680,000","-107,993,000","-117,939,000","-127,163,000","51,462,000","137,579,000","143,915,000","132,633,000","120,273,000","110,322,000","114,382,000","74,956,000","99,194,000","104,292,000","116,054,000","97,268,000","117,081,000","125,893,000","97,649,000","63,201,000","78,353,000","66,445,000","-312,458,000","-326,482,000","48,995,000","21,876,000","6,362,000","21,009,000","65,134,000","69,658,000","68,875,000","43,390,000","79,194,000","71,113,000","49,821,000","45,268,000","-170,262,000","-125,161,000","-92,538,000","-83,609,000","6,661,000","3,707,000","21,482,000","40,822,000","3,603,000","-27,437,000","-11,629,000","-22,363,000","-17,443,000","-16,409,000","-24,947,000","13,257,000","-27,155,000","-25,282,000","-20,444,000","-15,982,000","-16,030,000","-14,817,000","-12,168,000","-11,832,000","-13,300,000","-20,700,000","-11,500,000","-20,200,000","-16,400,000","-11,600,000","-19,700,000","-17,600,000","-9,000,000","-8,400,000"
InvestedCapital,"3,399,247,000","3,616,886,000","3,630,923,000","3,248,811,000","3,175,639,000","3,164,447,000","3,019,444,000","3,036,651,000","2,946,879,000","2,907,956,000","2,836,153,000","2,958,450,000","3,094,672,000","3,021,195,000","2,255,761,000","2,267,212,000","2,320,468,000","2,623,146,000","2,680,419,000","2,660,527,000","2,666,200,000","2,618,246,000","2,091,539,000","1,768,903,000","1,810,631,000","1,567,318,000","1,607,567,000","1,598,105,000","1,629,068,000","1,551,502,000","1,590,421,000","1,631,449,000","1,627,845,000","1,568,492,000","703,781,000","691,097,000","663,709,000","1,270,373,000","1,291,677,000","1,251,649,000","1,251,393,000","1,248,170,000","1,246,916,000","1,273,117,000","1,295,086,000","1,330,381,000","1,302,622,000","1,318,478,000","1,290,011,000","1,188,227,000","1,166,621,000","1,164,153,000","1,076,014,000","993,855,000","955,071,000","907,625,000","877,249,000","688,554,000","619,207,000","607,198,000","560,305,000","441,809,000","412,651,000","401,961,000","387,340,000","328,640,000","336,251,000","333,737,000","332,974,000","314,479,000","253,457,000","240,412,000","227,053,000","223,407,000","183,683,000","188,194,000","209,253,000","212,760,000","215,500,000","241,400,000","118,100,000","107,700,000","105,800,000","106,500,000","84,100,000","82,100,000","66,500,000","73,000,000"
TangibleBookValue,"-130,531,000","-449,213,000","-489,183,000","-495,170,000","-459,943,000","-324,641,000","-309,598,000","-385,267,000","-400,787,000","-417,150,000","-475,263,000","-565,022,000","-539,422,000","-530,998,000","-84,539,000","-89,034,000","-81,236,000","-535,128,000","-668,473,000","-606,119,000","-595,618,000","-568,282,000","-278,081,000","-92,519,000","-127,690,000","-59,894,000","-126,045,000","-141,945,000","-155,615,000","-138,431,000","-155,385,000","-160,039,000","-192,746,000","-171,571,000","-103,198,000","-122,294,000","-144,428,000","6,144,000","-36,121,000","-53,006,000","-67,103,000","-32,482,000","12,051,000","-47,622,000","-59,419,000","-54,673,000","-1,514,000","-18,110,000","-21,569,000","24,060,000","126,141,000","135,942,000","169,415,000","205,892,000","211,096,000","227,581,000","238,495,000","214,796,000","228,423,000","195,247,000","200,644,000","145,168,000","122,099,000","122,766,000","127,584,000","105,559,000","107,210,000","110,766,000","116,859,000","132,924,000","45,462,000","38,135,000","-158,000","-1,218,000","-5,183,000","-9,599,000","57,330,000","54,294,000","51,000,000","-26,100,000","42,300,000","39,900,000","36,600,000","33,900,000","33,100,000","31,900,000","29,400,000","18,200,000"
TotalDebt,"1,987,441,000","2,210,330,000","2,242,871,000","2,241,160,000","2,170,578,000","1,596,757,000","1,485,684,000","1,567,852,000","1,521,782,000","1,507,788,000","1,507,945,000","1,683,060,000","1,662,554,000","1,584,815,000","860,736,000","877,624,000","912,670,000","1,634,212,000","1,726,494,000","1,675,772,000","1,682,810,000","1,640,030,000","1,157,758,000","883,283,000","935,877,000","782,993,000","828,345,000","838,085,000","885,292,000","834,663,000","872,694,000","902,894,000","928,309,000","883,893,000","36,580,000","54,254,000","41,536,000","658,841,000","715,826,000","692,755,000","700,499,000","714,755,000","677,517,000","759,534,000","790,804,000","820,531,000","798,893,000","828,230,000","809,711,000","695,720,000","610,852,000","601,230,000","505,916,000","414,605,000","397,004,000","355,624,000","326,972,000","292,577,000","232,497,000","259,960,000","218,638,000","175,129,000","177,804,000","170,332,000","156,425,000","122,385,000","128,355,000","122,285,000","116,156,000","85,486,000","132,999,000","128,140,000","155,059,000","155,916,000","120,157,000","128,171,000","151,923,000","158,466,000","164,500,000","194,900,000","75,800,000","67,800,000","69,200,000","72,600,000","51,000,000","50,200,000","37,100,000","45,700,000"
NetDebt,"1,400,798,000","2,111,197,000","2,144,025,000","1,775,085,000","1,690,659,000","1,587,593,000","1,474,704,000","1,553,386,000","1,509,490,000","1,492,832,000","1,491,589,000","1,665,793,000","1,642,768,000","1,558,891,000","834,945,000","846,663,000","878,157,000","1,595,774,000","1,687,449,000","1,632,811,000","1,635,778,000","1,588,833,000","1,147,211,000","872,034,000","923,851,000","776,501,000","821,346,000","831,520,000","877,146,000","824,137,000","872,694,000","902,894,000","928,309,000","883,893,000","36,580,000","54,254,000","41,536,000","658,841,000","715,826,000","692,755,000","700,499,000","714,755,000","677,517,000","759,534,000","790,804,000","820,531,000","798,893,000","828,230,000","809,711,000","695,720,000","610,852,000","601,230,000","505,916,000","414,605,000","397,004,000","355,624,000","326,972,000","292,577,000","232,497,000","259,960,000","218,638,000","150,950,000","177,804,000","170,332,000","156,425,000","122,385,000","128,355,000","122,285,000","116,156,000","85,486,000","132,999,000","128,140,000","155,059,000","155,916,000","120,157,000","127,402,000","151,923,000","158,466,000","164,500,000","194,900,000","75,800,000","67,800,000","69,200,000","72,600,000","51,000,000","50,200,000","37,100,000","45,700,000"
ShareIssued,"87,125,884","81,450,326","81,903,603","83,419,011","84,369,157","86,397,588","87,969,542","87,969,542","88,161,691","89,123,588","89,926,927","90,112,611","91,634,377","91,575,319","91,313,449","92,877,512","94,781,412","97,632,502","97,921,306","100,497,437","102,427,271","102,323,968","99,489,588","98,535,100","98,644,552","93,405,264","92,149,055","92,204,257","92,917,591","92,767,278","93,577,780","95,667,014","95,617,183","95,561,588","95,536,000","95,362,000","95,336,000","95,328,255","95,307,089","95,253,937","95,253,937","95,253,937","95,253,937","86,790,097","86,790,097","86,790,097","86,790,097","86,790,097","86,790,097","73,024,381","86,790,097","86,790,097","86,790,097","86,790,097","85,675,505","85,675,505","85,675,505","76,425,505","70,959,191","70,959,191","70,959,191","70,959,191","66,831,656","66,959,191","66,959,191","63,959,191","63,959,191","63,959,191","63,917,440","50,111,704","50,111,704","49,940,335","37,945,186","37,930,335","37,930,335","37,930,335","37,916,585","37,916,585","35,022,000","31,345,000","31,304,000","31,304,000","31,304,000","31,304,000","31,290,000","31,276,000","31,274,000","31,263,000"
OrdinarySharesNumber,"87,125,884","81,450,326","81,903,603","83,419,011","84,369,157","86,397,588","87,969,542","87,969,542","88,161,691","89,123,588","89,926,927","90,112,611","91,634,377","91,575,319","91,313,449","92,877,512","94,781,412","97,632,502","97,921,306","100,497,437","102,427,271","102,323,968","99,489,588","98,535,100","98,644,552","93,405,264","92,149,055","92,204,257","92,917,591","92,767,278","93,577,780","95,667,014","95,617,183","95,561,588","95,536,000","95,362,000","95,336,000","95,328,255","95,307,089","95,253,937","95,253,937","95,253,937","95,253,937","86,790,097","86,790,097","86,790,097","86,790,097","86,790,097","86,790,097","73,024,381","86,790,097","86,790,097","86,790,097","86,790,097","85,675,505","85,675,505","85,675,505","76,425,505","70,959,191","70,959,191","70,959,191","70,959,191","66,831,656","66,959,191","66,959,191","63,959,191","63,959,191","63,959,191","63,917,440","50,111,704","50,111,704","49,940,335","37,945,186","37,930,335","37,930,335","37,930,335","37,916,585","37,916,585","35,022,000","31,345,000","31,304,000","31,304,000","31,304,000","31,304,000","31,290,000","31,276,000","31,274,000","31,263,000"
