name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,06/30/2001
				OtherProperties,"878,500,000,000","267,860,000,000","865,995,000,000","269,362,000,000","812,123,000,000","617,812,000,000","607,900,000,000",,"634,081,000,000","650,774,000,000","639,889,000,000","652,294,000,000","671,709,000,000","690,594,000,000","714,847,000,000","723,465,000,000","717,052,000,000","732,577,000,000","690,675,000,000","695,624,000,000","699,356,000,000","703,485,000,000","663,338,000,000",,"658,371,000,000","669,595,000,000","617,741,000,000",,"582,922,000,000","588,969,000,000","544,918,000,000","547,671,000,000","550,128,000,000","565,936,000,000","528,865,000,000","531,953,000,000","531,134,000,000","540,700,000,000","505,081,000,000","478,177,000,000","469,251,000,000","465,182,000,000","411,026,000,000","405,975,000,000","397,189,000,000","403,265,000,000","361,911,000,000","365,785,000,000","353,713,000,000","361,148,000,000","338,499,000,000","336,750,000,000","338,368,000,000","353,513,000,000","313,131,000,000","301,379,000,000","296,536,000,000","300,620,000,000","282,303,000,000","283,883,000,000","275,747,000,000","270,136,000,000","237,103,000,000","239,386,000,000","241,039,000,000","245,993,000,000","224,219,000,000","228,650,000,000","226,274,000,000","231,398,000,000","212,334,000,000","214,798,000,000","210,000,000,000","213,102,000,000","182,852,000,000"
				ConstructionInProgress,"177,021,000,000","173,482,000,000","161,274,000,000","148,116,000,000","138,584,000,000","136,963,000,000","123,180,000,000","118,957,000,000","115,816,000,000","118,645,000,000","113,293,000,000","119,548,000,000","123,242,000,000","129,581,000,000","123,022,000,000","126,790,000,000","145,745,000,000","152,276,000,000","160,372,000,000","165,173,000,000","166,652,000,000","177,667,000,000","172,493,000,000","160,824,000,000","159,278,000,000","160,630,000,000","158,487,000,000","166,956,000,000","172,558,000,000","168,977,000,000","155,533,000,000","139,955,000,000","124,147,000,000","111,311,000,000","110,111,000,000","101,299,000,000","97,382,000,000","89,599,000,000","89,616,000,000","95,326,000,000","101,052,000,000","119,786,000,000","145,853,000,000","142,148,000,000","131,962,000,000","121,886,000,000","118,816,000,000","105,503,000,000","106,005,000,000","95,408,000,000","84,241,000,000","71,755,000,000","62,689,000,000","53,170,000,000","56,542,000,000","63,047,000,000","59,082,000,000","48,628,000,000","55,601,000,000","48,613,000,000","51,568,000,000","46,406,000,000","55,248,000,000","46,157,000,000","39,433,000,000","29,739,000,000","36,530,000,000","31,251,000,000","30,018,000,000","22,525,000,000","36,552,000,000","31,877,000,000","34,295,000,000","26,780,000,000","25,939,000,000"
			AccumulatedDepreciation,,"-1,241,859,000,000",,"-1,206,086,000,000",,"-1,165,498,000,000",,"-1,122,426,000,000",,"-1,077,208,000,000",,,,"-967,947,000,000",,,,"-866,565,000,000",,"-819,869,000,000",,"-779,955,000,000",,"-747,744,000,000",,"-710,995,000,000",,"-676,198,000,000",,"-642,117,000,000",,,,"-582,723,000,000",,,,"-527,111,000,000",,,,"-462,205,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"8,716,000,000","42,710,000,000","8,705,000,000","42,944,000,000","8,657,000,000","43,610,000,000","8,680,000,000","42,169,000,000","8,598,000,000","42,902,000,000","6,326,000,000","6,325,000,000","6,346,000,000","33,249,000,000","6,324,000,000","6,317,000,000","6,300,000,000","6,271,000,000","6,281,000,000","32,115,000,000","6,281,000,000","32,356,000,000","6,255,000,000","6,255,000,000","6,255,000,000","6,255,000,000","6,254,000,000","6,257,000,000","6,257,000,000","6,257,000,000","52,935,000,000","50,995,000,000","46,479,000,000","8,212,000,000","38,355,000,000","37,409,000,000","36,312,000,000","8,207,000,000","38,873,000,000","38,315,000,000","37,557,000,000","14,072,000,000","33,326,000,000","31,926,000,000","30,371,000,000","30,293,000,000","32,671,000,000","32,437,000,000","31,319,000,000","30,922,000,000","28,081,000,000","27,589,000,000","23,803,000,000","6,676,000,000","6,008,000,000","5,835,000,000","5,752,000,000","5,924,000,000","5,721,000,000","6,125,000,000","6,075,000,000","5,345,000,000","4,601,000,000","4,526,000,000","4,504,000,000","4,564,000,000","4,001,000,000","3,945,000,000","4,059,000,000","4,062,000,000","3,810,000,000","3,904,000,000","4,055,000,000","3,977,000,000","1,007,000,000"
			Goodwill,"8,716,000,000","8,697,000,000","8,705,000,000","8,680,000,000","8,657,000,000","8,676,000,000","8,680,000,000","8,642,000,000","8,598,000,000","8,634,000,000","6,326,000,000","6,325,000,000","6,346,000,000","6,353,000,000","6,324,000,000","6,317,000,000","6,300,000,000","6,271,000,000","6,281,000,000","6,281,000,000","6,281,000,000","6,281,000,000","6,255,000,000","6,255,000,000","6,255,000,000","6,255,000,000","6,254,000,000","6,257,000,000","6,257,000,000","6,257,000,000","6,662,000,000","6,536,000,000","8,302,000,000","8,212,000,000","8,917,000,000","8,775,000,000","8,417,000,000","8,207,000,000","14,268,000,000","14,290,000,000","14,294,000,000","14,072,000,000","14,009,000,000","14,393,000,000","14,395,000,000","14,328,000,000","15,686,000,000","15,707,000,000","15,701,000,000","15,690,000,000","15,407,000,000","15,407,000,000","14,510,000,000",,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"34,013,000,000",,"34,264,000,000","102,913,000,000","34,934,000,000","99,411,000,000","33,527,000,000","96,446,000,000","34,268,000,000","91,132,000,000","90,230,000,000","86,246,000,000","26,896,000,000","82,007,000,000",,"81,151,000,000","81,081,000,000","78,402,000,000","25,834,000,000","78,331,000,000","26,075,000,000","68,250,000,000",,"60,763,000,000","60,263,000,000","55,075,000,000",,"51,234,000,000","49,834,000,000","46,273,000,000","44,459,000,000","38,177,000,000","34,842,000,000","29,438,000,000","28,634,000,000","27,895,000,000","27,440,000,000","24,605,000,000","24,025,000,000","23,263,000,000","22,862,000,000","19,317,000,000","17,533,000,000","15,976,000,000","15,965,000,000","16,985,000,000","16,730,000,000","15,618,000,000","15,232,000,000","12,674,000,000","12,182,000,000","9,293,000,000","6,676,000,000","6,008,000,000","5,835,000,000","5,752,000,000","5,924,000,000","5,721,000,000","6,125,000,000","6,075,000,000","5,345,000,000","4,601,000,000","4,526,000,000","4,504,000,000","4,564,000,000","4,001,000,000","3,945,000,000","4,059,000,000","4,062,000,000","3,810,000,000","3,904,000,000","4,055,000,000","3,977,000,000","1,007,000,000"
		InvestmentsAndAdvances,"154,086,000,000","153,725,000,000","150,939,000,000","149,442,000,000","148,918,000,000","147,171,000,000","141,551,000,000","136,401,000,000","135,122,000,000","132,763,000,000","137,198,000,000","133,621,000,000","131,682,000,000","128,220,000,000","101,265,000,000","99,848,000,000","95,537,000,000","93,296,000,000","86,951,000,000","85,919,000,000","83,691,000,000","81,461,000,000","78,876,000,000","82,275,000,000","81,379,000,000","79,048,000,000","59,977,000,000","57,546,000,000","54,597,000,000","52,201,000,000","47,731,000,000","47,498,000,000","48,482,000,000","47,513,000,000","46,822,000,000","45,706,000,000","46,799,000,000","45,089,000,000","40,305,000,000","39,107,000,000","37,745,000,000","34,264,000,000","31,775,000,000","30,582,000,000","29,770,000,000","28,705,000,000","31,369,000,000","31,189,000,000","33,317,000,000","31,335,000,000","24,663,000,000","24,408,000,000","24,520,000,000","27,483,000,000","27,298,000,000","27,392,000,000","14,553,000,000","14,146,000,000","11,917,000,000","10,549,000,000","10,814,000,000","13,409,000,000","12,534,000,000","12,106,000,000","11,429,000,000","11,150,000,000","11,383,000,000","10,836,000,000","10,934,000,000","11,025,000,000","10,567,000,000","10,128,000,000","9,614,000,000","8,910,000,000","7,214,000,000"
			LongTermEquityInvestment,"152,561,000,000","152,204,000,000","149,511,000,000","148,016,000,000","147,471,000,000","145,721,000,000","140,055,000,000","134,921,000,000","133,967,000,000","131,087,000,000","125,971,000,000","122,296,000,000","120,161,000,000","116,812,000,000","90,168,000,000","88,711,000,000","85,256,000,000","82,970,000,000","85,670,000,000","84,844,000,000","82,656,000,000","80,593,000,000","77,271,000,000","78,004,000,000","77,619,000,000","75,318,000,000","56,752,000,000","54,441,000,000","51,931,000,000","50,200,000,000","47,731,000,000","47,498,000,000","48,482,000,000","45,684,000,000","46,822,000,000","45,706,000,000","46,799,000,000","43,014,000,000","40,305,000,000","39,107,000,000","37,745,000,000","32,090,000,000","31,775,000,000","30,582,000,000","29,770,000,000","28,705,000,000","31,369,000,000","31,189,000,000","33,317,000,000","31,335,000,000","24,663,000,000","24,408,000,000","24,520,000,000","27,483,000,000","27,298,000,000","27,392,000,000","14,553,000,000","14,146,000,000","11,917,000,000","10,549,000,000","10,814,000,000","13,409,000,000","12,534,000,000","12,106,000,000","11,429,000,000","11,150,000,000","11,383,000,000","10,836,000,000","10,934,000,000","11,025,000,000","10,567,000,000","10,128,000,000","9,614,000,000","8,910,000,000","7,214,000,000"
				InvestmentsinAssociatesatCost,"96,691,000,000","95,737,000,000","92,441,000,000","92,029,000,000","90,332,000,000","89,537,000,000","84,630,000,000","81,527,000,000","80,976,000,000","79,726,000,000","70,300,000,000","68,102,000,000","67,879,000,000","66,116,000,000","42,868,000,000","42,132,000,000","40,186,000,000","39,652,000,000","35,556,000,000","34,337,000,000","33,438,000,000","32,119,000,000","29,681,000,000","29,039,000,000","29,858,000,000","28,444,000,000","28,580,000,000","28,275,000,000","28,918,000,000","28,812,000,000",,,,"25,692,000,000",,,,"22,815,000,000",,,,"18,162,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"55,870,000,000","56,467,000,000","57,070,000,000","55,987,000,000","57,139,000,000","56,184,000,000","55,425,000,000","53,394,000,000","52,991,000,000","51,361,000,000","55,671,000,000","54,194,000,000","52,282,000,000","50,696,000,000","47,300,000,000","46,579,000,000","45,070,000,000","43,318,000,000","50,114,000,000","50,507,000,000","49,218,000,000","48,474,000,000","47,590,000,000","48,965,000,000","47,761,000,000","46,874,000,000","28,172,000,000","26,166,000,000","23,013,000,000","21,388,000,000",,,,"19,992,000,000",,,,"20,199,000,000",,,,"13,928,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"1,525,000,000","1,521,000,000","1,428,000,000","1,426,000,000","1,447,000,000","1,450,000,000","1,496,000,000","1,480,000,000","1,155,000,000","1,676,000,000","11,227,000,000","11,325,000,000","11,521,000,000","11,408,000,000","11,097,000,000","11,137,000,000","10,281,000,000","10,326,000,000","1,281,000,000","1,075,000,000","1,035,000,000","868,000,000","1,605,000,000","4,271,000,000","3,760,000,000","3,730,000,000","3,225,000,000","3,105,000,000","2,666,000,000","2,001,000,000",,,,"1,829,000,000",,,,"2,075,000,000",,,,"2,174,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,"1,525,000,000","1,521,000,000","1,428,000,000","1,426,000,000","1,447,000,000","1,450,000,000","1,496,000,000","1,480,000,000","1,155,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,"1,676,000,000","11,227,000,000","11,325,000,000","11,521,000,000","11,408,000,000","11,097,000,000","11,137,000,000","10,281,000,000","10,326,000,000","1,281,000,000","1,075,000,000","1,035,000,000","868,000,000","1,605,000,000","4,271,000,000","3,760,000,000","3,730,000,000","3,225,000,000","3,105,000,000","2,666,000,000","2,001,000,000",,,,"1,829,000,000",,,,"2,075,000,000",,,,"2,174,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,"1,562,000,000",,"26,566,000,000",,"26,513,000,000",,"21,863,000,000",,"20,726,000,000",,,,"20,385,000,000",,,,,,"15,418,000,000",,"14,935,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,"1,562,000,000",,"26,566,000,000",,"26,513,000,000",,"21,863,000,000",,"20,726,000,000",,,,"20,385,000,000",,,,,,"15,418,000,000",,"14,935,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"29,343,000,000","17,616,000,000","19,972,000,000","18,526,000,000","19,451,000,000","21,694,000,000","19,912,000,000","19,000,000,000","16,892,000,000","15,131,000,000","11,107,000,000","9,761,000,000","8,112,000,000","7,214,000,000","7,183,000,000","6,818,000,000","7,687,000,000","7,469,000,000","7,171,000,000","6,376,000,000","7,495,000,000","6,979,000,000","5,610,000,000","5,563,000,000","4,751,000,000","4,141,000,000","4,271,000,000","4,544,000,000","14,132,000,000","14,288,000,000","23,460,000,000","24,472,000,000","22,977,000,000","12,706,000,000","21,806,000,000","22,512,000,000","23,040,000,000","15,516,000,000","19,648,000,000","19,024,000,000","19,424,000,000","13,975,000,000","18,393,000,000","18,185,000,000","18,138,000,000","19,067,000,000","22,731,000,000","24,385,000,000","18,397,000,000","16,034,000,000","12,849,000,000","12,333,000,000","14,325,000,000","11,608,000,000","9,771,000,000","4,088,000,000","9,962,000,000","9,358,000,000","9,707,000,000","8,501,000,000","8,552,000,000","7,729,000,000","4,992,000,000","3,688,000,000","2,422,000,000","1,849,000,000","619,000,000","747,000,000","843,000,000","357,000,000","451,000,000","621,000,000","800,000,000","760,000,000","1,201,000,000"
			NonCurrentDeferredTaxesAssets,"29,343,000,000","17,616,000,000","19,972,000,000","18,526,000,000","19,451,000,000","21,694,000,000","19,912,000,000","19,000,000,000","16,892,000,000","15,131,000,000","11,107,000,000","9,761,000,000","8,112,000,000","7,214,000,000","7,183,000,000","6,818,000,000","7,687,000,000","7,469,000,000","7,171,000,000","6,376,000,000","7,495,000,000","6,979,000,000","5,610,000,000","5,563,000,000","4,751,000,000","4,141,000,000","4,271,000,000","4,544,000,000","14,132,000,000","14,288,000,000","13,740,000,000","15,167,000,000","13,640,000,000","12,706,000,000","13,425,000,000","14,748,000,000","15,541,000,000","15,516,000,000","12,728,000,000","12,577,000,000","13,282,000,000","13,975,000,000","11,869,000,000","12,010,000,000","11,720,000,000","12,510,000,000","16,088,000,000","18,037,000,000","12,623,000,000","10,192,000,000","8,416,000,000","8,107,000,000","9,663,000,000","6,710,000,000","5,787,000,000",,"5,835,000,000","5,701,000,000","5,459,000,000","4,718,000,000","4,971,000,000","4,166,000,000","4,049,000,000","3,115,000,000","2,297,000,000","1,752,000,000","543,000,000","689,000,000","843,000,000","357,000,000","451,000,000","621,000,000","800,000,000","760,000,000","1,201,000,000"
		NonCurrentPrepaidAssets,"63,841,000,000","3,926,000,000","84,411,000,000","7,210,000,000","146,599,000,000","70,016,000,000","149,619,000,000","68,702,000,000","140,788,000,000","63,525,000,000","131,715,000,000","131,830,000,000","125,127,000,000","56,475,000,000","121,512,000,000","121,712,000,000","117,818,000,000","118,835,000,000","115,758,000,000","53,105,000,000","115,192,000,000","54,080,000,000","104,902,000,000","100,663,000,000","92,426,000,000","90,237,000,000","95,920,000,000","75,510,000,000","73,146,000,000","70,986,000,000",,,,"56,095,000,000",,,,"35,814,000,000",,,,"29,283,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,"25,925,000,000",,"16,543,000,000","37,636,000,000","24,459,000,000","37,235,000,000","21,283,000,000","30,860,000,000","21,989,000,000","26,700,000,000","27,836,000,000","25,607,000,000","20,630,000,000","25,842,000,000",,"23,346,000,000","23,835,000,000","23,757,000,000","21,070,000,000","22,754,000,000","20,261,000,000","22,759,000,000",,"21,813,000,000","19,983,000,000","31,707,000,000",,"12,194,000,000","11,046,000,000","14,459,000,000","13,678,000,000","14,258,000,000","12,232,000,000","1,885,000,000","1,502,000,000","1,103,000,000","1,727,000,000","1,042,000,000","1,009,000,000","1,124,000,000","1,792,000,000","1,027,000,000","1,167,000,000","1,016,000,000","1,012,000,000","1,215,000,000","1,216,000,000","1,072,000,000","2,190,000,000","1,960,000,000","1,997,000,000","1,531,000,000",,,"5,796,000,000",,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"960,931,000,000","879,236,000,000","954,529,000,000","957,629,000,000","932,462,000,000","735,773,000,000","801,144,000,000","761,126,000,000","696,377,000,000","742,614,000,000","632,437,000,000","642,947,000,000","626,572,000,000","667,374,000,000","600,965,000,000","623,990,000,000","602,570,000,000","658,910,000,000","620,326,000,000","683,398,000,000","663,488,000,000","805,791,000,000","788,157,000,000","788,000,000,000","768,916,000,000","761,290,000,000","722,036,000,000","689,079,000,000","718,710,000,000","718,657,000,000","649,693,000,000","648,957,000,000","671,806,000,000","637,184,000,000","581,058,000,000","583,297,000,000","575,574,000,000","544,786,000,000","503,607,000,000","492,912,000,000","497,323,000,000","478,989,000,000","455,984,000,000","439,582,000,000","410,698,000,000","401,289,000,000","479,441,000,000","489,257,000,000","433,429,000,000","392,225,000,000","343,169,000,000","343,524,000,000","322,875,000,000","317,690,000,000","325,488,000,000","320,260,000,000","285,721,000,000","275,566,000,000","268,967,000,000","266,241,000,000","253,583,000,000","242,515,000,000","222,777,000,000","222,739,000,000","209,337,000,000","201,190,000,000","190,701,000,000","199,309,000,000","203,265,000,000","197,751,000,000","197,218,000,000","205,938,000,000","201,729,000,000","197,847,000,000","213,534,000,000"
	CurrentLiabilities,"639,266,000,000","576,374,000,000","597,884,000,000","605,435,000,000","575,604,000,000","565,098,000,000","620,553,000,000","577,065,000,000","529,753,000,000","579,446,000,000","451,576,000,000","462,409,000,000","439,975,000,000","485,543,000,000","407,997,000,000","445,396,000,000","408,642,000,000","462,642,000,000","442,679,000,000","506,913,000,000","482,644,000,000","604,257,000,000","592,721,000,000","604,951,000,000","578,560,000,000","571,822,000,000","542,070,000,000","510,354,000,000","542,807,000,000","513,373,000,000","443,452,000,000","438,220,000,000","482,245,000,000","444,240,000,000","384,264,000,000","385,626,000,000","347,491,000,000","336,406,000,000","300,151,000,000","301,687,000,000","328,897,000,000","313,419,000,000","292,236,000,000","271,006,000,000","261,000,000,000","258,233,000,000","337,228,000,000","339,726,000,000","286,216,000,000","261,757,000,000","226,937,000,000","226,153,000,000","219,475,000,000","207,830,000,000","218,604,000,000","211,744,000,000","177,008,000,000","167,792,000,000","151,863,000,000","151,747,000,000","146,508,000,000","143,910,000,000","130,237,000,000","136,314,000,000","121,748,000,000","120,792,000,000","112,396,000,000","117,291,000,000","120,785,000,000","121,125,000,000","128,075,000,000","134,081,000,000","132,749,000,000","129,361,000,000","140,949,000,000"
		PayablesAndAccruedExpenses,"288,989,000,000","347,902,000,000","352,306,000,000","356,097,000,000","353,972,000,000","365,607,000,000","388,090,000,000","375,649,000,000","445,240,000,000","375,392,000,000","383,939,000,000","395,534,000,000","373,477,000,000","310,324,000,000","336,617,000,000","340,223,000,000","301,473,000,000","251,797,000,000","312,658,000,000","259,767,000,000","310,302,000,000","317,201,000,000","399,775,000,000","321,787,000,000","383,182,000,000","324,249,000,000","359,171,000,000","275,507,000,000","365,411,000,000","323,854,000,000","268,636,000,000","253,051,000,000","278,634,000,000","285,583,000,000","260,508,000,000","266,229,000,000","261,678,000,000","239,518,000,000","203,556,000,000","208,258,000,000","218,684,000,000","201,008,000,000","185,757,000,000","188,882,000,000","169,752,000,000","129,967,000,000","173,027,000,000","226,264,000,000","193,765,000,000","176,181,000,000","157,869,000,000","155,003,000,000","138,213,000,000","129,381,000,000","125,810,000,000","124,626,000,000","110,431,000,000","112,463,000,000","99,557,000,000","100,894,000,000","96,630,000,000","94,284,000,000","88,033,000,000","93,364,000,000","87,452,000,000","85,805,000,000","78,897,000,000","82,125,000,000","87,325,000,000","81,806,000,000","80,120,000,000","89,180,000,000","80,814,000,000","77,266,000,000","67,663,000,000"
			Payables,"288,989,000,000","347,290,000,000","352,306,000,000","356,097,000,000","353,972,000,000","364,973,000,000","248,018,000,000","244,805,000,000","198,208,000,000","374,669,000,000","169,153,000,000","181,470,000,000","175,120,000,000","308,928,000,000","148,777,000,000","158,714,000,000","122,665,000,000","250,340,000,000","133,365,000,000","258,791,000,000","136,040,000,000","315,506,000,000","216,897,000,000","320,665,000,000","216,388,000,000","321,959,000,000","193,526,000,000","230,428,000,000","220,291,000,000","273,342,000,000","268,636,000,000","253,051,000,000","278,634,000,000","244,567,000,000","260,508,000,000","266,229,000,000","261,678,000,000","188,236,000,000","203,556,000,000","208,258,000,000","218,684,000,000","159,709,000,000","185,757,000,000","188,882,000,000","169,752,000,000","129,967,000,000","173,027,000,000","226,264,000,000","193,765,000,000","176,181,000,000","157,869,000,000","155,003,000,000","138,213,000,000","129,117,000,000","123,884,000,000","123,143,000,000","108,452,000,000","111,951,000,000","97,912,000,000","98,499,000,000","95,322,000,000","93,632,000,000","86,138,000,000","91,213,000,000","86,467,000,000","85,502,000,000","77,919,000,000","80,492,000,000","86,416,000,000","81,245,000,000","79,060,000,000","87,621,000,000","79,967,000,000","76,393,000,000","66,277,000,000"
				AccountsPayable,"168,582,000,000","187,958,000,000","217,556,000,000","225,017,000,000","218,170,000,000","192,757,000,000","230,681,000,000","227,373,000,000","177,944,000,000","200,073,000,000","156,655,000,000","170,116,000,000","158,158,000,000","174,301,000,000","140,645,000,000","151,800,000,000","117,975,000,000","130,446,000,000","129,635,000,000","163,967,000,000","131,040,000,000","198,366,000,000","207,130,000,000","221,246,000,000","208,384,000,000","202,724,000,000","183,762,000,000","187,176,000,000","209,989,000,000","215,628,000,000","190,169,000,000","172,949,000,000","188,502,000,000","177,002,000,000","167,358,000,000","171,059,000,000","167,772,000,000","132,528,000,000","116,965,000,000","112,463,000,000","127,158,000,000","97,749,000,000","92,069,000,000","84,673,000,000","70,923,000,000","56,667,000,000","103,398,000,000","126,669,000,000","116,817,000,000","93,049,000,000","74,045,000,000","69,947,000,000","65,438,000,000","52,125,000,000","53,872,000,000","50,636,000,000","48,836,000,000","52,967,000,000","32,957,000,000","34,152,000,000","29,826,000,000","23,792,000,000","24,516,000,000","26,277,000,000","23,133,000,000","22,704,000,000","18,308,000,000","17,022,000,000","22,218,000,000","19,212,000,000","17,540,000,000","17,655,000,000","16,808,000,000","16,793,000,000","13,466,000,000"
				TotalTaxPayable,"678,000,000","69,339,000,000","3,854,000,000","2,147,000,000","3,873,000,000","87,060,000,000","10,190,000,000","10,419,000,000","12,866,000,000","71,940,000,000","6,619,000,000","5,192,000,000","10,923,000,000","52,886,000,000","3,675,000,000","3,078,000,000","120,000,000","32,473,000,000","815,000,000","30,585,000,000","1,123,000,000","28,677,000,000","5,954,000,000","33,227,000,000","3,505,000,000","35,888,000,000","4,475,000,000","27,601,000,000","4,768,000,000","39,763,000,000","21,271,000,000","16,722,000,000","25,176,000,000","51,918,000,000","24,543,000,000","24,205,000,000","29,167,000,000","42,581,000,000","19,073,000,000","17,997,000,000","15,445,000,000","26,924,000,000","11,464,000,000","15,246,000,000","19,759,000,000","7,057,000,000","907,000,000","9,324,000,000","17,735,000,000","17,562,000,000","16,797,000,000","16,620,000,000","19,820,000,000","15,079,000,000","11,604,000,000","10,210,000,000","7,600,000,000","7,092,000,000","6,856,000,000","5,360,000,000","10,006,000,000","8,260,000,000","9,727,000,000","7,515,000,000","9,015,000,000","8,223,000,000","5,922,000,000","5,176,000,000","6,016,000,000","4,434,000,000","5,813,000,000","4,181,000,000","5,347,000,000","4,622,000,000","3,614,000,000"
					IncomeTaxPayable,"678,000,000","3,264,000,000","3,854,000,000","2,147,000,000","3,873,000,000","6,699,000,000","10,190,000,000","10,419,000,000","12,866,000,000","13,015,000,000","6,619,000,000","5,192,000,000","10,923,000,000","6,051,000,000","3,675,000,000","3,078,000,000","120,000,000","1,048,000,000","815,000,000","2,623,000,000","1,123,000,000","1,091,000,000","5,954,000,000","5,107,000,000","3,505,000,000","3,096,000,000","4,475,000,000","3,363,000,000","4,768,000,000","6,045,000,000",,,,"4,054,000,000",,,,"10,754,000,000",,,,"2,746,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,,,,,,"660,000,000",,"6,782,000,000","6,843,000,000","2,184,000,000","22,336,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,202,000,000","5,202,000,000","0","8,670,000,000","6,936,000,000","6,936,000,000","6,712,000,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,951,000,000",,"11,295,000,000",,,,"9,714,000,000",,,,"9,309,000,000",,,,"11,925,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"119,729,000,000","89,993,000,000","130,896,000,000","128,933,000,000","131,929,000,000","85,156,000,000","7,147,000,000","7,013,000,000","7,398,000,000","102,656,000,000","5,879,000,000","6,162,000,000","6,039,000,000","81,741,000,000","4,457,000,000","3,836,000,000","4,570,000,000","87,421,000,000","2,915,000,000","64,239,000,000","3,877,000,000","88,463,000,000","3,813,000,000","66,192,000,000","4,499,000,000","83,347,000,000","5,289,000,000","5,700,000,000","5,534,000,000","6,656,000,000","57,196,000,000","63,380,000,000","64,956,000,000","5,933,000,000","68,607,000,000","70,965,000,000","64,739,000,000","3,818,000,000","67,518,000,000","77,798,000,000","76,081,000,000","23,111,000,000","82,224,000,000","88,963,000,000","79,070,000,000","66,243,000,000","68,722,000,000","90,271,000,000","59,213,000,000","65,570,000,000","67,027,000,000","68,436,000,000","52,955,000,000","61,913,000,000","58,408,000,000","62,297,000,000","52,016,000,000","51,892,000,000","58,099,000,000","58,987,000,000","55,490,000,000","61,580,000,000","51,895,000,000","57,421,000,000","54,319,000,000","54,575,000,000","53,689,000,000","58,294,000,000","52,980,000,000","52,397,000,000","55,707,000,000","57,115,000,000","50,876,000,000","48,042,000,000","42,485,000,000"
			CurrentAccruedExpenses,,"612,000,000",,,,"634,000,000","140,072,000,000","130,844,000,000","247,032,000,000","723,000,000","214,786,000,000","214,064,000,000","198,357,000,000","1,396,000,000","187,840,000,000","181,509,000,000","178,808,000,000","1,457,000,000","179,293,000,000","976,000,000","174,262,000,000","1,695,000,000","182,878,000,000","1,122,000,000","166,794,000,000","2,290,000,000","165,645,000,000","45,079,000,000","145,120,000,000","50,512,000,000",,,,"41,016,000,000",,,,"51,282,000,000",,,,"41,299,000,000",,,,,,,,,,,,"264,000,000","1,926,000,000","1,483,000,000","1,979,000,000","512,000,000","1,645,000,000","2,395,000,000","1,308,000,000","652,000,000","1,895,000,000","2,151,000,000","985,000,000","303,000,000","978,000,000","1,633,000,000","909,000,000","561,000,000","1,060,000,000","1,559,000,000","847,000,000","873,000,000","1,386,000,000"
