name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,05/31/1995
EBIT,"1,749,894,000","1,639,263,000","1,535,913,000","1,830,420,000","1,903,277,000","1,131,516,000","1,719,967,000","1,554,921,000","1,289,858,000","1,133,764,000","926,065,000","943,979,000","821,765,000","862,209,000","739,432,000","465,371,000","410,123,000","378,535,000","391,332,000","317,992,000","179,271,000","75,823,000","220,000,000","79,900,000","48,700,000","18,500,000","17,200,000"
EBITDA,"2,371,197,000"
ReconciledCostOfRevenue,"7,924,999,000","7,914,485,000","8,195,513,000","7,422,431,000","10,646,736,000","9,824,834,000","9,119,305,000","8,198,995,000","5,576,914,000","4,680,085,000","4,474,735,000","4,248,668,000","3,920,487,000","3,590,344,000","3,390,351,000","2,032,360,000","1,555,070,000","1,360,556,000","1,217,685,000","1,100,652,000","1,032,153,000","993,239,000","772,700,000","292,500,000","184,000,000","57,400,000","65,600,000"
ReconciledDepreciation,"621,303,000","615,152,000","591,035,000","777,485,000","720,252,000","638,024,000","590,935,000","528,119,000","343,908,000","267,315,000","234,378,000","228,986,000","216,917,000","193,470,000","173,295,000","119,719,000","86,666,000","74,687,000","64,665,000","105,209,000","111,605,000","112,481,000","92,000,000","27,100,000","15,400,000","4,400,000","4,700,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"816,127,000","705,498,000","616,432,000","908,990,000","879,874,000","269,732,000","723,114,000","620,210,000","536,239,000","481,536,000","405,683,000","422,684,000","374,160,000","381,778,000","289,329,000","207,422,000","222,254,000","175,791,000","186,687,000","136,338,000","16,975,000","-147,256,000","15,300,000","37,000,000","23,700,000","6,500,000","4,900,000"
TotalUnusualItemsExcludingGoodwill,"-83,855,000","-124,892,000","40,159,000","201,670,000","107,757,000","-210,234,000","0","56,977,000",,"-21,018,000","-70,962,000","3,708,000","12,411,000","77,735,000","-225,705,000","5,312,000","4,173,000","-23,441,000","6,170,000","4,644,000","-11,757,000","-141,700,000","-73,300,000","2,400,000","1,900,000","700,000",
TotalUnusualItems,"-83,855,000","-124,892,000","40,159,000","201,670,000","107,757,000","-210,234,000","0","56,977,000",,"-21,018,000","-70,962,000","3,708,000","12,411,000","77,735,000","-225,705,000","5,312,000","4,173,000","-23,441,000","6,170,000","4,644,000","-11,757,000","-141,700,000","-73,300,000","2,400,000","1,900,000","700,000",
NormalizedEBITDA,"2,455,052,000","2,379,307,000","2,086,789,000","2,406,235,000","2,515,772,000","1,979,774,000","2,310,902,000","2,026,681,000","1,633,766,000","1,422,097,000","1,231,405,000","1,169,257,000","1,026,271,000","977,944,000","1,138,432,000","579,778,000","492,616,000","476,663,000","449,827,000","418,557,000","302,633,000","330,004,000","385,300,000","104,600,000","62,200,000","22,200,000","21,900,000"
TaxRateForCalcs,"0.233","0.234","0.246","0.231","0.306","0.4","0.341","0.339","0.359","0.354","0.35","0.367","0.386","0.392","0.392","0.374","0.386","0.39","0.4","0.4","0.4","0.19","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-19,546,187.959","-29,224,728","9,879,114","46,585,770","32,973,642","-84,093,600","0","19,315,203","0","-7,434,189.18","-24,806,073.57","1,361,798.387","4,791,632.429","30,441,816.924","-88,444,324.017","1,984,196.776","1,610,118.132","-9,146,158.323","2,468,000","1,857,600","-4,702,800","-26,940,971.038","-29,320,000","960,000","760,000","280,000","0"
