name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			AccumulatedDepreciation,"-261,700,000","-257,400,000","-253,500,000","-251,500,000","-242,500,000","-235,100,000","-242,100,000","-236,400,000","-228,300,000","-222,600,000","-219,300,000","-221,000,000","-209,800,000","-203,100,000","-201,200,000","-196,300,000","-222,500,000","-214,600,000","-191,200,000","-198,300,000","-200,700,000","-215,800,000","-222,900,000","-224,100,000","-220,300,000","-224,000,000","-227,600,000","-222,600,000","-220,300,000","-218,500,000","-215,600,000","-210,400,000","-208,400,000","-202,700,000","-206,200,000","-216,600,000","-211,200,000","-204,300,000","-203,500,000","-198,400,000","-197,300,000","-192,000,000","-186,900,000","-188,700,000","-180,100,000","-174,300,000","-180,300,000","-167,700,000","-163,100,000","-157,100,000","-156,600,000","-155,000,000","-147,800,000","-143,000,000","-144,300,000","-144,400,000","-139,500,000","-141,600,000","-144,400,000","-143,100,000","-141,000,000","-141,200,000","-144,000,000","-141,000,000","-136,800,000","-137,600,000","-131,900,000","-128,300,000","-129,900,000","-132,000,000","-131,700,000","-128,200,000","-114,500,000","-112,400,000","-115,600,000","-114,300,000","-113,000,000","-110,600,000","-108,400,000","-105,900,000","-110,000,000","-105,500,000","-96,700,000","-92,200,000","-88,500,000","-86,500,000","-104,100,000","-100,400,000","-94,600,000","-87,800,000","-84,000,000","-78,300,000","-72,200,000","-66,800,000","-60,800,000","-57,100,000","-52,200,000","-48,200,000","-44,400,000","-40,900,000","-38,800,000","-35,200,000","-33,300,000","-30,600,000","-427,400,000","-412,500,000","-386,100,000","-386,100,000","-357,400,000","-357,400,000","-369,300,000","-366,000,000","-376,900,000","-366,000,000","-354,300,000","-409,800,000","-395,800,000","-383,900,000","-717,700,000","-697,500,000","-670,200,000","-662,300,000","-646,900,000","-579,800,000","-517,000,000","-462,700,000","-160,000,000"
		GoodwillAndOtherIntangibleAssets,"1,152,900,000","1,189,900,000","1,199,200,000","1,215,900,000","1,220,200,000","1,224,900,000","1,238,400,000","1,248,300,000","1,141,400,000","1,156,900,000","1,173,700,000","1,171,600,000","1,174,500,000","1,180,000,000","1,196,000,000","1,204,000,000","1,211,100,000","1,210,300,000","572,400,000","577,300,000","577,100,000","790,300,000","834,200,000","344,000,000","343,300,000","397,400,000","343,100,000","342,800,000","341,600,000","409,100,000","360,100,000","374,000,000","352,800,000","351,700,000","351,400,000","375,900,000","375,300,000","374,300,000","358,300,000","355,900,000","358,000,000","357,700,000","355,300,000","369,900,000","457,700,000","458,600,000","450,400,000","407,800,000","407,700,000","403,200,000","405,000,000","399,500,000","382,500,000","364,800,000","342,700,000","345,200,000","322,300,000","320,200,000","324,900,000","292,900,000","293,300,000","293,600,000","286,700,000","285,700,000","279,100,000","278,500,000","286,800,000","253,100,000","248,900,000","247,600,000","257,400,000","233,500,000","232,400,000","231,600,000","234,000,000","234,100,000","236,000,000","239,300,000","233,200,000","233,700,000","232,600,000","229,100,000","229,500,000","232,100,000","231,900,000","233,800,000","231,900,000","232,200,000","203,100,000","203,100,000","204,400,000","183,000,000","183,600,000","183,100,000","184,000,000","184,800,000","185,400,000","183,000,000","183,400,000","184,900,000","186,400,000","187,900,000","189,400,000","190,900,000","415,700,000","418,500,000","422,600,000","427,900,000","432,300,000","437,600,000","294,200,000","296,300,000","298,500,000","300,600,000","302,800,000","304,900,000","307,000,000","346,600,000","349,100,000","349,600,000","352,400,000","338,400,000","346,300,000","345,500,000","319,800,000","330,300,000",
			Goodwill,"810,000,000","828,700,000","833,300,000","838,400,000","834,900,000","832,000,000","833,400,000","833,600,000","773,600,000","778,100,000","779,300,000","771,400,000","767,200,000","764,600,000","769,600,000","767,000,000","764,900,000","756,500,000","572,400,000","577,300,000","577,100,000","582,300,000","618,400,000","344,000,000","343,300,000","342,100,000","343,100,000","342,800,000","341,600,000","342,000,000","360,100,000","374,000,000","352,800,000","351,700,000","351,400,000","375,900,000","375,300,000","374,300,000","358,300,000","355,900,000","358,000,000","357,700,000","355,300,000","369,900,000","457,700,000","458,600,000","450,400,000","407,800,000","407,700,000","403,200,000","405,000,000","399,500,000","382,500,000","364,800,000","342,700,000","345,200,000","322,300,000",,,,,,,,,,,,,,,,"232,400,000","231,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"342,900,000","361,200,000","365,900,000","377,500,000","385,300,000","392,900,000","405,000,000","414,700,000","367,800,000","378,800,000","394,400,000","400,200,000","407,300,000","415,400,000","426,400,000","437,000,000","446,200,000","453,800,000",,,,"208,000,000","215,800,000",,,"55,300,000",,,,"67,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,200,000","324,900,000","292,900,000","293,300,000","293,600,000","286,700,000","285,700,000","279,100,000","278,500,000","286,800,000","253,100,000","248,900,000","247,600,000","257,400,000","233,500,000",,,"234,000,000","234,100,000","236,000,000","239,300,000","233,200,000","233,700,000","232,600,000","229,100,000","229,500,000","232,100,000","231,900,000","233,800,000","231,900,000","232,200,000","203,100,000","203,100,000","204,400,000","183,000,000","183,600,000","183,100,000","184,000,000","184,800,000","185,400,000","183,000,000","183,400,000","184,900,000","186,400,000","187,900,000","189,400,000","190,900,000","415,700,000","418,500,000","422,600,000","427,900,000","432,300,000","437,600,000","294,200,000","296,300,000","298,500,000","300,600,000","302,800,000","304,900,000","307,000,000","346,600,000","349,100,000","349,600,000","352,400,000","338,400,000","346,300,000","345,500,000","319,800,000","330,300,000",
		OtherNonCurrentAssets,"126,800,000","132,900,000","110,000,000","103,500,000","95,500,000","92,900,000","108,500,000","106,800,000","110,200,000","107,200,000","90,400,000","87,900,000","86,200,000","84,800,000","73,200,000","72,900,000","74,400,000","72,100,000","258,300,000","265,300,000","270,900,000","85,400,000","101,500,000","144,300,000","142,500,000","83,700,000","166,600,000","167,900,000","177,100,000","134,500,000","216,100,000","220,100,000","201,700,000","191,100,000","186,500,000","182,100,000","181,000,000","193,200,000","167,800,000","173,800,000","177,400,000","175,500,000","181,900,000","165,200,000","170,400,000","202,700,000","171,700,000","156,700,000","155,000,000","156,000,000","158,200,000","161,500,000","156,000,000","119,100,000","111,500,000","111,500,000","98,200,000","102,100,000","85,500,000","84,800,000","87,800,000","88,500,000","67,400,000","110,500,000","107,200,000","101,900,000","116,400,000","117,900,000","109,700,000","107,100,000","79,500,000","81,200,000","79,700,000","83,200,000","75,700,000","71,200,000","69,000,000","55,800,000","41,300,000","38,600,000","32,000,000","31,400,000","54,600,000","39,500,000","40,800,000","123,300,000","43,600,000","33,800,000","113,800,000","159,300,000","149,900,000","147,900,000","132,300,000","147,800,000","158,200,000","154,400,000","148,600,000","171,500,000","164,000,000","209,400,000","294,400,000","268,800,000","138,200,000","142,800,000","290,800,000","350,600,000","395,300,000","506,800,000","550,200,000","543,200,000","481,100,000","522,100,000","561,900,000","605,300,000","775,300,000","894,900,000","960,400,000","960,200,000","1,104,000,000","1,295,600,000","1,204,000,000","1,164,000,000","1,177,000,000","1,188,300,000","130,300,000","31,600,000","26,100,000"
TotalLiabilitiesNetMinorityInterest,"3,117,200,000","2,948,000,000","3,117,100,000","3,212,800,000","3,249,000,000","3,082,700,000","3,061,500,000","2,994,100,000","2,785,400,000","2,793,200,000","2,796,200,000","2,807,500,000","2,697,600,000","2,801,400,000","2,877,900,000","2,888,800,000","2,846,600,000","2,962,600,000","2,551,700,000","2,139,600,000","2,394,700,000","2,453,500,000","2,560,300,000","1,901,900,000","1,847,200,000","1,833,400,000","1,900,100,000","1,931,500,000","1,942,000,000","2,119,700,000","2,229,900,000","2,252,400,000","1,954,500,000","2,032,800,000","1,987,700,000","2,078,000,000","2,041,100,000","1,922,500,000","1,859,000,000","1,755,100,000","1,664,300,000","1,647,600,000","1,738,600,000","1,699,700,000","1,834,500,000","2,055,900,000","2,186,500,000","2,035,100,000","1,988,800,000","1,968,400,000","1,989,200,000","1,961,800,000","1,830,800,000","1,604,200,000","1,589,500,000","1,471,800,000","1,305,900,000","1,305,700,000","1,379,800,000","1,054,100,000","1,052,700,000","943,600,000","970,500,000","744,000,000","704,400,000","680,600,000","655,900,000","740,500,000","614,800,000","591,200,000","627,500,000","600,900,000","613,500,000","635,700,000","782,000,000","859,200,000","1,010,000,000","1,131,100,000","1,443,200,000","1,297,300,000","1,082,100,000","978,300,000","1,022,200,000","937,800,000","823,500,000","907,200,000","1,062,100,000","976,900,000","896,100,000","956,800,000","950,900,000","887,700,000","843,200,000","819,300,000","847,700,000","809,500,000","788,000,000","729,300,000","664,900,000","640,600,000","646,400,000","558,800,000","722,300,000","1,897,200,000","1,950,500,000","1,990,900,000","2,020,000,000","2,270,500,000","2,264,400,000","2,273,500,000","2,263,000,000","2,385,700,000","2,315,200,000","2,238,500,000","2,622,000,000","2,646,000,000","2,726,800,000","2,707,500,000","3,679,300,000","3,475,500,000","3,494,200,000","3,280,500,000","3,272,000,000","3,298,600,000","1,669,200,000","1,331,000,000","478,600,000"
	CurrentLiabilities,"1,420,900,000","1,493,500,000","1,640,200,000","1,535,700,000","1,501,600,000","1,629,000,000","1,951,600,000","1,811,300,000","1,298,900,000","1,350,800,000","1,371,700,000","1,318,400,000","1,202,800,000","1,263,900,000","1,298,300,000","1,219,000,000","1,123,800,000","1,156,200,000","1,073,000,000","996,400,000","984,000,000","1,030,500,000","1,142,400,000","982,100,000","879,500,000","902,400,000","938,500,000","940,200,000","893,700,000","967,300,000","994,600,000","1,020,100,000","905,000,000","1,026,900,000","978,500,000","985,200,000","1,137,500,000","1,071,200,000","1,052,700,000","919,100,000","805,500,000","670,000,000","705,600,000","654,400,000","679,400,000","993,500,000","1,160,200,000","1,009,800,000","947,500,000","939,900,000","948,200,000","957,800,000","869,700,000","922,500,000","790,800,000","697,800,000","613,700,000","604,100,000","749,100,000","516,100,000","531,700,000","466,600,000","477,600,000","429,400,000","406,500,000","385,200,000","362,800,000","410,600,000","366,000,000","349,700,000","381,000,000","357,500,000","348,400,000","352,700,000","431,200,000","450,600,000","573,000,000","646,800,000","690,300,000","620,600,000","488,900,000","495,500,000","450,800,000","434,000,000","376,200,000","341,000,000","455,300,000","448,900,000","405,000,000","448,100,000","396,100,000","367,300,000","337,600,000","313,500,000","346,100,000","313,600,000","311,900,000","331,900,000","322,700,000","303,700,000","284,500,000","266,500,000","388,000,000","255,200,000","348,900,000","365,300,000","468,800,000","446,200,000","412,700,000","411,500,000","513,000,000","637,800,000","793,200,000","616,500,000","722,100,000","773,100,000","977,300,000","498,200,000","723,300,000","569,500,000","544,500,000","520,000,000","519,800,000","513,700,000","316,200,000","670,300,000","65,500,000"
		PayablesAndAccruedExpenses,"1,357,800,000","1,430,600,000","1,581,600,000","1,478,800,000","1,442,900,000","1,629,000,000","1,602,300,000","1,462,300,000","1,298,900,000","1,350,800,000","1,371,700,000","1,318,400,000","1,202,800,000","1,261,500,000","1,298,300,000","1,219,000,000","1,123,800,000","1,150,900,000","1,046,800,000","966,600,000","852,200,000","1,030,500,000","1,142,400,000","982,100,000","879,500,000","902,400,000","932,300,000","933,200,000","889,100,000","966,400,000","992,200,000","1,012,600,000","904,100,000","921,400,000","978,000,000","978,100,000","927,400,000","867,600,000","975,800,000","832,100,000","728,100,000","661,300,000","695,900,000","630,800,000","634,000,000","744,000,000","906,800,000","886,700,000","853,800,000","855,800,000","857,500,000","830,800,000","776,000,000","710,200,000","790,800,000","697,800,000","613,700,000","604,100,000","594,900,000","516,100,000","462,900,000","466,600,000","477,600,000","429,400,000","406,500,000","384,000,000","359,800,000","325,000,000","362,300,000","345,000,000","376,200,000","346,700,000","346,400,000","348,300,000","409,000,000","444,700,000","559,000,000","499,100,000","539,600,000","458,700,000","352,500,000","340,400,000","315,300,000","288,600,000","232,800,000","246,700,000","331,800,000","342,000,000","294,300,000","324,300,000","287,700,000","265,700,000","251,800,000","209,200,000","253,200,000","223,900,000","221,600,000","232,400,000","214,200,000","210,600,000","192,200,000","186,200,000","164,000,000","187,200,000","194,200,000","173,200,000","175,300,000","176,000,000","167,800,000","136,500,000","182,400,000","192,300,000","173,100,000","173,700,000","169,800,000","182,300,000","185,500,000","191,300,000","191,400,000","188,200,000","198,900,000","169,300,000","190,700,000",,,,
			Payables,"1,104,800,000","1,100,300,000","1,266,500,000","1,197,900,000","1,164,000,000","1,320,000,000","1,298,700,000","1,193,400,000","1,044,000,000","1,081,600,000","1,107,300,000","1,094,200,000","980,600,000","1,006,000,000","1,044,600,000","1,001,800,000","904,200,000","905,600,000","852,500,000","773,300,000","682,500,000","831,300,000","903,000,000","790,800,000","697,600,000","691,900,000","712,100,000","714,900,000","669,600,000","716,900,000","745,800,000","748,900,000","644,900,000","706,500,000","722,800,000","742,200,000","726,500,000","648,700,000","786,800,000","663,600,000","602,200,000","505,400,000","536,900,000","488,300,000","504,000,000","582,100,000","729,700,000","724,300,000","684,900,000","654,800,000","647,500,000","649,600,000","613,300,000","506,800,000","579,600,000","519,100,000","470,300,000","436,000,000","436,600,000","385,700,000","350,200,000","323,200,000","365,200,000","335,000,000","335,500,000","304,400,000","279,000,000","246,100,000","281,600,000","257,300,000","285,100,000","264,500,000","264,100,000","251,000,000","316,400,000","346,900,000","448,000,000","499,100,000","539,600,000","458,700,000","352,500,000","340,400,000","315,300,000","288,600,000","232,800,000","246,700,000","331,800,000","342,000,000","294,300,000","324,300,000","287,700,000","265,700,000","251,800,000","209,200,000","253,200,000","223,900,000","221,600,000","232,400,000","214,200,000","210,600,000","192,200,000","186,200,000","164,000,000","187,200,000","194,200,000","173,200,000","175,300,000","176,000,000","167,800,000","136,500,000","182,400,000","192,300,000","173,100,000","173,700,000","169,800,000","182,300,000","185,500,000","191,300,000","191,400,000","188,200,000","198,900,000","169,300,000","190,700,000",,,,
				AccountsPayable,"1,104,800,000","1,100,300,000","1,266,500,000","1,197,900,000","1,164,000,000","1,320,000,000","1,298,700,000","1,193,400,000","1,044,000,000","1,081,600,000","1,107,300,000","1,094,200,000","980,600,000","1,006,000,000","1,044,600,000","1,001,800,000","904,200,000","905,600,000","852,500,000","773,300,000","682,500,000","831,300,000","903,000,000","790,800,000","697,600,000","691,900,000","712,100,000","714,900,000","669,600,000","716,900,000","745,800,000","748,900,000","644,900,000","706,500,000","722,800,000","742,200,000","726,500,000","648,700,000","675,100,000","663,600,000","602,200,000","505,400,000","536,900,000","488,300,000","504,000,000","582,100,000","729,700,000","724,300,000","684,900,000","654,800,000","647,500,000","649,600,000","613,300,000","506,800,000","579,600,000","519,100,000","470,300,000","436,000,000","436,600,000","385,700,000","350,200,000","323,200,000","365,200,000","335,000,000","335,500,000","304,400,000","279,000,000","246,100,000","281,600,000","257,300,000","285,100,000","264,500,000","264,100,000","251,000,000","316,400,000","346,900,000","448,000,000","499,100,000","539,600,000","458,700,000","352,500,000","340,400,000","315,300,000","288,600,000","232,800,000","246,700,000","331,800,000","342,000,000","294,300,000","324,300,000","287,700,000","265,700,000","251,800,000","209,200,000","253,200,000","223,900,000","221,600,000","232,400,000","214,200,000","210,600,000","192,200,000","186,200,000","164,000,000","187,200,000","194,200,000","173,200,000","175,300,000","176,000,000","167,800,000","136,500,000","182,400,000","192,300,000","173,100,000","173,700,000","169,800,000","182,300,000","185,500,000","191,300,000","191,400,000","188,200,000","198,900,000","169,300,000","190,700,000",,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"253,000,000","330,300,000","315,100,000","280,900,000","278,900,000","309,000,000","303,600,000","268,900,000","254,900,000","269,200,000","264,400,000","224,200,000","222,200,000","255,500,000","253,700,000","217,200,000","219,600,000","245,300,000","194,300,000","193,300,000","169,700,000","199,200,000","239,400,000","191,300,000","181,900,000","210,500,000","220,200,000","218,300,000","219,500,000","249,500,000","246,400,000","263,700,000","259,200,000","214,900,000","255,200,000","235,900,000","200,900,000","218,900,000","189,000,000","168,500,000","125,900,000","155,900,000","159,000,000","142,500,000","130,000,000","161,900,000","177,100,000","162,400,000","168,900,000","201,000,000","210,000,000","181,200,000","162,700,000","203,400,000","211,200,000","178,700,000","143,400,000","168,100,000","158,300,000","130,400,000","112,700,000","143,400,000","112,400,000","94,400,000","71,000,000","79,600,000","80,800,000","78,900,000","80,700,000","87,700,000","91,100,000","82,200,000","82,300,000","97,300,000","92,600,000","97,800,000","111,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"63,100,000","62,900,000","58,600,000","56,900,000","58,700,000",,"349,300,000","349,000,000",,,,,,,,,,,,,,,,,,,"6,200,000","7,000,000","4,600,000","900,000","2,400,000","7,500,000","900,000","3,000,000","500,000","7,100,000","210,100,000","203,600,000","76,900,000","87,000,000","77,400,000","8,700,000","9,700,000","23,600,000","45,400,000","249,500,000","253,400,000","123,100,000","93,700,000","84,100,000","90,700,000","127,000,000","93,700,000","212,300,000",,,,,,,"68,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000,000",,"68,700,000","67,800,000","189,300,000","139,400,000","136,500,000","136,500,000","204,800,000","282,900,000","469,600,000","262,300,000","387,300,000","397,200,000","303,000,000","91,500,000","186,100,000","95,300,000","89,700,000","82,000,000","75,700,000","104,100,000","71,500,000","400,000","9,900,000"
			CurrentDebt,,,,,,,"349,300,000","349,000,000",,,,,,,,,,,,,,,,,,,"6,200,000","7,000,000","4,600,000","900,000","2,400,000","7,500,000","900,000","3,000,000","500,000","7,100,000","210,100,000","203,600,000","76,900,000","87,000,000","77,400,000","8,700,000","9,700,000","23,600,000","45,400,000","249,500,000","253,400,000","123,100,000","93,700,000","84,100,000","90,700,000","127,000,000","93,700,000","212,300,000",,,,,,,"68,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000,000",,"68,700,000","67,800,000","189,300,000","139,400,000","136,500,000","136,500,000","204,800,000","282,900,000","469,600,000","262,300,000","387,300,000","397,200,000","303,000,000","91,500,000","186,100,000","95,300,000","89,700,000","82,000,000","75,700,000","104,100,000","71,500,000","400,000","9,900,000"
				OtherCurrentBorrowings,,,,,,,"349,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"63,100,000","62,900,000","58,600,000","56,900,000","58,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,"2,400,000",,,,"5,300,000","26,200,000","29,800,000","131,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154,200,000",,,,,,,"1,200,000","3,000,000","85,600,000","3,700,000","4,700,000","4,800,000","10,800,000","2,000,000","4,400,000","22,200,000","5,900,000","14,000,000","147,700,000","150,700,000","161,900,000","136,400,000","155,100,000","135,500,000","145,400,000","143,400,000","94,300,000","123,500,000","106,900,000","110,700,000","123,800,000","108,400,000","101,600,000","85,800,000","104,300,000","92,900,000","89,700,000","90,300,000","99,500,000","108,500,000","93,100,000","92,300,000","80,300,000","74,000,000","68,000,000","86,000,000","124,300,000","104,200,000","130,800,000","108,400,000","138,500,000","125,800,000","162,600,000","150,500,000","180,500,000","165,000,000","193,600,000","488,800,000","215,400,000","345,800,000","286,000,000","255,900,000","268,700,000","253,400,000","409,600,000","244,700,000","669,900,000","55,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,696,300,000","1,454,500,000","1,476,900,000","1,677,100,000","1,747,400,000","1,453,700,000","1,109,900,000","1,182,800,000","1,486,500,000","1,442,400,000","1,424,500,000","1,489,100,000","1,494,800,000","1,537,500,000","1,579,600,000","1,669,800,000","1,722,800,000","1,806,400,000","1,478,700,000","1,143,200,000","1,410,700,000","1,423,000,000","1,417,900,000","919,800,000","967,700,000","931,000,000","961,600,000","991,300,000","1,048,300,000","1,152,400,000","1,235,300,000","1,232,300,000","1,049,500,000","1,005,900,000","1,009,200,000","1,092,800,000","903,600,000","851,300,000","806,300,000","836,000,000","858,800,000","977,600,000","1,033,000,000","1,045,300,000","1,155,100,000","1,062,400,000","1,026,300,000","1,025,300,000","1,041,300,000","1,028,500,000","1,041,000,000","1,004,000,000","961,100,000","681,700,000","798,700,000","774,000,000","692,200,000","701,600,000","630,700,000","538,000,000","521,000,000","477,000,000","492,900,000","314,600,000","297,900,000","295,400,000","293,100,000","329,900,000","248,800,000","241,500,000","246,500,000","243,400,000","265,100,000","283,000,000","350,800,000","408,600,000","437,000,000","484,300,000","752,900,000","676,700,000","593,200,000","482,800,000","571,400,000","503,800,000","447,300,000","566,200,000","606,800,000","528,000,000","491,100,000","508,700,000","554,800,000","520,400,000","505,600,000","505,800,000","501,600,000","495,900,000","476,100,000","397,400,000","342,200,000","336,900,000","361,900,000","292,300,000","334,300,000","1,642,000,000","1,601,600,000","1,625,600,000","1,551,200,000","1,824,300,000","1,851,700,000","1,862,000,000","1,750,000,000","1,747,900,000","1,522,000,000","1,622,000,000","1,899,900,000","1,872,900,000","1,749,500,000","2,209,300,000","2,956,000,000","2,906,000,000","2,949,700,000","2,760,500,000","2,752,200,000","2,784,900,000","1,353,000,000","660,700,000","413,100,000"
		LongTermDebtAndCapitalLeaseObligation,"1,526,000,000","1,278,800,000","1,284,200,000","1,481,300,000","1,549,700,000","1,251,800,000","914,400,000","986,600,000","1,286,100,000","1,247,900,000","1,270,100,000","1,331,200,000","1,337,600,000","1,378,800,000","1,428,500,000","1,514,400,000","1,563,600,000","1,642,900,000","1,285,400,000","940,700,000","1,202,000,000","1,207,700,000","1,241,900,000","822,100,000","869,600,000","836,000,000","815,500,000","845,500,000","900,200,000","982,200,000","1,031,600,000","1,031,300,000","852,300,000","806,800,000","872,500,000","957,100,000","752,700,000","688,800,000","650,700,000","686,600,000","705,000,000","821,400,000","885,900,000","897,300,000","1,010,800,000","917,500,000","927,000,000","932,100,000","949,300,000","937,200,000","936,300,000","898,500,000","857,200,000","597,000,000","724,700,000","701,300,000","615,700,000","625,100,000","566,300,000","484,900,000","453,700,000","412,400,000","435,900,000","258,800,000","241,400,000","239,200,000","240,900,000","278,300,000","200,200,000","195,100,000","201,300,000","200,800,000","222,400,000","241,100,000","304,000,000","369,900,000","401,000,000","451,900,000","717,200,000","660,900,000","576,800,000","468,000,000","557,200,000","476,100,000","422,600,000","543,600,000","567,100,000","487,500,000","446,500,000","468,800,000","508,300,000","477,800,000","463,300,000","468,400,000","448,500,000","442,100,000","421,800,000","333,700,000","316,900,000","312,400,000","336,400,000","280,500,000","283,500,000","1,495,000,000","1,488,000,000","1,513,700,000","1,424,200,000","1,699,400,000","1,723,900,000","1,737,900,000","1,696,200,000","1,693,900,000","1,462,400,000","1,567,600,000","1,846,100,000","1,797,900,000","1,681,900,000","2,141,500,000","2,898,600,000","2,847,500,000","2,896,200,000","2,717,400,000","2,670,000,000","2,571,000,000","1,141,200,000","465,300,000","319,200,000"
			LongTermDebt,"1,308,900,000","1,053,700,000","1,079,100,000","1,299,800,000","1,366,200,000","1,251,800,000","914,400,000","986,600,000","1,286,100,000","1,247,900,000","1,270,100,000","1,331,200,000","1,337,600,000","1,378,800,000","1,428,500,000","1,514,400,000","1,563,600,000","1,642,900,000","1,285,400,000","940,700,000","1,202,000,000","1,207,700,000","1,241,900,000","822,100,000","869,600,000","836,000,000","815,500,000","845,500,000","900,200,000","982,200,000","1,031,600,000","1,031,300,000","852,300,000","806,800,000","872,500,000","957,100,000","752,700,000","688,800,000","650,700,000","686,600,000","705,000,000","821,400,000","885,900,000","897,300,000","1,010,800,000","917,500,000","927,000,000","932,100,000","949,300,000","937,200,000","936,300,000","898,500,000","857,200,000","597,000,000","724,700,000","701,300,000","615,700,000","625,100,000","566,300,000","484,900,000","453,700,000","412,400,000","435,900,000","258,800,000","241,400,000","239,200,000","240,900,000","278,300,000","200,200,000","195,100,000","201,300,000","200,800,000","222,400,000","241,100,000","304,000,000","369,900,000","401,000,000","451,900,000","717,200,000","660,900,000","576,800,000","468,000,000","557,200,000","476,100,000","422,600,000","543,600,000","567,100,000","487,500,000","446,500,000","468,800,000","508,300,000","477,800,000","463,300,000","468,400,000","448,500,000","442,100,000","421,800,000","333,700,000","316,900,000","312,400,000","336,400,000","280,500,000","283,500,000","1,495,000,000","1,488,000,000","1,513,700,000","1,424,200,000","1,699,400,000","1,723,900,000","1,737,900,000","1,696,200,000","1,693,900,000","1,462,400,000","1,567,600,000","1,846,100,000","1,797,900,000","1,681,900,000","2,141,500,000","2,898,600,000","2,847,500,000","2,896,200,000","2,717,400,000","2,670,000,000","2,571,000,000","1,141,200,000","465,300,000","319,200,000"
			LongTermCapitalLeaseObligation,"217,100,000","225,100,000","205,100,000","181,500,000","183,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
