name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
		DepreciationAndAmortizationInIncomeStatement,"23,000,000","23,000,000","443,000,000",,,,,,,,,,,"387,397,000","359,523,000","568,018,000","574,874,000","390,840,000","216,375,000",,,,,
	OtherTaxes,"-6,000,000","-6,000,000","-1,000,000","-13,000,000",,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"77,000,000","93,000,000","128,000,000","125,000,000","201,000,000","203,000,000","205,000,000","121,100,000","265,136,000","129,576,000","200,542,000","213,222,000","69,311,000",,,,,,,,,,,
OperatingIncome,"1,644,000,000","1,807,000,000","1,664,000,000","676,000,000","-478,000,000","-691,000,000","1,078,000,000","974,756,000","627,506,000","763,118,000","542,949,000","33,585,000","699,831,000","523,800,000","448,020,000","964,578,000","650,068,000","434,976,000","167,193,000","847,022,000","852,738,000","644,600,000","711,500,000","536,800,000"
NetNonOperatingInterestIncomeExpense,"-260,000,000","-48,000,000","-97,000,000","-121,000,000","-185,000,000","-184,000,000","-184,000,000","-183,429,000","-175,912,000","-79,700,000","-121,177,000","-71,055,000","-92,259,000",,,,,,,,,,,
	InterestIncomeNonOperating,"-141,000,000","73,000,000","29,000,000","32,000,000","22,000,000","3,000,000","0","321,000","28,310,000","101,960,000","61,907,000","102,306,000","61,318,000",,,,,,,,,,,
	InterestExpenseNonOperating,"115,000,000","117,000,000","128,000,000","158,000,000","201,000,000","157,000,000","201,000,000","183,657,000","185,168,000","181,660,000","183,084,000","173,361,000","153,577,000",,,,,,,,,,,
	TotalOtherFinanceCost,"4,000,000","4,000,000","-2,000,000","-5,000,000","6,000,000","30,000,000","-17,000,000","93,000","19,054,000",,,,"153,577,000",,,,,,,,,,,
OtherIncomeExpense,"-485,000,000","-772,000,000","-316,000,000","-246,000,000","-296,000,000","454,000,000","703,000,000","-1,353,046,000","-171,537,000","-27,012,000","356,278,000","-40,679,000","-119,801,000","-128,567,000","-39,891,000","-60,836,000","-81,542,000","-25,104,000","-12,824,000",,,,,
	GainOnSaleOfSecurity,"296,000,000","4,000,000","-292,000,000","-100,000,000","-161,000,000","879,000,000","712,000,000","4,010,000","330,251,000","392,752,000","448,434,000",,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,"0","0","5,000,000","13,000,000","7,266,000",,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-659,000,000","-718,000,000","21,000,000","-79,000,000","-42,000,000","-383,000,000","1,000,000","-1,348,033,000","-483,013,000","-419,764,000","-81,723,000","-40,679,000","-119,801,000","-128,567,000","-39,891,000","-60,836,000","-81,542,000","-25,104,000","-12,824,000",,,,,
		RestructuringAndMergernAcquisition,"159,000,000","159,000,000",,"0","4,000,000","23,000,000",,"0","2,337,000",,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"0","0","77,000,000","285,000,000","32,000,000","1,056,000,000","0","1,495,242,000","532,589,000","354,408,000","0","23,366,000","107,651,000",,,,,,,,,,,
		WriteOff,"38,000,000","38,000,000",,"2,000,000","8,000,000","86,000,000","8,000,000","61,812,000","6,174,000",,,,,,,,,,,,,,,
		OtherSpecialCharges,"19,000,000","19,000,000","19,000,000",,,,,,,"65,356,000","81,723,000","17,313,000","12,150,000",,,,,,,,,,,
		GainOnSaleOfPPE,"-493,000,000","-502,000,000","117,000,000","208,000,000","2,000,000","782,000,000","9,000,000","209,021,000","58,087,000",,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-122,000,000","-58,000,000","-45,000,000","-67,000,000","-93,000,000","-47,000,000","-23,000,000","-16,289,000","-18,775,000","-8,256,000","-10,433,000",,,,,,,,,,,,,
PretaxIncome,"899,000,000","987,000,000","1,251,000,000","309,000,000","-959,000,000","-421,000,000","1,597,000,000","-561,719,000","280,057,000","656,406,000","788,483,000","-180,455,000","426,453,000","354,624,000","308,988,000","715,459,000","479,213,000","330,776,000","54,122,000",,,,,
TaxProvision,"204,000,000","231,000,000","276,000,000","-524,000,000","-403,000,000","-155,000,000","556,000,000","-211,775,000","92,384,000","197,644,000","272,317,000","-48,108,000","205,639,000","112,645,000","136,666,000","291,728,000","166,359,000","-64,403,000","5,063,000",,,,,
NetIncomeCommonStockholders,"693,000,000","753,000,000","973,000,000","833,000,000","-556,000,000","-273,000,000","930,000,000","-838,544,000","189,256,000","834,489,000","605,208,000","-52,106,000","220,063,000","372,728,000","739,731,000","534,568,000","312,854,000","410,592,000","26,713,000","99,996,000","152,181,000","-22,500,000","-746,400,000","-890,700,000"
	NetIncome,"695,000,000","756,000,000","978,000,000","833,000,000","-556,000,000","-273,000,000","930,000,000","-838,414,000","192,285,000","834,489,000","605,208,000","-52,106,000","220,063,000","372,728,000","739,731,000","534,568,000","312,854,000","410,592,000","26,713,000","99,996,000","152,181,000","-22,500,000","-746,400,000","-890,700,000"
		NetIncomeIncludingNoncontrollingInterests,"695,000,000","756,000,000","975,000,000","833,000,000","-556,000,000","-273,000,000","930,000,000","-799,549,000","242,822,000","881,914,000","645,995,000","-42,267,000","220,063,000","372,728,000","739,731,000","534,568,000","312,854,000","410,592,000","26,713,000","99,996,000","152,181,000","-22,500,000","-746,400,000","-890,700,000"
			NetIncomeContinuousOperations,"695,000,000","756,000,000","975,000,000","833,000,000","-556,000,000","-266,000,000","1,041,000,000","-349,944,000","187,673,000","458,762,000","516,166,000","-132,347,000","220,814,000","241,979,000","172,322,000","423,731,000","312,854,000","395,179,000","49,059,000","103,749,000","164,499,000","-22,500,000","-746,400,000","-877,300,000"
			NetIncomeDiscontinuousOperations,,,,"0","0","-7,000,000","-111,000,000","-449,605,000","55,149,000","423,152,000","129,829,000","90,080,000","-751,000","130,749,000","567,409,000","110,837,000",,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,"15,413,000",,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,"-22,346,000","-3,753,000","-12,318,000",,,"-13,400,000"
		MinorityInterests,"0","0","3,000,000",,,,"0","-38,865,000","-50,537,000","-47,425,000","-40,787,000","-9,839,000",,,,,,,,,,,,
	OtherunderPreferredStockDividend,"2,000,000","3,000,000","5,000,000","6,000,000","0","0","10,000,000","130,000","3,029,000",,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,"0","161,000",,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"693,000,000","753,000,000","973,000,000","833,000,000","-556,000,000","-273,000,000","930,000,000","-838,544,000","189,417,000","834,489,000","605,208,000","-52,106,000","220,063,000","372,728,000","739,731,000","534,568,000","312,854,000","410,592,000","26,713,000","99,996,000","152,181,000","-22,500,000","-746,400,000","-890,700,000"
BasicEPS,,,"5.71","4.86","-3.34","-1.83","6.4","-6.16","1.54","7.01","5.14","-0.46","1.87","3.1","5.95","3.9","2.5","3.5","0.24","1.01","1.53","-0.22","-7.46","-17.14"
DilutedEPS,,,"5.7","4.85","-3.34","-1.83","6.38","-6.16","1.5","6.88","5.08","-0.46","1.85","3.06","5.81","3.8","2.46","3.46","0.23","1","1.53","-0.22","-7.46","-17.14"
BasicAverageShares,,,"171,000,000","170,000,000","166,000,000","149,000,000","144,000,000","136,130,000","122,966,000","116,904,000","115,062,000","114,176,000","117,462,000","120,158,000","124,359,000","137,110,000","125,156,000","117,185,000","112,542,000","98,529,000","99,378,000","100,307,000","100,055,000","51,973,000"
DilutedAverageShares,,,"171,000,000","170,000,000","166,000,000","149,000,000","144,000,000","136,130,000","126,320,000","119,215,000","116,330,000","114,176,000","118,645,000","121,659,000","127,608,000","141,417,000","127,488,000","118,513,000","114,288,000","99,714,000","99,378,000","100,307,000","100,055,000","51,973,000"
TotalExpenses,"7,793,000,000","7,864,000,000","7,715,000,000","4,618,000,000","4,429,000,000","3,833,000,000","3,247,000,000","2,514,762,000","2,184,154,000","1,530,945,000","1,418,300,000","1,677,931,000","1,638,456,000","1,217,051,000","1,184,861,000","1,408,645,000","1,182,595,000","863,671,000","550,241,000",,,,,
InterestIncome,"-141,000,000","73,000,000","29,000,000","32,000,000","22,000,000","3,000,000","0","321,000","28,310,000","101,960,000","61,907,000","102,306,000","61,318,000",,,,,,,,,,,
InterestExpense,"115,000,000","117,000,000","128,000,000","158,000,000","201,000,000","157,000,000","201,000,000","183,657,000","185,168,000","181,660,000","183,084,000","173,361,000","153,577,000",,,,,,,,,,,
NetInterestIncome,"-260,000,000","-48,000,000","-97,000,000","-121,000,000","-185,000,000","-184,000,000","-184,000,000","-183,429,000","-175,912,000","-79,700,000","-121,177,000","-71,055,000","-92,259,000",,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"695,000,000","756,000,000","978,000,000","833,000,000","-556,000,000","-273,000,000","930,000,000","-838,414,000","192,285,000","834,489,000","605,208,000","-52,106,000","220,063,000","372,728,000","739,731,000","534,568,000","312,854,000","395,179,000","49,059,000","103,749,000","164,499,000","-22,500,000","-746,400,000","-877,300,000"
NormalizedIncome,"975,628,476.085","1,305,780,000","1,189,380,000","940,400,000","-434,200,000","-578,480,000","577,550,000","484,805,950","228,793,200","430,215,680.487","235,318,339.179","-112,351,727.672","298,684,650","329,707,168.689","196,256,600","460,232,600","366,088,659.469","410,241,400","60,683,341.599","103,749,000","164,499,000","-22,500,000","-746,400,000","-877,300,000"
EBIT,"1,014,000,000","1,104,000,000","1,379,000,000","467,000,000","-758,000,000","-264,000,000","1,798,000,000","-378,062,000","465,225,000","838,066,000","971,567,000","-7,094,000","580,030,000","523,800,000","448,020,000","964,578,000","650,068,000","434,976,000","167,193,000","847,022,000","852,738,000","644,600,000","711,500,000","536,800,000"
EBITDA,"2,738,000,000"
ReconciledCostOfRevenue,"7,402,000,000","5,668,000,000","5,512,000,000","4,013,000,000","3,794,000,000","3,250,000,000","2,663,000,000","2,058,673,000","1,633,592,000","600,749,000","478,287,000","576,743,000","830,770,000","845,989,000","820,664,000","764,987,000","559,792,000","432,896,000","291,273,000",,,,,
ReconciledDepreciation,"1,724,000,000","1,711,000,000","1,534,000,000","1,400,000,000","1,480,000,000","1,385,000,000","1,047,000,000","907,077,000","810,191,000","607,405,000","574,170,000","651,560,000","511,846,000","241,475,000","201,261,000","519,102,000","542,275,000","370,230,000","210,566,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"695,000,000","756,000,000","978,000,000","833,000,000","-556,000,000","-266,000,000","1,041,000,000","-388,809,000","137,136,000","411,337,000","475,379,000","-142,186,000","220,814,000","241,979,000","172,322,000","423,731,000","312,854,000","395,179,000","49,059,000","103,749,000","164,499,000","-22,500,000","-746,400,000","-877,300,000"
TotalUnusualItemsExcludingGoodwill,"-363,000,000","-714,000,000","-271,000,000","-179,000,000","-203,000,000","496,000,000","713,000,000","-1,344,023,000","-152,762,000","-27,012,000","366,711,000","-40,679,000","-119,801,000","-128,567,000","-39,891,000","-60,836,000","-81,542,000","-25,104,000","-12,824,000",,,,,
TotalUnusualItems,"-363,000,000","-714,000,000","-271,000,000","-179,000,000","-203,000,000","496,000,000","713,000,000","-1,344,023,000","-152,762,000","-27,012,000","366,711,000","-40,679,000","-119,801,000","-128,567,000","-39,891,000","-60,836,000","-81,542,000","-25,104,000","-12,824,000",,,,,
NormalizedEBITDA,"3,101,000,000","3,529,000,000","3,184,000,000","2,046,000,000","925,000,000","625,000,000","2,132,000,000","1,873,038,000","1,428,178,000","1,472,483,000","1,179,026,000","685,145,000","1,211,677,000","1,039,764,000","847,434,000","1,593,432,000","1,306,484,000","850,920,000","396,392,000","847,022,000","852,738,000","644,600,000","711,500,000","536,800,000"
TaxRateForCalcs,"0.227","0.23","0.22","0.4","0.4","0.37","0.35","0.35","0.4","0.301","0.345","0.267","0.35","0.318","0.4","0.4","0.347","0.4","0.094","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-82,371,523.915","-164,220,000","-59,620,000","-71,600,000","-81,200,000","183,520,000","249,550,000","-470,408,050","-61,104,800","-8,133,319.513","126,650,339.179","-10,844,727.672","-41,930,350","-40,838,831.311","-15,956,400","-24,334,400","-28,307,340.531","-10,041,600","-1,199,658.401","0","0","0","0","0"
