name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
PreferredStockEquity,,,,,,,,,,"14,250,000,000","13,250,000,000","11,500,000,000",,,,,,,,"4,558,842,820"
CommonStockEquity,"135,099,466,000","124,275,455,000","117,403,831,000","105,302,444,000","90,789,427,000","82,167,741,000","71,884,306,000","71,137,709,000","59,139,046,000","38,465,000,000","32,520,000,000","25,430,000,000","33,086,659,840","26,402,482,500","20,207,003,460","15,564,394,400","13,537,217,640","10,853,088,120","9,788,494,500","10,808,240,270"
CapitalLeaseObligations,"5,724,960,000",,"857,212,000","1,063,649,000","676,149,000","898,248,000","1,115,429,000","858,258,000","767,356,000",,,,,,,,,,,
NetTangibleAssets,"120,374,819,000","108,146,907,000","101,224,524,000","89,504,918,000","83,379,792,000","74,637,826,000","63,663,567,000","63,382,044,000","51,922,349,000","47,880,000,000","40,893,000,000","32,506,000,000","29,287,115,520","24,118,575,000","18,581,850,420","13,734,382,840","11,803,230,470","9,076,098,480","9,005,879,400","13,660,929,340"
InvestedCapital,"370,572,779,000","325,947,917,000","310,320,296,000","316,517,604,000","257,815,893,000","209,727,668,000","171,552,465,000","162,990,217,000","127,680,106,000","121,437,000,000","91,313,000,000","86,534,000,000","79,988,064,000","62,147,447,500","50,568,878,430","43,495,311,040","41,312,749,230","33,879,617,220","29,607,002,700","42,158,571,690"
TangibleBookValue,"120,374,819,000","108,146,907,000","101,224,524,000","89,504,918,000","83,379,792,000","74,637,826,000","63,663,567,000","63,382,044,000","51,922,349,000","33,630,000,000","27,643,000,000","21,006,000,000","29,287,115,520","24,118,575,000","18,581,850,420","13,734,382,840","11,803,230,470","9,076,098,480","9,005,879,400","9,102,086,520"
TotalDebt,"241,198,273,000","201,672,462,000","193,773,677,000","212,278,809,000","167,702,615,000","128,458,175,000","100,783,588,000","92,710,766,000","68,541,060,000","82,972,000,000","58,793,000,000","61,104,000,000","46,901,404,160","35,744,965,000","30,361,874,970","27,930,916,640","27,775,531,590","23,026,529,100","19,818,508,200","31,350,331,420"
NetDebt,"107,167,212,000","94,462,719,000","160,047,042,000","180,324,996,000","137,243,689,000","101,754,329,000","77,289,407,000","68,978,447,000","41,224,863,000",,"7,894,000,000","10,869,000,000","1,719,943,680",,"13,806,795,870","17,261,603,960","3,540,103,590","1,865,485,140","7,821,506,400","29,098,208,470"
ShareIssued,"8,870,212,684","8,870,212,685","8,870,212,685","8,870,212,686","8,870,212,685","8,892,849,468","8,892,849,468","8,892,942,235","8,892,849,469","8,747,896,052","8,826,873,572","8,614,523,194","8,501,309,362","8,425,890,730","8,244,943,706","7,987,990,551","8,007,492,094","7,212,330,100","7,304,656,180","3,714,398,983"
OrdinarySharesNumber,"8,835,526,883","8,835,526,883","8,835,526,881","8,835,526,880","8,836,386,364","8,867,764,289","8,870,122,638","8,875,698,892","8,876,694,162","8,746,974,617","8,810,005,995","8,614,064,049","8,501,309,362","8,425,890,730","8,244,943,706","7,987,990,551","8,007,492,094","7,212,330,100","7,304,656,180","3,714,398,983"
PreferredSharesNumber,,,,,,,,,,,,"4,307,164,282",,,,,,,,
TreasurySharesNumber,"34,685,801","34,685,802","34,685,804","34,685,806","33,826,321","25,085,179","22,726,830","17,243,343","16,155,307","921,435","16,867,577","459,145",,,,,,,,
