name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
			AccumulatedDepreciation,"-86,623,000,000","-83,372,000,000","-88,837,000,000","-87,814,000,000","-85,224,000,000","-84,910,000,000","-84,734,000,000","-92,491,000,000","-90,879,000,000","-92,297,000,000","-86,089,000,000","-86,404,000,000","-81,299,000,000","-79,219,000,000","-80,118,000,000","-72,642,000,000","-64,435,000,000","-61,274,000,000","-71,528,000,000","-67,194,000,000","-75,245,000,000","-77,874,000,000",,"-77,484,000,000","-73,071,000,000","-74,418,000,000","-72,390,000,000",,"-72,591,000,000",,,"-71,189,000,000","-67,803,000,000",,,,"-62,274,000,000",,,,"-52,324,000,000",,,,"-37,950,000,000","-38,936,000,000","-38,936,000,000","-38,936,000,000","-38,936,000,000","-30,194,000,000","-33,466,000,000","-12,952,000,000","-30,194,000,000","-26,689,000,000","-26,689,000,000","-26,689,000,000","-26,689,000,000","-21,120,000,000","-21,120,000,000","-21,120,000,000","-21,120,000,000","-19,254,000,000","-19,254,000,000","-19,254,000,000","-19,254,000,000","-14,936,000,000","-14,936,000,000","-14,936,000,000","-14,936,000,000","-19,461,000,000","-19,461,000,000","-19,461,000,000","-19,461,000,000","-21,173,000,000","-21,173,000,000","-21,173,000,000","-21,173,000,000","-20,653,000,000","-20,653,000,000","-20,653,000,000"
		GoodwillAndOtherIntangibleAssets,"19,473,000,000","2,379,000,000","2,583,000,000","2,785,000,000","2,805,000,000","2,711,000,000","2,004,000,000","2,349,000,000","2,340,000,000","3,232,000,000","3,189,000,000","3,345,000,000","3,272,000,000","3,354,000,000","3,607,000,000","3,332,000,000","3,092,000,000","3,054,000,000","3,869,000,000","3,815,000,000","4,509,000,000","7,251,000,000","16,326,000,000","15,898,000,000","15,419,000,000","36,105,000,000","36,105,000,000","40,241,000,000","39,739,000,000","40,697,122,515.574","40,713,000,000","45,078,000,000","43,866,000,000",,"198,000,000","194,000,000","192,000,000",,,,"139,000,000","176,000,000","129,000,000","116,000,000","118,000,000","306,000,000","323,000,000","314,000,000","313,000,000",,,"246,000,000","243,000,000",,"242,000,000","242,000,000","237,000,000","240,000,000","236,000,000","185,000,000","211,000,000","183,000,000","183,000,000","183,000,000","183,000,000",,,,,,,,,,,,,,,
			Goodwill,"63,000,000","82,000,000","86,000,000","202,000,000","203,000,000","197,000,000","204,000,000","242,000,000","218,000,000","226,000,000","218,000,000","225,000,000","220,000,000","247,000,000","298,000,000","303,000,000","284,000,000","283,000,000","330,000,000","322,000,000","366,000,000","388,000,000",,"410,000,000","400,000,000","434,000,000","436,000,000",,"461,000,000",,,"513,000,000","504,000,000",,"198,000,000","194,000,000","192,000,000",,,,"139,000,000","176,000,000","129,000,000","116,000,000","118,000,000","306,000,000","323,000,000","314,000,000","313,000,000",,,"246,000,000","243,000,000",,"242,000,000","242,000,000","237,000,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"19,410,000,000","2,297,000,000","2,497,000,000","2,583,000,000","2,602,000,000","2,514,000,000","1,800,000,000","2,107,000,000","2,122,000,000","3,006,000,000","2,971,000,000","3,120,000,000","3,052,000,000","3,107,000,000","3,309,000,000","3,029,000,000","2,808,000,000","2,771,000,000","3,539,000,000","3,493,000,000","4,143,000,000","6,863,000,000",,"15,488,000,000","15,019,000,000","35,671,000,000","35,669,000,000",,"39,278,000,000","40,697,122,515.574","40,713,000,000","44,565,000,000","43,362,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"240,000,000","236,000,000","185,000,000","211,000,000","183,000,000","183,000,000","183,000,000","183,000,000",,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"5,557,000,000","5,710,000,000","3,858,000,000","2,943,000,000","2,812,000,000","3,396,000,000","3,239,000,000","3,876,000,000","3,859,000,000","4,228,000,000","3,936,000,000","3,602,000,000","3,142,000,000","4,082,000,000","4,175,000,000","4,092,000,000","3,615,000,000","4,110,000,000","5,120,000,000","5,035,000,000","5,862,000,000","6,459,000,000","7,250,000,000","7,032,000,000","6,797,000,000","6,923,000,000","6,746,000,000","6,022,000,000","6,282,000,000","6,323,049,540.196","8,982,000,000","10,062,000,000","9,594,000,000","8,190,000,000","9,566,000,000","9,378,000,000","9,411,000,000","8,843,000,000","8,025,000,000","6,868,000,000","7,009,000,000","7,101,000,000","6,328,000,000","5,097,000,000","4,936,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"5,499,000,000","5,656,000,000","3,793,000,000","2,891,000,000","2,759,000,000","3,346,000,000","3,187,000,000","3,813,000,000","3,795,000,000","3,996,000,000","3,720,000,000","3,377,000,000","3,052,000,000","3,991,000,000","4,078,000,000","3,994,000,000","3,527,000,000","4,024,000,000","5,024,000,000","4,943,000,000","5,753,000,000","6,339,000,000","7,114,000,000","6,902,000,000","6,666,000,000","6,774,000,000","6,594,000,000","5,838,000,000","6,106,000,000",,,,,,,,"6,312,000,000",,,,"4,350,000,000",,,,"3,198,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,"4,457,000,000","2,609,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,"1,199,000,000","1,184,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"58,000,000","48,000,000","52,000,000","52,000,000","53,000,000","50,000,000","52,000,000","63,000,000","64,000,000","232,000,000","216,000,000","225,000,000","90,000,000","91,000,000","97,000,000","98,000,000","88,000,000","86,000,000","96,000,000","92,000,000","109,000,000","120,000,000","136,000,000","130,000,000","131,000,000","149,000,000","152,000,000","184,000,000","176,000,000","315,435,577.969","3,112,000,000","3,298,000,000","3,064,000,000","2,924,000,000","3,307,000,000","3,128,000,000","3,099,000,000","2,892,000,000","2,559,000,000","2,643,000,000","2,659,000,000","2,604,000,000","2,297,000,000","1,833,000,000","1,738,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,"6,000,000","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"6,007,613,962.227","5,870,000,000","6,764,000,000","6,530,000,000","5,266,000,000","6,259,000,000","6,250,000,000",,"5,951,000,000","5,466,000,000","4,225,000,000",,"4,497,000,000","4,031,000,000","3,264,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"6,506,000,000","5,701,000,000","8,398,000,000","8,897,000,000","9,032,000,000","6,877,000,000","7,547,000,000","7,881,000,000","8,250,000,000","8,336,000,000","8,345,000,000","7,792,000,000","7,692,000,000","7,024,000,000","7,449,000,000","6,957,000,000","6,490,000,000","6,971,000,000","8,558,000,000","8,320,000,000","9,445,000,000","9,767,000,000","10,947,000,000","10,916,000,000","9,912,000,000","9,801,000,000","9,177,000,000","9,678,000,000","9,664,000,000","4,930,287,748.443","4,886,000,000","5,461,000,000","4,978,000,000","8,386,000,000","9,671,000,000","9,853,000,000","9,805,000,000","9,376,000,000","8,356,000,000","7,984,000,000","7,877,000,000","7,463,000,000","5,857,000,000","4,816,000,000","4,364,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,388,000,000","2,239,000,000","2,641,000,000","2,651,000,000","2,680,000,000","3,990,000,000","4,047,000,000","3,455,000,000","3,438,000,000","3,190,000,000","2,978,000,000","3,137,000,000","4,307,000,000","3,556,000,000","2,938,000,000","4,554,000,000","6,016,000,000","3,713,000,000","931,000,000","916,000,000","1,006,000,000","992,000,000","1,079,000,000","1,187,000,000","1,130,000,000","9,420,000,000","9,239,000,000","8,999,000,000","5,526,000,000","8,771,383,367.942","9,107,000,000","8,954,000,000","9,199,000,000",,,,,,,,,,,,,,"33,000,000","9,000,000","15,000,000",,,"72,000,000","61,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"1,388,000,000","2,239,000,000","2,641,000,000","2,651,000,000","2,680,000,000","3,990,000,000","4,047,000,000","3,455,000,000","3,438,000,000","3,190,000,000","2,978,000,000","3,137,000,000","4,307,000,000","3,556,000,000","2,938,000,000","4,554,000,000","6,016,000,000","3,713,000,000","931,000,000","916,000,000","1,006,000,000","992,000,000","1,079,000,000","1,187,000,000","1,130,000,000","9,420,000,000","9,239,000,000","8,999,000,000","5,526,000,000","8,771,383,367.942","9,107,000,000","8,954,000,000","9,199,000,000",,,,,,,,,,,,,,"33,000,000","9,000,000","15,000,000",,,"72,000,000","61,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"8,562,000,000","7,872,000,000","8,009,000,000","7,875,000,000","7,377,000,000","6,785,000,000","6,644,000,000","7,087,000,000","6,614,000,000","5,829,000,000","5,614,000,000","5,580,000,000","5,147,000,000","4,968,000,000","5,031,000,000","4,576,000,000","4,137,000,000","4,228,000,000","5,104,000,000","4,572,000,000","5,091,000,000","5,706,000,000","6,079,000,000","5,912,000,000","5,734,000,000","6,141,000,000","6,020,000,000","5,883,000,000","5,852,000,000","3,068,327,894.789","2,924,000,000","3,300,000,000","3,141,000,000","3,007,000,000","3,854,000,000","2,943,000,000","3,593,000,000","3,831,000,000","3,097,000,000","3,090,000,000","3,885,000,000","3,829,000,000","3,836,000,000","2,988,000,000","2,984,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,177,000,000","2,063,000,000","2,287,000,000","2,886,000,000","2,917,000,000","2,672,000,000","2,595,000,000","3,270,000,000","3,084,000,000","3,325,000,000","3,257,000,000","3,294,000,000","3,184,000,000","3,221,000,000","3,139,000,000","2,815,000,000","2,446,000,000","2,416,000,000","3,435,000,000","3,217,000,000","3,212,000,000","2,948,000,000","2,254,000,000","2,110,000,000","1,875,000,000","1,809,000,000","1,752,000,000","1,949,000,000","1,887,000,000","1,585,582,913.082","1,548,000,000","1,663,000,000","1,575,000,000","4,268,000,000","3,371,000,000","4,407,000,000","3,252,000,000","3,836,000,000","3,721,000,000","3,665,000,000","2,549,000,000","2,269,000,000","2,533,000,000","1,817,000,000","1,816,000,000","15,582,000,000","17,819,000,000","15,920,000,000","15,724,000,000","13,638,000,000","10,945,000,000","9,557,000,000","8,524,000,000","8,145,000,000","7,323,000,000","6,698,000,000","6,690,000,000","7,311,000,000","6,620,000,000","6,873,000,000","6,425,000,000","5,218,000,000","4,696,000,000","5,141,000,000","4,724,000,000","4,598,000,000","4,329,000,000","3,770,000,000","3,597,000,000","2,916,000,000","3,457,000,000","3,433,000,000","3,359,000,000","5,627,000,000","6,609,000,000","6,740,000,000","7,452,000,000","7,819,000,000","7,803,000,000","7,527,000,000"
TotalLiabilitiesNetMinorityInterest,"155,525,000,000","147,611,000,000","171,136,000,000","169,388,000,000","148,893,000,000","142,506,000,000","145,971,000,000","164,391,000,000","169,864,000,000","170,250,000,000","165,320,000,000","166,498,000,000","169,433,000,000","166,714,000,000","169,184,000,000","166,561,000,000","164,466,000,000","161,237,000,000","177,237,000,000","164,039,000,000","181,709,000,000","193,122,000,000","198,923,000,000","197,189,000,000","172,300,000,000","186,249,000,000","184,600,000,000","177,598,000,000","162,606,000,000","149,330,070,206.665","143,046,000,000","152,021,000,000","142,300,000,000","133,492,000,000","144,744,000,000","138,099,000,000","125,286,000,000","121,322,000,000","111,620,000,000","107,409,000,000","104,850,000,000","96,767,000,000","76,483,000,000","66,978,000,000","63,127,000,000","65,578,000,000","71,666,000,000","64,545,000,000","62,204,000,000","56,478,000,000","52,678,000,000","50,846,000,000","52,415,000,000","46,036,000,000","43,508,000,000","45,269,000,000","44,634,000,000","44,518,000,000","41,335,000,000","39,174,000,000","39,699,000,000","36,865,000,000","34,340,000,000","35,791,000,000","36,093,000,000","31,941,000,000","30,066,000,000","25,679,000,000","22,853,000,000","20,309,000,000","22,099,000,000","24,347,000,000","23,538,000,000","20,764,000,000","21,942,000,000","23,598,000,000","24,278,000,000","23,685,000,000","22,819,000,000","23,767,000,000"
	CurrentLiabilities,"28,816,000,000","32,096,000,000","36,100,000,000","29,137,000,000","25,051,000,000","23,495,000,000","21,954,000,000","23,504,000,000","24,948,000,000","22,489,000,000","21,151,000,000","24,767,000,000","24,903,000,000","25,514,000,000","26,071,000,000","30,193,000,000","28,573,000,000","27,616,000,000","32,424,000,000","28,167,000,000","31,118,000,000","34,560,000,000","34,167,000,000","37,006,000,000","35,226,000,000","31,375,000,000","30,765,000,000","34,030,000,000","34,070,000,000","31,765,549,292.989","31,125,000,000","36,195,000,000","36,364,000,000","35,831,000,000","38,082,000,000","36,650,000,000","33,552,000,000","37,481,000,000","34,660,000,000","33,221,000,000","30,965,000,000","28,678,000,000","27,434,000,000","25,668,000,000","24,756,000,000","26,513,000,000","26,698,000,000","23,083,000,000","24,468,000,000","21,620,000,000","20,336,000,000","18,933,000,000","21,786,000,000","19,390,000,000","16,684,000,000","18,140,000,000","18,155,000,000","16,195,000,000","14,197,000,000","13,067,000,000","13,328,000,000","11,130,000,000","9,885,000,000","10,944,000,000","11,221,000,000","10,285,000,000","9,060,000,000","8,493,000,000","6,945,000,000","6,177,000,000","6,824,000,000","8,502,000,000","8,044,000,000","7,135,000,000","8,541,000,000","9,577,000,000","9,640,000,000","9,196,000,000","9,378,000,000","10,423,000,000"
		PayablesAndAccruedExpenses,"10,859,000,000","9,548,000,000","10,438,000,000","10,495,000,000","11,203,000,000","12,620,000,000","11,463,000,000","11,640,000,000","11,923,000,000","13,386,000,000","10,370,000,000","12,266,000,000","13,332,000,000","12,851,000,000","12,337,000,000","11,695,000,000","12,812,000,000","13,207,000,000","16,678,000,000","14,364,000,000","17,676,000,000","21,235,000,000","17,529,000,000","24,843,000,000","24,120,000,000","16,586,000,000","17,387,000,000","21,371,000,000","22,281,000,000","18,224,068,031.247","16,867,000,000","19,177,000,000","19,777,000,000","18,956,000,000","24,399,000,000","20,781,000,000","21,088,000,000","18,270,000,000","15,004,000,000","16,865,000,000","19,342,000,000","18,596,000,000","19,298,000,000","17,280,000,000","16,905,000,000","9,336,000,000","11,015,000,000","8,748,000,000","8,055,000,000","6,221,000,000","6,189,000,000","5,003,000,000","5,665,000,000","4,704,000,000","4,832,000,000","4,790,000,000","4,059,000,000","4,666,000,000","3,708,000,000","3,321,000,000","3,488,000,000","2,938,000,000","2,725,000,000","2,741,000,000","2,442,000,000","2,054,000,000","1,897,000,000","1,808,000,000","1,822,000,000","1,747,000,000","1,772,000,000","1,887,000,000","1,887,000,000","1,889,000,000","1,741,000,000","1,546,000,000","1,996,000,000","1,897,000,000","1,413,000,000","1,341,000,000"
			Payables,"10,859,000,000","9,548,000,000","10,438,000,000","10,495,000,000","11,203,000,000","10,926,000,000","9,904,000,000","10,160,000,000","10,614,000,000","10,250,000,000","8,793,000,000","8,529,000,000","9,517,000,000","8,504,000,000","8,944,000,000","8,867,000,000","9,850,000,000","10,232,000,000","13,475,000,000","11,372,000,000","14,071,000,000","16,577,000,000","17,529,000,000","20,884,000,000","20,839,000,000","16,586,000,000","17,387,000,000","21,371,000,000","21,263,000,000","18,224,068,031.247","16,867,000,000","19,177,000,000","19,777,000,000","18,956,000,000","24,399,000,000","20,781,000,000","21,088,000,000","18,270,000,000","15,004,000,000","16,865,000,000","19,342,000,000","18,596,000,000","19,298,000,000","17,280,000,000","16,905,000,000","9,336,000,000","10,666,000,000","8,441,000,000","7,816,000,000","6,221,000,000","6,189,000,000","4,713,000,000","5,418,000,000","4,704,000,000","4,540,000,000","4,527,000,000","3,838,000,000","4,666,000,000","3,708,000,000","3,084,000,000","3,284,000,000","2,938,000,000","2,479,000,000","2,532,000,000","2,261,000,000","1,884,000,000","1,717,000,000","1,675,000,000","1,702,000,000","1,644,000,000","1,661,000,000","1,784,000,000","1,783,000,000","1,889,000,000","1,741,000,000","1,546,000,000","1,996,000,000","1,897,000,000","1,413,000,000","1,341,000,000"
				AccountsPayable,"5,601,000,000","5,849,000,000","5,697,000,000","5,880,000,000","6,327,000,000","6,858,000,000","5,386,000,000","5,424,000,000","5,767,000,000","5,981,000,000","5,139,000,000","4,711,000,000","5,762,000,000","5,339,000,000","5,558,000,000","5,832,000,000","6,380,000,000","6,706,000,000","7,923,000,000","7,814,000,000","9,760,000,000","11,284,000,000","12,509,000,000","11,889,000,000","11,919,000,000","11,621,000,000","11,404,000,000","12,438,000,000","12,124,000,000","13,022,347,473.549","11,408,000,000","11,726,000,000","11,863,000,000","11,513,000,000","11,779,000,000","11,581,000,000","10,468,000,000","11,782,000,000","9,123,000,000","9,182,000,000","9,882,000,000","8,634,000,000","7,784,000,000","6,702,000,000","7,763,000,000","9,336,000,000","10,666,000,000","8,441,000,000","7,816,000,000","6,221,000,000","6,189,000,000","4,713,000,000","5,418,000,000","4,704,000,000","4,540,000,000","4,527,000,000","3,838,000,000","4,666,000,000","3,708,000,000","3,084,000,000","3,284,000,000","2,938,000,000","2,479,000,000","2,532,000,000","2,261,000,000","1,884,000,000","1,717,000,000","1,675,000,000","1,702,000,000","1,644,000,000","1,661,000,000","1,784,000,000","1,783,000,000","1,889,000,000","1,741,000,000","1,546,000,000","1,996,000,000","1,897,000,000","1,413,000,000","1,341,000,000"
				TotalTaxPayable,"3,700,000,000","3,105,000,000","4,409,000,000","3,497,000,000","3,767,000,000","4,068,000,000","4,518,000,000","4,736,000,000","4,847,000,000","4,269,000,000","3,654,000,000","3,818,000,000","3,755,000,000","3,165,000,000","3,386,000,000","3,035,000,000","3,470,000,000","3,526,000,000","5,552,000,000","3,558,000,000","4,311,000,000","5,293,000,000","5,020,000,000","4,785,000,000","4,950,000,000","4,965,000,000","4,675,000,000","5,826,000,000","6,128,000,000","5,201,720,557.698","5,459,000,000","6,019,000,000","5,847,000,000","6,036,000,000","7,373,000,000","6,548,000,000","6,033,000,000","5,410,000,000","4,907,000,000","5,446,000,000","5,974,000,000","5,027,000,000","5,545,000,000","4,051,000,000","3,605,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"276,000,000","138,000,000","1,118,000,000","376,000,000","211,000,000","378,000,000","427,000,000","489,000,000","299,000,000","363,000,000","654,000,000","75,000,000","127,000,000","200,000,000","208,000,000","316,000,000","105,000,000","216,000,000","293,000,000","320,000,000","247,000,000","336,000,000",,"325,000,000","281,000,000",,,,,,,,,,"1,321,000,000","818,000,000","898,000,000",,,,"825,000,000","1,179,000,000","1,708,000,000","347,000,000","332,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"1,558,000,000","594,000,000","332,000,000","1,118,000,000","1,109,000,000",,,,,,,,,,,,,,,,,,,"4,210,000,000","3,970,000,000",,"1,308,000,000","3,107,000,000","3,011,000,000","0",,"1,432,000,000","2,067,000,000","1,407,000,000","1,670,000,000","2,652,000,000","2,158,000,000","1,078,000,000","974,000,000","2,237,000,000","1,340,000,000","2,346,000,000","3,086,000,000","4,160,000,000","3,652,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,577,000,000","2,991,000,000","2,429,000,000",,,,"2,146,000,000","2,589,000,000","2,883,000,000","2,367,000,000","1,885,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,"1,694,000,000","1,559,000,000","1,480,000,000","1,309,000,000","3,136,000,000","1,577,000,000","3,737,000,000","3,815,000,000","4,347,000,000","3,393,000,000","2,828,000,000","2,962,000,000","2,975,000,000","3,203,000,000","2,992,000,000","3,605,000,000","4,658,000,000",,"3,959,000,000","3,281,000,000",,,,"1,018,000,000",,,,,,,,,,,,,,,,,,"349,000,000","307,000,000","239,000,000",,,"290,000,000","247,000,000",,"292,000,000","263,000,000","221,000,000",,,"237,000,000","204,000,000",,"246,000,000","209,000,000","181,000,000","170,000,000","180,000,000","133,000,000","120,000,000","103,000,000","111,000,000","103,000,000","104,000,000",,,,,,,
				InterestPayable,,,,,,,,,,"1,482,000,000","1,351,000,000","1,837,000,000","1,618,000,000","1,802,000,000","1,498,000,000","1,459,000,000","1,660,000,000","1,426,000,000","1,439,000,000","1,069,000,000","1,539,000,000","1,423,000,000",,"1,148,000,000","1,229,000,000",,,,"1,018,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,"2,962,000,000","3,394,000,000","3,482,000,000","3,016,000,000","3,215,000,000","3,242,000,000","2,256,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,532,000,000","2,526,000,000","2,477,000,000","2,670,000,000","2,468,000,000","748,000,000","727,000,000","897,000,000","844,000,000","897,000,000","806,000,000","900,000,000","820,000,000","848,000,000","798,000,000","763,000,000","655,000,000","567,000,000","680,000,000","700,000,000","796,000,000","897,000,000","3,459,000,000","887,000,000","816,000,000","3,653,000,000","2,911,000,000","2,901,000,000","2,951,000,000","2,747,453,772.372","2,404,000,000","2,455,000,000","2,457,000,000","2,362,000,000","3,378,000,000","2,230,000,000","3,399,000,000","2,314,000,000","2,289,000,000","1,933,000,000","2,812,000,000","3,035,000,000","2,068,000,000","2,069,000,000","1,890,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"10,206,000,000","13,174,000,000","11,581,000,000","9,260,000,000","3,690,000,000","4,055,000,000","3,982,000,000","4,656,000,000","7,026,000,000","5,913,000,000","7,855,000,000","9,200,000,000","8,155,000,000","9,627,000,000","9,878,000,000","15,997,000,000","13,035,000,000","12,009,000,000","12,954,000,000","11,313,000,000","10,345,000,000","10,100,000,000","10,685,000,000","8,505,000,000","6,788,000,000","8,157,000,000","8,214,000,000","7,232,000,000","6,479,000,000","7,584,791,852.072","8,712,000,000","9,889,000,000","10,111,000,000","10,333,000,000","10,305,000,000","9,824,000,000","9,065,000,000","12,659,000,000","14,112,000,000","11,310,000,000","8,780,000,000","5,865,000,000","4,240,000,000","4,455,000,000","4,181,000,000","6,078,000,000","4,135,000,000","4,003,000,000","4,650,000,000","5,473,000,000","5,204,000,000","5,499,000,000","5,812,000,000","5,526,000,000","5,228,000,000","4,899,000,000","5,030,000,000","4,531,000,000","4,776,000,000","4,023,000,000","3,325,000,000","3,050,000,000","3,172,000,000","3,420,000,000","3,694,000,000","3,284,000,000","2,897,000,000","2,300,000,000","1,986,000,000","2,114,000,000","2,032,000,000","2,813,000,000","3,019,000,000","2,916,000,000","4,092,000,000","3,702,000,000","4,881,000,000","4,908,000,000","5,795,000,000","6,395,000,000"
			CurrentDebt,"4,469,000,000","7,715,000,000","5,695,000,000","3,230,000,000","3,667,000,000","4,033,000,000","3,959,000,000","4,630,000,000","7,001,000,000","5,887,000,000","7,833,000,000","9,179,000,000","8,137,000,000","9,610,000,000","9,853,000,000","15,983,000,000","13,023,000,000","11,998,000,000","12,939,000,000","11,299,000,000","10,329,000,000","10,084,000,000","10,685,000,000","8,487,000,000","6,772,000,000","1,869,000,000","1,798,000,000","7,213,000,000","6,461,000,000","7,584,791,852.072","8,712,000,000","9,868,000,000","10,067,000,000","10,257,000,000","10,232,000,000","9,726,000,000","8,960,000,000","12,521,000,000","13,911,000,000","11,107,000,000","8,553,000,000","5,629,000,000","3,991,000,000","4,200,000,000","3,930,000,000","6,078,000,000","4,135,000,000","4,003,000,000","4,650,000,000","5,473,000,000","5,204,000,000","5,499,000,000","5,812,000,000","5,526,000,000","5,228,000,000","4,899,000,000","5,030,000,000","4,531,000,000","4,776,000,000","4,023,000,000","3,325,000,000","3,050,000,000","3,172,000,000","3,420,000,000","3,694,000,000","3,284,000,000","2,897,000,000","2,300,000,000","1,986,000,000","2,114,000,000","2,032,000,000","2,813,000,000","3,019,000,000","2,916,000,000","4,092,000,000","3,702,000,000","4,881,000,000","4,908,000,000","5,795,000,000","6,395,000,000"
				OtherCurrentBorrowings,"4,469,000,000","7,715,000,000","5,695,000,000","3,230,000,000","3,667,000,000","4,033,000,000","3,959,000,000","4,630,000,000","7,001,000,000","5,887,000,000","7,833,000,000","9,179,000,000","8,137,000,000","9,610,000,000","9,853,000,000","15,983,000,000","13,023,000,000","11,998,000,000","12,939,000,000","11,299,000,000","10,329,000,000","10,084,000,000",,"8,487,000,000","6,772,000,000","1,869,000,000","1,798,000,000","7,213,000,000","6,461,000,000",,,"9,868,000,000","10,067,000,000","10,257,000,000","10,232,000,000","9,726,000,000","8,960,000,000","12,521,000,000","13,911,000,000","11,107,000,000","8,553,000,000","5,629,000,000","3,991,000,000","4,200,000,000","3,930,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"5,737,000,000","5,459,000,000","5,886,000,000","6,030,000,000","23,000,000","22,000,000","23,000,000","26,000,000","25,000,000","26,000,000","22,000,000","21,000,000","18,000,000","17,000,000","25,000,000","14,000,000","12,000,000","11,000,000","15,000,000","14,000,000","16,000,000","16,000,000",,"18,000,000","16,000,000","18,000,000","18,000,000","19,000,000","18,000,000",,,"21,000,000","44,000,000","76,000,000","73,000,000","98,000,000","105,000,000","138,000,000","201,000,000","203,000,000","227,000,000","236,000,000","249,000,000","255,000,000","251,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","44,000,000","7,000,000",,,"4,000,000","8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","44,000,000","7,000,000",,,"4,000,000","8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
