name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,09/30/1997
		RetainedEarnings,"1,475,754,000","1,628,042,000","1,755,946,000","1,678,849,000","1,703,695,000","1,740,342,000","1,731,907,000","1,689,695,000","1,807,761,000","1,853,457,000","1,876,201,000","1,898,398,000","1,878,518,000","1,903,525,000","1,894,733,000","1,849,883,000","1,930,477,000","1,981,231,000","1,873,952,000","1,790,333,000","1,750,384,000","1,885,892,000","1,780,211,000","1,677,595,000","1,611,871,000","1,583,346,000","1,497,093,000","1,392,253,000","1,331,163,000","1,306,724,000","1,226,574,000","1,157,093,000","1,139,564,000","1,184,781,000","1,155,669,000","1,070,803,000","1,009,521,000","982,764,000","925,948,000","861,261,000","812,496,000","784,519,000","742,134,000","700,628,000","691,932,885.785","689,980,000","668,498,648.064","614,190,215.681","574,509,077.047","545,388,000","503,668,533.584","451,943,354.716","430,741,643.789","415,774,619.38","399,026,790.522","356,322,279.979","325,160,656.105","308,217,944.351","279,890,561.125","245,091,596.264","230,453,555.326","222,271,872.597","205,841,969.456","179,508,496.667","164,020,921.983","178,921,435.175","164,937,890.689","130,071,743.041","108,285,719.458","103,752,407.927","95,677,356.413","73,592,407.047","63,418,809.91","62,250,297.4","90,521,664.354","76,665,311.548","68,098,084.028","64,798,163.605","54,374,790.534","42,383,994.933","33,363,776.902","29,076,448.037","21,988,100.423","15,104,542.804","12,676,053.812","12,129,502.129","8,704,973.113","6,894,846.073","6,098,342.985"
		GainsLossesNotAffectingRetainedEarnings,"-36,680,000","-535,000","-11,516,000","-8,543,000","9,187,000","3,382,000","23,528,000","27,851,000","17,066,000","13,540,000","9,793,000","15,321,000","35,271,000","40,611,000","24,837,000","16,651,000","-7,215,000","-7,575,000","-76,000","-3,697,000","-6,408,000","-7,732,000","-2,930,000","-1,768,000","-2,133,000","-656,000","-4,050,000","-3,971,000","-6,328,000","-7,075,000","-3,539,000","-1,986,000","-57,000","25,572,000","25,902,000","24,531,000","26,171,000","24,538,000","27,963,000","27,474,000","28,055,000","26,248,000","26,248,000","26,248,000","26,187,214.462","26,248,000","26,245,630.772","26,232,718.352","26,323,467.636","26,248,000","26,203,597.933","26,237,454.924","26,233,544.097","26,273,695.146","26,277,423.263","26,290,297.65","26,282,486.654","27,815,026.878","27,564,023.216","27,334,467.223","27,078,539.937","26,901,701.568","26,268,924.96","26,660,687.756","26,292,300.099","238,776.189","239,678.392","220,194.443","204,934.86","203,438.455","212,842.73","202,805.192","202,983.078","204,734.306","213,909.481","205,070.431","215,029.01","214,900.16","217,822.638","222,595.591","199,783.199","199,837.934",,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,187,214.462","26,248,000",,,,"26,248,000",,,,"26,273,695.146","26,277,423.263","26,290,297.65","26,282,486.654","26,220,687.223","26,299,544.505","26,236,930.644","26,199,178.132","26,221,874.579","26,268,924.96","26,256,556.489","26,073,760.96",,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,594,339.655","1,264,478.711","1,097,536.579","879,361.805","679,826.989",,"404,131.267","218,539.14",,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-115,431,000","-111,179,000",,,,,,,,,,,,,,,,"-0.867",,,,,,,,,,,,,,,"0.742","-1,000.831","0.635","-1.89","0.659","0.627","0.628",,"-999.67","-1,000",,"-0.666",,,"-99,891.599","99,918.967","66,362,275.043","26,307,911.967","22,635,810.099","22,855,590.567","23,913,660.745","5,196,116.238","5,198,586.941"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,562,000","11,364,000","10,473,000","11,150,000","11,058,000","8,367,000","7,783,000","7,435,000","7,272,000","7,184,000",,"6,757,314.708","7,162,000","7,288,341.521","7,099,863.985","7,243,767.545","6,932,000","6,268,378.581","5,773,679.785","5,586,921.757","5,659,535.196","5,640,315.024","5,450,769.429","5,292,944.722","5,388,386.875","5,558,895.22","5,473,690.998","2,854,679.987",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"3,192,754,000","2,679,494,000","2,869,617,000","2,839,374,000","2,803,648,000","2,605,072,000","2,818,097,000","2,803,574,000","2,786,400,000","2,681,375,000","2,774,202,000","2,800,166,000","2,862,539,000","2,719,647,000","2,783,094,000","2,778,094,000","2,679,178,000","2,591,237,000","2,618,570,000","2,546,829,000","2,281,172,000","2,180,533,000","2,053,466,000","1,961,840,000","1,806,900,000","1,719,426,000","1,751,083,000","1,729,821,000","1,626,543,000","1,607,341,000","1,650,245,000","1,608,026,000","1,563,022,000","1,536,315,000","1,433,571,000","1,095,334,000","1,145,363,000","1,114,429,000","1,059,900,000","992,884,000","943,014,000","912,369,000","957,575,000","943,361,000","863,100,571.076","861,781,000","894,460,248.575","876,598,355.193","820,661,780.269","719,621,000","659,678,174.73","621,349,266.644","557,340,882.807","543,137,177.145","522,620,177.706","497,396,251.501","465,889,312.037","447,381,985.12","414,991,346.405","394,826,423.08","377,041,392.849","365,205,823.072","348,212,378.859","340,253,878.83","322,381,667.528","315,226,375.382","302,242,560.394","275,670,183.542","246,498,965.261","242,446,364.639","238,562,857.237","237,121,543.67","224,706,611.264","223,258,001.268","270,568,414.272","235,193,718.909","216,052,821.607","211,447,188.498","202,973,970.901","175,905,408.457","157,528,971.298","149,079,244.011","135,609,866.569","87,226,232.952","58,551,295.899","51,224,590.894","50,128,636.58","33,375,052.483","27,192,610.395"
CommonStockEquity,"1,642,754,000","1,834,494,000","1,962,617,000","1,881,374,000","1,915,648,000","1,936,072,000","1,947,097,000","1,903,574,000","2,011,400,000","2,051,375,000","2,069,202,000","2,095,166,000","2,091,539,000","2,119,647,000","2,092,094,000","2,040,094,000","2,095,168,000","2,129,237,000","2,025,570,000","1,928,829,000","1,882,172,000","2,023,533,000","1,918,466,000","1,813,840,000","1,742,900,000","1,719,426,000","1,626,083,000","1,515,821,000","1,449,543,000","1,426,341,000","1,344,245,000","1,275,026,000","1,258,022,000","1,327,315,000","1,181,571,000","1,095,334,000","1,145,363,000","1,114,429,000","1,059,900,000","992,884,000","941,837,000","910,785,000","867,421,000","824,776,000","815,017,182.416","812,333,000","789,792,697.976","734,475,146.216","694,067,844.088","663,650,000","620,765,113.199","568,640,451.63","546,711,739.876","531,084,390.113","513,633,115.24","470,498,976.668","438,467,330.808","420,122,379.908","390,784,904.166","354,248,542.614","335,964,937.528","327,265,448.505","309,751,741.726","283,206,288.8","265,563,358.961","261,667,339.166","246,813,657.218","204,193,129.761","175,938,302.494","170,069,057.686","164,102,834.817","137,874,745.125","126,982,608.45","126,095,891.566","157,045,491.245","140,551,237.31","134,871,991.997","131,157,173.19","121,086,549.64","109,788,531.813","100,890,463.499","95,822,382.775","88,350,375.466","41,412,454.771","35,311,863.911","34,985,092.696","32,618,633.857","12,090,962.311","11,296,929.926"
CapitalLeaseObligations,"88,322,000","81,500,000","82,370,000","81,752,000","84,503,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"528,832.314",,"2,186,385.757",,"3,498,713.552",,,,,,,,,,,,,,,,
NetTangibleAssets,"1,131,237,000","1,222,765,000","1,350,466,000","1,267,021,000","1,299,264,000","1,315,137,000","1,323,267,000","1,275,628,000","1,388,555,000","1,423,199,000","1,436,652,000","1,460,674,000","1,453,699,000","1,563,318,000","1,537,559,000","1,514,286,000","1,572,344,000","1,605,039,000","1,498,260,000","1,397,091,000","1,420,962,000","1,559,735,000","1,529,773,000","1,422,477,000","1,349,265,000","1,321,790,000","1,226,884,000","1,115,364,000","1,045,477,000","1,024,427,000","934,880,000","875,474,000","858,048,000","917,629,000","772,112,000","1,020,500,000","1,075,317,000","1,042,911,000","995,506,000","927,691,000","879,171,000","847,319,000","803,156,000","759,712,000","749,306,709.942","745,670,000","725,888,467.282","669,586,945.497","628,216,051.702","661,626,000","611,750,388.915","559,453,144.071","537,364,890.185","521,562,077.736","513,633,115.24","470,498,976.668","438,467,330.808","420,122,379.908","390,784,904.166","354,248,542.614","335,964,937.528","327,265,448.505","309,751,741.726","283,206,288.8","265,563,358.961","261,667,339.166","246,813,657.218","204,193,129.761","175,938,302.494","170,069,057.686","164,102,834.817","137,874,745.125","126,982,608.45","126,095,891.566","157,045,491.245","140,551,237.31","134,871,991.997","131,157,173.19","121,086,549.64","109,788,531.813","100,890,463.499","95,722,463.808","88,350,375.466","41,412,454.771","35,311,863.911","34,884,849.001","32,618,633.857","11,991,036.985","11,196,957.434"
WorkingCapital,"1,714,757,000","1,091,769,000","1,294,231,000","1,265,030,000","1,244,360,000","1,035,926,000","1,217,335,000","1,192,862,000","1,172,844,000","1,049,405,000","1,136,349,000","1,144,129,000","1,183,402,000","1,104,597,000","1,173,902,000","1,212,614,000","1,141,153,000","1,044,160,000","1,090,866,000","1,046,457,000","908,482,000","872,733,000","879,558,000","838,398,000","740,614,000","691,298,000","781,550,000","765,802,000","678,793,000","659,158,000","689,353,000","669,544,000","622,890,000","573,175,000","616,061,000","600,850,000","572,765,000","564,102,000","529,194,000","470,445,000","457,811,000","440,962,000","476,472,000","448,326,000","362,215,225.965","355,248,000","411,047,890.548","391,924,692.509","344,685,188.327","342,549,000","306,569,518.084","291,546,822.122","254,587,711.908","261,267,514.777","260,321,482.678","243,642,992.795","229,239,795.075","214,726,330.366","188,129,718.213","178,425,722.08","170,789,737.468","178,631,501.994","167,358,314.831","165,388,895.075","152,427,396.531","153,479,399.04","141,418,313.561","133,736,976.931","117,357,847.565","118,980,011.972","119,841,515.331","131,271,079.692","124,508,811.04","127,593,254.28","168,844,494.219","145,294,864.848","123,949,534.512","132,581,541.534","135,232,048.746","113,883,092.376","99,591,873.399","96,122,140.357","85,664,046.209","42,312,725.815","22,233,395.724","21,752,908.614","26,315,033.013","12,890,364.213","11,796,794.556"
InvestedCapital,"3,192,754,000","2,679,494,000","2,869,617,000","2,839,374,000","2,803,648,000","2,605,072,000","2,818,097,000","2,803,574,000","2,786,400,000","2,681,375,000","2,774,202,000","2,800,166,000","2,862,539,000","2,719,647,000","2,783,094,000","2,778,094,000","2,679,178,000","2,591,237,000","2,618,570,000","2,546,829,000","2,281,172,000","2,180,533,000","2,053,466,000","1,961,840,000","1,806,900,000","1,719,426,000","1,751,083,000","1,729,821,000","1,626,543,000","1,607,341,000","1,650,245,000","1,608,026,000","1,563,022,000","1,536,315,000","1,433,571,000","1,095,334,000","1,145,363,000","1,114,429,000","1,059,958,000","993,582,000","944,997,000","915,172,000","960,343,000","946,259,000","866,143,507.806","865,337,000","898,221,909.019","880,724,950.938","825,263,974.553","723,310,000","667,099,598.873","646,288,242.892","582,345,104.667","568,481,963.998","546,208,590.02","521,126,430.777","489,753,624.935","471,196,179.418","434,754,079.867","414,536,107.299","396,715,730.281","383,797,553.105","366,828,208.167","359,358,104.666","341,661,826.692","334,520,882.729","322,545,030.364","279,226,320.702","250,413,726.013","246,383,883.936","243,051,543.027","241,090,736.096","228,674,286.737","227,326,352.568","274,974,548.398","239,692,262.69","220,929,471.824","216,314,818.291","207,877,983.999","180,808,500.282","162,323,765.302","153,775,440.233","140,286,068.771","91,427,496.72","61,971,818.418","53,429,954.799","56,832,466.136","36,372,811.553","28,892,148.545"
TangibleBookValue,"1,131,237,000","1,222,765,000","1,350,466,000","1,267,021,000","1,299,264,000","1,315,137,000","1,323,267,000","1,275,628,000","1,388,555,000","1,423,199,000","1,436,652,000","1,460,674,000","1,453,699,000","1,563,318,000","1,537,559,000","1,514,286,000","1,572,344,000","1,605,039,000","1,498,260,000","1,397,091,000","1,420,962,000","1,559,735,000","1,529,773,000","1,422,477,000","1,349,265,000","1,321,790,000","1,226,884,000","1,115,364,000","1,045,477,000","1,024,427,000","934,880,000","875,474,000","858,048,000","917,629,000","772,112,000","1,020,500,000","1,075,317,000","1,042,911,000","995,506,000","927,691,000","879,171,000","847,319,000","803,156,000","759,712,000","749,306,709.942","745,670,000","725,888,467.282","669,586,945.497","628,216,051.702","661,626,000","611,750,388.915","559,453,144.071","537,364,890.185","521,562,077.736","513,633,115.24","470,498,976.668","438,467,330.808","420,122,379.908","390,784,904.166","354,248,542.614","335,964,937.528","327,265,448.505","309,751,741.726","283,206,288.8","265,563,358.961","261,667,339.166","246,813,657.218","204,193,129.761","175,938,302.494","170,069,057.686","164,102,834.817","137,874,745.125","126,982,608.45","126,095,891.566","157,045,491.245","140,551,237.31","134,871,991.997","131,157,173.19","121,086,549.64","109,788,531.813","100,890,463.499","95,722,463.808","88,350,375.466","41,412,454.771","35,311,863.911","34,884,849.001","32,618,633.857","11,991,036.985","11,196,957.434"
TotalDebt,"1,638,322,000","926,500,000","989,370,000","1,039,752,000","972,503,000","669,000,000","871,000,000","900,000,000","775,000,000","630,000,000","705,000,000","705,000,000","771,000,000","600,000,000","691,000,000","738,000,000","584,010,000","462,000,000","593,000,000","618,000,000","399,000,000","157,000,000","135,000,000","148,000,000","64,000,000",,"125,000,000","214,000,000","177,000,000","181,000,000","306,000,000","333,000,000","305,000,000","209,000,000","252,000,000",,,,"58,000","698,000","3,160,000","4,387,000","92,922,000","121,483,000","51,126,325.39","53,004,000","108,429,211.043","146,249,804.722","131,196,130.466","59,660,000","46,334,485.674","77,647,791.262","35,633,364.791","37,397,573.885","32,575,474.78","50,627,454.109","51,286,294.128","51,073,799.51","43,969,175.7","60,287,564.685","60,750,792.753","56,532,104.6","57,076,466.441","76,151,815.866","76,098,467.731","72,853,543.563","75,731,373.146","75,033,190.941","75,004,255.833","76,314,826.25","81,135,093.966","103,215,990.971","105,190,391.839","101,230,461.002","117,929,057.152","99,141,025.381","86,057,479.827","85,157,645.101","86,791,434.358","71,019,968.469","61,433,301.803","57,953,057.458","51,935,693.305","50,015,041.949","26,659,954.507","18,444,862.103","24,213,832.278","24,281,849.243","17,595,218.619"
NetDebt,"1,044,915,000","780,874,000","851,209,000","907,415,000","807,020,000","622,343,000","819,022,000","858,575,000","723,534,000","577,205,000","657,828,000","658,181,000","712,951,000","561,803,000","630,558,000","683,429,000","530,560,000","414,903,000","548,414,000","557,719,000","313,902,000","91,837,000","89,908,000","89,409,000",,,"4,862,000","141,285,000","95,019,000","110,590,000","257,490,000","301,491,000","263,259,000","120,198,000","163,007,000",,,,,,,,"18,444,000","97,515,000","36,782,620.378","40,647,000","95,235,401.847","116,955,869.037","117,559,033.626","50,410,000","38,810,235.791","42,181,046.29",,"8,362,178.04",,"2,420,895.522",,,"13,124,723.274","30,257,234.852","8,467,221.788",,"19,952,894.626","54,731,836","38,857,333.22","4,178,700.163","24,871,403.436","52,108,967.965","35,161,869.009","31,637,281.749","62,740,675.239","103,215,990.971","101,691,678.287","101,230,461.002","117,929,057.152","99,141,025.381","85,754,439.48","62,865,059.239","67,366,228.269","71,019,968.469","61,433,301.803","57,953,057.458","66,760,249.496","104,631,467.614","66,599,584.064","39,696,551.589","38,722,120.346","48,263,922.508","28,492,257.13"
ShareIssued,"198,186,957","199,389,222","203,693,574","203,686,402","206,850,292","206,740,030","206,824,930","208,130,849","219,035,937","219,203,297","220,632,000","224,464,031","225,119,793","230,218,171","231,812,432","231,754,301","242,333,987","243,132,876","243,090,951","242,393,623","244,957,786","244,648,814","244,541,282","244,523,548","243,901,206","243,252,152","243,582,602","243,344,236","243,263,852","243,192,980","242,996,000","243,042,000","243,030,000","242,661,088","243,556,168","242,262,000","243,004,868","242,714,408","242,609,898","242,262,000","242,020,000","241,926,056","241,904,000","241,771,850","241,073,002","241,073,002","241,050,078","240,950,000","240,914,434","240,838,922","240,752,000","240,640,000","240,571,360","240,455,336","240,328,000","240,292,000","240,156,000","239,818,120","239,508,000","237,752,000","237,752,000","237,589,648","237,032,000","237,016,000","236,296,000","236,159,728","235,392,000","234,544,000","231,367,712","231,367,712","229,768,000","227,960,000","226,168,000","225,515,680","225,515,680","225,515,680","224,886,832","224,295,616","222,947,360","221,511,104","221,504,000","221,504,000","221,504,000",,,,,"221,504,000","221,504,000"
OrdinarySharesNumber,"198,186,957","199,380,016","203,693,574","203,686,402","206,850,292","206,736,233","206,824,930","208,130,849","219,035,937","219,203,297","220,632,000","224,464,031","225,119,793","230,218,171","231,812,432","231,754,301","242,333,987","243,132,876","243,090,951","242,393,623","244,957,786","244,648,814","244,541,282","244,523,548","243,901,206","243,252,152","243,582,602","243,344,236","243,263,852","243,192,980","242,996,000","243,042,000","243,030,000","242,661,088","243,556,168","242,262,000","243,004,868","242,714,408","242,609,898","242,262,000","242,020,000","241,926,056","241,904,000","241,771,850","241,073,002","241,073,002","241,050,078","240,950,000","240,914,434","240,838,922","240,752,000","240,640,000","240,571,360","240,455,336","240,328,000","240,292,000","240,156,000","239,818,120","239,508,000","237,752,000","237,752,000","237,589,648","237,032,000","237,016,000","236,296,000","236,159,728","235,392,000","234,544,000","231,367,712","231,367,712","229,768,000","227,960,000","226,168,000","225,515,680","225,515,680","225,515,680","224,886,832","224,295,616","222,947,360","221,511,104","221,504,000","221,504,000","221,504,000",,,,,"221,504,000","221,504,000"
TreasurySharesNumber,,"9,206",,,,"3,797",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
